,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
45536,D-amino acids trigger biofilm disassembly,2010,Ilana Kolodkin-Gal and Diego Romero and Shugeng Cao and Jon Clardy and Roberto Kolter and Richard Losick,328,Science,5978,627-629,American Association for the Advancement of Science,Bacteria form communities known as biofilms. which disassemble over time. In our studies outlined here. we found that. before biofilm disassembly. Bacillus subtilis produced a factor that prevented biofilm formation and could break down existing biofilms. The factor was shown to be a mixture of d-leucine. d-methionine. d-tyrosine. and d-tryptophan that could act at nanomolar concentrations. d-Amino acid treatment caused the release of amyloid fibers that linked cells in the biofilm together. Mutants able to form biofilms in the presence of d-Amino acids contained alterations in a protein (YqxM) required for the formation and anchoring of the fibers to the cell. d-Amino acids also prevented biofilm formation by Staphylococcus aureus and Pseudomonas aeruginosa. d-amino acids are produced by many bacteria and. thus. may be a widespread signal for biofilm disassembly.,True,7lp2ziEAAAAJ:7PzlFSSx8tAC,764,https://science.sciencemag.org/content/328/5978/627.abstract,7992755544697513778,/scholar?cites=7992755544697513778,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2921573/,0
45537,Atomic structure of FKBP-FK506. an immunophilin-immunosuppressant complex,1991,Gregory D Van Duyne and Robert F Standaert and P Andrew Karplus and Stuart L Schreiber and Jon Clardy,252,Science,5007,839-842,American Association for the Advancement of Science,The structure of the human FK506 binding protein (FKBP). complexed with the immunosuppressant FK506. has been determined to 1.7 angstroms resolution by x-ray crystallography. The conformation of the protein changes little upon complexation. but the conformation of FK506 is markedly different in the bound and unbound forms. The drug9s association with the protein involves five hydrogen bonds. a hydrophobic binding pocket lined with conserved aromatic residues. and an unusual carbonyl binding pocket. The nature of this complex has implications for the mechanism of rotamase catalysis and for the biological actions of FK506 and rapamycin.,True,7lp2ziEAAAAJ:2osOgNQ5qMEC,715,https://science.sciencemag.org/content/252/5007/839.abstract,6702185406822460215,/scholar?cites=6702185406822460215,,https://www.researchgate.net/profile/Paul_Karplus/publication/21447083_Atomic_Structure_of_FKBP-FK506_an_Immunophilin-Immunosuppressant_Complex/links/0fcfd50e522ac71b04000000/Atomic-Structure-of-FKBP-FK506-an-Immunophilin-Immunosuppressant-Complex.pdf,0
45538,"Isolation and structure of brevetoxin B from the"" red tide"" dinoflagellate Ptychodiscus brevis (Gymnodinium breve)",1981,Yong-Yeng Lin and Martin Risk and Sammy M Ray and Donna Van Engen and Jon Clardy and Jerzy Golik and John C James and Koji Nakanishi,103,Journal of the American Chemical Society,22,6773-6775,American Chemical Society,BTX-Bi g fragment. and an electron density synthesis revealed all 64 non-hydrogen atoms. Block diagonal least-squares refinement followed by a difference electron density synthesis showed the majorityof the hydrogen atoms. Block diagonal least-squares refinementwith anisotropic nonhydrogen atoms and isotropic hydrogens have converged to a current residual of 0.062 for the observed reflections. Additional crystallographicdetails can be found in the supplementary materials.,True,7lp2ziEAAAAJ:Tyk-4Ss8FVUC,652,https://pubs.acs.org/doi/abs/10.1021/ja00412a053,4475844750070050291,/scholar?cites=4475844750070050291,,https://pubs.acs.org/doi/pdfplus/10.1021/ja00412a053,0
45539,New antibiotics from bacterial natural products,2006,Jon Clardy and Michael A Fischbach and Christopher T Walsh,24,,12,1541-1550,Nature Publishing Group,For the past five decades. the need for new antibiotics has been met largely by semisynthetic tailoring of natural product scaffolds discovered in the middle of the 20 th century. More recently. however. advances in technology have sparked a resurgence in the discovery of natural product antibiotics from bacterial sources. In particular. efforts have refocused on finding new antibiotics from old sources (for example. streptomycetes) and new sources (for example. other actinomycetes. cyanobacteria and uncultured bacteria). This has resulted in several newly discovered antibiotics with unique scaffolds and/or novel mechanisms of action. with the potential to form a basis for new antibiotic classes addressing bacterial targets that are currently underexploited.,True,7lp2ziEAAAAJ:3fE2CSJIrl8C,640,https://www.nature.com/articles/nbt1266,16459620320965113412,/scholar?cites=16459620320965113412,,http://kitto.cm.utexas.edu/courses/ch395g/fall2009/MOL190/Clardy.pdf,0
45540,Isolation of antibiotics turbomycin A and B from a metagenomic library of soil microbial DNA,2002,Doreen E Gillespie and Sean F Brady and Alan D Bettermann and Nicholas P Cianciotto and Mark R Liles and Michelle R Rondon and Jon Clardy and Robert M Goodman and Jo Handelsman,68,Applied and environmental microbiology,9,4301-4306,American Society for Microbiology,To access the genetic and biochemical potential of soil microorganisms by culture-independent methods. a 24.546-member library in Escherichia coli with DNA extracted directly from soil had previously been constructed (M. R. Rondon. P. R. August. A. D. Bettermann. S. F. Brady. T. H. Grossman. M. R. Liles. K. A. Loiacono. B. A. Lynch. I. A. MacNeil. M. S. Osburne. J. Clardy. J. Handelsman. and R. M. Goodman. Appl. Environ. Microbiol. 66:2541-2547. 2000). Three clones. P57G4. P89C8. and P214D2. produced colonies with a dark brown melanin-like color. We fractionated the culture supernatant of P57G4 to identify the pigmented compound or compounds. Methanol extracts of the acid precipitate from the culture supernatant contained a red and an orange pigment. Structural analysis revealed that these were triaryl cations. designated turbomycin A and turbomycin B. respectively; both exhibited broad-spectrum …,True,7lp2ziEAAAAJ:W7OEmFMy1HYC,587,https://aem.asm.org/content/68/9/4301.short,1063118891118189305,/scholar?cites=1063118891118189305,,https://aem.asm.org/content/aem/68/9/4301.full.pdf,0
45541,Insights into secondary metabolism from a global analysis of prokaryotic biosynthetic gene clusters,2014,Peter Cimermancic and Marnix H Medema and Jan Claesen and Kenji Kurita and Laura C Wieland Brown and Konstantinos Mavrommatis and Amrita Pati and Paul A Godfrey and Michael Koehrsen and Jon Clardy and Bruce W Birren and Eriko Takano and Andrej Sali and Roger G Linington and Michael A Fischbach,158,Cell,2,412-421,Cell Press,Although biosynthetic gene clusters (BGCs) have been discovered for hundreds of bacterial metabolites. our knowledge of their diversity remains limited. Here. we used a novel algorithm to systematically identify BGCs in the extensive extant microbial sequencing data. Network analysis of the predicted BGCs revealed large gene cluster families. the vast majority uncharacterized. We experimentally characterized the most prominent family. consisting of two subfamilies of hundreds of BGCs distributed throughout the Proteobacteria; their products are aryl polyenes. lipids with an aryl head group conjugated to a polyene tail. We identified a distant relationship to a third subfamily of aryl polyene BGCs. and together the three subfamilies represent the largest known family of biosynthetic gene clusters. with more than 1.000 members. Although these clusters are widely divergent in sequence. their small molecule products …,True,7lp2ziEAAAAJ:C5mqfHIFIucC,562,https://www.sciencedirect.com/science/article/pii/S0092867414008265,5146828272087098180,/scholar?cites=5146828272087098180,,https://www.sciencedirect.com/science/article/pii/S0092867414008265,0
45542,Tyrosol is a quorum-sensing molecule in Candida albicans,2004,Hao Chen and Masaki Fujita and Qinghua Feng and Jon Clardy and Gerald R Fink,101,Proceedings of the National Academy of Sciences,14,5048-5052,National Academy of Sciences,The human fungal pathogen Candida albicans shows a significant lag in growth when diluted into fresh minimal medium. This lag is abolished by the addition of conditioned medium from a high-density culture. The active component of conditioned medium is tyrosol. which is released into the medium continuously during growth. Under conditions permissive for germ-tube formation. tyrosol stimulates the formation of these filamentous protrusions. Because germ-tube formation is inhibited by farnesol. another quorum-sensing molecule. this process must be under complex positive and negative control by environmental conditions. The identification of tyrosol as an autoregulatory molecule has important implications on the dynamics of growth and morphogenesis in Candida.,True,7lp2ziEAAAAJ:0EnyYjriUFMC,530,https://www.pnas.org/content/101/14/5048.short,1548867607382355656,/scholar?cites=1548867607382355656,,https://www.pnas.org/content/101/14/5048.full,0
45543,Gene expression signature-based chemical genomic prediction identifies a novel class of HSP90 pathway modulators,2006,Haley Hieronymus and Justin Lamb and Kenneth N Ross and Xiao P Peng and Cristina Clement and Anna Rodina and Maria Nieto and Jinyan Du and Kimberly Stegmaier and Srilakshmi M Raj and Katherine N Maloney and Jon Clardy and William C Hahn and Gabriela Chiosis and Todd R Golub,10,Cancer cell,4,321-330,Cell Press,Although androgen receptor (AR)-mediated signaling is central to prostate cancer. the ability to modulate AR signaling states is limited. Here we establish a chemical genomic approach for discovery and target prediction of modulators of cancer phenotypes. as exemplified by AR signaling. We first identify AR activation inhibitors. including a group of structurally related compounds comprising celastrol. gedunin. and derivatives. To develop an in silico approach for target pathway identification. we apply a gene expression-based analysis that classifies HSP90 inhibitors as having similar activity to celastrol and gedunin. Validating this prediction. we demonstrate that celastrol and gedunin inhibit HSP90 activity and HSP90 clients. including AR. Broadly. this work identifies new modes of HSP90 modulation through a gene expression-based strategy.,True,7lp2ziEAAAAJ:LkGwnXOMwfcC,524,https://www.sciencedirect.com/science/article/pii/S1535610806002820,4282426031522424916,/scholar?cites=4282426031522424916,,https://www.sciencedirect.com/science/article/pii/S1535610806002820,0
45544,Crystal and molecular structure of dynemicin A: a novel 1. 5-diyn-3-ene antitumor antibiotic,1990,Masataka Konishi and Hiroaki Ohkuma and Takashi Tsuno and Toshikazu Oki and Gregory D VanDuyne and Jon Clardy,112,Journal of the American Chemical Society,9,3715-3716,American Chemical Society,"Dynemicin A was isolated5 from the ethylacetate extract of M. chersina as a lipophilic violetsolid: HRMS mfz 538.1132 (M+ H)+; C30Hi9NO9+ H requires 538.1138; mp 208-210 C dec;[a] D+ 270 (c 0.01. DMF); IR (KBr) 3420. 3350. 2930. 1660. 1630. 1587. 1480. 1385. 1300. 1280. 1180. and 785 cm"" 1; UV (MeOH) Xmax 239 (< 24900). 282 (sh). 569 (10 800). and 599 nm (10100). The UV spectrum and the absorption shifts observed in weakly acid and alkaline solution6 suggested a 1.4. 5.8-tetrahydroxyanthraquinone chromophore. Poor solubility hampered spectral characterizationof l. 7 but conversion to its triacetate 2 (acetic anhydride-pyridine. 25 C) provided a more tractable material. The l3C NMR spectrum of 2 revealed a1.2. 4.5. 8-pentasubstituted anthraquinone (5C 146.9. s. Cl8; 130.6. d. C17; 131.0. d. C16; 146.4. s. C15; 125.9. s. C14; 180.6. s. C13;(4)(a) Zein. N.; Sinha. AM; McGahren. W. J.; Ellestad. GA …",True,7lp2ziEAAAAJ:WF5omc3nYNoC,524,https://pubs.acs.org/doi/abs/10.1021/ja00165a097,8301860676023075978,/scholar?cites=8301860676023075978,,https://pubs.acs.org/doi/pdf/10.1021/ja00165a097,0
45545,Target identification using drug affinity responsive target stability (DARTS),2009,Brett Lomenick and Rui Hao and Nao Jonai and Randall M Chin and Mariam Aghajan and Sarah Warburton and Jianing Wang and Raymond P Wu and Fernando Gomez and Joseph A Loo and James A Wohlschlegel and Thomas M Vondriska and Jerry Pelletier and Harvey R Herschman and Jon Clardy and Catherine F Clarke and Jing Huang,106,Proceedings of the National Academy of Sciences,51,21984-21989,National Academy of Sciences,Identifying the molecular targets for the beneficial or detrimental effects of small-molecule drugs is an important and currently unmet challenge. We have developed a method. drug affinity responsive target stability (DARTS). which takes advantage of a reduction in the protease susceptibility of the target protein upon drug binding. DARTS is universally applicable because it requires no modification of the drug and is independent of the mechanism of drug action. We demonstrate use of DARTS to identify known small-molecule–protein interactions and to reveal the eukaryotic translation initiation machinery as a molecular target for the longevity-enhancing plant natural product resveratrol. We envisage that DARTS will also be useful in global mapping of protein–metabolite interaction networks and in label-free screening of unlimited varieties of compounds for development as molecular imaging agents.,True,7lp2ziEAAAAJ:5Ul4iDaHHb8C,512,https://www.pnas.org/content/106/51/21984.short,9616506911265955710,/scholar?cites=9616506911265955710,,https://www.pnas.org/content/pnas/106/51/21984.full.pdf,0
45546,D-amino acids govern stationary phase cell wall remodeling in bacteria,2009,Hubert Lam and Dong-Chan Oh and Felipe Cava and Constantin N Takacs and Jon Clardy and Miguel A de Pedro and Matthew K Waldor,325,Science,5947,1552-1555,American Association for the Advancement of Science,In all known organisms. amino acids are predominantly thought to be synthesized and used as their L-enantiomers. Here. we found that bacteria produce diverse D-amino acids as well. which accumulate at millimolar concentrations in supernatants of stationary phase cultures. In Vibrio cholerae. a dedicated racemase produced D-Met and D-Leu. whereas Bacillus subtilis generated D-Tyr and D-Phe. These unusual D-amino acids appear to modulate synthesis of peptidoglycan. a strong and elastic polymer that serves as the stress-bearing component of the bacterial cell wall. D-Amino acids influenced peptidoglycan composition. amount. and strength. both by means of their incorporation into the polymer and by regulating enzymes that synthesize and modify it. Thus. synthesis of D-amino acids may be a common strategy for bacteria to adapt to changing environmental conditions.,True,7lp2ziEAAAAJ:J_g5lzvAfSwC,492,https://science.sciencemag.org/content/325/5947/1552.abstract,7669760768233027175,/scholar?cites=7669760768233027175,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2759711/,0
45547,Castanospermine. a 1. 6. 7. 8-tetrahydroxyoctahydroindolizine alkaloid. from seeds of Castanospermum australe,1981,Liza D Hohenschutz and E Arthur Bell and Phillip J Jewess and David P Leworthy and Robert J Pryce and Edward Arnold and Jon Clardy,20,Phytochemistry,4,811-814,Pergamon,A new type of higher plant alkaloid. 1.6.7.8-tetrahydroxyoctahydroindolizine. designated castanospermine. has been isolated from the toxic seeds of the Australian legume Castanospermum australe.,True,7lp2ziEAAAAJ:YsMSGLbcyi4C,485,https://www.sciencedirect.com/science/article/pii/0031942281851813,3686221312709769153,/scholar?cites=3686221312709769153,,,0
45548,Minimum information about a biosynthetic gene cluster,2015,Marnix H Medema and Renzo Kottmann and Pelin Yilmaz and Matthew Cummings and John B Biggins and Kai Blin and Irene De Bruijn and Yit Heng Chooi and Jan Claesen and R Cameron Coates and Pablo Cruz-Morales and Srikanth Duddela and Stephanie Düsterhus and Daniel J Edwards and David P Fewer and Neha Garg and Christoph Geiger and Juan Pablo Gomez-Escribano and Anja Greule and Michalis Hadjithomas and Anthony S Haines and Eric JN Helfrich and Matthew L Hillwig and Keishi Ishida and Adam C Jones and Carla S Jones and Katrin Jungmann and Carsten Kegler and Hyun Uk Kim and Peter Kötter and Daniel Krug and Joleen Masschelein and Alexey V Melnik and Simone M Mantovani and Emily A Monroe and Marcus Moore and Nathan Moss and Hans-Wilhelm Nützmann and Guohui Pan and Amrita Pati and Daniel Petras and F Jerry Reen and Federico Rosconi and Zhe Rui and Zhenhua Tian and Nicholas J Tobias and Yuta Tsunematsu and Philipp Wiemann and Elizabeth Wyckoff and Xiaohui Yan and Grace Yim and Fengan Yu and Yunchang Xie and Bertrand Aigle and Alexander K Apel and Carl J Balibar and Emily P Balskus and Francisco Barona-Gómez and Andreas Bechthold and Helge B Bode and Rainer Borriss and Sean F Brady and Axel A Brakhage and Patrick Caffrey and Yi-Qiang Cheng and Jon Clardy and Russell J Cox and René De Mot and Stefano Donadio and Mohamed S Donia and Wilfred A Van Der Donk and Pieter C Dorrestein and Sean Doyle and Arnold JM Driessen and Monika Ehling-Schulz and Karl-Dieter Entian and Michael A Fischbach and Lena Gerwick and William H Gerwick and Harald Gross and Bertolt Gust and Christian Hertweck and Monica Höfte and Susan E Jensen and Jianhua Ju and Leonard Katz and Leonard Kaysser and Jonathan L Klassen and Nancy P Keller and Jan Kormanec and Oscar P Kuipers and Tomohisa Kuzuyama and Nikos C Kyrpides and Hyung-Jin Kwon and Sylvie Lautru and Rob Lavigne and Chia Y Lee and Bai Linquan and Xinyu Liu and Wen Liu and Andriy Luzhetskyy and Taifo Mahmud and Yvonne Mast and Carmen Méndez and Mikko Metsä-Ketelä and Jason Micklefield and Douglas A Mitchell and Bradley S Moore and Leonilde M Moreira and Rolf Müller and Brett A Neilan and Markus Nett and Jens Nielsen and Fergal O'Gara and Hideaki Oikawa and Anne Osbourn and Marcia S Osburne and Bohdan Ostash and Shelley M Payne and Jean-Luc Pernodet and Miroslav Petricek and Jörn Piel and Olivier Ploux and Jos M Raaijmakers and José A Salas and Esther K Schmitt and Barry Scott and Ryan F Seipke and Ben Shen and David H Sherman and Kaarina Sivonen and Michael J Smanski and Margherita Sosio and Evi Stegmann and Roderich D Süssmuth and Kapil Tahlan and Christopher M Thomas and Yi Tang and Andrew W Truman and Muriel Viaud and Jonathan D Walton and Christopher T Walsh and Tilmann Weber and Gilles P Van Wezel and Barrie Wilkinson and Joanne M Willey and Wolfgang Wohlleben and Gerard D Wright and Nadine Ziemert and Changsheng Zhang,11,Nature chemical biology,9,625-631,Nature Publishing Group,A wide variety of enzymatic pathways that produce specialized metabolites in bacteria. fungi and plants are known to be encoded in biosynthetic gene clusters. Information about these clusters. pathways and metabolites is currently dispersed throughout the literature. making it difficult to exploit. To facilitate consistent and systematic deposition and retrieval of data on biosynthetic gene clusters. we propose the Minimum Information about a Biosynthetic Gene cluster (MIBiG) data standard.,True,7lp2ziEAAAAJ:Sf6vrWCRp3YC,478,https://www.nature.com/articles/nchembio.1890,7221159727969891717,/scholar?cites=7221159727969891717,,https://www.nature.com/articles/nchembio.1890,0
