,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
46949,Ceramide in apoptosis: an overview and current perspectives,2002,Benjamin J Pettus and Charles E Chalfant and Yusuf A Hannun,1585,,2-3,114-125,Elsevier,Recent years have witnessed significant advances in the understanding of the role of ceramide in apoptosis. This review summarizes these recent findings and discusses insights from studies of ceramide metabolism. topology. and effector actions. The recent identification of several genes for enzymes of ceramide metabolism. the development of mass spectrometric methods for ceramide analysis. and the increasing molecular and pharmacological tools to probe ceramide metabolism and function promise an accelerated phase in defining the molecular and biochemical details of the role of ceramide in apoptosis.,True,OH_dPj0AAAAJ:ufrVoPGSRksC,836,https://www.sciencedirect.com/science/article/pii/S1388198102003311,908636999039552706,/scholar?cites=908636999039552706,,,0
46950,Sphingomyelin turnover induced by vitamin D3 in HL-60 cells: role in cell differentiation,1989,Toshiro Okazaki and Robert M Bell and Yusuf A Hannun,264,Journal of Biological Chemistry,32,19076-19080,Elsevier,Sphingolipid metabolism was examined in human promyelocytic leukemia HL-60 cells. Differentiation of HL-60 cells with 1 α. 25-dihydroxyvitamin D3 (vitamin D3; 100 nM) was accompanied by sphingomyelin turnover. Maximum turnover of [3H]choline-labeled sphingomyelin occurred 2 h following vitamin D3 treatment. with sphingomyelin levels decreasing to 77 ± 6% of control and returning to base-line levels by 4 h. Ceramide and phosphorylcholine were concomitantly generated. Ceramide mass levels increased by 55% at 2 h following vitamin D3 treatment and returned to base-line levels by 4 h. The amount of phosphorylcholine produced equaled the amount of sphingomyelin hydrolyzed. suggesting the involvement of a sphingomyelinase. Vitamin D3 treatment resulted in a 90% increase in the activity of a neutral sphingomyelinase from HL-60 cells. The inferred role of sphingomyelin hydrolysis in the …,True,OH_dPj0AAAAJ:YsMSGLbcyi4C,777,https://www.sciencedirect.com/science/article/pii/S0021925819472682,9135586545790588269,/scholar?cites=9135586545790588269,,https://www.sciencedirect.com/science/article/pii/S0021925819472682/pdf?md5=344eaf506b941fe32bc1241e38db938f&pid=1-s2.0-S0021925819472682-main.pdf,0
46951,An overview of sphingolipid metabolism: from synthesis to breakdown,2010,Christopher R Gault and Lina M Obeid and Yusuf A Hannun,,,,1-23,Springer. New York. NY, Sphingolipids constitute a class of lipids defined by their eighteen carbon amino-alcohol backbones which are synthesized in the ER from nonsphingolipid precursors. Modification of this basic structure is what gives rise to the vast family of sphingolipids that play significant roles in membrane biology and provide many bioactive metabolites that regulate cell function. Despite the diversity of structure and function of sphingolipids. their creation and destruction are governed by common synthetic and catabolic pathways. In this regard. sphingolipid metabolism can be imagined as an array of interconnected networks that diverge from a single common entry point and converge into a single common breakdown pathway.In their simplest forms. sphingosine. phytosphingosine and dihydrosphingosine serve as the backbones upon which further complexity is achieved. For example …,True,OH_dPj0AAAAJ:artPoR2Yc-kC,738,https://link.springer.com/chapter/10.1007/978-1-4419-6741-1_1,13397099295272820231,/scholar?cites=13397099295272820231,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3069696/,0
46952,Ceramide activates heterotrimeric protein phosphatase 2A,1993,Rick T Dobrowsky and Craig Kamibayashi and Marc C Mumby and Yusuf A Hannun,268,Journal of Biological Chemistry,21,15523-15530,Elsevier,Ceramide activates a cytosolic protein phosphatase present in rat T9 glioma cells and rat brain. Ceramide-activated protein phosphatase (CAPP) was found to share several properties with protein phosphatase 2A (PP2A) leading to the hypothesis that ceramide may directly activate PP2A. PP2A was isolated as a heterotrimer (AB'C. AB alpha C). heterodimer (AC). or free C subunit. and the effect of ceramide on the catalytic activity was assessed. C2-ceramide. 5-20 microM. activated heterotrimeric PP2A up to 3.5-fold but had no effect on the activity of AC or C. Ceramides possessing hexanoyl. decanoyl. and myristoyl but not stearoyl acyl chains also activated heterotrimeric PP2A. Ceramide activation of heterotrimeric PP2A required the presence of a B subunit since trypsinization or heparin treatment abolished ceramide activation. Activation of heterotrimeric PP2A was specific for ceramide because related …,True,OH_dPj0AAAAJ:roLk4NBRz8UC,726,https://www.sciencedirect.com/science/article/pii/S0021925818822888,2809443963075135260,/scholar?cites=2809443963075135260,,https://www.sciencedirect.com/science/article/pii/S0021925818822888/pdf?md5=c93cba263df772f0b5c8c27bbf38516e&pid=1-s2.0-S0021925818822888-main.pdf,0
46953,The complex life of simple sphingolipids,2004,Anthony H Futerman and Yusuf A Hannun,5,,8,777-782,John Wiley & Sons. Ltd,The extensive diversity of membrane lipids is rarely appreciated by cell and molecular biologists. Although most researchers are familiar with the three main classes of lipids in animal cell membranes. few realize the enormous combinatorial structural diversity that exists within each lipid class. a diversity that enables functional specialization of lipids. In this brief review. we focus on one class of membrane lipids. the sphingolipids. which until not long ago were thought by many to be little more than structural components of biological membranes. Recent studies have placed sphingolipids—including ceramide. sphingosine and sphingosine‐1‐phosphate—at the centre of a number of important biological processes. specifically in signal transduction pathways. in which their levels change in a highly regulated temporal and spatial manner. We outline exciting progress in the biochemistry and cell biology of sphingolipids …,True,OH_dPj0AAAAJ:MXK_kJrjxJIC,724,https://www.embopress.org/doi/abs/10.1038/sj.embor.7400208,11475051473671476704,/scholar?cites=11475051473671476704,,https://www.embopress.org/doi/pdf/10.1038/sj.embor.7400208,0
46954,Identification of sphingomyelin turnover as an effector mechanism for the action of tumor necrosis factor alpha and gamma-interferon. Specific role in cell differentiation.,1991,Mie-Young Kim and Corinne Linardic and Lina Obeid and Yusuf Hannun,266,Journal of Biological Chemistry,1,484-489,Elsevier,The biochemical signaling mechanisms involved in transducing the effects of tumor necrosis factor alpha (TNF alpha) and gamma-interferon (gamma-IFN) on leukemia cell differentiation are poorly defined. Recent studies established the existence of a sphingomyelin cycle that operates in response to the action of vitamin D3 on HL-60 cells and that may transduce the effects of vitamin D3 on cell differentiation (Okazaki. T.. Bell. R.. and Hannun. Y. (1989) J. Biol. Chem. 264. 19076-19080). The effects of TNF alpha and gamma-IFN on sphingomyelin turnover were determined. and the specificity and role of sphingomyelin hydrolysis in HL-60 human promyelocytic leukemia cells with 20% hydrolysis of sphingomyelin at 15 min. 40% hydrolysis at 30-60 min. and return to base line at 2 h. The hydrolyzed sphingomyelin (18 pmol/nmol total phospholipid) was accompanied by the concomitant generation of ceramide (11.2 …,True,OH_dPj0AAAAJ:W7OEmFMy1HYC,716,https://www.sciencedirect.com/science/article/pii/S0021925818524613,10394563811378680022,/scholar?cites=10394563811378680022,,https://www.sciencedirect.com/science/article/pii/S0021925818524613,0
46955,Ceramide: an intracellular signal for apoptosis,1995,Yusuf A Hannun and Lina M Obeid,20,,2,73-77,Elsevier Current Trends,Recent investigation of the roles of sphingolipids in signal transduction and cell regulation is shedding a new light on the mechanisms of growth suppression and apoptosis. A sphingomyelin cycle has been identified whereby the action of certain extracellular agents (such as tumor necrosis factor α) results in activation of a sphingomyelinase. which cleaves membrane sphingomyelin. to generate cellular ceramide. Ceramide. in turn. has emerged as a candidate intracellular mediator for the action of these extracellular agents. and has multiple cellular and biochemical targets. In particular. ceramide is a potent and specific suppressor of cell growth and an inducer of apoptosis. Further studies on this signal transduction pathway should provide new understanding of the physiological functions of ceramide and promise significant insight into a novel biochemical pathway regulating apoptosis.,True,OH_dPj0AAAAJ:Tyk-4Ss8FVUC,708,https://www.sciencedirect.com/science/article/pii/S0968000400889616,268725579685174540,/scholar?cites=268725579685174540,,https://www.academia.edu/download/47514758/s0968-0004_2800_2988961-620160725-2000-1vv2b3x.pdf,0
46956,Activation of the sphingomyelin cycle through the low-affinity neurotrophin receptor,1994,Rick T Dobrowsky and Mark H Werner and Alexander M Castellino and Moses V Chao and Yusuf A Hannun,265,Science,5178,1596-1599,American Association for the Advancement of Science,The role of the low-affinity neurotrophin receptor (p75NTR) in signal transduction is undefined. Nerve growth factor can activate the sphingomyelin cycle. generating the putative-lipid second messenger ceramide. In T9 glioma cells. addition of a cell-permeable ceramide analog mimicked the effects of nerve growth factor on cell growth inhibition and process formation. This signaling pathway appears to be mediated by p75NTR in T9 cells and NIH 3T3 cells overexpressing p75NTR. Expression of an epidermal growth factor receptor-p75NTR chimera in T9 cells imparted to epidermal growth factor the ability to activate the sphingomyelin cycle. These data demonstrate that p75NTR is capable of signaling independently of the trk neurotrophin receptor (p140trk) and that ceramide may be a mediator in neurotrophin biology.,True,OH_dPj0AAAAJ:Y0pCki6q_DkC,686,https://science.sciencemag.org/content/265/5178/1596.abstract,5409427538887426158,/scholar?cites=5409427538887426158,,,0
46957,Role of phospholipases in generating lipid second messengers in signal transduction1,1991,Edward A Dennis and Sue Goo Rhee and M Motasim Billah and Yusuf A Hannun,5,,7,2068-2077,,Many lipids or lipid‐derived products generated by phospholipases acting on phospholipids in membranes are implicated as mediators and second messengers in signal transduction. Our current understanding of the primary sequence relationships within the class of extracellular phospholipase A2's and among the numerous forms of the mammalian phosphatidylinositol‐specific phospholipase C's is reviewed. New results suggesting roles for these phospholipases as well as other phospholipases such as phospholipase C and D acting on phosphatidlycholine in generating arachidonic acid for eicosanoid biosynthesis. inositol phosphates for Ca2+ mobilization. and diglyceride for protein kinase C activation through receptor‐mediated processes. are discussed. In addition. the possible role of phospholipases acting on sphingolipids such as sphinglomyelinase in generating lipid mediators is considered.—Dennis …,True,OH_dPj0AAAAJ:WF5omc3nYNoC,657,https://faseb.onlinelibrary.wiley.com/doi/abs/10.1096/fasebj.5.7.1901288,1471905287115354946,/scholar?cites=1471905287115354946,,https://faseb.onlinelibrary.wiley.com/doi/pdfdirect/10.1096/fasebj.5.7.1901288,0
46958,Lysosphingolipids inhibit protein kinase C: implications for the sphingolipidoses,1987,Yusuf A Hannun and Robert M Bell,235,Science,4789,670-674,American Association for the Advancement of Science,Lysosphingolipids potently and reversibly inhibited protein kinase C activity and binding of phorbol dibutyrate in vitro and in human platelets. As with activation of protein kinase C by phosphatidylserine and sn-1.2-diacylglycerol. inhibition was subject to surface dilution. Accordingly. inhibition in mixed micelle assays was dependent on the molar percentage of lysosphingolipids rather than the bulk concentration. Lysosphingolipids inhibited protein kinase C activity at molar percentages similar to those required for activation by phosphatidylserine and sn-1.2-diacylglycerol. Since lysosphingolipids accumulate in Krabbe9s disease. Gaucher9s disease. and other sphingolipidoses. the hypothesis that lysosphingolipid inhibition of protein kinase C represents the missing functional link between the accumulation of sphingolipids and the pathogenesis of these disorders appears to unify existing data. The accumulation of …,True,OH_dPj0AAAAJ:_FxGoFyzp5QC,645,https://science.sciencemag.org/content/235/4789/670.abstract,16495884932685132142,/scholar?cites=16495884932685132142,,,0
46959,Bioactive sphingolipids: metabolism and function,2009,Nana Bartke and Yusuf A Hannun,50,,,S91-S96,Elsevier,Sphingolipids (SLs) are essential constituents of eukaryotic cells. Besides playing structural roles in cellular membranes. some metabolites. including ceramide. sphingosine. and sphingosine-1-phosphate. have drawn attention as bioactive signaling molecules involved in the regulation of cell growth. differentiation. senescence. and apoptosis. Understanding the many cell regulatory functions of SL metabolites requires an advanced knowledge of how and where in the cell they are generated. converted. or degraded. This review will provide a short overview of the metabolism. localization. and compartmentalization of SLs. Also. a discussion on bioactive members of the SL family and inducers of SL enzymes that lead to ceramide generation will be presented.,True,OH_dPj0AAAAJ:1sJd4Hv_s6UC,634,https://www.sciencedirect.com/science/article/pii/S0022227520305939,2312384763901494362,/scholar?cites=2312384763901494362,,https://www.sciencedirect.com/science/article/pii/S0022227520305939,0
46960,Role of ceramide as a lipid mediator of 1 alpha. 25-dihydroxyvitamin D3-induced HL-60 cell differentiation.,1990,T Okazaki and A Bielawska and RM Bell and YA Hannun,265,Journal of Biological Chemistry,26,15823-15831,American Society for Biochemistry and Molecular Biology,MethodsPreparation of Ceramide and Sphingosine Analogs-N-Acetyl and N-[3H] acetylsphingosine were synthesized as described previously (10); N-acetylsphingosine(C&/C. ceramide) and N-hexanoylsphingosine (C&Z. ceramide) were prepared by acylation of neutral sphingosine by acetic anhydride and caproic anhydride. respectively (yield= 90%). N-Acetyl [3H] sphingosine(specific activity 2.5 x 10’cpm/nmol) was prepared by reduction of 3-oxo-1-hydroxy-2-acetamide-4-octadecene. which was obtained by oxidation of cold N-acetylsphingosine with dry chromium anhydride in pyridinebenzene(yield 80% after TLC preparation). with 13HlNaBH4(yield= 40% after TLC preparation). N-EthylsphingosIne was prepared by reduction of N-acetvlsphinaosine with LiBH. and nurified bv nrenarative TLC (vield 3O% j. All &uctures were verified b; NMR. and purity was established by TLC and estimated to exceed 97%. These compounds were dissolved with ethanol and delivered in media (final concentration of ethanol was less than 0.1%).Cell Culture-Human myelocytic leukemia HL-60 cells (45 passages) were a kind gift from Dr. J. Niedel (Duke University). The cells were grown in RPM1 1640 medium containing 10% fetal calf serum at 37 “C in a 5% CO* incubator. The cells were washed twice with phosphate-buffered saline and resuspended in serum-free media containing insulin (5 mg/liter) and transferrin(5 mg/liter) before treatment with various compounds. Mass Measurement of Lipids-After harvesting the cells at the indicated times. the lipids were extracted by the method of Bligh and Dyer (11). The samples were dried down under nitrogen gas and,True,OH_dPj0AAAAJ:Se3iqnhoufwC,565,https://www.researchgate.net/profile/Alicja_Bielawska/publication/20760846_Role_of_ceramide_as_a_lipid_mediator_of_1a25-Dihydroxyvitamin_D3-induced_HL-60_cell_differentiation/links/0deec5182cd3013dbe000000.pdf,7979640235892504838,/scholar?cites=7979640235892504838,,https://www.researchgate.net/profile/Alicja_Bielawska/publication/20760846_Role_of_ceramide_as_a_lipid_mediator_of_1a25-Dihydroxyvitamin_D3-induced_HL-60_cell_differentiation/links/0deec5182cd3013dbe000000.pdf,0
46961,Enzymes of sphingolipid metabolism: from modular to integrative signaling,2001,Yusuf A Hannun and Chiara Luberto and Kelley M Argraves,40,,16,4893-4903,American Chemical Society,Many enzymes of sphingolipid metabolism are regulated in response to extra- and intracellular stimuli and in turn serve as regulators of levels of bioactive lipids (such as sphingosine. ceramide. sphingosine 1-phosphate. and diacylglycerol). and as such. they serve a prototypical modular function in cell regulation. However. lipid metabolism is also closely interconnected in that a product of one enzyme serves as a substrate for another. Moreover. many cell stimuli regulate more than one of these enzymes. thus adding to the complexity of regulation of lipid metabolism. In this paper. we review the status of enzymes of sphingolipid metabolism in cell regulation and propose a role for these enzymes in integration of cell responses. a role that builds on the modular organization while also taking advantage of the complexity and interconnectedness of lipid metabolism. thus providing for a combinatorial mechanism of …,True,OH_dPj0AAAAJ:UebtZRa9Y70C,561,https://pubs.acs.org/doi/abs/10.1021/bi002836k,4757191625000085986,/scholar?cites=4757191625000085986,,,0
46962,EpCAM is overexpressed in breast cancer and is a potential target for breast cancer gene therapy,2004,Walid A Osta and Yian Chen and Kaidi Mikhitarian and Michael Mitas and Mohamed Salem and Yusuf A Hannun and David J Cole and William E Gillanders,64,Cancer research,16,5818-5824,American Association for Cancer Research,EpCAM (epithelial cell adhesion molecule) is a cell surface molecule that is known to be highly expressed in colon and other epithelial carcinomas. EpCAM is involved in cell-to-cell adhesion and has been the target of antibody therapy in several clinical trials. To assess the value of EpCAM as a novel target for breast cancer gene therapy. we performed real-time reverse transcription-PCR to quantify the level of EpCAM mRNA expression in normal breast tissue and primary and metastatic breast cancers. We found that EpCAM is overexpressed 100- to 1000-fold in primary and metastatic breast cancer. Silencing EpCAM gene expression with EpCAM short interfering RNA (siRNA) resulted in a 35–80% decrease in the rate of cell proliferation in four different breast cancer cell lines. EpCAM siRNA treatment decreased cell migration by 91.8% and cell invasion by 96.4% in the breast cancer cell line MDA-MB-231 in …,True,OH_dPj0AAAAJ:YFjsv_pBGBYC,559,https://cancerres.aacrjournals.org/content/64/16/5818.short,14077005988580987979,/scholar?cites=14077005988580987979,,https://cancerres.aacrjournals.org/content/canres/64/16/5818.full.pdf,0
46963,Role for ceramide in cell cycle arrest,1995,Supriya Jayadev and Bin Liu and Alicja E Bielawska and Joanna Y Lee and Fausta Nazaire and Marina Yu Pushkareva and Lina M Obeid and Yusuf A Hannun,270,Journal of Biological Chemistry,5,2047-2052,Elsevier,The dependence of some cell types on serum factors for growth may represent a powerful. but poorly studied. model for antimitogenic pathways. In this study. we examine ceramide as a candidate intracellular mediator of serum factor dependence. In Molt-4 leukemia cells. serum withdrawal caused a significant arrest in cell cycle progression (80% of cells in G0/G1). accompanied by a modest apoptotic cell death (12%). Serum deprivation of these cells resulted in significant sphingomyelin hydrolysis (72%; corresponding to hydrolysis of 47 pmol/nmol phosphate). which was accompanied by a profound and progressive elevation (up to 10-15-fold) in endogenous levels of ceramide. Withdrawal of serum caused the activation of a distinct. particulate. and magnesium-dependent sphingomyelinase. The addition of exogenous C6-ceramide induced a dramatic arrest in the G0/G1 phase of the cell cycle comparable to the …,True,OH_dPj0AAAAJ:LkGwnXOMwfcC,557,https://www.sciencedirect.com/science/article/pii/S002192581947957X,18122056878242466313,/scholar?cites=18122056878242466313,,https://www.sciencedirect.com/science/article/pii/S002192581947957X,0
46964,Substantial contribution of extrinsic risk factors to cancer development,2016,Song Wu and Scott Powers and Wei Zhu and Yusuf A Hannun,529,Nature,7584,43-47,Nature Publishing Group,Recent research has highlighted a strong correlation between tissue-specific cancer risk and the lifetime number of tissue-specific stem-cell divisions. Whether such correlation implies a high unavoidable intrinsic cancer risk has become a key public health debate with the dissemination of the ‘bad luck’hypothesis. Here we provide evidence that intrinsic risk factors contribute only modestly (less than~ 10–30% of lifetime risk) to cancer development. First. we demonstrate that the correlation between stem-cell division and cancer risk does not distinguish between the effects of intrinsic and extrinsic factors. We then show that intrinsic risk is better estimated by the lower bound risk controlling for total stem-cell divisions. Finally. we show that the rates of endogenous mutation accumulation by intrinsic processes are not sufficient to account for the observed cancer risks. Collectively. we conclude that cancer risk is heavily …,True,OH_dPj0AAAAJ:j7XjBeKFbTsC,539,https://www.nature.com/articles/nature16166?mod=article_inline,8827935253849797718,/scholar?cites=8827935253849797718,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4836858/,0
