1274670,SmartPLS 3,2015,Christian M Ringle and Sven Wende and Jan-Michael Becker,,,,,,,True,y5F176wAAAAJ:i9B0nK2ie9AC,6030,http://scholar.google.com/scholar?cluster=7966325797818023880&hl=en&oi=scholarr,7966325797818023880,/scholar?cites=7966325797818023880,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274671,An assessment of the use of partial least squares structural equation modeling in marketing research,2012,Joe F Hair and Marko Sarstedt and Christian M Ringle and Jeannette A Mena,40,Journal of the Academy of Marketing Science,3,414-433,Springer Netherlands,Most methodological fields undertake regular critical reflections to ensure rigorous research and publication practices. and. consequently. acceptance in their domain. Interestingly. relatively little attention has been paid to assessing the use of partial least squares structural equation modeling (PLS-SEM) in marketing research—despite its increasing popularity in recent years. To fill this gap. we conducted an extensive search in the 30 top ranked marketing journals that allowed us to identify 204 PLS-SEM applications published in a 30-year period (1981 to 2010). A critical analysis of these articles addresses. amongst others. the following key methodological issues: reasons for using PLS-SEM. data and model characteristics. outer and inner model evaluations. and reporting. We also give an overview of the interdependencies between researchers’ choices. identify potential problem areas. and discuss their …,True,y5F176wAAAAJ:dhFuZR0502QC,5696,https://link.springer.com/article/10.1007%252Fs11747-011-0261-6,10713615955925579696,/scholar?cites=10713615955925579696,,,https://www.researchgate.net/profile/Alcides_Barrichello/post/How-can-I-stablish-a-relationship-between-a-group-of-variables-with-small-observations/attachment/5a86d8f6b53d2f0bba5251d3/AS%3A594649118941190%401518786806401/download/Hair%2C+J.+F.%2C+Sarstedt%2C+M.%2C+Ringle%2C+C.+M.%2C+%26+Mena%2C+J.+A.+%282012%29.+An+assessment+of+the+use+of+partial+least+squares.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274672,Partial Least Squares Structural Equation Modeling: Rigorous Applications. Better Results and Higher Acceptance,2013,Joseph F. Hair and Christian M. Ringle and Marko Sarstedt,46,Long Range Planning,1-2,1-12,,This second Long Range Planning special issue on PLS-SEMin strategic management research and practice seeks to further progress towards this goal. The journal received 41 articles for its special issue on PLS-SEM. twelve of which completed a thorough review process successfully. Based on the number of high quality manuscripts. a decision was made to split the special issue. In the first Long Range Planning special issue on PLS-SEM in strategic management (Hair et al.. 2012a; Robins. 2012). the focus was on methodological developments and their application (Becker et al.. 2012; Furrer et al.. 2012; Gudergan et al.. 2012; Hair et al.. 2012a. b. c; Money et al.. 2012; Rigdon. 2012). This second special issue provides a forum for topical issues that demonstrate the usefulness of PLS-SEM by piloting applications of this method in the field of strategic management with strong implications for strategic research and practice. As such. the special issue targets two audiences: academics involved in the fields of strategy and management. and practitioners such as consultants. The six articles in this issue are summarized in the following paragraphs.,True,y5F176wAAAAJ:sk-5v2XeZBgC,2385,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2233795,12281577884985609017,/scholar?cites=12281577884985609017,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274673,Editor's Comments: A Critical Look at the Use of PLS-SEM in MIS Quarterly,2012,Christian M Ringle and Marko Sarstedt and Detmar W Straub,36,MIS Quarterly,1,iii-xiv,Society for Information Management and The,Wold's (1974. 1982) partial least squares structural equation modeling (PLS-SEM) approach and the advanced PLS-SEM algorithms by Lohmöller (1989) have enjoyed steady popularity as a key multivariate analysis method in management information systems (MIS) research (Gefen et al. 201 1). Chin's (1998b) scholarly work and technology acceptance model (ТАМ) applications (eg. Gefen and Straub 1997) are milestones that helped to reify PLS-SEM in MIS research. In light of the proliferation of SEM techniques. Gefen et al.(201 1). updating Gefen et al.(2000). presented a comprehensive. organized. and contemporary summary of the minimum reporting requirements for SEM applications.Such guidelines are of crucial importance for advancing research for several reasons. First. researchers wishing to apply findings from prior studies or wanting to contribute to original research must comprehend other …,True,y5F176wAAAAJ:RYcK_YlVTxYC,2271,https://www.jstor.org/stable/41410402,5908710800168748295,/scholar?cites=5908710800168748295,,,https://www.misq.org/misq/downloads/download/editorial/556/,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274674,Common Beliefs and Reality About PLS: Comments on Rönkkö and Evermann (2013),2014,Jörg Henseler and Theo K Dijkstra and Marko Sarstedt and Christian M Ringle and Adamantios Diamantopoulos and Detmar W Straub and David J Ketchen and Joseph F Hair and G Tomas M Hult and Roger J Calantone,,Organizational Research Methods,,1094428114526928,SAGE Publications,This article addresses Rönkkö and Evermann’s criticisms of the partial least squares           (PLS) approach to structural equation modeling. We contend that the alleged shortcomings           of PLS are not due to problems with the technique. but instead to three problems with           Rönkkö and Evermann’s study: (a) the adherence to the common factor model. (b) a very           limited simulation designs. and (c) overstretched generalizations of their findings.           Whereas Rönkkö and Evermann claim to be dispelling myths about PLS. they have in reality           created new myths that we. in turn. debunk. By examining their claims. our article           contributes to reestablishing a constructive discussion of the PLS method and its           properties. We show that PLS does offer advantages for exploratory research and that it is           a viable estimator for composite factor models. This can pose an interesting alternative           if …,True,y5F176wAAAAJ:ZuybSZzF8UAC,1655,https://journals.sagepub.com/doi/abs/10.1177/1094428114526928,3679642380118209396,/scholar?cites=3679642380118209396,,,https://journals.sagepub.com/doi/pdf/10.1177/1094428114526928,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274675,When to use and how to report the results of PLS-SEM,2019,Joseph F Hair and Jeffrey J Risher and Marko Sarstedt and Christian M Ringle,,European business review,,,Emerald Publishing Limited,PurposeThe purpose of this paper is to provide a comprehensive. yet concise. overview of the considerations and metrics required for partial least squares structural equation modeling (PLS-SEM) analysis and result reporting. Preliminary considerations are summarized first. including reasons for choosing PLS-SEM. recommended sample size in selected contexts. distributional assumptions. use of secondary data. statistical power and the need for goodness-of-fit testing. Next. the metrics as well as the rules of thumb that should be applied to assess the PLS-SEM results are covered. Besides presenting established PLS-SEM evaluation criteria. the overview includes the following new guidelines: PLSpredict (ie. a novel approach for assessing a model’s out-of-sample prediction). metrics for model comparisons. and several complementary methods for checking the results’ robustness.,True,y5F176wAAAAJ:nvAonm6-wpUC,1626,https://www.emerald.com/insight/content/doi/10.1108/EBR-11-2018-0203/full/html?fbclid=IwAR0y460wWoGID-0BDVrVWnFrJl5eMVB-4pZuhI4nEFfTHZX_R8LRcb0Jk5o,14168152003356047897,/scholar?cites=14168152003356047897,,,https://www.researchgate.net/profile/Hala_Benghasheer/post/To_analyze_data_gathered_by_a_5-point_Likert_scale_questionnaire_how_can_I_make_new_variables_embedding_multi_variables_in_SPSS/attachment/5dbc000bcfe4a777d4ec34cc/AS%3A820365844561921%401572601867739/download/When+to+use+and+how+to+report+the+results+of+PLS-SEM.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274676,A primer on partial least squares structural equation modeling (PLS-SEM),2017,JF Hair and GTM Hult and CM Ringle and M Sarstedt,2,,,,Sage Publictaions. Thousand Oaks. CA,A Primer on Partial Least Squares Structural Equation Modeling (PLS-SEM) by Joseph F. Hair. Jr.. G. Tomas M. Hult. Christian Ringle. and Marko Sarstedt is a practical guide that provides concise instructions on how to use partial least squares structural equation modeling (PLS-SEM). an evolving statistical technique. to conduct research and obtain solutions. Featuring the latest research. new examples using the SmartPLS software. and expanded discussions throughout. the Second Edition is designed to be easily understood by those with limited statistical and mathematical training who want to pursue research opportunities in new ways.,True,KnnmEP4AAAAJ:1GbOEZ86UTAC,20259,http://books.google.com/books?hl=en&lr=&id=JDWmCwAAQBAJ&oi=fnd&pg=PP1&dq=info:2qYmkuh9908J:scholar.google.com&ots=ejHWPkIWXK&sig=qxJHyJi8eyV1tYqgNrW-93aytKg,5762212686081730266,/scholar?cites=5762212686081730266,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274677,PLS-SEM: Indeed a silver bullet,2011,Joe F Hair and Christian M Ringle and Marko Sarstedt,19,Journal of Marketing Theory and Practice,2,139-152,Routledge,"Structural equation modeling (SEM) has become a quasi-standard in marketing and management research when it comes to analyzing the cause-effect relations between latent constructs. For most researchers. SEM is equivalent to carrying out covariance-based SEM (CB-SEM). While marketing researchers have a basic understanding of CB-SEM. most of them are only barely familiar with the other useful approach to SEM-partial least squares SEM (PLS-SEM). The current paper reviews PLS-SEM and its algorithm. and provides an overview of when it can be most appropriately applied. indicating its potential and limitations for future research. The authors conclude that PLS-SEM path modeling. if appropriately applied. is indeed a ""silver bullet"" for estimating causal models in many theoretical models and empirical data situations.",True,KnnmEP4AAAAJ:u5HHmVD_uO8C,12312,https://www.tandfonline.com/doi/abs/10.2753/MTP1069-6679190202,16893796055227252360,/scholar?cites=16893796055227252360,,,https://www.researchgate.net/profile/Christian_Ringle/publication/236033273_PLS-sem_Indeed_a_silver_bullet/links/00b7d52ecb004615ed000000.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274678,A new criterion for assessing discriminant validity in variance-based structural equation modeling,2015,Jörg Henseler and Christian M Ringle and Marko Sarstedt,43,Journal of the Academy of Marketing Science,1,115-135,Springer US,Discriminant validity assessment has become a generally accepted prerequisite for analyzing relationships between latent variables. For variance-based structural equation modeling. such as partial least squares. the Fornell-Larcker criterion and the examination of cross-loadings are the dominant approaches for evaluating discriminant validity. By means of a simulation study. we show that these approaches do not reliably detect the lack of discriminant validity in common research situations. We therefore propose an alternative approach. based on the multitrait-multimethod matrix. to assess discriminant validity: the heterotrait-monotrait ratio of correlations. We demonstrate its superior performance by means of a Monte Carlo simulation study. in which we compare the new approach to the Fornell-Larcker criterion and the assessment of (partial) cross-loadings. Finally. we provide guidelines on how to …,True,KnnmEP4AAAAJ:geHnlv5EZngC,7385,https://link.springer.com/article/10.1007%252Fs11747-014-0403-8,16620720531883439890,/scholar?cites=16620720531883439890,,,https://link.springer.com/article/10.1007%252Fs11747-014-0403-8,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274679,A new criterion for assessing discriminant validity in variance-based structural equation modeling,2015,Jörg Henseler and Christian M Ringle and Marko Sarstedt,43,Journal of the academy of marketing science,1,115-135,Springer US,Discriminant validity assessment has become a generally accepted prerequisite for analyzing relationships between latent variables. For variance-based structural equation modeling. such as partial least squares. the Fornell-Larcker criterion and the examination of cross-loadings are the dominant approaches for evaluating discriminant validity. By means of a simulation study. we show that these approaches do not reliably detect the lack of discriminant validity in common research situations. We therefore propose an alternative approach. based on the multitrait-multimethod matrix. to assess discriminant validity: the heterotrait-monotrait ratio of correlations. We demonstrate its superior performance by means of a Monte Carlo simulation study. in which we compare the new approach to the Fornell-Larcker criterion and the assessment of (partial) cross-loadings. Finally. we provide guidelines on how to …,True,KnnmEP4AAAAJ:sK9NQJKSZRcC,7379,https://link.springer.com/article/10.1007%252Fs11747-014-0403-8,16620720531883439890,/scholar?cites=16620720531883439890,,,https://link.springer.com/article/10.1007%252Fs11747-014-0403-8,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274680,An assessment of the use of partial least squares structural equation modeling in marketing research,2012,Joe F Hair and Marko Sarstedt and Christian M Ringle and Jeannette A Mena,40,Journal of the Academy of Marketing Science,3,414-433,Springer US,Most methodological fields undertake regular critical reflections to ensure rigorous research and publication practices. and. consequently. acceptance in their domain. Interestingly. relatively little attention has been paid to assessing the use of partial least squares structural equation modeling (PLS-SEM) in marketing research—despite its increasing popularity in recent years. To fill this gap. we conducted an extensive search in the 30 top ranked marketing journals that allowed us to identify 204 PLS-SEM applications published in a 30-year period (1981 to 2010). A critical analysis of these articles addresses. amongst others. the following key methodological issues: reasons for using PLS-SEM. data and model characteristics. outer and inner model evaluations. and reporting. We also give an overview of the interdependencies between researchers’ choices. identify potential problem areas. and discuss their …,True,KnnmEP4AAAAJ:IjCSPb-OGe4C,5704,https://link.springer.com/article/10.1007%252Fs11747-011-0261-6,10713615955925579696,/scholar?cites=10713615955925579696,,,https://www.researchgate.net/profile/Alcides_Barrichello/post/How-can-I-stablish-a-relationship-between-a-group-of-variables-with-small-observations/attachment/5a86d8f6b53d2f0bba5251d3/AS%3A594649118941190%401518786806401/download/Hair%2C+J.+F.%2C+Sarstedt%2C+M.%2C+Ringle%2C+C.+M.%2C+%26+Mena%2C+J.+A.+%282012%29.+An+assessment+of+the+use+of+partial+least+squares.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274681,Partial least squares structural equation modeling (PLS-SEM): An emerging tool in business research,2014,Joe F Hair Jr and Marko Sarstedt and Lucas Hopkins and Volker G Kuppelwieser,,European business review,,,Emerald Group Publishing Limited,PurposeThe authors aim to present partial least squares (PLS) as an evolving approach to structural equation modeling (SEM). highlight its advantages and limitations and provide an overview of recent research on the method across various fields.,True,KnnmEP4AAAAJ:_xSYboBqXhAC,3825,https://www.emerald.com/insight/content/doi/10.1108/EBR-10-2013-0128/full/html?src=recsys&fullSc=1&fullSc=1&fullSc=1&fullSc=1&mbSc=1&fullSc=1&fullSc=1,16072655923931889394,/scholar?cites=16072655923931889394,,,https://www.researchgate.net/profile/Fawad_Hussain6/post/when_we_use_simple_PLS_bootstrapping_and_consistent_PLS_bootstrapping/attachment/5f291ddbed60840001c53bcf/AS%3A920728291516416%401596530139243/download/2014+Hair+et+al._EBR.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274682,Partial least squares structural equation modeling: Rigorous applications. better results and higher acceptance,2013,Joseph Hair and Christian Ringle and Marko Sarstedt,46,Long Range Planning,1-2,1-12,Elsevier,This second Long Range Planning special issue on PLS-SEMin strategic management research and practice seeks to further progress towards this goal. The journal received 41 articles for its special issue on PLS-SEM. twelve of which completed a thorough review process successfully. Based on the number of high quality manuscripts. a decision was made to split the special issue. In the first Long Range Planning special issue on PLS-SEM in strategic management (Hair et al.. 2012a; Robins. 2012). the focus was on methodological developments and their application (Becker et al.. 2012; Furrer et al.. 2012; Gudergan et al.. 2012; Hair et al.. 2012a. b. c; Money et al.. 2012; Rigdon. 2012). This second special issue provides a forum for topical issues that demonstrate the usefulness of PLS-SEM by piloting applications of this method in the field of strategic management with strong implications for strategic research and practice. As such. the special issue targets two audiences: academics involved in the fields of strategy and management. and practitioners such as consultants. The six articles in this issue are summarized in the following paragraphs.,True,KnnmEP4AAAAJ:dfsIfKJdRG4C,2383,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2233795,12281577884985609017,/scholar?cites=12281577884985609017,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274683,A critical look at the use of PLS-SEM in MIS Quarterly,2012,Christian M Ringle and Marko Sarstedt and Detmar Straub,36,MIS Quarterly,1,iii-xiv,,Wold's (1974. 1982) partial least squares structural equation modeling (PLS-SEM) approach and the advanced PLS-SEM algorithms by Lohmöller (1989) have enjoyed steady popularity as a key multivariate analysis method in management information systems (MIS) research (Gefen et al. 201 1). Chin's (1998b) scholarly work and technology acceptance model (ТАМ) applications (eg. Gefen and Straub 1997) are milestones that helped to reify PLS-SEM in MIS research. In light of the proliferation of SEM techniques. Gefen et al.(201 1). updating Gefen et al.(2000). presented a comprehensive. organized. and contemporary summary of the minimum reporting requirements for SEM applications.Such guidelines are of crucial importance for advancing research for several reasons. First. researchers wishing to apply findings from prior studies or wanting to contribute to original research must comprehend other …,True,KnnmEP4AAAAJ:3fE2CSJIrl8C,2197,https://www.jstor.org/stable/41410402,5908710800168748295,/scholar?cites=5908710800168748295,,,https://www.misq.org/misq/downloads/download/editorial/556/,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274684,A concise guide to market research: the process. data. and methods using IBM SPSS statistics,2014,Marko Sarstedt and Erik Mooi,,,,,Springer,,True,KnnmEP4AAAAJ:Mojj43d5GZwC,1964,http://scholar.google.com/scholar?cluster=10453174865084003575&hl=en&oi=scholarr,5901004917501975574,/scholar?cites=5901004917501975574,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274685,Aconcise guide to market research: The process. data. and methods using SPSS,2014,Marko Sarstedt and Erik Mooi,,,2,,Springer;,,True,KnnmEP4AAAAJ:4hFrxpcac9AC,1897,,5901004917501975574,/scholar?cites=5901004917501975574,,,,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274686,When to use and how to report the results of PLS-SEM,2019,Joseph F Hair and Jeffrey J Risher and Marko Sarstedt and Christian M Ringle,,European business review,,,Emerald Publishing Limited,PurposeThe purpose of this paper is to provide a comprehensive. yet concise. overview of the considerations and metrics required for partial least squares structural equation modeling (PLS-SEM) analysis and result reporting. Preliminary considerations are summarized first. including reasons for choosing PLS-SEM. recommended sample size in selected contexts. distributional assumptions. use of secondary data. statistical power and the need for goodness-of-fit testing. Next. the metrics as well as the rules of thumb that should be applied to assess the PLS-SEM results are covered. Besides presenting established PLS-SEM evaluation criteria. the overview includes the following new guidelines: PLSpredict (ie. a novel approach for assessing a model’s out-of-sample prediction). metrics for model comparisons. and several complementary methods for checking the results’ robustness.,True,KnnmEP4AAAAJ:crhHmGRhyBgC,1626,https://www.emerald.com/insight/content/doi/10.1108/EBR-11-2018-0203/full/html?fbclid=IwAR0y460wWoGID-0BDVrVWnFrJl5eMVB-4pZuhI4nEFfTHZX_R8LRcb0Jk5o,14168152003356047897,/scholar?cites=14168152003356047897,,,https://www.researchgate.net/profile/Hala_Benghasheer/post/To_analyze_data_gathered_by_a_5-point_Likert_scale_questionnaire_how_can_I_make_new_variables_embedding_multi_variables_in_SPSS/attachment/5dbc000bcfe4a777d4ec34cc/AS%3A820365844561921%401572601867739/download/When+to+use+and+how+to+report+the+results+of+PLS-SEM.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
1274687,The partial least squares approach to structural equation modeling,1998,Wynne W Chin,295,Modern methods for business research,2,295-336,,Among structural equation modeling (SEM) techniques. by far the most well known are covariance—based methods as exemplified by software such as LISREL. EQS. AMOS. SEPATH. and RAMONA. In fact. to many social science researchers. the covariance-based procedure is tautologically synonymous with the term SEM. Yet. an alternative and less widespread technique known as partial least squares (PLS) is also available for researchers interested in doing SEM-based analysis. Depending on the researcher’s Objectives and epistemic view of data to theory. properties of the data at hand. or level of theoretical knowledge and measurement development. the PLS approach can be argued to be more suitable.PLS can be a powerful method of analysis because of the minimal demands on measurement scales (ie. do measures need to be at an interval or ratio level?). sample size. and residual distributions (Wold. 1985). Although PLS can be used for theory confirmation. it can also be used to suggest where relationships might or might not exist and to suggest propositions for testing later. Compared to the better known factor-based covariance—fit—ting approach for latent structural modeling. the component-based PLS avoids two serious problems: inadmissible solutions and factor indetermi-nacy (Fornell 8r Bookstein. 1982). Because the iterative algorithm performed in a PLS analysis generally consists of a series of ordinary least squares (OLS) analyses. identification is not a problem for recursive models nor does it presume any distributional form for measured variables. The utility Of the PLS method has been documented elsewhere (Falk & …,True,SykbscsAAAAJ:u5HHmVD_uO8C,20651,http://books.google.com/books?hl=en&lr=&id=EDZ5AgAAQBAJ&oi=fnd&pg=PA295&dq=info:Aw8igoiRolQJ:scholar.google.com&ots=49qJ7su4jj&sig=WtCTgUVUDisD6kAkOTLx81LZMcY,6098596860897922819,/scholar?cites=6098596860897922819,,,https://www.researchgate.net/profile/Witold_Orlik/post/I_need_a_step_by_step_methodology_of_generalized_least_squares_estimation_in_structural_equation_modelling_as_popularly_seen_for_ML/attachment/59d620d379197b807797f44a/AS%3A292763124944898%401446811576464/download/1998+The+Partial+Least+Squares+Approach+to+SEM+chapter.pdf,0,0,0
,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,gsrank,author_id,eprint_url,got_citations,got_author_ids,author_ids
