,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
62,The innate immune response to bacterial flagellin is mediated by Toll-like receptor 5,2001,Fumitaka Hayashi and Kelly D Smith and Adrian Ozinsky and Thomas R Hawn and C Yi Eugene and David R Goodlett and Jimmy K Eng and Shizuo Akira and David M Underhill and Alan Aderem,410,Nature,6832,1099-1103,Nature Publishing Group,The innate immune system recognizes pathogen-associated molecular patterns (PAMPs) that are expressed on infectious agents. but not on the host. Toll-like receptors (TLRs) recognize PAMPs and mediate the production of cytokines necessary for the development of effective immunity 1. 2. 3. 4. Flagellin. a principal component of bacterial flagella. is a virulence factor that is recognized by the innate immune system in organisms as diverse as flies. plants and mammals 5. 6. 7. 8. 9. 10. 11. Here we report that mammalian TLR5 recognizes bacterial flagellin from both Gram-positive and Gram-negative bacteria. and that activation of the receptor mobilizes the nuclear factor NF-κB and stimulates tumour necrosis factor-α production. TLR5-stimulating activity was purified from Listeria monocytogenes culture supernatants and identified as flagellin by tandem mass spectrometry. Expression of L. monocytogenes flagellin …,True,0TG2laoAAAAJ:LpHykl0McycC,4085,https://www.nature.com/articles/35074106/,3136822102808298056,/scholar?cites=3136822102808298056,,,0
63,Cutting edge: Toll-like receptor 4 (TLR4)-deficient mice are hyporesponsive to lipopolysaccharide: evidence for TLR4 as the Lps gene product,1999,Katsuaki Hoshino and Osamu Takeuchi and Taro Kawai and Hideki Sanjo and Tomohiko Ogawa and Yoshifumi Takeda and Kiyoshi Takeda and Shizuo Akira,162,The Journal of Immunology,7,3749-3752,American Association of Immunologists,The human homologue of Drosophila Toll (hToll). also called Toll-like receptor 4 (TLR4). is a recently cloned receptor of the IL-1/Toll receptor family. Interestingly. the TLR4 gene has been localized to the same region to which the Lps locus (endotoxin unresponsive gene locus) is mapped. To examine the role of TLR4 in LPS responsiveness. we have generated mice lacking TLR4. Macrophages and B cells from TLR4-deficient mice did not respond to LPS. All these manifestations were quite similar to those of LPS-hyporesponsive C3H/HeJ mice. Furthermore. C3H/HeJ mice have. in the cytoplasmic portion of TLR4. a single point mutation of the amino acid that is highly conserved among the IL-1/Toll receptor family. Overexpression of wild-type TLR4 but not the mutant TLR4 from C3H/HeJ mice activated NF-κB. Taken together. the present study demonstrates that TLR4 is the gene product that regulates LPS response.,True,0TG2laoAAAAJ:cpgjJtNNFA0C,3949,https://www.jimmunol.org/content/162/7/3749.short,4846314205374413185,/scholar?cites=4846314205374413185,,https://www.jimmunol.org/content/jimmunol/162/7/3749.full.pdf,0
64,Innate antiviral responses by means of TLR7-mediated recognition of single-stranded RNA,2004,Sandra S Diebold and Tsuneyasu Kaisho and Hiroaki Hemmi and Shizuo Akira and Caetano Reis e Sousa,303,Science,5663,1529-1531,American Association for the Advancement of Science,Interferons (IFNs) are critical for protection from viral infection. but the pathways linking virus recognition to IFN induction remain poorly understood. Plasmacytoid dendritic cells produce vast amounts of IFN-α in response to the wild-type influenza virus. Here. we show that this requires endosomal recognition of influenza genomic RNA and signaling by means of Toll-like receptor 7 (TLR7) and MyD88. Single-stranded RNA (ssRNA) molecules of nonviral origin also induce TLR7-dependent production of inflammatory cytokines. These results identify ssRNA as a ligand for TLR7 and suggest that cells of the innate immune system sense endosomal ssRNA to detect infection by RNA viruses.,True,0TG2laoAAAAJ:knQODA9bSJkC,3809,https://science.sciencemag.org/content/303/5663/1529.abstract,17747587052776236027,/scholar?cites=17747587052776236027,,https://fenix.ciencias.ulisboa.pt/downloadFile/563087392375583/Artigo%2003%20Science%202004%20303%201529.pdf,0
65,Differential roles of TLR2 and TLR4 in recognition of gram-negative and gram-positive bacterial cell wall components,1999,Osamu Takeuchi and Katsuaki Hoshino and Taro Kawai and Hideki Sanjo and Haruhiko Takada and Tomohiko Ogawa and Kiyoshi Takeda and Shizuo Akira,11,Immunity,4,443-451,Cell Press,Toll-like receptor (TLR) 2 and TLR4 are implicated in the recognition of various bacterial cell wall components. such as lipopolysaccharide (LPS). To investigate in vivo roles of TLR2. we generated TLR2-deficient mice. In contrast to LPS unresponsiveness in TLR4-deficient mice. TLR2-deficient mice responded to LPS to the same extent as wild-type mice. TLR2-deficient macrophages were hyporesponsive to several Gram-positive bacterial cell walls as well as Staphylococcus aureus peptidoglycan. TLR4-deficient macrophages lacked the response to Gram-positive lipoteichoic acids. These results demonstrate that TLR2 and TLR4 recognize different bacterial cell wall components in vivo and TLR2 plays a major role in Gram-positive bacterial recognition.,True,0TG2laoAAAAJ:W91e3rS6dHEC,3786,https://www.sciencedirect.com/science/article/pii/S1074761300801193,17084061549561158393,/scholar?cites=17084061549561158393,,https://www.sciencedirect.com/science/article/pii/S1074761300801193,0
66,Differential roles of MDA5 and RIG-I helicases in the recognition of RNA viruses,2006,Hiroki Kato and Osamu Takeuchi and Shintaro Sato and Mitsutoshi Yoneyama and Masahiro Yamamoto and Kosuke Matsui and Satoshi Uematsu and Andreas Jung and Taro Kawai and Ken J Ishii and Osamu Yamaguchi and Kinya Otsu and Tohru Tsujimura and Chang-Sung Koh and Caetano Reis e Sousa and Yoshiharu Matsuura and Takashi Fujita and Shizuo Akira,441,Nature,7089,101-105,Nature Publishing Group,The innate immune system senses viral infection by recognizing a variety of viral components (including double-stranded (ds) RNA) and triggers antiviral responses 1. 2. The cytoplasmic helicase proteins RIG-I (retinoic-acid-inducible protein I. also known as Ddx58) and MDA5 (melanoma-differentiation-associated gene 5. also known as Ifih1 or Helicard) have been implicated in viral dsRNA recognition 3. 4. 5. 6. 7. In vitro studies suggest that both RIG-I and MDA5 detect RNA viruses and polyinosine-polycytidylic acid (poly (I: C)). a synthetic dsRNA analogue 3. Although a critical role for RIG-I in the recognition of several RNA viruses has been clarified 8. the functional role of MDA5 and the relationship between these dsRNA detectors in vivo are yet to be determined. Here we use mice deficient in MDA5 (MDA5-/-) to show that MDA5 and RIG-I recognize different types of dsRNAs: MDA5 recognizes poly (I: C). and …,True,0TG2laoAAAAJ:BMiRioqqltAC,3544,https://www.nature.com/articles/nature04734/,17092403120378469193,/scholar?cites=17092403120378469193,,https://www.researchgate.net/profile/Osamu_Takeuchi/publication/7155670_Differential_roles_of_MDA5_and_RIG-I_Helicases_in_the_recognition_of_RNA_viruses/links/0912f50c2988990d7c000000.pdf,0
67,Role of adaptor TRIF in the MyD88-independent toll-like receptor signaling pathway,2003,Masahiro Yamamoto and Shintaro Sato and Hiroaki Hemmi and Katsuaki Hoshino and Tsuneyasu Kaisho and Hideki Sanjo and Osamu Takeuchi and Masanaka Sugiyama and Masaru Okabe and Kiyoshi Takeda and Shizuo Akira,301,Science,5633,640-643,American Association for the Advancement of Science,Stimulation of Toll-like receptors (TLRs) triggers activation of a common MyD88-dependent signaling pathway as well as a MyD88-independent pathway that is unique to TLR3 and TLR4 signaling pathways leading to interferon (IFN)-β production. Here we disrupted the gene encoding a Toll/IL-1 receptor (TIR) domain-containing adaptor. TRIF. TRIF-deficient mice were defective in both TLR3- and TLR4-mediated expression of IFN-β and activation of IRF-3. Furthermore. inflammatory cytokine production in response to the TLR4 ligand. but not to other TLR ligands. was severely impaired in TRIF-deficient macrophages. Mice deficient in both MyD88 and TRIF showed complete loss of nuclear factor kappa B activation in response to TLR4 stimulation. These findings demonstrate that TRIF is essential for TLR3- and TLR4-mediated signaling pathways facilitating mammalian antiviral host defense.,True,0TG2laoAAAAJ:Xxrp-jDxsD4C,3470,https://science.sciencemag.org/content/301/5633/640.abstract,3379138214562081196,/scholar?cites=3379138214562081196,,https://www.researchgate.net/profile/Osamu_Takeuchi/publication/10665863_Role_of_Adaptor_TRIF_in_the_MyD88-Independent_Toll-Like_Receptor_Signaling_Pathway/links/0912f50c2988822cbb000000/Role-of-Adaptor-TRIF-in-the-MyD88-Independent-Toll-Like-Receptor-Signaling-Pathway.pdf,0
68,Toll-like receptors and their crosstalk with other innate receptors in infection and immunity,2011,Taro Kawai and Shizuo Akira,34,,5,637-650,Cell Press,Toll-like receptors (TLRs) are germline-encoded pattern recognition receptors (PRRs) that play a central role in host cell recognition and responses to microbial pathogens. TLR-mediated recognition of components derived from a wide range of pathogens and their role in the subsequent initiation of innate immune responses is widely accepted; however. the recent discovery of non-TLR PRRs. such as C-type lectin receptors. NOD-like receptors. and RIG-I-like receptors. suggests that many aspects of innate immunity are more sophisticated and complex. In this review. we will focus on the role played by TLRs in mounting protective immune responses against infection and their crosstalk with other PRRs with respect to pathogen recognition.,True,0TG2laoAAAAJ:6B7w4NK6UsoC,3060,https://www.sciencedirect.com/science/article/pii/S1074761311001907,7377228647384146331,/scholar?cites=7377228647384146331,,https://www.sciencedirect.com/science/article/pii/S1074761311001907,0
69,Small anti-viral compounds activate immune cells via the TLR7 MyD88–dependent signaling pathway,2002,Hiroaki Hemmi and Tsuneyasu Kaisho and Osamu Takeuchi and Shintaro Sato and Hideki Sanjo and Katsuaki Hoshino and Takao Horiuchi and Hideyuki Tomizawa and Kiyoshi Takeda and Shizuo Akira,3,Nature immunology,2,196-200,Nature Publishing Group,The imidazoquinoline compounds imiquimod and R-848 are low-molecular-weight immune response modifiers that can induce the synthesis of interferon-α and other cytokines in a variety of cell types. These compounds have potent anti-viral and anti-tumor properties; however. the mechanisms by which they exert their anti-viral activities remain unclear. Here we show that the imidazoquinolines activate immune cells via the Toll-like receptor 7 (TLR7)-MyD88–dependent signaling pathway. In response to the imidazoquinolines. neither MyD88-nor TLR7-deficient mice showed any inflammatory cytokine production by macrophages. proliferation of splenocytes or maturation of dendritic cells. Imidazoquinoline-induced signaling events were also abolished in both MyD88-and TLR7-deficient mice.,True,0TG2laoAAAAJ:MaiMEk8tZqMC,2821,https://www.nature.com/articles/ni758,11645100205496370776,/scholar?cites=11645100205496370776,,https://www.researchgate.net/profile/Shintaro_Sato/publication/11546498_Small_anti-viral_compounds_activate_immune_cells_via_the_TLR7_MyD88-dependent_signaling_pathway/links/5436a98e0cf2643ab987cdc1.pdf,0
70,IPS-1. an adaptor triggering RIG-I-and Mda5-mediated type I interferon induction,2005,Taro Kawai and Ken Takahashi and Shintaro Sato and Cevayir Coban and Himanshu Kumar and Hiroki Kato and Ken J Ishii and Osamu Takeuchi and Shizuo Akira,6,Nature immunology,10,981-988,Nature Publishing Group,Type I interferons are central mediators for antiviral responses. Using high-throughput functional screening of interferon inducers. we have identified here a molecule we call interferon-β promoter stimulator 1 (IPS-1). Overexpression of IPS-1 induced type I interferon and interferon-inducible genes through activation of IRF3. IRF7 and NF-κB transcription factors. TBK1 and IKKi protein kinases were required for the IPS-1-mediated interferon induction. IPS-1 contained an N-terminal CARD-like structure that mediated interaction with the CARD of RIG-I and Mda5. which are cytoplasmic RNA helicases that sense viral infection.'Knockdown'of IPS-1 by small interfering RNA blocked interferon induction by virus infection. Thus. IPS-1 is an adaptor involved in RIG-I-and Mda5-mediated antiviral immune responses.,True,0TG2laoAAAAJ:yBxuCEhX224C,2613,https://www.nature.com/articles/ni1243,12291346584864946757,/scholar?cites=12291346584864946757,,https://www.academia.edu/download/49773469/IPS-1_an_adaptor_triggering_RIG-I-_and_M20161021-23701-1dkhbv8.pdf,0
71,5'-Triphosphate RNA is the ligand for RIG-I,2006,Veit Hornung and Jana Ellegast and Sarah Kim and Krzysztof Brzózka and Andreas Jung and Hiroki Kato and Hendrik Poeck and Shizuo Akira and Karl-Klaus Conzelmann and Martin Schlee and Stefan Endres and Gunther Hartmann,314,science,5801,994-997,American Association for the Advancement of Science,The structural basis for the distinction of viral RNA from abundant self RNA in the cytoplasm of virally infected cells is largely unknown. We demonstrated that the 5′-triphosphate end of RNA generated by viral polymerases is responsible for retinoic acid–inducible protein I (RIG-I)–mediated detection of RNA molecules. Detection of 5′-triphosphate RNA is abrogated by capping of the 5′-triphosphate end or by nucleoside modification of RNA. both occurring during posttranscriptional RNA processing in eukaryotes. Genomic RNA prepared from a negative-strand RNA virus and RNA prepared from virus-infected cells (but not from noninfected cells) triggered a potent interferon-α response in a phosphatase-sensitive manner. 5′-triphosphate RNA directly binds to RIG-I. Thus. uncapped 5′-triphosphate RNA (now termed 3pRNA) present in viruses known to be recognized by RIG-I. but absent in viruses known to be …,True,0TG2laoAAAAJ:WTkkuPxyGkUC,2516,https://science.sciencemag.org/content/314/5801/994.abstract,10213648430835281654,/scholar?cites=10213648430835281654,,http://www.academia.edu/download/44785394/-triphosphate_RNA_is_the_ligand_for_RIG20160416-16409-mhxfv.pdf,0
72,TLR signaling pathways,2004,Kiyoshi Takeda and Shizuo Akira,16,Seminars in immunology,1,3-9,Academic Press,Toll-like receptors (TLRs) have been established to play an essential role in the activation of innate immunity by recognizing specific patterns of microbial components. TLR signaling pathways arise from intracytoplasmic TIR domains. which are conserved among all TLRs. Recent accumulating evidence has demonstrated that TIR domain-containing adaptors. such as MyD88. TIRAP. and TRIF. modulate TLR signaling pathways. MyD88 is essential for the induction of inflammatory cytokines triggered by all TLRs. TIRAP is specifically involved in the MyD88-dependent pathway via TLR2 and TLR4. whereas TRIF is implicated in the TLR3- and TLR4-mediated MyD88-independent pathway. Thus. TIR domain-containing adaptors provide specificity of TLR signaling.,True,0TG2laoAAAAJ:MIUEjqm7qCUC,2500,https://www.sciencedirect.com/science/article/pii/S1044532303000964,12579683167038324720,/scholar?cites=12579683167038324720,,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.660.1778&rep=rep1&type=pdf,0
