,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091288,Signaling in innate immunity and inflammation,2012,"['K Newton', 'VM Dixit']", | 9POE9sIAAAAJ,,,,,,Inflammation is triggered when innate immune cells detect infection or tissue injury. Surveillance mechanisms involve pattern recognition receptors (PRRs) on the cell surface and in the cytoplasm. Most PRRs respond to pathogen-associated molecular patterns,False,,1226,https://cshperspectives.cshlp.org/content/4/3/a006049.short,,"/scholar?cites=14117543820506866903&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/4/3/a006049.full.pdf,0,0,0
1091289,Role of the normal gut microbiota,2015,"['SM Jandhyala', 'R Talukdar']", | ,,,,,,Relation between the gut microbiota and human health is being increasingly recognised. It is now well established that a healthy gut flora is largely responsible for overall health of the host. The normal human gut microbiota comprises of two major phyla. namely Bacteroidetes,False,,1127,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4528021/,,"/scholar?cites=427803131596069158&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4528021/,0,0,0
1091290,Necroptosis and its role in inflammation,2015,"['M Pasparakis', 'P Vandenabeele']",iVWqjUAAAAAJ | 5ITfGIYAAAAJ,,,,,,Regulated cell death has essential functions in development and in adult tissue homeostasis. Necroptosis is a newly discovered pathway of regulated necrosis that requires the proteins RIPK3 and MLKL and is induced by death receptors. interferons. toll-like,False,,1023,https://www.nature.com/articles/nature14191,,"/scholar?cites=11315364514224221939&as_sdt=5,33&sciodt=0,33&hl=en",http://itarget.com.br/newclients/cbc.org.br/wp-content/uploads/2015/01/01012015NAT.pdf,0,0,0
1091291,Interferon-stimulated genes and their antiviral effector functions,2011,"['JW Schoggins', 'CM Rice']",MR9CQ7gAAAAJ | ,,,,,,Many viruses trigger the type I interferon (IFN) system. leading to the transcription of hundreds of interferon-stimulated genes (ISGs). The products of these ISGs exert numerous antiviral effector functions. many of which are still not fully described. Recent efforts have,False,,981,https://www.sciencedirect.com/science/article/pii/S1879625711001271,,"/scholar?cites=9845485579247477214&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3274382/,0,0,0
1091292,Noncanonical inflammasome activation by intracellular LPS independent of TLR4,2013,"['N Kayagaki', 'MT Wong', 'IB Stowe', 'SR Ramani']", | 3F_PejAAAAAJ |  | ,,,,,,Gram-negative bacteria including Escherichia coli. Citrobacter rodentium. Salmonella typhimurium. and Shigella flexneri are sensed in an ill-defined manner by an intracellular inflammasome complex that activates caspase-11. We show that macrophages loaded with,False,,961,https://science.sciencemag.org/content/341/6151/1246.abstract,,"/scholar?cites=8793527737682294459&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091293,Necroptosis: the release of damage-associated molecular patterns and its physiological relevance,2013,"['A Kaczmarek', 'P Vandenabeele', 'DV Krysko']", | 5ITfGIYAAAAJ | UEPR5xgAAAAJ,,,,,,Regulated necrosis. termed necroptosis. is negatively regulated by caspase-8 and is dependent on the kinase activity of RIPK1 and RIPK3. Necroptosis leads to rapid plasma membrane permeabilization and to the release of cell contents and exposure of damage,False,,923,https://www.sciencedirect.com/science/article/pii/S1074761313000587,,"/scholar?cites=16501056333264174889&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761313000587,0,0,0
1091294,MAVS forms functional prion-like aggregates to activate and propagate antiviral innate immune response,2011,"['F Hou', 'L Sun', 'H Zheng', 'B Skaug', 'QX Jiang', 'ZJ Chen']", | 1KhUp8QAAAAJ |  |  | 3ko98cgAAAAJ | ,,,,,,In response to viral infection. RIG-I-like RNA helicases bind to viral RNA and activate the mitochondrial protein MAVS. which in turn activates the transcription factors IRF3 and NF-κB to induce type I interferons. We have previously shown that RIG-I binds to unanchored lysine,False,,924,https://www.sciencedirect.com/science/article/pii/S0092867411007161,,"/scholar?cites=9921452970775353986&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867411007161,0,0,0
1091295,The Jmjd3-Irf4 axis regulates M2 macrophage polarization and host responses against helminth infection,2010,"['T Satoh', 'O Takeuchi', 'A Vandenbon', 'K Yasuda']", | V8JiuA0AAAAJ | GyYTigsAAAAJ | ,,,,,,Polarization of macrophages to M1 or M2 cells is important for mounting responses against bacterial and helminth infections. respectively. Jumonji domain containing-3 (Jmjd3). a histone 3 Lys27 (H3K27) demethylase. has been implicated in the activation of,False,,907,https://www.nature.com/ni/journal/v11/n10/abs/ni.1920.html,,"/scholar?cites=3559255098340781724&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Kiri_Honma/publication/45800275_The_Jmjd3-Irf4_axis_regulates_M2_macrophage_polarization_and_host_responses_against_helminth_infection/links/00b7d536d5b6601cc9000000.pdf,0,0,0
1091296,Bio-inspired. bioengineered and biomimetic drug delivery carriers,2011,"['JW Yoo', 'DJ Irvine', 'DE Discher']",hjrrpskAAAAJ | wVY7w-QAAAAJ | lPBKlS8AAAAJ,,,,,,Synthetic carriers such as polymer and lipid particles often struggle to meet clinical expectations. Natural particulates—that range from pathogens to mammalian cells—are therefore worth examining in more depth. as they are highly optimized for their specific,False,,905,https://www.nature.com/articles/nrd3499,,"/scholar?cites=1265922010512783265&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Samir_Mitragotri/publication/51458846_Bio-inspired_bioengineered_and_biomimetic_drug_delivery_carriers/links/553d7ac30cf29b5ee4bcc4b3/Bio-inspired-bioengineered-and-biomimetic-drug-delivery-carriers.pdf,0,0,0
1091297,The tumour microenvironment after radiotherapy: mechanisms of resistance and recurrence,2015,"['HE Barker', 'JTE Paget', 'AA Khan']",cwmhctkAAAAJ |  | ,,,,,,Radiotherapy plays a central part in curing cancer. For decades. most research on improving treatment outcomes has focused on modulating radiation-induced biological effects on cancer cells. Recently. we have better understood that components within the,False,,895,https://www.nature.com/articles/nrc3958,,"/scholar?cites=12897436118995979699&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4896389/,0,0,0
1091298,Coronavirus infections and immune responses,2020,"['G Li', 'Y Fan', 'Y Lai', 'T Han', 'Z Li', 'P Zhou']", |  |  |  |  | ,,,,,,Coronaviruses (CoVs) are by far the largest group of known positive‐sense RNA viruses having an extensive range of natural hosts. In the past few decades. newly evolved Coronaviruses have posed a global threat to public health. The immune response is,False,,954,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.25685,,"/scholar?cites=450027055104593297&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1002/jmv.25685,0,0,0
1091299,STING-dependent cytosolic DNA sensing promotes radiation-induced type I interferon-dependent antitumor immunity in immunogenic tumors,2014,"['L Deng', 'H Liang', 'M Xu', 'X Yang', 'B Burnette', 'A Arina']",jaLjUuwAAAAJ | ZdMk11wAAAAJ | j-z4hsoAAAAJ | zMYeuzMAAAAJ |  | ,,,,,,Ionizing radiation-mediated tumor regression depends on type I interferon (IFN) and the adaptive immune response. but several pathways control I IFN induction. Here. we demonstrate that adaptor protein STING. but not MyD88. is required for type I IFN-dependent,False,,868,https://www.sciencedirect.com/science/article/pii/S1074761314003951,,"/scholar?cites=15780491323877436560&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761314003951,0,0,0
1091300,Inflammatory responses and inflammation-associated diseases in organs,2018,"['L Chen', 'H Deng', 'H Cui', 'J Fang', 'Z Zuo', 'J Deng', 'Y Li']", |  |  |  |  |  | ,,,,,,Inflammation is a biological response of the immune system that can be triggered by a variety of factors. including pathogens. damaged cells and toxic compounds. These factors may induce acute and/or chronic inflammatory responses in the heart. pancreas. liver,False,,914,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5805548/,,"/scholar?cites=4895610769376744136&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5805548/,0,0,0
1091301,Biological roles of glycans,2017,['A Varki'],NVzs9GoAAAAJ,,,,,,Simple and complex carbohydrates (glycans) have long been known to play major metabolic. structural and physical roles in biological systems. Targeted microbial binding to host glycans has also been studied for decades. But such biological roles can only explain,False,,831,https://academic.oup.com/glycob/article-abstract/27/1/3/2527575,,"/scholar?cites=17627666590164490628&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/glycob/article/27/1/3/2527575?source=post_page---------------------------,0,0,0
1091302,Mitochondrial DNA that escapes from autophagy causes inflammation and heart failure,2012,"['T Oka', 'S Hikoso', 'O Yamaguchi', 'M Taneike', 'T Takeda']", |  |  |  | ,,,,,,Heart failure is a leading cause of morbidity and mortality in industrialized countries. Although infection with microorganisms is not involved in the development of heart failure in most cases. inflammation has been implicated in the pathogenesis of heart failure 1,False,,800,https://www.nature.com/articles/nature10992,,"/scholar?cites=10725537077180106548&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3378041/,0,0,0
1091303,IAPs: from caspase inhibitors to modulators of NF-κB. inflammation and cancer,2010,"['M Gyrd-Hansen', 'P Meier']",yKBzolsAAAAJ | u8vOkZ8AAAAJ,,,,,,The realization that alterations in inhibitor of apoptosis (IAP) proteins are found in many types of human cancer and are associated with chemoresistance. disease progression and poor prognosis. has sparked a worldwide frenzy in the development of small,False,,781,https://www.nature.com/articles/nrc2889,,"/scholar?cites=8816387907197304364&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Mads_Gyrd-Hansen/publication/45282701_IAPs_From_caspase_inhibitors_to_modulators_of_NF-kB_inflammation_and_cancer/links/09e4150941b245f865000000/IAPs-From-caspase-inhibitors-to-modulators-of-NF-kB-inflammation-and-cancer.pdf,0,0,0
