,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
39218,Mechanisms of caspase activation,2003,Kelly M Boatright and Guy S Salvesen,15,,6,725-731,Elsevier Current Trends,The core effectors of apoptosis encompass proteolytic enzymes of the caspase family. which reside as latent precursors in most nucleated metazoan cells. A majority of studies on apoptosis are based on the assumption that caspase precursors are activated by cleavage. a common mechanism for most protease zymogen activations. Although this appears to be true for the executioner caspases. recent research points to a distinct activation mechanism for the initiator caspases that trigger the apoptotic pathways. This mechanism is proximity-induced dimerization without cleavage. and its elucidation has led to the revision of concepts of feedback regulation of apoptosis.,True,xke6pR0AAAAJ:_FxGoFyzp5QC,1641,https://www.sciencedirect.com/science/article/pii/S0955067403001364,3370978652038518980,/scholar?cites=3370978652038518980,,http://218.4.189.15:8090/download/4dc8d22b-0736-4bb1-8156-074ca82a3875.pdf,0
39219,The c‐IAP‐1 and c‐IAP‐2 proteins are direct inhibitors of specific caspases,1997,Natalie Roy and Quinn L Deveraux and Ryosuke Takahashi and Guy S Salvesen and John C Reed,16,The EMBO journal,23,6914-6925,John Wiley & Sons. Ltd,The inhibitor of apoptosis (IAP) family of proteins are highly conserved through evolution. However. the mechanisms by which these proteins interfere with apoptotic cell death have been enigmatic. Recently. we showed that one of the human IAP family proteins. XIAP. can bind to and potently inhibit specific cell death proteases (caspases) that function in the distal portions of the proteolytic cascades involved in apoptosis. In this study. we investigated three of the other known members of the human IAP family. c‐IAP‐1. c‐IAP‐2 and NAIP. Similarly to XIAP. in vitro binding experiments indicated that c‐IAP‐1 and c‐IAP‐2 bound specifically to the terminal effector cell death proteases. caspases‐3 and ‐7. but not to the proximal protease caspase‐8. caspases‐1 or ‐6. In contrast. NAIP failed to bind tightly to any of these proteases. Recombinant c‐IAP‐1 and c‐IAP‐2 also inhibited the activity of caspases‐3 and ‐7 in vitro …,True,xke6pR0AAAAJ:zYLM7Y9cAGgC,1625,https://www.embopress.org/doi/abs/10.1093/emboj/16.23.6914,7911925395192659999,/scholar?cites=7911925395192659999,,https://www.embopress.org/doi/pdf/10.1093/emboj/16.23.6914,0
39220,Binding of human apolipoprotein E to synthetic amyloid beta peptide: isoform-specific effects and implications for late-onset Alzheimer disease,1993,Warren J Strittmatter and Karl H Weisgraber and David Y Huang and Li-Ming Dong and Guy S Salvesen and Margaret Pericak-Vance and Donald Schmechel and Ann M Saunders and Dmitry Goldgaber and Allen D Roses,90,Proceedings of the National Academy of Sciences,17,8098-8102,National Academy of Sciences,Apolipoprotein E (apoE). a plasma apolipoprotein that plays a central role in lipoprotein metabolism. is localized in the senile plaques. congophilic angiopathy. and neurofibrillary tangles of Alzheimer disease. Late-onset familial and sporadic Alzheimer disease patients have an increased frequency of one of the three common apoE alleles. epsilon 4. suggesting apoE4 is associated with increased susceptibility to disease. To follow up on this suggestion. we compared the binding of synthetic amyloid beta (beta/A4) peptide to purified apoE4 and apoE3. the most common isoform. Both isoforms bound synthetic beta/A4 peptide. the primary constituent of the plaque and angiopathy. forming a complex that resisted dissociation by boiling in SDS. Oxygen-mediated complex formation was implicated because binding was increased in oxygenated buffer. reduced in nitrogen-purged buffer. and prevented by reduction with …,True,xke6pR0AAAAJ:Y0pCki6q_DkC,1582,https://www.pnas.org/content/90/17/8098.short,14435899895400454630,/scholar?cites=14435899895400454630,,https://www.pnas.org/content/pnas/90/17/8098.full.pdf,0
39221,The serpins are an expanding superfamily of structurally similar but functionally diverse proteins evolution. mechanism of inhibition. novel functions. and a revised nomenclature,2001,Gary A Silverman and Phillip I Bird and Robin W Carrell and Frank C Church and Paul B Coughlin and Peter GW Gettins and James A Irving and David A Lomas and Cliff J Luke and Richard W Moyer and Philip A Pemberton and Eileen Remold-O'Donnell and Guy S Salvesen and James Travis and James C Whisstock,276,Journal of Biological Chemistry,36,33293-33296,American Society for Biochemistry and Molecular Biology,The serpins (serine proteinase inhibitors) are a superfamily of proteins (350–500 amino acids in size) that fold into a conserved structure and employ a unique suicide substrate-like inhibitory mechanism. The serpins were last reviewed in 1994 (1). More recent studies show: 1) an expanded distribution within the kingdoms of metazoa and plantae. as well as certain viruses. 2) a surprising effect on the covalently bound target proteinase. and 3) novel biochemical and biological functions. Most serpins inhibit serine proteinases of the chymotrypsin family. However. cross-class inhibitors have been identified. The viral serpin CrmA and. to a lesser extent. PI9 (SERPINB9) inhibit the cysteine proteinase. caspase 1 (2). and SCCA11 (SERPINB3) neutralizes the potent papain-like cysteine proteinases. cathepsins L. K. and S (3). In addition. several members no longer function as proteinase inhibitors but perform other roles …,True,xke6pR0AAAAJ:WF5omc3nYNoC,1390,https://www.jbc.org/content/276/36/33293.short,1798704838307246560,/scholar?cites=1798704838307246560,,https://www.jbc.org/content/276/36/33293.full.pdf,0
39222,An induced proximity model for caspase-8 activation,1998,Marta Muzio and Brent R Stockwell and Henning R Stennicke and Guy S Salvesen and Vishva M Dixit,273,Journal of Biological Chemistry,5,2926-2930,American Society for Biochemistry and Molecular Biology,The assembly of the CD-95 (Fas/Apo-1) receptor death-inducing signaling complex occurs in a hierarchical manner; the death domain of CD-95 binds to the corresponding domain in the adapter molecule Fas-associated death domain (FADD) Mort-1. which in turn recruits the zymogen form of the death protease caspase-8 (FLICE/Mach-1) by a homophilic interaction involving the death effector domains. Immediately after recruitment. the single polypeptide FLICE zymogen is proteolytically processed to the active dimeric species composed of large and small catalytic subunits. Since all caspases cleave their substrates after Asp residues and are themselves processed from the single-chain zymogen to the two-chain active enzyme by cleavage at internal Asp residues. it follows that an upstream caspase can process a downstream zymogen. However. since FLICE represents the most apical caspase in the Fas …,True,xke6pR0AAAAJ:W7OEmFMy1HYC,1384,https://www.jbc.org/content/273/5/2926.short,12530644835881694,/scholar?cites=12530644835881694,,https://www.jbc.org/content/273/5/2926.full.pdf,0
39223,Caspase-11 cleaves gasdermin D for non-canonical inflammasome signalling,2015,Nobuhiko Kayagaki and Irma B Stowe and Bettina L Lee and Karen O’Rourke and Keith Anderson and Søren Warming and Trinna Cuellar and Benjamin Haley and Merone Roose-Girma and Qui T Phung and Peter S Liu and Jennie R Lill and Hong Li and Jiansheng Wu and Sarah Kummerfeld and Juan Zhang and Wyne P Lee and Scott J Snipas and Guy S Salvesen and Lucy X Morris and Linda Fitzgerald and Yafei Zhang and Edward M Bertram and Christopher C Goodnow and Vishva M Dixit,526,Nature,7575,666-671,Nature Publishing Group,Intracellular lipopolysaccharide from Gram-negative bacteria including Escherichia coli. Salmonella typhimurium. Shigella flexneri. and Burkholderia thailandensis activates mouse caspase-11. causing pyroptotic cell death. interleukin-1β processing. and lethal septic shock. How caspase-11 executes these downstream signalling events is largely unknown. Here we show that gasdermin D is essential for caspase-11-dependent pyroptosis and interleukin-1β maturation. A forward genetic screen with ethyl-N-nitrosourea-mutagenized mice links Gsdmd to the intracellular lipopolysaccharide response. Macrophages from Gsdmd−/− mice generated by gene targeting also exhibit defective pyroptosis and interleukin-1β secretion induced by cytoplasmic lipopolysaccharide or Gram-negative bacteria. In addition. Gsdmd−/− mice are protected from a lethal dose of lipopolysaccharide. Mechanistically. caspase-11 cleaves …,True,xke6pR0AAAAJ:uAPFzskPt0AC,1258,https://www.nature.com/articles/nature15541/,6210929126706225060,/scholar?cites=6210929126706225060,,https://www.researchgate.net/profile/Scott_Snipas/publication/282037181_Caspase-11_cleaves_gasdermin_D_for_non-canonical_inflammasome_signaling/links/560c297308aed543358d22d8/Caspase-11-cleaves-gasdermin-D-for-non-canonical-inflammasome-signaling.pdf,0
39224,The apoptosome: signalling platform of cell death,2007,Stefan J Riedl and Guy S Salvesen,8,Nature reviews Molecular cell biology,5,405-413,Nature Publishing Group,Recent work on the initial switches that trigger cell death has revealed surprising inventions of nature that ensure the ordered suicide of a cell that has been selected for demise. Particularly intriguing is how a signal—the release of cytochrome c from the mitochondria—is translated into the activation of the death cascade. which leads to a point of no return. Now there is new understanding of how this crucial process is delicately handled by a cytosolic signalling platform known as the apoptosome. The formation of the apoptosome and the activation of its effector. caspase-9. reveals a sophisticated mechanism that might be more common than was initially thought.,True,xke6pR0AAAAJ:ULOm3_A8WrAC,1207,https://www.nature.com/articles/nrm2153,12137861541933255230,/scholar?cites=12137861541933255230,,,0
39225,A unified model for apical caspase activation,2003,Kelly M Boatright and Martin Renatus and Fiona L Scott and Sabina Sperandio and Hwain Shin and Irene M Pedersen and Jean-Ehrland Ricci and Wade A Edris and Daniel P Sutherlin and Douglas R Green and Guy S Salvesen,11,Molecular cell,2,529-541,Cell Press,Apoptosis is orchestrated by the concerted action of caspases. activated in a minimal two-step proteolytic cascade. Existing data suggests that apical caspases are activated by adaptor-mediated clustering of inactive zymogens. However. the mechanism by which apical caspases achieve catalytic competence in their recruitment/activation complexes remains unresolved. We explain that proximity-induced activation of apical caspases is attributable to dimerization. Internal proteolysis does not activate these apical caspases but is a secondary event resulting in partial stabilization of activated dimers. Activation of caspases-8 and -9 occurs by dimerization that is fully recapitulated in vitro by kosmotropes. salts with the ability to stabilize the structure of proteins. Further. single amino acid substitutions at the dimer interface abrogate the activity of caspases-8 and -9 introduced into recipient mammalian cells. We propose a …,True,xke6pR0AAAAJ:ufrVoPGSRksC,1205,https://www.sciencedirect.com/science/article/pii/S1097276503000510,10112695859472172320,/scholar?cites=10112695859472172320,,https://www.sciencedirect.com/science/article/pii/S1097276503000510,0
39226,Caspase activation: the induced-proximity model,1999,Guy S Salvesen and Vishva M Dixit,96,Proceedings of the National Academy of Sciences,20,10964-10967,National Academy of Sciences,Members of the caspase family of proteases transmit the events that  lead to apoptosis of animal cells. Distinct members of the  family are involved in both the initiation and execution phases of cell  death. with the initiator caspases being recruited to multicomponent  signaling complexes. Initiation of apoptotic events depends on  the ability of the signaling complexes to generate an active protease.  The mechanism of activation of the caspases that constitute the  different apoptosis-signaling complexes can be explained by an  unusual property of the caspase zymogens to autoprocess to an active  form. This autoprocessing depends on intrinsic activity that resides in  the zymogens of the initiator caspases. We review evidence for a  hypothesis—the induced-proximity model—that describes how the first  proteolytic signal is produced after adapter-mediated clustering of  initiator caspase zymogens.,True,xke6pR0AAAAJ:eQOLeE2rZwMC,1186,https://www.pnas.org/content/96/20/10964.short,13583829103680727596,/scholar?cites=13583829103680727596,,https://www.pnas.org/content/pnas/96/20/10964.full.pdf,0
39227,Viral inhibition of inflammation: cowpox virus encodes an inhibitor of the interleukin-1β converting enzyme,1992,Caroline A Ray and Roy A Black and Shirley R Kronheim and Teresa A Greenstreet and Paul R Sleath and Guy S Salvesen and David J Pickup,69,Cell,4,597-604,Cell Press,Cowpox virus effectively inhibits inflammatory responses against viral infection in the chick embryo. This study demonstrates that one of the viral genes necessary for this inhibition. the crmA gene (a cytokine response modifier gene). encodes a serpin that is a specific inhibitor of the interleukin-1β converting enzyme. This serpin can prevent the proteolytic activation of interleukin-1β. thereby suppressing an interleukin-1β response to infection. However. the modification of this single cytokine response is not sufficient to inhibit inflammatory responses. This suggests that cowpox virus encodes several cytokine response modifiers that act together to inhibit the release of pro-inflammatory cytokines in response to infection. These viral countermeasures to host defenses against infection may contribute significantly to the pathology associated with poxvirus infections.,True,xke6pR0AAAAJ:YsMSGLbcyi4C,1173,https://www.sciencedirect.com/science/article/pii/009286749290223Y,16841104351222793030,/scholar?cites=16841104351222793030,,,0
39228,The protein structures that shape caspase activity. specificity. activation and inhibition,2004,Pablo Fuentes-Prior and Guy S Salvesen,384,,2,201-232,Portland Press Ltd.,The death morphology commonly known as apoptosis results from a post-translational pathway driven largely by specific limited proteolysis. In the last decade the structural basis for apoptosis regulation has moved from nothing to ‘quite good’. and we now know the fundamental structures of examples from the initiator phase. the pre-mitochondrial regulator phase. the executioner phase. inhibitors and their antagonists. and even the structures of some substrates. The field is as well advanced as the best known of proteolytic pathways. the coagulation cascade. Fundamentally new mechanisms in protease regulation have been disclosed. Structural evidence suggests that caspases have an unusual catalytic mechanism. and that they are activated by apparently unrelated events. depending on which position in the apoptotic pathway they occupy. Some naturally occurring caspase inhibitors have adopted classic …,True,xke6pR0AAAAJ:kNdYIx-mwKoC,1017,https://portlandpress.com/biochemj/article-abstract/384/2/201/78598,8526482591793942390,/scholar?cites=8526482591793942390,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc1134104/,0
39229,Lysosomal cysteine proteases: more than scavengers,2000,Boris Turk and Dušan Turk and Vito Turk,1477,,1-2,98-111,Elsevier,Lysosomal cysteine proteases were believed to be mainly involved in intracellular protein degradation. Under special conditions they have been found outside lysosomes resulting in pathological conditions. With the discovery of a series of new cathepsins with restricted tissue distributions. it has become evident that these enzymes must be involved in a range of specific cellular tasks much broader than as simple housekeeping enzymes. It is therefore timely to review and discuss the various physiological roles of mammalian lysosomal papain-like cysteine proteases as well as their mechanisms of action and the regulation of their activity.,True,xke6pR0AAAAJ:kO05sadLmrgC,984,https://www.sciencedirect.com/science/article/pii/S0167483899002630,8279616502118522989,/scholar?cites=8279616502118522989,,,0
39230,Catalytic activity of the caspase-8–FLIP L complex inhibits RIPK3-dependent necrosis,2011,Andrew Oberst and Christopher P Dillon and Ricardo Weinlich and Laura L McCormick and Patrick Fitzgerald and Cristina Pop and Razq Hakem and Guy S Salvesen and Douglas R Green,471,Nature,7338,363-367,Nature Publishing Group,Caspase-8 has two opposing biological functions—it promotes cell death by triggering the extrinsic pathway of apoptosis. but also has a survival activity. as it is required for embryonic development 1. T-lymphocyte activation 2. and resistance to necrosis induced by tumour necrosis factor-α (TNF-α) and related family ligands 3. 4. Here we show that development of caspase-8-deficient mice is completely rescued by ablation of receptor interacting protein kinase-3 (RIPK3). Adult animals lacking both caspase-8 and RIPK3 display a progressive lymphoaccumulative disease resembling that seen with defects in CD95 or CD95-ligand (also known as FAS and FASLG. respectively). and resist the lethal effects of CD95 ligation in vivo. We have found that caspase-8 prevents RIPK3-dependent necrosis without inducing apoptosis by functioning in a proteolytically active complex with FLICE-like inhibitory protein long (FLIP L …,True,xke6pR0AAAAJ:738O_yMBCRsC,958,https://www.nature.com/articles/nature09852?page=3,14080648902722734410,/scholar?cites=14080648902722734410,,https://www.ncbi.nlm.nih.gov/pmc/articles/pmc3077893/,0
