,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091162,IPS-1. an adaptor triggering RIG-I-and Mda5-mediated type I interferon induction,2005,"['T Kawai', 'K Takahashi', 'S Sato', 'C Coban', 'H Kumar']", |  |  |  | FmH7LksAAAAJ,,,,,,Type I interferons are central mediators for antiviral responses. Using high-throughput functional screening of interferon inducers. we have identified here a molecule we call interferon-β promoter stimulator 1 (IPS-1). Overexpression of IPS-1 induced type I interferon,False,,2656,https://www.nature.com/articles/ni1243,,"/scholar?cites=12291346584864946757&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/49773469/IPS-1_an_adaptor_triggering_RIG-I-_and_M20161021-23701-1dkhbv8.pdf,0,0,0
1091163,Silica crystals and aluminum salts activate the NALP3 inflammasome through phagosomal destabilization,2008,"['V Hornung', 'F Bauernfeind', 'A Halle', 'EO Samstad']",P2YZnjEAAAAJ |  |  | ,,,,,,Inhalation of silica crystals causes inflammation in the alveolar space. Prolonged exposure to silica can lead to the development of silicosis. an irreversible. fibrotic pulmonary disease. The mechanisms by which silica and other crystals activate immune cells are not well,False,,2540,https://www.nature.com/articles/ni.1631.pdf?origin=ppub,,"/scholar?cites=7790105887667642773&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2834784/,0,0,0
1091164,Role of the microbiota in immunity and inflammation,2014,"['Y Belkaid', 'TW Hand']",Hk7IHYcAAAAJ | PnoWTYAAAAAJ,,,,,,The microbiota plays a fundamental role on the induction. training. and function of the host immune system. In return. the immune system has largely evolved as a means to maintain the symbiotic relationship of the host with these highly diverse and evolving microbes. When,False,,2294,https://www.sciencedirect.com/science/article/pii/S0092867414003456,,"/scholar?cites=10266368888827911745&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867414003456,0,0,0
1091165,Photodynamic therapy and anti-tumour immunity,2006,"['AP Castano', 'P Mroz', 'MR Hamblin']", | XIj8fnAAAAAJ | PY1YToQAAAAJ,,,,,,Photodynamic therapy (PDT) uses non-toxic photosensitizers and harmless visible light in combination with oxygen to produce cytotoxic reactive oxygen species that kill malignant cells by apoptosis and/or necrosis. shut down the tumour microvasculature and stimulate the,False,,2018,https://www.nature.com/articles/nrc1894,,"/scholar?cites=2866429627356106496&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2933780/,0,0,0
1091166,Plasmacytoid dendritic cells in immunity,2004,"['M Colonna', 'G Trinchieri', 'YJ Liu']",dMX8FwkAAAAJ | csSZxogAAAAJ | EfpBkNAAAAAJ,,,,,,Human and mouse plasmacytoid dendritic cells have been shown to correspond to a specialized cell population that produces large amounts of type I interferons in response to viruses. the so-called natural interferon–producing cells. As a result. intensive investigation,False,,1974,https://www.nature.com/articles/ni1141,,"/scholar?cites=9432016526805883044&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Giorgio_Trinchieri/publication/8178359_Plasmacytoid_dendritic_cells_in_immunity/links/0912f5122953f3738d000000.pdf,0,0,0
1091167,Cytokines in atherosclerosis: pathogenic and regulatory pathways,2006,"['A Tedgui', 'Z Mallat']", | jm03h_oAAAAJ,,,,,,Atherosclerosis is a chronic disease of the arterial wall where both innate and adaptive immunoinflammatory mechanisms are involved. Inflammation is central at all stages of atherosclerosis. It is implicated in the formation of early fatty streaks. when the endothelium,False,,1937,https://journals.physiology.org/doi/abs/10.1152/physrev.00024.2005,,"/scholar?cites=8003127509513365579&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/full/10.1152/physrev.00024.2005,0,0,0
1091168,Innate immune recognition of viral infection,2006,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Induction of the antiviral innate immune response depends on recognition of viral components by host pattern-recognition receptors. Members of the Toll-like receptor family have emerged as key sensors that recognize viral components such as nucleic acids. Toll,False,,1939,https://www.nature.com/articles/ni1303,,"/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/ni1303,0,0,0
1091169,IPC: professional type 1 interferon-producing cells and plasmacytoid dendritic cell precursors,2005,['YJ Liu'],EfpBkNAAAAAJ,,,,,,▪ Abstract Type 1 interferon-(α. β. ω)-producing cells (IPCs). also known as plasmacytoid dendritic cell precursors (pDCs). represent 0.2%–0.8% of peripheral blood mononuclear cells in both humans and mice. IPCs display plasma cell morphology. selectively express,False,,1914,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.23.021704.115633,,"/scholar?cites=9508417759166658042&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091170,Cutting edge: NF-κB activating pattern recognition and cytokine receptors license NLRP3 inflammasome activation by regulating NLRP3 expression,2009,"['FG Bauernfeind', 'G Horvath', 'A Stutz']", |  | ,,,,,,The IL-1 family cytokines are regulated on transcriptional and posttranscriptional levels. Pattern recognition and cytokine receptors control pro-IL-1β transcription whereas inflammasomes regulate the proteolytic processing of pro-IL-1β. The NLRP3 inflammasome,False,,1812,https://www.jimmunol.org/content/183/2/787.short,,"/scholar?cites=3034732865868775262&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/183/2/787.full.pdf,0,0,0
1091171,How dying cells alert the immune system to danger,2008,"['H Kono', 'KL Rock']", | ,,,,,,When a cell dies in vivo. the event does not go unnoticed. The host has evolved mechanisms to detect the death of cells and rapidly investigate the nature of their demise. If cell death is a result of natural causes—that is. it is part of normal physiological processes,False,,1730,https://www.nature.com/articles/nri2215,,"/scholar?cites=6599875540278486964&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2763408/,0,0,0
1091172,Plant stomata function in innate immunity against bacterial invasion,2006,"['M Melotto', 'W Underwood', 'J Koczan', 'K Nomura', 'SY He']",HwRr6ywAAAAJ | Z9q17YkAAAAJ |  |  | d5HLoWUAAAAJ,,,,,,Microbial entry into host tissue is a critical first step in causing infection in animals and plants. In plants. it has been assumed that microscopic surface openings. such as stomata. serve as passive ports of bacterial entry during infection. Surprisingly. we found that stomatal,False,,1702,https://www.sciencedirect.com/science/article/pii/S0092867406010154,,"/scholar?cites=591588515245261520&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0092867406010154,0,0,0
1091173,DAI (DLM-1/ZBP1) is a cytosolic DNA sensor and an activator of innate immune response,2007,"['A Takaoka', 'ZC Wang', 'MK Choi', 'H Yanai', 'H Negishi']", |  |  | EXoEyLQAAAAJ | ,,,,,,Central to innate immunity is the sensing of pathogen-associated molecular patterns by cytosolic and membrane-associated receptors 1. 2. 3. 4. In particular. DNA is a potent activator of immune responses during infection or tissue damage 5. 6. 7. and evidence,False,,1690,https://www.nature.com/articles/nature06013,,"/scholar?cites=15761463704554145158&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/9040816/d1takaoka.pdf,0,0,0
