,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091730,The family of five: TIR-domain-containing adaptors in Toll-like receptor signalling,2007,"[""LAJ O'Neill"", 'AG Bowie']", | vQS1wSsAAAAJ,,,,,,Signalling by Toll-like receptors (TLRs) involves five adaptor proteins known as MyD88. MAL. TRIF. TRAM and SARM. Recent insights have revealed additional functions for MyD88 apart from NF-κB activation. including activation of the transcription factors IRF1. IRF5 and,False,,2757,https://www.nature.com/articles/nri2079,,"/scholar?cites=11854229808219027249&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091731,Unresponsiveness of MyD88-deficient mice to endotoxin,1999,"['T Kawai', 'O Adachi', 'T Ogawa', 'K Takeda', 'S Akira']", |  |  |  | 0TG2laoAAAAJ,,,,,,MyD88 is a general adaptor protein that plays an important role in the Toll/IL-1 receptor family signalings. Recently. Toll-like receptors 2 and 4 (TLR2 and TLR4) have been suggested to be the signaling receptors for lipopolysaccharide (LPS). In this study. we,False,,2491,https://www.sciencedirect.com/science/article/pii/S1074761300800862,,"/scholar?cites=16071753484175611253&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761300800862,0,0,0
1091732,LPS/TLR4 signal transduction pathway,2008,"['YC Lu', 'WC Yeh', 'PS Ohashi']",DLR0s_kAAAAJ |  | ctMZoCQAAAAJ,,,,,,The stimulation of Toll-like receptor 4 (TLR4) by lipopolysaccharide (LPS) induces the release of critical proinflammatory cytokines that are necessary to activate potent immune responses. LPS/TLR4 signaling has been intensively studied in the past few years. Here we,False,,2415,https://www.sciencedirect.com/science/article/pii/S1043466608000070,,"/scholar?cites=2059909997211638672&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091733,Recognition of single-stranded RNA viruses by Toll-like receptor 7,2004,"['JM Lund', 'L Alexopoulou', 'A Sato']", | u7-wFNYAAAAJ | ,,,,,,Viral infection of mammalian host results in the activation of innate immune responses. Toll-like receptors (TLRs) have been shown to mediate the recognition of many types of pathogens. including viruses. The genomes of viruses possess unique characteristics that,False,,2111,https://www.pnas.org/content/101/15/5598.short,,"/scholar?cites=9942103175039645716&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/101/15/5598.full.pdf,0,0,0
1091734,Chromatin–IgG complexes activate B cells by dual engagement of IgM and Toll-like receptors,2002,"['EA Leadbetter', 'IR Rifkin', 'AM Hohlbaum', 'BC Beaudette']", |  |  | ,,,,,,Autoreactive B cells are present in the lymphoid tissues of healthy individuals. but typically remain quiescent. When this homeostasis is perturbed. the formation of self-reactive antibodies can have serious pathological consequences. B cells expressing an antigen,False,,2076,https://www.nature.com/articles/416603a,,"/scholar?cites=14765867619864292860&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Andreas_Hohlbaum/publication/11418975_Chromatin-IgG_complexes_activate_B_cells_by_dual_engagement_of_IgM_and_Toll-like_receptors/links/00b7d5195dda96c9b9000000/Chromatin-IgG-complexes-activate-B-cells-by-dual-engagement-of-IgM-and-Toll-like-receptors.pdf,0,0,0
1091735,MAP kinases in the immune response,2002,"['C Dong', 'RJ Davis', 'RA Flavell']",6GA62U8AAAAJ | y5RTpaAAAAAJ | IPbxgZkAAAAJ,,,,,,MAP kinases are among the most ancient signal transduction pathways and are widely used throughout evolution in many physiological processes. In mammalian species. MAP kinases are involved in all aspects of immune responses. from the initiation phase of innate,False,,1833,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.20.091301.131133,,"/scholar?cites=14083048604885359822&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/50022240/MAPK_kinases_in_the_immune_response20161031-23665-ds6cf6.pdf,0,0,0
1091736,Novel signal transduction pathway utilized by extracellular HSP70: role of toll-like receptor (TLR) 2 and TLR4,2002,"['A Asea', 'M Rehli', 'E Kabingu', 'JA Boch', 'O Baré']",Zk_nWuUAAAAJ | 7gKLkP0AAAAJ |  |  | ,,,,,,Recent studies have initiated a paradigm shift in the understanding of the function of heat shock proteins (HSP). It is now clear that HSP can and do exit mammalian cells. interact with cells of the immune system. and exert immunoregulatory effects. We recently demonstrated,False,,1773,https://www.sciencedirect.com/science/article/pii/S0021925819608914,,"/scholar?cites=13574703054114666488&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S0021925819608914,0,0,0
1091737,Human TLR9 confers responsiveness to bacterial DNA via species-specific CpG motif recognition,2001,"['S Bauer', 'CJ Kirschning', 'H Häcker']", |  | ,,,,,,The Toll-like receptor (TLR) family consists of phylogenetically conserved transmembrane proteins. which function as mediators of innate immunity for recognition of pathogen-derived ligands and subsequent cell activation via the Toll/IL-1R signal pathway. Here. we show that,False,,1729,https://www.pnas.org/content/98/16/9237.short,,"/scholar?cites=9074954760143831041&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/98/16/9237.full.pdf,0,0,0
1091738,The Toll-like receptor 2 is recruited to macrophage phagosomes and discriminates between pathogens,1999,"['DM Underhill', 'A Ozinsky', 'AM Hajjar', 'A Stevens']", | u8u9trAAAAAJ |  | ,,,,,,Macrophages orchestrate innate immunity by phagocytosing pathogens and coordinating inflammatory responses 1. Effective defence requires the host to discriminate between different pathogens. The specificity of innate immune recognition in Drosophila is mediated,False,,1684,https://www.nature.com/articles/44605,,"/scholar?cites=10230775856715680471&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/35005543.pdf?origin=ppub,0,0,0
1091739,Toll-like receptors control activation of adaptive immune responses,2001,"['M Schnare', 'GM Barton', 'AC Holt', 'K Takeda', 'S Akira']", | n3fJoKMAAAAJ |  |  | 0TG2laoAAAAJ,,,,,,Mechanisms that control the activation of antigen-specific immune responses in vivo are poorly understood. It has been suggested that the initiation of adaptive immune responses is controlled by innate immune recognition. Mammalian Toll-like receptors play an essential,False,,1677,https://www.nature.com/articles/ni712,,"/scholar?cites=737510511674248991&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Markus_Schnare/publication/11800625_Toll-like_receptors_control_activation_of_adaptive_immune_responses/links/0deec5166c9646f096000000.pdf,0,0,0
1091740,TLR4 enhances TGF-β signaling and hepatic fibrosis,2007,"['E Seki', 'S De Minicis', 'CH Österreicher', 'J Kluwe']",paIXmmMAAAAJ |  |  | ,,,,,,Hepatic injury is associated with a defective intestinal barrier and increased hepatic exposure to bacterial products. Here we report that the intestinal bacterial microflora and a functional Toll-like receptor 4 (TLR4). but not TLR2. are required for hepatic fibrogenesis,False,,1656,https://www.nature.com/articles/nm1663,,"/scholar?cites=14172822905096552705&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Ekihiro_Seki/publication/5893829_TLR4_enhances_TGF-_signaling_and_hepatic_fibrosis/links/00b7d538be6948da08000000/TLR4-enhances-TGF-signaling-and-hepatic-fibrosis.pdf,0,0,0
1091741,Cell type-specific involvement of RIG-I in antiviral response,2005,"['H Kato', 'S Sato', 'M Yoneyama', 'M Yamamoto']", |  | z6NenD4AAAAJ | ,,,,,,Toll-like receptors (TLRs) play an important role in antiviral response by recognizing viral components. Recently. a RNA helicase. RIG-I. was also suggested to recognize viral double-stranded RNA. However. how these molecules contribute to viral recognition in vivo is poorly,False,,1575,https://www.sciencedirect.com/science/article/pii/S1074761305001421,,"/scholar?cites=6163093019891053561&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761305001421,0,0,0
1091742,Discrimination of bacterial lipoproteins by Toll-like receptor 6,2001,"['O Takeuchi', 'T Kawai', 'PF Mühlradt', 'M Morr']",V8JiuA0AAAAJ |  |  | ,,,,,,Bacterial lipoproteins (BLP) trigger immune responses via Toll-like receptor 2 (TLR2) and their immunostimulatory properties are attributed to the presence of a lipoylated N-terminus. Most BLP are triacylated at the N-terminus cysteine residue. but mycoplasmal macrophage,False,,1546,https://academic.oup.com/intimm/article-abstract/13/7/933/785439,,"/scholar?cites=9172023003929059028&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/intimm/article/13/7/933/785439,0,0,0
1091743,Cutting edge: bacterial flagellin activates basolaterally expressed TLR5 to induce epithelial proinflammatory gene expression,2001,"['AT Gewirtz', 'TA Navas', 'S Lyons']", |  | ,,,,,,Flagellin. the structural component of bacterial flagella. is secreted by pathogenic and commensal bacteria. Flagellin activates proinflammatory gene expression in intestinal epithelia. However. only flagellin that contacts basolateral epithelial surfaces is,False,,1500,https://www.jimmunol.org/content/167/4/1882.short,,"/scholar?cites=6490086941827658378&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/167/4/1882.full.pdf,0,0,0
1091744,Mal (MyD88-adapter-like) is required for Toll-like receptor-4 signal transduction,2001,"['KA Fitzgerald', 'EM Palsson-McDermott', 'AG Bowie']",PENhrsoAAAAJ | h0c5G3gAAAAJ | vQS1wSsAAAAJ,,,,,,The recognition of microbial pathogens by the innate immune system involves Toll-like receptors (TLRs). which recognize pathogen-associated molecular patterns 1. 2. 3. 4. 5. 6. 7. 8. 9. Different TLRs recognize different pathogen-associated molecular patterns. with TLR-4,False,,1479,https://www.nature.com/articles/35092578,,"/scholar?cites=16905523532533745363&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091745,Crucial role for the Nalp3 inflammasome in the immunostimulatory properties of aluminium adjuvants,2008,"['SC Eisenbarth', 'OR Colegio', ""W O'Connor""]",LuS1v9MAAAAJ |  | ,,,,,,Aluminium adjuvants. typically referred to as 'alum'. are the most commonly used adjuvants in human and animal vaccines worldwide. yet the mechanism underlying the stimulation of the immune system by alum remains unknown. Toll-like receptors are critical in sensing,False,,1478,https://www.nature.com/articles/nature06939,,"/scholar?cites=9452563490269864719&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4804622/?fbclid=IwAR2v9uix8B4rhzdK4xQflu2IEyXPda7TfvkEnsDtEBVZj1aaVUvuTvXSPTk,0,0,0
