,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091236,Activation of autophagy by inflammatory signals limits IL-1β production by targeting ubiquitinated inflammasomes for destruction,2012,"['CS Shi', 'K Shenderov', 'NN Huang', 'J Kabat']", |  |  | ,,,,,,Autophagosomes delivers cytoplasmic constituents to lysosomes for degradation. whereas inflammasomes are molecular platforms activated by infection or stress that regulate the activity of caspase-1 and the maturation of interleukin 1β (IL-1β) and IL-18. Here we show,False,,1010,https://www.nature.com/ni/journal/v13/n3/full/ni.2215.html,,"/scholar?cites=16988549524486995341&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4116819/,0,0,0
1091237,Mammalian MAPK signal transduction pathways activated by stress and inflammation: a 10-year update,2012,"['JM Kyriakis', 'J Avruch']", | hKB3v9sAAAAJ,,,,,,The mammalian stress-activated families of mitogen-activated protein kinases (MAPKs) were first elucidated in 1994. and by 2001. substantial progress had been made in identifying the architecture of the pathways upstream of these kinases as well as in,False,,972,https://journals.physiology.org/doi/abs/10.1152/physrev.00028.2011,,"/scholar?cites=13045859095994411924&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.physiology.org/doi/full/10.1152/physrev.00028.2011,0,0,0
1091238,Regulation of the inflammatory response in cardiac repair,2012,['NG Frangogiannis'],Z6PZ4JEAAAAJ,,,,,,Myocardial necrosis triggers an inflammatory reaction that clears the wound from dead cells and matrix debris. while activating reparative pathways necessary for scar formation. A growing body of evidence suggests that accentuation. prolongation. or expansion of the,False,,920,https://www.ahajournals.org/doi/abs/10.1161/circresaha.111.243162,,"/scholar?cites=10236195214877541979&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ahajournals.org/doi/full/10.1161/circresaha.111.243162,0,0,0
1091239,Coronavirus infections and immune responses,2020,"['G Li', 'Y Fan', 'Y Lai', 'T Han', 'Z Li', 'P Zhou']", |  |  |  |  | ,,,,,,Coronaviruses (CoVs) are by far the largest group of known positive‐sense RNA viruses having an extensive range of natural hosts. In the past few decades. newly evolved Coronaviruses have posed a global threat to public health. The immune response is,False,,954,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmv.25685,,"/scholar?cites=450027055104593297&as_sdt=5,33&sciodt=0,33&hl=en",https://onlinelibrary.wiley.com/doi/pdf/10.1002/jmv.25685,0,0,0
1091240,Programming the magnitude and persistence of antibody responses with innate immunity,2011,"['SP Kasturi', 'I Skountzou', 'RA Albrecht', 'D Koutsonanos']", | US-SfgcAAAAJ | tFasIfsAAAAJ | ,,,,,,Many successful vaccines induce persistent antibody responses that can last a lifetime. The mechanisms by which they do so remain unclear. but emerging evidence indicates that they activate dendritic cells via Toll-like receptors (TLRs) 1. 2. For example. the yellow fever,False,,853,https://www.nature.com/articles/nature09737,,"/scholar?cites=1962608196645334983&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3057367/,0,0,0
1091241,Type I interferon: friend or foe?,2010,['G Trinchieri'],csSZxogAAAAJ,,,,,,Although the role of type I interferon (IFN) in the protection against viral infections has been known and studied for decades. its role in other immunologically relevant scenarios. including bacterial infections. shock. autoimmunity. and cancer. is less well defined and,False,,821,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2947062/,,"/scholar?cites=9622910030682583920&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2947062/,0,0,0
1091242,Innate immunity in the central nervous system,2012,"['RM Ransohoff', 'MA Brown']",NyReRVMAAAAJ | ,,,,,,Immune responses in the CNS are common. despite its perception as a site of immune privilege. These responses can be mediated by resident microglia and astrocytes. which are innate immune cells without direct counterparts in the periphery. Furthermore. CNS immune,False,,831,https://www.jci.org/articles/view/58644,,"/scholar?cites=10060472410947588707&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/58644,0,0,0
1091243,Therapeutic targeting of microRNAs: current status and future challenges,2014,"['Z Li', 'TM Rana']",tVCQktUAAAAJ | ,,,,,,MicroRNAs (miRNAs) are evolutionarily conserved small non-coding RNAs that have crucial roles in regulating gene expression. Increasing evidence supports a role for miRNAs in many human diseases. including cancer and autoimmune disorders. The function of,False,,810,https://www.nature.com/articles/nrd4359,,"/scholar?cites=11442648467731980897&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Zhonghan_Li/publication/263861304_Li_Z_Rana_TMTherapeutic_targeting_of_microRNAs_current_status_and_future_challenges_Nat_Rev_Drug_Discov_138_622-638/links/54c6ba3a0cf22d626a354ac3/Li-Z-Rana-TMTherapeutic-targeting-of-microRNAs-current-status-and-future-challenges-Nat-Rev-Drug-Discov-138-622-638.pdf,0,0,0
1091244,microRNA regulation of inflammatory responses,2012,"[""RM O'Connell"", 'DS Rao']",OsqwxfIAAAAJ | md5wRdoAAAAJ,,,,,,The mammalian inflammatory response is a rapid and complex physiological reaction to noxious stimuli including microbial pathogens. Although inflammation plays a valuable role in combating infection. its dysregulation often occurs in people and can cause a variety of,False,,787,https://www.annualreviews.org/doi/abs/10.1146/annurev-immunol-020711-075013,,"/scholar?cites=11017894846290970857&as_sdt=5,33&sciodt=0,33&hl=en",https://www.roswellpark.org/sites/default/files/tomasi_paper_for_lecture_2_5-8-14_annurev-immunol-_o_connell.pdf,0,0,0
1091245,Immunological mechanisms of vaccination,2011,"['B Pulendran', 'R Ahmed']",Noww8g4AAAAJ | xNcyhtIAAAAJ,,,,,,Vaccines represent one of the greatest triumphs of modern medicine. Despite the common origins of vaccinology and immunology more than 200 years ago. the two disciplines have evolved along such different trajectories that most of the highly successful vaccines have,False,,774,https://www.nature.com/articles/ni.2039.pdf?origin=ppub,,"/scholar?cites=4677546982185236779&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/ni.2039?report=reader,0,0,0
1091246,Multipotent mesenchymal stromal cells and the innate immune system,2012,"['K Le Blanc', 'D Mougiakakos']", | ,,,,,,Multipotent mesenchymal stromal cells (MSCs) have unique immunoregulatory and regenerative properties that make them an attractive tool for the cellular treatment of autoimmunity and inflammation. Their underlying molecular mechanisms of action together,False,,755,https://www.nature.com/articles/nri3209,,"/scholar?cites=13298120278486641293&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091247,Programmed cell death in the plant immune system,2011,"['NS Coll', 'P Epple', 'JL Dangl']", |  | IeBc5OsAAAAJ,,,,,,Cell death has a central role in innate immune responses in both plants and animals. Besides sharing striking convergences and similarities in the overall evolutionary organization of their innate immune systems. both plants and animals can respond to,False,,732,https://www.nature.com/articles/cdd201137,,"/scholar?cites=10892245654444300788&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/cdd201137,0,0,0
1091248,Innate immune sensing and signaling of cytosolic nucleic acids,2014,"['J Wu', 'ZJ Chen']", | ,,,,,,The innate immune system utilizes pattern-recognition receptors (PRRs) to detect the invasion of pathogens and initiate host antimicrobial responses such as the production of type I interferons and proinflammatory cytokines. Nucleic acids. which are essential genetic,False,,741,https://www.annualreviews.org/doi/full/10.1146/annurev-immunol-032713-120156,,"/scholar?cites=17572622018997597952&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Jiaxi_Wu/publication/261031907_Innate_Immune_Sensing_and_Signaling_of_Cytosolic_Nucleic_Acids/links/5441493e0cf2a6a049a56e46/Innate-Immune-Sensing-and-Signaling-of-Cytosolic-Nucleic-Acids.pdf,0,0,0
1091249,Role of inflammation in the pathogenesis of osteoarthritis: latest findings and interpretations,2013,"['J Sokolove', 'CM Lepus']",5wpkVCMAAAAJ | ,,,,,,Osteoarthritis (OA) has traditionally been classified as a noninflammatory arthritis; however. the dichotomy between inflammatory and degenerative arthritis is becoming less clear with the recognition of a plethora of ongoing immune processes within the OA joint and,False,,706,https://journals.sagepub.com/doi/abs/10.1177/1759720X12467868,,"/scholar?cites=8793925978954683960&as_sdt=5,33&sciodt=0,33&hl=en",https://journals.sagepub.com/doi/pdf/10.1177/1759720X12467868,0,0,0
1091250,Activated STING in a vascular and pulmonary syndrome,2014,"['Y Liu', 'AA Jesus', 'B Marrero', 'D Yang']", |  |  | ,,,,,,Background The study of autoinflammatory diseases has uncovered mechanisms underlying cytokine dysregulation and inflammation. Methods We analyzed the DNA of an index patient with early-onset systemic inflammation. cutaneous vasculopathy. and,False,,693,https://www.nejm.org/doi/full/10.1056/nejmoa1312625,,"/scholar?cites=3751619592488324815&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nejm.org/doi/full/10.1056/nejmoa1312625,0,0,0
1091251,NF-κB in immunobiology,2011,"['MS Hayden', 'S Ghosh']",M3-rj3AAAAAJ | SyQ-MLQAAAAJ,,,,,,NF-κB was first discovered and characterized 25 years ago as a key regulator of inducible gene expression in the immune system. Thus. it is not surprising that the clearest biological role of NF-κB is in the development and function of the immune system. Both innate and,False,,679,https://www.nature.com/articles/cr201113,,"/scholar?cites=9147437262214007170&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/cr201113,0,0,0
