,title,pub_year,author,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,author_id,eprint_url,got_citations
49180,The Stat family in cytokine signaling,2001,James N Ihle,13,,2,211-217,Elsevier Current Trends,,True,TXpoP5YAAAAJ:LkGwnXOMwfcC,852,,12910755633364952729,/scholar?cites=12910755633364952729,,,0
49181,Mutations at the murine motheaten locus are within the hematopoietic cell protein-tyrosine phosphatase (Hcph) gene,1993,Leonard D Shultz and Peter A Schweitzer and TV Rajan and Taolin Yi and James N Ihle and R James Matthews and Matthew L Thomas and David R Beier,73,Cell,7,1445-1454,Cell Press,,True,TXpoP5YAAAAJ:YsMSGLbcyi4C,825,,11383622370864508038,/scholar?cites=11383622370864508038,,,0
49182,The protein tyrosine kinase JAK1 complements defects in interferon-α/β and-γ signal transduction,1993,Mathias Müller and James Briscoe and Carl Laxton and Dmitry Guschin and Andrew Ziemiecki and Olli Silvennoinen and Ailsa G Harpur and Giovanna Barbieri and Bruce A Witthuhn and Chris Schindler and Sandra Pellegrini and Andrew F Wilks and James N Ihle and George R Stark,366,Nature,6451,129-135,Nature Publishing Group,,True,TXpoP5YAAAAJ:ufrVoPGSRksC,822,,14256469064136899369,/scholar?cites=14256469064136899369,,,0
49183,Signaling by the cytokine receptor superfamily: JAKs and STATs,1994,James N Ihle and Bruce A Witthuhn and Frederick W Quelle and Koh Yamamoto and William E Thierfelder and Brent Kreider and Olli Silvennoinen,19,,5,222-227,Elsevier Current Trends,,True,TXpoP5YAAAAJ:WF5omc3nYNoC,764,,10023649464416287623,/scholar?cites=10023649464416287623,,,0
49184,Interaction of IL-2R beta and gamma c chains with Jak1 and Jak3: implications for XSCID and XCID,1994,Sarah M Russell and James A Johnston and Masayuki Noguchi and Masaru Kawamura and Chris M Bacon and Michael Friedmann and Maria Berg and Daniel W McVicar and Bruce A Witthuhn and Olli Silvennoinen,266,Science,5187,1042-1045,American Association for the Advancement of Science,,True,TXpoP5YAAAAJ:_AeoHAGD03cC,748,,13344612478930577797,/scholar?cites=13344612478930577797,,,0
49185,Signaling through the hematopoietic cytokine receptors,1995,James N Ihle and Bruce A Witthuhn and Frederick W Quelle and Koh Yamamoto and Olli Silvennoinen,13,,1,369-398,Annual Reviews,,True,TXpoP5YAAAAJ:Se3iqnhoufwC,738,,7703241557791951560,/scholar?cites=7703241557791951560,,,0
49186,Defective lymphoid development in mice lacking Jak3,1995,Tetsuya Nosaka and Jan MA Van Deursen and Ralph A Tripp and William E Thierfelder and Bruce A Witthuhn and Anthony P McMickle and Peter C Doherty and Gerard C Grosveld and James N Ihle,270,Science,5237,800-802,American Association for the Advancement of Science,,True,TXpoP5YAAAAJ:UebtZRa9Y70C,695,,16627042379719751811,/scholar?cites=16627042379719751811,,,0
49187,Involvement of the Jak-3 Janus kinase in signalling by interleukins 2 and 4 in lymphoid and myeloid cells,1994,Bruce A Witthuhn and Olli Silvennoinen and Osamu Miura and Koon Siew Lai and Christopher Cwik and Edison T Liu and James N Ihle,370,Nature,6485,153-157,Nature Publishing Group,,True,TXpoP5YAAAAJ:roLk4NBRz8UC,686,,4666982090642727659,/scholar?cites=4666982090642727659,,,0
49188,Stat5 is required for IL-2-induced cell cycle progression of peripheral T cells,1999,Richard Moriggl and David J Topham and Stephan Teglund and Veronika Sexl and Catriona McKay and Demin Wang and Angelika Hoffmeyer and Jan Van Deursen and Mark Y Sangster and Kevin D Bunting and Gerard C Grosveld and James N Ihle,10,Immunity,2,249-259,Cell Press,,True,TXpoP5YAAAAJ:hqOjcs7Dif8C,633,,14834724645257752666,/scholar?cites=14834724645257752666,,,0
49189,Functional activation of Jak1 and Jak3 by selective association with IL-2 receptor subunits,1994,Tadaaki Miyazaki and Atsuo Kawahara and Hodaka Fujii and Yoko Nakagawa and Yasuhiro Minami and Zhao-Jun Liu and Isao Oishi and Olli Silvennoinen and Bruce A Witthuhn and James N Ihle,266,Science,5187,1045-1047,American Association for the Advancement of Science,,True,TXpoP5YAAAAJ:0EnyYjriUFMC,620,,10645069959914028248,/scholar?cites=10645069959914028248,,,0
49190,Structure of the murine Jak2 protein-tyrosine kinase and its role in interleukin 3 signal transduction,1993,Olli Silvennoinen and Bruce A Witthuhn and Frederick W Quelle and John L Cleveland and Taolin Yi and James N Ihle,90,Proceedings of the National Academy of Sciences,18,8429-8433,National Academy of Sciences,,True,TXpoP5YAAAAJ:MXK_kJrjxJIC,570,,11742963463840085561,/scholar?cites=11742963463840085561,,,0
49191,SOCS1 deficiency causes a lymphocyte-dependent perinatal lethality,1999,Jean-Christophe Marine and David J Topham and Catriona McKay and Demin Wang and Evan Parganas and Dimitrios Stravopodis and Akihiko Yoshimura and James N Ihle,98,Cell,5,609-616,Cell Press,,True,TXpoP5YAAAAJ:3fE2CSJIrl8C,566,,1327011922781668513,/scholar?cites=1327011922781668513,,,0
49192,Complementation by the protein tyrosine kinase JAK2 of a mutant cell line defective in the interferon-& gamma; signal transduction pathway,1993,Diane Watling and Dmitry Guschin and Mathias Müller and Olli Silvennoinen and Bruce A Witthuhn and Frederick W Quelle and Neil C Rogers and Chris Schindler and George R Stark and James N Ihle,366,Nature,6451,166-170,Nature Publishing Group,,True,TXpoP5YAAAAJ:8k81kl-MbHgC,561,,9300278050307342804,/scholar?cites=9300278050307342804,,,0
49193,Characterization and regulation of RB6-8C5 antigen expression on murine bone marrow cells.,1991,K Hestdal and FW Ruscetti and JN Ihle and SE Jacobsen and CM Dubois and WC Kopp and DL Longo and JR Keller,147,The Journal of Immunology,1,22-28,American Association of Immunologists,,True,TXpoP5YAAAAJ:kNdYIx-mwKoC,557,,9060086652048731287,/scholar?cites=9060086652048731287,,,0
49194,JAK2 associates with the beta c chain of the receptor for granulocyte-macrophage colony-stimulating factor. and its activation requires the membrane-proximal region.,1994,Frederick W Quelle and Noriko Sato and Bruce A Witthuhn and Roger C Inhorn and Matthias Eder and Atsushi Miyajima and James D Griffin and James N Ihle,14,Molecular and cellular biology,7,4335-4341,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:5nxA0vEk-isC,555,,8911418663106576908,/scholar?cites=8911418663106576908,,,0
49195,Procedures for the purification of interleukin 3 to homogeneity.,1982,JN Ihle and J Keller and L Henderson and F Klein and E Palaszynski,129,The Journal of Immunology,6,2431-2436,American Association of Immunologists,,True,TXpoP5YAAAAJ:ULOm3_A8WrAC,497,,15194215519014721385,/scholar?cites=15194215519014721385,,,0
49196,Phospholipase Cγ2 is essential in the functions of B cell and several Fc receptors,2000,Demin Wang and Jian Feng and Renren Wen and Jean-Christophe Marine and Mark Y Sangster and Evan Parganas and Angelika Hoffmeyer and Carl W Jackson and John L Cleveland and Peter J Murray and James N Ihle,13,Immunity,1,25-35,Cell Press,,True,TXpoP5YAAAAJ:YOwf2qJgpHMC,495,,13251388326195415489,/scholar?cites=13251388326195415489,,,0
49197,SOCS3 regulates the plasticity of gp130 signaling,2003,Roland Lang and Anne-Laure Pauleau and Evan Parganas and Yutaka Takahashi and Jörg Mages and James N Ihle and Robert Rutschman and Peter J Murray,4,Nature immunology,6,546-550,Nature Publishing Group,,True,TXpoP5YAAAAJ:M3ejUd6NZC8C,482,,4405276341711604192,/scholar?cites=4405276341711604192,,,0
49198,Direct demonstration that autologous bone marrow transplantation for solid tumors can return a multiplicity of tumorigenic cells,1994,Donna R Rill and Victor M Santana and W Mark Roberts and Terri Nilson and Laura C Bowman and Robert A Krance and Helen E Heslop and Robert C Moen and James N Ihle and Malcolm K Brenner,84,,2,380-383,,,True,TXpoP5YAAAAJ:Zph67rFs4hoC,479,,6176703257195827733,/scholar?cites=6176703257195827733,,,0
49199,c-Myc is essential for vasculogenesis and angiogenesis during development and tumor progression,2002,Troy A Baudino and Catriona McKay and Helene Pendeville-Samain and Jonas A Nilsson and Kirsteen H Maclean and Elsie L White and Ann C Davis and James N Ihle and John L Cleveland,16,Genes & development,19,2530-2543,Cold Spring Harbor Lab,,True,TXpoP5YAAAAJ:mB3voiENLucC,475,,10357522283904604192,/scholar?cites=10357522283904604192,,,0
49200,Gene marking to determine whether autologous marrow infusion restores long-term haemopoiesis in cancer patients,1993,Malcolm K Brenner and VM Santana and DR Rill and MS Holladay and HE Heslop and Michael Buschle and Robert A Krance and RC Moen and W French Anderson and James N Ihle,342,The Lancet,8880,1134-1137,Elsevier,,True,TXpoP5YAAAAJ:KlAtU1dfN6UC,461,,1280521763080531445,/scholar?cites=1280521763080531445,,,0
49201,Retroviral activation of a novel gene encoding a zinc finger protein in IL-3-dependent myeloid leukemia cell lines,1988,Kazuhiro Morishita and Diana S Parker and Michael L Mucenski and Nancy A Jenkins and Neal G Copeland and James N Ihle,54,Cell,6,831-840,Cell Press,,True,TXpoP5YAAAAJ:aqlVkmm33-oC,450,,11715509991304117844,/scholar?cites=11715509991304117844,,,0
49202,SOCS3 is essential in the regulation of fetal liver erythropoiesis,1999,Jean-Christophe Marine and Catriona McKay and Demin Wang and David J Topham and Evan Parganas and Hideaki Nakajima and Hélène Pendeville and Hideo Yasukawa and Atsuo Sasaki and Akihiko Yoshimura and James N Ihle,98,Cell,5,617-627,Cell Press,,True,TXpoP5YAAAAJ:_kc_bZDykSQC,435,,2777761002211861991,/scholar?cites=2777761002211861991,,,0
49203,Interleukin 3: A differentiation and growth factor for the mouse mast cell that contains chondroitin sulfate E proteoglycan.,1984,E Razin and JN Ihle and D Seldin and JM Mencia-Huerta and HR Katz and PA LeBlanc and A Hein and JP Caulfield and KF Austen and RL Stevens,132,The Journal of Immunology,3,1479-1486,American Association of Immunologists,,True,TXpoP5YAAAAJ:4DMP91E08xMC,433,,4987596910943587222,/scholar?cites=4987596910943587222,,,0
49204,Interferon-induced nuclear signalling by Jak protein tyrosine kinases,1993,Olli Silvennoinen and James N Ihle and Joseph Schlessinger and David E Levy,366,Nature,6455,583-585,Nature Publishing Group,,True,TXpoP5YAAAAJ:L8Ckcad2t8MC,424,,4749923671173282913,/scholar?cites=4749923671173282913,,,0
49205,Hematopoietic cell phosphatase associates with the interleukin-3 (IL-3) receptor beta chain and down-regulates IL-3-induced tyrosine phosphorylation and mitogenesis.,1993,Taolin Yi and AL Mui and G Krystal and JN Ihle,13,Molecular and Cellular Biology,12,7577-7586,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:qxL8FJ1GzNcC,423,,4491341327212240771,/scholar?cites=4491341327212240771,,,0
49206,Protein tyrosine phosphatase containing SH2 domains: characterization. preferential expression in hematopoietic cells. and localization to human chromosome 12p12-p13.,1992,TL Yi and JOHN L Cleveland and JAMES N Ihle,12,Molecular and cellular biology,2,836-846,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:mVmsd5A6BfQC,421,,5688203419196071216,/scholar?cites=5688203419196071216,,,0
49207,Contenders in FasL/TNF death signaling,1995,John L Cleveland and James N Ihle,81,,4,479-482,Cell Press,,True,TXpoP5YAAAAJ:4TOpqqG69KYC,420,,10638408529532647360,/scholar?cites=10638408529532647360,,,0
49208,Essential. nonredundant role for the phosphoinositide 3-kinase p110δ in signaling by the B-cell receptor complex,2002,Shiann-Tarng Jou and Nick Carpino and Yutaka Takahashi and Roland Piekorz and Jyh-Rong Chao and Neena Carpino and Demin Wang and James N Ihle,22,Molecular and cellular biology,24,8580-8591,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:TQgYirikUcIC,419,,14844967528031239273,/scholar?cites=14844967528031239273,,,0
49209,Inhibition of Th1 differentiation by IL-6 is mediated by SOCS1,2000,Sean Diehl and Juan Anguita and Angelika Hoffmeyer and Tyler Zapton and James N Ihle and Erol Fikrig and Mercedes Rincón,13,Immunity,6,805-815,Cell Press,,True,TXpoP5YAAAAJ:HDshCWvjkbEC,412,,3457383671312293879,/scholar?cites=3457383671312293879,,,0
49210,Activation of Jak2 catalytic activity requires phosphorylation of Y1007 in the kinase activation loop.,1997,Jian Feng and Bruce A Witthuhn and Tadashi Matsuda and Franz Kohlhuber and Ian M Kerr and James N Ihle,17,Molecular and cellular biology,5,2497-2501,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:ZeXyd9-uunAC,399,,14678792303687718625,/scholar?cites=14678792303687718625,,,0
49211,B cell stimulatory factor-1/interleukin-4 mRNA is expressed by normal and transformed mast cells,1987,Melissa A Brown and Jacalyn H Pierce and Cynthia J Watson and Joseph Falco and James N Ihle and William E Paul,50,Cell,5,809-818,Cell Press,,True,TXpoP5YAAAAJ:9ZlFYXVOiuMC,387,,13398953555035047079,/scholar?cites=13398953555035047079,,,0
49212,Interleukin‐3 signals through multiple isoforms of Stat5.,1995,MOHAMMAD Azam and H Erdjument‐Bromage and BL Kreider and M Xia and F Quelle and R Basu and C Saris and P Tempst and JN Ihle and C Schindler,14,The EMBO Journal,7,1402-1411,,,True,TXpoP5YAAAAJ:Wp0gIr-vW9MC,376,,1262891477533769070,/scholar?cites=1262891477533769070,,,0
49213,Cutting edge: Stat6-dependent substrate depletion regulates nitric oxide production,2001,Robert Rutschman and Roland Lang and Matthias Hesse and James N Ihle and Thomas A Wynn and Peter J Murray,166,The Journal of Immunology,4,2173-2177,American Association of Immunologists,,True,TXpoP5YAAAAJ:TFP_iSt0sucC,364,,12861472149799679348,/scholar?cites=12861472149799679348,,,0
49214,Activation of JAK2 kinase mediated by the interleukin 6 signal transducer gp130,1994,Masashi Narazaki and Bruce A Witthuhn and Kanji Yoshida and Olli Silvennoinen and Kiyoshi Yasukawa and James N Ihle and Tadamitsu Kishimoto and Tetsuya Taga,91,Proceedings of the National Academy of Sciences,6,2285-2289,National Academy of Sciences,,True,TXpoP5YAAAAJ:dhFuZR0502QC,354,,96316094571680453,/scholar?cites=96316094571680453,,,0
49215,Stat5 is essential for the myelo-and lymphoproliferative disease induced by TEL/JAK2,2000,Juerg Schwaller and Evan Parganas and Demin Wang and Danielle Cain and Jon C Aster and Ifor R Williams and Chien-Kuo Lee and Rachel Gerthner and Toshio Kitamura and Julie Frantsve and Ema Anastasiadou and Mignon L Loh and David E Levy and James N Ihle and D Gary Gilliland,6,Molecular cell,3,693-704,Cell Press,,True,TXpoP5YAAAAJ:7PzlFSSx8tAC,352,,11343398074649259834,/scholar?cites=11343398074649259834,,,0
49216,Granulocyte colony-stimulating factor enhances interleukin 3-dependent proliferation of multipotential hemopoietic progenitors,1988,Kenji Ikebuchi and Steven C Clark and James N Ihle and Lawrence M Souza and Makio Ogawa,85,Proceedings of the National Academy of Sciences,10,3445-3449,National Academy of Sciences,,True,TXpoP5YAAAAJ:IWHjjKOFINEC,349,,12934179815568664211,/scholar?cites=12934179815568664211,,,0
49217,Neoplastic transformation of mast cells by Abelson-MuLV: abrogation of IL-3 dependence by a nonautocrine mechanism,1985,Jacalyn H Pierce and Pier Paolo Di Fiore and Stuart A Aaronson and Michael Potter and Janet Pumphrey and Allen Scott and James N Ihle,41,Cell,3,685-693,Cell Press,,True,TXpoP5YAAAAJ:QIV2ME_5wuYC,338,,13782089232166776639,/scholar?cites=13782089232166776639,,,0
49218,Interleukin 4 (IL-4) or IL-7 prevents the death of resting T cells: stat6 is probably not required for the effect of IL-4,1997,Anthony Vella and T Kent Teague and James Ihle and John Kappler and Philippa Marrack,186,The Journal of experimental medicine,2,325-330,The Rockefeller University Press,,True,TXpoP5YAAAAJ:hC7cP41nSMkC,330,,6576160737974238771,/scholar?cites=6576160737974238771,,,0
49219,Activation of EVI1 gene expression in human acute myelogenous leukemias by translocations spanning 300-400 kilobases on chromosome band 3q26.,1992,Kazuhiro Morishita and Evan Parganas and CL William and Michael H Whittaker and Harry Drabkin and John Oval and Raymond Taetle and Marcus B Valentine and James N Ihle,89,Proceedings of the National Academy of Sciences,9,3937-3941,National Academy of Sciences,,True,TXpoP5YAAAAJ:R3hNpaxXUhUC,329,,18027593233952069870,/scholar?cites=18027593233952069870,,,0
49220,Association of hematopoietic cell phosphatase with c-Kit after stimulation with c-Kit ligand.,1993,TAOLIN Yi and JN Ihle,13,Molecular and Cellular Biology,6,3350-3358,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:hFOr9nPyWt4C,311,,10137798633675291156,/scholar?cites=10137798633675291156,,,0
49221,Regulation of T cell differentiation: in vitro induction of 20 alpha-hydroxysteroid dehydrogenase in splenic lymphocytes from athymic mice by a unique lymphokine.,1981,James N Ihle and L Pepersack and L Rebar,126,The Journal of Immunology,6,2184-2189,American Association of Immunologists,,True,TXpoP5YAAAAJ:RHpTSmoSYBkC,295,,10637758728550411916,/scholar?cites=10637758728550411916,,,0
49222,Naturally occurring dominant negative variants of Stat5.,1996,Demin Wang and Dimitrios Stravopodis and Stephen Teglund and Junichi Kitazawa and James N Ihle,16,Molecular and Cellular Biology,11,6141-6148,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:qUcmZB5y_30C,291,,6083968366166888865,/scholar?cites=6083968366166888865,,,0
49223,Erythropoietin induces activation of Stat5 through association with specific tyrosines on the receptor that are not required for a mitogenic response.,1996,Frederick W Quelle and Demin Wang and Tetsuya Nosaka and William E Thierfelder and Dimitrios Stravopodis and Yacob Weinstein and James N Ihle,16,Molecular and cellular biology,4,1622-1631,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:-f6ydRqryjwC,291,,12734921961456458018,/scholar?cites=12734921961456458018,,,0
49224,Consistent intergenic splicing and production of multiple transcripts between AML1 at 21q22 and unrelated genes at 3q26 in (3; 21)(q26; q22) translocations,1994,Giuseppina Nucifora and Catherine R Begy and Hirofumi Kobayashi and Diane Roulston and David Claxton and Jens Pedersen-Bjergaard and Evan Parganas and James N Ihle and Janet D Rowley,91,Proceedings of the National Academy of Sciences,9,4004-4008,National Academy of Sciences,,True,TXpoP5YAAAAJ:e5wmG9Sq2KIC,290,,2723874049233370227,/scholar?cites=2723874049233370227,,,0
49225,Stat4. a novel gamma interferon activation site-binding protein expressed in early myeloid differentiation.,1994,Koh Yamamoto and Frederick W Quelle and William E Thierfelder and Brent L Kreider and Debra J Gilbert and Nancy A Jenkins and Neal G Copeland and Olli Silvennoinen and James N Ihle,14,Molecular and cellular biology,7,4342-4349,American Society for Microbiology Journals,,True,TXpoP5YAAAAJ:_Qo2XoVZTnwC,284,,2783249486742307695,/scholar?cites=2783249486742307695,,,0
49226,The Janus protein tyrosine kinase family and its role in cytokine signaling,1995,James N Ihle,60,,,1-35,Academic Press,,True,TXpoP5YAAAAJ:bEWYMUwI8FkC,274,,3320058936663601172,/scholar?cites=3320058936663601172,,,0
49227,Constitutive production of a unique lymphokine (IL 3) by the WEHI-3 cell line.,1982,JC Lee and AJ Hapel and JN Ihle,128,The Journal of Immunology,6,2393-2398,American Association of Immunologists,,True,TXpoP5YAAAAJ:r0BpntZqJG4C,268,,11793311835788781451,/scholar?cites=11793311835788781451,,,0
49228,Distribution of the mammalian Stat gene family in mouse chromosomes,1995,Neal G Copeland and Debra J Gilbert and Chris Schindler and Zhong Zhong and Zilong Wen and James E Darnell Jr and Alice L-F Mui and Atsushi Miyajima and Frederick W Quelle and James N Ihle and Nancy A Jenkins,29,Genomics,1,225-228,Academic Press,,True,TXpoP5YAAAAJ:RGFaLdJalmkC,264,,2758582239975852252,/scholar?cites=2758582239975852252,,,0
49229,Activation of JAK2 tyrosine kinase by prolactin receptors in Nb2 cells and mouse mammary gland explants,1994,George S Campbell and Lawrence S Argetsinger and James N Ihle and Paul A Kelly and James A Rillema and Christin Carter-Su,91,Proceedings of the National Academy of Sciences,12,5232-5236,National Academy of Sciences,,True,TXpoP5YAAAAJ:j3f4tGmQtD8C,258,,4437891962999407504,/scholar?cites=4437891962999407504,,,0
49230,Stat5 tetramer formation is associated with leukemogenesis,2005,Richard Moriggl and Veronika Sexl and Lukas Kenner and Christopher Duntsch and Katharina Stangl and Sebastien Gingras and Angelika Hoffmeyer and Anton Bauer and Roland Piekorz and Demin Wang and Kevin D Bunting and Erwin F Wagner and Karoline Sonneck and Peter Valent and James N Ihle and Hartmut Beug,7,Cancer cell,1,87-99,Cell Press,,True,TXpoP5YAAAAJ:J_g5lzvAfSwC,254,,7505915547062174028,/scholar?cites=7505915547062174028,,,0
49231,Activation of the mitogen-activated protein kinase pathway by the erythropoietin receptor.,1994,Yasuko Miura and Osamu Miura and James N Ihle and Nobuo Aoki,269,Journal of Biological Chemistry,47,29962-29969,Elsevier,,True,TXpoP5YAAAAJ:iH-uZ7U-co4C,247,,5692846750910881159,/scholar?cites=5692846750910881159,,,0
49232,Activation of JAK kinases and STAT proteins by interleukin‐2 and interferon alpha. but not the T cell antigen receptor. in human T lymphocytes.,1994,Carol Beadling and Dmitry Guschin and Bruce A Witthuhn and Andrew Ziemiecki and James N Ihle and Ian M Kerr and Doreen A Cantrell,13,The EMBO journal,23,5605-5615,,,True,TXpoP5YAAAAJ:isC4tDSrTZIC,244,,9259637526548418753,/scholar?cites=9259637526548418753,,,0
49233,Stat5a/b contribute to interleukin 7–induced B-cell precursor expansion. but abl- andbcr/abl-induced transformation are independent of Stat5,2000,Veronika Sexl and Roland Piekorz and Richard Moriggl and Juerg Rohrer and Michael P Brown and Kevin D Bunting and Kristen Rothammer and Martine F Roussel and James N Ihle,96,"Blood, The Journal of the American Society of Hematology",6,2277-2283,American Society of Hematology,,True,TXpoP5YAAAAJ:4JMBOYKVnBMC,242,,7499543828046966521,/scholar?cites=7499543828046966521,,,0
