,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091392,RIG-I-mediated antiviral responses to single-stranded RNA bearing 5'-phosphates,2006,"['A Pichlmair', 'O Schulz', 'CP Tan', 'TI Näslund']", | GANW6A0AAAAJ |  | ,,,,,,Double-stranded RNA (dsRNA) produced during viral replication is believed to be the critical trigger for activation of antiviral immunity mediated by the RNA helicase enzymes retinoic acid–inducible gene I (RIG-I) and melanoma differentiation–associated gene 5 (MDA5). We,False,,2350,https://science.sciencemag.org/content/314/5801/997.abstract,,"/scholar?cites=16864078691002031393&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Friedemann_Weber/publication/6756122_RIG-I-Mediated_Antiviral_Responses_to_Single-Stranded_RNA_Bearing_5'-Phosphates/links/0fcfd5056fa16cf594000000/RIG-I-Mediated-Antiviral-Responses-to-Single-Stranded-RNA-Bearing-5-Phosphates.pdf,0,0,0
1091393,IRF-7 is the master regulator of type-I interferon-dependent immune responses,2005,"['K Honda', 'H Yanai', 'H Negishi', 'M Asagiri', 'M Sato']",2mP0zJkAAAAJ | EXoEyLQAAAAJ |  |  | ,,,,,,The type-I interferon (IFN-α/β) response is critical to immunity against viruses and can be triggered in many cell types by cytosolic detection of viral infection. or in differentiated plasmacytoid dendritic cells by the Toll-like receptor 9 (TLR9) subfamily. which generates,False,,2286,https://www.nature.com/articles/nature03464/briefing/signup/?origin=Nature&originReferralPoint=EmailBanner,,"/scholar?cites=15658289205758657966&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091394,TLR signaling,2006,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The Toll-like receptor (TLR) family plays an instructive role in innate immune responses against microbial pathogens. as well as the subsequent induction of adaptive immune responses. TLRs recognize specific molecular patterns found in a broad range of microbial,False,,2268,https://www.nature.com/articles/4401850,,"/scholar?cites=3376689145358198545&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/4401850,0,0,0
1091395,Robust hepatitis C virus infection in vitro,2005,"['J Zhong', 'P Gastaminza', 'G Cheng']", | J9hwepgAAAAJ | ,,,,,,The absence of a robust cell culture model of hepatitis C virus (HCV) infection has severely limited analysis of the HCV life cycle and the development of effective antivirals and vaccines. Here we report the establishment of a simple yet robust HCV cell culture infection,False,,1994,https://www.pnas.org/content/102/26/9294.short,,"/scholar?cites=4738145804296776676&as_sdt=5,33&sciodt=0,33&hl=en",https://www.pnas.org/content/pnas/102/26/9294.full.pdf,0,0,0
1091396,Immunology of hepatitis B virus and hepatitis C virus infection,2005,"['B Rehermann', 'M Nascimbeni']", | ,,,,,,More than 500 million people worldwide are persistently infected with the hepatitis B virus (HBV) and/or hepatitis C virus (HCV) and are at risk of developing chronic liver disease. cirrhosis and hepatocellular carcinoma. Despite many common features in the pathogenesis,False,,1982,https://www.nature.com/articles/nri1573,,"/scholar?cites=17059378150482175093&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Barbara_Rehermann3/publication/7994852_Immunology_of_Hepatitis_B_virus_and_Hepatitis_C_virus_infection/links/543d56c20cf2d6934ebbf29b.pdf,0,0,0
1091397,Innate immune recognition of viral infection,2006,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Induction of the antiviral innate immune response depends on recognition of viral components by host pattern-recognition receptors. Members of the Toll-like receptor family have emerged as key sensors that recognize viral components such as nucleic acids. Toll,False,,1939,https://www.nature.com/articles/ni1303,,"/scholar?cites=11047953547939466443&as_sdt=5,33&sciodt=0,33&hl=en",https://www.nature.com/articles/ni1303,0,0,0
1091398,Signaling to NF-κB by Toll-like receptors,2007,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Innate immunity is the first line of defense against invading pathogens. A family of Toll-like receptors (TLRs) acts as primary sensors that detect a wide variety of microbial components and elicit innate immune responses. All TLR signaling pathways culminate in activation of,False,,1925,https://www.sciencedirect.com/science/article/pii/S1471491407001840,,"/scholar?cites=3611371657559445436&as_sdt=5,33&sciodt=0,33&hl=en",https://www.cell.com/trends/molecular-medicine/fulltext/S1471-4914(07)00184-0?code=cell-site&mobileUi=0,0,0,0
1091399,VISA is an adapter protein required for virus-triggered IFN-β signaling,2005,"['LG Xu', 'YY Wang', 'KJ Han', 'LY Li', 'Z Zhai', 'HB Shu']", |  |  |  |  | tb_FX8sAAAAJ,,,,,,Viral infection or stimulation of TLR3 triggers signaling cascades. leading to activation of the transcription factors IRF-3 and NF-κB. which collaborate to induce transcription of type I interferon (IFN) genes. In this study. we identified a protein termed VISA (for virus-induced,False,,1883,https://www.sciencedirect.com/science/article/pii/S109727650501556X,,"/scholar?cites=1136261538800305672&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S109727650501556X,0,0,0
1091400,STING is an endoplasmic reticulum adaptor that facilitates innate immune signalling,2008,"['H Ishikawa', 'GN Barber']", | ,,,,,,The cellular innate immune system is essential for recognizing pathogen infection and for establishing effective host defence. But critical molecular determinants responsible for facilitating an appropriate immune response—following infection with DNA and RNA,False,,1913,https://www.nature.com/articles/nature07317,,"/scholar?cites=15460007576503273824&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2804933/,0,0,0
1091401,Interferons and viruses: an interplay between induction. signalling. antiviral responses and virus countermeasures,2008,"['RE Randall', 'S Goodbourn']",wI8WUbIAAAAJ | ,,,,,,The interferon (IFN) system is an extremely powerful antiviral response that is capable of controlling most. if not all. virus infections in the absence of adaptive immunity. However. viruses can still replicate and cause disease in vivo. because they have some strategy for at,False,,1738,https://www.microbiologyresearch.org/content/journal/jgv/10.1099/vir.0.83391-0?TRACK=RSS,,"/scholar?cites=4037988515421431979&as_sdt=5,33&sciodt=0,33&hl=en",https://www.microbiologyresearch.org/content/journal/jgv/10.1099/vir.0.83391-0?TRACK=RSS,0,0,0
1091402,Shared and unique functions of the DExD/H-box helicases RIG-I. MDA5. and LGP2 in antiviral innate immunity,2005,"['M Yoneyama', 'M Kikuchi', 'K Matsumoto']",z6NenD4AAAAJ |  | ,,,,,,The cellular protein retinoic acid-inducible gene I (RIG-I) senses intracellular viral infection and triggers a signal for innate antiviral responses including the production of type I IFN. RIG-I contains a domain that belongs to a DExD/H-box helicase family and exhibits an N-terminal,False,,1716,https://www.jimmunol.org/content/175/5/2851.short,,"/scholar?cites=519407396509920608&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/175/5/2851.full.pdf,0,0,0
1091403,DAI (DLM-1/ZBP1) is a cytosolic DNA sensor and an activator of innate immune response,2007,"['A Takaoka', 'ZC Wang', 'MK Choi', 'H Yanai', 'H Negishi']", |  |  | EXoEyLQAAAAJ | ,,,,,,Central to innate immunity is the sensing of pathogen-associated molecular patterns by cytosolic and membrane-associated receptors 1. 2. 3. 4. In particular. DNA is a potent activator of immune responses during infection or tissue damage 5. 6. 7. and evidence,False,,1690,https://www.nature.com/articles/nature06013,,"/scholar?cites=15761463704554145158&as_sdt=5,33&sciodt=0,33&hl=en",https://www.academia.edu/download/9040816/d1takaoka.pdf,0,0,0
1091404,STING regulates intracellular DNA-mediated. type I interferon-dependent innate immunity,2009,"['H Ishikawa', 'Z Ma', 'GN Barber']", | MeENoJMAAAAJ | ,,,,,,The innate immune system is critical for the early detection of invading pathogens and for initiating cellular host defence countermeasures. which include the production of type I interferon (IFN) 1. 2. 3. However. little is known about how the innate immune system is,False,,1704,https://www.nature.com/articles/nature08476,,"/scholar?cites=4101116253446277138&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4664154/,0,0,0
1091405,IRFs: master regulators of signalling by Toll-like receptors and cytosolic pattern-recognition receptors,2006,"['K Honda', 'T Taniguchi']",2mP0zJkAAAAJ | ,,,,,,The interferon-regulatory factor (IRF) family of transcription factors was initially found to be involved in the induction of genes that encode type I interferons. IRFs have now been shown to have functionally diverse roles in the regulation of the immune system. Recently. the,False,,1619,https://www.nature.com/articles/nri1900?message=remove&newwindow=true,,"/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091406,Cell type-specific involvement of RIG-I in antiviral response,2005,"['H Kato', 'S Sato', 'M Yoneyama', 'M Yamamoto']", |  | z6NenD4AAAAJ | ,,,,,,Toll-like receptors (TLRs) play an important role in antiviral response by recognizing viral components. Recently. a RNA helicase. RIG-I. was also suggested to recognize viral double-stranded RNA. However. how these molecules contribute to viral recognition in vivo is poorly,False,,1575,https://www.sciencedirect.com/science/article/pii/S1074761305001421,,"/scholar?cites=6163093019891053561&as_sdt=5,33&sciodt=0,33&hl=en",https://www.sciencedirect.com/science/article/pii/S1074761305001421,0,0,0
1091407,Length-dependent recognition of double-stranded ribonucleic acids by retinoic acid–inducible gene-I and melanoma differentiation–associated gene 5,2008,"['H Kato', 'O Takeuchi', 'E Mikamo-Satoh', 'R Hirai']", | V8JiuA0AAAAJ |  | ,,,,,,The ribonucleic acid (RNA) helicases retinoic acid-inducible gene-I (RIG-I) and melanoma differentiation–associated gene 5 (MDA5) recognize distinct viral and synthetic RNAs. leading to the production of interferons. Although 5′-triphosphate single-stranded RNA is a,False,,1482,https://rupress.org/jem/article-abstract/205/7/1601/46724,,"/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/205/7/1601/46724,0,0,0
