,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1089910,Antimony in the environment: a review focused on natural waters. III. Microbiota relevant interactions,2007,Montserrat Filella and Nelson Belzile and Marie-Claire Lett,,80,,3-4,195-217,Elsevier,Antimony is ubiquitously present in the environment as a result of natural processes and human activities. Antimony is not considered to be an essential element for plants or animals. In this third review paper on the occurrence of antimony in natural waters. the interactions of antimony with microbiota are discussed in relation to its fate in natural waters. This paper covers the following aspects: occurrence in microbiota. uptake transport mechanisms. pathways of Sb(III) removal from cells involved in antimony tolerance. oxidation and reduction of antimony by living organisms. phytochelatin induction and biomethylation. This review is based on a careful and systematic examination of a comprehensive collection of papers on the above mentioned aspects of the subject. All data are quoted from the original sources. Relatively little existing information falls within the strict scope of this review and. when relevant …,True,rpf8oeQAAAAJ:cFHS6HbyZ2cC,212,https://www.sciencedirect.com/science/article/pii/S0012825206001401,14426755922600685250,/scholar?cites=14426755922600685250,https://www.academia.edu/download/42509247/Antimony_in_the_environment_a_review_foc20160209-25430-spa1ik.pdf,0,0,0
1089911,Antagonistic effect of selenium on mercury assimilation by fish populations near Sudbury metal smelters?,2001,Yu-Wei Chen and Nelson Belzile and John M Gunn,,46,Limnology and Oceanography,7,1814-1818,,In this study. the concentrations of Se and Hg were determined in perch (Perca flavescens) and walleye (Stizosedion vitreum) muscle from nine lakes that varied in distance (4–204 km) from the metal smelters of Sudbury. Canada. Significant inverse relationships between Se and Hg in perch (r2 = 0.79. P < 0.05) and walleye tissue (r2 = 0.97. P < 0.01) were detected. which suggests a strong antagonistic effect of Se on Hg assimilation by these fish species. Concentration of Hg decreased exponentially with an increase of Se in fish muscle. Total dissolved Se concentrations of lake water declined with distance from smelters and were correlated to Se in perch (r2 = 0.75. P < 0.05) and walleye (r2 = 0.95. P < 0.01). Hg concentrations in the fish from lakes near the smelter were well below average values in fish in boreal shield lakes of this region.,True,rpf8oeQAAAAJ:hC7cP41nSMkC,153,https://aslopubs.onlinelibrary.wiley.com/doi/abs/10.4319/lo.2001.46.7.1814,6797478358197038201,/scholar?cites=6797478358197038201,https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.4319/lo.2001.46.7.1814,0,0,0
1089912,The effect of selenium on mercury assimilation by freshwater organisms,2006,Nelson Belzile and Yu-Wei Chen and John M Gunn and Jian Tong and Yves Alarie and Tania Delonchamp and Chun-Yan Lang,,63,Canadian Journal of Fisheries and Aquatic Sciences,1,1-10,NRC Research Press,In this study. we showed that selenium (Se) deposition from metal smelters in Sudbury. Ontario. greatly  re duces the bioassimilation of mercury (Hg) by aquatic biota throughout the food web. Concentrations of total and methyl mercury in tissues of zooplankton. mayflies (Stenonema femoratum). amphipods (Hyalella azteca). and young-of-the-year perch (Perca flavescens) were positively correlated with increasing distance from Sudbury smelters and  inversely correlated with Se concentrations in lake water. Although concentrations of total Hg and total Se in tissues showed weak or no correlation in most of the studied aquatic species. methyl mercury and total Se showed much clearer inverse trends. Similar to the results of our previous study of muscle tissue from adult perch and walleye (Sander vitreus). these findings suggest that Se plays an important role in limiting the whole-body assimilation of Hg at lower …,True,rpf8oeQAAAAJ:9yKSN-GCB0IC,149,https://cdnsciencepub.com/doi/abs/10.1139/f05-202,690044268180185660,/scholar?cites=690044268180185660,https://www.academia.edu/download/48210369/The_effect_of_selenium_on_mercury_assimi20160820-19349-132e0bz.pdf,0,0,0
1089913,Antimony speciation at ultra trace levels using hydride generation atomic fluorescence spectrometry and 8-hydroxyquinoline as an efficient masking agent,2001,Tian-Long Deng and Yu-Wei Chen and Nelson Belzile,,432,Analytica Chimica Acta,2,293-302,Elsevier,Depending on the pH of the matrix and the concentration of Sb(V). we observed that the atomic fluorescence emission due to Sb(V) could contribute up to 40% of the emission signal during the determination of Sb(III). This can cause significant errors in Sb speciation analyses. Besides. interferences from heavy metals such as Mn(II). Cu(II). Fe(III). Co(II) and Ni(II) can cause severe depression of the signals as compared to the insignificant effects caused by Zn(II). Fe(II). Sn(II) and Pb(II). The compound 8-hydroxyquinoline was found to be an efficient agent to eliminate interference of transition metals in the determination of Sb by hydride generation-atomic fluorescence spectroscopy (HG-AFS). In addition. 8-hydroxyquinoline can effectively mask undesired fluorescence emission from Sb(V) during the determination of Sb(III) and make Sb speciation more accurate. The presence of 8-hydroxyquinoline does not modify …,True,rpf8oeQAAAAJ:u_35RYKgDlwC,130,https://www.sciencedirect.com/science/article/pii/S0003267000013878,13994836872389922945,/scholar?cites=13994836872389922945,https://www.academia.edu/download/42509243/Antimony_speciation_at_ultra_trace_level20160209-11312-1r1i8ig.pdf,0,0,0
1089914,Electron microscopy of aquatic colloids: non-perturbing preparation of specimens in the field,1991,Didier Perret and Gary G Leppard and Martin Müller and Nelson Belzile and Richard De Vitre and Jacques Buffle,,25,Water Research,11,1333-1343,Pergamon,This paper describes a simple and powerful procedure for the specimen preparation of aquatic colloidal particles prior to direct observation by transmission electron microscopy (TEM). Four preparation schemes are described. For waters containing sufficiently large concentrations of colloids. aqueous solutions of particles are mixed with Nanoplast. a water-soluble embedding resin. and centrifuged over specimen grids placed on a horizontal disc; after curing. the resulting film has optimum quality for studies of particles at ultra-high resolution (⩾ 1 nm). For waters with low concentrations of colloids. or when size fraction is desired. particles are collected directly on a TEM grid placed at the bottom of a centrifugation tube; after deposition and curing of a film of Nanoplast over the specimen. the grid can be used directly for TEM observation. The advantages of these methods. and of two other applications of Nanoplast for …,True,rpf8oeQAAAAJ:zYLM7Y9cAGgC,129,https://www.sciencedirect.com/science/article/pii/0043135491901113,1584661683369499912,/scholar?cites=1584661683369499912,https://www.oieau.fr/eaudoc/system/files/documents/3/16658/16658_doc.pdf,0,0,0
1089915,Distribution and early diagenesis of antimony species in sediments and porewaters of freshwater lakes,2003,Yu-Wei Chen and Tian-Long Deng and Montserrat Filella and Nelson Belzile,,37,Environmental Science & Technology,6,1163-1168,American Chemical Society,The study identifies the role played by different components of natural aquatic systems on the poorly known geochemistry of antimony. Different chemical forms of antimony were measured in porewaters and sediments of two Sudbury lakes characterized by contrasting redox conditions at the sediment−water interface. In porewaters. Sb(III) was present under reducing conditions where it could exist as SbS2- according to thermodynamic calculations. Sb(V) was detected mainly under oxic and mildly reducing environments where its presence was attributed to the oxidizing effect of iron and manganese oxyhydroxides or to the slow kinetics of reduction by dissolved sulfide or possible complexation by it. A third form of Sb identified as refractory was obtained after UV irradiation of the water samples. suggesting an association of Sb to low molecular weight natural organic matter. The distribution of Sb in sediments of the …,True,rpf8oeQAAAAJ:ns9cj8rnVeAC,114,https://pubs.acs.org/doi/abs/10.1021/es025931k,11021545818083688502,/scholar?cites=11021545818083688502,https://www.academia.edu/download/42509226/Distribution_and_Early_Diagenesis_of_Ant20160209-26034-bbflve.pdf,0,0,0
1089916,Inhibition of pyrite oxidation by surface treatment,1997,Nelson Belzile and Stephanie Maki and Yu-Wei Chen and Douglas Goldsack,,196,Science of the Total Environment,2,177-186,Elsevier,Pyrite samples were analyzed from two distinct locales with the intent of determining the extent of oxidative inhibition occurring in the presence of a passivating agent. Each sample was exposed to air and 9% H2O2 as oxidizing agents over specific time periods with and without the presence of an iron oxide layer on the pyritic surface. The samples were submitted to passivating agents which created reversible interactions protecting and altering the surface. The type of coating agent (acetyl acetone. humic acids. ammonium lignosulfonates. oxalic acid or sodium silicate) and the quality of the surface prior to oxidation were used to determine the effectiveness of the passivating agents. Hydrogen peroxide was utilized to provide a long-term overview of the results because of its harshness as an oxidizing agent. The air oxidation results are linked to the trend shown by the peroxide results and. in each sample type. the …,True,rpf8oeQAAAAJ:yD5IFk8b50cC,107,https://www.sciencedirect.com/science/article/pii/S0048969796054101,14634099216311626525,/scholar?cites=14634099216311626525,https://www.academia.edu/download/42509253/Inhibition_of_pyrite_oxidation_by_surfac20160209-25425-1oehgsu.pdf,0,0,0
1089917,The fate of arsenic in sediments of the Laurentian Trough,1988,N Belzile,,52,Geochimica et Cosmochimica Acta,9,2293-2302,Pergamon,Vertical profiles of total dissolved As. Fe. Mn. phosphate. nitrate. and sulfate. Eh. pH. and total solid As. hydroxylamine/acetic acid-extractable As and Fe. and extractable pyrite were determined in seven cores from the estuary and the Gulf of the Laurentian Trough. The surface enrichment of solid As and the increase of dissolved As with depth at many stations suggests that a mobile portion of As is associated with Fe-oxyhydroxides and follows a redox-pattern of dissolution in the suboxic zone. upwards diffusion. and precipitation near the sediment-water interface under non-steady state conditions. Conditions existing in the Gulf. promote the formation of pyrite in the reducing zone. the presence of which strongly affects the distribution of arsenic. Porewater arsenic concentrations are increasing along with the concentrations of solid As associated with pyrite. and As is captured by pyrite according to a constant Fe As …,True,rpf8oeQAAAAJ:j3f4tGmQtD8C,107,https://www.sciencedirect.com/science/article/pii/0016703788901317,8970317631012880676,/scholar?cites=8970317631012880676,,0,0,0
1089918,Gut Sediments in a Burrowing Mayfly (Ephemeroptera. Hexagenia limbata): Their Contribution to Animal Trace Element Burdens. Their Removal. and the Efficacy …,1989,Landis Hare and Peter GC Campbell and Andre Tessier and Nelson Belzile,,46,Canadian Journal of Fisheries and Aquatic Sciences,3,451-456,NRC Research Press,Des nymphes de l'éphémère fouisseur Hexagenia limbata ont été recueillies. rapportées au laboratoire et disséquées de façon à retirer le contenu intestinal. Quatre éléments traces (As. Cd. Cu. Zn) ont été dosés dans le contenu du tractus intestinal et dans le corps de l'organisme. Les quantités retrouvées dans le contenu du tractus représentaient jusqu'à 22% de celles présentes dans l'organisme. Les études de dépuration chez les nymphes de H. limbata maintenues dans l'eau pendant 48 h montrent que le taux d'excrétion du contenu du tractus intestinal varie substantiellement d'un sujet à l'autre et que 48 h ne suffisent pas à assurer l'évacuation complète du tractus. Un modèle mis au point pour compenser pour la présence du contenu du tractus intestinal lors de l'évaluation des quantités d'éléments traces dans l'organisme a été appliqué à H. limbata. La comparaison des estimations fournies par le modèle …,True,rpf8oeQAAAAJ:L8Ckcad2t8MC,105,https://cdnsciencepub.com/doi/abs/10.1139/f89-061,6396130198151360796,/scholar?cites=6396130198151360796,https://www.academia.edu/download/42509248/Gut_Sediments_in_a_Burrowing_Mayfly_Eph20160209-28316-x27xb3.pdf,0,0,0
1089919,Sediment trace metal profiles in lakes of Killarney Park. Canada: from regional to continental influence,2004,Nelson Belzile and Yu-Wei Chen and John M Gunn and Sushil S Dixit,,130,Environmental Pollution,2,239-248,Elsevier,The lakes in Killarney Provincial Park (KPP) located 40–60 km southwest of Sudbury. Ontario are beginning to recover after decades of being severely affected by acidification and atmospheric pollutants. Detailed profiles of acid-recoverable trace elements (As. Cd. Cu. Co. Fe. Mn. Ni. Pb and Zn) were obtained after aqua regia digestion and ICP-OES analysis of sediment cores taken from six Park lakes. Results permitted the identification of two types of profiles. The first type applies to elements such as Fe. Mn. As and Co for which historical deposition and recent recovery are strongly masked by diagenetic remobilization. The second type of profile applies to elements such as Cd. Cu. Ni. Pb and Zn on which the history of industrialisation in North America and mining activities in Sudbury can be superimposed. Based on sediment data of trace elements less affected by diagenetic remobilization (Cd. Cu. Ni. Pb. Zn …,True,rpf8oeQAAAAJ:hMod-77fHWUC,103,https://www.sciencedirect.com/science/article/pii/S0269749103004780,10444844351896181299,/scholar?cites=10444844351896181299,https://www.academia.edu/download/42509230/Sediment_trace_metal_profiles_in_lakes_o20160209-25425-3sx8kb.pdf,0,0,0
1089920,Early diagenetic behaviour of selenium in freshwater sediments,2000,Nelson Belzile and Yu-Wei Chen and Rongrong Xu,,15,Applied Geochemistry,10,1439-1454,Pergamon,The vertical distributions of dissolved Se species [Se(IV). Se(VI) and organic Se] and diagenetic constituents [Fe(II) and Mn(II)] were obtained in porewater samples of two Sudbury area lakes (Clearwater and McFarlane). The sedimentary concentration profiles of total Se. Se species bound to Fe–Mn oxyhydroxides and to organic matter. and of elemental Se were also determined along with the concentrations of Fe. Mn and S in different extractable fractions. Results indicated that the concentrations of total dissolved Se in porewater samples were very low. varying from around 2.0 nM to a maximum level of 6.5 nM. while the concentrations of total Se species in the solid phase varied between 2 and 150 nmol/g on a dry weight basis. The two lakes showed striking differences in the presence of Se(IV) and Se(VI) at the sediment–water interface (SWI). In Clearwater Lake. Se(VI) was present at this interface and Se(IV …,True,rpf8oeQAAAAJ:dfsIfKJdRG4C,96,https://www.sciencedirect.com/science/article/pii/S0883292700000111,14213542500433955973,/scholar?cites=14213542500433955973,,0,0,0
1089921,Coagulation/sedimentation of submicron iron particles in a eutrophic lake,1995,Jaime Pizarro and Nelson Belzile and Montserrat Filella and Gary G Leppard and Jean-Claude Negre and Didier Perret and Jacques Buffle,,29,Water Research,2,617-632,Pergamon,In situ measurements of the coagulation/sedimentation of natural submicron iron particles in the oxic-anoxic interface of a eutrophic lake are described. Such measurements allow to understand the scavenging role of iron oxyhydroxide particles and give an insight on the role of organic matter on the coagulation of submicron colloids. A special sedimentation tube has been designed and built for this purpose. Experimental conditions have been determined to avoid artifacts during sedimentation measurements. An order of magnitude for the sedimentation rate of iron particles in lakes has been determined. Theoretical predictions have been made based on a classical coagulation/sedimentation model where the kinetics of coagulation is described by Smoluchowski's equations and sedimentation is characterized by Stokes' law. The nature and morphology of submicron colloid aggregates. in particular of those …,True,rpf8oeQAAAAJ:e5wmG9Sq2KIC,96,https://www.sciencedirect.com/science/article/pii/0043135494001676,8169707311937145815,/scholar?cites=8169707311937145815,https://www.academia.edu/download/42509217/Coagulationsedimentation_of_submicron_ir20160209-7817-g8hrt7.pdf,0,0,0
1089922,Characterization of humic substances extracted from Canadian lake sediments,1997,Nelson Belzile and Helen A Joly and Hongbo Li,,75,Canadian Journal of Chemistry,1,14-27,NRC Research Press,Des substances humiques (SH) ont été extraites des sédiments de quatre lacs de la région de Sudbury: les lacs Tilton. Clearwater. Silver et Ramsey. au moyen de solutions de Na4P2O7 0.1 M et de NaOH 0.5 M. Les SH (acides humiques et fulviques) ont été purifiées et caractérisées à l'aide des méthodes d'analyse élémentaire. de la spectroscopie visible (rapport E4/E6). FTIR et état solide RMN 13C CPMAS. Une quantité substantielle d'information a été obtenue sur la composition et la nature chimique de SH des sédiments lacustres. Les résultats obtenus pour les sédiments lacustres de la région de Sudbury ont pu être comparés entre eux et avec des SH provenant d'autres sources tels les sols. La composition élémentaire. les rapports atomiques. les rapports E4/E6. les caractéristiques FTIR et RMN des échantillons des lacs étudiés se sont montrés presqu'identiques ce qui suggère que les SH formées dans …,True,rpf8oeQAAAAJ:Se3iqnhoufwC,93,https://cdnsciencepub.com/doi/abs/10.1139/v97-003,2823043697779958792,/scholar?cites=2823043697779958792,https://cdnsciencepub.com/doi/pdf/10.1139/v97-003,0,0,0
1089923,Capture of arsenic by pyrite in near-shore marine sediments,1986,Nelson Belzile and Jean Lebel,,54,Chemical Geology,3-4,279-281,Elsevier,Evidence of pyrite formation during diagenesis of suboxic sediments in the Laurentian Trough. Canada. is presented. The process is slower than in salt marsh sediments probably due to the low sulfate reduction rate of 2–3 nmol cm−3 day−1 measured in the St. Lawrence sediments. A strong correlation is observed between arsenic and pyrite. suggesting the capture of this element in the lattice sites of pyrite with a Fe/As ratio of 103. It is important to consider this association of As with pyrite in the study of the marine geochemistry of Fe and As.,True,rpf8oeQAAAAJ:J_g5lzvAfSwC,91,https://www.sciencedirect.com/science/article/pii/0009254186901427,11440542380114554198,/scholar?cites=11440542380114554198,,0,0,0
1089924,High performance liquid chromatography coupled to atomic fluorescence spectrometry for the speciation of the hydride and chemical vapour-forming elements As. Se. Sb and Hg: A …,2010,Yu-Wei Chen and Nelson Belzile,,671,,1-2,9-26,Elsevier,We present the most recent applications of high performance liquid chromatography (HPLC) hyphenated to hydride generation or chemical vapour generation and atomic fluorescence spectrometry (HG/CVG-AFS). for the determination and speciation of the selected hydride-forming elements arsenic (As). selenium (Se) and antimony (Sb) and the chemical vapour-forming metal Hg. The review focuses on sample preparation. post-column treatments and on the applications of this technique to various liquid and solid samples. This review also intends to discuss some limitations associated to HPLC-HG/CVG-AFS due to the necessity on post-column treatments. including the oxidation of organo-element compounds and the pre-reduction to a suitable valence. Nevertheless. the hyphenated technique HPLC-HG/CVG-AFS remains an efficient. sensitive and affordable approach to perform speciation of the four studied …,True,rpf8oeQAAAAJ:aqlVkmm33-oC,86,https://www.sciencedirect.com/science/article/pii/S0003267010005829,5054680461129720436,/scholar?cites=5054680461129720436,https://laurentian.ca/assets/files/Department/Chemistry-Biochemistry/Faculty-Research/Belzile/0-aca-2010b.pdf,0,0,0
