,title,pub_year,author,author_id,volume,journal,number,pages,publisher,abstract,filled,author_pub_id,num_citations,pub_url,cites_id,citedby_url,eprint_url,got_citations,got_author_ids,author_ids
1091128,A renaissance of elicitors: perception of microbe-associated molecular patterns and danger signals by pattern-recognition receptors,2009,"['T Boller', 'G Felix']", | ,,,,,,Microbe-associated molecular patterns (MAMPs) are molecular signatures typical of whole classes of microbes. and their recognition plays a key role in innate immunity. Endogenous elicitors are similarly recognized as damage-associated molecular patterns (DAMPs). This,False,,2789,https://www.annualreviews.org/doi/abs/10.1146/annurev.arplant.57.032905.105346,,"/scholar?cites=536500482977624528&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Thomas_Boller/publication/24375686_A_Renaissance_of_Elicitors_Perception_of_Microbe-Associated_Molecular_Patterns_and_Danger_Signals_by_Pattern-Recognition_Receptors/links/580ba67308ae74852b5a7113.pdf,0,0,0
1091129,The nuclear factor NF-κB pathway in inflammation,2009,['T Lawrence'],gZpefEYAAAAJ,,,,,,The nuclear factor NF-κB pathway has long been considered a prototypical proinflammatory signaling pathway. largely based on the role of NF-κB in the expression of proinflammatory genes including cytokines. chemokines. and adhesion molecules. In this article. we describe,False,,2798,https://cshperspectives.cshlp.org/content/1/6/a001651.short,,"/scholar?cites=14356758097753291749&as_sdt=5,33&sciodt=0,33&hl=en",https://cshperspectives.cshlp.org/content/1/6/a001651.full.pdf,0,0,0
1091130,Regulation and function of NF-κB transcription factors in the immune system,2009,"['S Vallabhapurapu', 'M Karin']",aKuSlfsAAAAJ | xVvyb1gAAAAJ,,,,,,The mammalian Rel/NF-κB family of transcription factors. including RelA. c-Rel. RelB. NF-κB1 (p50 and its precursor p105). and NF-κB2 (p52 and its precursor p100). plays a central role in the immune system by regulating several processes ranging from the development,False,,2553,https://www.annualreviews.org/doi/abs/10.1146/annurev.immunol.021908.132641,,"/scholar?cites=14248489693260201639&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091131,LPS/TLR4 signal transduction pathway,2008,"['YC Lu', 'WC Yeh', 'PS Ohashi']",DLR0s_kAAAAJ |  | ctMZoCQAAAAJ,,,,,,The stimulation of Toll-like receptor 4 (TLR4) by lipopolysaccharide (LPS) induces the release of critical proinflammatory cytokines that are necessary to activate potent immune responses. LPS/TLR4 signaling has been intensively studied in the past few years. Here we,False,,2415,https://www.sciencedirect.com/science/article/pii/S1043466608000070,,"/scholar?cites=2059909997211638672&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091132,Pathogen recognition and inflammatory signaling in innate immune defenses,2009,['TH Mogensen'],,,,,,,The innate immune system constitutes the first line of defense against invading microbial pathogens and relies on a large family of pattern recognition receptors (PRRs). which detect distinct evolutionarily conserved structures on pathogens. termed pathogen-associated,False,,2414,https://cmr.asm.org/content/22/2/240.short,,"/scholar?cites=6508966894997637525&as_sdt=5,33&sciodt=0,33&hl=en",https://cmr.asm.org/content/cmr/22/2/240.full.pdf,0,0,0
1091133,Graft-versus-host disease,2009,"['JLM Ferrara', 'JE Levine', 'P Reddy', 'E Holler']", | zvMufocAAAAJ | pZOHmMQAAAAJ | ,,,,,,Haemopoietic-cell transplantation (HCT) is an intensive therapy used to treat high-risk haematological malignant disorders and other life-threatening haematological and genetic diseases. The main complication of HCT is graft-versus-host disease (GVHD). an,False,,2213,https://www.sciencedirect.com/science/article/pii/S0140673609602373,,"/scholar?cites=10471129908738201692&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2735047/,0,0,0
1091134,A cytokine-mediated link between innate immunity. inflammation. and cancer,2007,"['WW Lin', 'M Karin']", | xVvyb1gAAAAJ,,,,,,It has been established that cancer can be promoted and/or exacerbated by inflammation and infections. Indeed. chronic inflammation orchestrates a tumor-supporting microenvironment that is an indispensable participant in the neoplastic process. The,False,,2003,https://www.jci.org/articles/view/31537,,"/scholar?cites=12906682174586760939&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jci.org/articles/view/31537,0,0,0
1091135,Signaling to NF-κB by Toll-like receptors,2007,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,Innate immunity is the first line of defense against invading pathogens. A family of Toll-like receptors (TLRs) acts as primary sensors that detect a wide variety of microbial components and elicit innate immune responses. All TLR signaling pathways culminate in activation of,False,,1925,https://www.sciencedirect.com/science/article/pii/S1471491407001840,,"/scholar?cites=3611371657559445436&as_sdt=5,33&sciodt=0,33&hl=en",https://www.cell.com/trends/molecular-medicine/fulltext/S1471-4914(07)00184-0?code=cell-site&mobileUi=0,0,0,0
1091136,Innate immunity and intestinal microbiota in the development of Type 1 diabetes,2008,"['L Wen', 'RE Ley', 'PY Volchkov', 'PB Stranges']", | up7dycYAAAAJ | h_HlwZQAAAAJ | XiFOND4AAAAJ,,,,,,Type 1 diabetes (T1D) is a debilitating autoimmune disease that results from T-cell-mediated destruction of insulin-producing β-cells. Its incidence has increased during the past several decades in developed countries 1. 2. suggesting that changes in the,False,,1828,https://www.nature.com/articles/nature07336?message=remove&free=2,,"/scholar?cites=11417494696698892977&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2574766/,0,0,0
1091137,Loss of the autophagy protein Atg16L1 enhances endotoxin-induced IL-1β production,2008,"['T Saitoh', 'N Fujita', 'MH Jang', 'S Uematsu', 'BG Yang']", | ItMtbKAAAAAJ | mQwpJ5EAAAAJ |  | ,,,,,,Systems for protein degradation are essential for tight control of the inflammatory immune response 1. 2. Autophagy. a bulk degradation system that delivers cytoplasmic constituents into autolysosomes. controls degradation of long-lived proteins. insoluble,False,,1794,https://www.nature.com/articles/nature07383,,"/scholar?cites=8351449478986543723&as_sdt=5,33&sciodt=0,33&hl=en",https://www.osaka-u.ac.jp/en/research/annual-report/volume-10/Files/vol10_39-41.pdf,0,0,0
1091138,Gender disparity in liver cancer due to sex differences in MyD88-dependent IL-6 production,2007,"['WE Naugler', 'T Sakurai', 'S Kim', 'S Maeda', 'KH Kim']", |  | AjzRHnsAAAAJ |  | d7lYiWoAAAAJ,,,,,,Hepatocellular carcinoma (HCC). the most common liver cancer. occurs mainly in men. Similar gender disparity is seen in mice given a chemical carcinogen. diethylnitrosamine (DEN). DEN administration caused greater increases in serum interleukin-6 (IL-6),False,,1790,https://science.sciencemag.org/content/317/5834/121.abstract,,"/scholar?cites=16080096938383244621&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Ahmed_Elsharkawy3/publication/6223269_Gender_Disparity_in_Liver_Cancer_Due_to_Sex_Differences_in_MyD88-Dependent_IL-6_Production/links/09e4150eb3a0ab9df0000000/Gender-Disparity-in-Liver-Cancer-Due-to-Sex-Differences-in-MyD88-Dependent-IL-6-Production.pdf,0,0,0
1091139,Cutting edge: NF-κB activating pattern recognition and cytokine receptors license NLRP3 inflammasome activation by regulating NLRP3 expression,2009,"['FG Bauernfeind', 'G Horvath', 'A Stutz']", |  | ,,,,,,The IL-1 family cytokines are regulated on transcriptional and posttranscriptional levels. Pattern recognition and cytokine receptors control pro-IL-1β transcription whereas inflammasomes regulate the proteolytic processing of pro-IL-1β. The NLRP3 inflammasome,False,,1812,https://www.jimmunol.org/content/183/2/787.short,,"/scholar?cites=3034732865868775262&as_sdt=5,33&sciodt=0,33&hl=en",https://www.jimmunol.org/content/jimmunol/183/2/787.full.pdf,0,0,0
1091140,Plasmacytoid dendritic cells sense self-DNA coupled with antimicrobial peptide,2007,"['R Lande', 'J Gregorio', 'V Facchinetti', 'B Chatterjee']",08pewtMAAAAJ |  |  | ,,,,,,Plasmacytoid dendritic cells (pDCs) sense viral and microbial DNA through endosomal Toll-like receptors to produce type 1 interferons. pDCs do not normally respond to self-DNA. but this restriction seems to break down in human autoimmune disease by an as yet poorly,False,,1738,https://www.nature.com/articles/nature06116,,"/scholar?cites=4873276442442879918&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Michel_Gilliet/publication/5968826_Plasmacytoid_dendritic_cells_sense_self-DNA_coupled_with_antimicrobial_peptide/links/02bfe50ef291e9741b000000.pdf,0,0,0
1091141,TLR signaling,2007,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The TLR family senses the molecular signatures of microbial pathogens. and plays a fundamental role in innate immune responses. TLRs signal via a common pathway that leads to the expression of diverse inflammatory genes. In addition. each TLR elicits specific,False,,1684,https://www.sciencedirect.com/science/article/pii/S1044532306001242,,"/scholar?cites=4805729233505634502&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091142,The roles of TLRs. RLRs and NLRs in pathogen recognition,2009,"['T Kawai', 'S Akira']", | 0TG2laoAAAAJ,,,,,,The mammalian innate immune system detects the presence of microbial infection through germ line-encoded pattern recognition receptors (PRRs). Toll-like receptors. retinoic acid-inducible gene-I-like receptors and nucleotide-binding oligomerization domain-like,False,,1647,https://academic.oup.com/intimm/article-abstract/21/4/317/738196,,"/scholar?cites=5336283115269487529&as_sdt=5,33&sciodt=0,33&hl=en",https://academic.oup.com/intimm/article/21/4/317/738196,0,0,0
1091143,Cooperation of Toll-like receptor signals in innate immune defence,2007,"['G Trinchieri', 'A Sher']",csSZxogAAAAJ | ,,,,,,The mechanisms by which the recognition of Toll-like receptor (TLR) ligands leads to host immunity remain poorly defined. It is now thought that to induce an effective immune response. microorganisms must stimulate complex sets of pattern-recognition receptors,False,,1625,https://www.nature.com/articles/nri2038,,"/scholar?cites=3079004358602648866&as_sdt=5,33&sciodt=0,33&hl=en",https://www.researchgate.net/profile/Giorgio_Trinchieri/publication/6488412_Cooperation_of_Toll-like_Receptor_Signals_in_Innate_Immune_Defence/links/0912f5122954171dcf000000.pdf,0,0,0
1091144,IRFs: master regulators of signalling by Toll-like receptors and cytosolic pattern-recognition receptors,2006,"['K Honda', 'T Taniguchi']",2mP0zJkAAAAJ | ,,,,,,The interferon-regulatory factor (IRF) family of transcription factors was initially found to be involved in the induction of genes that encode type I interferons. IRFs have now been shown to have functionally diverse roles in the regulation of the immune system. Recently. the,False,,1619,https://www.nature.com/articles/nri1900?message=remove&newwindow=true,,"/scholar?cites=4197683095609506870&as_sdt=5,33&sciodt=0,33&hl=en",,0,0,0
1091145,Length-dependent recognition of double-stranded ribonucleic acids by retinoic acid–inducible gene-I and melanoma differentiation–associated gene 5,2008,"['H Kato', 'O Takeuchi', 'E Mikamo-Satoh', 'R Hirai']", | V8JiuA0AAAAJ |  | ,,,,,,The ribonucleic acid (RNA) helicases retinoic acid-inducible gene-I (RIG-I) and melanoma differentiation–associated gene 5 (MDA5) recognize distinct viral and synthetic RNAs. leading to the production of interferons. Although 5′-triphosphate single-stranded RNA is a,False,,1482,https://rupress.org/jem/article-abstract/205/7/1601/46724,,"/scholar?cites=2104704403102537511&as_sdt=5,33&sciodt=0,33&hl=en",https://rupress.org/jem/article/205/7/1601/46724,0,0,0
1091146,The inflammasome: a caspase-1-activation platform that regulates immune responses and disease pathogenesis,2009,"['L Franchi', 'T Eigenbrod', 'R Muñoz-Planillo']", |  | ,,,,,,The inflammasome is a multiprotein complex that mediates the activation of caspase-1. which promotes secretion of the proinflammatory cytokines interleukin 1β (IL-1β) and IL-18. as well as' pyroptosis'. a form of cell death induced by bacterial pathogens. Members of the,False,,1462,https://www.nature.com/articles/ni.1703,,"/scholar?cites=17264751483020267073&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2820724/,0,0,0
1091147,NF-κB links innate immunity to the hypoxic response through transcriptional regulation of HIF-1α,2008,"['J Rius', 'M Guma', 'C Schachtrup', 'K Akassoglou']", |  |  | Co7bMB4AAAAJ,,,,,,The hypoxic response is an ancient stress response triggered by low ambient oxygen (O 2)(ref. 1) and controlled by hypoxia-inducible transcription factor-1 (HIF-1). whose α subunit is rapidly degraded under normoxia but stabilized when O 2-dependent prolyl hydroxylases,False,,1416,https://www.nature.com/articles/nature06905,,"/scholar?cites=11946852224764852942&as_sdt=5,33&sciodt=0,33&hl=en",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc2669289/,0,0,0
