id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
25011,"This memo defines an Experimental Protocol for the Internet community. This memo does not specify an Internet standard of any kind. Discussion and suggestions for improvement are requested. Distribution of this memo is unlimited. Acknowledgements The author list has been reordered to reflect the involvement in detailed editorial work on this specification document. The first four authors are the primary editors and are listed alphabetically. The rest of the authors, also listed alphabetically, participated in all aspects of the architectural and detailed design but managed to get away without hacking the latex! Estrin, et. al. Experimental [Page 1] RFC 2117 PIM-SM June 1997 Introduction This document describes a protocol for efficiently routing to multicast groups that may span wide-area (and inter-domain) internets. We refer to the approach as Protocol Independent Multicast--Sparse Mode (PIM-SM) because it is not dependent on any particular unicast routing protocol, and because it is designed to support sparse groups as defined in [1][2]. This document describes the protocol details. For the motivation behind the design and a description of the architecture, see [1][2]. Section 2 summarizes PIM-SM operation. It describes the protocol from a network perspective, in particular, how the participating routers interact to create and maintain the multicast distribution tree. Section 3 describes PIM-SM operations from the perspective of a single router implementing the protocol; this section constitutes the main body of the protocol specification. It is organized according to PIM-SM message type; for each message type we describe its contents, its generation …",D Farinacci and A Helmy and D Thaler and S Deering and M Handley and V Jacobson and C Liu and P Sharma and L Wei,1157,6590938425928292295,,,,,Protocol independent multicast-sparse mode (PIM-SM): Protocol specification,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.31.5427,,1998,/scholar?cites=6590938425928292295,XRyUF6gAAAAJ:K3LRdlH-MEoC
25012,"A number of large-scale distributed Internet applications could potentially benefit from some level of knowledge about the relative proximity between its participating host nodes. For example, the performance of large overlay networks could be improved if the application-level connectivity between the nodes in these networks is congruent with the underlying IP-level topology. Similarly, in the case of replicated Web content, client nodes could use topological information in selecting one of multiple available servers. For such applications, one need not find the optimal solution in order to achieve significant practical benefits. Thus, these applications, and presumably others like them, do not require exact topological information and can instead use sufficiently informative hints about the relative positions of Internet hosts. In this paper, we present a binning scheme whereby nodes partition themselves into bins such that …",Sylvia Ratnasamy and Mark Handley and Richard Karp and Scott Shenker,1149,4213219512122087554,,,1190-1199,IEEE,Topologically-aware overlay construction and server selection,https://ieeexplore.ieee.org/abstract/document/1019369/,3,2002,/scholar?cites=4213219512122087554,XRyUF6gAAAAJ:zYLM7Y9cAGgC
25013,"Most currently proposed solutions to application-level multicast organise the group members into an application-level mesh over which a Distance-Vector routingp rotocol, or a similar algorithm, is used to construct source-rooted distribution trees. The use of a global routing protocol limits the scalability of these systems. Other proposed solutions that scale to larger numbers of receivers do so by restricting the multicast service model to be single-sourced. In this paper, we propose an application-level multicast scheme capable of scaling to large group sizes without restrictingthe service model to a single source. Our scheme builds on recent work on Content-Addressable Networks (CANs). Extendingthe CAN framework to support multicast comes at trivial additional cost and, because of the structured nature of CAN topologies, obviates the need for a multicast routingalg orithm. Given the deployment of a …",Sylvia Ratnasamy and Mark Handley and Richard Karp and Scott Shenker,888,2932078351413081652,,,14-29,"Springer, Berlin, Heidelberg",Application-level multicast using content-addressable networks,https://link.springer.com/chapter/10.1007/3-540-45546-9_2,,2001,/scholar?cites=2932078351413081652,XRyUF6gAAAAJ:Tyk-4Ss8FVUC
25014,"The latest large-scale data centers offer higher aggregate bandwidth and robustness by creating multiple paths in the core of the net- work. To utilize this bandwidth requires different flows take different paths, which poses a challenge. In short, a single-path transport seems ill-suited to such networks.We propose using Multipath TCP as a replacement for TCP in such data centers, as it can effectively and seamlessly use available bandwidth, giving improved throughput and better fairness on many topologies. We investigate what causes these benefits, teasing apart the contribution of each of the mechanisms used by MPTCP.Using MPTCP lets us rethink data center networks, with a different mindset as to the relationship between transport protocols, rout- ing and topology. MPTCP enables topologies that single path TCP cannot utilize. As a proof-of-concept, we present a dual-homed variant of the FatTree topology …",Costin Raiciu and Sebastien Barre and Christopher Pluntke and Adam Greenhalgh and Damon Wischik and Mark Handley,796,1101383658059281129,Proceedings of ACM SIGCOMM,,265-276,,Improving datacenter performance and robustness with multipath TCP,https://dl.acm.org/doi/abs/10.1145/2043164.2018467,,2011,/scholar?cites=1101383658059281129,XRyUF6gAAAAJ:SP6oXDckpogC
25015,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,Mark Handley and Colin Perkins and Edmund Whelan,730,13229589833584669922,,,,,Session announcement protocol,http://www.hjp.at/doc/rfc/rfc2974.html,,2000,/scholar?cites=13229589833584669922,XRyUF6gAAAAJ:WF5omc3nYNoC
25016,,Alan Ford and Costin Raiciu and Mark Handley and Sebastien Barre and Janardhan Iyengar,707,1014414465238345266,RFC 6182,,,Internet Engineering Task Force,Architectural Guidelines for Multipath TCP Development,http://www.hjp.at/doc/rfc/rfc6182.html,,2011,/scholar?cites=1014414465238345266,XRyUF6gAAAAJ:0KyAp5RtaNEC
25017,"Multipath TCP, as proposed by the IETF working group mptcp, allows a single data stream to be split across multiple paths. This has obvious benefits for reliability, and it can also lead to more efficient use of networked resources. We describe the design of a multipath congestion control algorithm, we implement it in Linux, and we evaluate it for multihomed servers, data centers and mobile clients. We show that some ‘obvious’ solutions for multipath congestion control can be harmful, but that our algorithm improves throughput and fairness compared to single-path TCP. Our algorithm is a drop-in replacement for TCP, and we believe it is safe to deploy.",Damon Wischik and Costin Raiciu and Adam Greenhalgh and Mark Handley,683,10938493162749208500,,,8-8,,"Design, Implementation and Evaluation of Congestion Control for Multipath TCP.",https://www.usenix.org/legacy/event/nsdi11/tech/full_papers/Wischik.pdf,11,2011,/scholar?cites=10938493162749208500,XRyUF6gAAAAJ:ldfaerwXgEUC
25018,,Mark Handley and Vern Paxson and Christian Kreibich,614,17006377807790328458,,,9-9,USENIX Association,"Network intrusion detection: Evasion, traffic normalization, and end-to-end protocol semantics",,,2001,/scholar?cites=17006377807790328458,XRyUF6gAAAAJ:YsMSGLbcyi4C
25019,"Networks have become multipath: mobile devices have multiple radio interfaces, datacenters have redundant paths and multihoming is the norm for big server farms. Mean-while, TCP is still only single-path.",Costin Raiciu and Christoph Paasch and Sebastien Barre and Alan Ford and Michio Honda and Fabien Duchene and Olivier Bonaventure and Mark Handley,600,15090995931186984922,,,399-412,,How hard can it be? designing and implementing a deployable multipath {TCP},https://www.usenix.org/conference/nsdi12/technical-sessions/presentation/raiciu,,2012,/scholar?cites=15090995931186984922,XRyUF6gAAAAJ:PVjk1bu6vJQC
25020,,C Raiciu and M Handley and D Wischik,441,13448203955564149852,RFC 6356,,,Internet Engineering Task Force,Coupled Congestion Control for Multipath Transport Protocols,http://www.hjp.at/doc/rfc/rfc6356.html,,2011,/scholar?cites=13448203955564149852,XRyUF6gAAAAJ:Tiz5es2fbqcC
25021,"This paper investigates the current problems found with audio applications over the MBONE (Multi-cast Backbone Overlay)/Internet, and, based on preliminary studies, describes possible solutions. The authors describe how current audio applications work, and how this structure enables redundancy to be a viable solution to the problem of packet loss. The paper proposes the use of synthetic speech coding algorithms (vocoders) to provide redundancy; the algorithms produce a very low bit-rate stream, which used alone give very mechanical sounding speech. Preliminary experiments show that normal speech repaired with synthetic quality speech is intelligible, even for very high loss rates. The paper goes on to investigate how the redundancy might be included in an audio application for use over the Internet. The application of this work is multimedia conferencing over the Internet. The work is based on experiences in multi-way multimedia conferencing demonstrations from Project MICE (Multimedia Integrated Conferencing for Europe) (using the popular tool `vat'), Project ReLaTe (Remote Language Teaching over SuperJANET), and preliminary experiments.  Experience has shown that the major problem with the MBONE for audio is one of packet loss. Packet loss occurs for a number of reasons: when routers become congested, when packets arrive too late to be played back, or when scheduling difficulties in a multi-tasking operating system occur.  Experience has also shown that packet loss is a persistent problem, and it can be expected to get worse. From a user's point of view, packet loss severely disrupts speech intelligibility, even for very …",Vicky Hardman and Martina Angela Sasse and Mark Handley and Anna Watson,424,17752951386028890700,,,171-178,The Internet Society,Reliable audio for use over the Internet,https://discovery.ucl.ac.uk/id/eprint/1471388/,95,1995,/scholar?cites=17752951386028890700,XRyUF6gAAAAJ:eQOLeE2rZwMC
25022,"In recent years, the Internet has grown significantly in size and scope, and as a result new protocols and algorithms are being developed to meet changing operational requirements in the Internet. Examples of such requirements include quality of service support, multicast transport, security, mobile networking, and policy management. Development and evaluation of protocols and algorithms for these domains requires answering many design questions. Although small-scale evaluation in a lab, wide-area testbeds, and custom simulators can all be valuable, each has significant shortcomings. These approaches often lack the wide mix of traffic and topologies found in real networks, they can incur substantial expense, and repetition of experiments under controlled conditions can be difficult. Multi-protocol network simulators can provide a rich environment for experimentation at low cost. A common simulation environment used across disparate research efforts can provide substantial benefits to the networking community. These benefits include improved validation of the behavior of existing protocols, a rich infrastructure for developing new protocols, the opportunity to study large-scale protocol interaction in a controlled environment, and easier comparison of results across research efforts. The VINT project is attempting to facilitate the design and deployment of new wide area Internet protocols by providing network researchers with an improved set of simulation tools. This paper presents the",Sandeep Bajaj and Lee Breslau and Deborah Estrin and Kevin Fall and Sally Floyd and Padma Haldar and Mark Handley and Ahmed Helmy and John Heidemann and Polly Huang and Satish Kumar and Steven McCanne and Reza Rejaie and Puneet Sharma and Kannan Varadhan and Ya Xu and Haobo Yu and Daniel Zappala,380,5132818236080516445,,,,"Technical Report 99-702b, University of Southern California",Improving simulation for network research,https://www.researchgate.net/profile/Sally_Floyd/publication/2384996_Improving_Simulation_for_Network_Research/links/0c9605149fc2d87631000000.pdf,,1999,/scholar?cites=5132818236080516445,XRyUF6gAAAAJ:_FxGoFyzp5QC
25023,"Questioning whether layering is still an adequate foundation for networking architectures, this paper investigates non-layered approaches to the design and implementation of network protocols. The goals are greater flexibility and control with fewer feature interaction problems. The paper further proposes a specific non-layered paradigm called role-based architecture.",Robert Braden and Ted Faber and Mark Handley,365,3339733471587640929,ACM SIGCOMM Computer Communication Review,1,17-22,ACM,From protocol stack to protocol heap: role-based architecture,https://dl.acm.org/doi/abs/10.1145/774763.774765,33,2003,/scholar?cites=3339733471587640929,XRyUF6gAAAAJ:Se3iqnhoufwC
25024,"In this paper we introduce TFMCC, an equation-based multicast congestion control mechanism that extends the TCP-friendly TFRC protocol from the unicast to the multicast domain. The key challenges in the design of TFMCC lie in scalable round-trip time measurements, appropriate feedback suppression, and in ensuring that feedback delays in the control loop do not adversely affect fairness towards competing flows. A major contribution is the feedback mechanism, the key component of end-to-end multicast congestion control schemes. We improve upon the well-known approach of using exponentially weighted random timers by biasing feedback in favor of low-rate receivers while still preventing a response implosion. We evaluate the design using simulation, and demonstrate that TFMCC is both TCP-friendly and scales well to multicast groups with thousands of receivers. We also investigate TFMCC's …",Jörg Widmer and Mark Handley,363,17987873098574272120,,4,275-285,ACM,Extending equation-based congestion control to multicast applications,https://dl.acm.org/doi/abs/10.1145/383059.383081,31,2001,/scholar?cites=17987873098574272120,XRyUF6gAAAAJ:ufrVoPGSRksC
25025,"The Internet has witnessed a rapid growth in deployment of Web-based streaming applications during recent years. In these applications, the server should be able to perform end-to-end congestion control and quality adaptation to match the delivered stream quality to the average available bandwidth. Thus the delivered quality is limited by the bottleneck bandwidth on the path to the client. This paper proposes a proxy caching mechanism for layered-encoded multimedia streams in the Internet to maximize the delivered quality of popular streams to interested clients. The main challenge is to replay a quality-variable cached stream while performing quality adaptation effectively in response to the variations in available bandwidth. We present a prefetching mechanism to support higher quality cached streams during subsequent playbacks and improve the quality of the cached stream with its popularity. We exploit …",Reza Rejaie and Haobo Yu and Mark Handley and Deborah Estrin,340,7589762892188270550,,,980-989,IEEE,Multimedia proxy caching mechanism for quality adaptive streaming applications in the internet,https://ieeexplore.ieee.org/abstract/document/832273/,2,2000,/scholar?cites=7589762892188270550,XRyUF6gAAAAJ:LkGwnXOMwfcC
25026,"Streaming audio and video applications are becoming increasingly popular on the Internet, and the lack of effective congestion control in such applications is now a cause for significant concern. The problem is one of adapting the compression without requiring video-servers to re-encode the data, and fitting the resulting stream into the rapidly varying available bandwidth. At the same time, rapid fluctuations in quality will be disturbing to the users and should be avoided.In this paper we present a mechanism for using layered video in the context of unicast congestion control. This quality adaptation mechanism adds and drops layers of the video stream to perform long-term coarse-grain adaptation, while using a TCP-friendly congestion control mechanism to react to congestion on very short timescales. The mismatches between the two timescales are absorbed using buffering at the receiver. We present an efficient …",Reza Rejaie and Mark Handley and Deborah Estrin,320,6906968219156384909,ACM SIGCOMM Computer Communication Review,4,189-200,ACM,Quality adaptation for congestion controlled video playback over the internet,https://dl.acm.org/doi/abs/10.1145/316194.316222,29,1999,/scholar?cites=6906968219156384909,XRyUF6gAAAAJ:roLk4NBRz8UC
25027,"Fast-growing Internet applications like streaming media and telephony prefer timeliness to reliability, making TCP a poor fit. Unfortunately, UDP, the natural alternative, lacks congestion control. High-bandwidth UDP applications must implement congestion control themselves-a difficult task-or risk rendering congested networks unusable. We set out to ease the safe deployment of these applications by designing a congestion-controlled unreliable transport protocol. The outcome, the Datagram Congestion Control Protocol or DCCP, adds to a UDP-like foundation the minimum mechanisms necessary to support congestion control. We thought those mechanisms would resemble TCP's, but without reliability and, especially, cumulative acknowledgements, we had to reconsider almost every aspect of TCP's design. The resulting protocol sheds light on how congestion control interacts with unreliable transport, how …",Eddie Kohler and Mark Handley and Sally Floyd,318,7496233360660661708,ACM SIGCOMM Computer Communication Review,4,27-38,ACM,Designing DCCP: Congestion control without reliability,https://dl.acm.org/doi/abs/10.1145/1151659.1159918,36,2006,/scholar?cites=7496233360660661708,XRyUF6gAAAAJ:8k81kl-MbHgC
25028,"Since the ARPAnet, network designers have built localized mechanisms for statistical multiplexing, load balancing, and failure resilience, often without understanding the broader implications. These mechanisms are all types of resource pooling whichmeans making a collection of resources behave like a single pooled resource. We believe that the natural evolution of the Internet is that it should achieve resource pooling by harnessing the responsiveness of multipath-capable end systems. We argue that this approach will solve the problems and limitations of the current piecemeal approaches.",Damon Wischik and Mark Handley and Marcelo Bagnulo Braun,306,10057106786295565654,ACM SIGCOMM Computer Communication Review,5,47-52,ACM,The resource pooling principle,https://dl.acm.org/doi/abs/10.1145/1452335.1452342,38,2008,/scholar?cites=10057106786295565654,XRyUF6gAAAAJ:e5wmG9Sq2KIC
25029,"The core Internet protocols have not changed significantly in more than a decade, in spite of exponential growth in the number of Internet users and the speed of the fastest links. The requirements placed on the net are also changing, as digital convergence finally occurs. Will the Internet cope gracefully with all this change, or are the cracks already beginning to show? In this paper I examine how the Internet has coped with past challenges resulting in attempts to change the architecture and core protocols of the Internet. Unfortunately, the recent history of failed architectural changes does not bode well. With this history in mind, I explore some of the challenges currently facing the Internet.",Mark Handley,300,1032434393058235431,BT Technology Journal,3,119-129,Kluwer Academic Publishers-Consultants Bureau,Why the Internet only just works,https://link.springer.com/content/pdf/10.1007/s10550-006-0084-z.pdf,24,2006,/scholar?cites=1032434393058235431,XRyUF6gAAAAJ:hFOr9nPyWt4C
25030,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,B Adamson and C Bormann and M Handley and J Macker,287,3158827987445825265,Internet Engineering Task Force (IETF) RFC,,,,NACK-oriented reliable multicast (NORM) transport protocol,http://www.hjp.at/doc/rfc/rfc5740.html,5740,2009,/scholar?cites=3158827987445825265,XRyUF6gAAAAJ:pyW8ca7W8N0C
25031,"We've known for a while that the Internet has ossified as a result of the race to optimize existing applications or enhance security. NATs, performance-enhancing-proxies, firewalls and traffic normalizers are only a few of the middleboxes that are deployed in the network and look beyond the IP header to do their job. IP itself can't be extended because"" IP options are not an option"". Is the same true for TCP?",Michio Honda and Yoshifumi Nishida and Costin Raiciu and Adam Greenhalgh and Mark Handley and Hideyuki Tokuda,286,13643770777922534838,,,181-194,,Is it still possible to extend TCP?,https://dl.acm.org/doi/abs/10.1145/2068816.2068834,,2011,/scholar?cites=13643770777922534838,XRyUF6gAAAAJ:5Ul4iDaHHb8C
25032,"The 802.11 encryption standard Wired Equivalent Privacy (WEP) is still widely used today despite the numerous discussions on its insecurity. In this paper, we present a novel vulnerability which allows an attacker to send arbitrary data on a WEP network after having eavesdropped a single data packet. Furthermore, we present techniques for real-time decryption of data packets, which may be used under common circumstances. Vendor produced mitigation techniques which cause frequent WEP re-keying prevent traditional attacks, whereas our attack remains effective even in such scenarios. We implemented a fully automatic version of this attack which demonstrates its practicality and feasibility in real networks. As even rapidly re-keyed networks can be quickly compromised, we believe WEP must now be abandoned rather than patched yet again",Andrea Bittau and Mark Handley and Joshua Lackey,273,8255706472481012814,,,15 pp.-400,IEEE,The final nail in WEP's coffin,https://ieeexplore.ieee.org/abstract/document/1624028/,,2006,/scholar?cites=8255706472481012814,XRyUF6gAAAAJ:YOwf2qJgpHMC
25033,0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1 2 3 4 5 6 7 8 9 0 1,Colin Perkins and Isidor Kouvelas and Orion Hodson and Vicky Hardman and Mark Handley and Jean-Chrysostome Bolot and Andres Vega-Garcia and Sacha Fosse-Parisis,270,14151265067006846800,Request for Comments (Proposed Standard),,,,RTP payload for redundant audio data,http://www.hjp.at/doc/rfc/rfc2198.html,2198,1997,/scholar?cites=14151265067006846800,XRyUF6gAAAAJ:MXK_kJrjxJIC
25034,"Network researchers face a significant problem when deploying software in routers, either for experimentation or for pilot deployment. Router platforms are generally not open systems, in either the open-source or the open-API sense. In this paper we discuss the problems this poses, and present an eXtensible Open Router Platform (XORP) that we are developing to address these issues. Key goals are extensibility, performance and robustness. We show that different parts of a router need to prioritize these differently, and examine techniques by which we can satisfy these often conflicting goals. We aim for XORP to be both a research tool and a stable deployment platform, thus easing the transition of new ideas from the lab to the real world.",Mark Handley and Orion Hodson and Eddie Kohler,268,1930497584058953728,ACM SIGCOMM computer communication review,1,53-57,ACM,XORP: An open platform for network research,https://dl.acm.org/doi/abs/10.1145/774763.774771,33,2003,/scholar?cites=1930497584058953728,XRyUF6gAAAAJ:kNdYIx-mwKoC
25035,"Multicast routing enables efficient data distribution to multiple recipients. However, existing work has concentrated on extending single-domain techniques to wide-area networks, rather than providing mechanisms to realize inter-domain multicast on a global scale in the Internet. We describe an architecture for inter-domain multicast routing that consists of two complementary protocols. The Multicast Address-Set Claim (MASC) protocol forms the basis for a hierarchical address allocation architecture. It dynamically allocates to domains multicast address ranges from which groups initiated in the domain get their multicast addresses. The Border-Gateway Multicast Protocol (BGMP), run by the border routers of a domain, constructs inter-domain bidirectional shared trees, while allowing any existing multicast routing protocol to be used within individual domains. The resulting shared tree for a group is rooted at the …",Satish Kumar and Pavlin Radoslavov and David Thaler and Cengiz Alaettinoğlu and Deborah Estrin and Mark Handley,257,15056222293548109665,,4,93-104,ACM,The MASC/BGMP architecture for inter-domain multicast routing,https://dl.acm.org/doi/abs/10.1145/285237.285264,28,1998,/scholar?cites=15056222293548109665,XRyUF6gAAAAJ:UebtZRa9Y70C
25036,"The Internet has seen a proliferation of specialized middlebox devices that carry out crucial network functionality such as load balancing, packet inspection and intrusion detection. Recent advances in CPU power, memory, buses and network connectivity have turned commodity PC hardware into a powerful network platform. Furthermore, commodity switch technologies have recently emerged offering the possibility to control the switching of flows in a fine-grained manner. Exploiting these new technologies, we present a new class of network architectures which enables flow processing and forwarding at unprecedented flexibility and low cost.",Adam Greenhalgh and Felipe Huici and Mickael Hoerdt and Panagiotis Papadimitriou and Mark Handley and Laurent Mathy,256,8226324560874752599,ACM SIGCOMM Computer Communication Review,2,20-26,ACM,Flow processing and the rise of commodity network hardware,https://dl.acm.org/doi/abs/10.1145/1517480.1517484,39,2009,/scholar?cites=8226324560874752599,XRyUF6gAAAAJ:RGFaLdJalmkC
25037,"Streaming audio and video applications are becoming increasingly popular on the Internet, and the lack of effective congestion control in such applications is now a cause for significant concern. The problem is one of adapting the compression without requiring video servers to reencode the data, and fitting the resulting stream into the rapidly varying available bandwidth. At the same time, rapid fluctuations in quality will be disturbing to the users and should be avoided. We present a mechanism for using layered video in the context of unicast congestion control. This quality adaptation mechanism adds and drops layers of the video stream to perform long-term coarse-grain adaptation, while using a TCP-friendly congestion control mechanism to react to congestion on very short timescales. The mismatches between the two timescales are absorbed using buffering at the receiver. We present an efficient scheme for …",Reza Rejaie and Mark Handley and Deborah Estrin,256,5801770721015468324,IEEE Journal on Selected Areas in Communications,12,2530-2543,IEEE,Layered quality adaptation for Internet video streaming,https://ieeexplore.ieee.org/abstract/document/898735/,18,2000,/scholar?cites=5801770721015468324,XRyUF6gAAAAJ:hqOjcs7Dif8C
25038,"It is well-known that BGP, the current inter-domain routing protocol, has many deficiencies. This paper describes a hybrid link-state and path-vector protocol called HLP as an alternative to BGP that has vastly better scalability, isolation and convergence properties. Using current BGP routing information, we show that HLP, in comparison to BGP, can reduce the churn-rate of route updates by a factor 400 as well as isolate the effect of routing events to a region 100 times smaller than that of BGP. For a majority of Internet routes, HLP guarantees worst-case linear-time convergence. We also describe a prototype implementation of HLP on top of the XORP router platform. HLP is not intended to be a finished and final proposal for a replacement for BGP, but is instead offered as a starting point for debates about the nature of the next-generation inter-domain routing protocol.",Lakshminarayanan Subramanian and Matthew Caesar and Cheng Tien Ee and Mark Handley and Morley Mao and Scott Shenker and Ion Stoica,253,13599817151023370130,ACM SIGCOMM Computer Communication Review,4,13-24,ACM,HLP: a next generation inter-domain routing protocol,https://dl.acm.org/doi/abs/10.1145/1090191.1080095,35,2005,/scholar?cites=13599817151023370130,XRyUF6gAAAAJ:3fE2CSJIrl8C
25039,,Michael Luby and Lorenzo Vicisano and Jim Gemmell and Luigi Rizzo and M Handley and Jon Crowcroft,253,4530690870993016246,,,,"RFC 3453, December",The use of forward error correction (FEC) in reliable multicast,"http://www.hjp.at/(de,st_b)/doc/rfc/rfc3453.html",,2002,/scholar?cites=4530690870993016246,XRyUF6gAAAAJ:KlAtU1dfN6UC
