id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
31011,"The colonization of Eurasia by early humans is a key event after their spread out of Africa, but the nature, timing and ecological context of the earliest human occupation of northwest Europe is uncertain and has been the subject of intense debate 1. The southern Caucasus was occupied about 1.8 million years (Myr) ago 2, whereas human remains from Atapuerca-TD6, Spain (more than 780 kyr ago) 3 and Ceprano, Italy (about 800 kyr ago) 4 show that early Homo had dispersed to the Mediterranean hinterland before the Brunhes–Matuyama magnetic polarity reversal (780 kyr ago). Until now, the earliest uncontested artefacts from northern Europe were much younger, suggesting that humans were unable to colonize northern latitudes until about 500 kyr ago 5, 6. Here we report flint artefacts from the Cromer Forest-bed Formation at Pakefield (52 N), Suffolk, UK, from an interglacial sequence yielding a diverse …",Simon A Parfitt and René W Barendregt and Marzia Breda and Ian Candy and Matthew J Collins and G Russell Coope and Paul Durbidge and Mike H Field and Jonathan R Lee and Adrian M Lister and Robert Mutch and Kirsty EH Penkman and Richard C Preece and James Rose and Christopher B Stringer and Robert Symmons and John E Whittaker and John J Wymer and Anthony J Stuart,384,10373623853610018755,Nature,7070,1008-1012,Nature Publishing Group,The earliest record of human activity in northern Europe,https://www.nature.com/articles/nature04227,438,2005,/scholar?cites=10373623853610018755,DYH72nQAAAAJ:TIZ-Mc8IlK0C
31012,"It is now generally accepted that Africa is the ancestral homeland of modern humans, Homo sapiens 1, 2, 3. But the timing of human dispersal from Africa, and the routes taken, remain controversial. Was there only one major dispersal, which took place after 50,000 years ago 1? Or were there several episodes of migration, starting earlier and covering a longer period of time 2? Moreover, was the most obvious route taken—through Sinai and the Levant (the eastern Mediterranean coast)—or might there have been other pathways?On page 65 of this issue, Walter et al. 4 present the first well-dated evidence that humans were living along the African coast of the Red Sea during the last interglacial, around 125,000 years ago, and were probably exploiting marine food resources. They argue this finding implies that there was a major change in human adaptive capacities at about that time. It may also indicate that coastal …",Chris Stringer,381,16583546580432924800,Nature,6782,25-27,Nature Publishing Group,Coasting out of Africa,https://www.nature.com/articles/35011166?free=2,405,2000,/scholar?cites=16583546580432924800,DYH72nQAAAAJ:qjMakFHDy7sC
31013,"Two coastal sites in Gibraltar, Vanguard and Gorham9s Caves, located at Governor9s Beach on the eastern side of the Rock, are especially relevant to the study of Neanderthals. Vanguard Cave provides evidence of marine food supply (mollusks, seal, dolphin, and fish). Further evidence of marine mammal remains was also found in the occupation levels at Gorham9s Cave associated with Upper Paleolithic and Mousterian technologies [Finlayson C, et al. (2006) Nature 443:850–853]. The stratigraphic sequence of Gibraltar sites allows us to compare behaviors and subsistence strategies of Neanderthals during the Middle Paleolithic observed at Vanguard and Gorham9s Cave sites. This evidence suggests that such use of marine resources was not a rare behavior and represents focused visits to the coast and estuaries.",Christopher B Stringer and J Clive Finlayson and R Nick E Barton and Yolanda Fernández-Jalvo and Isabel Cáceres and Richard C Sabin and Edward J Rhodes and Andrew P Currant and Joaquín Rodríguez-Vidal and Francisco Giles-Pacheco and Jose Antonio Riquelme-Cantal,374,16187513991901256168,Proceedings of the National Academy of Sciences,38,14319-14324,National Academy of Sciences,Neanderthal exploitation of marine mammals in Gibraltar,https://www.pnas.org/content/105/38/14319.short,105,2008,/scholar?cites=16187513991901256168,DYH72nQAAAAJ:LI9QrySNdTsC
31014,"Archaic and modern human frontal bones are known to be quite distinct externally, by both conventional visual and metric evaluation. Internally this area of the skull has been considerably less well‐studied. Here we present results from a comparison of interior, as well as exterior, frontal bone profiles from CT scans of five mid‐Pleistocene and Neanderthal crania and 16 modern humans. Analysis was by a new morphometric method, Procrustes analysis of semi‐landmarks, that permits the statistical comparison of curves between landmarks. As expected, we found substantial external differences between archaic and modern samples, differences that are mainly confined to the region around the brow ridge. However, in the inner median‐sagittal profile, the shape remained remarkably stable over all 21 specimens. This implies that no significant alteration in this region has taken place over a period of a half‐million …",Fred Bookstein and Katrin Schäfer and Hermann Prossinger and Horst Seidler and Martin Fieder and Chris Stringer and Gerhard W Weber and Juan‐Luis Arsuaga and Dennis E Slice and F James Rohlf and Wolfgang Recheis and Ato J Mariam and Leslie F Marcus,365,9590276900815583696,The Anatomical Record: An Official Publication of the American Association of Anatomists,6,217-224,"John Wiley & Sons, Inc.",Comparing frontal cranial profiles in archaic and modern Homo by morphometric analysis,https://anatomypubs.onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1097-0185(19991215)257:6%3C217::AID-AR7%3E3.0.CO;2-W,257,1999,/scholar?cites=9590276900815583696,DYH72nQAAAAJ:IjCSPb-OGe4C
31015,"The dispersal of early humans from Africa by 1.75 Myr ago led to a marked expansion of their range, from the island of Flores in the east to the Iberian peninsula in the west 1, 2, 3, 4, 5. This range encompassed tropical forest, savannah and Mediterranean habitats, but has hitherto not been demonstrated beyond 45 N. Until recently, early colonization in Europe was thought to be confined to the area south of the Pyrenees and Alps. However, evidence from Pakefield (Suffolk, UK) at∼ 0.7 Myr indicated that humans occupied northern European latitudes when a Mediterranean-type climate prevailed 6. This provided the basis for an ‘ebb and flow’model, where human populations were thought to survive in southern refugia during cold stages, only expanding northwards during fully temperate climates 5. Here we present new evidence from Happisburgh (Norfolk, UK) demonstrating that Early Pleistocene hominins were …",Simon A Parfitt and Nick M Ashton and Simon G Lewis and Richard L Abel and G Russell Coope and Mike H Field and Rowena Gale and Peter G Hoare and Nigel R Larkin and Mark D Lewis and Vassil Karloukovski and Barbara A Maher and Sylvia M Peglar and Richard C Preece and John E Whittaker and Chris B Stringer,340,10563166509434948867,Nature,7303,229-233,Nature Publishing Group,Early Pleistocene human occupation at the edge of the boreal zone in northwest Europe,https://www.nature.com/articles/nature09117?page=8,466,2010,/scholar?cites=10563166509434948867,DYH72nQAAAAJ:MXK_kJrjxJIC
31016,"In order to resolve long-standing issues surrounding the age of the Skhul early modern humans, new analyses have been conducted, including the dating of four well-provenanced fossils by ESR and U-series. If the Skhul burials took place within a relatively short time span, then the best age estimate lies between 100 and 135 ka. This result agrees very well with TL ages obtained from burnt flint of 119±18 ka (Mercier et al., 1993). However, we cannot exclude the possibility that the material associated with the Skhul IX burial is older than those of Skhul II and Skhul V. These and other recent age estimates suggest that the three burial sites, Skhul, Qafzeh and Tabun are broadly contemporaneous, falling within the time range of 100 to 130 ka. The presence of early representatives of both early modern humans and Neanderthals in the Levant during Marine Isotope Stage 5 inevitably complicates attempts at …",Rainer Grün and Chris Stringer and Frank McDermott and Roger Nathan and Naomi Porat and Steve Robertson and Lois Taylor and Graham Mortimer and Stephen Eggins and Malcolm McCulloch,322,10585743712317112331,Journal of human evolution,3,316-334,Academic Press,U-series and ESR analyses of bones and teeth relating to the human burials from Skhul,https://www.sciencedirect.com/science/article/pii/S0047248405000679,49,2005,/scholar?cites=10585743712317112331,DYH72nQAAAAJ:UebtZRa9Y70C
31017,"Oniy in the last 30 years has the focus of discussions about the origin of anatomically modern (am) Homo sapiens shifted from western Europe. The reasons for the dominant position of the western European fossils are not difficult to find. First, much of the significant Upper Pleistocene fossil hominid material was discovered while paleoanthropological studies were in their infancy and evidence was sti1l lacking from elservhere. Second, the evidence was relatively complete and well dated by"" reference to a framework of glacial chronology, biostratigraphic sequences, and archeological succes-sions. Third, the majority of influential workers in the field were from western Europe, although some, most notably Hrdlidka and Veidenreich [see Spencer, this volume], produced much of their research while based in the United States. At the present time, it is easier to see the European hominids in their wider context as not always typical of the fossil hominid and archeological record of the Old\ilorld, and as more discoveries are made outside of Europe, it may turn out that even in the Middle and Upper Pleistocene, western Europe was perhaps sometimes peripheral to the main events in technological and hominid population change. Various scenarios have been proposed to account for the European fossii record, from the extreme of the presapiens theory to a simple unilinear scheme in which all European fossil hominids could be considered as ancestors for am Europeans [see Stringer, 1974 Wolpoff, 1980a; Spencer, this volume; Spencer and Smith, 19Bi]. The presapiens scheme of Boule [1923] and Valiois [1954] has lost much support recently, although …",Christopher B Stringer and Jean-Jacques Hublin and Bernard Vandermeersch,319,9913420041671650058,The origins of modern humans: a world survey of the fossil evidence,,51-135,Alan R. Liss New York,The origin of anatomically modern humans in Western Europe,http://www.academia.edu/download/32141337/Stringer__1984b.pdf,,1984,/scholar?cites=9913420041671650058,DYH72nQAAAAJ:KUbvn5osdkgC
31018,"Crucial questions in the debate on the origin of quintessential human behaviours are whether modern cognition and associated innovations are unique to our species and whether they emerged abruptly, gradually or as the result of a discontinuous process. Three scenarios have been proposed to account for the origin of cultural modernity. The first argues that modern cognition is unique to our species and the consequence of a genetic mutation that took place approximately 50 ka in Africa among already evolved anatomically modern humans. The second posits that cultural modernity emerged gradually in Africa starting at least 200 ka in concert with the origin of our species on that continent. The third states that innovations indicative of modern cognition are not restricted to our species and appear and disappear in Africa and Eurasia between 200 and 40 ka before becoming fully consolidated. We evaluate these …",Francesco d'Errico and Chris B Stringer,317,16223017229783237831,Philosophical Transactions of the Royal Society B: Biological Sciences,1567,1060-1069,The Royal Society,"Evolution, revolution or saltation scenario for the emergence of modern cultures?",https://royalsocietypublishing.org/doi/abs/10.1098/rstb.2010.0340,366,2011,/scholar?cites=16223017229783237831,DYH72nQAAAAJ:9ZlFYXVOiuMC
31019,"The earliest anatomically modern humans in Europe are thought to have appeared around 43,000–42,000 calendar years before present (43–42 kyr cal bp), by association with Aurignacian sites and lithic assemblages assumed to have been made by modern humans rather than by Neanderthals. However, the actual physical evidence for modern humans is extremely rare, and direct dates reach no farther back than about 41–39 kyr cal bp, leaving a gap. Here we show, using stratigraphic, chronological and archaeological data, that a fragment of human maxilla from the Kent’s Cavern site, UK, dates to the earlier period. The maxilla (KC4), which was excavated in 1927, was initially diagnosed as Upper Palaeolithic modern human 1. In 1989, it was directly radiocarbon dated by accelerator mass spectrometry to 36.4–34.7 kyr cal bp 2. Using a Bayesian analysis of new ultrafiltered bone collagen dates in an ordered …",Tom Higham and Tim Compton and Chris Stringer and Roger Jacobi and Beth Shapiro and Erik Trinkaus and Barry Chandler and Flora Gröning and Chris Collins and Simon Hillson and Paul O’Higgins and Charles FitzGerald and Michael Fagan,314,16610097126372785303,Nature,7374,521-524,Nature Publishing Group,The earliest evidence for anatomically modern humans in northwestern Europe,https://www.nature.com/articles/nature10484?page=3,479,2011,/scholar?cites=16610097126372785303,DYH72nQAAAAJ:7PzlFSSx8tAC
31020,"Humans have an unusual life history, with an early weaning age, long childhood, late first reproduction, short interbirth intervals, and long lifespan. In contrast, great apes wean later, reproduce earlier, and have longer intervals between births. Despite 80 y of speculation, the origins of these developmental patterns in Homo sapiens remain unknown. Because they record daily growth during formation, teeth provide important insights, revealing that australopithecines and early Homo had more rapid ontogenies than recent humans. Dental development in later Homo species has been intensely debated, most notably the issue of whether Neanderthals and H. sapiens differ. Here we apply synchrotron virtual histology to a geographically and temporally diverse sample of Middle Paleolithic juveniles, including Neanderthals, to assess tooth formation and calculate age at death from dental microstructure. We find that …",Tanya M Smith and Paul Tafforeau and Donald J Reid and Joane Pouech and Vincent Lazzari and John P Zermeno and Debbie Guatelli-Steinberg and Anthony J Olejniczak and Almut Hoffman and Jakov Radovčić and Masrour Makaremi and Michel Toussaint and Chris Stringer and Jean-Jacques Hublin,311,701440480890252292,Proceedings of the National Academy of Sciences,49,20923-20928,National Academy of Sciences,Dental evidence for ontogenetic differences between modern humans and Neanderthals,https://www.pnas.org/content/107/49/20923.short,107,2010,/scholar?cites=701440480890252292,DYH72nQAAAAJ:3fE2CSJIrl8C
31021,"Recent success in the amplification of ancient DNA (aDNA) from fossil humans has led to calls for further tests to be carried out on similar material. However, there has been little systematic research on the survival of DNA in the fossil record, even though the environment of the fossil is known to be of paramount importance for the survival of biomolecules over archaeological and geological timescales. A better understanding of aDNA survival would enable research to focus on material with greater chances of successful amplification, thus preventing the unnecessary loss of material and valuable researcher time. We argue that the thermal history of a fossil is a key parameter for the survival of biomolecules. The thermal history of a number of northwest European Neanderthal cave sites is reconstructed here and they are ranked in terms of the relative likelihood of aDNA survival at the sites, under the assumption that …",Colin I Smith and Andrew T Chamberlain and Michael S Riley and Chris Stringer and Matthew J Collins,298,3453676629410064230,Journal of human evolution,3,203-217,Academic Press,The thermal history of human fossils and the likelihood of successful DNA amplification,https://www.sciencedirect.com/science/article/pii/S0047248403001064,45,2003,/scholar?cites=3453676629410064230,DYH72nQAAAAJ:Y0pCki6q_DkC
31022,"In this ground-breaking book Chris Stringer sets out to answer all the big questions in the debate about our origins. How can we define modern humans, and how can we recognise our beginnings in the fossil and archaeological record? How can we accurately date fossils, including ones beyond the range of radiocarbon dating? What do the genetic data really tell us? Were our origins solely in Africa? Are modern humans a distinct species from ancient people such as the Neanderthals? And what contact did our ancestors have with them? How can we recognise modern humans behaviourally, and were traits such as complex language and art unique to modern humans? What forces shaped the origins of modern humans-were they climatic, dietary, social, or even volcanic? What drove the dispersals of modern humans from Africa, and how did our species spread over the globe? How did regional features evolve, and how significant are they? What exactly was the'Hobbit'of the island of Flores, and how was it related to us? Has human evolution stopped, or are we still evolving? What can we expect from future research on our origins? This book will make every reader think about what it means to be human.",Chris Stringer,277,10962437429513146765,,,,Penguin UK,The origin of our species,http://scholar.google.com/scholar?cluster=10962437429513146765&hl=en&oi=scholarr,,2011,/scholar?cites=10962437429513146765,DYH72nQAAAAJ:M3NEmzRMIkIC
31023,"THE Middle East has been critical to our understanding of recent human evolution ever since the recovery of Neanderthal and early anatomically modern fossils from the caves of Tabun and Skhul (Mount Carmel) over 50 years ago 1–3. It was generally believed, on archaeological and morphological grounds, that middle eastern Neanderthals (such as those from Tabun, Amud and Kebara) probably dated from more than 50,000 years ago, whereas the earliest anatomically modern specimens (from Skhul and Qafzeh) probably dated from about 40,000 years 3. Recent thermolumines-cence and electron spin resonance (ESR) determinations, however, have supported biostratigraphy in dating the Qafzeh deposits to an earlier part of the late Pleistocene, probably more than 90,000 years ago 4–6. These dates have been questioned on unspecified technical grounds 7, 8, and it has also been argued that they create …",Christopher B Stringer and R Grün and HP Schwarcz and P Goldberg,273,4990602631888392408,Nature,6218,756-758,Nature Publishing Group,ESR dates for the hominid burial site of Es Skhul in Israel,https://www.nature.com/articles/338756a0,338,1989,/scholar?cites=4990602631888392408,DYH72nQAAAAJ:tuHXwOkdijsC
