id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
332010,"The simple relationship between total angular momentum and energy and the seemingly natural separation of the angular momentum into spin and orbital components in the paraxial approximation, are investigated for a general nonparaxial form of monochromatic beam with near cylindrical symmetry.",Stephen M Barnett and L Allen,415,10686399650092326496,Optics communications,5-6,670-678,North-Holland,Orbital angular momentum and nonparaxial light beams,https://www.sciencedirect.com/science/article/pii/0030401894902690,110,1994,/scholar?cites=10686399650092326496,IknEOyAAAAAJ:YsMSGLbcyi4C
332011,"Quantum information-the subject-is a new and exciting area of science, which brings together physics, information theory, computer science and mathematics."" Quantum Information""-the book-is based on two successful lecture courses given to advanced undergraduate and beginning postgraduate students in physics. The intention is to introduce readers at this level to the fundamental, but offer rather simple, ideas behind ground-breaking developments including quantum cryptography, teleportation and quantum computing. The text is necessarily rather mathematical in style, but the mathematics nowhere allowed priority over the key physical ideas. My aim throughout was to be as complete and self-contained but to avoid, as far as possible, lengthy and formal mathematical proofs. Each of the eight chapters is followed by about forty exercise problems with which the reader can test their understanding and hone their skills. These will also provide a valuable resource to tutors and lectures.",Stephen Barnett,354,1278540278990246257,,,,"Oxford University Press, USA",Quantum information,http://books.google.com/books?hl=en&lr=&id=A2k4HH2tFR8C&oi=fnd&pg=PR9&dq=info:cRE-GJxJvhEJ:scholar.google.com&ots=YUHb1GugF8&sig=ZlwAaNZJzUAELBtk1bRLuJu16Qs,16,2009,/scholar?cites=1278540278990246257,IknEOyAAAAAJ:6_hjMsCP8ZoC
332012,"The dilemma of identifying the correct form for the momentum of light in a medium has run for a century and has been informed by many distinguished contributions, both theoretical and experimental. We show that both the Abraham and Minkowski forms of the momentum density are correct, with the former being the kinetic momentum and the latter the canonical momentum. This identification allows us to explain why the experiments supporting each of the rival momenta gave the results that they did. The inclusion of dispersion and absorption provides an interesting subtlety, but does not change our conclusion.",Stephen M Barnett,351,10975655776651621600,Physical review letters,7,070401,American Physical Society,Resolution of the Abraham-Minkowski dilemma,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.104.070401,104,2010,/scholar?cites=10975655776651621600,IknEOyAAAAAJ:_Qo2XoVZTnwC
332013,We present a new class of radiation field states which exhibit squeezed fluctuations. This new class of states are formed by a simple implementation of the superposition principle and are fundamentally different from the conventional two-photon coherent squeezed states. We demonstrate the importance of these states as the natural product of the resonant interaction of suitably prepared atoms with the radiation field. We establish a general relationship between reduced quantum fluctuations of these field states and the dipole fluctuations of the atoms which produce them.,K Wodkiewicz and PL Knight and S Jetal Buckle and SM Barnett,332,2181531652208973287,Physical Review A,6,2567,American Physical Society,Squeezing and superposition states,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.35.2567,35,1987,/scholar?cites=2181531652208973287,IknEOyAAAAAJ:zYLM7Y9cAGgC
332014,"Previous work on quantum correlations has focused attention on the influence of the correlation on observables. In this paper we introduce an observable-independent index of correlation based on the information content, or entropy, of that correlation. We analyze a pair of spins and verify that they are maximally correlated when the index of correlation is maximized. The index of correlation suggests that two optical-field modes are most strongly correlated when prepared in a two-mode squeezed state.",SM Barnett and SJD Phoenix,316,7515164323763996540,Physical Review A,5,2404,American Physical Society,Entropy as a measure of quantum optical correlation,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.40.2404,40,1989,/scholar?cites=7515164323763996540,IknEOyAAAAAJ:Y0pCki6q_DkC
332015,The fully quantum-electrodynamical model of a two-level atom interacting with a single-cavity mode predicts an atomic evolution whose form is dictated by the discrete nature of the field energy and its statistical distribution. We demonstrate that the revivals of atomic excitation which are the signature of the quantum nature of the evolution are strongly affected by field dissipation even when the damping hardly affects the underlying Rabi oscillations.,SM Barnett and PL Knight,315,7489713321078279550,Physical Review A,4,2444,American Physical Society,Dissipation in a fundamental model of quantum optical resonance,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.33.2444,33,1986,/scholar?cites=7489713321078279550,IknEOyAAAAAJ:Tyk-4Ss8FVUC
332016,"We show how the number-state expansion of an optical state can be truncated so as to leave only its vacuum and one photon components. This can be achieved using a “quantum scissors” device, the operation of which relies on a nonlocal quantum effect.",David T Pegg and Lee S Phillips and Stephen M Barnett,312,14699534892757206067,Physical review letters,8,1604,American Physical Society,Optical state truncation by projection synthesis,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.81.1604,81,1998,/scholar?cites=14699534892757206067,IknEOyAAAAAJ:ufrVoPGSRksC
332017,"We propose interferometric methods capable of measuring either the total angular momentum, or simultaneously measuring the spin and orbital angular momentum of single photons. This development enables the measurement of any angular momentum eigenstate of a single photon. The work allows the investigation of single-photon two-qubit entangled states and has implications for high density information transfer.",Jonathan Leach and Johannes Courtial and Kenneth Skeldon and Stephen M Barnett and Sonja Franke-Arnold and Miles J Padgett,303,18215660223575503236,Physical review letters,1,013601,American Physical Society,"Interferometric methods to measure orbital and spin, or the total angular momentum of a single photon",https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.92.013601,92,2004,/scholar?cites=18215660223575503236,IknEOyAAAAAJ:KlAtU1dfN6UC
332018,"It is a fundamental consequence of the superposition principle for quantum states             that there must exist nonorthogonal states, that is, states that, although different,             have a nonzero overlap. This finite overlap means that there is no way of determining             with certainty in which of two such states a given physical system has been prepared. We             review the various strategies that have been devised to discriminate optimally between             nonorthogonal states and some of the optical experiments that have been performed to             realize these.",Stephen M Barnett and Sarah Croke,291,15803512678421013105,Advances in Optics and Photonics,2,238-278,Optical Society of America,Quantum state discrimination,https://www.osapublishing.org/abstract.cfm?uri=aop-1-2-238,1,2009,/scholar?cites=15803512678421013105,IknEOyAAAAAJ:O3NaXMp0MMsC
332019,"The electromagnetic field is quantized in dielectric media that show both loss and dispersion. The complex dielectric function of the medium is assumed to be a known function and the loss is modeled by Langevin forces in the forms of noise current operators. The noise current correlation function is related to the assumed dielectric function by the fluctuation-dissipation theorem. Field quantization is carried out for the infinite homogeneous dielectric, the semi-infinite dielectric, and the dielectric slab, where the fields in the second and third cases are restricted to propagation perpendicular to the dielectric surfaces. The forms of the vector potential operator are obtained in the different spatial regions for all three geometries, and in each case the required canonical commutation relation for the vector potential and its conjugate generalized momentum operator is verified. The spatial dependence of the vacuum field …",Reza Matloob and Rodney Loudon and Stephen M Barnett and John Jeffers,284,9046241717145632784,Physical Review A,6,4823,American Physical Society,Electromagnetic field quantization in absorbing dielectrics,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.52.4823,52,1995,/scholar?cites=9046241717145632784,IknEOyAAAAAJ:W7OEmFMy1HYC
332020,"We introduce the angular-momentum flux as the natural description of the angular momentum carried by light. We present four main results:(i) angular-momentum flux is the flow of angular momentum across a surface and, in conjunction with the more familiar angular-momentum density, expresses the conservation of angular momentum.(ii) The angular-momentum flux for a light beam about its axis (or propagation direction) can be separated into spin and orbital parts. This separation is gauge invariant and does not rely on the paraxial approximation.(iii) Angular-momentum flux can describe the propagation of angular momentum in other geometries, but the identification of spin and orbital parts is then more problematic. We calculate the flux for a component of angular momentum that is perpendicular to the axis of a light beam and for the field associated with an electric dipole.(iv) The theory can be extended to …",Stephen M Barnett,278,8698231586511668339,Journal of Optics B: Quantum and Semiclassical Optics,2,S7,IOP Publishing,Optical angular-momentum flux,https://iopscience.iop.org/article/10.1088/1464-4266/4/2/361/meta,4,2001,/scholar?cites=8698231586511668339,IknEOyAAAAAJ:8k81kl-MbHgC
332021,"We investigate the representation of mixed states in quantum optics by pure states in an expanded-state space. This thermofield representation is used to describe interactions involving thermal averages and, in particular, interactions involving parametric couplings. We find the thermofield representation of utility in the analysis of non-classical aspects of photon statistics, such as two-mode squeezing of light fluctuations.",SM Barnett and PL Knight,261,1278746365225798029,JOSA B,3,467-479,Optical Society of America,Thermofield analysis of squeezing and statistical mixtures in quantum optics,https://www.osapublishing.org/abstract.cfm?uri=josab-2-3-467,2,1985,/scholar?cites=1278746365225798029,IknEOyAAAAAJ:_FxGoFyzp5QC
332022,"The quantum formalism permits one to discriminate sometimes between any set of linearly independent pure states with certainty. We obtain the maximum probability with which a set of equally likely, symmetric, linearly independent states can be discriminated. The form of this bound is examined for symmetric coherent states of a harmonic oscillator or field mode.",Anthony Chefles and Stephen M Barnett,253,11723223059405407743,Physics letters A,4-6,223-229,North-Holland,Optimum unambiguous discrimination between linearly independent symmetric states,https://www.sciencedirect.com/science/article/pii/S0375960198008275,250,1998,/scholar?cites=11723223059405407743,IknEOyAAAAAJ:LkGwnXOMwfcC
332023,"It is 100 years since Minkowski and Abraham first gave rival expressions for the momentum of light in a material medium. At the single-photon level, these correspond, respectively, either to multiplying or dividing the free-space value () by the refractive index (n). The debate that this work started has continued till the present day, punctuated by the occasional publication of ‘decisive’experimental demonstrations supporting one or other of these values. We review the compelling arguments made in support of the Minkowski and Abraham forms and are led to the conclusion that both momenta are correct. We explain why two distinct momenta are needed to describe light in a medium and why each appears as the natural, and experimentally observed, momentum in appropriate situations.",Stephen M Barnett and Rodney Loudon,237,9274113703034987545,,1914,927-939,The Royal Society Publishing,The enigma of optical momentum in a medium,https://royalsocietypublishing.org/doi/abs/10.1098/rsta.2009.0207,368,2010,/scholar?cites=9274113703034987545,IknEOyAAAAAJ:ZHo1McVdvXMC
332024,"We have calculated the effect of material absorption on the rate of spontaneous emission by an embedded atom using a macroscopic Green-function approach and a microscopic Hamiltonian method that includes reservoir damping. When local field effects are neglected, the free-space emission rate is modified by the real part of the refractive index at the transition frequency of the embedded atom. Local field effects are introduced via a local field correction factor. This modification of the spontaneous emission rate generalizes a well-known result for transparent media and is of crucial importance in assessing the degree of inhibition of spontaneous emission for frequencies close to the resonances of the dielectric.",Stephen M Barnett and Bruno Huttner and Rodney Loudon,237,5625754641440902968,Physical review letters,25,3698,American Physical Society,Spontaneous emission in absorbing dielectric media,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.68.3698,68,1992,/scholar?cites=5625754641440902968,IknEOyAAAAAJ:WF5omc3nYNoC
332025,"The uncertainty principle places fundamental limits on the accuracy with which we are able to measure the values of different physical quantities (Heisenberg 1949 The Physical Principles of the Quantum Theory (New York: Dover); Robertson 1929 Phys. Rev. 34 127). This has profound effects not only on the microscopic but also on the macroscopic level of physical systems. The most familiar form of the uncertainty principle relates the uncertainties in position and linear momentum. Other manifestations include those relating uncertainty in energy to uncertainty in time duration, phase of an electromagnetic field to photon number and angular position to angular momentum (Vaccaro and Pegg 1990 J. Mod. Opt. 37 17; Barnett and Pegg 1990 Phys. Rev. A 41 3427). In this paper, we report the first observation of the last of these uncertainty relations and derive the associated states that satisfy the equality in the …",Sonja Franke-Arnold and Stephen M Barnett and Eric Yao and Jonathan Leach and Johannes Courtial and Miles Padgett,235,13112993123957698847,New Journal of Physics,1,103,IOP Publishing,Uncertainty principle for angular position and angular momentum,https://iopscience.iop.org/article/10.1088/1367-2630/6/1/103/meta,6,2004,/scholar?cites=13112993123957698847,IknEOyAAAAAJ:QIV2ME_5wuYC
332026,"Dirac's prescription for quantisation does not lead to a unique phase operator for the electromagnetic field. The authors consider the commonly employed phase operators due to Susskind and Glogower (1964) and their extension to unitary exponential phase operators. However, they find that phase measuring experiments respond to a different operator. They discuss the form of the measured phase operator and its properties.",Stephen M Barnett and David T Pegg,226,2969278328616780102,Journal of Physics A: Mathematical and General,18,3849,IOP Publishing,Phase in quantum optics,https://iopscience.iop.org/article/10.1088/0305-4470/19/18/030/meta,19,1986,/scholar?cites=2969278328616780102,IknEOyAAAAAJ:eQOLeE2rZwMC
332027,We investigate the orbital angular momentum correlation of a photon pair created in a spontaneous parametric down-conversion process. We show how the conservation of the orbital angular momentum in this process results from phase matching in the nonlinear crystal.,Sonja Franke-Arnold and Stephen M Barnett and Miles J Padgett and L Allen,224,11099218156201661741,Physical Review A,3,033823,American Physical Society,Two-photon entanglement of orbital angular momentum states,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.65.033823,65,2002,/scholar?cites=11099218156201661741,IknEOyAAAAAJ:roLk4NBRz8UC
332028,"We present calculations of the rates of decay of an excited atom embedded in an absorbing dielectric. Decay can occur by spontaneous emission into transverse radiative modes of the electromagnetic field and by Joule heating via longitudinal coupling of the atom to the dielectric. The spontaneous emission (transverse) decay rate is modified in a dielectric, being the free-space rate multiplied by the real part of the refractive index at the transition frequency of the atom. There is a further modification due to the difference between the macroscopic dielectric field and the local field at the position of the atom. In addition there is a longitudinal decay rate which is proportional to the imaginary part of the dielectric constant and therefore vanishes in non-absorbing media. We derive expressions for each of these rates of decay and discuss the physical mechanisms leading to them.",Stephen M Barnett and Bruno Huttner and Rodney Loudon and Reza Matloob,205,2419329745960881040,"Journal of Physics B: Atomic, Molecular and Optical Physics",16,3763,IOP Publishing,Decay of excited atoms in absorbing dielectrics,https://iopscience.iop.org/article/10.1088/0953-4075/29/16/019/meta,29,1996,/scholar?cites=2419329745960881040,IknEOyAAAAAJ:UebtZRa9Y70C
332029,"We introduce a quantitative measure of nonclassical behavior based on negative regions of quasiprobability distributions. Zeros of the antinormal ordered phase-space representation characterize a state to be maximally nonclassical with respect to this measure. All pure states of a particle or of a single field mode, except those with Gaussian quasiprobability distributions, have one or more zeros in this representation.",N Lütkenhaus and Stephen M Barnett,190,6768243803495818818,Physical Review A,4,3340,American Physical Society,Nonclassical effects in phase space,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.51.3340,51,1995,/scholar?cites=6768243803495818818,IknEOyAAAAAJ:mVmsd5A6BfQC
332030,"We observe entanglement between photons in controlled super-position states of orbital angular momentum (OAM). By drawing a direct analogy between OAM and polarization states of light, we demonstrate the entangled nature of high order OAM states generated by spontaneous downconversion through violation of a suitable Clauser Horne Shimony Holt (CHSH)-Bell inequality. We demonstrate this violation in a number of two-dimensional subspaces of the higher dimensional OAM Hilbert space.",J Leach and B Jack and J Romero and M Ritsch-Marte and RW Boyd and AK Jha and SM Barnett and S Franke-Arnold and MJ Padgett,188,11842672894988654069,Optics express,10,8287-8293,Optical Society of America,Violation of a Bell inequality in two-dimensional orbital angular momentum state-spaces,https://www.osapublishing.org/abstract.cfm?uri=oe-17-10-8287,17,2009,/scholar?cites=11842672894988654069,IknEOyAAAAAJ:j3f4tGmQtD8C
332031,The phase associated with a single mode of the electromagnetic field is complementary to the photon number. This simple idea leads us to construct a probability density for the phase. The phase operator cannot be represented exactly in the usual-infinite Hilbert space but can be constructed in a subspace of it and provides a valid representation of phase if used together with a suitable limiting procedure. We introduce the Hermitian optical phase operator and describe some of its most important properties. We also provide brief discussions of some alternative approaches to the phase problem and to the question of phase measurements. The paper concludes with an extensive bibliography.,David T Pegg and Stephen M Barnett,188,5459566499673382375,Journal of Modern Optics,2,225-264,Taylor & Francis Group,Quantum optical phase,https://www.tandfonline.com/doi/abs/10.1080/09500349708241868,44,1997,/scholar?cites=5459566499673382375,IknEOyAAAAAJ:Se3iqnhoufwC
332032,"We examine the optical helicity, the optical spin and the ij-infra-zilches in electromagnetic theory and show that these conserved quantities can be combined to form a new description of the angular momentum associated with optical polarization: one that is analogous to the familiar description of optical energy and linear momentum. The symmetries of Maxwell's equations that underlie the conservation of our quantities are presented and discussed. We explain that a similar but distinct set of quantities, Lipkin's zilches, describe the'angular momentum'of the curl of the electromagnetic field, rather than the angular momentum of the electromagnetic field itself.",Robert P Cameron and Stephen M Barnett and Alison M Yao,181,17217535947898042336,New Journal of Physics,5,053050,IOP Publishing,"Optical helicity, optical spin and related quantities in electromagnetic theory",https://iopscience.iop.org/article/10.1088/1367-2630/14/5/053050/meta,14,2012,/scholar?cites=17217535947898042336,IknEOyAAAAAJ:5qfkUJPXOUwC
332033,"We demonstrate the contrast enhancement of images within a ghost-imaging system by use of nonlocal phase filters. We use parametric down-conversion as the two-photon light source and two separated phase modulators, in the signal and idler arms which represent different phase filters and objects, respectively. We obtain edge enhanced images as a direct consequence of the quantum correlations in the orbital angular momentum (OAM) of the down-converted photon pairs. For phase objects, with differently orientated edges, we show a violation of a Bell-type inequality for an OAM subspace, thereby unambiguously revealing the quantum nature of our ghost-imaging arrangement.",B Jack and J Leach and J Romero and S Franke-Arnold and M Ritsch-Marte and SM Barnett and MJ Padgett,180,12113843498926964297,Physical review letters,8,083602,American Physical Society,Holographic ghost imaging and the violation of a Bell inequality,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.103.083602,103,2009,/scholar?cites=12113843498926964297,IknEOyAAAAAJ:fPk4N6BV_jEC
332034,Light emerging from a spiral phase plate with a non-integer phase step has a complicated vortex structure and is unstable on propagation. We generate light carrying fractional orbital angular momentum (OAM) not with a phase step but by a synthesis of Laguerre-Gaussian modes. By limiting the number of different Gouy phases in the superposition we produce a light beam which is well characterised in terms of its propagation. We believe that their structural stability makes these beams ideal for quantum information processes utilising fractional OAM states.,Jörg B Götte and Kevin O’Holleran and Daryl Preece and Florian Flossmann and Sonja Franke-Arnold and Stephen M Barnett and Miles J Padgett,177,12412706483965932960,Optics express,2,993-1006,Optical Society of America,Light beams with fractional orbital angular momentum and their vortex structure,https://www.osapublishing.org/abstract.cfm?uri=oe-16-2-993,16,2008,/scholar?cites=12412706483965932960,IknEOyAAAAAJ:CHSYGLWDkRkC
332035,We describe a new experimental configuration suitable for observing the topological phase of Aharonov and Casher in atomic systems. Using this we have been able to show experimentally that the Aharonov-Casher phase is both independent of velocity and proportional to electric field and we have verified the predicted size of the effect with an accuracy of 4%.,Karin Sangster and EA Hinds and Stephen M Barnett and Erling Riis,177,12455848115049784869,Physical review letters,22,3641,American Physical Society,Measurement of the Aharonov-Casher phase in an atomic system,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.71.3641,71,1993,/scholar?cites=12455848115049784869,IknEOyAAAAAJ:MXK_kJrjxJIC
332036,"The formulation of the quantum description of the rotation angle of the plane rotator has been beset by many of the long-standing problems associated with harmonic-oscillator phases. We apply methods recently developed for oscillator phases to the problem of describing a rotation angle by a Hermitian operator. These methods involve use of a finite, but arbitrarily large, state space of dimension 2l+ 1 that is used to calculate physically measurable quantum properties, such as expectation values, as a function l. Physical results are then recovered in the limit as l tends to infinity. This approach removes the indeterminacies caused by working directly with an infinite-dimensional state space. Our results show that the classical rotation angle observable does have a corresponding Hermitian operator with well-determined and reasonable properties. The existence of this operator provides deeper insight into the quantum …",Stephen M Barnett and DT Pegg,175,16004414765541222748,Physical Review A,7,3427,American Physical Society,Quantum theory of rotation angles,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.41.3427,41,1990,/scholar?cites=16004414765541222748,IknEOyAAAAAJ:ULOm3_A8WrAC
332037,A sharp estimate is given for the amount of Shannon information and expected collision probability. This estimate is valid for all eavesdropping strategies described by a generalized measurement and restricted to the Hilbert space of the one-photon state. The optimal generalized measurement is explicitly given.© 1996 The American Physical Society.,Norbert Lütkenhaus,171,1496206365648855144,Physical Review A,1,97,American Physical Society,Security against eavesdropping in quantum cryptography,https://journals.aps.org/pra/abstract/10.1103/PhysRevA.54.97,54,1996,/scholar?cites=1496206365648855144,IknEOyAAAAAJ:0EnyYjriUFMC
332038,"Information theory allows us to make quantitative statements about the strength and nature of the correlations between systems. Application of this theory to the quantized electromagnetic field reveals a special role for the two-mode squeezed states. The nonclassical properties of these states arise from the intermode correlations, and we apply information-theoretic methods to determine the strength of the correlation between specific pairs of observables. This analysis leads to the important general result that for any correlated pure state a given pair of single-system observables contains at most only half the information about the correlations. We discuss the implications of this result for the distinction between classical and quantum systems.",Stephen M Barnett and Simon JD Phoenix,167,6327149531589744146,Physical Review A,1,535,American Physical Society,"Information theory, squeezing, and quantum correlations",https://journals.aps.org/pra/abstract/10.1103/PhysRevA.44.535,44,1991,/scholar?cites=6327149531589744146,IknEOyAAAAAJ:5nxA0vEk-isC
