id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
19010,"In 1997, we proposed the fuzzy-possibilistic c-means (FPCM) model and algorithm that generated both membership and typicality values when clustering unlabeled data. FPCM constrains the typicality values so that the sum over all data points of typicalities to a cluster is one. The row sum constraint produces unrealistic typicality values for large data sets. In this paper, we propose a new model called possibilistic-fuzzy c-means (PFCM) model. PFCM produces memberships and possibilities simultaneously, along with the usual point prototypes or cluster centers for each cluster. PFCM is a hybridization of possibilistic c-means (PCM) and fuzzy c-means (FCM) that often avoids various problems of PCM, FCM and FPCM. PFCM solves the noise sensitivity defect of FCM, overcomes the coincident clusters problem of PCM and eliminates the row sum constraints of FPCM. We derive the first-order necessary conditions for …",Nikhil R Pal and Kuhu Pal and James M Keller and James C Bezdek,1168,1861236279214984716,IEEE transactions on fuzzy systems,4,517-530,IEEE,A possibilistic fuzzy c-means clustering algorithm,https://ieeexplore.ieee.org/abstract/document/1492404/,13,2005,/scholar?cites=1861236279214984716,kXy4LAMAAAAJ:UebtZRa9Y70C
19011,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",James Christian Bezdek,1106,1261586238709652465,"Ph. D. Dissertation, Applied Mathematics, Cornell University",,,,Fuzzy mathematics in pattern classification,https://ci.nii.ac.jp/naid/10006528387/,,1973,/scholar?cites=1261586238709652465,kXy4LAMAAAAJ:Tyk-4Ss8FVUC
19012,"Magnetic resonance (MR) brain section images are segmented and then synthetically colored to give visual representations of the original data with three approaches: the literal and approximate fuzzy c-means unsupervised clustering algorithms, and a supervised computational neural network. Initial clinical results are presented on normal volunteers and selected patients with brain tumors surrounded by edema. Supervised and unsupervised segmentation techniques provide broadly similar results. Unsupervised fuzzy algorithms were visually observed to show better segmentation when compared with raw image data for volunteer studies. For a more complex segmentation problem with tumor/edema or cerebrospinal fluid boundary, where the tissues have similar MR relaxation behavior, inconsistency in rating among experts was observed, with fuzz-c-means approaches being slightly preferred over feedforward …",Lawrence O Hall and Amine M Bensaid and Laurence P Clarke and Robert P Velthuizen and Martin S Silbiger and James C Bezdek,754,14157446391589146664,IEEE transactions on neural networks,5,672-682,IEEE,A comparison of neural network and fuzzy clustering techniques in segmenting magnetic resonance images of the brain,https://ieeexplore.ieee.org/abstract/document/159057/,3,1992,/scholar?cites=14157446391589146664,kXy4LAMAAAAJ:W7OEmFMy1HYC
19013,"This paper reports the results of a numerical comparison of two versions of the fuzzy c-means (FCM) clustering algorithms. In particular, we propose and exemplify an approximate fuzzy c-means (AFCM) implementation based upon replacing the necessary ``exact'' variates in the FCM equation with integer-valued or real-valued estimates. This approximation enables AFCM to exploit a lookup table approach for computing Euclidean distances and for exponentiation. The net effect of the proposed implementation is that CPU time during each iteration is reduced to approximately one sixth of the time required for a literal implementation of the algorithm, while apparently preserving the overall quality of terminal clusters produced. The two implementations are tested numerically on a nine-band digital image, and a pseudocode subroutine is given for the convenience of applications-oriented readers. Our results suggest …",Robert L Cannon and Jitendra V Dave and James C Bezdek,742,10800624395670481850,IEEE transactions on pattern analysis and machine intelligence,2,248-255,IEEE,Efficient implementation of the fuzzy c-means clustering algorithms,https://ieeexplore.ieee.org/abstract/document/4767778/,,1986,/scholar?cites=10800624395670481850,kXy4LAMAAAAJ:roLk4NBRz8UC
19014,A recently developed fuzzy clustering technique is utilized to analyze the substructure of a well known set of 4-dimensional botanical data. A solution obtained without prior knowledge of labelled pattern structure is offered in support of our contention that the technique proposed affords a comparatively reliable criterion for a posteriori evaluation of cluster validity.,James C Bezdek,742,4180479736539052736,Journal of Mathematical Biology,1,57-71,Springer-Verlag,Numerical taxonomy with fuzzy sets,https://link.springer.com/content/pdf/10.1007/BF02339490.pdf,1,1974,/scholar?cites=4180479736539052736,kXy4LAMAAAAJ:WF5omc3nYNoC
19015,"A family of objective functions called fuzzy c-regression models, which can be used too fit switching regression models to certain types of mixed data, is presented. Minimization of particular objective functions in the family yields simultaneous estimates for the parameters of c regression models, together with a fuzzy c-partitioning of the data. A general optimization approach for the family of objective functions is given and corresponding theoretical convergence results are discussed. The approach is illustrated by two numerical examples that show how it can be used to fit mixed data to coupled linear and nonlinear models.< >",Richard J Hathaway and James C Bezdek,669,3252228590554636965,IEEE Transactions on fuzzy systems,3,195-204,IEEE,Switching regression models and fuzzy clustering,https://ieeexplore.ieee.org/abstract/document/236552/,1,1993,/scholar?cites=3252228590554636965,kXy4LAMAAAAJ:_FxGoFyzp5QC
19016,"A counterexample to the original incorrect convergence theorem for the fuzzy  c -means (FCM) clustering algorithms (see J.C. Bezdak, IEEE Trans. Pattern Anal. and Math. Intell., vol.PAMI-2, no.1, pp.1-8, 1980) is provided. This counterexample establishes the existence of saddle points of the FCM objective function at locations other than the geometric centroid of fuzzy  c -partition space. Counterexamples previously discussed by W.T. Tucker (1987) are summarized. The correct theorem is stated without proof: every FCM iterate sequence converges, at least along a subsequence, to either a local minimum or saddle point of the FCM objective function. Although Tucker's counterexamples and the corrected theory appear elsewhere, they are restated as a caution not to further propagate the original incorrect convergence statement.",James C Bezdek and Richard J Hathaway and Michael J Sabin and William T Tucker,665,2038200520748694876,"IEEE Transactions on Systems, Man, and Cybernetics",5,873-877,IEEE,Convergence theory for fuzzy c-means: counterexamples and repairs,https://ieeexplore.ieee.org/abstract/document/6499296/,17,1987,/scholar?cites=2038200520748694876,kXy4LAMAAAAJ:ufrVoPGSRksC
19017,"Fuzzy sets were introduced by Zadeh in 1965 to represent and manipulate data and information that possess nonstatistical uncertainty. Computational neural networks were first discussed by McCullough and Pitts in 1943 as a means of imitating the power of biologic systems for data and information processing. Probabilistic models for data analysis, are, of course, several hundred years old. This article discusses the basic ideas of and some synergisms between probabilistic, fuzzy, and computational neural networks models as they apply to pattern recognition. We also provide a brief discussion of the relationship of both approaches to statistical pattern recognition methodologies.",James C Bezdek,650,15961694402538546379,Journal of Intelligent & Fuzzy Systems,1,1-25,IOS Press,"A review of probabilistic, fuzzy, and neural models for pattern recognition",https://content.iospress.com/articles/journal-of-intelligent-and-fuzzy-systems/ifs1-1-03,1,1993,/scholar?cites=15961694402538546379,kXy4LAMAAAAJ:YsMSGLbcyi4C
19018,"Describes a genetically guided approach to optimizing the hard (J/sub 1/) and fuzzy (J/sub m/) c-means functionals used in cluster analysis. Our experiments show that a genetic algorithm (GA) can ameliorate the difficulty of choosing an initialization for the c-means clustering algorithms. Experiments use six data sets, including the Iris data, magnetic resonance, and color images. The genetic algorithm approach is generally able to find the lowest known J/sub m/ value or a J/sub m/ associated with a partition very similar to that associated with the lowest J/sub m/ value. On data sets with several local extrema, the GA approach always avoids the less desirable solutions. Degenerate partitions are always avoided by the GA approach, which provides an effective method for optimizing clustering models whose objective function can be represented in terms of cluster centers. A series random initializations of fuzzy/hard c …",Lawrence O Hall and Ibrahim Burak Ozyurt and James C Bezdek,568,3556878916808085180,IEEE Transactions on Evolutionary computation,2,103-112,IEEE,Clustering with a genetically optimized approach,https://ieeexplore.ieee.org/abstract/document/771164/,3,1999,/scholar?cites=3556878916808085180,kXy4LAMAAAAJ:eQOLeE2rZwMC
19019,"The relationship between the sequential hard c-means (SHCM) and learning vector quantization (LVQ) clustering algorithms is discussed. The impact and interaction of these two families of methods with Kohonen's self-organizing feature mapping (SOFM), which is not a clustering method but often lends ideas to clustering algorithms, are considered. A generalization of LVQ that updates all nodes for a given input vector is proposed. The network attempts to find a minimum of a well-defined objective function. The learning rules depend on the degree of distance match to the winner node; the lesser the degree of match with the winner, the greater the impact on nonwinner nodes. Numerical results indicate that the terminal prototypes generated by this modification of LVQ are generally insensitive to initialization and independent of any choice of learning coefficient. IRIS data obtained by E. Anderson's (1939) is used to …",Nikhil R Pal and James C Bezdek and EC-K Tsao,545,1255919575625252346,IEEE transactions on Neural Networks,4,549-557,IEEE,Generalized clustering networks and Kohonen's self-organizing scheme,https://ieeexplore.ieee.org/abstract/document/238310/,4,1993,/scholar?cites=1255919575625252346,kXy4LAMAAAAJ:LkGwnXOMwfcC
19020,"When clustering algorithms are applied to image segmentation, the goal is to solve a classification problem. However, these algorithms do not directly optimize classification duality. As a result, they are susceptible to two problems: 1) the criterion they optimize may not be a good estimator of ""true"" classification quality, and 2) they often admit many (suboptimal) solutions. This paper introduces an algorithm that uses cluster validity to mitigate problems 1 and 2. The validity-guided (re)clustering (VGC) algorithm uses cluster-validity information to guide a fuzzy (re)clustering process toward better solutions. It starts with a partition generated by a soft or fuzzy clustering algorithm. Then it iteratively alters the partition by applying (novel) split-and-merge operations to the clusters. Partition modifications that result in improved partition validity are retained. VGC is tested on both synthetic and real-world data. For magnetic …",Amine M Bensaid and Lawrence O Hall and James C Bezdek and Laurence P Clarke and Martin L Silbiger and John A Arrington and Reed F Murtagh,517,17382307488005135240,IEEE Transactions on fuzzy systems,2,112-123,IEEE,Validity-guided (re) clustering with applications to image segmentation,https://ieeexplore.ieee.org/abstract/document/493905/,4,1996,/scholar?cites=17382307488005135240,kXy4LAMAAAAJ:5nxA0vEk-isC
19021,"The problem of clustering a real s-dimensional data set X={x/sub 1/,...,x/sub n/} /spl sub/ R/sup s/ is considered. Usually, each observation (or datum) consists of numerical values for all s features (such as height, length, etc.), but sometimes data sets can contain vectors that are missing one or more of the feature values. For example, a particular datum x/sub k/ might be incomplete, having the form x/sub k/=(254.3, ?, 333.2, 47.45, ?)/sup T/, where the second and fifth feature values are missing. The fuzzy c-means (FCM) algorithm is a useful tool for clustering real s-dimensional data, but it is not directly applicable to the case of incomplete data. Four strategies for doing FCM clustering of incomplete data sets are given, three of which involve modified versions of the FCM algorithm. Numerical convergence properties of the new algorithms are discussed, and all approaches are tested using real and artificially generated …",Richard J Hathaway and James C Bezdek,502,8903832888195719210,"IEEE Transactions on Systems, Man, and Cybernetics, Part B (Cybernetics)",5,735-744,IEEE,Fuzzy c-means clustering of incomplete data,https://ieeexplore.ieee.org/abstract/document/956035/,31,2001,/scholar?cites=8903832888195719210,kXy4LAMAAAAJ:M3ejUd6NZC8C
19022,"In Part I, a generalization of the Fuzzy c-Means (or Fuzzy ISODATA) clustering algorithms is developed. Necessary conditions for minimization of a generalized total weighted squared orthogonal error objective function lead to a Picard iteration scheme which generates simultaneously (i) c fuzzy clusters in the data; (ii) a set of c prototypical straight lines in feature space which best fit the data in a well-defined sense; (iii) a set of c prototpyical centers of mass (on the c lines) which characterize the “core” of each linear fuzzy cluster. Theoretical optimization is achieved using principal components of generalized within cluster fuzzy scatter matrices. A convergence theorem for each algorithm in the infinite family is given. The algorithms are exemplified by five numerical examples using both real and artificial data sets having essentially “linear” substructure. In Part II, the Fuzzy c-Means and Fuzzy c-Lines algorithms are …",James C Bezdek and Chris Coray and Robert Gunderson and James Watson,453,17603612647849952268,SIAM Journal on Applied Mathematics,2,339-357,Society for Industrial and Applied Mathematics,Detection and characterization of cluster substructure i. linear structure: Fuzzy c-lines,https://epubs.siam.org/doi/abs/10.1137/0140029,40,1981,/scholar?cites=17603612647849952268,kXy4LAMAAAAJ:Se3iqnhoufwC
19023,"We justify the need for computing both membership and typicality values when clustering unlabeled data. Then we propose a new model called fuzzy-possibilistic c-means (FPCM). Unlike the fuzzy and possibilistic c-means (FCM/PCM) models, FPCM simultaneously produces both memberships and possibilities, along with the usual point prototypes or cluster centers for each cluster We show that FPCM solves the noise sensitivity defect of FCM, and also overcomes the coincident clusters problem of PCM. Then we derive first order necessary conditions for extrema of the PFCM objective function, and use them as the basis for a standard alternating optimization approach to finding local minima. Three numerical examples are given that compare FCM to FPCM. Our calculations show that FPCM compares favorably to FCM.",Nikhil R Pal and Kuhu Pal and James C Bezdek,446,11148043690720221607,,,11-21,IEEE,A mixed c-means clustering model,https://ieeexplore.ieee.org/abstract/document/616338/,1,1997,/scholar?cites=11148043690720221607,kXy4LAMAAAAJ:kNdYIx-mwKoC
19024,"Kohonen networks are well known for cluster analysis (unsupervised learning). This class of algorithms is a set of heuristic procedures that suffers from several major problems (e.g. neither termination or convergence is guaranteed, no model is optimized by the learning strategy, and the output is often dependent on the sequence of data). A fuzzy Kohonen clustering network is proposed which integrates the Fuzzy c-Means (FCM) model into the learning rate and updating strategies of the Kohonen network. This yield an optimization problem related to FCM, and the numerical results show improved convergence as well as reduced labeling errors. It is proved that the proposed scheme is equivalent to the c-Means algorithms. The new method can be viewed as a Kohonen type of FCM, but is “self-organizing” since the “size” of the update neighborhood and learning rate in the competitive layer are automatically …",Eric Chen-Kuo Tsao and James C Bezdek and Nikhil R Pal,431,7015049496977394428,Pattern recognition,5,757-764,Pergamon,Fuzzy Kohonen clustering networks,https://www.sciencedirect.com/science/article/pii/0031320394900523,27,1994,/scholar?cites=7015049496977394428,kXy4LAMAAAAJ:hqOjcs7Dif8C
19025,"In this paper some connections between fuzzy partitions and similarity relations are explored. A new definition of transitivity for fuzzy relations yields a relation-theoretic characterization of the class of all psuedo-metrics on a fixed (finite) data set into the closed unit interval. This notion of transitivity also links the triangle inequality to convex decompositions of fuzzy similarity relations in a manner which may generate new techniques for fuzzy clustering. Finally, we show that every fuzzy c-partition of a finite data set induces a psuedo-metric of the type described above on the data.",James C Bezdek and J Douglas Harris,426,10080483190197968619,Fuzzy sets and systems,2,111-127,North-Holland,Fuzzy partitions and relations; an axiomatic basis for clustering,https://www.sciencedirect.com/science/article/pii/016501147890012X,1,1978,/scholar?cites=10080483190197968619,kXy4LAMAAAAJ:0EnyYjriUFMC
19026,"Very large (VL) data or big data are any data that you cannot load into your computer's working memory. This is not an objective definition, but a definition that is easy to understand and one that is practical, because there is a dataset too big for any computer you might use; hence, this is VL data for you. Clustering is one of the primary tasks used in the pattern recognition and data mining communities to search VL databases (including VL images) in various applications, and so, clustering algorithms that scale well to VL data are important and useful. This paper compares the efficacy of three different implementations of techniques aimed to extend fuzzy c-means (FCM) clustering to VL data. Specifically, we compare methods that are based on 1) sampling followed by noniterative extension; 2) incremental techniques that make one sequential pass through subsets of the data; and 3) kernelized versions of FCM that …",Timothy C Havens and James C Bezdek and Christopher Leckie and Lawrence O Hall and Marimuthu Palaniswami,420,9567288927171255190,IEEE Transactions on Fuzzy Systems,6,1130-1146,IEEE,Fuzzy c-means algorithms for very large data,https://ieeexplore.ieee.org/abstract/document/6205366/,20,2012,/scholar?cites=9567288927171255190,kXy4LAMAAAAJ:7BrZ7Jt4UNcC
19027,"The hard and fuzzy c-means algorithms are widely used, effective tools for the problem of clustering n objects into (hard or fuzzy) groups of similar individuals when the data is available as object data, consisting of a set of n feature vectors in RP. However, object data algorithms are not directly applicable when the n objects are implicitly described in terms of relational data, which consists of a set of n2 measurements of relations between each of the pairs of objects. New relational versions of the hard and fuzzy c-means algorithms are presented here for the case when the relational data can reasonably be viewed as some measure of distance. Some convergence properties of the algorithms are given along with a numerical example.",Richard J Hathaway and John W Davenport and James C Bezdek,400,15584925415960354689,Pattern recognition,2,205-212,Pergamon,Relational duals of the c-means clustering algorithms,https://www.sciencedirect.com/science/article/pii/0031320389900666,22,1989,/scholar?cites=15584925415960354689,kXy4LAMAAAAJ:3fE2CSJIrl8C
19028,"The relational fuzzy c-means (RFCM) algorithm can be used to cluster a set of n objects described by pair-wise dissimilarity values if (and only if) there exist n points in R n− 1 whose squared Euclidean distances precisely match the given dissimilarity data. This strong restriction on the dissimilarity data renders RFCM inapplicable to most relational clustering problems. This paper substantially improves RFCM by generalizing it to the case of arbitrary (symmetric) dissimilarity data. The generalization is obtained using a computationally efficient modification of the existing algorithm that is equivalent to applying a “spreading” transformation to the dissimilarity data. While the method given applies specifically to dissimilarity data, a simple transformation can be used to convert similarity relations into dissimilarity data, so the method is applicable to any numerical relational data that are positive, reflexive (or anti-reflexive …",Richard J Hathaway and James C Bezdek,388,2993900055882876604,Pattern recognition,3,429-437,Pergamon,NERF c-means: Non-Euclidean relational fuzzy clustering,https://www.sciencedirect.com/science/article/pii/0031320394901198,27,1994,/scholar?cites=2993900055882876604,kXy4LAMAAAAJ:8k81kl-MbHgC
19029,"This not is about neural-like computational networks, numerical pattern recognition and intelligence. Its purpose is to record my ideas about the notions of computational, artificial and biological intelligence, and the semantics we use to describe them. Perhaps a dialog about the term {open_quotes} intelligent systems {close_quotes} will guide us towards rational expectations about models that try to mimic this aspect of human behavior.",James C Bezdek,376,18213809779888239506,,CONF-9410335-,,"USDOE Pittsburgh Energy Technology Center, PA (United States); Oregon State Univ., Corvallis, OR (United States). Dept. of Computer Science; Naval Research Lab., Washington, DC (United States); Electric Power Research Inst., Palo Alto, CA (United States); Bureau of Mines, Washington, DC (United States)",What is computational intelligence?,https://www.osti.gov/biblio/81587,,1994,/scholar?cites=18213809779888239506,kXy4LAMAAAAJ:YOwf2qJgpHMC
19030,Fuzzy c-means (FCM) is a useful clustering technique. Modifications of FCM using L/sub 1/ norm distances increase robustness to outliers. Object and relational data versions of FCM clustering are defined for the more general case where the L/sub p/ norm (p/spl ges/1) or semi-norm (0<p<1) is used as the measure of dissimilarity. We give simple (though computationally intensive) alternating optimization schemes for all object data cases of p>0 in order to facilitate the empirical examination of the object data models. Both object and relational approaches are included in a numerical study.,Richard J Hathaway and James C Bezdek and Yingkang Hu,366,1109920004965384390,IEEE transactions on Fuzzy Systems,5,576-582,IEEE,Generalized fuzzy c-means clustering strategies using L/sub p/norm distances,https://ieeexplore.ieee.org/abstract/document/873580/,8,2000,/scholar?cites=1109920004965384390,kXy4LAMAAAAJ:KlAtU1dfN6UC
19031,"All clustering algorithms process unlabeled data and, consequently, suffer from two problems: (P1) choosing and validating the correct number of clusters and (P2) insuring that algorithmic labels correspond to meaningful physical labels. Clustering algorithms such as hard and fuzzy c-means, based on optimizing sums of squared errors objective functions, suffer from a third problem: (P3) a tendency to recommend solutions that equalize cluster populations. The semi-supervised c-means algorithms introduced in this paper attempt to overcome these problems domains where a few data from each clas can be labeled. Segmentation of magnetic resonance images is a problem of this type and we use it to illustrate the new algorithm. Our examples show that the semi-supervised approach provides MRI segmentations that are superior to ordinary fuzzy c-means and to the crisp k-nearest neighbor rule and further, that …",Amine M Bensaid and Lawrence O Hall and James C Bezdek and Laurence P Clarke,362,13909503905598593564,Pattern recognition,5,859-871,Pergamon,Partially supervised clustering for image segmentation,https://www.sciencedirect.com/science/article/pii/0031320395001204,29,1996,/scholar?cites=13909503905598593564,kXy4LAMAAAAJ:MXK_kJrjxJIC
19032,"Let f : Rs → R be a real-valued function, and let x = (x1,...,xs)T ∈ Rs be partitioned into t subsets of non-overlapping variables as x = (X1,...,Xt)T, with Xi ∈ Rpi for i = 1,...,t, Σi=1tpi = s. Alternating optimization (AO) is an iterative procedure for minimizing f(x) = f(X1, X2,..., Xt) jointly over all variables by alternating restricted minimizations over the individual subsets of variables X1,...., Xt. Alternating optimization has been (more or less) studied and used in a wide variety of areas. Here a self-contained and general convergence theory is presented that is applicable to all partitionings of x. Under reasonable assumptions, the general AO approach is shown to be locally, q-linearly convergent, and to also exhibit a type of global convergence.",James C Bezdek and Richard J Hathaway,346,6279731389705100930,"Neural, Parallel & Scientific Computations",4,351-368,"Dynamic Publishers, Inc.",Convergence of alternating optimization,https://dl.acm.org/doi/abs/10.5555/964885.964886,11,2003,/scholar?cites=6279731389705100930,kXy4LAMAAAAJ:j3f4tGmQtD8C
