id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
16010,"This article reviews recent studies of memory systems in humans and  nonhuman primates. Three major conclusions from recent work are that  (i) the capacity for nondeclarative (nonconscious)  learning can now be studied in a broad array of tasks that assess  classification learning, perceptuomotor skill learning, artificial  grammar learning, and prototype abstraction; (ii)  cortical areas adjacent to the hippocampal formation, including  entorhinal, perirhinal, and parahippocampal cortices, are an essential  part of the medial temporal lobe memory system that supports  declarative (conscious) memory; and (iii) in humans,  bilateral damage limited to the hippocampal formation is nevertheless  sufficient to produce severe anterograde amnesia and temporally graded  retrograde amnesia covering as much as 25 years.",Larry R Squire and Stuart M Zola,1710,8891497634097693471,Proceedings of the National Academy of Sciences,24,13515-13522,National Academy of Sciences,Structure and function of declarative and nondeclarative memory systems,https://www.pnas.org/content/93/24/13515.short,93,1996,/scholar?cites=8891497634097693471,Un_yatgAAAAJ:vVJNg6_NJEsC
16011,"Reviews studies that have used protein synthesis inhibitors to test the hypothesis that memory in part depends on brain protein synthesis. Evidence from learning curves, examination of short-term retention, and posttraining drug injection indicate that initial acquisition is not dependent on such synthesis, but it appears that protein synthesis, during or shortly after training, is an essential step in the formation of long-term memory. Possible side effects of protein synthesis inhibitors are considered in terms of locomotor activity, abnormal cerebral electrical activity, conditioned aversion, and catecholamine biosynthesis. Stages of memory formation are discussed, and the possibility that kindling, drug tolerance, and enzyme induction are dependent on protein synthesis is considered.(8 p ref)(PsycINFO Database Record (c) 2016 APA, all rights reserved)",Hasker P Davis and Larry R Squire,1708,16300905347317453043,Psychological bulletin,3,518,American Psychological Association,Protein synthesis and memory: a review.,https://psycnet.apa.org/record/1985-11471-001,96,1984,/scholar?cites=16300905347317453043,Un_yatgAAAAJ:L7vk9XBBNxgC
16012,"Recent studies of animals with complex nervous systems, including humans and other primates, have improved our understanding of how the brain accomplishes learning and memory. Major themes of recent work include the locus of memory storage, the taxonomy of memory, the distinction between declarative and procedural knowledge, and the question of how memory changes with time, that is, the concepts of forgetting and consolidation. An important recent advance is the development of an animal model of human amnesia in the monkey. The animal model, together with newly available neuropathological information from a well-studied human patient, has permitted the identification of brain structures and connections involved in memory functions.",Larry R Squire,1694,9564970436166716568,Science,4758,1612-1619,American Association for the Advancement of Science,Mechanisms of memory,https://science.sciencemag.org/content/232/4758/1612.abstract,232,1986,/scholar?cites=9564970436166716568,Un_yatgAAAAJ:Kqc1aDSOPooC
16013,"† Veterans Affairs Medical Center memory, attention, perception, and voluntary action. The development of simple experimental methods for San Diego, California 92161 and University of California studying learning and memory—first in humans by Hermann Ebbinghaus in 1885 and a few years later in experi-San Diego, California 92093",Brenda Milner and Larry R Squire and Eric R Kandel,1692,14051352298102605917,Neuron,3,445-468,Elsevier,Cognitive neuroscience and the study of memory,https://www.cell.com/neuron/pdf/S0896-6273(00)80987-3.pdf,20,1998,/scholar?cites=14051352298102605917,Un_yatgAAAAJ:zdX0sdgBH_kC
16014,"The fact that information acquired before the onset of amnesia can be lost (retrograde amnesia) has fascinated psychologists, biologists, and clinicians for over 100 years. Studies of retrograde amnesia have led to the concept of memory consolidation, whereby medial temporal lobe structures direct the gradual establishment of memory representations in neocortex. Recent theoretical accounts have inspired a simple neural network model that produces behavior consistent with experimental data and makes these ideas about memory consolidation more concrete. Recent physiological and anatomical findings provide important information about how memory consolidation might actually occur.",Larry R Squire and Pablo Alvarez,1586,8822919569264395839,Current opinion in neurobiology,2,169-177,Elsevier Current Trends,Retrograde amnesia and memory consolidation: a neurobiological perspective,https://www.sciencedirect.com/science/article/pii/0959438895800239,5,1995,/scholar?cites=8822919569264395839,Un_yatgAAAAJ:0sTkTiv_uMkC
16015,"A major goal of psychology is to understand the underlying organization of cognition-that is, to develop formal accounts of cognitive processes, inforн mation flow, and representations. Ultimately, one wants to understand cogniн tion not just as an abstraction, or in terms that are simply plausible or internally consistent. Rather, one wants to know as specifically and concretely as possiн ble how the job is actually done. It is often said, working from logical considн erations alone, that in describing the function of a complex device one can separate consideration of its formal operations (the software) from considerн ation of the mechanisms used to implement the operations (the hardware). In the history of cognitive psychology it has been traditional to separate psychoн logical theory from neurobiological detail. Until recently, this approach could be justified by the fact that relevant neurobiological information was simply …",Larry R Squire and Barbara Knowlton and Gail Musen,1534,17477111511770801969,,1,453-495,Annual Reviews,The structure and organization of memory,https://www.annualreviews.org/doi/pdf/10.1146/annurev.ps.44.020193.002321,44,1993,/scholar?cites=17477111511770801969,Un_yatgAAAAJ:pxXbYLTb8EgC
16016,"Assessed the performance of 3 kinds of amnesic patients (ie, 7 patients with Korsakoff's syndrome, 8 patients receiving bilateral ECT, and 2 patients with anoxic encephalopathy) and control Ss using 4 methods for testing memory: free recall, recognition, cued recall, and word completion. 14 male alcoholics, 6 female depressives, and 6 nonpsychiatric inpatients served as controls. Whereas amnesic patients were impaired on free recall, recognition, and cued recall, they were normal on word completion. Performance on the word-completion test declined at a normal rate, reaching chance after about 120 min. The word-completion test resembled the cued-recall test in that the initial letters of previously presented words were given as cues. It differed from cued recall only in the instructions, which directed Ss away from the memory aspects of the test and asked them to complete each 3-letter cue with the 1st word that …",Peter Graf and Larry R Squire and George Mandler,1291,12005052163930690223,"Journal of Experimental Psychology: Learning, Memory, and Cognition",1,164,American Psychological Association,The information that amnesic patients do not forget.,https://psycnet.apa.org/record/1984-18111-001,10,1984,/scholar?cites=12005052163930690223,Un_yatgAAAAJ:wuD5JclIwkYC
16017,"The fourth edition of Fundamental Neuroscience reinvents itself as an engrossing and comprehensive presentation of the discipline of neuroscience, from molecules to cognition. Thorough but succinct, and lavishly illustrated, the book builds from an introductory section that includes fundamental neuroanatomy and goes on to cover cellular and molecular neuroscience, development, sensory systems, motor systems, regulatory systems, and behavioral and cognitive neuroscience. The book has been retooled to better serve its audience in the neuroscience and medical communities. The chapters include more than 100 boxes describing clinical conditions, techniques, and other special topics. Each chapter went through a thorough review process, giving the book an evenness of tone. The chapters are authored by outstanding working scientists who are experts on the topics they cover. Selected for inclusion in Doody's Core Titles 2013, an essential collection development tool for health sciences libraries 30% new material including new chapters on dendritic development and spine morphogenesis, chemical senses, cerebellum, eye movements, circadian timing, sleep and dreaming, and consciousness Accompanying website for students and instructors Additional text boxes describing key experiments, disorders, methods, and concepts More than 650 four-color illustrations, micrographs, and neuroimages Multiple model system coverage beyond rats, mice, and monkeys Extensively expanded index for easier referencing",Larry Squire and Darwin Berg and Floyd E Bloom and Sascha Du Lac and Anirvan Ghosh and Nicholas C Spitzer,1201,6284674011706654132,,,,Academic Press,Fundamental neuroscience,http://books.google.com/books?hl=en&lr=&id=QGzJFu_NyzcC&oi=fnd&pg=PP1&dq=info:tH3nTLelN1cJ:scholar.google.com&ots=Hx0sMXBf85&sig=_r-Bhvv_IG6uk2VXKt___eDdsxc,,2012,/scholar?cites=6284674011706654132,Un_yatgAAAAJ:DXE8ND7PrJAC
16018,"What is memory and where in the brain is it stored? How is memory storage accomplished? Two scientists responsible for some of the fundamental research in the field answer these key questions in Memory: From Mind to Molecules, the first book for a general readership to offer an up-to-date, comprehensive overview of memory from molecules and cells to brain systems and cognition.",Larry R Squire and Eric R Kandel,1183,14680386012920322339,,,,Macmillan,Memory: From mind to molecules,http://scholar.google.com/scholar?cluster=14680386012920322339&hl=en&oi=scholarr,69,2003,/scholar?cites=14680386012920322339,Un_yatgAAAAJ:G36d5HCDkJYC
16019,"What is memory and where in the brain is it stored? How is memory storage accomplished? Two scientists responsible for some of the fundamental research in the field answer these key questions in Memory: From Mind to Molecules, the first book for a general readership to offer an up-to-date, comprehensive overview of memory from molecules and cells to brain systems and cognition.",Larry R Squire and Eric R Kandel,1183,14680386012920322339,,,,Macmillan,Memory: From mind to molecules,http://scholar.google.com/scholar?cluster=14680386012920322339&hl=en&oi=scholarr,69,2003,/scholar?cites=14680386012920322339,Un_yatgAAAAJ:naSTrk-c4S8C
16020,"Some forms of memory have been shown to depend on a system of medial temporal lobe structures that includes the hippocampus and the adjacent cortical areas (entorhinal, perirhinal, and parahippocampal cortex). The role of this system is only temporary, however, as indicated by the fact that, after damage to the medial temporal lobe, recent memories are impaired but very remote memories are intact. Here we review the evidence that the medial temporal lobe memory system is involved in a process of consolidation: memories are initially dependent on this system but gradually become established in other areas of the brain. We then review some of the ideas that have been proposed about the phenomenon of consolidation and suggest a synthesis of these views. Finally, we describe a simple neural network model that captures some key features of consolidation.",Pablo Alvarez and Larry R Squire,1169,2039364494390099092,Proceedings of the national academy of sciences,15,7041-7045,National Academy of Sciences,Memory consolidation and the medial temporal lobe: a simple network model,https://www.pnas.org/content/91/15/7041.short,91,1994,/scholar?cites=2039364494390099092,Un_yatgAAAAJ:isU91gLudPYC
16021,"Recognition memory is widely viewed as consisting of two components, recollection and familiarity, which have been proposed to be dependent on the hippocampus and the adjacent perirhinal cortex, respectively. Here, we propose an alternative perspective: we suggest that the methods traditionally used to separate recollection from familiarity instead separate strong memories from weak memories. A review of work with humans, monkeys and rodents finds evidence for familiarity signals (as well as recollection signals) in the hippocampus and recollection signals (as well as familiarity signals) in the perirhinal cortex. We also indicate ways in which the functions of the medial temporal lobe structures are different, and suggest that these structures work together in a cooperative and complementary way.",Larry R Squire and John T Wixted and Robert E Clark,1059,5829091259530176575,Nature Reviews Neuroscience,11,872-883,Nature Publishing Group,Recognition memory and the medial temporal lobe: a new perspective,https://www.nature.com/articles/nrn2154,8,2007,/scholar?cites=5829091259530176575,Un_yatgAAAAJ:qmtmRrLr0tkC
16022,"We studied regional cerebral blood flow using the H2(15)O method while normal subjects performed four similar tasks involving three-letter word beginnings (stems). Prior to each task, subjects studied a list of words. Local blood flow was then monitored during a 40-sec period while subjects (i) silently viewed word stems, (ii) completed stems to form the first words to come to mind, but the stems were not the beginnings of any study words (baseline), (iii) completed stems and half of them could form study words (priming), or (iv) tried to recall study words, and half of the stems could form these words (memory). There were three major findings. (i) The memory task engaged the right hippocampal region when the memory task was compared to either the baseline or the priming condition. The right hemispheric locus suggests that performance is driven by the visual characteristics of the words rather than by semantic or …",Larry R Squire and Jeffrey G Ojemann and Francis M Miezin and Stephen E Petersen and Tom O Videen and Marcus E Raichle,1053,12729074708870836782,Proceedings of the National Academy of Sciences,5,1837-1841,National Academy of Sciences,Activation of the hippocampus in normal humans: a functional anatomical study of memory.,https://www.pnas.org/content/89/5/1837.short,89,1992,/scholar?cites=12729074708870836782,Un_yatgAAAAJ:a2necdfpwlEC
16023,"Clinical and experimental studies have shown that the hippocampal formation and related structures in the medial temporal lobe are important for learning and memory. Retrograde amnesia was studied prospectively in monkeys to understand the contribution of the hippocampal formation to memory function. Monkeys learned to discriminate 100 pairs of objects beginning 16, 12, 8, 4, and 2 weeks before the hippocampal formation was removed (20 different pairs at each time period). Two weeks after surgery, memory was assessed by presenting each of the 100 object pairs again for a single-choice trial. Normal monkeys exhibited forgetting; that is, they remembered recently learned objects better than objects learned many weeks earlier. Monkeys with hippocampal damage were severely impaired at remembering recently learned objects. In addition, they remembered objects learned long ago as well as normal …",Stuart M Zola-Morgan and Larry R Squire,998,9823084549777110051,Science,4978,288-290,American Association for the Advancement of Science,The primate hippocampal formation: evidence for a time-limited role in memory storage,https://science.sciencemag.org/content/250/4978/288.abstract,250,1990,/scholar?cites=9823084549777110051,Un_yatgAAAAJ:txeM2kYbVNMC
16024,"Classical conditioning of the eye-blink response, perhaps the best studied example of associative learning in vertebrates, is relatively automatic and reflexive, and with the standard procedure (simple delay conditioning), it is intact in animals with hippocampal lesions. In delay conditioning, a tone [the conditioned stimulus (CS)] is presented just before an air puff to the eye [the unconditioned stimulus (US)]. The US is then presented, and the two stimuli coterminate. In trace conditioning, a variant of the standard paradigm, a short interval (500 to 1000 ms) is interposed between the offset of the CS and the onset of the US. Animals with hippocampal lesions fail to acquire trace conditioning. Amnesic patients with damage to the hippocampal formation and normal volunteers were tested on two versions of delay conditioning and two versions of trace conditioning and then assessed for the extent to which they became …",Robert E Clark and Larry R Squire,971,10609446258860835986,science,5360,77-81,American Association for the Advancement of Science,Classical conditioning and brain systems: the role of awareness,https://science.sciencemag.org/content/280/5360/77.abstract,280,1998,/scholar?cites=10609446258860835986,Un_yatgAAAAJ:gV6rEsy15s0C
16025,"Three important developments have occurred in the area of memory during the past decade. The first was the recognition that there is more than one kind of memory (Cohen 1984; Schacter 1987; Squire 1982; Tulving 1985). Declarative memory (or, explicit memory) affords the capacity for conн scious recollections about facts and events. This is the kind of memory that is usually referred to when the terms"" memory"" or"" remembering"" are used in ordinary language. Declarative memory can be contrasted with nondeclarative (or implicit) memory, a heterogeneous collection of nonconscious abilities that includes the learning of skills and habits, primн ing, and some forms of classical conditioning. In these cases, experience cumulates in behavioral change, but without affording access to any memory content. The distinction between declarative and nondeclarative memory is fundamental, because it has turned out that …",Stuart Zola-Morgan and Larry R Squire,967,7078042921843528529,,1,547-563,Annual Reviews,Neuroanatomy of memory,https://www.annualreviews.org/doi/pdf/10.1146/annurev.ne.16.030193.002555,16,1993,/scholar?cites=7078042921843528529,Un_yatgAAAAJ:In6cVmBjs0IC
16026,"Patient RB (Human amnesia and the medial temporal region: enduring memory impairment following a bilaterial lesion limited to field CA1 of the hippocampus, S. Zola-Morgan, L. R. Squire, and D. G. Amaral, 1986, J Neurosci 6:2950–2967) was the first reported case of human amnesia in which detailed neuropsychological analyses and detailed postmortem neuropathological analyses demonstrated that damage limited to the hippocampal formation was sufficient to produce anterograde memory impairment. Neuropsychological and postmortem neuropathological findings are described here for three additional amnesic patients with bilateral damage limited to the hippocampal formation. Findings from these patients, taken together with the findings from patient RB and other amnesic patients, make three important points about memory. (1) Bilateral damage limited primarily to the CA1 region of the hippocampal …",Nancy L Rempel-Clower and Stuart M Zola and Larry R Squire and David G Amaral,954,9529129149690594283,Journal of Neuroscience,16,5233-5255,Society for Neuroscience,Three cases of enduring memory impairment after bilateral damage limited to the hippocampal formation,https://www.jneurosci.org/content/16/16/5233.short,16,1996,/scholar?cites=9529129149690594283,Un_yatgAAAAJ:idthP5jqfYAC
16027,"There is wide agreement that spatial memory is dependent on the integrity of the hippocampus, but the importance of the hippocampus for nonspatial tasks, including tasks of object recognition memory is not as clear. We examined the relationship between hippocampal lesion size and both spatial memory and object recognition memory in rats. Spatial memory was impaired after bilateral dorsal hippocampal lesions that encompassed 30-50% total volume, and as lesion size increased from 50% to ≈100% of total hippocampal volume, performance was similarly impaired. In contrast, object recognition was intact after dorsal hippocampal lesions that damaged 50-75% of total hippocampal volume and was impaired only after larger lesions that encompassed 75-100% of hippocampal volume. Last, ventral hippocampal lesions that encompassed ≈50% of total hippocampal volume impaired spatial memory but did not …",Nicola J Broadbent and Larry R Squire and Robert E Clark,924,7369723111259996100,Proceedings of the National Academy of Sciences,40,14515-14520,National Academy of Sciences,"Spatial memory, recognition memory, and the hippocampus",https://www.pnas.org/content/101/40/14515.short,101,2004,/scholar?cites=7369723111259996100,Un_yatgAAAAJ:I8rxH6phXEkC
16028,"Across three experiments, PET scans were obtained while subjects performed different word-stem completion and FIXATION control tasks designed to study the functional anatomy of memory retrieval. During each of three different word-stem completion scans, word-stem cues were visually presented in uppercase letters. The RECALL task required explicit retrieval of study words presented prior to the PET scan. The PRIMING task addressed the implicit effects of the prior study words without requiring intentional recall. The BASELINE task encouraged retrieval of information from a general knowledge store. Across experiments, the similarity between study words and word stems was manipulated by presenting prescan study words in either uppercase letters identical to the stems, in lowercase letters, or auditorily. The PRIMING task was not studied with auditory presentation. Many activations were consistent across …",Randy L Buckner and Steven E Petersen and Jeffrey G Ojemann and Francis M Miezin and Larry R Squire and Marcus E Raichle,899,10306391977499775958,Journal of Neuroscience,1,12-29,Society for Neuroscience,Functional anatomical studies of explicit and implicit memory retrieval tasks,https://www.jneurosci.org/content/15/1/12.short,15,1995,/scholar?cites=10306391977499775958,Un_yatgAAAAJ:oqD4_j7ulsYC
16029,"In monkeys, bilateral damage to the medial temporal region produces severe memory impairment. This lesion, which includes the hippocampal formation, amygdala, and adjacent cortex, including the parahippocampal gyrus (the H+A+ lesion), appears to constitute an animal model of human medial temporal lobe amnesia. Reexamination of histological material from previously studied monkeys with H+A+ lesions indicated that the perirhinal cortex had also sustained significant damage. Furthermore, recent neuroanatomical studies show that the perirhinal cortex and the closely associated parahippocampal cortex provide the major source of cortical input to the hippocampal formation. Based on these 2 findings, we evaluated the severity of memory impairment in a group of monkeys that received bilateral lesions limited to the perirhinal cortex and parahippocampal gyrus (the PRPH lesion). The performance of the …",Stuart Zola-Morgan and Larry R Squire and David G Amaral and Wendy A Suzuki,897,16441797453762764402,Journal of Neuroscience,12,4355-4370,Society for Neuroscience,Lesions of perirhinal and parahippocampal cortex that spare the amygdala and hippocampal formation produce severe memory impairment,https://www.jneurosci.org/content/9/12/4355.short,9,1989,/scholar?cites=16441797453762764402,Un_yatgAAAAJ:ehoypfNsBj8C
16030,"In two experiments, we investigated memory for recently learned facts and memory for the source of the facts (i.e. where and when the facts were learned) in patients with frontal lobe lesions, age-matched elderly control subjects, and younger subjects. In both experiments, patients with frontal lobe lesions recalled as many facts as their age-matched subjects and the younger subjects, but they frequently attributed facts to incorrect sources. In the second experiment, both patients with frontal lobe lesions and their age-matched subjects committed more source errors than younger subjects. These findings suggest that the frontal lobes may play a special role in associating facts to the context in which they were learned. The results are also discussed in the light of the source memory impairment that occurs in amnesic patients.",Jeri S Janowsky and Arthur P Shimamura and Larry R Squire,814,2193702146799143448,Neuropsychologia,8,1043-1056,Pergamon,Source memory impairment in patients with frontal lobe lesions,https://www.sciencedirect.com/science/article/pii/002839328990184X,27,1989,/scholar?cites=2193702146799143448,Un_yatgAAAAJ:L_l9e5I586QC
16031,"Rats with radio-frequency or ibotenic acid lesions of the hippocampus and rats with radio-frequency lesions of the fornix were tested on the visual paired comparison task (VPC), a test of recognition memory. Memory was assessed at five different delay intervals ranging from 10 sec to 24 hr. All operated groups performed normally at the shorter delays (10 sec and 1 min). Across longer delays, the two groups with hippocampal damage were impaired. Rats with fornix lesions performed well on the VPC task but were impaired on a spatial task (spontaneous alternation). The results show that the hippocampus is essential for normal recognition memory. Moreover, fornix lesions need not mimic the effects of direct damage to hippocampal tissue. The findings are discussed in the context of the contribution of the hippocampus to recognition memory.",Robert E Clark and Stuart M Zola and Larry R Squire,765,9168867311639875863,Journal of Neuroscience,23,8853-8860,Society for Neuroscience,Impaired recognition memory in rats after damage to the hippocampus,https://www.jneurosci.org/content/20/23/8853.short,20,2000,/scholar?cites=9168867311639875863,Un_yatgAAAAJ:v_tt_AnqfNMC
16032,"The strengths and weaknesses of human memory have fascinated people for hundreds of years, so it is not surprising that memory research has remained one of the most flourishing areas in science. During the last decade, however, a genuine science of memory has emerged, resulting in research and theories that are rich, complex, and far reaching in their implications. Endel Tulving and Fergus Craik, both leaders in memory research, have created this highly accessible guide to their field. In each chapter, eminent researchers provide insights into their particular areas of expertise in memory research. Together, the chapters in this handbook lay out the theories and presents the evidence on which they are based, highlights the important new discoveries, and defines their consequences for professionals and students in psychology, neuroscience, clinical medicine, law, and engineering.",Endel Tulving and Fergus IM Craik,754,17921041720333159586,,,,Oxford University Press,The Oxford handbook of memory,http://books.google.com/books?hl=en&lr=&id=r0yjoYvv3_YC&oi=fnd&pg=PP1&dq=info:osxpsX5UtPgJ:scholar.google.com&ots=GY4hIlJ3Wr&sig=hLvdRBeXInG-UicY6mJT_7v0uas,,2000,/scholar?cites=17921041720333159586,Un_yatgAAAAJ:s85pQhAUCrAC
