id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
30010,"Deep seismic profiles in the Irish and North seas have successfully imaged crustal structure across the Iapetus suture zone. A problem with current interpretations is that the reflectors chosen as the suture project to the top of the basement well to the south of the Solway Line, the palaeontologically defined trace of the suture. We present a revised interpretation in which a reflectivity boundary common to all the profiles is identified as the leading edge of imbricated Avalonian crust, in effect the footwall of the suture zone. This projects to the surface close to the Solway Line, obviating the need to invoke northward backthrusting of the suture.",NJ Soper and RW England and DB Snyder and PD Ryan,95,12977557366533676876,Journal of the Geological Society,5,697-700,Geological Society of London,"The Iapetus suture zone in England, Scotland and eastern Ireland: a reconciliation of geological and deep seismic data",https://jgs.lyellcollection.org/content/149/5/697.short,149,1992,/scholar?cites=12977557366533676876,UCQw0TAAAAAJ:IjCSPb-OGe4C
30011,,PD Ryan and DAT Harper and JS Whalley,93,374688126734539966,"Champman & Hall, London",,,,"PALSTAT, Statistics for palaeontologists",http://scholar.google.com/scholar?cluster=374688126734539966&hl=en&oi=scholarr,,1995,/scholar?cites=374688126734539966,UCQw0TAAAAAJ:ZHo1McVdvXMC
30012,,Ø Hammer and DAT Harper and PD Ryan,91,4898506295492163119,"University of Oslo, Oslo, Norway",,,,"PAST–Palaeontological Statistics, Version 1.90",http://scholar.google.com/scholar?cluster=4898506295492163119&hl=en&oi=scholarr,,2009,/scholar?cites=4898506295492163119,UCQw0TAAAAAJ:04dtUmz_MT0C
30013,"A new 10 nT compilation of magnetic data for Ireland and the immediately adjacent sea area shows distinct geophysical provinces of characteristic magnetic signature separated by major magnetic linears which can be related to important geological lines. In the far northwest there is a structurally coherent Grampian tectonic‐thermal zone bounded to the southeast by the Fair Head‐Clew Bay Line. Between the Fair Head‐Clew Bay Line and the western extension of the Southern Uplands Line, which forms the northern margin to the Southern Uplands of Scotland, is a segmented zone of relatively small magnetic anomalies and geological bodies of mixed crustal affinity: Grampian massifs, Lower Palaeozoic sedimentary basins bounded by major shear faults, relics of Lower Palaeozoic oceanic and related crust, and possible older microcontinent fragments. These separate areas have quite individual structural and …",MD Max and PD Ryan and DD Inamdar,83,17335544618511816760,Tectonics,5,431-451,,A magnetic deep structural geology interpretation of Ireland,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/TC002i005p00431,2,1983,/scholar?cites=17335544618511816760,UCQw0TAAAAAJ:Y0pCki6q_DkC
30014,"New reflection profiles recorded to 18s (c.60km) along a 600 km north-south transect West of IREland (WIRE lines) provide a cross-section of the Irish Caledonides from Lewisian basement in the north to the Variscan fold-and-thrust belt in the south, and constrain the offshore extrapolations of major Caledonide structures.We interpret the profiles as showing the Great Glen fault and associated, NE-trending strike-slip faults as near-vertical structures which cut the whole crust and the uppermost mantle. Beneath the surface trace of the Fair Head-Clew Bay line we image a north-dipping zone which soles into horizontal layers just above the reflection Moho. The north-dipping zone separates south-dipping reflections above and to the north from north-dipping reflections below and to the south. From the Fair Head-Clew Bay line as far south as the Iapetus suture the lower crust contains north-dipping packages of reflectors …",SL Klemperer and PD Ryan and DB Snyder,82,17157284152866507687,Journal of the Geological Society,1,149-164,Geological Society of London,A deep seismic reflection transect across the Irish Caledonides,https://jgs.lyellcollection.org/content/148/1/149.short,148,1991,/scholar?cites=17157284152866507687,UCQw0TAAAAAJ:qjMakFHDy7sC
30015,,Ø Hammer and DAT Harper and PD Ryan,76,8282613046871126700,PAST: Paleontological statistics software package for education and data analysis,,1,,Palaeontologia Electronica,http://scholar.google.com/scholar?cluster=8282613046871126700&hl=en&oi=scholarr,4,2001,/scholar?cites=8282613046871126700,UCQw0TAAAAAJ:x9HjRiAMpasC
30016,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",H Furnes,75,2155209452254868898,The Caledonide Orogen: Scandinavia and Related Areas,,657-669,Wiley & Sons,Geological and geochemical classification of the ophiolitic fragments in the Scandinavian Caledonides,https://ci.nii.ac.jp/naid/10023907137/,,1985,/scholar?cites=2155209452254868898,UCQw0TAAAAAJ:70eg2SAEIzsC
30017,"Geological and geophysical criteria allow division of the Caledonides of western Ireland into four principal zones. Zone 1, in the north, contains Grenvillian basement with late Proterozoic supra-crustals. Zone 2 contains the Westport Complex, the Deer Park Complex and the South Mayo Trough. Connemara and the Delany Dome Formation occupy Zone 3. Zone 4 contains the South Connemara Group and mid- to late-Ordovician and Silurian sediments and volcanic rocks. The various tectonic models proposed for these zones are discussed and a ‘minimum’ tectonic model is presented, which involves early Ordovician collision of the northern part of Zone 2 with the Laurentian margin (Zone 1) followed by subduction flip (northern part of Zone 4). The site of early collision between Zones 1 and 2 subsequently underwent orogenic collapse and strike-slip dismemberment leading to the sinistral transpressive …",PD Ryan and JF Dewey,73,2550295610659893704,Journal of the Geological Society,1,173-180,Geological Society of London,A geological and tectonic cross-section of the Caledonides of western Ireland,https://jgs.lyellcollection.org/content/148/1/173.short,148,1991,/scholar?cites=2550295610659893704,UCQw0TAAAAAJ:zYLM7Y9cAGgC
30018,Cell culture media used in industrial mammalian cell culture are complex aqueous solutions that are inherently difficult to analyze comprehensively. The analysis of media quality and variance is of utmost importance in efficient manufacturing. We are exploring the use of rapid “holistic” analytical methods that can be used for routine screening of cell culture media used in industrial biotechnology. The application of rapid fluorescence spectroscopic techniques to the routine analysis of cell culture media (Chinese hamster ovary cell-based manufacture) was investigated. We have developed robust methods which can be used to identify compositional changes and ultimately predict the efficacy of individual fed batch media in terms of downstream protein product yield with an accuracy of ±0.13 g/L. This is achieved through the implementation of chemometric methods such as multiway robust principal component …,Paul W Ryan and Boyan Li and Michael Shanahan and Kirk J Leister and Alan G Ryder,71,3184079360798210160,Analytical chemistry,4,1311-1317,American Chemical Society,Prediction of cell culture media performance using fluorescence spectroscopy,https://pubs.acs.org/doi/abs/10.1021/ac902337c,82,2010,/scholar?cites=3184079360798210160,UCQw0TAAAAAJ:Xnn2mF3JXD4C
30019,"The Lough Nafooey Group is divided into 4 formations. The lowermost Bencorragh Formation consists of spilitic pillowed tholeiites, passing up into the blocky andesite flows, breccias, cherts and basic pillow lavas of the Finny Formation. This is overlain by the Knock Kilbride Formation comprised of spilitized calc-alkali basic to intermediate lavas, often pillowed, that are interbedded with breccias and graptolitic shales. Proximal turbidites containing rhyolite, granite and spilite clasts represent the highest Derry Bay Formation. New palaeontological evidence shows the Knock Kilbride Formation to be of upper Tremadoc (Lancefield 3) age. Petrological and structural studies show that the Lough Nafooey Group was folded and subjected to burial metamorphism prior to the onset of upper Llandovery sedimentation. Assemblages typical of the zeolite, pumpellyite and greenschist facies are recorded. Geochemical studies …",PD Ryan and PA Floyd and JB Archer,68,16780648368152374292,Journal of the Geological Society,4,443-458,Geological Society of London,"The stratigraphy and petrochemistry of the Lough Nafooey Group (Tremadocian), western Ireland",https://jgs.lyellcollection.org/content/137/4/443.short,137,1980,/scholar?cites=16780648368152374292,UCQw0TAAAAAJ:_FxGoFyzp5QC
30020,Keyword (fr) LIGNE RIVAGE HOLOCENE PALYNODIAGRAMME FLORE DIATOMEE FLORE SPECIFIQUE DATATION C 14 ISOSTASIE EXHAUSSEMENT NORVEGE NORD FROSTA FJORD TRONDHEIM GEOMORPHOLOGIE PEDOLOGIE FORMATION SUPERFICIELLE SCIENCES DE LA TERRE GEOLOGIE QUATERNAIRE NORVEGE EUROPE,Alfred Kjemperud,65,7467880247276806465,,,,,"A SHORELINE DISPLACEMENT INVESTIGATION FROM FROSTA IN TRONDHEIMSFJARDEN, NORD-TRONDELAG, NORWAY",https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=PASCALGEODEBRGM8120381893,,1981,/scholar?cites=7467880247276806465,UCQw0TAAAAAJ:SQZOXlr1FBsC
30021,"The Caledonian Orogen in Ireland can be divided into seven potentially suspect terranes which are, from northwest to southeast, the Grampian, Northwestern, Central, Grangegeeth, Bellewstown, Leinster, and Rosslare Terranes. The terrane boundaries are faults or complex shear zones where exposed, locally with evidence of sinistral shear and, or, transpression. They can be followed beneath the Upper Palaeozoic cover as aeromagnetic or gravity lineaments with or without evidence of later fault reactivation. The terranes are defined on the basis of lithology, deformational and metamorphic histories, and faunal provinciality. The docking histories are constrained by sedimentary linkages, overstep sequences, and stitching plutons. Some terranes may be composite and these have been subdivided into domains. Terrane and domain assembly was an extended process from early Ordovician to late Silurian times …",FC Murphy and TB Anderson and JS Daly and V Gallagher and JR Graham and DAT Harper and JD Johnston and PS Kennan and MJ Kennedy and CB Long and JH Morris and WG O'Keeffe and M Parkes and PD Ryan and RJ Sloan and CJ Stillman and D Tietzsch-Tyler and SP Todd and JP Wrafter,62,10354509401255213817,Irish Journal of Earth Sciences,,11-41,Royal Irish Academy,An appraisal of Caledonian suspect terranes in Ireland,https://www.jstor.org/stable/30002331,,1991,/scholar?cites=10354509401255213817,UCQw0TAAAAAJ:Tyk-4Ss8FVUC
30022,,TH Torsvik and PO Ryan and A Trench,60,5268413419725579450,Geology I,,7-10,,"Harper, DAT 1990: Cambrian-Ordovician palaeogeography of Baltica",,9,,/scholar?cites=5268413419725579450,UCQw0TAAAAAJ:HoB7MX3m0LUC
30023,"Based on new palaeomagnetic results from the North Norwegian Caledonides, we propose new apparent polar wander paths for Baltica during the Early–Mid Palaeozoic and discuss their palaeogeographic implications.In Cambrian and Early Ordovician times, Baltica occupied southerly latitudes of the order of 30° to 50°, but was ‘inverted’ with respect to its present orientation. Consequently, the Russian Platform faced Avalonia and Gondwana, the latter continent occupying high southerly latitudes. Closure of the Tornquist Sea was then accompanied by continental scale, anticlockwise rotation of Baltica relative to Avalonia. This rotation probably occurred during mid-Ordovician times, although as yet, the timing of final suturing is poorly constrained by available palaeomagnetic data. At this time Laurentia occupied an equatorial position.Baltica then moved northwards in Late Ordovician and Silurian …",TH Torsvik and O Olesen and Paul D Ryan and A Trench,59,14684179901404166451,Geophysical Journal International,1,261-279,Blackwell Publishing Ltd,On the palaeogeography of Baltica during the Palaeozoic: new palaeomagnetic data from the Scandinavian Caledonides,https://academic.oup.com/gji/article-abstract/103/1/261/567406,103,1990,/scholar?cites=14684179901404166451,UCQw0TAAAAAJ:WF5omc3nYNoC
30024,,John Rollisson Graham and Bernard Edgley Leake and Paul Desmond Ryan,57,2674364096531354589,,,,Scottish Academic Press,The geology of South Mayo,http://orca-mwe.cf.ac.uk/id/eprint/74341,,1989,/scholar?cites=2674364096531354589,UCQw0TAAAAAJ:eQOLeE2rZwMC
30025,"The nature of the contact between the orthotectonic (late Pre-cambrian to Cambrian) and the paratectonic (Ordovician and Silurian) Caledonides has long been a source of discussion. In western Ireland this junction occurs in a complex zone which crops out along the southern shores of Clew Bay, County Mayo, where Dalradian (Middle Cambrian) and Ordovician (Arenig) rocks are separated by a pre-Silurian rock unit termed the Deer Park Complex 1 (Fig. 1). The complex contains both meta-sedimentary and meta-igneous rocks and has been variously interpreted as representing a pre-Caledonian basement ridge1, an imbricate thrust zone 2 related to the development of a major fault system, the Fair Head–Clew Bay line 3 or an Arenig ophiolite 4. We report here geological, geochemical and geophy-sical studies on the Deer Park Complex which indicate that it is a northerly dipping mélange unit containing the …",PD Ryan and VK Sawal and AS Rowlands,56,977363398513271171,Nature,5903,50-52,Nature Publishing Group,Ophiolitic melange separates ortho-and para-tectonic Caledonides in western Ireland,https://www.nature.com/articles/302050a0,302,1983,/scholar?cites=977363398513271171,UCQw0TAAAAAJ:hqOjcs7Dif8C
30026,"There is no one model, no paradigm, that uniquely defines arc–continent collision. Natural examples and modelling of arc–continent collision show that there is a large degree of, and variation in, complexity that depend on a number of key first-order parameters and the nature of the main players; the continental margin and the arc–trench complex (the arc–trench complex includes the arc and the subduction zone). Although modelling techniques can be used to gain insights into these, they cannot and do not aim at reproducing the messiness of nature. In natural examples, identifying the nature of the main players involved, such as the age, physical properties, and pre-existing structure of the margin and the arc is just a beginning. Once this is done, parameters such as time, convergence velocity and vector need to be taken into account when determining the tectonic processes that were operative in any one …",Dennis Brown and Paul D Ryan and Juan Carlos Afonso and David Boutelier and Jean‑Pierre Burg and Timothy Byrne and Andrew Calvert and Frederick Cook and Susan DeBari and John F Dewey and Taras V Gerya and Ronald Harris and Richard Herrington and Elena Konstantinovskaya and Timothy Reston and Alexandre Zagorevski,55,17905797823631045413,,,477-493,"Springer, Berlin, Heidelberg",Arc–continent collision: the making of an orogen,https://link.springer.com/chapter/10.1007/978-3-540-88558-0_17,,2011,/scholar?cites=17905797823631045413,UCQw0TAAAAAJ:iH-uZ7U-co4C
30027,"The surgical safety checklist is widely used to improve the quality of perioperative care. However, clinicians continue to debate the clinical effectiveness of this tool.Prospective analysis of data from the International Surgical Outcomes Study (ISOS), an international observational study of elective in-patient surgery, accompanied by a systematic review and meta-analysis of published literature. The exposure was surgical safety checklist use. The primary outcome was in-hospital mortality and the secondary outcome was postoperative complications. In the ISOS cohort, a multivariable multi-level generalized linear model was used to test associations. To further contextualise these findings, we included the results from the ISOS cohort in a meta-analysis. Results are reported as odds ratios (OR) with 95% confidence intervals.We included 44 814 patients from 497 hospitals in 27 countries in …",TEF Abbott and T Ahmad and MK Phull and AJ Fowler and R Hewson and BM Biccard and MS Chew and M Gillies and RM Pearse and Rupert M Pearse and Scott Beattie and Pierre-Alain Clavien and Nicolas Demartines and Lee A Fleisher and Mike Grocott and James Haddow and Andreas Hoeft and Peter Holt and Rui Moreno and Naomi Pritchard and Andrew Rhodes and Duminda Wijeysundera and Matt Wilson and Tahania Ahmed and Kirsty Everingham and Russell Hewson and Marta Januszewska and Mandeep-Kaur Phull and Richard Halliwell and Mark Shulman and Paul Myles and Werner Schmid and Michael Hiesmayr and Patrick Wouters and Stefan de Hert and Suzana Lobo and Xiangming Fang and Lars Rasmussen and Emmanuel Futier and Matthieu Biais and Aurélien Venara and Karem Slim and Michael Sander and Despoina Koulenti and Kostoula Arvaniti and Mathew Chan and Atul Kulkarni and Susilo Chandra and Aida Tantri and Emad Geddoa and Muntadhar Abbas and Giorgio Della Rocca and Datin Sivasakthi and Marzida Mansor and Pastor Luna and Arthur Bouwman and Wolfgang Buhre and Vanessa Beavis and Douglas Campbell and Tim Short and Tunde Osinaike and Ricardo Matos and Ioana Grigoras and Mikhail Kirov and Denis Protsenko and Bruce Biccard and Cesar Aldecoa and Michelle Chew and Christoph Hofer and Martin Hubner and James Ditai and Tamas Szakmany and Lee Fleisher and Marissa Ferguson and Michael MacMahon and Ritchie Cherian and Helen Currow and Kathirgamanathan Kanathiban and David Gillespie and Edward Pathmanathan and Katherine Phillips and Jenifer Reynolds and Joanne Rowley and Jeanene Douglas and Ross Kerridge and Sameer Garg and Michael Bennett and Megha Jain and David Alcock and Nico Terblanche and Rochelle Cotter and Kate Leslie and Marcelle Stewart and Nicolette Zingerle and Antony Clyde and Oliver Hambidge and Adam Rehak and Sharon Cotterell and Wilson Binh Quan Huynh and Timothy McCulloch and Erez Ben-Menachem and Thomas Egan and Jennifer Cope and Paul Fellinger and Markus Haisjackl and Simone Haselberger and Caroline Holaubek and Paul Lichtenegger and Florian Scherz and Franz Hoffer and Veronika Cakova and Andreas Eichwalder and Norbert Fischbach and Reinhold Klug and Elisabeth Schneider and Martin Vesely and Reinhart Wickenhauser and Karl Gernot Grubmueller and Marion Leitgeb and Friedrich Lang and Nancy Toro and Marlene Bauer and Friedrich Laengle and Claudia Haberl and Thomas Mayrhofer and Christoph Trybus and Christian Buerkle and Karin Forstner and Reinhard Germann and Harald Rinoesl and Elke Schindler and Ernst Trampitsch and Gerhard Bogner and Daniel Dankl and Martin Duenser and Gerhard Fritsch and Ilse Gradwohl-Matis and Andreas Hartmann and Thomas Hoelzenbein and Tarkan Jaeger and Franz Landauer and Gregor Lindl and Michael Lux and Johannes Steindl and Ottokar Stundner and Christian Szabo and Jawad Bidgoli and Hans Verdoodt and Patrice Forget and David Kahn,52,10128164676946540274,British journal of anaesthesia,1,146-155,Elsevier,"The surgical safety checklist and patient outcomes after surgery: a prospective observational cohort study, systematic review and meta-analysis",https://www.sciencedirect.com/science/article/pii/S0007091217539458,120,2018,/scholar?cites=10128164676946540274,UCQw0TAAAAAJ:BjLbhSWBl98C
30028,"The westward continuation of the Highland Border fault of Scotland (HBFZ) into Ireland is problematic. It is widely thought to follow a pronounced magnetic and gravity lineament, the Fair Head-Clew Bay Line (FCL). The advantage of this interpretation is that it places all the Ordovician ophiolitic complexes and associated sedimentary basins to the south of the FCL, which would represent the contact between Laurentia and the outboard terranes. Its main shortcomings are that both the deep structure and timing of strike-slip are different on the HBFZ and FCL. In Ireland the FCL is a north-dipping feature that can be traced to the Moho on BIRPS profiles, while the HBFZ has no such signature. Terrane amalgamation in western Ireland was completed by the late Ordovician, while in Scotland the Midland Valley terrane did not finally dock until the early Devonian. These considerations suggest that in western Ireland a …",PD Ryan and NJ Soper and DB Snyder and RW England and DHW Hutton,51,3547832009590834146,Geological Magazine,2,171-184,Cambridge University Press,The Antrim–Galway Line: a resolution of the Highland Border Fault enigma of the Caledonides of Britain and Ireland,https://www.cambridge.org/core/journals/geological-magazine/article/antrimgalway-line-a-resolution-of-the-highland-border-fault-enigma-of-the-caledonides-of-britain-and-ireland/001F64B8BC65930C0B76763E0D28BF4F,132,1995,/scholar?cites=3547832009590834146,UCQw0TAAAAAJ:roLk4NBRz8UC
30029,"Human γδ T cells display potent responses to pathogens and malignancies. Of particular interest are those expressing a γδ T-cell receptor (TCR) incorporating TCRδ-chain variable-region-2 [Vδ2(+)], which are activated by pathogen-derived phosphoantigens (pAgs), or host-derived pAgs that accumulate in transformed cells or in cells exposed to aminobisphosphonates. Once activated, Vδ2(+) T cells exhibit multiple effector functions that have made them attractive candidates for immunotherapy. Despite this, clinical trials have reported mixed patient responses, highlighting a need for better understanding of Vδ2(+) T-cell biology. Here, we reveal previously unappreciated functional heterogeneity between the Vδ2(+) T-cell compartments of 63 healthy individuals. In this cohort, we identify distinct “Vδ2 profiles” that are stable over time; that do not correlate with age, gender, or history of phosphoantigen activation; and …",Paul L Ryan and Nital Sumaria and Christopher J Holland and Claire M Bradford and Natalia Izotova and Capucine L Grandjean and Ali S Jawad and Lesley A Bergmeier and Daniel J Pennington,47,1710494828827379349,Proceedings of the National Academy of Sciences,50,14378-14383,National Academy of Sciences,Heterogeneous yet stable Vδ2 (+) T-cell profiles define distinct cytotoxic effector potentials in healthy human individuals,https://www.pnas.org/content/113/50/14378.short,113,2016,/scholar?cites=1710494828827379349,UCQw0TAAAAAJ:KR6TXPE-FHQC
30030,"The origin of the Newer Granites is long-standing problem. In the Caledonian orthotectonic zone the intrusions span the period of late orogenic convergence and uplift, but attempts to relate them as a group to late Iapetan subduction have been unsuccessful. A range of rock types is represented, mainly with I-type affinities, and granodiorite is the most voluminous. In contrast, granitic intrusions south of the Moniaive shear zone in Scotland and also in the north of England have significant S-type characteristics, span the trace of the Iapetus suture and have ages in the range 400–390 Ma, significantly younger than intrusions to the north. We refer to these younger granitic intrusions, along with others of similar character along-strike to the southwest, as the Trans-Suture Suite. We explore the link between the Trans-Suture Suite and recently recognized orogen-wide sinistral transtension in the Early Devonian period …",PE Brown and PD Ryan and NJ Soper and NH Woodcock,47,272377268957425397,Geological Magazine,2,235-256,GeoScienceWorld,The Newer Granite problem revisited: a transtensional origin for the Early Devonian trans-suture suite,https://pubs.geoscienceworld.org/gsa/geolmag/article/145/2/235/65692,145,2008,/scholar?cites=272377268957425397,UCQw0TAAAAAJ:M3ejUd6NZC8C
30031,"The Wilson Cycle, the repeated opening and closing of oceans, commonly along roughly the same lines, is here attributed to the presence of eclogite-facies roots of partially collapsed orogens. We present a finite-element thermal model that suggests that such roots will weaken the orogenic lithosphere relative to that of the adjacent foreland for hundreds of millions of years and make it a preferred site for later rifting.",PD Ryan and JF Dewey,46,11191520698444976447,Journal of the Geological Society,3,437-442,Geological Society of London,Continental eclogites and the Wilson Cycle,https://jgs.lyellcollection.org/content/154/3/437.short,154,1997,/scholar?cites=11191520698444976447,UCQw0TAAAAAJ:Se3iqnhoufwC
