,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
597619,"Humane Technology Lab., Università Cattolica, Milan, Italy & ATN-P Lab., Istituto Auxologico, Milan",,31368,8KqSpwMAAAAJ,{'indices'},,Giuseppe Riva,,16961,89,64,536,386,0,0
597620,"Current: Research position (Department of Applied Mathematics, DMA - IMECC) University of Campinas",,203,1fZcc28AAAAJ,{'indices'},,Dante Conti,,155,7,7,5,5,0,0
597621,"Urban Transport Systems Laboratory, École Polytechnique Fédérale de Lausanne (EPFL)",,10523,GDc_4HUAAAAJ,{'indices'},,Nikolas Geroliminis,,7304,49,45,102,84,0,0
597622,"Associate Professor, Technion-Israel Institute of Technology",,2032,1SvTAlgAAAAJ,{'indices'},,Jack Haddad,,1629,18,17,26,22,0,0
597623,"Lecturer (Assistant Professor), The University of Queensland",,813,GDYM2koAAAAJ,{'indices'},,Mehmet Yildirimoglu,,689,12,11,12,11,0,0
597624,Assistant Professor at York University,,945,lS_VU2kAAAAJ,{'indices'},,Mehdi Nourinejad,,900,15,15,18,18,0,0
597625,"School of Civil and Environmental Engineering, University of New South Wales, Sydney",,1729,bDVEyKAAAAAJ,{'indices'},,Meead Saberi,,1422,23,21,42,40,0,0
597626,"Data61, CSIRO",,350,tifqxpYAAAAJ,{'indices'},,Reza Mohajerpoor,,327,12,12,16,15,0,0
597627,"Associate Professor of ECE, IEEE Senior Member, University of Tehran",,595,eDseLNYAAAAJ,{'indices'},,Hamed Kebriaei,,430,15,13,19,15,0,0
597628,"PhD, Computer Science, Simon Fraser University",,523,hNNBdHcAAAAJ,{'indices'},,Hossein Hajimirsadeghi,,325,12,11,13,11,0,0
597629,Monash University,,72,ngBsSZgAAAAJ,{'indices'},,Homayoun Hamedmoghadam,,72,5,5,4,4,0,0
597630,"Professor, Tongji University",,494,SQFb0cYAAAAJ,{'indices'},,Kun An,,477,13,13,16,16,0,0
597631,"Distinguished Professor of Electrical and Computer Engineering, IIT",,44451,Wbk0-zYAAAAJ,{'indices'},,Mohammad Shahidehpour,,24807,111,82,426,350,0,0
597632,"Illinois Institute of Technology, California ISO",,1600,f9L7K48AAAAJ,{'indices'},,Xiaping Zhang,,1570,13,12,14,14,0,0
597633,University of Cyprus,,4563,5PjC1DwAAAAJ,{'indices'},,George E. Georghiou,,2560,36,26,90,64,0,0
597634,"University of Stuttgart, Institute for Photovoltaics",,3808,-wkEhqsAAAAJ,{'indices'},,Markus B. Schubert,,1067,35,16,80,26,0,0
597635,"Infrastructure Engineer, Bank of Cyprus",,502,j9uculMAAAAJ,{'indices'},,Alexander Phinikarides,,425,10,9,10,8,0,0
597636,"Professor für Elektro- und Informationstechnik, Universität Stuttgart",,13049,tCsqLAgAAAAJ,{'indices'},,Jürgen Heinz Werner,,3607,58,31,179,78,0,0
597637,"Chairman of FOSS Research Centre, University of Cyprus",,2143,AEFIEtAAAAAJ,{'indices'},,Venizelos Efthymiou,,1365,14,12,16,13,0,0
597638,Sandia National Laboratories,,459,mqkMXjsAAAAJ,{'indices'},,Marios Theristis,,440,12,12,15,15,0,0
597639,"PhD Candidate, University of Cyprus",,63,CvX2yY4AAAAJ,{'indices'},,Spyros Theocharides,,63,4,4,3,3,0,0
597640,"Research Associate, University of Cyprus",,140,6rgNg70AAAAJ,{'indices'},,Andreas Livera,,140,6,6,5,5,0,0
597641,"Researcher, University of Cyprus",,458,jaFLtaMAAAAJ,{'indices'},,Maria Hadjipanayi,,303,11,9,11,7,0,0
597642,"Researcher, University of Cyprus, PVTechnology Group",,209,wEBicLIAAAAJ,{'indices'},,Minas Patsalides,,129,7,6,6,4,0,0
597643,Researcher,,31,lojtS74AAAAJ,{'indices'},,Michalis Florides,,31,4,4,0,0,0,0
597644,"Institute for Renewable Energy, Eurac Research, Bozen/Bolzano, Italy",,613,PEwMAC0AAAAJ,{'indices'},,Atse Louwen,,602,10,9,10,8,0,0
597645,"Postdoctoral Research Fellow, The Tony Davies High Voltage Lab, University of Southampton",,299,PQMiUPcAAAAJ,{'indices'},,Demetres Evagorou,,151,6,4,5,4,0,0
597646,"Professor, Dept. of Electrical & Computer Engineering, Hellenic Mediterranean University, Greece",,4682,B9d5C8gAAAAJ,{'indices'},,Emmanuel Koudoumas,,1830,38,25,105,63,0,0
597647,"Professor, Dept of Electrical and Computer Engineering, Hellenic Mediterranean University",,967,m142o_QAAAAJ,{'indices'},,Emmanuel Drakakis,,319,16,10,23,11,0,0
597648,Profesor de Electrónica UJA,,1930,jdKFzEsAAAAJ,{'indices'},,Manuel Fuentes Conde,,1045,20,17,34,30,0,0
597649,Universidad de Jaén,,1253,HHpEh6UAAAAJ,{'indices'},,Marta Vivar,,941,20,17,33,27,0,0
597650,"Profesora, Universidad de Alcalá",,1001,QjLhY-UAAAAJ,{'indices'},,Irene De Bustamante,,719,15,12,24,14,0,0
597651,"Associate Professor of Instructional Design and Technology, Arkansas Tech University",,725,qfZyDogAAAAJ,{'indices'},,Mohamed Ibrahim,,630,10,10,11,11,0,0
597652,"Senior Software Engineer, Apple Inc.",,3385,9gVmuMAAAAAJ,{'indices'},,George Andrei Mihaila,,965,29,18,56,27,0,0
597653,Columbia University,,12456,gv2S7xYAAAAJ,{'indices'},,Kenneth Ross,,2999,53,26,121,68,0,0
597654,"Research Staff Member, IBM T.J. Watson Research Center",,1204,VkC76YsAAAAJ,{'indices'},,Mustafa Canim,,778,19,16,25,21,0,0
597655,IBM T. J. Watson Research Center,,30420,-HejxzYAAAAJ,{'indices'},,John R. Smith,,5741,77,36,386,117,0,0
597656,"University of Paris, French University Institute (IUF)",,7373,qUBdmWgAAAAJ,{'indices'},,Themis Palpanas,,4382,45,35,132,103,0,0
597657,"Professor of Information & Computer Sciences, University of Hawaii at Manoa",,1766,_ILTBg0AAAAJ,{'indices'},,Lipyeow Lim,,621,27,15,45,21,0,0
597658,IBM T. J. Watson Research Center,,4196,mQMC3aYAAAAJ,{'indices'},,Rajesh Bordawekar,,910,37,18,77,35,0,0
597659,Google Research,,5013,e1M9wXEAAAAJ,{'indices'},,Min Wang,,1548,37,21,74,42,0,0
597660,Google Research,,7512,Ade_7YoAAAAJ,{'indices'},,Apostol (Paul) Natsev,,3740,36,21,84,43,0,0
597661,Senior Manager at Apple,,12566,3CS_ahUAAAAJ,{'indices'},,Belle Tseng,,3697,51,25,101,50,0,0
597662,"IBM Chief Scientist, Graph Computing",,11179,kc6wqugAAAAJ,{'indices'},,Ching-Yung Lin,,3148,54,30,122,66,0,0
597663,Social Alpha,,7817,w8JK9v0AAAAJ,{'indices'},,Prem Melville,,3594,32,22,51,36,0,0
597664,Dataminr,,6855,-iy0DxMAAAAJ,{'indices'},,Alejandro Jaimes,,3090,40,25,78,44,0,0
597665,NVIDIA,,7460,Rn4gOfQAAAAJ,{'indices'},,Milind Naphade,,1903,42,22,98,43,0,0
597666,Futurewei Technologies,,8397,VsSf_Y0AAAAJ,{'indices'},,Hui Lei,,3430,45,23,102,53,0,0
597667,"Professor, Victoria University of Wellington",,4010,187v9RoAAAAJ,{'indices'},,Alexander Richter,,2020,31,24,79,60,0,0
597668,"Cooperation Systems Center, Bundeswehr University Munich",,290,S7qEgEkAAAAJ,{'indices'},,Sebastian Behrendt,,244,8,6,7,5,0,0
597669,Ulm University,,10,cnrafzQAAAAJ,{'indices'},,Patrick Bedué,,8,2,2,0,0,0,0
597670,HEC Montréal,,162,TIbrR2QAAAAJ,{'indices'},,Gerit Wagner,,161,7,7,5,5,0,0
597671,"M.-E. Chair & Distinguished Prof., Information Systems & Management Emeritus. Arizona State Univ.",,14176,KgC7yssAAAAJ,{'indices'},,Rolf Wigand,,3141,43,26,106,52,0,0
597672,"Institut für webbasierte Technologien & Anwendungen, FH Kufstein",,113,HsuhPu4AAAAJ,{'indices'},,Lukas Demetz,,66,5,4,2,2,0,0
597673,Central University of Rajasthan,,963,vRM1LccAAAAJ,{'indices'},,Gaurav Somani,,710,16,15,19,18,0,0
597674,"Associate Professor at Department of Information Technology, Dharmsinh Desai University, Nadiad",,747,-y0-xfsAAAAJ,{'indices'},,Dr. Vipul K Dabhi,,664,13,13,20,14,0,0
597675,"Professor of Computer Science, DA-IICT,Gandhinagar, India",,232,kYp_iIMAAAAJ,{'indices'},,Minal Bhise,,122,9,6,8,4,0,0
597676,Senior Research Scientist/Engineer in System and Software Engineering | Marie-Curie Fellow,,1498,F6gJdIAAAAAJ,{'indices'},,Pankesh Patel,,1054,17,16,24,22,0,0
597677,"School of Engineering and Applied Science , Ahmedabad University",,134,faCl36AAAAAJ,{'indices'},,Vikas Kumar,,62,6,4,4,3,0,0
597678,Kensemble,,496,CefuLl4AAAAJ,{'indices'},,Vikram Sorathia,,213,12,8,13,6,0,0
597679,"Professor in CSE, Institute of Technology, Nirma University",,413,vcngn2gAAAAJ,{'indices'},,Sanjay Garg,,333,12,9,15,9,0,0
597680,Gujarat Technological University,,49,U6gVS_sAAAAJ,{'indices'},,Minal Patel (M P PATEL),,47,4,4,2,1,0,0
597681,Principal Data Scientist @ Embibe,,52,6UHjK2cAAAAJ,{'indices'},,Ankit Desai,,47,5,5,2,2,0,0
597682,"Bharti School of Telecom, Indian Institute of Technology Delhi",,262,cQMICyEAAAAJ,{'indices'},,Abhay Kumar Bhadani,,199,6,6,4,4,0,0
597683,"School of Engineering and Applied Science, Ahmedabad University",,33,imrnKlsAAAAJ,{'indices'},,Purnima Shah,,31,3,3,1,1,0,0
597684,"Professor, Ahmedabad University",,717,EAasrTcAAAAJ,{'indices'},,Mehul S Raval,,425,12,11,13,11,0,0
597685,M.Tech (CSE) at Ahmedabad University,,46,G2A1OjwAAAAJ,{'indices'},,Saurabh Chauhan,,46,3,3,3,3,0,0
597686,Associate Professor at the Fluminense Federal University,,3182,_oZgWqEAAAAJ,{'indices'},,Flavia Delicato,,2151,32,25,94,72,0,0
597687,Ahmedabad University,,23,xAdf_cYAAAAJ,{'indices'},,Deepak Basawaraj Hiremath,,23,2,2,1,1,0,0
597688,"Associate Professor in Department of Information Technology, Dharmsinh Desai University, Nadiad",,727,_3BMswcAAAAJ,{'indices'},,Dr. Harshadkumar B. Prajapati,,637,13,12,18,14,0,0
597689,"Director, AI Institute, University of South Carolina",,49158,2T3H4ekAAAAJ,{'indices'},,Amit Sheth,,12449,107,52,453,241,0,0
597690,Progress Software,,143,biYKuhEAAAAJ,{'indices'},,Dr.Sunil Jardosh,,50,7,4,3,1,0,0
597691,"DYPIU,TIFAC, DA-IICT, IPR, SINP, LBL, UCB",,386,IsTySb8AAAAJ,{'indices'},,Prabhat Ranjan,,122,10,6,10,4,0,0
597692,Tellu IoT AS,,2723,Xtmh924AAAAJ,{'indices'},,Brice Morin,,1175,27,17,45,30,0,0
597693,"Distinguished Professor, Department of Electrical and Computer Engineering, University of Florida",,24852,dJgRKmwAAAAJ,{'indices'},,Yuguang Fang,,8112,88,45,349,216,0,0
597694,"University of California, Irvine",,28539,DB9IjY0AAAAJ,{'indices'},,Pramod Khargonekar,,4689,66,30,220,79,0,0
597695,"Assistant Professor, Dept. of Statistics & Insurance Science, University of Piraeus, Greece",,4569,iphQ2EkAAAAJ,{'indices'},,Nikos Pelekis,,2364,33,24,66,52,0,0
597696,"Professor of Data Science, University of Piraeus, Greece",,12334,1f5twhoAAAAJ,{'indices'},,Yannis Theodoridis,,3435,50,28,124,74,0,0
597697,Hellenic Mediterranean University,,3008,NVh4Bt0AAAAJ,{'indices'},,George Mastorakis,,2255,29,24,103,71,0,0
597698,"Researcher, University of Piraeus Greece",,487,LzAMB9sAAAAJ,{'indices'},,Evangelos Kotsifakos,,210,7,6,7,6,0,0
597699,,,2987,8vopo8MAAAAJ,{'indices'},,Babis Theodoulidis,,949,26,12,60,17,0,0
597700,"Professor of Signal Processing and Medical Decision Support Systems, University of Thessaly, Greece",,3991,Jg1ZJ1wAAAAJ,{'indices'},,Dimitris Iakovidis,,2125,35,26,86,53,0,0
597701,"Lecturer at dept. of Management Science & Technology, Hellenic Mediterannean University (HMU)",,143,DY82628AAAAJ,{'indices'},,Emmanouil Perakakis,,132,8,7,6,6,0,0
597702,lead scientist @ Fraunhofer IAIS & professor @ City University London,,16492,R370BREAAAAJ,{'indices'},,Gennady Andrienko,,7892,58,45,182,131,0,0
597703,University of Piraeus,,998,OQbMoGIAAAAJ,{'indices'},,Gerasimos Marketos,,293,13,7,14,5,0,0
597704,"Associate Professor of Hellenic Mediterranean University and ICS-FORTH, Greece",,1588,ORyzzCQAAAAJ,{'indices'},,Costas Panagiotakis,,867,21,15,37,23,0,0
597705,Leibniz Universität Hannover & L3S Research Center,,2202,RdA9uxYAAAAJ,{'indices'},,Eirini Ntoutsi,,999,21,15,43,26,0,0
597706,Fraunhofer IAIS (lead scientist) & City University London (professor),,14818,t8LK29QAAAAJ,{'indices'},,Natalia Andrienko,,6873,57,43,174,123,0,0
597707,Department of Computer Science at the University of Nicosia,,3014,b095UrEAAAAJ,{'indices'},,Constandinos X. Mavromoustakis,,2168,27,24,101,66,0,0
597708,University of the Aegean,,1121,uyOMbI8AAAAJ,{'indices'},,Athina Bourdena,,507,19,10,29,10,0,0
597709,"Department of Informatics, University of Piraeus",,256,m2gmFsgAAAAJ,{'indices'},,Marios Vodas,,208,8,7,7,6,0,0
597710,Professor of Hellenic Mediterranean University,,1254,tTj1pbcAAAAJ,{'indices'},,Dr. Stelios Papadakis,,319,15,10,19,11,0,0
597711,"Professor of Computer Science, Victoria University of Wellington",,15370,hLvGrrkAAAAJ,{'indices'},,"Mengjie Zhang，FRSNZ, FIEEE",,11516,51,41,354,260,0,0
597712,"Department of Computing, The Hong Kong Polytechnic University",,15383,LFngSp0AAAAJ,{'indices'},,Professor Kay Chen TAN,,7239,64,48,231,142,0,0
597713,"Senior Lecturer, Victoria University of Wellington",,2789,vTC_7_wAAAAJ,{'indices'},,Yi Mei,,2349,25,23,60,57,0,0
597714,"School of Engineering and Computer Science, Victoria University of Wellington",,5948,RILgdb4AAAAJ,{'indices'},,Bing Xue,,5468,35,32,109,106,0,0
597715,"Professor, Asian Institute of Technology, Thailand",,2615,aIC9fU8AAAAJ,{'indices'},,Voratas Kachitvichyanukul,,1110,24,16,52,27,0,0
597716,"Professor of Operational Research and Systems, Warwick Business School",,16775,9TJqwIUAAAAJ,{'indices'},,Juergen Branke,,6445,58,37,152,107,0,0
597717,"School of Maths and Statistics University of Sydney and School of Business and Law, Edith Cowan",,4330,nc1F61UAAAAJ,{'indices'},,David Edmund Allen,,1742,33,21,104,58,0,0
597718,"Professor of Finance, Edith Cowan University",,1238,DD03dy8AAAAJ,{'indices'},,Robert Powell,,780,18,14,35,23,0,0
597719,"Professor of Quantitative Finance, Erasmus University Rotterdam",,22030,pK01jfoAAAAJ,{'indices'},,Michael McAleer,,8326,71,41,349,212,0,0
597720,"Research Assistant, School of Business, Edith Cowan University",,66,BhdGHGsAAAAJ,{'indices'},,Akhmad Kramadibrata,,19,5,3,1,0,0,0
597721,"Lecturer of Finance and Economics, Edith Cowan University",,69,sVwhIugAAAAJ,{'indices'},,Jaime Yong,,53,6,5,1,1,0,0
597722,Edith Cowan University,,173,Z6Ds4KoAAAAJ,{'indices'},,Helen Cripps,,94,7,5,5,2,0,0
597723,University of Waikato,,16308,phypdLEAAAAJ,{'indices'},,Krishna Reddy,,6663,29,23,62,45,0,0
597724,"Professor of Finance, University of Western Australia",,1613,YUn41LsAAAAJ,{'indices'},,Paul Gerrans,,998,22,17,36,26,0,0
597725,"CS, NCTU (previously with CS, NCU)",,28454,BvZeOPIAAAAJ,{'indices'},,Yu-Chee Tseng,,6250,69,34,258,131,0,0
597726,"Fellow: IEEE ACM IFIP IET RSS Nat'lAcTechFrance RoyAcad Belgium, SciAc Hungary Poland Turkey",,25038,TShlArwAAAAJ,{'indices'},,Erol Gelenbe,,8491,93,45,373,215,0,0
597727,"Senior Researcher, NEC Laboratories Europe",,523,Y-XTnQEAAAAJ,{'indices'},,Gürkan Solmaz,,461,13,11,19,13,0,0
597728,"Associated Professor, Computer Science Department, Missouri University of Science and Technology",,2258,4F60wpoAAAAJ,{'indices'},,Tony T. Luo,,1646,23,20,35,30,0,0
597729,"National Sun Yat-sen University, Taiwan",,2815,s0C6BUgAAAAJ,{'indices'},,You-Chiun Wang,,1227,29,21,46,28,0,0
597730,"Research Associate, Imperial College London",,741,QIDnL4oAAAAJ,{'indices'},,Gokce Gorbil,,409,17,11,21,15,0,0
597731,"Department of Computer Science, National Tsing HUa University",,16083,xlzYeMsAAAAJ,{'indices'},,Jang-Ping Sheu,,2783,45,22,132,55,0,0
597732,University of Luxembourg,,904,5eyNEGAAAAAJ,{'indices'},,Matthias R. Brust,,509,18,13,30,18,0,0
597733,"Professor, Department of Urban Studies and Planning, MIT",,2775,3OQUG7IAAAAJ,{'indices'},,Chris Zegras,,1705,27,21,64,43,0,0
597734,Technical University of Denmark,,4323,k7pIUY0AAAAJ,{'indices'},,Francisco C Pereira,,2906,37,30,97,68,0,0
597735,"Professor of Computer and Information Sciences, University of Delaware",,11589,QyipVRoAAAAJ,{'indices'},,Chien-Chung Shen,,3221,54,28,177,88,0,0
597736,Health Promotion Board,,5572,uQfNXREAAAAJ,{'indices'},,Hwee-Pink Tan,,3825,35,27,63,50,0,0
597737,National Chiao Tung University,,5216,T5Rs-ngAAAAJ,{'indices'},,Wen-Chih Peng,,2609,40,28,101,65,0,0
597738,"NUI Galway (NUIG), Insight Centre, LERO, IE",,4215,Fhoq4ysAAAAJ,{'indices'},,Edward Curry,,2783,33,26,96,69,0,0
597739,University of Manchester | Idiap Research Institute,,1379,ExmHmMoAAAAJ,{'indices'},,André Freitas,,1023,18,16,38,31,0,0
597740,"University Erlangen-Nuremberg (Professor), Fraunhofer SCS (Department Leader)",,5883,fAREKJIAAAAJ,{'indices'},,Andreas Harth,,2152,39,24,88,55,0,0
597741,"Assistant Professor, Maynooth University, Ireland",,785,Fr8W54EAAAAJ,{'indices'},,Souleiman Hasan,,498,15,13,17,15,0,0
597742,National University of Ireland Galway,,357,mHL2ySAAAAAJ,{'indices'},,Umair ul Hassan,,292,11,10,13,10,0,0
597743,"Research Associate, Karlsruhe Institute of Technology",,485,pdNDuKEAAAAJ,{'indices'},,Benedikt Kämpgen,,306,11,11,12,11,0,0
597744,"Senior Lecturer, Data Science Institute, NUI Galway, Co-PI Insight Centre for Data Analytics",,6857,aDJBCh4AAAAJ,{'indices'},,Paul Buitelaar,,2362,36,22,121,64,0,0
597745,DFKI GmbH,,2520,m3DK3WEAAAAJ,{'indices'},,Thierry Declerck,,1062,23,14,63,27,0,0
597746,,,15481,SM-04cwAAAAJ,{'indices'},,Charles Cockell,,7736,60,41,262,187,0,0
597747,"Heinrich Heine University Duesseldorf, Germany",,1760,uGjrTMwAAAAJ,{'indices'},,Dr Melanie Sapp,,1399,18,16,25,22,0,0
597748,"Associate Professor. Swansea University, United Kingdom",,1643,mHUAJGAAAAAJ,{'indices'},,Jesus Javier Ojeda,,1210,19,16,23,22,0,0
597749,"Biosciences and Food Technology Discipline, School of Science, RMIT University",,10971,cMow3PsAAAAJ,{'indices'},,Professor Mark Osborn,,4427,47,34,77,55,0,0
597750,"Principal Marine Ecologist, Cefas",,2632,IRcS2JAAAAAJ,{'indices'},,Michaela Schratzberger,,1128,29,18,38,29,0,0
597751,University of Bristol,,476,gb6xerkAAAAJ,{'indices'},,Casey Bryce,,441,9,9,9,9,0,0
597752,"UK Centre for Astrobiology, Department of Physics and Astronomy, University of Edinburgh",,235,6tZPWL4AAAAJ,{'indices'},,Natasha Nicholson,,232,6,6,5,5,0,0
597753,Research Associate at Lucerne University of Applied Sciences and Arts,,337,KgGc2QQAAAAJ,{'indices'},,Jennifer Wadsworth,,334,6,6,5,5,0,0
597754,University of Florida,,507,NCuNjeEAAAAJ,{'indices'},,Petra Schwendner,,437,12,12,13,13,0,0
597755,,,2494,BCKiasYAAAAJ,{'indices'},,Yon Ju-Nam,,1316,13,12,17,14,0,0
597756,"Centre for Applied Geosciences, University of Tübingen",,255,1HE5pJYAAAAJ,{'indices'},,Toby Samuels,,248,6,6,4,4,0,0
597757,"Research Fellow, Open University",,408,ONX_2v4AAAAJ,{'indices'},,Mark G. Fox-Powell,,381,7,7,5,5,0,0
597758,University of Edinburgh,,468,JhTtH-oAAAAJ,{'indices'},,Susana Direito,,356,10,8,10,8,0,0
597759,Chaired Professor in Planetary Sciences,,15535,qSvgYPIAAAAJ,{'indices'},,Javier Martin-Torres,,10047,57,49,238,139,0,0
597760,Instituto Nacional de Técnica Aerospacial,,10149,AZXPmOYAAAAJ,{'indices'},,María-Paz Zorzano,,7461,42,40,95,70,0,0
597761,Freie Universität Berlin,,2057,4S5yKDoAAAAJ,{'indices'},,Lena Noack,,1784,19,18,25,23,0,0
597762,Cornell University,,476,QgqTf7kAAAAJ,{'indices'},,Jack O'Malley-James,,429,10,9,10,9,0,0
597763,Tata Institute of Fundamental Research (TIFR),,264,QFARD24AAAAJ,{'indices'},,Nicolas Gheeraert,,226,6,6,6,6,0,0
597764,The University of Edinburgh,,320,sKlIBrwAAAAJ,{'indices'},,Adam H. Stevens,,312,12,12,14,14,0,0
597765,University of Manchester,,162,tuCrEygAAAAJ,{'indices'},,Sophie L Nixon,,131,7,7,3,3,0,0
597766,"Professor of Decision and System Sciences, The University of Manchester",,19093,7tBDb0YAAAAJ,{'indices'},,Jian-Bo Yang,,8602,69,47,185,141,0,0
597767,"Professor of Marine Technology, Liverpool John Moores University",,11221,ULQh3ccAAAAJ,{'indices'},,Jin Wang,,5965,56,41,174,119,0,0
597768,"IEEE Fellow, Chair Professor in Computer Science, Hong Kong Baptist University",,15269,Il6ArO0AAAAJ,{'indices'},,Jiming Liu,,7359,61,35,218,110,0,0
597769,,,247,9Go8q08AAAAJ,{'indices'},,Yaojia Zhu,,174,5,5,5,5,0,0
597770,"Professor Computer Science and AI, Granada Univ.; Senior Associate Researcher in DL&ML at Sherpa.ai",,94990,HULIk-QAAAAJ,{'indices'},,Francisco Herrera,,50439,151,115,616,483,0,0
597771,"Computer Science, Hong Kong Baptist University",,686,-e_1A6oAAAAJ,{'indices'},,Benyun Shi,,476,14,12,22,19,0,0
597772,Manchester Business School,,1375,ML8vrHkAAAAJ,{'indices'},,Oscar de Bruijn,,376,19,10,28,10,0,0
597773,,,74802,0nrcfZwAAAAJ,{'indices'},,Witold Pedrycz,,29654,118,74,922,578,0,0
597774,"Senior Lecturer at The University of Manchester, UK",,376,0OymvgcAAAAJ,{'indices'},,Richard Allmendinger,,260,12,9,13,9,0,0
597775,University of Birmingham,,8791,MzBofHkAAAAJ,{'indices'},,Martin Freer,,3282,50,29,149,78,0,0
597776,"Associate Professor, Stellenbosch University ",,2762,X5ntJ44AAAAJ,{'indices'},,paul papka,,1507,26,19,61,40,0,0
597777,CEA Saclay,,6902,aDXpa7QAAAAJ,{'indices'},,E C Pollacco,,1892,48,24,120,53,0,0
597778,,,1303,YbwhDbcAAAAJ,{'indices'},,Simon Fox,,502,22,15,36,23,0,0
597779,"Full Professor at Ghent University; Adjunct Professor at HUTECH, TDTU and Duy Tan University",,9242,xoZMzPkAAAAJ,{'indices'},,Prof. Dr. Magd Abdel Wahab,,6471,56,47,170,144,0,0
597780,"Nuclear Theorist, Lawrence Livermore National Laboratory",,27751,enmwWn0AAAAJ,{'indices'},,Ian J Thompson,,12099,78,46,326,194,0,0
597781,"Physicist, Argonne National Laboratory",,20306,M4io4c8AAAAJ,{'indices'},,Michael Patten Carpenter,,5616,66,31,472,178,0,0
597782,"Professore di Fisica Nucleare e Subnucleare, Università di Catania",,6778,REb01c4AAAAJ,{'indices'},,Vincenzo BELLINI,,3120,41,27,113,61,0,0
597783,RCSI Bahrain,,236,bOoJUeUAAAAJ,{'indices'},,Andy Ma,,89,7,5,6,3,0,0
597784,Associate Professor,,176,KBbPiEUAAAAJ,{'indices'},,Ali Alghamdi,,87,7,5,5,2,0,0
597785,"Head, Tumour Bank, The Children's Hospital at Westmead",,4836,K9dgaRgAAAAJ,{'indices'},,D Catchpoole,,2494,35,25,72,46,0,0
597786,"Professor of Molecular Biology, University of Technology, Sydney",,10963,LHn2GfkAAAAJ,{'indices'},,John Ellis,,4215,58,32,159,102,0,0
597787,University of technology sydney,,360,Nj_GlE8AAAAJ,{'indices'},,Meng Qinxue,,333,7,6,5,3,0,0
597788,The University of Sydney,,313,1U3G_aUAAAAJ,{'indices'},,Ali Anaissi,,285,10,10,10,10,0,0
597789,Western Sydney University,,4033,Cq77E9EAAAAJ,{'indices'},,Simeon SIMOFF,,1139,32,17,98,32,0,0
597790,University of Technology Sydney,,2163,cIBDhtcAAAAJ,{'indices'},,Wei Liu,,1615,21,20,35,31,0,0
597791,"Professor, School of Computing, Queen's University",,9169,RWL3E2AAAAAJ,{'indices'},,David Skillicorn,,2708,37,18,109,39,0,0
597792,"University of Technology,Sydney",,364,sDCO31YAAAAJ,{'indices'},,Madhu Goyal,,238,10,8,11,8,0,0
597793,Macquarie University,,3106,kbnFw94AAAAJ,{'indices'},,JIA WU,,2883,32,30,63,59,0,0
597794,University of Technology Sydney,,593,BQ0mBRIAAAAJ,{'indices'},,Shoujin Wang,,571,10,10,11,10,0,0
597795,"University of Technology Sydney, Australia",,9876,cDs3DM8AAAAJ,{'indices'},,Longbing Cao,,5888,51,39,224,144,0,0
597796,University of Technology Sydney,,63,HH1sWQMAAAAJ,{'indices'},,Soheila Gheisari,,54,4,4,2,1,0,0
597797,"Associate Professor, School Of Biomedical Engineering, University of Technology Sydney. Australia",,3239,gqOldXcAAAAJ,{'indices'},,Nham Tran,,1220,26,19,32,26,0,0
597798,Professor,,19033,VitgG4QAAAAJ,{'indices'},,Gyorgy Hutvagner,,5639,36,32,53,44,0,0
597799,"University of technology, Sydney, Australia.",,953,8t_5_qgAAAAJ,{'indices'},,Alireza Ahadi,,887,17,15,22,21,0,0
597800,University of Technology Sydney,,50,RF9iAOQAAAAJ,{'indices'},,Stephan Curiskis,,50,2,2,1,1,0,0
597801,"Associate, University of Technology Sydney",,1165,YN4Kh3UAAAAJ,{'indices'},,Karla Felix Navarro,,473,18,12,24,15,0,0
597802,University of Technology Sydney,,5555,L2Ve-R0AAAAJ,{'indices'},,Farookh Khadeer Hussain,,3177,34,25,129,86,0,0
597803,"Professor of Data Science, University of Technology Sydney",,10254,5XCuYTgAAAAJ,{'indices'},,Jinyan Li,,2996,44,26,123,84,0,0
597804,Western Sydney University,,928,JXNZ2AEAAAAJ,{'indices'},,Quang Vinh Nguyen,,425,15,10,26,11,0,0
597805,"Endüstri Mühendisliği Profesörü, İstanbul Teknik Üniversitesi",,1235,FCC5ZbQAAAAJ,{'indices'},,Emre Çevikcan,,1023,18,16,27,23,0,0
597806,Le Moyne College,,235,TYGWGooAAAAJ,{'indices'},,Mehmet Serdar Kilinc,,115,8,6,6,4,0,0
597807,Assistant Professor at Gebze Technical University,,114,K8DIeHcAAAAJ,{'indices'},,Ayşenur Budak,,112,6,6,4,4,0,0
597808,"Professor of Industrial Engineering, Istanbul Technical University",,651,pEkf2ysAAAAJ,{'indices'},,"Şule Itır Satoğlu, PhD",,495,15,14,19,17,0,0
597809,Istanbul Technical University,,391,MOzturgAAAAJ,{'indices'},,Seda YANIK (UGURLU),,319,10,10,13,11,0,0
597810,Istanbul Technical University,,233,cUFobcoAAAAJ,{'indices'},,Serdar Baysan,,120,8,5,6,3,0,0
597811,Yildiz Technical University,,2987,EUF0tfEAAAAJ,{'indices'},,Selcuk Cebi,,1893,24,21,33,29,0,0
