Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
158057,"Professor of Accountancy, University of Illinois",@illinois.edu,47328.0,tL8qoFQAAAAJ,{'indices'},Machine Learning|Data Science|Big Data|Cloud Computing,Robert J. Brunner,https://scholar.google.com/citations?view_op=medium_photo&user=tL8qoFQAAAAJ,12811.0,80,44,153,98,0,1
158058,"PROF OF COMPLEX SYSTEMS, CYBERSECURITY,UTS",@ltu.se,47057.0,_yWPQWoAAAAJ,{'indices'},Cybersecurity|IoTs/Mobile Nets|Big Data Analytics|Cloud Computing|Artificial Intelligence/Machine Learning,ATHANASIOS VASILAKOS,https://scholar.google.com/citations?view_op=medium_photo&user=_yWPQWoAAAAJ,36262.0,116,101,486,400,0,1
158059,"Professor of Computer Science and Engineering, National Sun Yat-sen UNiversity",,43514.0,yDZmKNgAAAAJ,{'indices'},Wireless multimedia communication|Cloud  computing|Evolutionary computing,Chung-Nan Lee,https://scholar.google.com/citations?view_op=medium_photo&user=yDZmKNgAAAAJ,21145.0,79,56,859,477,0,1
158060,Chongqing University of Posts and Telecommunications,@cqupt.edu.cn,42543.0,WiQzbbUAAAAJ,{'indices'},context-aware|cloud computing|stream,Xu Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=WiQzbbUAAAAJ,24112.0,79,59,983,589,0,1
158061,Assistant professor at Bergen University College,@hib.no,42418.0,5JPtpBAAAAAJ,{'indices'},Grid computing|Cloud computing|Virtualization,Bjarte Kileng,https://scholar.google.com/citations?view_op=medium_photo&user=5JPtpBAAAAAJ,28206.0,90,86,232,226,0,1
158062,"Professor of Computer Science, Guru Nanak Dev university, Amritsar",,38182.0,ed8_HjYAAAAJ,{'indices'},soft computing|Cloud computing,Gill Harmandeep Singh,https://scholar.google.com/citations?view_op=medium_photo&user=ed8_HjYAAAAJ,16992.0,81,52,755,414,0,1
158063,University of Bristol,@bristol.ac.uk,38065.0,XhJJWroAAAAJ,{'indices'},Particle Physics|LHCb|Synthetic Biology|Cloud computing,MP Williams,https://scholar.google.com/citations?view_op=medium_photo&user=XhJJWroAAAAJ,24542.0,109,82,242,234,0,1
158064,"WC English Endowed Professor, IEEE Fellow, Virginia Tech, USA",@vt.edu,35330.0,hM8uAwoAAAAJ,{'indices'},Cyber Security|Wireless Networks|Wireless Security|Network Security|Cloud Computing,Wenjing Lou,https://scholar.google.com/citations?view_op=medium_photo&user=hM8uAwoAAAAJ,19753.0,76,58,172,133,0,1
158065,network engineer,,34839.0,nJSP_-0AAAAJ,{'indices'},cloud computing,Harigaran M,https://scholar.google.com/citations?view_op=medium_photo&user=nJSP_-0AAAAJ,18373.0,64,37,138,78,0,1
158066,IIT Guwahati,,31217.0,my_q0UUAAAAJ,{'indices'},Data Center Networks|Cloud Computing,AR Ashok Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=my_q0UUAAAAJ,14899.0,73,45,510,291,0,1
158067,"ACM Fellow, IEEE Fellow, MSU Foundation Professor and Chairperson, CSE, Michigan …",@cse.msu.edu,31136.0,hon00PIAAAAJ,{'indices'},Wireless Sensor Networks/RFID|Cyber Physical Systems and IoT|Privacy and Security|Big Data Analytics|Cloud Computing,Yunhao Liu,https://scholar.google.com/citations?view_op=medium_photo&user=hon00PIAAAAJ,16511.0,83,56,291,224,0,1
158068,"IBM Research, India",@mysliderule.com,30499.0,e7PDOjMAAAAJ,{'indices'},Wireless Networks|Communication Systems|Software Defined Radio|Cloud Computing,Parul Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=e7PDOjMAAAAJ,15932.0,73,50,638,418,0,1
158069,Tilburg University,@tilburguniversity.edu,29317.0,KxwUYhIAAAAJ,{'indices'},Service Science|Software Engineering|Cloud Computing|Data Science,Francesco Lelli,https://scholar.google.com/citations?view_op=medium_photo&user=KxwUYhIAAAAJ,15059.0,12,9,15,9,0,1
158070,"Department of Computer Science and Engineering, National Sun Yat-sen University",,28957.0,_M519gUAAAAJ,{'indices'},Wireless Multimedia System|Cloud computing|Wireless Communication Protocol,Chung-Nan Lee,https://scholar.google.com/citations?view_op=medium_photo&user=_M519gUAAAAJ,14679.0,70,50,458,274,0,1
158071,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya (SCSVMV) University,,28493.0,cahgkr4AAAAJ,{'indices'},Mobile Computing|Cloud Computing|Voice Technologies|Internet of Things (IoT),Dr. Ranbijay Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=cahgkr4AAAAJ,18760.0,51,39,381,236,0,1
158072,Student of Software Engineering,@srmuniv.edu.in,27390.0,QSwiAoAAAAAJ,{'indices'},Human Computer Interaction|Cloud Computing|Graphics Designing|Economics,Rahul Singh,https://scholar.google.com/citations?view_op=medium_photo&user=QSwiAoAAAAAJ,14143.0,62,45,438,274,0,1
158073,"University of Southern California, Information Sciences Institute",@isi.edu,27339.0,dts9eDUAAAAJ,{'indices'},distributed computing|cloud computing|workflow management,Ewa Deelman,https://scholar.google.com/citations?view_op=medium_photo&user=dts9eDUAAAAJ,11892.0,73,46,221,145,0,1
158074,"Professor of Computer Science, UCLA",@cs.ucla.edu,26912.0,PVdTviYAAAAJ,{'indices'},Wireless networking|mobile systems|cloud computing|network security,Songwu Lu,https://scholar.google.com/citations?view_op=medium_photo&user=PVdTviYAAAAJ,5655.0,67,36,130,87,0,1
158075,Georgia Institute of Technology,@cc.gatech.edu,26075.0,VIwtdckAAAAJ,{'indices'},Distributed Computing Systems|Database Systems|Privacy-Security-Trust|Cloud Computing|Big Data Systems/Data Analytics,Ling Liu,https://scholar.google.com/citations?view_op=medium_photo&user=VIwtdckAAAAJ,8908.0,70,42,347,204,0,1
158076,University of Illinois at Urbana-Champaign,@illinois.edu,25937.0,tDWt_MQAAAAJ,{'indices'},Communication Networks|Applied Probability|Stochastic Networks|Machine Learning|Cloud Computing,R Srikant,https://scholar.google.com/citations?view_op=medium_photo&user=tDWt_MQAAAAJ,6401.0,77,42,200,111,0,1
158077,Fraunhofer AISEC,@aisec.fraunhofer.de,25555.0,nU8ay14AAAAJ,{'indices'},Cloud Networking|Vehicle to cloud infrastructure|Cloud Computing|Automotive communication,Ayush Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=nU8ay14AAAAJ,13942.0,68,50,580,348,0,1
158078,"Professor of Computer Science, University of Illinois",@illinois.edu,24960.0,2ftJYXMAAAAJ,{'indices'},operating systems|ubiquitous computing|cloud computing|distributed systems|security,Roy H Campbell,https://scholar.google.com/citations?view_op=medium_photo&user=2ftJYXMAAAAJ,6417.0,74,36,311,112,0,1
158079,"Univ. of California, Irvine",@ics.uci.edu,24482.0,MTZaRW4AAAAJ,{'indices'},databases|data management|cloud computing|security and privacy|distributed systems,sharad mehrotra,https://scholar.google.com/citations?view_op=medium_photo&user=MTZaRW4AAAAJ,5933.0,66,35,205,92,0,1
158080,"Bell Labs, Nokia",@nokia-bell-labs.com,24451.0,EzDbOKoAAAAJ,{'indices'},Networking|Distributed Systems|Machine Learning|Cloud Computing,TV Lakshman,https://scholar.google.com/citations?view_op=medium_photo&user=EzDbOKoAAAAJ,6806.0,77,38,199,114,0,1
158081,"Senior Technical Assistant Computers, DMR Solan",,24100.0,GZDUTQoAAAAJ,{'indices'},Web tools and Technologies|Data Warehouse & Mining|Data Repositoreis|Cloud Computing,Deepak Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=GZDUTQoAAAAJ,14348.0,65,45,599,406,0,1
158082,Stanford University,@stanford.edu,23933.0,G2EJz5kAAAAJ,{'indices'},Computer Architecture|Computer Systems|Cloud Computing,Christos Kozyrakis,https://scholar.google.com/citations?view_op=medium_photo&user=G2EJz5kAAAAJ,10524.0,79,53,164,116,0,1
158083,Anna University,@tjsec.in,23614.0,ugwVIkkAAAAJ,{'indices'},Adhoc Network|Cloud Computing,Sudharson Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=ugwVIkkAAAAJ,12269.0,56,38,373,233,0,1
158084,Professor of Cloud computing,@futureinstitutions.org,23561.0,QTpMkw4AAAAJ,{'indices'},cloud computing|network security,Virender Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=QTpMkw4AAAAJ,12696.0,66,45,496,311,0,1
158085,Yahoo! Inc,@yahoo-inc.com,23394.0,5coxnYsAAAAJ,{'indices'},Cloud computing|Internet service|data communication|machine learning,Phil Wang,https://scholar.google.com/citations?view_op=medium_photo&user=5coxnYsAAAAJ,11299.0,65,46,510,287,0,1
158086,Cornell University,@cs.cornell.edu,23329.0,I-rKkyEAAAAJ,{'indices'},Cloud Computing|Distributed Systems|IoT|Fault Tolerance|Security,Kenneth P. Birman,https://scholar.google.com/citations?view_op=medium_photo&user=I-rKkyEAAAAJ,2714.0,67,26,196,57,0,1
158087,"Founder,CEO &Managing Director of EIP",@galgotiasuniversity.edu.in,23299.0,jSkR43oAAAAJ,{'indices'},Business|Leadership|Entrepreneurship|Cloud Computing|Computer Science,ROSHAN KUMAR DUBEY,https://scholar.google.com/citations?view_op=medium_photo&user=jSkR43oAAAAJ,13537.0,71,50,477,332,0,1
158088,"Distinguished Professor of Electrical and Computer Engineering, New Jersey Institute of …",@njit.edu,23240.0,ycp44ZwAAAAJ,{'indices'},Cloud computing|green communications and networking|internet of things|multimedia communications|computational intelligence,Nirwan Ansari,https://scholar.google.com/citations?view_op=medium_photo&user=ycp44ZwAAAAJ,10904.0,74,51,352,214,0,1
158089,Curtin University,@curtin.edu.au,22898.0,aehRl80AAAAJ,{'indices'},Networking|Quality of Service|Cloud Computing|Cyber-Physical Systems|Internet of Things,Jaipal Singh,https://scholar.google.com/citations?view_op=medium_photo&user=aehRl80AAAAJ,10122.0,63,40,513,254,0,1
158090,"University of the Western Cape, Cape Town, South Africa",@uwc.ac.za,22370.0,ZPjVLdkAAAAJ,{'indices'},Astrophysics|Observational Optical/Infrared/Radio Galaxy …|Cloud Computing|Machine Learning|Statistics,Mattia Vaccari,https://scholar.google.com/citations?view_op=medium_photo&user=ZPjVLdkAAAAJ,12281.0,72,49,169,138,0,1
158091,Huazhong University of Science and Technology,@hust.edu.cn,22306.0,o02W0aEAAAAJ,{'indices'},Parallel and Distributed Computing|Computer Architecture|Cloud Computing|Grid Computing|P2P,Hai Jin,https://scholar.google.com/citations?view_op=medium_photo&user=o02W0aEAAAAJ,11591.0,69,50,450,263,0,1
158092,"Professor of Computer Science, Boston University",@bu.edu,22298.0,S5B0QmMAAAAJ,{'indices'},Cloud Computing|Distributed Systems|Content Distribution Networks|Real-Time Systems|Security and Privacy,Azer Bestavros,https://scholar.google.com/citations?view_op=medium_photo&user=S5B0QmMAAAAJ,4524.0,65,27,157,59,0,1
158093,Lawrence Berkeley National Lab,@lbl.gov,22248.0,Nl862k8AAAAJ,{'indices'},Transcriptomics|Metagenomics|High performance computing|cloud computing|scalable genome analysis,Zhong Wang,https://scholar.google.com/citations?view_op=medium_photo&user=Nl862k8AAAAJ,11782.0,27,22,37,33,0,1
158094,"Dr of Computer Science, Ocean University of China",@yangyq.net,21705.0,tWmycy8AAAAJ,{'indices'},cloud computing|pervasive computing|multi-touch,Yongquan Yang,https://scholar.google.com/citations?view_op=medium_photo&user=tWmycy8AAAAJ,13649.0,63,57,325,255,0,1
158095,CARTIF Foundation R&D Engineer,,21614.0,7RHWcXkAAAAJ,{'indices'},Artificial Intelligence|Cognitive Robotics|Cloud Computing,Jose Luis Rodriguez Gonzalez,https://scholar.google.com/citations?view_op=medium_photo&user=7RHWcXkAAAAJ,8114.0,65,39,479,205,0,1
158096,"Chief Information Officer, Personal Genome Diagnostics",@personalgenome.com,21180.0,_MLci6AAAAAJ,{'indices'},bioinformatics|genomics|cloud computing|oncology,Samuel Angiuoli,https://scholar.google.com/citations?view_op=medium_photo&user=_MLci6AAAAAJ,6987.0,40,33,52,48,0,1
158097,"Professor of Electrical and Computer Engineering, University of Toronto",@ece.toronto.edu,21122.0,rkb3_FgAAAAJ,{'indices'},Cloud Computing|Peer-to-Peer Networks|Network Coding|Wireless Networks|Multimedia Networking,Baochun Li,https://scholar.google.com/citations?view_op=medium_photo&user=rkb3_FgAAAAJ,7310.0,83,44,287,173,0,1
158098,"Professor and JP Imlay, Jr. Chair in Software, School of Computer Science, Georgia Tech",@cc.gatech.edu,20758.0,Vbv-JEwAAAAJ,{'indices'},Service Computing|Cloud Computing|Big Data|Data Management|Information Security,Calton Pu,https://scholar.google.com/citations?view_op=medium_photo&user=Vbv-JEwAAAAJ,4590.0,68,35,290,114,0,1
158099,"Professor of Computer Science, UC Santa Barbara",@cs.ucsb.edu,20690.0,tNmIw4MAAAAJ,{'indices'},Databases|Distributed systems|social NW|cloud computing,Amr El Abbadi,https://scholar.google.com/citations?view_op=medium_photo&user=tNmIw4MAAAAJ,4923.0,73,35,255,100,0,1
158100,Concordia University,@encs.concordia.ca,20453.0,JZbY12gAAAAJ,{'indices'},Artificial Intelligence|Cloud Computing|Software Engineering,Md Eftakhairul Islam,https://scholar.google.com/citations?view_op=medium_photo&user=JZbY12gAAAAJ,10021.0,56,38,456,258,0,1
158101,,@igidr.ac.in,20444.0,heUf2j8AAAAJ,{'indices'},Formal Method|CCS|Cryptography|ECC|Cloud Computing,ashwini kumar,https://scholar.google.com/citations?view_op=medium_photo&user=heUf2j8AAAAJ,10727.0,61,42,381,240,0,1
158102,"Tsinghua Univ.,   Former Microsoft, Baidu, Sarnoff, GTE",@tsinghua.edu.cn,20387.0,mDOMfxIAAAAJ,{'indices'},digital video|networking|AI/machine learning|mobility|cloud computing,YA-QIN ZHANG,https://scholar.google.com/citations?view_op=medium_photo&user=mDOMfxIAAAAJ,2254.0,80,24,179,61,0,1
158103,"Professor & Executive Director European Research Institute in Service Science, University of …",@uvt.nl,20036.0,JdHlU2EAAAAJ,{'indices'},Service Oriented Computing|Cloud Computing|Business Process Management|Service Science|Service Engineering,Michael Papazoglou,https://scholar.google.com/citations?view_op=medium_photo&user=JdHlU2EAAAAJ,3344.0,56,25,144,48,0,1
158104,"Associate Professor, King Khalid University, Ahba, Saudi Arabia",@kku.edu.sa,19802.0,xrECfE4AAAAJ,{'indices'},Cloud computing|Big Data|Virtualization|Distributed Systems|Sensor Network,Nawsher Khan,https://scholar.google.com/citations?view_op=medium_photo&user=xrECfE4AAAAJ,11204.0,51,37,364,251,0,1
158105,"""Senior Principal"" Researcher, Microsoft",@microsoft.com,19686.0,2QkR2WoAAAAJ,{'indices'},Networks|Cloud Computing|Machine Learning,Srikanth Kandula,https://scholar.google.com/citations?view_op=medium_photo&user=2QkR2WoAAAAJ,10734.0,52,46,87,80,0,1
158106,"Professor in Computer Science Engineering, University Visvesvaraya College of …",@bub.ernet.in,19376.0,_TET4XYAAAAJ,{'indices'},Mobile Ad hoc Networks|Wireless Sensor Networks|Grid Computing|Cloud Computing|Wireless Mesh Networks,Dilip Kumar SM,https://scholar.google.com/citations?view_op=medium_photo&user=_TET4XYAAAAJ,10315.0,57,39,435,272,0,1
158107,"Distinguished Professor and Academic Director, School of Computing, Newcastle University …",@ncl.ac.uk,19324.0,Y_Y3fVEAAAAJ,{'indices'},cloud computing|internet of things|big data|quality of service|federated learning,Rajiv Ranjan,https://scholar.google.com/citations?view_op=medium_photo&user=Y_Y3fVEAAAAJ,12880.0,57,50,190,158,0,1
158108,"Morris Wellman Assistant Professor, University of Michigan",@umich.edu,19236.0,Dzh5C9EAAAAJ,{'indices'},Networking|Systems|Big Data|Cloud Computing,Mosharaf Chowdhury,https://scholar.google.com/citations?view_op=medium_photo&user=Dzh5C9EAAAAJ,13102.0,24,24,32,30,0,1
158109,Quadram Institute and University of East Anglia,@quadram.ac.uk,18887.0,gg8yViYAAAAJ,{'indices'},Bacterial genomics & metagenomics|ancient DNA|sequencing & bioinformatics|cloud computing|bacterial protein secretion,Mark Pallen,https://scholar.google.com/citations?view_op=medium_photo&user=gg8yViYAAAAJ,6557.0,72,42,164,111,0,1
158110,"Postdoctoral Researcher of Department of Electrical and Computer Engineering, University …",@ufl.edu,18793.0,bSW6xQYAAAAJ,{'indices'},Big Data|Storage System|Cloud Computing,Jianzong Wang,https://scholar.google.com/citations?view_op=medium_photo&user=bSW6xQYAAAAJ,10050.0,63,47,330,228,0,1
158111,LEAD TRAINER,,18609.0,sGABvzQAAAAJ,{'indices'},Cloud Computing,Ashish Singh,https://scholar.google.com/citations?view_op=medium_photo&user=sGABvzQAAAAJ,10998.0,55,41,403,235,0,1
158112,"Associate Professor in CSE , Chandigarh University , Gharuan, Mohali (Punjab)",,18495.0,PW2dzNMAAAAJ,{'indices'},Cloud Computing|Network Security|Image Processing,Jaspreet Singh,https://scholar.google.com/citations?view_op=medium_photo&user=PW2dzNMAAAAJ,9466.0,58,38,370,216,0,1
158113,"NAv6, University Sains Malaysia",@nav6.usm.my,18320.0,GQgdLWwAAAAJ,{'indices'},Cloud Computing|SDN|Openstack|EDoS|IPv6,Parminder Singh Bawa,https://scholar.google.com/citations?view_op=medium_photo&user=GQgdLWwAAAAJ,12101.0,53,41,375,247,0,1
158114,"IEEE Fellow; Chair Professor, Hong Kong Polytechnic University",@comp.polyu.edu.hk,18199.0,q2jH-3sAAAAJ,{'indices'},Distributed computing|Mobile and pervasive computing|Wireless sensor networks|Cloud computing|Big Data,Jiannong Cao,https://scholar.google.com/citations?view_op=medium_photo&user=q2jH-3sAAAAJ,9656.0,65,50,390,201,0,1
158115,"Professor of Computer Science, The Ohio State University",@cse.ohio-state.edu,18191.0,7FXtL98AAAAJ,{'indices'},High Performance Computing|Deep Learning|Big Data|Cloud Computing|Exascale Computing,Dhabaleswar K. Panda,https://scholar.google.com/citations?view_op=medium_photo&user=7FXtL98AAAAJ,5668.0,68,35,371,165,0,1
158116,"GlaxoSmithKline, Collegeville",@gsk.com,18023.0,Jihsj0uDrkIC,{'indices'},Bioinformatics|Cancer Biology|Big Data|Cloud Computing,Shanker Kalyana-Sundaram,https://scholar.google.com/citations?view_op=medium_photo&user=Jihsj0uDrkIC,7382.0,38,32,48,44,0,1
158117,Presidency University Bangalore,,17702.0,415tJtsAAAAJ,{'indices'},Big Data analytics|Internet of Things(IoT)|Cloud Computing,R.Sathish Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=415tJtsAAAAJ,9200.0,50,33,298,186,0,1
158118,La Trobe University & Digital Ecosystems and Business Intelligence Institute Pty. Ltd.,@latrobe.edu.au,17594.0,hT_UJXoAAAAJ,{'indices'},Data Mining|Predictive Analytics|Computer Science|Cloud Computing|Service Oriented Architectures,Tharam Dillon,https://scholar.google.com/citations?view_op=medium_photo&user=hT_UJXoAAAAJ,5240.0,59,32,318,101,0,1
158119,"Assistant Professor of CSE, Shri Sant Gadge Baba College of Engineering & Technology",,17498.0,FoxZ_DoAAAAJ,{'indices'},Networking|Cloud Computing|Wireless Networking|Sensor Network,Rahul Singh,https://scholar.google.com/citations?view_op=medium_photo&user=FoxZ_DoAAAAJ,9224.0,53,37,396,219,0,1
158120,,@bmw.de,17382.0,u2p-LT4AAAAJ,{'indices'},Formal Verification|Software Engineering|Cloud Computing,vasu singh,https://scholar.google.com/citations?view_op=medium_photo&user=u2p-LT4AAAAJ,9547.0,49,36,431,244,0,1
158121,"Professor of Electrical and Computer Engineering, Univ. of Massachusetts",@ecs.umass.edu,17357.0,bOKmjf8AAAAJ,{'indices'},Internet Routing|Multimedia Communication|Cloud Computing,lixin Gao,https://scholar.google.com/citations?view_op=medium_photo&user=bOKmjf8AAAAJ,4875.0,57,34,256,129,0,1
158122,"PhD of Electrical and Computer Engineering, University of Illinois",@illinois.edu,17246.0,Yoa3VScAAAAJ,{'indices'},cloud computing|peer to peer network|social network|queuing theory,Ji Zhu,https://scholar.google.com/citations?view_op=medium_photo&user=Yoa3VScAAAAJ,10364.0,51,38,284,199,0,1
158123,IBM Research - Ireland,@ie.ibm.com,17219.0,kTs7svoAAAAJ,{'indices'},Cloud Computing|Distributed Computing,Srikumar Venugopal,https://scholar.google.com/citations?view_op=medium_photo&user=kTs7svoAAAAJ,5564.0,37,21,63,38,0,1
158124,"Professor, Indiana University",@indiana.edu,17114.0,atADlJgAAAAJ,{'indices'},Distributed Systems|Cloud Computing|Scientific Computing|Big Data,Dennis Gannon,https://scholar.google.com/citations?view_op=medium_photo&user=atADlJgAAAAJ,2645.0,61,20,169,34,0,1
158125,"Assistant Professor of Computer Science, Chandigarh Engineering College",@technoweavers.com,16955.0,VFCgw8MAAAAJ,{'indices'},Information Security|Cloud computing|Grid computing|Web Security,Er. Mandeep Singh,https://scholar.google.com/citations?view_op=medium_photo&user=VFCgw8MAAAAJ,7340.0,50,34,301,171,0,1
158126,Harbin Institute of Technology Shenzhen Graduate School,@hitsz.edu.cn,16816.0,PmzR0l0AAAAJ,{'indices'},Wireless network|Combinatorial Optimization|Petri net|Cloud Computing,Hejiao Huang(黄荷姣),https://scholar.google.com/citations?view_op=medium_photo&user=PmzR0l0AAAAJ,8591.0,48,34,266,161,0,1
158127,Institut Supérieur des Art Multimédias de la Manouba,@fst.rnu.tn,16608.0,D9SGIdkAAAAJ,{'indices'},Parallel and Distributed systems|Cloud Computing|Parallel and Distributed Data Mining|Information Retrieval,Yahya Slimani,https://scholar.google.com/citations?view_op=medium_photo&user=D9SGIdkAAAAJ,6224.0,19,14,48,25,0,1
158128,York University,@yorku.ca,16548.0,3sIHxrcAAAAJ,{'indices'},wireless communications|Internet of Things|cloud computing|smart grid,Ping Wang,https://scholar.google.com/citations?view_op=medium_photo&user=3sIHxrcAAAAJ,12665.0,62,50,188,164,0,1
158129,"Professor Of Computer Science, Afliated college of Magadh University",,16530.0,R4c6Zl8AAAAJ,{'indices'},Java|C|C++ Programming|Database|Cloud Computing,Manish Patel,https://scholar.google.com/citations?view_op=medium_photo&user=R4c6Zl8AAAAJ,8097.0,65,44,175,141,0,1
158130,"Associate Professor, School of Computer and Control Engineering,University of Chinese …",@ucas.ac.cn,16338.0,AuwfJQIAAAAJ,{'indices'},Cloud computing|Big data|Deep learning,Jungang Xu,https://scholar.google.com/citations?view_op=medium_photo&user=AuwfJQIAAAAJ,10351.0,58,47,336,267,0,1
158131,"Senior Research Scientist, National Center for Supercomputing Applications",@illinois.edu,16309.0,uAwnhcIAAAAJ,{'indices'},Astronomy|Machine Learning|Data Mining and Visualization|HPC|Cloud computing,Matias Carrasco Kind,https://scholar.google.com/citations?view_op=medium_photo&user=uAwnhcIAAAAJ,15929.0,63,62,197,196,0,1
158132,Computer Science,@mygyanvihar.com,16181.0,IpxS7iaTXJsC,{'indices'},Machine Learning|Cloud Computing,Arjan Singh,https://scholar.google.com/citations?view_op=medium_photo&user=IpxS7iaTXJsC,9247.0,49,35,377,215,0,1
158133,"School of Computer, Data and Mathematical Sciences, Western Sydney University",@westernsydney.edu.au,16167.0,Fj8MuyEAAAAJ,{'indices'},Cloud computing|Edge Computing,Rodrigo N. Calheiros,https://scholar.google.com/citations?view_op=medium_photo&user=Fj8MuyEAAAAJ,10491.0,44,42,65,63,0,1
158134,Assistant Professor,@mvit.edu.in,16139.0,723ZlI8AAAAJ,{'indices'},Cloud Computing|Big data|Networks,Ashok Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=723ZlI8AAAAJ,8749.0,53,38,299,182,0,1
158135,Lovely Professional University,@lpu.co.in,16053.0,7paDDwoAAAAJ,{'indices'},IoT|Deep Learning|Video Analytics|Grid Computing|Cloud Computing,Dr.Ramandeep Singh Khosa,https://scholar.google.com/citations?view_op=medium_photo&user=7paDDwoAAAAJ,8796.0,52,39,332,203,0,1
158136,UC Santa Cruz Silicon Valley Extension,@ucsc.edu,15807.0,ayQAkTYAAAAJ,{'indices'},Cloud Computing,Mazedur Rahman Liton,https://scholar.google.com/citations?view_op=medium_photo&user=ayQAkTYAAAAJ,9397.0,50,35,399,256,0,1
158137,"Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, China",@cs.gsu.edu,15573.0,2F-jTfEAAAAJ,{'indices'},Bioinformatics|Big Data|Machine Learning|Cloud Computing|Wireless Networks,Yi Pan,https://scholar.google.com/citations?view_op=medium_photo&user=2F-jTfEAAAAJ,7940.0,79,48,245,166,0,1
158138,"Professor of Computer Science, EPFL",@epfl.ch,15534.0,LaNEuBUAAAAJ,{'indices'},Computer Architecture|Cloud Computing|Dark Silicon,Babak Falsafi,https://scholar.google.com/citations?view_op=medium_photo&user=LaNEuBUAAAAJ,4969.0,61,36,134,99,0,1
