,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
342261,"Professor of Mechanical and Aeronuatical Engineering, University of Pretoria",,119507,Pnc2lRMAAAAJ,{'indices'},,Josua P Meyer,,71192,163,124,1109,799,0,0
342262,"Professor of Biology, Penn State University",,6616,X8g6CdoAAAAJ,{'indices'},,Jim Marden,,1789,43,23,74,52,0,0
342263,"Université Laval, Department of Mechanical Engineering",,3154,lJ_Pb6kAAAAJ,{'indices'},,Louis Gosselin,,1704,31,22,72,56,0,0
342264,Izmir Institute of Technology,,303,XCHNNMsAAAAJ,{'indices'},,Erdal Cetkin,,205,12,9,12,7,0,0
342265,"Professor of Mathematics, Louisiana Tech University",,2614,mLIC7oEAAAAJ,{'indices'},,Weizhong Dai,,1007,28,17,82,38,0,0
342266,"Professor of Management, Hamburg University of Technology, Technische Universität Hamburg, TUHH",,84219,y5F176wAAAAJ,{'indices'},,Christian M. Ringle,,68144,72,63,119,103,0,0
342267,Otto-von-Guericke Universität Magdeburg,,73745,KnnmEP4AAAAJ,{'indices'},,Marko Sarstedt,,64700,70,65,119,113,0,0
342268,The University of Houston,,63969,SykbscsAAAAJ,{'indices'},,Wynne Chin,,30704,63,47,97,78,0,0
342269,Technische Universität Kaiserslautern,,5422,ZaVrhs8AAAAJ,{'indices'},,Georg Fassott,,2181,24,13,30,15,0,0
342270,Beihang University,,3288,rC-FHA4AAAAJ,{'indices'},,Huiwen Wang,,2186,19,17,35,31,0,0
342271,"Professor of Statistics, ESSEC Business School",,13615,Pn7LTYIAAAAJ,{'indices'},,Vincenzo ESPOSITO VINZI,,7883,27,21,50,35,0,0
342272,"Associate Professor of Communication, Brand and Urban Creative Cultures, Universidad de Los Andes",,1554,Bhp3eugAAAAJ,{'indices'},,Bradley Wilson,,895,16,14,22,18,0,0
342273,"University of South Alabama, Cleverdon Chair of Business",,249228,jMVuQpsAAAAJ,{'indices'},,"Joseph F. Hair, Jr.",,141331,93,77,398,257,0,0
342274,University of Twente,,380,ZPXMVcIAAAAJ,{'indices'},,Florian Schuberth,,379,8,8,8,8,0,0
342275,"Professor of International Business, The University of Auckland",,18809,-4ljMwcAAAAJ,{'indices'},,Rudolf R. Sinkovics,,12386,46,38,93,74,0,0
342276,"Chaired Professor of International Marketing, University of Vienna",,40729,f1xBBqUAAAAJ,{'indices'},,Adamantios Diamantopoulos,,18569,83,58,169,128,0,0
342277,"Professor, Temple University's Fox School of Business",,75364,YMWhx1gAAAAJ,{'indices'},,Detmar Straub,,29300,77,53,156,106,0,0
342278,Professor of Management and Sport Management (Universidad de Sevilla). www.us.es,,6163,dmuLAOkAAAAJ,{'indices'},,Gabriel Cepeda Carrion,,4227,34,28,59,53,0,0
342279,Professor of Marketing,,19171,QANMWK4AAAAJ,{'indices'},,Werner J. Reinartz,,8617,39,31,56,47,0,0
342280,Associate Professor of MIS,,5967,z0fu7_4AAAAJ,{'indices'},,Geoffrey Hubona,,3788,21,13,30,16,0,0
342281,"Professor of Business and Services Marketing, Freie Universitaet Berlin",,11358,5M0nX6kAAAAJ,{'indices'},,Andreas Eggert,,4652,41,31,61,47,0,0
342282,HWR Berlin - Berlin School of Economics and Law,,4644,QLiZ9ooAAAAJ,{'indices'},,Prof. Dr. Carsten Baumgarth,,1945,27,17,76,29,0,0
342283,"Full Professor of Marketing, Hasselt University",,10780,_0ToN-gAAAAJ,{'indices'},,Allard VAN RIEL,,5701,36,30,47,42,0,0
342284,"Professor, Auburn University",,43111,iTNxaBkAAAAJ,{'indices'},,Dave Ketchen,,21965,81,70,162,143,0,0
342285,Michigan State University,,73238,tzQFQZUAAAAJ,{'indices'},,G. Tomas M. Hult,,41797,85,68,180,153,0,0
342286,Princeton University,,5045,x00hmNAAAAAJ,{'indices'},,Luigi Martinelli,,1394,33,19,79,38,0,0
342287,"Professor, Aeronautics & Astronautics, Stanford University",,10596,UmDgUWUAAAAJ,{'indices'},,Juan J. Alonso,,5366,50,35,161,105,0,0
342288,"Engineering Specialist, Bombardier Aerospace",,1398,tEm2YYMAAAAJ,{'indices'},,Patrice Castonguay,,892,20,16,21,19,0,0
342289,"Professor of Computational Fluid Dynamics, Department of Aeronautics, Imperial College London",,2164,hL3mEmYAAAAJ,{'indices'},,Peter Vincent,,1646,25,23,39,36,0,0
342290,McGill University,,2086,t5sjjcMAAAAJ,{'indices'},,Siva Nadarajah,,996,22,16,48,27,0,0
342291,"Professor of Mechanical and Aeronautical Engineering, Clarkson University",,1441,JcyMnCIAAAAJ,{'indices'},,Chunlei Charles Liang,,698,22,16,34,28,0,0
342292,Honda Aircraft Company,,301,aGpRAxwAAAAJ,{'indices'},,Kui Ou,,120,11,7,12,4,0,0
342293,"Professor, Mechanical Engineering, University of Wyoming",,11039,aAxJ_YsAAAAJ,{'indices'},,Dimitri Mavriplis,,3490,56,29,162,100,0,0
342294,Assistant Professor at Texas A&M University,,719,Vc5U6cgAAAAJ,{'indices'},,Freddie Witherden,,681,14,14,17,17,0,0
342295,"Professor of Mathematics, Tel Aviv University",,17523,X8RRDNUAAAAJ,{'indices'},,Eli Turkel,,3831,48,28,141,67,0,0
342296,"Assistant Professor in Mechanical Engineering, Pennsylvania State University",,370,1p2M0jAAAAAJ,{'indices'},,David Michael Williams,,275,11,10,11,10,0,0
342297,University of Kansas,,9386,b1e2kHcAAAAJ,{'indices'},,Z.J. Wang,,4105,46,33,142,83,0,0
342298,"Chair Professor, Mathematics Department, Hong Kong University of Science and Technology",,7521,dRlBzscAAAAJ,{'indices'},,Kun Xu,,3904,46,32,137,97,0,0
342299,"University of California, Irvine",,4838,XrFp6bIAAAAJ,{'indices'},,Feng Liu,,1790,36,20,100,57,0,0
342300,"System Developer, Modelon AB",,229,fX0auKsAAAAJ,{'indices'},,Jonathan Bull,,216,8,7,6,6,0,0
342301,NVIDIA Corporation,,282,qYOiBgkAAAAJ,{'indices'},,Joshua Romero,,278,8,8,7,7,0,0
342302,"PhD, Stanford University",,111,9SXCQmQAAAAJ,{'indices'},,Kartikey Asthana,,105,5,5,5,5,0,0
342303,"Professor of Applied & Computational Mathematics and Bioengineering, California Institute of",,11595,dPgyka0AAAAJ,{'indices'},,Niles A. Pierce,,5526,39,29,46,42,0,0
342304,HGST,,358,y4uA5TIAAAAJ,{'indices'},,Andre Chan,,129,9,5,8,3,0,0
342305,Stanford University,,78,aUFCBfsAAAAJ,{'indices'},,Abhishek Sheshadri,,74,5,5,4,4,0,0
342306,Michigan State University,,31858,PJxP93QAAAAJ,{'indices'},,Matthew Koehler,,18453,48,37,98,78,0,0
342307,Associate Professor of Educational Leadership and Innovation,,2016,7R3u-UAAAAAJ,{'indices'},,Danah Henriksen,,1674,22,21,42,36,0,0
342308,"University Professor, Iowa State University",,9285,Du2tYkgAAAAJ,{'indices'},,Ann D. Thompson,,3586,39,23,104,48,0,0
342309,"Associate Professor, Iowa State University",,4180,mDNRujQAAAAJ,{'indices'},,Denise Schmidt-Crawford,,2224,20,16,37,23,0,0
342310,Hoogleraar Universiteit van Amsterdam,,12048,2MYPRaoAAAAJ,{'indices'},,Joke Voogt,,8282,50,43,136,108,0,0
342311,"University of Wyoming - Assistant Professor of Learning, Design, & Technology",,1010,TI1HsQ8AAAAJ,{'indices'},,William Cain,,877,10,9,10,9,0,0
342312,"Associate Professor, School of Education, Iowa State University",,5080,Wkw9EyIAAAAJ,{'indices'},,Evrim Baran,,3537,23,21,32,30,0,0
342313,california state university at fresno,,350,H7v5stAAAAAJ,{'indices'},,rohit mehta,,346,8,8,6,6,0,0
342314,"University of Kansas, University of Melbourne, University of Oregon, Michigan State University",,16890,p0S6fZEAAAAJ,{'indices'},,Yong Zhao,,7010,56,34,123,90,0,0
342315,National Institute for Curriculum Development,,3482,JRIfna0AAAAJ,{'indices'},,Petra Fisser,,2689,21,19,33,24,0,0
342316,Arizona State University,,338,6MJ2HJEAAAAJ,{'indices'},,Leigh Graves Wolf,,218,7,6,7,3,0,0
342317,"Professor, Michigan State University",,4305,E_kmtUQAAAAJ,{'indices'},,Aman Yadav,,3272,31,26,52,47,0,0
342318,Michigan State University,,860,MJFTjacAAAAJ,{'indices'},,Jon Good,,851,11,11,11,11,0,0
342319,"Learning Technologies, Drexel University",,956,_caHZ_0AAAAJ,{'indices'},,Aroutis Foster,,629,15,14,20,15,0,0
342320,Michigan State University,,353,EPUJyN0AAAAJ,{'indices'},,Carmen Richardson,,347,8,8,6,6,0,0
342321,"Professor of Curriculum and Educational Technology, College of William & Mary",,7087,PuXjAm4AAAAJ,{'indices'},,Judi Harris,,2868,39,20,85,34,0,0
342322,Western Oregon University,,1519,MUbbifMAAAAJ,{'indices'},,Mark Girod,,595,19,11,23,12,0,0
342323,Arizona State University,,59,t0Z9XTEAAAAJ,{'indices'},,Melissa Warr,,58,5,5,1,1,0,0
342324,"Department of Media and Information, Michigan State University",,6654,J2cm5CQAAAAJ,{'indices'},,Carrie Heeter,,2192,31,18,67,30,0,0
342325,"Summit Professor of Learning Technologies, Kent State University",,4971,P6DOX8QAAAAJ,{'indices'},,Richard E. Ferdig,,1840,34,22,64,41,0,0
342326,Stanford University,,3853,jNkKWXEAAAAJ,{'indices'},,David Camarillo,,2655,30,28,54,51,0,0
342327,"Lecturer, Stanford University",,7738,eWfcf2YAAAAJ,{'indices'},,federico barbagli,,4077,43,31,85,53,0,0
342328,Stanford University,,39146,4arkOLcAAAAJ,{'indices'},,Oussama Khatib,,13333,77,47,221,135,0,0
342329,"Associate Professor of Computer Science, University of Illinois at Urbana-Champaign",,5566,V22Gj30AAAAJ,{'indices'},,Craig Zilles,,1264,34,19,65,34,0,0
342330,"Senior Researcher, IIT, Genova, Italy. Professor of Control and Robotics, University of Pisa",,24835,Bmuft6wAAAAJ,{'indices'},,Antonio Bicchi,,11141,72,50,332,206,0,0
342331,EponaTech LLC,,21669,_3rYEzQAAAAJ,{'indices'},,John J. Craig,,4233,23,12,30,16,0,0
342332,"Head of Data Science, Alife Health",,1973,D4HRo4kAAAAJ,{'indices'},,"Kevin Loewke, PhD",,1071,17,13,24,17,0,0
342333,"Professor of Robotics and Computer Science, Carnegie Mellon University",,15718,D_JpQnAAAAAJ,{'indices'},,Matthew T. Mason,,3985,51,30,158,95,0,0
342334,Intuitive Surgical,,4380,JyiZxY0AAAAJ,{'indices'},,Nicola Diolaiti,,3146,33,30,47,42,0,0
342335,"Professor of ECE, Purdue University",,8227,OiVOAHMAAAAJ,{'indices'},,Hong Z Tan,,2650,49,27,132,75,0,0
342336,Substance Lab Limited,,2766,fjrKXowAAAAJ,{'indices'},,Cristy Ho,,1040,24,18,35,31,0,0
342337,Open Source Robotics Foundation,,11745,fMDLYCUAAAAJ,{'indices'},,Morgan Quigley,,7258,23,18,30,24,0,0
342338,"Professor of Robotics and Automatic Control, Univ. Bologna",,8996,OWaE_ZEAAAAJ,{'indices'},,Claudio Melchiorri,,3350,47,29,154,87,0,0
342339,Stanford,,121885,7K34d7cAAAAJ,{'indices'},,Sebastian Thrun,,45201,156,93,432,315,0,0
342340,"Professor of Mechanical Engineering, University of Michigan",,4530,EiB7kroAAAAJ,{'indices'},,Brent Gillespie,,1716,31,21,83,52,0,0
342341,"Principal Scientist, Microsoft AI for Earth",,8158,j03zZgcAAAAJ,{'indices'},,Dan Morris,,4520,47,37,104,84,0,0
342342,King Mongkut's Institute of Technology Ladkrabang,,3192,vp45e2cAAAAJ,{'indices'},,Wibool Piyawattanametha,,1004,27,17,39,26,0,0
342343,"Google, Stanford University",,644,NOAVTjEAAAAJ,{'indices'},,Adam Leeper,,371,12,8,13,7,0,0
342344,Professor of Robotics at University of Siena and Senior Scientist at IIT,,11328,mMjWcPAAAAAJ,{'indices'},,Domenico Prattichizzo,,5751,55,39,219,132,0,0
342345,"Medical Micro Instruments, spa",,2001,iUQhR1wAAAAJ,{'indices'},,Emanuele Ruffaldi,,1368,21,16,57,32,0,0
342346,"Professor of Physics, Sri Venkateswara University, Tirupati, India",,6936,cz5896YAAAAJ,{'indices'},,K. T. Ramakrishna Reddy,,3374,46,29,133,89,0,0
342347,"Assistant Professor of Geology, Yogi Vemana University, Kadapa",,774,YCmr6iYAAAAJ,{'indices'},,Dr.S. Srinivasa Gowd,,421,8,5,7,4,0,0
342348,S.V.UNIVERSITY,,40,f52BELkAAAAJ,{'indices'},,Dr.Sathish Kuppani,,26,3,3,2,1,0,0
342349,"Associate Professor of Information Systems, ESSEC Business School",,3317,nlFH5o4AAAAJ,{'indices'},,Jan Ondrus,,1759,20,17,31,21,0,0
342350,University of Applied Sciences of Southern Switzerland (SUPSI),,903,ROFL7VIAAAAJ,{'indices'},,Giovanni Camponovo,,183,14,7,17,5,0,0
342351,"HEG-Arc, HES-SO // University of Applied Sciences Western Switzerland",,372,jXfbX30AAAAJ,{'indices'},,Boris Fritscher,,251,9,8,8,7,0,0
342352,Professor of Digital Strategy & Innovation,,13383,RFzKNrYAAAAJ,{'indices'},,Christopher Tucci,,6953,26,20,48,32,0,0
342353,University of Applied Sciences of Western Switzerland,,281,2eNq3DQAAAAJ,{'indices'},,Riccardo Bonazzi,,187,8,7,6,6,0,0
342354,University of Applied Sciences and Arts Western Switzerland (HES-SO Valais-Wallis),,132,DmWUaRgAAAAJ,{'indices'},,Zhan Liu,,98,7,6,3,3,0,0
342355,Université de Lausanne (HEC),,56,47x_2rkAAAAJ,{'indices'},,Dina Elikan,,56,4,4,1,1,0,0
342356,"Faculty of Business and Economics (HEC Lausanne), University of Lausanne - Senior Lecturer",,2308,hyFUYPIAAAAJ,{'indices'},,Samuel Bendahan,,1713,10,9,10,9,0,0
342357,"Professor and Chair, University of Hawaii at Manoa",,6728,mq8unY8AAAAJ,{'indices'},,Tung Bui,,1812,39,20,82,34,0,0
342358,Associate Professor,,6967,s-gUfQsAAAAJ,{'indices'},,J Gordijn,,1837,35,20,96,33,0,0
342359,"Professor, Haute école de gestion Arc, University of applied sciences Western Switzerland (HES-SO)",,75,fZB3vvwAAAAJ,{'indices'},,Cédric Gaspoz,,31,6,3,2,1,0,0
342360,Case Western Reserve University,,37316,yX-R0QwAAAAJ,{'indices'},,Kalle Lyytinen,,14487,92,51,278,165,0,0
342361,"Professor of Information and Communications Management, University of St. Gallen",,3395,XnJBkMgAAAAJ,{'indices'},,Katarina Stanoevska-Slabeva,,868,30,14,76,23,0,0
342362,"Professor of Information Systemes, University of Geneva",,3063,2dmDdo8AAAAJ,{'indices'},,Dimitri Konstantas,,975,29,16,59,23,0,0
342363,"Faculty of Business and Economics (HEC), University of Lausanne",,3514,v7qEv8YAAAAJ,{'indices'},,Ari-Pekka Hameri,,1255,26,15,51,21,0,0
342364,"Professor, Dr, Chief Architect  at  Luxembourg Institute of Science & Technology (Departement of IT",,3354,9Lk6-s8AAAAJ,{'indices'},,Eric Dubois,,707,30,13,69,18,0,0
342365,"Sauder School of Business, University of British Columbia",,1841,beFexUQAAAAJ,{'indices'},,Carson Woo,,321,20,10,35,10,0,0
342366,"INESC-ID, IST, Univ. Lisboa, Portugal",,33572,yHZxgdMAAAAJ,{'indices'},,Paulo Teixeira,,16344,56,40,252,147,0,0
342367,"Professor of Management Science, Innovation, and Engineering Systems, MIT",,31390,ewwakRYAAAAJ,{'indices'},,Steven Eppinger,,8898,51,34,96,57,0,0
342368,The Wharton School,,11604,IO6vsAoAAAAJ,{'indices'},,Christian Terwiesch,,5182,45,37,70,62,0,0
342369,"Dyson Family Professor of Operations and Innovation, Cornell Tech/Johnson, Cornell University",,2347,UTudPl4AAAAJ,{'indices'},,Karan Girotra,,1639,16,16,19,18,0,0
342370,"Professor of Mechanical Engineering, MIT",,11078,4ZckX2kAAAAJ,{'indices'},,W Seering,,2122,50,21,112,45,0,0
342371,"UPS Professor, Wharton, University of Pennsylvania",,31535,oyJEvvYAAAAJ,{'indices'},,marshall fisher,,8792,55,35,88,54,0,0
342372,London Business School,,2142,XKCvnmgAAAAJ,{'indices'},,Kamalini Ramdas,,784,16,15,18,18,0,0
342373,"Assistant Professor of Management Science, Moore School of Business, University of South Carolina",,219,GMGQBosAAAAJ,{'indices'},,Joel Wooten,,189,4,4,2,2,0,0
342374,"Professor in mechanical engineering, Technical University of Denmark",,41744,t-nTDu4AAAAJ,{'indices'},,Ole Sigmund,,22319,80,66,231,198,0,0
342375,,,5796,07sbkLsAAAAJ,{'indices'},,Robert Haber,,1326,38,17,66,31,0,0
342376,"Professor of Mechanical  Engineering, Michigan State University",,4233,LBtgYwYAAAAJ,{'indices'},,Alejandro R Diaz,,1193,28,16,58,24,0,0
342377,"University of Michigan, Toyota Central R&D Labs",,28617,MI_-OHkAAAAJ,{'indices'},,Noboru Kikuchi,,7491,69,35,180,83,0,0
342378,"Assoc. Prof., Mech. Engng. Dept., Instituto Superior Tecnico, Universidade de Lisboa, Portugal",,3855,AKrKVMEAAAAJ,{'indices'},,Jose M. Guedes,,1515,20,16,30,23,0,0
342379,Lisbon OR Lisboa OR Ann Arbor OR Lyngby,,2754,tVhoXsYAAAAJ,{'indices'},,Helder C Rodrigues,,1131,26,18,43,25,0,0
342380,"professor of operations research, Technion, israel Institute of technology",,28287,5exbYaoAAAAJ,{'indices'},,a ben tal,,11877,59,37,129,73,0,0
342381,Louisiana State University,,3170,KLgjch8AAAAJ,{'indices'},,Robert Lipton,,1102,28,17,80,34,0,0
342382,Illinois,,6357,dVrhQWkAAAAJ,{'indices'},,Tortorelli,,2819,42,24,88,47,0,0
342383,"Associate Professor, University of Connecticut",,1563,V0EWu8kAAAAJ,{'indices'},,Julian Norato,,1182,16,16,21,21,0,0
342384,"IDMEC, Instituto Superior Técnico, Universidade de Lisboa",,866,v8SMNZIAAAAJ,{'indices'},,Miguel de Matos Neves,,406,11,9,14,9,0,0
342385,"Professor i Biomekanik, Aalborg Universitet",,5945,BXNEOscAAAAJ,{'indices'},,John Rasmussen,,2731,33,23,89,48,0,0
342386,"Aerospace and Mechanical Engineering Departement, University of Liege",,3014,ffJDhi8AAAAJ,{'indices'},,Pierre Duysinx,,1307,23,17,46,23,0,0
342387,"Professor, DTU",,6985,udxLHZEAAAAJ,{'indices'},,Jesper Hattel,,3826,39,30,125,84,0,0
342388,"TOYOTA CENTRAL R&D LABS., INC.",,1499,M9IOdeAAAAAJ,{'indices'},,Atsushi KAWAMOTO,,709,20,13,32,21,0,0
342389,"University of Birmingham, UK",,3916,hizPCIIAAAAJ,{'indices'},,Michal Kocvara,,1105,33,17,56,31,0,0
342390,"Professor, Department of Materials and Production, Aalborg University",,3975,1TusNToAAAAJ,{'indices'},,Erik Lund,,1894,32,25,70,47,0,0
342391,"Associate Professor, Technion - Israel Institute of Technology",,1101,kC34CxQAAAAJ,{'indices'},,Oded Amir,,888,20,19,29,29,0,0
342392,"Professor of Computational Vibroacoustics, Technical University of Denmark",,5899,eSq9TLEAAAAJ,{'indices'},,Jakob Søndergaard Jensen,,3159,37,28,63,50,0,0
342393,"Professor of Biomedical Engineering, Columbia University",,12963,4YmqmjoAAAAJ,{'indices'},,Christopher R. Jacobs,,4145,62,39,117,84,0,0
342394,Carnegie Mellon University,,25435,MoFbcc0AAAAJ,{'indices'},,Jason Hong,,10034,73,52,162,125,0,0
342395,User Experience Research at Google,,15533,wTCe1mUAAAAJ,{'indices'},,Sunny Consolvo,,6265,51,39,75,61,0,0
342396,"Associate Professor, CSE, University of Washington",,9907,nExKrpsAAAAJ,{'indices'},,Jon Froehlich,,4885,39,31,81,77,0,0
342397,Microsoft,,10741,44jDM6EAAAAJ,{'indices'},,Beverly Harrison,,3052,50,27,76,51,0,0
342398,Google,,2771,Qt40tM4AAAAJ,{'indices'},,James Lin,,411,21,11,27,13,0,0
342399,"UC San Diego Design Lab, Coursera Instructor",,9021,BEHcR-IAAAAJ,{'indices'},,Scott Klemmer,,3909,41,31,83,55,0,0
342400,"Associate Professor of Information, University of Michigan",,7215,gPKDZtwAAAAJ,{'indices'},,Mark W. Newman,,2625,40,28,85,54,0,0
342401,Act8 Design Pte. Ltd.,,1035,JuMlhAoAAAAJ,{'indices'},,Richard C. Davis,,242,11,7,13,7,0,0
342402,"Associate Professor of Information, University of Michigan",,7507,XKqzS2oAAAAJ,{'indices'},,Predrag Klasnja,,4190,31,28,52,49,0,0
342403,"Senior Staff Research Scientist, Google",,5374,ZZdB48QAAAAJ,{'indices'},,Yang Li,,2815,33,26,84,70,0,0
342404,"Professor of Human-Computer Interaction, Carnegie Mellon University",,31691,E1cp_aYAAAAJ,{'indices'},,Brad A. Myers,,7747,89,47,309,152,0,0
342405,"Professor of Computer Science, National Taiwan University",,10547,NnEMWJsAAAAJ,{'indices'},,Mike Y. Chen - 陳彥仰,,3848,40,25,63,50,0,0
342406,Intel Labs,,16233,OtREFPYAAAAJ,{'indices'},,Anthony LaMarca,,3961,55,30,103,64,0,0
342407,"Researcher, Microsoft Research",,3488,Mux9-okAAAAJ,{'indices'},,T. Scott Saponas,,2090,30,24,51,42,0,0
342408,"Principal Electrical Engineer, Microsoft Research",,3798,44ANFF4AAAAJ,{'indices'},,Jonathan Lester,,1286,23,15,31,22,0,0
342409,University of Washington,,9198,mhmvCgsAAAAJ,{'indices'},,Jennifer Mankoff,,3753,51,33,131,92,0,0
342410,"Computer Science & Engineering, University of Washington",,7624,hma0WFAAAAAJ,{'indices'},,James Fogarty,,3996,50,35,94,81,0,0
342411,"Professor of Computer Science & Engineering, University of Washington",,28764,wUS-iRsAAAAJ,{'indices'},,Gaetano Borriello,,5790,74,35,206,91,0,0
342412,"Professor of Electrical Engineering and Computer Science, University of Washington Seattle",,31668,L9QufAsAAAAJ,{'indices'},,Jeffrey A. Bilmes,,16100,67,37,212,127,0,0
342413,"Professor, Computing and Information Science, Cornell Tech",,15552,-pyztDMAAAAJ,{'indices'},,Tanzeem Choudhury,,7369,58,45,103,86,0,0
342414,"BMW Endowed Chair in Systems Integration, Professor of Automotive Engineering, Clemson University",,6438,6161b6wAAAAJ,{'indices'},,Chris Paredis,,1907,44,24,129,54,0,0
342415,"Professor of Computer Science, University of Minnesota",,15159,wQdo-bMAAAAJ,{'indices'},,Nikolaos Papanikolopoulos,,4413,60,35,230,101,0,0
342416,"Research Professor of Robotics, Carnegie Mellon University",,6560,vIHp-sgAAAAJ,{'indices'},,Cameron Riviere,,2509,45,27,111,62,0,0
342417,Carnegie Mellon University,,169986,LQ87h3sAAAAJ,{'indices'},,Takeo Kanade,,54370,168,76,674,357,0,0
342418,ETH Zurich,,29042,lFI6TqAAAAAJ,{'indices'},,Bradley J. Nelson,,15320,82,62,400,268,0,0
342419,"Professor of Electrical and Computer Engineering, Carnegie Mellon University",,8554,mWpu_ooAAAAJ,{'indices'},,Marios Savvides,,4480,49,34,165,116,0,0
342420,"Microsoft, CMU",,8587,A6r_cZ0AAAAJ,{'indices'},,Leendert van Doorn,,2174,39,22,69,39,0,0
342421,"Professor of Robotics, Polytechnic Institute, Purdue University",,3099,9q5lihUAAAAJ,{'indices'},,Richard M Voyles,,1131,25,17,59,27,0,0
342422,"Professor of Computer Science at ETH Zürich, Adjunct Professor of ECE at CMU, Cylab Fellow",,68156,n-Oret4AAAAJ,{'indices'},,Adrian Perrig,,18454,99,66,234,188,0,0
342423,U.A. & Helen Whitaker Professor of ECE & Director of CMU-Africa,,18502,3IdSGX8AAAAJ,{'indices'},,B. V. K. Vijaya Kumar,,5340,62,34,277,108,0,0
342424,Intuit Inc,,1979,bDJWbG0AAAAJ,{'indices'},,Cem Ünsal,,323,18,10,20,11,0,0
342425,"Professor of ECE, Carnegie Mellon University",,8211,ppVNXUsAAAAJ,{'indices'},,Rohit Negi,,2811,33,21,73,32,0,0
342426,The University of Texas at Austin,,8082,MRHzTAIAAAAJ,{'indices'},,Diana Marculescu,,2846,48,29,140,78,0,0
342427,The University of Texas at Austin,,14016,ZCmYP5cAAAAJ,{'indices'},,Radu Marculescu,,3705,56,32,149,94,0,0
342428,"Principal Research Scientist, General Dynamics MS | Viz",,858,daRrOG4AAAAJ,{'indices'},,Michael W. Bigrigg,,172,11,7,14,6,0,0
342429,University of Florida,,18228,sDRLr8gAAAAJ,{'indices'},,Dapeng Oliver Wu,,8262,55,40,246,161,0,0
342430,Professor Universidad Catolica de Chile,,3101,gOVVRk4AAAAJ,{'indices'},,Alvaro Soto,,1403,28,22,67,38,0,0
342431,"Associate Professor (with tenure), Department of Computer Science, National University of Singapore",,2131,2P-Q09UAAAAJ,{'indices'},,Bryan Kian Hsiang Low,,1374,28,23,50,42,0,0
342432,"Professor of Electrical and Computer Engineering, University of Utah",,12079,_W97TUcAAAAJ,{'indices'},,Marc Bodson,,2718,42,21,112,50,0,0
342433,"Professor of Computer Science & Engineering, University of Washington; Google Corporation",,36273,-6cOYcYAAAAJ,{'indices'},,Steve Seitz,,13883,78,51,153,119,0,0
342434,"Associate Professor and Founding Head, Dept. of Industrial Design, Xi'an Jiaotong-Liverpool Univ.",,1013,ei5ClRIAAAAJ,{'indices'},,Derrick Tate,,232,18,9,22,9,0,0
342435,"Professor, Department of Education, University of Oslo",,4116,2AVgaCYAAAAJ,{'indices'},,Anders I. Mørch,,918,30,14,67,25,0,0
342436,Professor at Delft University of Technology,,3961,VMMZAMwAAAAJ,{'indices'},,Elisa Giaccardi,,1958,27,22,45,35,0,0
