,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
561302,"Qatar Computing Research Institute (QCRI), HBKU",,2133,K6uisFAAAAAJ,{'indices'},,Nadir Durrani,,1690,25,21,42,37,0,0
561303,Qatar Computing Research Institute,,702,uQGCv10AAAAJ,{'indices'},,Fahim Dalvi,,700,13,13,16,16,0,0
561304,Technion,,2381,K-6ujU4AAAAJ,{'indices'},,Yonatan Belinkov,,2341,25,25,42,41,0,0
561305,"Research Director Arabic Language Technologies, Qatar Computing Research Institute",,8183,BffFdd0AAAAJ,{'indices'},,Stephan Vogel,,2358,47,24,130,54,0,0
561306,"Qatar Computing Research Institute, HBKU",,1338,ib1BYugAAAAJ,{'indices'},,Ahmed Abdelali,,930,19,16,33,26,0,0
561307,MIT Computer Science and Artificial Intelligence Laboratory,,18521,pfGI-KcAAAAJ,{'indices'},,James Glass,,8932,71,48,274,173,0,0
561308,"Assistant Professor at NTU, Senior Manager at Salesforce AI Research",,3097,hR249csAAAAJ,{'indices'},,Shafiq Joty,,2676,29,26,58,50,0,0
561309,"Principal Scientist, Qatar Computing Research Institute (QCRI), HBKU",,10831,DfXsKZ4AAAAJ,{'indices'},,Preslav Nakov,,7951,53,43,154,128,0,0
561310,"Center for Information and Language Processing, University of Munich (LMU)",,2713,4ZIZK08AAAAJ,{'indices'},,Alexander Fraser,,1296,27,19,52,42,0,0
561311,"Scientist, Qatar Computing Research Institute, HBKU",,3646,z8niHlEAAAAJ,{'indices'},,Muhammad Imran,,3318,29,28,51,47,0,0
561312,Research Scientist - Facebook,,1262,eEBT0BAAAAAJ,{'indices'},,Francisco (Paco) Guzmán,,1130,16,14,24,21,0,0
561313,"Qatar Computing Research Institute, Qatar Foundation",,3742,y7tlR6UAAAAJ,{'indices'},,Kareem Darwish,,2630,33,27,68,54,0,0
561314,"Professor of Information Sciences and Technology, The Pennsylvania State University",,10608,8PbgiPkAAAAJ,{'indices'},,Prasenjit Mitra,,5296,55,37,172,111,0,0
561315,"Senior Software Engineer, Qatar Computing Research Institute (QCRI), Qatar Foundation",,1554,usvY6qYAAAAJ,{'indices'},,Hamdy Mubarak,,1508,18,18,27,27,0,0
561316,"Professor, Johns Hopkins University",,35711,OsIZgIYAAAAJ,{'indices'},,Philipp Koehn,,15970,63,46,166,124,0,0
561317,"Assistant Professor of Information Systems, Carnegie Mellon University in Qatar",,773,URT16pgAAAAJ,{'indices'},,"Houda Bouamor, PhD",,612,15,14,24,17,0,0
561318,Hamad bin Khalifa University (HBKU),,117,885hIeoAAAAJ,{'indices'},,Fahad Al-Obaidli,,99,4,3,4,2,0,0
561319,University of Edinburgh,,7771,j1CxU9wAAAAJ,{'indices'},,Hieu Hoang,,3433,21,13,26,17,0,0
561320,Freelancer,,511,7BcpifAAAAAJ,{'indices'},,Irina Temnikova,,326,10,10,14,11,0,0
561321,Electronic Arts,,139,CJi5hO0AAAAJ,{'indices'},,Tarek El-Ganainy,,123,8,7,8,3,0,0
561322,"School of Computing and Information Systems, The University of Melbourne",,15562,wjBD1dkAAAAJ,{'indices'},,Timothy Baldwin,,9535,59,45,206,141,0,0
561323,"Faculty of Computer Science, University of New Brunswick",,3005,lJzulN0AAAAJ,{'indices'},,Paul Cook,,2094,27,24,41,38,0,0
561324,"PhD student of Computing and Information Systems, University of Melbourne",,493,uoYQUnwAAAAJ,{'indices'},,Li Wang,,329,8,6,8,4,0,0
561325,"Computing and Information Systems, The University of Melbourne",,3378,MFi65f4AAAAJ,{'indices'},,Jey Han Lau,,2742,23,23,27,27,0,0
561326,"Google, TU Munich",,10182,TFsE4BIAAAAJ,{'indices'},,Federico Tombari,,7849,43,37,104,91,0,0
561327,"TU Wien, ACIN, Vision4Robotics Group",,1345,yIHzjNwAAAAJ,{'indices'},,Walter Wohlkinger,,957,11,9,13,9,0,0
561328,"Professor of media technology, Director of NTNU ARTEC",,3138,SGrp4mUAAAAJ,{'indices'},,Andrew Perkis,,1254,24,14,53,19,0,0
561329,Professor at EPFL,,28013,jt-UsrcAAAAJ,{'indices'},,Touradj Ebrahimi,,10043,72,43,328,169,0,0
561330,NTNU,,788,VSJPu2IAAAAJ,{'indices'},,Liyuan Xing,,305,12,7,17,7,0,0
561331,Shenzhen University,,1106,IrbP5FUAAAAJ,{'indices'},,Jari Korhonen,,445,18,10,35,12,0,0
561332,"Professor, Lab for Audiovisual Media Production Technologies,TH Köln",,989,A0_j5q0AAAAJ,{'indices'},,Ulrich Reiter,,463,13,7,19,4,0,0
561333,"Professor, Tampere University",,18696,cHukfSUAAAAJ,{'indices'},,Moncef Gabbouj,,8913,60,41,325,167,0,0
561334,"Bell Labs Fellow, Nokia Technologies",,5654,YysTrHQAAAAJ,{'indices'},,Miska M. Hannuksela,,1671,35,20,80,40,0,0
561335,RISE Resarch Institutes of Sweden AB and Mid Sweden University,,3319,J5X-myYAAAAJ,{'indices'},,Kjell Brunnström,,1758,25,17,58,29,0,0
561336,"Associate Professor, Shenzhen University",,1434,XNDHhIEAAAAJ,{'indices'},,WANG Xu (王旭),,1013,20,17,31,27,0,0
561337,East China Normal University,,378,MzO0wh8AAAAJ,{'indices'},,Li Sun,,190,9,9,9,6,0,0
561338,"Senior research scientist, head of the Perception team, INRIA",,13380,Lvit5RIAAAAJ,{'indices'},,Radu Patrice Horaud,,4654,62,37,163,99,0,0
561339,University of Trento,,23718,tNtjSewAAAAJ,{'indices'},,Nicu Sebe,,13636,79,61,289,235,0,0
561340,University of Trento & Fondazione Bruno Kessler,,5635,xf1T870AAAAJ,{'indices'},,Elisa Ricci,,4604,38,35,81,70,0,0
561341,"Professeur, Grenoble-INP",,2602,GQe9TsMAAAAJ,{'indices'},,Girin Laurent,,1480,30,23,70,49,0,0
561342,Massachusetts Institute of Technology / Massachusetts General Hospital,,222,4EXokwkAAAAJ,{'indices'},,Yutong Ban,,217,10,10,10,10,0,0
561343,"Assistant Professor, HKUST - VGG, University of Oxford",,2553,OuSPv-AAAAAJ,{'indices'},,Dan Xu,,2449,24,23,39,38,0,0
561344,"Prof. of Electrical Engineering, Bar-Ilan University, Israel",,7993,C7cw4msAAAAJ,{'indices'},,Sharon Gannot,,5168,46,36,138,114,0,0
561345,"Computer Vision Scientist, Smart Me Up",,196,LTYiNEAAAAAJ,{'indices'},,Dionyssos Kounadis-Bastian,,186,6,6,5,5,0,0
561346,"Director of Research, INRIA, Grenoble Rhone-Alpes",,6864,SO9ES3cAAAAJ,{'indices'},,Florence Forbes,,4238,28,20,61,39,0,0
561347,"Institut Informatica i Robotica Industrial, Barcelona",,434,SneYDPwAAAAJ,{'indices'},,Jordi Sanchez-Riera,,263,12,10,12,10,0,0
561348,"Télécom Paris, Assistant Professor",,628,xllguWMAAAAJ,{'indices'},,Stéphane Lathuilière,,628,10,10,10,10,0,0
561349,"Senior Machine Learning Scientist, Loreal Research & Innovation",,1996,JE-Yq84AAAAJ,{'indices'},,sileye ba,,875,23,16,39,22,0,0
561350,"Research Scientist, FBK Trento",,2148,vpmV4xcAAAAJ,{'indices'},,Oswald Lanz,,1224,25,18,40,26,0,0
561351,Illinois Institute of Technology,,3650,zhi-j1wAAAAJ,{'indices'},,Yan Yan,,3427,29,28,60,58,0,0
561352,"GIPSA-lab, CNRS, Grenoble-Alpes Univ.",,1719,dGEYtmQAAAAJ,{'indices'},,"Thomas Hueber, PhD",,1054,22,15,31,23,0,0
561353,"Assistant Professor, Czech Technical University, Prague, Czech Republic",,1184,Ie07Gt4AAAAJ,{'indices'},,Jan Cech,,690,17,13,24,15,0,0
561354,Inria Nancy - Grand Est,,806,s7TQp00AAAAJ,{'indices'},,Antoine Deleforge,,655,16,15,24,21,0,0
561355,"Associate Professor, University of Granada",,778,dUlIWxcAAAAJ,{'indices'},,Pablo Mesejo,,603,15,12,18,14,0,0
561356,Snap Research,,1116,3H76Zg0AAAAJ,{'indices'},,Sergey Tulyakov,,1090,15,15,15,15,0,0
561357,"Professor of Psychology, Psychiatry, and Intelligent Systems,University of Pittsburgh",,49663,ZvevIO4AAAAJ,{'indices'},,Jeffrey Cohn,,20870,107,66,272,215,0,0
561358,"Professor, Imperial College London",,15102,QKOH5iYAAAAJ,{'indices'},,Stefanos Zafeiriou,,12133,58,47,177,154,0,0
561359,"Professor, Imperial College London / AI Scientific Research Lead, Facebook London",,37432,ygpxbK8AAAAJ,{'indices'},,Maja Pantic,,20284,86,71,276,221,0,0
561360,"Professor, Department of Informatics, Aristotle University of Thessaloniki",,7806,c9Dl7qwAAAAJ,{'indices'},,Constantine Kotropoulos,,2190,45,26,119,57,0,0
561361,University of Delaware,,15461,1JyQMewAAAAJ,{'indices'},,Gonzalo Arce,,4819,64,34,232,114,0,0
561362,Senior Research Scientist at NVIDIA,,1788,hJS2TXwAAAAJ,{'indices'},,Jean Kossaifi,,1733,13,12,17,17,0,0
561363,Director of Applied Science at Onfido,,2147,jwyQjq4AAAAJ,{'indices'},,Christos Sagonas,,1870,8,8,8,8,0,0
561364,The Cyprus Institute,,2724,R9x_bZ8AAAAJ,{'indices'},,Mihalis A. Nicolaou,,2248,22,18,27,25,0,0
561365,Facebook Inc,,607,T7F42LQAAAAJ,{'indices'},,James Booth,,578,6,6,6,6,0,0
561366,Amazon,,1680,ViIpE70AAAAJ,{'indices'},,Epameinondas Antonakos,,1539,13,12,15,14,0,0
561367,Imperial College London,,362,5hM4Ul4AAAAJ,{'indices'},,Stylianos Ploumpis,,359,10,10,10,10,0,0
561368,California Institute of Technology and NVIDIA,,8090,bEcLezcAAAAJ,{'indices'},,Anima Anandkumar,,6117,47,40,99,85,0,0
561369,Facebook,,859,L-sUZmUAAAAJ,{'indices'},,Patrick Snape,,796,9,9,9,9,0,0
561370,Citadel,,3019,WL_xXbQAAAAJ,{'indices'},,George Trigeorgis,,2959,17,17,19,19,0,0
561371,Imperial College London,,2618,Z_UoQFsAAAAJ,{'indices'},,Jiankang Deng,,2588,18,18,27,27,0,0
561372,Imperial College London,,27,AISppTcAAAAJ,{'indices'},,Jie Pu,,27,3,3,1,1,0,0
561373,Applied Scientist at Amazon,,66,5pQ6iIIAAAAJ,{'indices'},,Christos Georgakis,,58,6,5,3,2,0,0
561374,Bloomberg,,1486,SE-qsVIAAAAJ,{'indices'},,Niannan Xue,,1476,7,7,6,5,0,0
561375,"Principal Researcher (Assoc. Prof), Foundation for Research and Technology - Hellas",,1337,Baj1CKYAAAAJ,{'indices'},,Anastasios (Tassos) Roussos,,1018,18,14,21,17,0,0
561376,Imperial College London,,233,bMuT5mkAAAAJ,{'indices'},,Stylianos Moschoglou,,231,6,6,5,5,0,0
561377,"PhD Candidate, Imperial College London",,192,KkAjki8AAAAJ,{'indices'},,Evangelos Ververas,,191,7,7,6,6,0,0
561378,IBM Research,,3723,39uRKZsAAAAJ,{'indices'},,Rajasekar Krishnamurthy,,1054,25,14,36,23,0,0
561379,"Research Staff Member, IBM Research - Almaden",,6347,0gGww7sAAAAJ,{'indices'},,Yunyao Li,,2566,37,23,117,61,0,0
561380,"Chief Architect, IBM Watson Knowledge and Language Foundation",,2868,XzW8JQQAAAAJ,{'indices'},,Laura Chiticariu,,1229,19,13,33,22,0,0
561381,IBM Almaden Research,,5313,8P-bBdIAAAAJ,{'indices'},,T.S. Jayram,,1866,36,23,60,41,0,0
561382,"Georgia Tech, University of Pennsylvania, IBM Almaden, University of California - Berkeley",,474,_DNzXTcAAAAJ,{'indices'},,Vivian Chu,,322,10,8,12,7,0,0
561383,"Professor of Machine Learning, University of Edinburgh",,57176,rvKJDbIAAAAJ,{'indices'},,Chris Williams,,33987,57,40,140,85,0,0
561384,Eightfold.ai,,9361,a7QvIKUAAAAJ,{'indices'},,Ashutosh Garg,,3307,38,24,89,52,0,0
561385,Megagon Labs,,3026,J08pnbAAAAAJ,{'indices'},,Eser Kandogan,,986,26,15,41,22,0,0
561386,IBM Research - Zurich,,1519,p-OFDSkAAAAJ,{'indices'},,Kubilay Atasu,,357,15,10,23,15,0,0
561387,IBM Research - Zurich,,279,WSzi-DAAAAAJ,{'indices'},,Raphael Polig,,244,10,9,10,8,0,0
561388,IBM Research,,5047,k0x3tKAAAAAJ,{'indices'},,Christoph Hagleitner,,1526,35,18,95,47,0,0
561389,Co-founder Cuspera.com,,1078,AXvxcxEAAAAJ,{'indices'},,Krishna Prasad Chitrapura,,529,14,10,18,11,0,0
561390,Professor for Data Science and Text-based Information Systems,,2008,am2ohp0AAAAJ,{'indices'},,Alexander Löser,,627,20,14,37,18,0,0
561391,Apple AI Research,,3393,GqZBmfgAAAAJ,{'indices'},,Vitaly Feldman,,2446,31,26,58,49,0,0
561392,Professor für Theoretische Physik,,8508,UEN3JrQAAAAJ,{'indices'},,Wolfgang Kinzel,,1282,53,21,136,41,0,0
561393,"Distinguished Scientist, Microsoft Research, Cambridge, U.K.",,122210,gsr-K3ADUvAC,{'indices'},,Christopher M. Bishop,,52554,66,43,154,89,0,0
561394,"IBM, TU Delft",,7794,tXuF72wAAAAJ,{'indices'},,H Peter Hofstee,,1560,37,16,104,44,0,0
561395,Google,,1107,RcaCuCiaFvMC,{'indices'},,Rahul Gupta,,558,16,11,17,12,0,0
561396,"Alpha Analyst, Kena Labs",,4574,B5YcbTYAAAAJ,{'indices'},,Prasad Deshpande,,991,27,17,53,30,0,0
561397,Amazon Web Services,,551,YRQ5aRkAAAAJ,{'indices'},,Evangelia A. Sitaridi,,301,9,9,9,9,0,0
561398,"Principal Product Manager, AWS Cryptography",,7995,100caREAAAAJ,{'indices'},,Bill Horne,,2620,38,26,69,43,0,0
561399,"Emeritus Professor of Computer Science, Stony Brook University",,7734,6DDwarUAAAAJ,{'indices'},,David Scott Warren,,799,43,15,92,21,0,0
561400,Uppsala University and National Technical University of Athens (on leave),,3838,ijCSV_wAAAAJ,{'indices'},,Konstantinos Sagonas,,1166,31,17,87,29,0,0
561401,New York University,,15089,sSzAlq0AAAAJ,{'indices'},,Juliana Freire,,5827,59,37,158,102,0,0
561402,HP Labs,,2408,fSxPlAwAAAAJ,{'indices'},,Pratyusa K. Manadhata,,1574,20,18,34,27,0,0
561403,"Stuart Haber Crypto, LLC",,5958,VD1JyXcAAAAJ,{'indices'},,Stuart Haber,,2086,26,18,38,23,0,0
561404,"Professor of Computer Science, Stony Brook University",,3676,YGDOoXAAAAAJ,{'indices'},,C.R. Ramakrishnan,,641,32,13,72,19,0,0
561405,Boston University,,1447,v1_kfR8AAAAJ,{'indices'},,Alina Ene,,960,19,17,33,29,0,0
561406,Cerebras Systems,,16937,APiItS4AAAAJ,{'indices'},,Rob Schreiber,,4590,57,30,126,61,0,0
561407,"Professor of Computer Science, Princeton University",,82025,lazJixIAAAAJ,{'indices'},,Robert Tarjan,,16910,113,63,299,185,0,0
561408,,,1010,Ge4nSNwAAAAJ,{'indices'},,Sandeep Yadav,,699,7,6,7,5,0,0
561409,"Principal Research Scientist, Hewlett Packard Enterprise",,8502,yeCwF3oAAAAJ,{'indices'},,Siani Pearson,,3289,38,25,105,59,0,0
561410,Stony Brook University,,12703,HIOYWhYAAAAJ,{'indices'},,Michael Kifer,,1324,53,16,112,32,0,0
561411,"Researcher at Évora University, Professor of Computer Science, PUCRS",,4558,5Lw-0-UAAAAJ,{'indices'},,Renata Vieira,,1629,33,18,105,58,0,0
561412,"Visiting Scientist, CSAIL MIT",,1219,VKoaomUAAAAJ,{'indices'},,Joseph Pato,,277,19,9,24,8,0,0
561413,University of Bristol (honorary lecturer),,3055,JWfKf7wAAAAJ,{'indices'},,Miranda Mowbray,,776,24,12,32,14,0,0
561414,"Ph.D in Computer Science, Rutgers University",,413,i1_LQWYAAAAJ,{'indices'},,Liu Yang,,123,10,8,10,7,0,0
561415,"Assistant Professor of Computer Science, UCLA",,1266,4C9naMgAAAAJ,{'indices'},,Ravi Netravali,,1193,11,10,14,12,0,0
561416,Google Inc.,,949,diObUHIAAAAJ,{'indices'},,Sruthi Bandhakavi,,335,10,7,10,6,0,0
561417,Researcher at IBM Research India,,1025,epwtlHgAAAAJ,{'indices'},,Diptikalyan Saha,,686,15,12,26,16,0,0
561418,Westlake University,,7089,6hA7WmUAAAAJ,{'indices'},,Yue Zhang,,5913,42,40,109,101,0,0
561419,Harbin Institute of Technology,,18118,zyMJ1V0AAAAJ,{'indices'},,Liu Ting,,12187,61,46,297,178,0,0
561420,Professor of Harbin Institute of Technology,,4214,SVlQ6IEAAAAJ,{'indices'},,Wanxiang Che,,3070,35,29,79,62,0,0
561421,Wuhan University,,382,AoMmysMAAAAJ,{'indices'},,Fei Li,,381,9,9,9,9,0,0
561422,Soochow University,,1336,faXAgZQAAAAJ,{'indices'},,Zhenghua Li (李正华),,891,16,14,25,23,0,0
561423,"Computer School, Wuhan University",,912,rdo-hIIAAAAJ,{'indices'},,Yafeng Ren,,902,14,13,17,17,0,0
561424,Hubei University of Science and Technology,,93,VmtGo18AAAAJ,{'indices'},,Tao Qian,,90,5,5,3,3,0,0
561425,"Ludong University, China",,456,pi7ItX4AAAAJ,{'indices'},,likun qiu,,218,12,8,15,6,0,0
561426,Alibaba Inc.,,484,ZuDgkrMAAAAJ,{'indices'},,Yijia Liu,,457,11,11,11,11,0,0
561427,NEC,,932,K6BJagsAAAAJ,{'indices'},,Atsushi Sato,,323,9,5,9,2,0,0
561428,University of Innsbruck,,2745,l2vn9GoAAAAJ,{'indices'},,Adam Jatowt,,1590,28,20,68,43,0,0
561429,Telecognix Corporation,,5234,b3mEWCIAAAAJ,{'indices'},,Peter Davis,,1544,36,17,80,37,0,0
561430,Nara Institute of Science and Technology,,8859,s_krm1gAAAAJ,{'indices'},,Naokazu Yokoya,,1388,41,18,185,30,0,0
561431,Professor of Kyushu Institute of Technology,,2410,Izp-zW0AAAAJ,{'indices'},,Tomohiro Shibata,,917,25,17,54,29,0,0
561432,"Professor, Shiga University",,2573,-ccyk3wAAAAJ,{'indices'},,Tomokazu Sato,,631,24,12,63,15,0,0
561433,"Researcher, Preferred Networks",,997,lDXTuNIAAAAJ,{'indices'},,Kohei Hayashi,,722,16,15,20,19,0,0
561434,"Professor of Computer Science and Engineering, University of California, San Diego",,19217,5Aut7EEAAAAJ,{'indices'},,Garrison W.  Cottrell,,6631,55,32,151,75,0,0
561435,大阪工業大学情報科学部情報メディア学科,,404,LZCXckgAAAAJ,{'indices'},,Mutsuo Sano,,97,10,5,10,2,0,0
561436,"Associate Professor, Department of Informatics and Telematics, Harokopio University of Athens",,2656,SUyTkTAAAAAJ,{'indices'},,Iraklis Varlamis,,1173,22,18,60,34,0,0
561437,"Professor in Bioinformatics, TU Dresden",,8994,BOwrmUcAAAAJ,{'indices'},,Michael Schroeder,,3641,43,27,141,58,0,0
561438,"Professor, Ecole Polytechnique,  joint AUEB",,16395,aWGJYcMAAAAJ,{'indices'},,Michalis Vazirgiannis,,5528,49,32,154,81,0,0
561439,"National Center for Scientific Research ""Demokritos"", Athens, Greece",,8100,-pec7wIAAAAJ,{'indices'},,Georgios Paliouras,,3132,43,27,110,63,0,0
561440,"Professor of Computer Science, Norwegian Univ. of Science and Technology",,4292,mADR4AYAAAAJ,{'indices'},,Kjetil Nørvåg,,2034,34,24,93,50,0,0
561441,Transinsight GmbH,,611,jjIoJZoAAAAJ,{'indices'},,Matthias Zschunke,,364,6,5,6,5,0,0
561442,"Professor, Department of Informatics, Athens University of Economics and Business",,9768,4UJm5EQAAAAJ,{'indices'},,Ion Androutsopoulos,,4372,36,29,83,53,0,0
561443,Professor of Computer Science at Paderborn University,,7828,ccQhjwkAAAAJ,{'indices'},,Axel-Cyrille Ngonga Ngomo,,6056,46,39,124,116,0,0
561444,"Google, Inc.",,933,DSQ-9ZwAAAAJ,{'indices'},,Dirk Weissenborn,,892,14,14,14,14,0,0
561445,Professor Univ. Grenoble Alpes,,8651,rCpJslsAAAAJ,{'indices'},,Eric Gaussier,,4480,44,29,116,68,0,0
561446,Professor Sorbonne University / Criteo AI Lab,,11110,rFaxB20AAAAJ,{'indices'},,Patrick Gallinari,,3735,46,28,171,77,0,0
561447,"Professeur d'informatique, Ecole Centrale Marseille, LIS, Aix-Marseille Université, CNRS",,2138,p0-_w_AAAAAJ,{'indices'},,Thierry Artieres,,1084,23,16,46,20,0,0
561448,"Post-doctoral Researcher in National Center for Scientific Research ""Demokritos"", Athens, Greece",,934,uVNq2PMAAAAJ,{'indices'},,Anastasia Krithara,,758,12,11,15,12,0,0
561449,"Research Assistant, Leipzig University",,664,eKB6YqIAAAAJ,{'indices'},,Norman Heino,,369,11,8,12,7,0,0
561450,Elsevier,,768,otwAqFcAAAAJ,{'indices'},,Petridis Sergios,,417,13,8,18,7,0,0
561451,University of Piraeus,,6490,FknZ1Q8AAAAJ,{'indices'},,M Halkidi,,2257,21,15,33,19,0,0
561452,AstraZeneca Oncology R&D,,962,LsI4gg0AAAAJ,{'indices'},,Dimitris Polychronopoulos,,785,11,11,12,12,0,0
561453,Machine Learning Scientist,,1682,c_9-LzMAAAAJ,{'indices'},,Ioannis Partalas,,1148,20,18,28,24,0,0
561454,Co-Founder Transinsight GmbH,,528,JUgjd68AAAAJ,{'indices'},,Liliana Barrio-Alvers,,319,6,4,6,3,0,0
561455,"Institute of Informatics & Telecommunications, NCSR ""Demokritos""",,1457,36n9818AAAAJ,{'indices'},,Prodromos Malakasiotis,,928,15,14,20,14,0,0
561456,Professor Department of Pharmacy National University of Singapore,,155406,784B-f0AAAAJ,{'indices'},,Yu Zong Chen,,100327,168,142,1126,911,0,0
561457,"Department of Pharmacy, National University of Singapore",,6856,isNzu9IAAAAJ,{'indices'},,Lin Tao,,2369,24,21,38,32,0,0
561458,"Assoc. Prof., School of Pharmacy, Fudan University, Shanghai, China",,1268,jiKsEa8AAAAJ,{'indices'},,Zeng Xian (曾贤),,1174,18,17,22,22,0,0
561459,Professor of College of Pharmaceutical Sciences in Zhejiang University,,5161,hsJDZgYAAAAJ,{'indices'},,Dr. Feng ZHU (朱峰),,4070,36,35,84,82,0,0
561460,"Assistant Professor, Icahn School of Medicine at Mount Sinai, New York, NY",,7943,Aqn57pcAAAAJ,{'indices'},,Yuval Itan,,6259,42,39,58,58,0,0
561461,"Professor, Rockefeller University; Investigator, Howard Hughes Medical Institute; Head, St. Giles",,81656,sHJ-AioAAAAJ,{'indices'},,"Jean-Laurent Casanova, MD, PhD",,36126,152,99,599,488,0,0
561462,Senior Research Associate,,7389,UlBei_AAAAAJ,{'indices'},,Bertrand Boisson,,5596,43,37,72,69,0,0
561463,"Professor of Electrical Engineering and Computer Science, Columbia University",,58898,OMVTRscAAAAJ,{'indices'},,Shih-Fu Chang,,19577,119,68,506,284,0,0
561464,Mitsubishi Electric Research Laboratories,,2237,ocXMyBcAAAAJ,{'indices'},,Hassan Mansour,,1575,22,18,58,36,0,0
561465,VP & Director at Mitsubishi Electric Research Labs,,17329,6VdIeU8AAAAJ,{'indices'},,Anthony Vetro,,5201,74,33,266,133,0,0
561466,Facebook AI,,8112,3TVbh8QAAAAJ,{'indices'},,Du Tran,,7261,20,20,28,28,0,0
561467,UPC Barcelona,,2937,M3ZUEc8AAAAJ,{'indices'},,Xavier Giró-i-Nieto,,2455,25,22,47,39,0,0
561468,"Microsoft Cloud & AI, Computer Vision Research Group",,17747,fIlGZToAAAAJ,{'indices'},,Lei Zhang,,8906,71,44,201,145,0,0
561469,"Assistant Professor, SCSE, Nanyang Technological University",,8253,YG0DFyYAAAAJ,{'indices'},,Hanwang Zhang (张含望）,,8108,38,37,72,72,0,0
561470,Lecturer at University of Edinburgh,,1107,bel5BBcAAAAJ,{'indices'},,Laura Sevilla-Lara,,858,9,9,7,7,0,0
561471,"Research Scientist, Facebook AI Research",,17349,3kDtybgAAAAJ,{'indices'},,Marcus Rohrbach,,15871,47,46,68,66,0,0
561472,NAVER LABS Europe,,4084,QJZQgN8AAAAJ,{'indices'},,Yannis Kalantidis,,3679,23,20,30,26,0,0
561473,University of Technology Sydney,,773,9ZukE28AAAAJ,{'indices'},,Linchao Zhu,,767,14,14,19,19,0,0
561474,Facebook,,9169,sPTruxEAAAAJ,{'indices'},,Manohar Paluri,,8655,27,25,39,35,0,0
561475,"University of California, Berkeley & Lawrence Berkeley National Laboratory",,28212,lWrEM48AAAAJ,{'indices'},,Jeffrey B. Neaton,,15418,80,62,206,187,0,0
561476,University of Ontario Institute of Technology,,217,bj4wnLYAAAAJ,{'indices'},,Kyle Mills,,217,5,5,4,4,0,0
561477,"Assistant Professor, Department of Physics, National University of Singapore",,5440,PLxBgeUAAAAJ,{'indices'},,Su Ying Quek,,3783,37,32,57,51,0,0
561478,"Scientist, Center for Nanoscale Materials, Argonne National Laboratory",,1847,0VeiTbQAAAAJ,{'indices'},,Pierre Darancet,,1144,22,21,28,26,0,0
