,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
345685,"Associate Professor, Department of Mechanical and Manufacturing Engineering, Trinity College Dublin",,299,3qpIWq4AAAAJ,{'indices'},,Kevin Kelly,,192,8,7,7,4,0,0
345686,"Head of School of Mechanical, Electrical and Process Engineering, Cork Institute of Technology",,1282,mCrQbwkAAAAJ,{'indices'},,Matthew Cotterell,,527,13,12,13,12,0,0
345687,"Arab Academy for Science, Technology, and Maritime Transport",,227,OA6PB04AAAAJ,{'indices'},,Khaled El-Kilany,,140,10,8,11,4,0,0
345688,University of Limerick,,3256,kBmN_dYAAAAJ,{'indices'},,Cathal Heavey,,1445,27,19,51,33,0,0
345689,Trinity College Dublin,,2759,AZQtUZ4AAAAJ,{'indices'},,G.E. O'Donnell,,1968,25,21,41,34,0,0
345690,Athlone Institute of Technology,,275,sSzoPWUAAAAJ,{'indices'},,Paul Liston,,100,9,6,9,4,0,0
345691,Dublin City University,,896,idh5TkkAAAAJ,{'indices'},,Greg Foley,,295,18,10,21,10,0,0
345692,"Assistant Professor, School of Mechanical and Manufacturing Engineering, Dublin City University",,127,BXhCT8wAAAAJ,{'indices'},,Lorna Fitzsimons,,120,6,6,4,4,0,0
345693,Dublin City University,,54,4EFGVCUAAAAJ,{'indices'},,Oladipupo Olaitan,,39,4,3,1,1,0,0
345694,"Assistant Professor of Industrial Engineering, American University of the Middle East",,44,zrsw5G0AAAAJ,{'indices'},,Walid Smew,,31,1,1,1,1,0,0
345695,"Professor of Operations Management, Dublin City University",,1782,31abIkkAAAAJ,{'indices'},,PJ Byrne,,1194,18,15,31,24,0,0
345696,"Arab Academy for Science, Technology and Maritime Transport",,41,wnTS9GYAAAAJ,{'indices'},,Ingy El-Khouly,,21,4,3,2,0,0,0
345697,Institute of Technology Tralee,,1119,wZjMfCoAAAAJ,{'indices'},,John Barry,,397,10,9,11,6,0,0
345698,"Assistant Professor, Dublin City University (DCU)",,736,pzdFEBYAAAAJ,{'indices'},,James Byrne,,402,11,9,13,9,0,0
345699,Izmir University of Economics,,129,pBKfVq0AAAAJ,{'indices'},,Kamil Erkan Kabak,,91,6,5,4,2,0,0
345700,"Enterprise Research Centre, University of Limerick",,105,0WXG9PEAAAAJ,{'indices'},,Panagiotis Barlas,,103,6,6,4,4,0,0
345701,Queensland University of Technology,,3424,c_5ewxYAAAAJ,{'indices'},,Luis Felipe Gonzalez Toro,,2478,31,23,85,59,0,0
345702,The University of Sydney,,987,JeihpVIAAAAJ,{'indices'},,Dries Verstraete,,769,17,14,31,26,0,0
345703,The University of Sydney,,4913,MnObWu4AAAAJ,{'indices'},,Steven Armfield,,1532,37,21,103,54,0,0
345704,"UTC France, UMI LAFMIA CINVESTAV Mexico",,22235,6X5yqwUAAAAJ,{'indices'},,Rogelio Lozano,,7411,66,39,252,146,0,0
345705,The University of Sydney,,11247,SepO1CEAAAAJ,{'indices'},,Liyong Tong,,4437,57,31,194,114,0,0
345706,Institut Teknologi Sepuluh Nopember,,82,Y-uez_sAAAAJ,{'indices'},,Vivien Suphandani Djanali,,60,5,5,4,2,0,0
345707,"CR CNRS Researcher, Heudiasyc Laboratory UMR 7253 - UTC",,4047,ehR0MRYAAAAJ,{'indices'},,Pedro Castillo Garcia,,1706,25,18,55,40,0,0
345708,"Robotica y Manufactura Avanzada, Centro de Investigación y de Estudios Avanzados del IPN, Cinvestav",,1687,eIDhJGoAAAAJ,{'indices'},,Anand Sanchez,,999,20,15,37,28,0,0
345709,CIIIA-FIME-UANL,,897,PQLzINcAAAAJ,{'indices'},,Octavio Garcia Salazar,,603,13,13,18,16,0,0
345710,"Professor, Engineering and Neuroscience, University of California at Irvine",,16147,4Hd5JY8AAAAJ,{'indices'},,David Reinkensmeyer,,6478,68,47,168,129,0,0
345711,Sandia National Labs,,605,n1ESpkkAAAAJ,{'indices'},,Steven J. Spencer,,413,11,11,11,11,0,0
345712,"Emeritus Professor of Mechanical and Aerospace Engineering, University of California, Irvine",,9455,u70qzpAAAAAJ,{'indices'},,James Bobrow,,2697,48,28,91,50,0,0
345713,Imperial College London,,13204,1a7buCEAAAAJ,{'indices'},,Etienne Burdet,,6385,54,39,158,108,0,0
345714,"Department of Bioengineering, Christian Medical College Vellore",,1662,NJJfEncAAAAJ,{'indices'},,Sivakumar Balasubramanian,,1084,15,12,19,13,0,0
345715,"University of California, Los Angeles",,21654,2omtQdcAAAAJ,{'indices'},,Steven C. Cramer,,8711,80,52,185,148,0,0
345716,"Professeure, Université de Sherbrooke",,855,LcV4JTsAAAAJ,{'indices'},,Marie-Helene Milot,,417,13,12,14,13,0,0
345717,"School of Mechanical and Aerospace Engineering, Nanyang Technological University, Singapore",,2001,9gO29eUAAAAJ,{'indices'},,Domenico CAMPOLO,,785,22,15,48,28,0,0
345718,"Associate Professor of Mechanical Engineering, University of Idaho",,1790,JR2WNvYAAAAJ,{'indices'},,Eric Wolbrecht,,959,20,18,29,25,0,0
345719,University of Tubingen / Tecnalia,,3523,uy6KNogAAAAJ,{'indices'},,Ander Ramos Murguialday,,2449,25,24,47,43,0,0
345720,"Full Professor, Heidelberg University",,1884,07hYOU0AAAAJ,{'indices'},,Lorenzo Masia,,1362,25,22,48,39,0,0
345721,"Laboratory of Neuromotor Physiology, I.R.C.C.S. Fondazione Santa Lucia, Rome, Italy",,197,5Wl2I6EAAAAJ,{'indices'},,Paolo Tommasino,,168,7,7,6,4,0,0
345722,"Western University, Canada",,14010,mF72dYoAAAAJ,{'indices'},,Jörn Diedrichsen,,7920,59,45,122,113,0,0
345723,"PhD, final year MD candidate, Cardiff University & University of Münster. E-mail: mehlerdma@gmail",,561,6nuhn44AAAAJ,{'indices'},,David Mehler,,531,12,11,12,12,0,0
345724,"Research Associate, Imperial College London",,269,vmWefxEAAAAJ,{'indices'},,Michael Mace,,198,10,8,10,6,0,0
345725,"Researcher (CNRS), Sorbonne Université",,1244,5lE7xW4AAAAJ,{'indices'},,Nathanaël Jarrassé,,975,17,14,25,21,0,0
345726,Investigador de robótica médica (UMA),,136,iDiFumUAAAAJ,{'indices'},,Enrique Bauzano Nuñez,,79,6,5,5,2,0,0
345727,"Investigadora Contratada, Universidad de Málaga",,92,oHhwviYAAAAJ,{'indices'},,Mª Carmen López Casado,,55,5,4,4,2,0,0
345728,University of Idaho,,2590,nfgBsYcAAAAJ,{'indices'},,Joel C. Perry,,1262,17,14,22,16,0,0
345729,Tecnalia,,5210,xO91oGQAAAAJ,{'indices'},,Thierry Keller,,2291,34,25,72,49,0,0
345730,"Professor in Technology Management, Chalmers University",,2569,L8mR2p8AAAAJ,{'indices'},,Maria Elmquist (prev. Backman),,1416,20,17,27,21,0,0
345731,"Assistant Professor Innovation Management, Chalmers University of Technology",,742,k5TwFyUAAAAJ,{'indices'},,Lisa Carlgren,,692,9,9,9,9,0,0
345732,"Institutsdirektor und Professor für Informatik, Hasso-Plattner-Institut, Universität Potsdam",,16554,9WN2Ho0AAAAJ,{'indices'},,Christoph Meinel,,8083,68,40,253,163,0,0
345733,University of Reading,,665,ik63xhQAAAAJ,{'indices'},,Rachel McCloy,,310,13,9,17,8,0,0
345734,"Professor of Meteorology, University of Reading",,5466,3tPw4bIAAAAJ,{'indices'},,Andrew Charlton-Perez,,2950,37,28,66,54,0,0
345735,"Principal Research Manager Microsoft Research, Cambridge",,10257,vfZzNC8AAAAJ,{'indices'},,Kenton O'Hara,,4440,41,30,100,66,0,0
345736,"Professor of Population Health, University of Oxford",,31499,RclCmLoAAAAJ,{'indices'},,Mike Rayner,,16164,75,57,169,142,0,0
345737,"Stuart Professor of Psychology, Emeritus, Princeton University; Visiting scholar, Psychology, NYU",,62952,ZF2fKzQAAAAJ,{'indices'},,Philip Johnson-Laird,,12924,97,51,321,160,0,0
345738,"Professor of User Centred Design, University of Southern Denmark",,4221,2y13Z10AAAAJ,{'indices'},,Jacob Buur,,1430,28,18,49,26,0,0
345739,Stanford University,,1720,mW3xJckAAAAJ,{'indices'},,bill verplank,,476,14,9,19,7,0,0
345740,"Lecturer, Curator, Reading University Herbarium",,6146,ptBTOJMAAAAJ,{'indices'},,Alastair Culham,,2230,37,22,65,42,0,0
345741,Associate Professor TU Delft,,9299,o4HrA5EAAAAJ,{'indices'},,Rick Schifferstein,,4495,50,36,102,73,0,0
345742,Professor of Technology and Engineering Studies,,426,2V28QOcAAAAJ,{'indices'},,"Geoff Wright, Ph.D.",,206,10,8,11,5,0,0
345743,Delft University of Technology,,1873,WDSDW6QAAAAJ,{'indices'},,Sylvia C Pont,,909,23,18,47,32,0,0
345744,"Professor of Colloid and Interface Chemistry, Tokyo University of Science",,12222,G1Uvd70AAAAJ,{'indices'},,Hideki Sakai,,4104,53,27,304,138,0,0
345745,"Department of Biotechnology, Guru Nanak Dev University",,1046,OCcKfCIAAAAJ,{'indices'},,HARDEEP KATARIA,,767,22,19,26,24,0,0
345746,"Professor of Chemistry, Guru Nanak Dev University, Amritsar India",,3808,jfF0WX4AAAAJ,{'indices'},,Sukhprit Singh,,1941,25,17,50,30,0,0
345747,Corning,,627,T5NCxbcAAAAJ,{'indices'},,Jayant P. Rane,,446,11,8,11,6,0,0
345748,"Scientist (WOS-A), Indian Institute of Technology, Jammu",,1769,UVYr0lAAAAAJ,{'indices'},,Suruchi Mahajan,,1502,19,18,23,23,0,0
345749,"Professor of Law and Professor of Computer Science, Harvard University",,9401,aWZ0YN4AAAAJ,{'indices'},,Jonathan Zittrain,,4519,31,22,54,33,0,0
345750,"Assistant Professor of Journalism, Northeastern University",,12351,qJ-j3oAAAAAJ,{'indices'},,Jeff Howe,,5945,15,10,16,11,0,0
345751,"Assistant Professor, Harvard University",,2516,SgHOsrsAAAAJ,{'indices'},,Andrew L. Beam,,2350,19,18,30,28,0,0
345752,"Harvard Medical School, Children's Hospital, Brigham and Women's Hospital",,48234,xn4tmfQAAAAJ,{'indices'},,Isaac Kohane,,22231,101,72,387,280,0,0
345753,"MD-PhD Candidate, Harvard Medical School and MIT",,735,7__yMlEAAAAJ,{'indices'},,Samuel G. Finlayson,,713,12,12,13,13,0,0
345754,MIT,,1122,eg6u4X8AAAAJ,{'indices'},,Karthik Dinakar,,911,12,11,13,12,0,0
345755,MIT Media Lab,,2982,gNgWmKsAAAAJ,{'indices'},,Madars Virza,,2701,14,13,17,16,0,0
345756,MIT Media Lab,,1298,a-p1NYUAAAAJ,{'indices'},,Neha Narula,,729,10,9,10,9,0,0
345757,"Professor of Learning Research, MIT Media Lab",,29928,KKq5SN4AAAAJ,{'indices'},,Mitchel Resnick,,12062,67,44,126,83,0,0
345758,"Professor of Practice, Harvard Law School",,11465,7IT-xHEAAAAJ,{'indices'},,Urs Gasser,,5609,35,31,86,59,0,0
345759,ICMM - CSIC,,4153,kdZmfKQAAAAJ,{'indices'},,Alicia de Andres,,1518,31,22,93,38,0,0
345760,"Professor of Chemistry, Princeton University",,104669,cUt3CuEAAAAJ,{'indices'},,R.J. Cava,,37315,145,83,801,467,0,0
345761,ESS-Bilbao,,1356,7o93y2AAAAAJ,{'indices'},,Felix J Villacorta,,823,21,17,46,25,0,0
345762,universidad rey juan carlos,,625,NJ7jajUAAAAJ,{'indices'},,carmen coya,,294,14,9,19,9,0,0
345763,Investigador Universidad Complutense,,2896,uDL6OGsAAAAJ,{'indices'},,José Manuel Gallardo,,865,26,15,45,21,0,0
345764,"University of California, Los Angeles",,14750,1zPax8kAAAAJ,{'indices'},,Ni Ni (倪霓),,4797,64,38,135,102,0,0
345765,University of Cambridge,,2775,ua2akVYAAAAJ,{'indices'},,Sian E Dutton,,2500,22,20,43,37,0,0
345766,"Diamond Light Source, United Kingdom",,6865,Pk7BysEAAAAJ,{'indices'},,Laurent C. Chapon,,3247,44,29,96,72,0,0
345767,Profesor de química,,5178,YgwtHPsAAAAJ,{'indices'},,MA AlarioFranco,,944,37,15,124,26,0,0
345768,Monash University,,11938,YULFeN0AAAAJ,{'indices'},,Patrick Olivier,,7752,55,42,201,154,0,0
345769,"Chair of Design Informatics, University of Edinburgh",,2555,rKbvQTkAAAAJ,{'indices'},,John Vines,,2206,25,24,68,64,0,0
345770,"Senior Research Associate, Newcastle Univeristy, UK",,2813,XYMFjxcAAAAJ,{'indices'},,Dan Jackson,,1975,22,18,42,29,0,0
345771,Georgia Institute of Technology,,5606,kM95eWgAAAAJ,{'indices'},,Thomas Ploetz,,4208,36,32,93,71,0,0
345772,"Associate Professor in Interaction Design, KTH",,2563,kzZWAf0AAAAJ,{'indices'},,Madeline Balaam,,2061,26,22,56,48,0,0
345773,Cortex Applied Research @ Twitter,,3836,Qk_ziKsAAAAJ,{'indices'},,Nils Hammerla,,3411,23,21,33,31,0,0
345774,University of York,,889,e9BdcpEAAAAJ,{'indices'},,Guy Schofield,,602,13,12,14,13,0,0
345775,"Professor of Human Movement Science, Newcastle University",,16774,xa1plrYAAAAJ,{'indices'},,Lynn Rochester,,10742,69,56,174,163,0,0
345776,"Lecturer, Newcastle University",,4492,22gOYb8AAAAJ,{'indices'},,Brook Galna,,3456,33,30,57,54,0,0
345777,Northumbria University / Newcastle University,,1220,84pm2-0AAAAJ,{'indices'},,Gillian Barry,,1031,13,12,13,13,0,0
345778,"Institute of Arts and Design, Federal University of Juiz de Fora",,1814,20k_ymcAAAAJ,{'indices'},,João Queiroz,,641,24,13,44,20,0,0
345779,Professor do Instituto de Artes da Universidade Estadual de Campinas,,210,-EguRI8AAAAJ,{'indices'},,anna paula silva gouveia,,79,7,6,6,2,0,0
345780,Sheffield Hallam University,,809,ady2KtgAAAAJ,{'indices'},,Paul Atkinson,,404,14,10,18,12,0,0
345781,"Designer, Universidade de São Paulo",,6,wsf3assAAAAJ,{'indices'},,Marina Ayumi Onoda,,6,1,1,0,0,0,0
345782,"Professor do Departamento de História da Arquitetura e Estética do Projeto - AUH da FAU, Universidade de São Paulo",,722,GT8E07MAAAAJ,{'indices'},,Marcos da Costa Braga,,352,15,11,20,12,0,0
345783,Faculdade de Arquitetura e Urbanismo Universidade de São Paulo (FAU USP),,25,IFLdoUsAAAAJ,{'indices'},,Daniela Kutschat Hanns,,17,3,3,0,0,0,0
345784,"professor of art and technology, university of texas at dallas;",,11938,7vijkbQAAAAJ,{'indices'},,Roger F. Malina,,2200,51,21,136,44,0,0
345785,Arizona State University,,91,q4tI_U4AAAAJ,{'indices'},,G. Mauricio Mejia,,71,5,5,2,1,0,0
345786,"Deputy Co-Director of Transdisciplinary Strategy and Collaboration at the ArtSciLab, The University",,9,1Qb__NwAAAAJ,{'indices'},,Alex Garcia Topete,,9,2,2,0,0,0,0
345787,Design Researcher and Professor.,,21,o526D3gAAAAJ,{'indices'},,ANDRES FELIPE ROLDAN GARCIA,,19,3,3,0,0,0,0
345788,"Professor of Design, University of Sao Paulo",,11,uCFJ-aQAAAAJ,{'indices'},,Cristiane Aun Bertoldi,,8,2,2,0,0,0,0
345789,Escola Politécnica da Universidade de São Paulo,,2657,k7oF1AoAAAAJ,{'indices'},,Romero Tori,,1158,20,14,49,21,0,0
345790,Profa. Dra.| Departamento de Projeto | Faculdade de Arquitetura e Urbanismo da USP (2010-2019),,132,hrv0LRoAAAAJ,{'indices'},,Daniela Kutschat Hanns,,51,5,4,3,2,0,0
345791,"Professor TU, Facultat de Belles Arts, Universitat de Barcelona",,443,GZJGFjkAAAAJ,{'indices'},,Anna Calvera,,232,10,8,12,7,0,0
345792,"Design Graduate Student, University of São Paulo, School of Architecture and Urbanism",,7,no0vWgwAAAAJ,{'indices'},,Kollontai Cossich Diniz,,0,1,0,0,0,0,0
345793,"Professor Adjunto, Núcleo de Design e Comunicação, Universidade Federal de Pernambuco - UFPE",,82,OZ5UWz0AAAAJ,{'indices'},,Fátima Finizola,,44,3,3,2,1,0,0
345794,Fundação Armando Álvares Penteado,,11,oQOHyWQAAAAJ,{'indices'},,José Roberto D'Elboux,,6,1,1,0,0,0,0
345795,Professora Dra em Ciência da Comunicação,,59,92uAGJ0AAAAJ,{'indices'},,Cecilia Consolo,,32,5,3,2,1,0,0
345796,"ETH Zurich, Chair of Cognitive Science",,3202,tYCOCp0AAAAJ,{'indices'},,Christoph Hoelscher,,1345,23,17,43,24,0,0
345797,Max Planck Institute for Biological Cybernetics,,3345,TySlMFIAAAAJ,{'indices'},,Tobias Meilinger,,1674,23,19,35,27,0,0
345798,"Professor, Universität Gießen",,4432,AwrcqkoAAAAJ,{'indices'},,Markus Knauff,,1417,33,20,69,32,0,0
345799,University of Bremen,,6681,98ISyZEAAAAJ,{'indices'},,Christian Freksa,,1177,35,18,72,29,0,0
345800,"Professor of usability, Flensburg University of Applied Sciences, CIVU",,540,LmakLZMAAAAJ,{'indices'},,Sven Bertel,,289,13,10,20,10,0,0
345801,"Professor for History and Theory of Urban Design, ETH Zurich",,1172,0otRQWoAAAAJ,{'indices'},,Tom Avermaete,,712,17,12,24,17,0,0
345802,designtoproduction,,324,8hECQNUAAAAJ,{'indices'},,Fabian Scheurer,,153,9,8,9,6,0,0
345803,"Professor of Media Studies, Technical University Berlin",,1697,YNLwQbMAAAAJ,{'indices'},,Stephan Günzel,,794,19,14,42,24,0,0
345804,Max Planck Institute for Meteorology,,22457,7Jw8xMEAAAAJ,{'indices'},,J Feichter,,5915,67,33,122,76,0,0
345805,TU Kaiserslautern,,482,prtgo3gAAAAJ,{'indices'},,Cornelie Leopold,,188,10,7,11,5,0,0
345806,Professor of Psychology Stanford University and Columbia Teachers College,,28600,ykzKVEYAAAAJ,{'indices'},,Barbara Tversky,,7686,82,43,189,125,0,0
345807,University of Queensland,,4298,bMvt1I0AAAAJ,{'indices'},,Michael Gard,,1920,30,24,50,40,0,0
345808,Universidad Internacional de la Rioja,,1315,4_ypbWcAAAAJ,{'indices'},,Elias Said-Hung,,877,18,14,32,26,0,0
345809,"Phd Comunicación. Universidad de Navarra. Prof. Medios digitales, Universidad de Piura",,345,o-blRdcAAAAJ,{'indices'},,Lyudmyla Yezers'ka,,188,9,7,9,4,0,0
345810,Universidad de Salamanca,,1391,5IrxYaAAAAAJ,{'indices'},,Carlos Arcila Calderón,,917,20,17,41,28,0,0
345811,Profesor Asociado de Periodismo Digital en la Universidad Nacional del Comahue,,1047,5ot14OMAAAAJ,{'indices'},,Alejandro Rost,,633,17,13,22,14,0,0
345812,"Directora de Biblioteca y Centro Cultural, Profesor investigador, Universidad Católica Andrés Bello",,436,cmWwJmsAAAAJ,{'indices'},,Mabel Calderín,,273,11,9,13,9,0,0
345813,Professor Complutense University - Jean Monnet Chair,,433,psLGQCgAAAAJ,{'indices'},,Loreto Corredoira,,171,7,6,6,2,0,0
345814,"Professor Auxiliar de Ciências da Comunicação, Universidade da Beira Interior ",,155,jQtkWqMAAAAJ,{'indices'},,José Ricardo Carvalheiro,,86,7,6,6,1,0,0
345815,"University of Beira Interior, Labcom Portugal  Associate Professor",,1815,4conDYAAAAAJ,{'indices'},,Joao Carlos Correia,,780,19,13,45,22,0,0
345816,Universidade da Beira Interior,,1929,EMYgz-wAAAAJ,{'indices'},,António Fidalgo,,631,19,12,35,14,0,0
345817,"University of Beira Interior, Covilhã, Portugal",,2967,ynI0OzkAAAAJ,{'indices'},,João Canavilhas,,1652,27,22,45,38,0,0
345818,Senior Lecturer (UPV/EHU). Director of Gureiker Research Group and KZBerri,,1223,tEpzyvwAAAAJ,{'indices'},,Ainara Larrondo Ureta,,758,18,15,30,19,0,0
345819,"Associate Professor of Journalism, Universidad de Navarra — http://orcid.org/0000-0002-4188-7811",,7071,tkMu2WEAAAAJ,{'indices'},,Ramón Salaverría,,3794,40,32,87,64,0,0
345820,Full Professor. Universitat Pompeu Fabra (Barcelona),,4738,YIJn-zEAAAAJ,{'indices'},,Javier Díaz Noci,,1912,31,23,68,38,0,0
345821,Profesor Titular de Universidad,,2036,daFlEQIAAAAJ,{'indices'},,Koldo Meso,,896,21,17,40,22,0,0
345822,Universidade da Beira Interior,,1190,UZL4cFAAAAAJ,{'indices'},,Anabela Gradim,,509,12,10,13,11,0,0
345823,Universidade da Beira Interior,,831,Dtbw7iUAAAAJ,{'indices'},,Paulo Serra,,376,12,10,23,10,0,0
345824,"Professora de comunicação e semiótica, Pontifícia Universidade de São Paulo",,38461,t3HhhkUAAAAJ,{'indices'},,Lucia Santaella,,14231,48,39,110,76,0,0
345825,Universidade Federal do Espírito Santo,,40,Bt_ELtUAAAAJ,{'indices'},,Priscilla Maria Cardoso Garone,,26,3,3,0,0,0,0
345826,York St John University,,220,XVA-zcwAAAAJ,{'indices'},,Robert Edgar,,147,7,6,6,4,0,0
345827,Pontifícia Universidade Católica de São Paulo (PUC-SP),,4955,4PJYPs8AAAAJ,{'indices'},,João Mattar,,2371,23,20,30,23,0,0
345828,Auckland University of Technology and Universidade Anhembi Morumbi,,3,uolgdtAAAAAJ,{'indices'},,Nivia Barboza Ferreira,,3,1,1,0,0,0,0
345829,Universidade Anhembi Morumbi.,,742,qPtViHEAAAAJ,{'indices'},,Priscila Arantes,,254,8,6,5,3,0,0
345830,,,1,Bn0WuacAAAAJ,{'indices'},,Juliana Miranda de Castro e Silva,,1,1,1,0,0,0,0
345831,Professor Universidade de São Paulo / Universidade Anhembi Morumbi,,662,UxkJ4nMAAAAJ,{'indices'},,Gilbertto Prado (Gilberto dos Santos P...,,191,12,7,16,3,0,0
345832,"Professor of Design, Anhembi Morumbi University",,25,GT9e2ooAAAAJ,{'indices'},,Gisela Belluzzo de Campos,,9,3,2,0,0,0,0
345833,UFSCar,,103,CI_0E4sAAAAJ,{'indices'},,Dario Mesquita,,87,6,5,4,3,0,0
345834,PhD in Biotechnology and Lecturer in Digital Games Course at Catholic University of,,324,aBik83YAAAAJ,{'indices'},,Anthony JCC Lins,,215,6,6,4,3,0,0
345835,ufpe,,418,-i5VtJkAAAAJ,{'indices'},,Fabio Campos,,242,11,9,15,9,0,0
345836,Professor do Programa de Pós-Graduação da Universidade Anhembi Morumbi,,133,1HWmGpAAAAAJ,{'indices'},,Maurício Monteiro,,51,5,3,3,1,0,0
345837,"Bouduard, H.",,,TuPPTe0AAAAJ,{'indices'},,Henrique Drovandi,,,0,0,0,0,0,0
345838,Anhembi Morumbi,,,YAlPmM8AAAAJ,{'indices'},,Felipe Moreno,,,0,0,0,0,0,0
345839,"Escola de Ciências Exatas, Arquitetura e Design. Universidade Anhembi Morumbi, Brazil",,,soRD428AAAAJ,{'indices'},,Angelo Públio,,,0,0,0,0,0,0
345840,Auckland University of Technology,,162,bAXFvmAAAAAJ,{'indices'},,Welby Ings,,111,6,5,3,3,0,0
345841,"Universidade de São Paulo, Universidade Anhembi Morumbi, Universidade Federal de Uberlândia",,24,LC168GUAAAAJ,{'indices'},,Andréa Catrópa da Silva,,23,2,2,1,1,0,0
345842,Researcher and Professor at State University of Campinas [UNICAMP],,151,zIZ9o-kAAAAJ,{'indices'},,Rachel Zuanon,,75,5,4,2,1,0,0
345843,"Docente e Pesquisadora, Universidade Anhembi Morumbi/Universidade de São Paulo",,37,WKtUZvAAAAAJ,{'indices'},,Mirtes C. Marins de Oliveira,,34,4,4,2,2,0,0
345844,"Associate Professor, The Information School, University of Washington",,1564,ixAFWsoAAAAJ,{'indices'},,David Hendry,,773,19,13,33,17,0,0
345845,Google,,1603,WIGKRjgAAAAJ,{'indices'},,Manya Sleeper,,1198,17,16,19,17,0,0
345846,User Experience Research at Google,,15531,wTCe1mUAAAAJ,{'indices'},,Sunny Consolvo,,6265,51,39,75,61,0,0
345847,"User Experience Researcher, Google",,160,hA_V2z0AAAAJ,{'indices'},,Anna Turner,,160,3,3,2,2,0,0
345848,"Professor of Information, University of Washington",,11801,dkjR4cAAAAAJ,{'indices'},,Batya Friedman,,5083,49,34,88,63,0,0
345849,Google,,11524,wZB07xAAAAAJ,{'indices'},,Elizabeth Churchill,,4910,56,38,171,104,0,0
345850,"Prof. of Digital Health and Intelligent User Interfaces, Duesseldorf University of Applied Science",,959,Nu_y5xAAAAAJ,{'indices'},,Alina Huldtgren (prev. Pommeranz),,679,12,11,17,11,0,0
345851,"Professor of Mathematics, Seattle Pacific University",,2206,Es-Uq88AAAAJ,{'indices'},,Brian T. Gill,,1303,20,16,23,22,0,0
345852,Eindhoven University of Technology,,779,m3BSoXoAAAAJ,{'indices'},,Daisy Yoo,,570,12,12,14,13,0,0
345853,"Associate Professor & Director of the GAMER Group, Information School, University of Washington",,1932,wNaqi0EAAAAJ,{'indices'},,Jin Ha Lee,,1255,24,19,45,37,0,0
345854,"Microsoft, University of Washington, Value Sensitive Design Lab",,594,ViXoE2UAAAAJ,{'indices'},,Norah A. Abokhodair,,569,12,12,14,14,0,0
345855,Social Shaping Research,,15316,RGVGixkAAAAJ,{'indices'},,Richard Harper,,4639,62,34,155,87,0,0
345856,Independent Researcher,,3317,SMUzieIAAAAJ,{'indices'},,Tara Matthews,,1413,29,21,48,35,0,0
345857,"Chief Futurist, University of Maryland",,17736,QpaGsuMAAAAJ,{'indices'},,Allison Druin,,5888,60,35,141,90,0,0
345858,Vanguard,,824,QPwCqKcAAAAJ,{'indices'},,Elizabeth Foss,,494,12,11,15,13,0,0
345859,"Principal Lecturer, Department of Computer Science, University of Maryland",,948,ca_lr2wAAAAJ,{'indices'},,"Evan Golub, Ph.D.",,440,16,11,18,12,0,0
