Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
311246,"Professor of Computer Science, Western Michigan University",@wmich.edu,15158.0,1NjXIr0AAAAJ,{'indices'},Parallel|Distributed and High-Performance Computing|Data Analytics|Machine Learning|Computational Science,Ajay Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=1NjXIr0AAAAJ,8653.0,43,33,434,248,0,1
311247,"Department of Information Engineering, the Chinese University of Hong Kong",@ie.cuhk.edu.hk,15003.0,6foKsAIAAAAJ,{'indices'},computer networks|network economics|measurement|data analytics,Dah Ming Chiu,https://scholar.google.com/citations?view_op=medium_photo&user=6foKsAIAAAAJ,3833.0,44,23,108,47,0,1
311248,Louisiana State University Shreveport,@LSUS.edu,14514.0,yLAnvFYAAAAJ,{'indices'},Information Systems|Operations Management|Supply Chian|Data Analytics|Machine Learning,Binshan Lin,https://scholar.google.com/citations?view_op=medium_photo&user=yLAnvFYAAAAJ,6504.0,63,44,181,98,0,1
311249,"Professor, Department of Electrical Engineering, University of South Florida",@usf.edu,14023.0,p0DAPSYAAAAJ,{'indices'},Wireless Networks|Multi-Agent Systems|Cybersecurity|Network Science|Data Analytics,Kwang-cheng Chen,https://scholar.google.com/citations?view_op=medium_photo&user=p0DAPSYAAAAJ,6842.0,54,41,239,124,0,1
311250,"Ghent University - imec, IEEE Fellow",@intec.ugent.be,13778.0,-HXXnmEAAAAJ,{'indices'},Network resource management|Adaptive service delivery|Softwarized networks|Large-scale experimentation|Data analytics,Filip De Turck,https://scholar.google.com/citations?view_op=medium_photo&user=-HXXnmEAAAAJ,8463.0,53,37,263,131,0,1
311251,University of Rochester,@rochester.edu,13150.0,OlsDoroAAAAJ,{'indices'},Data Analytics|Machine Learning|Signal and Image Processing|Computer Vision|Media Security,Gaurav Sharma,https://scholar.google.com/citations?view_op=medium_photo&user=OlsDoroAAAAJ,5533.0,44,29,181,83,0,1
311252,EPFL,@epfl.ch,11715.0,0PNdFHcAAAAJ,{'indices'},network science|machine learning|data analytics,Matthias Grossglauser,https://scholar.google.com/citations?view_op=medium_photo&user=0PNdFHcAAAAJ,2549.0,41,25,64,36,0,1
311253,SymphonyTech Biologics,@symphonytech.com,11249.0,fTO1HFsAAAAJ,{'indices'},Biotherapeutics|Data analytics|Immunology|Drug Development,Narendra Chirmule,https://scholar.google.com/citations?view_op=medium_photo&user=fTO1HFsAAAAJ,2100.0,48,23,82,35,0,1
311254,"Former Professor of Computing, The Hong Kong Polytechnic University",@connect.polyu.hk,10887.0,QboxUKcAAAAJ,{'indices'},Machine Learning|Data Analytics|Bioinformatics|Fuzzy Systems|Evolutionary Computation,Keith CC Chan,https://scholar.google.com/citations?view_op=medium_photo&user=QboxUKcAAAAJ,4286.0,50,31,243,120,0,1
311255,"Distinguished Professor ,Computer Sciences , CUNY Graduate Center &CSI",@csi.cuny.edu,10663.0,FazfMZMAAAAJ,{'indices'},Data Analytics|Multimedia Security|Multimedia_Analytics|CANCER Screening,Sos Agaian,https://scholar.google.com/citations?view_op=medium_photo&user=FazfMZMAAAAJ,5469.0,43,28,205,113,0,1
311256,The Health Foundation,@health.org.uk,10347.0,hM6eTsUAAAAJ,{'indices'},Data analytics|social epidemiology,Mai Stafford,https://scholar.google.com/citations?view_op=medium_photo&user=hM6eTsUAAAAJ,4910.0,55,41,102,94,0,1
311257,"Professor of Computer Science, National University of Singapore",@comp.nus.edu.sg,10222.0,_xFTK8wAAAAJ,{'indices'},Database systems|Data management|Data analytics,Mong Li Lee,https://scholar.google.com/citations?view_op=medium_photo&user=_xFTK8wAAAAJ,3523.0,54,31,152,74,0,1
311258,Professor Eindhoven University of Technology,@tue.nl,10119.0,F1zySXYAAAAJ,{'indices'},systems theory|control theory|system identification|dynamic networks|data analytics,Paul MJ Van den Hof,https://scholar.google.com/citations?view_op=medium_photo&user=F1zySXYAAAAJ,3587.0,48,31,186,84,0,1
311259,"Professor, Dept. of IT/Decision Sciences/Supply Chain, Old Dominion University",@odu.edu,9986.0,kn0TG2cAAAAJ,{'indices'},Supply Chain Analytics|Healthcare Analytics|Data Analytics|IT,Ling Li,https://scholar.google.com/citations?view_op=medium_photo&user=kn0TG2cAAAAJ,6169.0,53,40,124,94,0,1
311260,"Distinguished Professor of Accounting, W. Glezen Chair, University of Arkansas",@walton.uark.edu,9889.0,oEnTO24AAAAJ,{'indices'},Accounting|Information Systems|Accounting Information Systems|Financial Accounting|Data Analytics,Vernon J. Richardson,https://scholar.google.com/citations?view_op=medium_photo&user=oEnTO24AAAAJ,3752.0,42,31,73,55,0,1
311261,"Department of Computer Science, NIT Rourkela",@nitrkl.ac.in,9732.0,CpbLHGQAAAAJ,{'indices'},Artificial Intelligence|Data Analytics|Machine Learning,Ranjit Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=CpbLHGQAAAAJ,5495.0,42,32,197,121,0,1
311262,Arizona State University,@asu.edu,9214.0,CTKsgOIAAAAJ,{'indices'},Economics of Information Systems|IT strategy|Data Analytics,Pei-yu Chen,https://scholar.google.com/citations?view_op=medium_photo&user=CTKsgOIAAAAJ,5136.0,46,32,159,120,0,1
311263,King.com,@king.com,9108.0,i-8t2l8AAAAJ,{'indices'},Data Analytics|Swarm Intelligence|Optimization,Hugo Hernández Pibernat,https://scholar.google.com/citations?view_op=medium_photo&user=i-8t2l8AAAAJ,2717.0,33,23,153,66,0,1
311264,"full professor Clinical Chemistry, Erasmus MC, Rotterdam, the Netherlands",@erasmusmc.nl,9041.0,uLPiJMkAAAAJ,{'indices'},data analytics|pediatric endocrinolgy (thyroid|obesity|glucocorticoids|stress),Yolanda de Rijke,https://scholar.google.com/citations?view_op=medium_photo&user=uLPiJMkAAAAJ,5318.0,49,37,138,111,0,1
311265,Reader in CS at the University of Bristol,@bristol.ac.uk,9039.0,s5qERPMAAAAJ,{'indices'},distributed systems|systems and service scalablility|data analytics|bioengineering,Luis M. Vaquero,https://scholar.google.com/citations?view_op=medium_photo&user=s5qERPMAAAAJ,3702.0,29,19,46,26,0,1
311266,Professor of Computer Science,@galgotiasuniversity.edu.in,8724.0,jo-0VyMAAAAJ,{'indices'},Cloud Computing|Data Analytics,Ajay Shanker Singh,https://scholar.google.com/citations?view_op=medium_photo&user=jo-0VyMAAAAJ,5136.0,30,25,256,145,0,1
311267,"Professor of Mechanical & Industrial Engineering, Louisiana State University",@lsu.edu,8610.0,twyAwpAAAAAJ,{'indices'},Manufacturing|Soft Computing|Data Analytics|Metaheuristics|Supply Chain Logistics,T. Warren Liao,https://scholar.google.com/citations?view_op=medium_photo&user=twyAwpAAAAAJ,3896.0,46,30,105,60,0,1
311268,The University of Queensland,@itee.uq.edu.au,8588.0,JMiJkd4AAAAJ,{'indices'},semantic web|e-science|information systems|data analytics,Jane Hunter,https://scholar.google.com/citations?view_op=medium_photo&user=JMiJkd4AAAAJ,1791.0,45,21,122,42,0,1
311269,Alibaba,@cs.utah.edu,8357.0,qPDhlWkAAAAJ,{'indices'},Databases|Database|Data Analytics|Systems|Security,Feifei Li,https://scholar.google.com/citations?view_op=medium_photo&user=qPDhlWkAAAAJ,3998.0,42,31,86,68,0,1
311270,Seoul National University,@snu.ac.kr,8321.0,-nlhtEkAAAAJ,{'indices'},Human Computer Interaction|Social Computing|Data Analytics,Bongwon Suh,https://scholar.google.com/citations?view_op=medium_photo&user=-nlhtEkAAAAJ,3555.0,26,20,43,35,0,1
311271,"Professor of Electrical and Computer Engineering, Iowa State University",@iastate.edu,8256.0,CnP-cd0AAAAJ,{'indices'},Wireless Communication|Signal Processing|Information Theory|Data Analytics|Machine Learning,Zhengdao Wang,https://scholar.google.com/citations?view_op=medium_photo&user=CnP-cd0AAAAJ,1657.0,31,19,62,29,0,1
311272,"Ph.D, Shenzhen University",,8184.0,EC0gjfsAAAAJ,{'indices'},Simulation Optimization|Healthcare Operations Management|Robust Optimization|Data Analytics,Hainan GUO,https://scholar.google.com/citations?view_op=medium_photo&user=EC0gjfsAAAAJ,6395.0,40,38,217,170,0,1
311273,Associate Professor at BI Norwegian Business School,@bi.no,8142.0,6-gGk0UAAAAJ,{'indices'},Data Analytics|Partial Least Squares|Structural Equation Modeling|Measurement Theory,Jan-Michael Becker,https://scholar.google.com/citations?view_op=medium_photo&user=6-gGk0UAAAAJ,7219.0,14,14,15,15,0,1
311274,Slalom Consulting,@slalom.com,8058.0,D3QykOIAAAAJ,{'indices'},Psychology|Informatics|Data Analytics|Data Visualization,Frank J. Farach,https://scholar.google.com/citations?view_op=medium_photo&user=D3QykOIAAAAJ,7077.0,16,14,17,15,0,1
311275,University of São Paulo / Hospital Israelita Albert Einstein,@usp.br,7865.0,h4kin4YAAAAJ,{'indices'},Neurorradiology|Neuroscience|Data Analytics,"""Edson Amaro Jr"" or ""amaro jr, e"" or ""edson amaro"" or ""amaro, e""",https://scholar.google.com/citations?view_op=medium_photo&user=h4kin4YAAAAJ,3699.0,46,32,123,94,0,1
311276,University of Massachusetts Lowell,@uml.edu,7620.0,q6m5sIQAAAAJ,{'indices'},Atomic|Molecular and Optical Physics|Photosensing|Biomarkers|Data Analytics,Noureddine Melikechi,https://scholar.google.com/citations?view_op=medium_photo&user=q6m5sIQAAAAJ,4722.0,40,28,95,61,0,1
311277,Google Research,@google.com,7546.0,fHISoWoAAAAJ,{'indices'},High performance computing|compilers|mobile computing|data analytics,Manish Gupta,https://scholar.google.com/citations?view_op=medium_photo&user=fHISoWoAAAAJ,944.0,46,16,87,25,0,1
311278,"Dir, Grad Program in Data Analytics, Professor of Physics,Canisius College",@canisius.edu,7401.0,kSynnPYAAAAJ,{'indices'},applied statistics|macroevolution|data analytics,H. David Sheets,https://scholar.google.com/citations?view_op=medium_photo&user=kSynnPYAAAAJ,3405.0,30,21,60,39,0,1
311279,"(PhD MSc. Eng. BSc. Eng.) National University of Ireland Galway, Unit Head, PI Insight …",@insight-centre.org,7145.0,6Wbg61cAAAAJ,{'indices'},Data Analytics|Interoperability & Semantics|Artificial Intelligence and Robotics|IoT and CPS,Jaime Martin Serrano Orozco,https://scholar.google.com/citations?view_op=medium_photo&user=6Wbg61cAAAAJ,4772.0,32,28,89,63,0,1
311280,Academics Computer Science,,7042.0,f9EnUZgAAAAJ,{'indices'},Computer Science|Data Analytics,SUBHASIS PATRA,https://scholar.google.com/citations?view_op=medium_photo&user=f9EnUZgAAAAJ,4686.0,43,32,192,150,0,1
311281,Google Inc.,@google.com,7017.0,VfJPjQ4AAAAJ,{'indices'},Indoor Location/Mapping|Robotics|Data Analytics,Ying Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=VfJPjQ4AAAAJ,1226.0,36,15,69,22,0,1
311282,"Cain Endowed Chair & Professor, Department of Chemical Engineering, Louisiana State …",@lsu.edu,6978.0,JItA070AAAAJ,{'indices'},Data Analytics|Multi-Scale Modelling|Optimization & Control,José A. Romagnoli,https://scholar.google.com/citations?view_op=medium_photo&user=JItA070AAAAJ,1850.0,47,22,149,61,0,1
311283,"DIBRIS - University of Genova, Italy",@unige.it,6559.0,8v2Jpf0AAAAJ,{'indices'},Computational Intelligence|Machine Learning|Data Analytics,Davide Anguita,https://scholar.google.com/citations?view_op=medium_photo&user=8v2Jpf0AAAAJ,4573.0,37,29,108,69,0,1
311284,"Professor of Computer Science, University of St Andrews",@st-andrews.ac.uk,6356.0,AbJrH_EAAAAJ,{'indices'},sensor networks|data analytics|network science|autonomous systems,Simon Dobson,https://scholar.google.com/citations?view_op=medium_photo&user=AbJrH_EAAAAJ,2318.0,37,22,95,40,0,1
311285,North Carolina State University,@csc.ncsu.edu,6317.0,vukA8JAAAAAJ,{'indices'},Data Analytics|Data Mining|Graph Mining|High Performance Computing|Systems Biology,Nagiza Samatova,https://scholar.google.com/citations?view_op=medium_photo&user=vukA8JAAAAAJ,2966.0,40,26,96,60,0,1
311286,Istanbul Sabahattin Zaim University,@izu.edu.tr,6254.0,0_S5vswAAAAJ,{'indices'},Multivariate Data Analysis|Data Analytics|Supply Chain Management|Operations Management,Selim Zaim,https://scholar.google.com/citations?view_op=medium_photo&user=0_S5vswAAAAJ,3843.0,40,33,63,55,0,1
311287,"Professor, Computer Science, Virginia Tech",@cs.vt.edu,5909.0,LoXnMOIAAAAJ,{'indices'},Deep Learning|Data Analytics|Big Data|Healthcare|Text Mining,Chandan K. Reddy,https://scholar.google.com/citations?view_op=medium_photo&user=LoXnMOIAAAAJ,4863.0,33,29,78,65,0,1
311288,Signify (new company name of Philips Lighting),@ieee.org,5861.0,ZKAFW5UAAAAJ,{'indices'},Sensing|Data analytics|Smart lighting systems|Cognitive wireless networks,Ashish Pandharipande,https://scholar.google.com/citations?view_op=medium_photo&user=ZKAFW5UAAAAJ,2848.0,35,28,98,72,0,1
311289,Department of Computer Science and Engineering,@dcrustm.org,5581.0,Hpp9Gf0AAAAJ,{'indices'},natural language processing|machine learning|data analytics|genetic algorithm,SABNAM KUMARI,https://scholar.google.com/citations?view_op=medium_photo&user=Hpp9Gf0AAAAJ,4256.0,20,19,166,116,0,1
311290,Instructor/Research Associate,@duke.edu,5493.0,rLfuKUYAAAAJ,{'indices'},Ecosystem Services|Conservation Biology|GIS|Data Science|Data Analytics,John Fay,https://scholar.google.com/citations?view_op=medium_photo&user=rLfuKUYAAAAJ,1545.0,22,14,23,15,0,1
311291,"Professor of Computer Science, Università della Basilicata",@unibas.it,5380.0,4fAH8jIAAAAJ,{'indices'},Data Management|Data Quality|Data Integration|Data Analytics|Information Extraction,Giansalvatore Mecca,https://scholar.google.com/citations?view_op=medium_photo&user=4fAH8jIAAAAJ,943.0,33,15,48,18,0,1
311292,"Community and Family Medicine, AIIMS Bhopal",@aiimsbhopal.edu.in,5307.0,T6bjQDwAAAAJ,{'indices'},Clinical Epidemiology|Data analytics|Evidence Based Care,Ankur Joshi,https://scholar.google.com/citations?view_op=medium_photo&user=T6bjQDwAAAAJ,5210.0,14,12,18,16,0,1
311293,Nanyang Technological University,@ntu.edu.sg,5271.0,jVn0wDMAAAAJ,{'indices'},Data Analytics|Data mining|Bioinformatics,Chee Keong KWOH,https://scholar.google.com/citations?view_op=medium_photo&user=jVn0wDMAAAAJ,3057.0,36,26,108,69,0,1
311294,"Brunel University, London, UK",@brunel.ac.uk,5166.0,tCLKdLkAAAAJ,{'indices'},Optimisation|Machine Learning|Data Analytics,Crina Grosan,https://scholar.google.com/citations?view_op=medium_photo&user=tCLKdLkAAAAJ,2088.0,37,19,80,39,0,1
311295,Ulster University,@ulster.ac.uk,5123.0,BAPrwN0AAAAJ,{'indices'},Artificial Intelligence|Digital Phenotyping|Digital Wellbeing|Data Analytics|Chatbots,Maurice D. Mulvenna,https://scholar.google.com/citations?view_op=medium_photo&user=BAPrwN0AAAAJ,1986.0,33,23,106,53,0,1
311296,"Department of Computing, Universiti Teknologi Malaysia",,5004.0,ubH6oTkAAAAJ,{'indices'},Machine Learning|Data Analytics|Health Informatics|Environmental Informatics,"Mehrbakhsh Nilashi, PhD, Artificial Intelligence",https://scholar.google.com/citations?view_op=medium_photo&user=ubH6oTkAAAAJ,4600.0,40,39,115,103,0,1
311297,"Associate Professor, Biomedicine Discovery Institute and Data Futures Institute, Monash …",@monash.edu,4997.0,IovpbX4AAAAJ,{'indices'},Artificial Intelligence|Bioinformatics|Computational Biomedicine|Data Analytics|Machine Learning,Jiangning Song,https://scholar.google.com/citations?view_op=medium_photo&user=IovpbX4AAAAJ,3914.0,39,35,103,91,0,1
311298,Universitat Politècnica de València,@eio.upv.es,4978.0,T2X1PQQAAAAJ,{'indices'},Multivariate Statistics for Discovery|Data Analytics|Big Data|Six Sigma,Alberto J. Ferrer-Riquelme,https://scholar.google.com/citations?view_op=medium_photo&user=T2X1PQQAAAAJ,3021.0,33,24,70,55,0,1
311299,IPRI,@i-pri.org,4935.0,F3vNjskAAAAJ,{'indices'},Study Design|Data Analytics|Public Health|Environmetrics,Gilles Guillot,https://scholar.google.com/citations?view_op=medium_photo&user=F3vNjskAAAAJ,1959.0,24,17,35,26,0,1
311300,The Scripps Research Institute,@scripps.edu,4906.0,tqrSmq8AAAAJ,{'indices'},Virology|Structural Biology|Bionformatics|Vaccine Design|Data analytics,Vijay Reddy,https://scholar.google.com/citations?view_op=medium_photo&user=tqrSmq8AAAAJ,1405.0,37,19,61,41,0,1
311301,University of Stavanger,@uis.no,4865.0,jH9HWzMAAAAJ,{'indices'},Cloud Computing|Data Analytics|Cyber Security|Blockchain,Chunming Rong,https://scholar.google.com/citations?view_op=medium_photo&user=jH9HWzMAAAAJ,2541.0,33,25,94,61,0,1
311302,"Professor in Data Analytics, Ulster University",@ulster.ac.uk,4853.0,4aw3jToAAAAJ,{'indices'},Data Analytics|Intelligent Systems|Pervasive Computing|AI|Activity Recognition,Liming Luke Chen,https://scholar.google.com/citations?view_op=medium_photo&user=4aw3jToAAAAJ,3112.0,29,24,85,47,0,1
311303,"Professor of Artificial Intelligence, University of Bristol",@qub.ac.uk,4819.0,YaZANscAAAAJ,{'indices'},Artificial Intelligence|Data Analytics|Information Fusion|Intelligent Autonomous Systems,Weiru Liu,https://scholar.google.com/citations?view_op=medium_photo&user=YaZANscAAAAJ,1600.0,28,15,83,35,0,1
311304,"Associate Professor, Nanyang Technological University",@ntu.edu.sg,4702.0,o0F3sqEAAAAJ,{'indices'},Data Management|Human-Data Interaction|Data Analytics|Network Biology|Computational Social Science,Sourav S Bhowmick,https://scholar.google.com/citations?view_op=medium_photo&user=o0F3sqEAAAAJ,1516.0,34,20,110,46,0,1
311305,silvana@unl.edu,@unl.edu,4680.0,j3fzgDYAAAAJ,{'indices'},Innovation|Data Analytics|IT|Supply Chain|International Business,silvana trimi,https://scholar.google.com/citations?view_op=medium_photo&user=j3fzgDYAAAAJ,2859.0,26,20,42,34,0,1
311306,"Professor of Computer Science, West Virginia University",@mail.wvu.edu,4635.0,Zi5QsLYAAAAJ,{'indices'},software reliability|cybersecurity|performance|data analytics,Katerina Goseva Popstojanova,https://scholar.google.com/citations?view_op=medium_photo&user=Zi5QsLYAAAAJ,1147.0,30,18,65,33,0,1
311307,"NSW Government, University of Technology Sydney",@customerservice.nsw.gov.au,4549.0,NvvMl24AAAAJ,{'indices'},Communications|electronics|digital economy|Data Analytics,Ian Oppermann,https://scholar.google.com/citations?view_op=medium_photo&user=NvvMl24AAAAJ,732.0,27,12,59,15,0,1
311308,,,4508.0,2JdSxMkAAAAJ,{'indices'},AI|Machine Learning|Data Analytics|Medical Informatics|Autism & Dementia Diagnosis Systems,Fadi Thabtah,https://scholar.google.com/citations?view_op=medium_photo&user=2JdSxMkAAAAJ,2994.0,33,27,77,57,0,1
311309,"School of Computing, Queen's University",@cs.queensu.ca,4497.0,KgIpvIsAAAAJ,{'indices'},Data Analytics|Cloud Computing|Self-Managing Systems|Database Systems,Patrick Martin,https://scholar.google.com/citations?view_op=medium_photo&user=KgIpvIsAAAAJ,1751.0,35,22,101,39,0,1
311310,Systems Research Institute Polish Academy of Sciences,@ibspan.waw.pl,4489.0,OWSryNQAAAAJ,{'indices'},software agents|agent systems|semantic technologies|high performance computing|data analytics,Marcin Paprzycki,https://scholar.google.com/citations?view_op=medium_photo&user=OWSryNQAAAAJ,1683.0,29,18,135,36,0,1
311311,Chapin Hall at the University of Chicago,@chapinhall.org,4454.0,ADqdalAAAAAJ,{'indices'},Children and Families|Data Analytics,Robert M. Goerge,https://scholar.google.com/citations?view_op=medium_photo&user=ADqdalAAAAAJ,1457.0,33,20,64,32,0,1
311312,"Associate Professor of BIG Data Mining and Computational Intelligence, University of Jordan",@ju.edu.jo,4399.0,moOTIYEAAAAJ,{'indices'},Artificial  intelligence|Data Analytics|Data Science|Machine Learning|Evolutionary Computation,Ibrahim Aljarah,https://scholar.google.com/citations?view_op=medium_photo&user=moOTIYEAAAAJ,4302.0,34,34,61,61,0,1
311313,"University of Florence, DINFO, DISIT Lab",@unifi.it,4367.0,c2S3Ni0AAAAJ,{'indices'},Distributed Systems|smart city|big data|IOT|data analytics,Paolo Nesi,https://scholar.google.com/citations?view_op=medium_photo&user=c2S3Ni0AAAAJ,1407.0,31,20,117,45,0,1
311314,Systems and Technology Research,@ieee.org,4320.0,AufaZ38AAAAJ,{'indices'},database systems|data analytics|cyber security,Rafael Alonso,https://scholar.google.com/citations?view_op=medium_photo&user=AufaZ38AAAAJ,275.0,23,8,35,6,0,1
311315,"Professor of computer engineering, Bahria university, Islamabad , Pakistan",@bahria.edu.pk,4254.0,dr9lmqQAAAAJ,{'indices'},Computer vision|Pattern Recogniton|Big Data|Data Analytics|Internet of Things,Shehzad Khalid,https://scholar.google.com/citations?view_op=medium_photo&user=dr9lmqQAAAAJ,3482.0,26,24,96,81,0,1
311316,"German Aerospace Center (DLR), Head of Team ""Smart Cities and Spatial Development""",@dlr.de,4248.0,g2OVq2cAAAAJ,{'indices'},Earth Observation|Data Analytics|Global Urbanization|Resilient and Smart Cities,Thomas Esch,https://scholar.google.com/citations?view_op=medium_photo&user=g2OVq2cAAAAJ,2904.0,30,27,66,48,0,1
311317,"Professor of Cyber Security at Deakin University, Australia",@deakin.edu.au,4213.0,nzLXktMAAAAJ,{'indices'},Cyber security|multimedia forensics|biometrics|machine learning|data analytics,Chang-Tsun Li,https://scholar.google.com/citations?view_op=medium_photo&user=nzLXktMAAAAJ,2213.0,33,21,99,57,0,1
