Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
195891,"Professor of Electrical Engineering and Computer Sciences and Professor of Statistics, UC …",@cs.berkeley.edu,202798,yxUduqMAAAAJ,{'indices'},machine learning|computer science|statistics|artificial intelligence|optimization,Michael I. Jordan,https://scholar.google.com/citations?view_op=medium_photo&user=yxUduqMAAAAJ,93562,177,124,605,464,0,1
195892,"Professor of EECS, UC Berkeley",@eecs.berkeley.edu,193792,oY9R5YQAAAAJ,{'indices'},Computer Vision|Computer Graphics|Machine Learning,Jitendra Malik,https://scholar.google.com/citations?view_op=medium_photo&user=oY9R5YQAAAAJ,83127,141,102,311,239,0,1
195893,"PhD Physics, Stanford University",@stanford.edu,193553,_EPCKe0AAAAJ,{'indices'},High Energy Physics|Machine Learning|Computational Chemistry|Remote Environmental Monitoring,Josh Cogan,https://scholar.google.com/citations?view_op=medium_photo&user=_EPCKe0AAAAJ,116331,164,136,1189,925,0,1
195894,"First Researcher, INFN - Sezione di Padova",@pd.infn.it,184216,p5i5SrgAAAAJ,{'indices'},Particle physics|astrophysics|machine learning|statistical data analysis,Tommaso Dorigo,https://scholar.google.com/citations?view_op=medium_photo&user=p5i5SrgAAAAJ,91318,205,138,1360,997,0,1
195895,"Chief AI Scientist at Facebook & Silver Professor at the Courant Institute, New York …",@cs.nyu.edu,183387,WLN3QrAAAAAJ,{'indices'},AI|machine learning|computer vision|robotics|image compression,Yann LeCun,https://scholar.google.com/citations?view_op=medium_photo&user=WLN3QrAAAAAJ,145770,126,102,293,236,0,1
195896,"Royal Society Dorothy Hodgkin Research Fellow, University of Sussex",,179524,cFhAMkoAAAAJ,{'indices'},High Energy Experimental Particle Physics|ATLAS|NOvA|Machine Learning,Lily Asquith,https://scholar.google.com/citations?view_op=medium_photo&user=cFhAMkoAAAAJ,115788,199,160,838,782,0,1
195897,"Research Scientist, Facebook AI Research (FAIR)",@fb.com,179106,DhtAFkwAAAAJ,{'indices'},Computer Vision|Machine Learning,Kaiming He,https://scholar.google.com/citations?view_op=medium_photo&user=DhtAFkwAAAAJ,172837,56,55,64,64,0,1
195898,University of Illinois at Urbana-Champaign,@illinois.edu,178092,jxy08CgAAAAJ,{'indices'},Particle Physics|Machine Learning|Scientific Computing,Mark Neubauer,https://scholar.google.com/citations?view_op=medium_photo&user=jxy08CgAAAAJ,95678,203,152,1132,858,0,1
195899,CERN,@cern.ch,172285,3vZMAs4AAAAJ,{'indices'},Particle Physics|Machine Learning,Maurizio Pierini,https://scholar.google.com/citations?view_op=medium_photo&user=3vZMAs4AAAAJ,99464,196,147,1156,946,0,1
195900,"Professor of Statistics, UC Berkeley",@stat.berkeley.edu,169331,mXSv_1UAAAAJ,{'indices'},Data Analysis|Statistics|Machine Learning,Leo Breiman 1928-2005,https://scholar.google.com/citations?view_op=medium_photo&user=mXSv_1UAAAAJ,82928,51,35,81,48,0,1
195901,"Google Senior Fellow & SVP, Google Research and Health",@google.com,168062,NMS69lQAAAAJ,{'indices'},Distributed systems|information retrieval|machine learning|compilers|computer architecture,Jeff Dean,https://scholar.google.com/citations?view_op=medium_photo&user=NMS69lQAAAAJ,116814,84,60,230,149,0,1
195902,Stanford University,@cs.stanford.edu,165004,mG4imMEAAAAJ,{'indices'},Machine Learning|Deep Learning|AI,Andrew Ng,https://scholar.google.com/citations?view_op=medium_photo&user=mG4imMEAAAAJ,101626,130,103,275,249,0,1
195903,"Director, Max Planck Institute for Intelligent Systems; Professor at ETH Zürich, and …",@tuebingen.mpg.de,164483,DZ-fHPgAAAAJ,{'indices'},Machine Learning|Causal Inference|Artificial Intelligence|Computational Photography|Statistics,Bernhard Schölkopf,https://scholar.google.com/citations?view_op=medium_photo&user=DZ-fHPgAAAAJ,67681,155,106,538,436,0,1
195904,"Research Associate, Harvard University",@physics.harvard.edu,163290,P6krKIkAAAAJ,{'indices'},Data science|high energy physics|machine learning,David Lopez Mateos,https://scholar.google.com/citations?view_op=medium_photo&user=P6krKIkAAAAJ,101958,170,140,693,610,0,1
195905,"Research Scientist, Facebook AI Research (FAIR)",@eecs.berkeley.edu,163204,W8VIEZgAAAAJ,{'indices'},computer vision|machine learning,Ross Girshick,https://scholar.google.com/citations?view_op=medium_photo&user=W8VIEZgAAAAJ,150691,72,70,100,97,0,1
195906,UC Irvine chemistry and physics,@uci.edu,159749,NNwQAegAAAAJ,{'indices'},density functional theory|quantum chemistry|materials science|electronic structure|machine learning,Kieron Burke,https://scholar.google.com/citations?view_op=medium_photo&user=NNwQAegAAAAJ,84389,69,45,187,126,0,1
195907,"Koenig Endowed Chair Professor, Electrical and Computer Engineering, Michigan State …",@egr.msu.edu,155079,paTAXiIAAAAJ,{'indices'},Optimization|Evolutionary Computation|Multiobjective optimization|Machine Learning|Artificial Intelligence,Kalyanmoy Deb,https://scholar.google.com/citations?view_op=medium_photo&user=paTAXiIAAAAJ,62750,122,78,571,409,0,1
195908,HEPHY Wien,@hephy.oeaw.ac.at,151183,nKC5jkgAAAAJ,{'indices'},LHC|particle physics|data analysis|statistics|machine learning,Wolfgang Waltenberger,https://scholar.google.com/citations?view_op=medium_photo&user=nKC5jkgAAAAJ,97120,171,137,699,651,0,1
195909,"Associate Professor (UHD), Radboud University Nijmegen",@science.ru.nl,150840,yfuZDxsAAAAJ,{'indices'},Particle Physics|Dark Matter|Machine Learning|Collider Physics,Sascha Caron,https://scholar.google.com/citations?view_op=medium_photo&user=yfuZDxsAAAAJ,90239,161,129,709,604,0,1
195910,Poornima University,@poornima.edu.in,149184,b-IqFKkAAAAJ,{'indices'},Machine Learning|Deep Learning,Saurab Dutta,https://scholar.google.com/citations?view_op=medium_photo&user=b-IqFKkAAAAJ,90873,182,142,1112,942,0,1
195911,Amazon Web Services,@smola.org,146951,Tb0ZrYwAAAAJ,{'indices'},Machine Learning|Deep Learning|Systems,Alex Smola,https://scholar.google.com/citations?view_op=medium_photo&user=Tb0ZrYwAAAAJ,67396,130,97,340,263,0,1
195912,LIP and Universidade do Minho,@fisica.uminho.pt,145805,tiPVEV8AAAAJ,{'indices'},Physics|High Energy Physics|New Physics Searches|Top Quark Physics|Machine Learning,Nuno Castro,https://scholar.google.com/citations?view_op=medium_photo&user=tiPVEV8AAAAJ,89879,158,133,658,593,0,1
195913,"Associate Professor, University of Bologna",@bo.infn.it,143601,7_xEzmUAAAAJ,{'indices'},High Energy Physics|Software/Computing|Big Data|Machine Learning|Deep Learning,Daniele Bonacorsi,https://scholar.google.com/citations?view_op=medium_photo&user=7_xEzmUAAAAJ,89567,163,137,738,611,0,1
195914,"professor computer vision ETH Zurich & KU Leuven,  Head Toyota Lab TRACE @ KUL & …",@ethz.ch,139809,TwMib_QAAAAJ,{'indices'},computer vision|machine learning|AI|autonomous cars|cultural heritage,Luc Van Gool,https://scholar.google.com/citations?view_op=medium_photo&user=TwMib_QAAAAJ,70097,153,106,775,511,0,1
195915,"Panofsky Fellow, SLAC, Stanford University",@slac.stanford.edu,137908,KtMij1EAAAAJ,{'indices'},Particle Physics|Machine Learning,Michael Kagan,https://scholar.google.com/citations?view_op=medium_photo&user=KtMij1EAAAAJ,89106,161,136,656,615,0,1
195916,National Research University Higher School of Economics,@hse.ru,137264,vbLFLLEAAAAJ,{'indices'},High Energy Physics|Machine Learning,Fedor Ratnikov,https://scholar.google.com/citations?view_op=medium_photo&user=vbLFLLEAAAAJ,74077,162,117,612,453,0,1
195917,"Assistant Professor, UC San Diego",@ucsd.edu,132612,GTtW9H0AAAAJ,{'indices'},high energy physics|particle physics|machine learning|higgs boson,Javier M. Duarte,https://scholar.google.com/citations?view_op=medium_photo&user=GTtW9H0AAAAJ,91271,174,142,754,724,0,1
195918,Dessa,@dessa.com,129107,xegzhJcAAAAJ,{'indices'},Machine Learning,Alex Krizhevsky,https://scholar.google.com/citations?view_op=medium_photo&user=xegzhJcAAAAJ,120140,24,24,25,24,0,1
195919,"Postdoctoral researcher, High Energy Physics, Northwestern University",@cern.ch,128931,mq7PhfsAAAAJ,{'indices'},Particle Physics|Collider Physics|Machine Learning|Artificial Intelligence,Nathaniel Odell,https://scholar.google.com/citations?view_op=medium_photo&user=mq7PhfsAAAAJ,87991,157,134,589,569,0,1
195920,"School of Computer and Communication Engineering, Changsha University of Science and …",@csust.edu.cn,123460,bwrCnUUAAAAJ,{'indices'},Pervasive Computing|Wireless Multimedia Sensor Networks|Machine Learning|Image and Signal Processing,Zhang Jianming,https://scholar.google.com/citations?view_op=medium_photo&user=bwrCnUUAAAAJ,69550,147,116,1355,925,0,1
195921,Data Scientist at Pangea Formazione Srl,@pangeaformazione.it,123155,PGEep1MAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Natural Language Processing|Text Mining|Data Mining and Particle Physics,Sara Borroni,https://scholar.google.com/citations?view_op=medium_photo&user=PGEep1MAAAAJ,68784,168,126,401,361,0,1
195922,"Distinguished Scientist, Microsoft Research, Cambridge, UK",@microsoft.com,120484,gsr-K3ADUvAC,{'indices'},Machine learning,Christopher M. Bishop,https://scholar.google.com/citations?view_op=medium_photo&user=gsr-K3ADUvAC,50908,66,42,154,89,0,1
195923,"Scientific collaborator, EPFL",@epfl.ch,120118,JFdVZCcAAAAJ,{'indices'},Renewable Energy|Urban Physics|Particle Physics|Statistics|Machine Learning,Roberto Castello,https://scholar.google.com/citations?view_op=medium_photo&user=JFdVZCcAAAAJ,75917,171,136,637,592,0,1
195924,"McDermott Professor in Brain Sciences, MIT",@ai.mit.edu,119694,WgAGy7wAAAAJ,{'indices'},Machine Learning|Learning Theory|AI|Neuroscience|Computational Vision,TOMASO POGGIO,https://scholar.google.com/citations?view_op=medium_photo&user=WgAGy7wAAAAJ,25735,143,76,487,252,0,1
195925,"Microsoft, Princeton University, Purdue University",@princeton.edu,118919,0Oj4J4wAAAAJ,{'indices'},Particle physics|Machine learning|Computational Science,Alexey Svyatkovskiy,https://scholar.google.com/citations?view_op=medium_photo&user=0Oj4J4wAAAAJ,75929,167,133,585,547,0,1
195926,"Professor of Computer Science, Stanford University",@cs.stanford.edu,118521,rDfyQnIAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Computer Vision|Neuroscience,Li Fei-Fei,https://scholar.google.com/citations?view_op=medium_photo&user=rDfyQnIAAAAJ,92827,111,98,253,243,0,1
195927,"Staff Research Scientist, Google Brain",@google.com,117590,wfGiqXEAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Neural Networks|Computer Vision,Dumitru Erhan,https://scholar.google.com/citations?view_op=medium_photo&user=wfGiqXEAAAAJ,111677,42,40,49,49,0,1
195928,California Institute of Technology (Caltech),@caltech.edu,117031,4vRmersAAAAJ,{'indices'},sensor networks|particle physics|high performance computing|machine learning|seismic networks,Julian Bunn,https://scholar.google.com/citations?view_op=medium_photo&user=4vRmersAAAAJ,74802,151,123,489,418,0,1
195929,"FAPESP Young Researcher,  Universidade Estadual Paulista Júlio de Mesquita Filho, São …",@cern.ch,113695,VJTNwGoAAAAJ,{'indices'},High energy physics|particle physics|machine learning|FPGA|pattern recognition,Luigi Calligaris,https://scholar.google.com/citations?view_op=medium_photo&user=VJTNwGoAAAAJ,82550,164,139,641,628,0,1
195930,Microsoft Research,@microsoft.com,113595,39JcQcEAAAAJ,{'indices'},machine learning,Robert Schapire,https://scholar.google.com/citations?view_op=medium_photo&user=39JcQcEAAAAJ,43710,81,55,162,117,0,1
195931,Senior Data Architect,@Conexus.ca,112669,w7KbjWkAAAAJ,{'indices'},Data Mining|Machine Learning|Business Intelligence|Big Data|Predictive Analytics,Yaohua (Ivan) Chen Ph.D.,https://scholar.google.com/citations?view_op=medium_photo&user=w7KbjWkAAAAJ,47981,111,75,852,591,0,1
195932,"Chief Data Scientist, Hitachi Europe",@czanalytics.com,109697,5bF75yoAAAAJ,{'indices'},Data driven business|Computational physics|Machine learning|Artificial Intelligence|AI,Aatos Heikkinen,https://scholar.google.com/citations?view_op=medium_photo&user=5bF75yoAAAAJ,51135,99,64,187,157,0,1
195933,"UPMC Professor, Machine Learning Department, CMU",@cs.cmu.edu,108005,ITZ1e7MAAAAJ,{'indices'},Machine Learning|Artificial Intelligence|Deep Learning,Ruslan Salakhutdinov,https://scholar.google.com/citations?view_op=medium_photo&user=ITZ1e7MAAAAJ,89002,91,81,185,179,0,1
195934,La Jolla Institute for Allergy & Immunology,@liai.org,107154,QzfSIEUAAAAJ,{'indices'},biology|evolution|immunology|genomics|machine learning,Yohan Kim,https://scholar.google.com/citations?view_op=medium_photo&user=QzfSIEUAAAAJ,58072,147,123,821,476,0,1
195935,Siemens Corporate Research,@siemens.com,105222,eBh1SzAAAAAJ,{'indices'},medical imaging|machine learning|computer vision|and graphics,Jingdan Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=eBh1SzAAAAAJ,42658,159,91,713,533,0,1
195936,Google Research,@google.com,103370,3QeF7mAAAAAJ,{'indices'},Machine learning|Computer Vision|Artificial Intelligence|Automated Reasoning,Christian Szegedy,https://scholar.google.com/citations?view_op=medium_photo&user=3QeF7mAAAAAJ,100165,22,21,28,22,0,1
195937,University of Minnesota,@umn.edu,103156,BnxU9TEAAAAJ,{'indices'},Data mining|parallel computing|high performance computing|Artificial Intelligence|machine learning,Vipin Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=BnxU9TEAAAAJ,37969,121,70,526,277,0,1
195938,"Professor of Computer Science, National Taiwan University",@csie.ntu.edu.tw,101139,SLMkts8AAAAJ,{'indices'},Machine learning|Data Mining|Optimization|Artificial Intelligence,Chih-Jen Lin,https://scholar.google.com/citations?view_op=medium_photo&user=SLMkts8AAAAJ,41621,64,50,142,94,0,1
195939,Université de Montréal,@umontreal.ca,100647,km6CP8cAAAAJ,{'indices'},Machine learning|Artificial Intelligence,Aaron Courville,https://scholar.google.com/citations?view_op=medium_photo&user=km6CP8cAAAAJ,95081,76,68,148,143,0,1
195940,"Sr. Staff Research Scientist, Visa Research, Palo Alto",@visa.com,100346,njFoZewAAAAJ,{'indices'},Data Mining|Machine Learning|Databases|Algorithms,Mahashweta Das,https://scholar.google.com/citations?view_op=medium_photo&user=njFoZewAAAAJ,35331,86,55,709,450,0,1
195941,California Institute of Technology,@caltech.edu,100334,j29kMCwAAAAJ,{'indices'},Computer Vision|Machine Learning|Applied Mathematics|Neuroscience|Psychology,Pietro Perona,https://scholar.google.com/citations?view_op=medium_photo&user=j29kMCwAAAAJ,47759,106,66,284,189,0,1
195942,Research Scientist at Google DeepMind,@google.com,100020,NkzyCvUAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Deep Learning|Speech|Vision,Oriol Vinyals,https://scholar.google.com/citations?view_op=medium_photo&user=NkzyCvUAAAAJ,95825,74,71,117,104,0,1
195943,Physics Professor,@nevis.columbia.edu,99247,c1ImqpoAAAAJ,{'indices'},Particle physics|simulation|electronics|Education|Machine Learning,kamal Benslama,https://scholar.google.com/citations?view_op=medium_photo&user=c1ImqpoAAAAJ,47290,123,84,296,222,0,1
195944,"Research Scientist, Google DeepMind",@google.com,98669,jEANvfgAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Deep Learning,Scott Reed,https://scholar.google.com/citations?view_op=medium_photo&user=jEANvfgAAAAJ,95342,25,25,31,28,0,1
195945,Data scientist,@kreditech.com,98642,lwFinjEAAAAJ,{'indices'},machine learning|data science,Panagiotis Katsas,https://scholar.google.com/citations?view_op=medium_photo&user=lwFinjEAAAAJ,54922,158,117,480,426,0,1
195946,"Professor, University of California San Diego",@ucsd.edu,97048,lLqTCtUAAAAJ,{'indices'},Genomics|Cancer|Machine Learning|Probability|Statistical Mechanics,PABLO TAMAYO,https://scholar.google.com/citations?view_op=medium_photo&user=lLqTCtUAAAAJ,41883,75,58,171,122,0,1
195947,Google Research,@google.com,96920,HBtozdUAAAAJ,{'indices'},Machine Learning|Computational Neuroscience,Greg Corrado,https://scholar.google.com/citations?view_op=medium_photo&user=HBtozdUAAAAJ,88614,50,46,66,64,0,1
195948,"Honorary Research Associate, University of Waikato, New Zealand",@cs.waikato.ac.nz,94543,ZH31nVgAAAAJ,{'indices'},Machine Learning|Data Mining|Artificial Intelligence,Mark Hall,https://scholar.google.com/citations?view_op=medium_photo&user=ZH31nVgAAAAJ,37357,62,46,132,103,0,1
195949,"DeepMind, Amii, and University of Alberta",@richsutton.com,93967,6m4wv6gAAAAJ,{'indices'},artificial intelligence|reinforcement learning|machine learning|cognitive science|computer science,Richard S. Sutton,https://scholar.google.com/citations?view_op=medium_photo&user=6m4wv6gAAAAJ,39326,90,55,272,164,0,1
195950,"Professor of Statistics and Computer Science, Columbia University",@columbia.edu,93900,8OYE6iEAAAAJ,{'indices'},Machine Learning|Statistics|Probabilistic topic models|Bayesian nonparametrics|Approximate posterior inference,David Blei,https://scholar.google.com/citations?view_op=medium_photo&user=8OYE6iEAAAAJ,55477,92,78,208,183,0,1
195951,"CEO and Founder, insitro",@insitro.com,91527,5Iqe53IAAAAJ,{'indices'},machine learning|computational biology|computer vision|artificial intelligence,Daphne Koller,https://scholar.google.com/citations?view_op=medium_photo&user=5Iqe53IAAAAJ,36967,145,83,297,234,0,1
195952,Korea Advanced Institute ofScience and Technology,@kaist.ac.kr,89223,TeSGwicAAAAJ,{'indices'},Neural Networks|Machine Learning|Artificial Cognitive Systems,Soo-Young Lee,https://scholar.google.com/citations?view_op=medium_photo&user=TeSGwicAAAAJ,33657,126,75,1463,831,0,1
195953,"Student, Daffodil International University",@diu.edu.bd,88084,o4JzRq4AAAAJ,{'indices'},Data Mining|Machine Learning|Artificial Intelligence,Sobayer Abedin Amit,https://scholar.google.com/citations?view_op=medium_photo&user=o4JzRq4AAAAJ,31343,10,5,10,3,0,1
195954,"Senior Researcher, CIIRC CTU",@fb.com,87638,oBu8kMMAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Language Modeling|Natural Language Processing,Tomas Mikolov,https://scholar.google.com/citations?view_op=medium_photo&user=oBu8kMMAAAAJ,80117,44,44,77,70,0,1
195955,"IBM Fellow, Chief Scientist",@us.ibm.com,87433,bMHnycYAAAAJ,{'indices'},Image Processing|Computer Vision|Machine Learning|Medical Imaging,Dr. Mohamed Nooman Ahmed,https://scholar.google.com/citations?view_op=medium_photo&user=bMHnycYAAAAJ,30396,62,40,529,303,0,1
195956,"Research Scientist, Google Brain",@google.com,87318,yyIoQu4AAAAJ,{'indices'},Machine Learning|Deep Learning|Neural Networks|Variational Inference|Identifiability,Diederik P. Kingma,https://scholar.google.com/citations?view_op=medium_photo&user=yyIoQu4AAAAJ,85855,22,22,24,24,0,1
195957,Facebook AI Research,@bottou.org,86879,kbN88gsAAAAJ,{'indices'},Machine learning|artificial intelligence,Leon Bottou,https://scholar.google.com/citations?view_op=medium_photo&user=kbN88gsAAAAJ,67192,72,58,138,104,0,1
195958,"Professor, Department of Computer Science, University of Waikato",@cs.waikato.ac.nz,86382,dUV_NvIAAAAJ,{'indices'},Machine Learning|Data Mining,Eibe Frank,https://scholar.google.com/citations?view_op=medium_photo&user=dUV_NvIAAAAJ,34249,56,46,96,84,0,1
195959,University of Alabama,@ua.edu,86319,bzHlrXMAAAAJ,{'indices'},Particle Physics|Machine Learning,Sergei Gleyzer,https://scholar.google.com/citations?view_op=medium_photo&user=bzHlrXMAAAAJ,49088,138,101,491,451,0,1
195960,Imperial College London,@imperial.ac.uk,85911,yQm49s8AAAAJ,{'indices'},Statistics|machine learning|data mining|data science|big data,David Hand,https://scholar.google.com/citations?view_op=medium_photo&user=yQm49s8AAAAJ,29062,72,46,224,110,0,1
195961,"Professor of Computer Science, University of Freiburg",@informatik.uni-freiburg.de,85873,zj6FavAAAAAJ,{'indices'},Robotics|Artificial Intelligence|AI|Machine Learning|Computer Vision,Wolfram Burgard,https://scholar.google.com/citations?view_op=medium_photo&user=zj6FavAAAAAJ,34828,114,76,466,352,0,1
195962,"Google Brain (on leave of Professor for Machine Learning, TU Berlin & Korea University …",@tu-berlin.de,84567,jplQac8AAAAJ,{'indices'},Machine learning|artificial intelligence|big data|computational neuroscience,Klaus-Robert Müller,https://scholar.google.com/citations?view_op=medium_photo&user=jplQac8AAAAJ,40810,128,90,445,329,0,1
195963,LANL/UIC,@lanl.gov,83966,-45bEQoAAAAJ,{'indices'},Machine Learning|Nuclear Physics|Astro Physics|High Energy Physics|Computational Neuroscience,Gerd J. Kunde,https://scholar.google.com/citations?view_op=medium_photo&user=-45bEQoAAAAJ,30757,123,69,327,236,0,1
195964,Laboratoire Jean Kuntzmann,@imag.fr,82595,hSpEF0gAAAAJ,{'indices'},computer vision|machine learning,Bill Triggs,https://scholar.google.com/citations?view_op=medium_photo&user=hSpEF0gAAAAJ,38797,52,31,86,54,0,1
195965,University of Waikato,@waikato.ac.nz,81727,0rwvyVEAAAAJ,{'indices'},machine learning|data streams,Geoffrey Holmes,https://scholar.google.com/citations?view_op=medium_photo&user=0rwvyVEAAAAJ,32735,52,42,102,76,0,1
195966,Microsoft Research,@microsoft.com,81635,VTGXKrYAAAAJ,{'indices'},Machine Learning|Computational Biology|Genomics|Expert Systems|HIV,David Heckerman,https://scholar.google.com/citations?view_op=medium_photo&user=VTGXKrYAAAAJ,23999,121,62,362,233,0,1
195967,"Distinguished Professor of Computer Science, University of Massachusetts Amherst",@cs.umass.edu,81100,yILa1y0AAAAJ,{'indices'},Machine Learning|Natural Language Processing|Information Extraction|Artificial Intelligence|Social Network Analysis,Andrew McCallum,https://scholar.google.com/citations?view_op=medium_photo&user=yILa1y0AAAAJ,29986,110,75,267,204,0,1
195968,University of Toronto,@cs.toronto.edu,80990,ymzxRhAAAAAJ,{'indices'},Neural Networks|Artificial Intelligence|Machine Learning,Jimmy Ba,https://scholar.google.com/citations?view_op=medium_photo&user=ymzxRhAAAAAJ,79581,26,26,36,36,0,1
195969,EPFL,@epfl.ch,79896,SnjnSVEAAAAJ,{'indices'},Computer Vision|Machine Learning|Particle Physics,Sven Kreiss,https://scholar.google.com/citations?view_op=medium_photo&user=SnjnSVEAAAAJ,51935,148,123,341,326,0,1
195970,BigHat Biosciences,@bighatbio.com,79347,OXefjc0AAAAJ,{'indices'},Genomics|Computational Biology|Machine Learning|Artificial Intelligence|Antibody engineering,Mark DePristo,https://scholar.google.com/citations?view_op=medium_photo&user=OXefjc0AAAAJ,57117,55,43,71,65,0,1
195971,"Endowed Chair Prof., Dept. of ECE and DTC, University of Minnesota",@umn.edu,78712,Nu_6R8sAAAAJ,{'indices'},Signal processing|machine learning|wireless communication|power systems|network science,Georgios  B. Giannakis,https://scholar.google.com/citations?view_op=medium_photo&user=Nu_6R8sAAAAJ,21444,146,69,728,390,0,1
195972,DeepMind,@kavukcuoglu.org,78687,sGFyDIUAAAAJ,{'indices'},deep learning|machine learning|computer vision,koray kavukcuoglu,https://scholar.google.com/citations?view_op=medium_photo&user=sGFyDIUAAAAJ,73616,65,64,83,78,0,1
195973,"Professor of Computer Science, Stanford University",@cs.stanford.edu,78585,Q_kKkIUAAAAJ,{'indices'},Data mining|Machine Learning|Graph Neural Networks|Knowledge Graphs|Complex Networks,Jure Leskovec,https://scholar.google.com/citations?view_op=medium_photo&user=Q_kKkIUAAAAJ,54350,112,98,238,225,0,1
195974,Facebook,@fb.com,78443,lMkTx0EAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Bioinformatics|Vision|Natural Language Processing,Jason Weston,https://scholar.google.com/citations?view_op=medium_photo&user=lMkTx0EAAAAJ,48003,97,72,217,187,0,1
195975,"Principal Scientist, Google",@google.com,78433,T7uctwYAAAAJ,{'indices'},Robotics|Machine Learning|Computer Vision|Speech Recognition,Vincent Vanhoucke,https://scholar.google.com/citations?view_op=medium_photo&user=T7uctwYAAAAJ,72669,41,36,61,57,0,1
195976,UCL,@cs.ucl.ac.uk,77937,1iE2ykkAAAAJ,{'indices'},Machine learning,John Shawe-Taylor,https://scholar.google.com/citations?view_op=medium_photo&user=1iE2ykkAAAAJ,29167,79,48,275,156,0,1
195977,you.com,@stanford.edu,77672,FaOcyfMAAAAJ,{'indices'},natural language processing|deep learning|machine learning|artificial intelligence|computer vision,Richard Socher,https://scholar.google.com/citations?view_op=medium_photo&user=FaOcyfMAAAAJ,69435,54,54,138,135,0,1
195978,"Research Scientist, Google Brain",@stanford.edu,77116,vfT6-XIAAAAJ,{'indices'},Machine Learning|Artificial Intelligence,Quoc V. Le,https://scholar.google.com/citations?view_op=medium_photo&user=vfT6-XIAAAAJ,69886,84,79,141,135,0,1
