Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
133096,NCBI NLM NIH,@nih.gov,193320,Qpx7Ko4AAAAJ,{'indices'},Bioinformatics,Stephen Altschul,https://scholar.google.com/citations?view_op=medium_photo&user=Qpx7Ko4AAAAJ,46041,48,26,63,43,0,1
133097,University College Dublin,@ucd.ie,188649,Ap0K7rUAAAAJ,{'indices'},Evolution|Bioinformatics|Sequence Alignment|Genomics,des higgins,https://scholar.google.com/citations?view_op=medium_photo&user=Ap0K7rUAAAAJ,45597,67,40,135,95,0,1
133098,BC Cancer,@bcgsc.ca,186693,XTZ7_NUAAAAJ,{'indices'},Genomics|Bioinformatics|Cancer biology|Genetics|Epigenomics,Marco Marra,https://scholar.google.com/citations?view_op=medium_photo&user=XTZ7_NUAAAAJ,101223,167,128,443,377,0,1
133099,EMBL,@embl.de,185634,udfEf1EAAAAJ,{'indices'},Computational Biology|Bioinformatics|Short Linear Motifs|Protein Interactions|Sequence Alignment,Toby Gibson,https://scholar.google.com/citations?view_op=medium_photo&user=udfEf1EAAAAJ,44694,86,45,144,98,0,1
133100,"Professor of Biomedical Informatics, Yale University",@yale.edu,163804,YvjuUugAAAAJ,{'indices'},Bioinformatics,Mark Gerstein,https://scholar.google.com/citations?view_op=medium_photo&user=YvjuUugAAAAJ,67200,176,102,540,398,0,1
133101,"Director, EMBL-EBI",@ebi.ac.uk,154078,ftd3UB0AAAAJ,{'indices'},Bioinformatics|Genomics|Computational-Biology|embl_ebi_research_group,Ewan Birney,https://scholar.google.com/citations?view_op=medium_photo&user=ftd3UB0AAAAJ,55303,123,82,233,180,0,1
133102,"BC Cancer, Simon Fraser University, University of British Columbia",@bcgsc.ca,133506,8iW6kD4AAAAJ,{'indices'},Cancer Genomics|Bioinformatics,Steven Jones,https://scholar.google.com/citations?view_op=medium_photo&user=8iW6kD4AAAAJ,76972,138,101,370,300,0,1
133103,St Jude Children's Research Hospital,@stjude.org,132254,VoyM-H0AAAAJ,{'indices'},Computational Biology|bioinformatics|cancer genomics,Jinghui Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=VoyM-H0AAAAJ,40470,80,69,145,129,0,1
133104,"UC Santa Cruz Genomics Institute, University of California Santa Cruz, UCSC Genome …",@soe.ucsc.edu,131701,dnKnXxIAAAAJ,{'indices'},Bioinformatics|Epigenetics|Biology,W James Kent,https://scholar.google.com/citations?view_op=medium_photo&user=dnKnXxIAAAAJ,47005,83,64,110,101,0,1
133105,Dana-Farber Cancer Institute & Harvard University,@jimmy.harvard.edu,129521,HQv0p0kAAAAJ,{'indices'},Computational Biology|Bioinformatics|Genomics,Heng Li,https://scholar.google.com/citations?view_op=medium_photo&user=HQv0p0kAAAAJ,85609,55,52,72,65,0,1
133106,Professor Department of Pharmacy National University of Singapore,@nus.edu.sg,127743,784B-f0AAAAJ,{'indices'},Bioinformatics|Computer aided drug design|Cheminformatics,Yu Zong Chen,https://scholar.google.com/citations?view_op=medium_photo&user=784B-f0AAAAJ,84135,160,133,1148,927,0,1
133107,KU Leuven ESAT-Stadius,@esat.kuleuven.be,126907,qws2WIMAAAAJ,{'indices'},Numerical Linear Algebra|System Theory|Control Theory|Datamining|Bioinformatics,De Moor Bart,https://scholar.google.com/citations?view_op=medium_photo&user=qws2WIMAAAAJ,42288,149,83,1012,491,0,1
133108,"Senior Scientist, European Molecular Biology Laboratory - European Institute of …",@ebi.ac.uk,121513,h1YCYgEAAAAJ,{'indices'},Computational biology|protein structural biology|bioinformatics|ageing,Janet M Thornton,https://scholar.google.com/citations?view_op=medium_photo&user=h1YCYgEAAAAJ,25034,141,66,428,251,0,1
133109,University of Cambridge,@cam.ac.uk,117952,OghCU6kAAAAJ,{'indices'},Genomics|microbiology|bioinformatics|evolution|Infectious diseases,Julian Parkhill,https://scholar.google.com/citations?view_op=medium_photo&user=OghCU6kAAAAJ,58212,149,110,503,462,0,1
133110,"Head Dept. Medical & Molecular Genetics, King's College London, Director of Bioinformatics …",@kcl.ac.uk,117032,LvkRz3UAAAAJ,{'indices'},Bioinformatics|Computational Biology|Genome Informatics,Tim Hubbard,https://scholar.google.com/citations?view_op=medium_photo&user=LvkRz3UAAAAJ,40460,93,52,161,110,0,1
133111,"Professor of Bioinformatics, Center for Genomic Regulation, Universitat Pompeu Fabra",@crg.cat,116147,nUDzsZsAAAAJ,{'indices'},Computational Biology|Genomics|Bioinformatics|Biology,Roderic Guigo,https://scholar.google.com/citations?view_op=medium_photo&user=nUDzsZsAAAAJ,54911,110,87,228,190,0,1
133112,Stockholm University,@dbb.su.se,115672,saY_ivoAAAAJ,{'indices'},Membrane protiens|bioinformatics,Gunnar von Heijne,https://scholar.google.com/citations?view_op=medium_photo&user=saY_ivoAAAAJ,31237,124,56,328,203,0,1
133113,University of North Carolina at Chapel Hill,@email.unc.edu,115166,lGMQTBQAAAAJ,{'indices'},Bioinformatics|cancer genetics|gene expression,Joel Parker,https://scholar.google.com/citations?view_op=medium_photo&user=lGMQTBQAAAAJ,77159,122,106,280,256,0,1
133114,"Division Head, Bioinformatics, Walter and Eliza Hall Institute of Medical Research",@wehi.edu.au,114017,k1z6axEAAAAJ,{'indices'},Bioinformatics|statistics|biostatistics|genomics|statistical computing,Gordon K Smyth,https://scholar.google.com/citations?view_op=medium_photo&user=k1z6axEAAAAJ,70844,92,70,252,205,0,1
133115,University of Pittsburgh,@pitt.edu,112760,zDJ3_8AAAAAJ,{'indices'},Experimental Particle Physics|Bioinformatics,Brian Pollack,https://scholar.google.com/citations?view_op=medium_photo&user=zDJ3_8AAAAAJ,74193,147,121,457,430,0,1
133116,"Staff Scientist, NCBI, NLM, NIH",@ncbi.nlm.nih.gov,112057,eK0R0a4AAAAJ,{'indices'},Bioinformatics|Sequence Alignment,Thomas L. Madden,https://scholar.google.com/citations?view_op=medium_photo&user=eK0R0a4AAAAJ,34585,39,30,45,34,0,1
133117,University of Michigan,@umich.edu,111840,8b-433kAAAAJ,{'indices'},Statistical Genetics|Genomics|Bioinformatics,Albert Vernon Smith,https://scholar.google.com/citations?view_op=medium_photo&user=8b-433kAAAAJ,58092,142,111,722,478,0,1
133118,"Director of Bioinformatics, Institute for Genome Sciences, Professor, Department of …",@som.umaryland.edu,111578,uwYSPwUAAAAJ,{'indices'},Bioinformatics|Genomics|Metagenomics|Systems biology,Owen White,https://scholar.google.com/citations?view_op=medium_photo&user=uwYSPwUAAAAJ,28582,104,73,169,137,0,1
133119,"EMBL, European Bioinformatics Institute, Wellcome Sanger Institute",@ebi.ac.uk,108870,we_vFfEAAAAJ,{'indices'},Bioinformatics|Genomics|Computational Biology|Gene Regulation,Paul Flicek,https://scholar.google.com/citations?view_op=medium_photo&user=we_vFfEAAAAJ,64891,108,90,206,191,0,1
133120,Baylor College of Medicine,@bcm.edu,108179,jvb1NnQAAAAJ,{'indices'},Genomics|bioinformatics|cancer|personalized medicine,David A. Wheeler,https://scholar.google.com/citations?view_op=medium_photo&user=jvb1NnQAAAAJ,57975,116,100,208,182,0,1
133121,"Professor of Disease Systems Biology, University of Copenhagen",@cpr.ku.dk,106662,eNqd5xEAAAAJ,{'indices'},Bioinformatics|Systems Biology|Systems Medicine|Medical Informatics|Data Sciences,Søren Brunak,https://scholar.google.com/citations?view_op=medium_photo&user=eNqd5xEAAAAJ,44410,108,75,307,221,0,1
133122,"Computer Scientist, National Institutes of Health",@nih.gov,106577,yB-7gCwAAAAJ,{'indices'},Bioinformatics|Cancer|Algorithms|Medical Genetics|Immunology,Alejandro Schaffer,https://scholar.google.com/citations?view_op=medium_photo&user=yB-7gCwAAAAJ,25828,79,49,203,132,0,1
133123,"Regents' Professor, Georgia Tech",@gatech.edu,104622,ciQ3dn0AAAAJ,{'indices'},bioinformatics,Mark Borodovsky,https://scholar.google.com/citations?view_op=medium_photo&user=ciQ3dn0AAAAJ,25662,54,31,88,56,0,1
133124,"Head of Protein Sequence Resources, EMBL-EBI",@ebi.ac.uk,103415,8McfX8gAAAAJ,{'indices'},Bioinformatics|Computational Biology|Protein structure|RNA|EMBL-EBI-Research-Group,Alex Bateman,https://scholar.google.com/citations?view_op=medium_photo&user=8McfX8gAAAAJ,37861,87,59,162,130,0,1
133125,Washington University,@wustl.edu,101516,MTQJx7IAAAAJ,{'indices'},Mathematics|Bioinformatics|Engineering|Statistical Genetics|Fluid Physics,Michael Wendl,https://scholar.google.com/citations?view_op=medium_photo&user=MTQJx7IAAAAJ,41989,52,47,73,59,0,1
133126,"Nova Southeastern University, Ft. Lauderdale FL.",@nova.edu,101063,XwnFYYYAAAAJ,{'indices'},Genetics|Genomics|Bioinformatics,Stephen J. O'Brien,https://scholar.google.com/citations?view_op=medium_photo&user=XwnFYYYAAAAJ,21166,154,66,852,400,0,1
133127,EMBL - European Molecular Biology Laboratory,@embl.de,100579,gI8o6x8AAAAJ,{'indices'},Computational Biology|Genomics|Statistics|Bioinformatics,Wolfgang Huber,https://scholar.google.com/citations?view_op=medium_photo&user=gI8o6x8AAAAJ,69375,87,68,185,142,0,1
133128,"Professor of Functional Genomics, Cold Spring Harbor Laboratory",@cshl.edu,99859,uKGAVZwAAAAJ,{'indices'},non-coding RNA|bioinformatics|genomics,Thomas Gingeras,https://scholar.google.com/citations?view_op=medium_photo&user=uKGAVZwAAAAJ,46912,100,61,175,120,0,1
133129,"Director NIH Intramural Sequencing Center, NHGRI, NIH",@mail.nih.gov,98699,kTNXmEAAAAAJ,{'indices'},Bioinformatics|Computational Algorithms|Genomics|Genome Assembly|Comparative Genomics,Jim Mullikin,https://scholar.google.com/citations?view_op=medium_photo&user=kTNXmEAAAAAJ,31750,94,70,205,192,0,1
133130,Vertex Pharmaceuticals,@vrtx.com,97510,DTco-eAAAAAJ,{'indices'},human genetics|computational genomics|structural biology|drug discovery|bioinformatics,Paul IW de Bakker,https://scholar.google.com/citations?view_op=medium_photo&user=DTco-eAAAAAJ,44609,107,85,243,217,0,1
133131,Regeneron Pharmaceuticals,@regeneron.com,92340,zDY79YEAAAAJ,{'indices'},Genome Informatics|Data Engineering|Bioinformatics|Computational Biology|Genomics,Jeffrey Reid,https://scholar.google.com/citations?view_op=medium_photo&user=zDY79YEAAAAJ,46390,113,69,217,150,0,1
133132,"RIKEN IMS (Yokohama, JP) and Human Technopole (Milan, IT)",@postman.riken.jp,91641,33sEewQAAAAJ,{'indices'},Genomics|molecular biology|genome|biology|bioinformatics,Carninci Piero,https://scholar.google.com/citations?view_op=medium_photo&user=33sEewQAAAAJ,38712,109,74,334,250,0,1
133133,"Chief Scientific Officer, Genomics plc",@genomicsplc.com,90330,EnJop98AAAAJ,{'indices'},Genomics|Human Genetics|Bioinformatics|Statistical Genetics,Jeffrey Barrett,https://scholar.google.com/citations?view_op=medium_photo&user=EnJop98AAAAJ,37448,78,65,135,128,0,1
133134,"Professor of Genetics, Stanford University",@stanford.edu,90137,zorKm2EAAAAJ,{'indices'},evolution|yeast|bioinformatics|genomics,Gavin Sherlock,https://scholar.google.com/citations?view_op=medium_photo&user=zorKm2EAAAAJ,29325,68,47,122,91,0,1
133135,"Center for Molecular Oncology, Memorial Sloan Kettering Cancer Center",@cbio.mskcc.org,89290,GxlXjFkAAAAJ,{'indices'},Cancer Genomics|Signaling Pathways|Bioinformatics|Computational Oncology,Nikolaus Schultz,https://scholar.google.com/citations?view_op=medium_photo&user=GxlXjFkAAAAJ,69406,90,83,153,152,0,1
133136,The Institute for Genomic Research,,88594,-oS9Tm8AAAAJ,{'indices'},gene index|genomics|bioinformatics|gene regulation|rice genetics,Dan Lee,https://scholar.google.com/citations?view_op=medium_photo&user=-oS9Tm8AAAAJ,32148,130,67,1475,764,0,1
133137,,@liai.org,84573,Ep4PitkAAAAJ,{'indices'},immunology|MHC|bioinformatics|virology|microbiology,Alessandro Sette,https://scholar.google.com/citations?view_op=medium_photo&user=Ep4PitkAAAAJ,26596,162,75,700,454,0,1
133138,"Scientific Computing, Children's Hospital of Philadelphia",@email.chop.edu,84511,KzpAUeoAAAAJ,{'indices'},Genomics|Bioinformatics|Distributed Computing|Cloud,Asif Chinwalla,https://scholar.google.com/citations?view_op=medium_photo&user=KzpAUeoAAAAJ,28454,37,30,40,34,0,1
133139,"Professor of Genetics, University of Vigo, Spain",@uvigo.es,84450,sXJWNsYAAAAJ,{'indices'},phylogenomics|evolutionary genomics|phylogenetics|molecular evolution|bioinformatics,David Posada,https://scholar.google.com/citations?view_op=medium_photo&user=sXJWNsYAAAAJ,29000,66,44,147,113,0,1
133140,"Professor, Depts. of Computing Science and Biological Sciences - University of Alberta",@ualberta.ca,84395,-JSn-WgAAAAJ,{'indices'},Bioinformatics|Biology|Metabolomics|Structural Biology|Synthetic Biology,David Wishart,https://scholar.google.com/citations?view_op=medium_photo&user=-JSn-WgAAAAJ,44680,112,86,347,281,0,1
133141,"Professor, Institute for Chemical Research, Kyoto University",@kuicr.kyoto-u.ac.jp,83980,HIoc184AAAAJ,{'indices'},Bioinformatics,Minoru Kanehisa,https://scholar.google.com/citations?view_op=medium_photo&user=HIoc184AAAAJ,39204,89,49,225,119,0,1
133142,"Associate Professor of Medicine, University of Colorado, Denver",@ucdenver.edu,82853,aK--Aj0AAAAJ,{'indices'},Human microbiome|bioinformatics|gut bacteria|genomics|metagenomics,Catherine Lozupone,https://scholar.google.com/citations?view_op=medium_photo&user=aK--Aj0AAAAJ,58801,58,52,86,83,0,1
133143,Novogene,@novogene.cn,81128,ciGVDX8AAAAJ,{'indices'},Genomics|Bioinformatics,Ruiqiang Li,https://scholar.google.com/citations?view_op=medium_photo&user=ciGVDX8AAAAJ,38618,104,75,502,349,0,1
133144,"University of California, San Francisco",@salilab.org,80825,mNWliccAAAAJ,{'indices'},structural biology|molecular biophysics|bioinformatics,Andrej Sali,https://scholar.google.com/citations?view_op=medium_photo&user=mNWliccAAAAJ,29223,123,71,341,255,0,1
133145,"Professor of Bioinformatics, University of Geneva and group leader, SIB Swiss Institute of",@sib.swiss,80260,LJNAj68AAAAJ,{'indices'},Computational biology|Bioinformatics|Proteomics|Cell lines,Amos Bairoch,https://scholar.google.com/citations?view_op=medium_photo&user=LJNAj68AAAAJ,20273,109,49,196,127,0,1
133146,Facebook,@fb.com,78483,lMkTx0EAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Bioinformatics|Vision|Natural Language Processing,Jason Weston,https://scholar.google.com/citations?view_op=medium_photo&user=lMkTx0EAAAAJ,47929,97,72,219,189,0,1
133147,"Harvard TH Chan School of Public Health, Channing Division of Network Medicine, and …",@hsph.harvard.edu,78335,6QrCoOoAAAAJ,{'indices'},Genomics|Bioinformatics|Computational Biology|Functional Genomics|Cancer Genomics,John Quackenbush,https://scholar.google.com/citations?view_op=medium_photo&user=6QrCoOoAAAAJ,21402,98,55,290,202,0,1
133148,"Professor, Baylor College of Medicine",@bcm.edu,75987,jLWKMiYAAAAJ,{'indices'},Genomics|Bioinformatics,Kim C. Worley,https://scholar.google.com/citations?view_op=medium_photo&user=jLWKMiYAAAAJ,25467,63,54,107,85,0,1
133149,Professor University of Southern California Information Sciences Institute,@isi.edu,75671,5c38WVcAAAAJ,{'indices'},computer science|medicine|bioinformatics,Carl Kesselman,https://scholar.google.com/citations?view_op=medium_photo&user=5c38WVcAAAAJ,5538,84,31,202,78,0,1
133150,Broad Institute,@broadinstitute.org,75314,AvZ4P7YAAAAJ,{'indices'},Computational Biology|Bioinformatics|Genomics,Brian Haas,https://scholar.google.com/citations?view_op=medium_photo&user=AvZ4P7YAAAAJ,40181,72,54,97,87,0,1
133151,"Vice President, Clinical Discovery and Research Technologies, Seres Therapeutics",@serestherapeutics.com,74145,XL4bgy4AAAAJ,{'indices'},microbiome|genomics|bioinformatics,Jennifer Wortman,https://scholar.google.com/citations?view_op=medium_photo&user=XL4bgy4AAAAJ,25228,76,58,95,89,0,1
133152,No current affiliation,@sanger.ac.uk,73751,mzjr664AAAAJ,{'indices'},Genomics|Transcriptomics|Computational Biology|Genome Annotation|Bioinformatics,Steve Searle,https://scholar.google.com/citations?view_op=medium_photo&user=mzjr664AAAAJ,31921,75,59,91,81,0,1
133153,"Professor of Ecology and Evolution, University of Chicago",@uchicago.edu,73534,RFRua_AAAAAJ,{'indices'},Evolution|Genetics|Genomics|Bioinformatics,Wen-Hsiung Li,https://scholar.google.com/citations?view_op=medium_photo&user=RFRua_AAAAAJ,14509,111,50,380,221,0,1
133154,"Harvard University, MSPRL Director (Mass Spectrometry & Proteomics Resource Lab)",@harvard.edu,73072,EgIsOTUAAAAJ,{'indices'},Proteomics|Bioinformatics,William S. Lane,https://scholar.google.com/citations?view_op=medium_photo&user=EgIsOTUAAAAJ,11364,124,51,250,161,0,1
133155,Northern Arizona University,@nau.edu,73061,8wv9sLkAAAAJ,{'indices'},Bioinformatics|Microbiome Science|Human Microbiome,J Gregory Caporaso,https://scholar.google.com/citations?view_op=medium_photo&user=8wv9sLkAAAAJ,59618,64,61,111,104,0,1
133156,"Professor of Physics, Eötvös University, Budapest",@elte.hu,72329,7C7SiMEAAAAJ,{'indices'},Complex systems|Astronomy|Computer Science|Bioinformatics|Networks,Istvan Csabai,https://scholar.google.com/citations?view_op=medium_photo&user=7C7SiMEAAAAJ,18667,92,53,187,134,0,1
133157,"Department of Computer Science and Center for Health Data Science, University of …",@di.ku.dk,72179,-vGMjmwAAAAJ,{'indices'},Bioinformatics|data science|machine learning,Anders Krogh,https://scholar.google.com/citations?view_op=medium_photo&user=-vGMjmwAAAAJ,19810,79,49,141,103,0,1
133158,MedImmune LLC,@medimmune.com,71228,p68B-CMAAAAJ,{'indices'},Oncology|Autoimmunity|Bioinformatics,Jingya Wang,https://scholar.google.com/citations?view_op=medium_photo&user=p68B-CMAAAAJ,50143,124,101,1065,912,0,1
133159,"Professor in Bioinformatics and Genome Biology, Ghent University, Belgium",@psb.ugent.be,71113,tBs2BVMAAAAJ,{'indices'},Bioinformatics|Genome biology|Polyploidy|Gene and genome duplications|Systems biology,Yves Van de Peer,https://scholar.google.com/citations?view_op=medium_photo&user=tBs2BVMAAAAJ,27022,123,76,378,264,0,1
133160,"Edward G. Jefferson Chair of Bioinformatics & Computational Biology, University of …",@udel.edu,70606,LP2xDxYAAAAJ,{'indices'},Bioinformatics|Systems Biology,Cathy Wu,https://scholar.google.com/citations?view_op=medium_photo&user=LP2xDxYAAAAJ,27759,103,67,913,517,0,1
133161,University of North Carolina,@med.unc.edu,69990,WtDQgqQAAAAJ,{'indices'},Statistical Genetics|Bioinformatics|Genomics|Complex Traits,Yun Li,https://scholar.google.com/citations?view_op=medium_photo&user=WtDQgqQAAAAJ,36834,64,54,116,108,0,1
133162,"Associate Professor of Bioinformatics, University of Texas MD Anderson Cancer Center",@mdanderson.org,69600,kyFJh1IAAAAJ,{'indices'},Bioinformatics|Cancer|Artificial Intelligence,Rehan Akbani,https://scholar.google.com/citations?view_op=medium_photo&user=kyFJh1IAAAAJ,57065,76,75,99,94,0,1
133163,"Head of Molecular Systems, European Bioinformatics Institute (EMBL-EBI)",@ebi.ac.uk,69492,K_2RH6oAAAAJ,{'indices'},proteomics|bioinformatics|interactomics,Henning Hermjakob,https://scholar.google.com/citations?view_op=medium_photo&user=K_2RH6oAAAAJ,27133,78,55,213,144,0,1
133164,ICREA Professor. Barcelona Supercomputing Center.,@bsc.es,68777,4iB725QAAAAJ,{'indices'},computational biology|bioinformatics|cancer genomics|text mining|protein evolution.,Alfonso Valencia,https://scholar.google.com/citations?view_op=medium_photo&user=4iB725QAAAAJ,29217,116,63,380,251,0,1
133165,"Institute of Genomics and Bioinformatics, National Chung Hsing University.",@nchu.edu.tw,68601,aghexqoAAAAJ,{'indices'},Structural Biology|Bioinformatics,Jyung-Hurng Liu,https://scholar.google.com/citations?view_op=medium_photo&user=aghexqoAAAAJ,41578,91,69,1140,651,0,1
133166,University of California San Diego,@ucsd.edu,68234,KnAit3cAAAAJ,{'indices'},Cancer|Systems Biology|Networks|Bioinformatics,Trey Ideker,https://scholar.google.com/citations?view_op=medium_photo&user=KnAit3cAAAAJ,35051,93,62,199,171,0,1
133167,"Computational Biology Institute, George Washington University",@gwu.edu,68027,nccuYroAAAAJ,{'indices'},Phylogenetics|Bioinformatics|Computational Biology|Population Genetics|Systematics,Keith A. Crandall,https://scholar.google.com/citations?view_op=medium_photo&user=nccuYroAAAAJ,17027,83,49,274,197,0,1
133168,"Principal Translational Genomics Scientist, AstraZeneca",@astrazeneca.com,67718,WkA5a_UAAAAJ,{'indices'},Genomics|Bioinformatics|Oncology|Data Science,Justin H. Johnson,https://scholar.google.com/citations?view_op=medium_photo&user=WkA5a_UAAAAJ,18435,103,54,761,318,0,1
133169,"Professor of Human Genetics and Biostatistics, University of California, Los Angeles",@mednet.ucla.edu,65851,mEM8q5cAAAAJ,{'indices'},Bioinformatics|Human Genetics|Biostatistics|Systems Biology|Network Analysis,Steve Horvath,https://scholar.google.com/citations?view_op=medium_photo&user=mEM8q5cAAAAJ,37626,115,85,320,260,0,1
133170,EMBL-EBI,@ebi.ac.uk,65508,4Q9xIP0AAAAJ,{'indices'},Genomics|Bioinformatics|Human Genome|Sequencing,Ian Dunham,https://scholar.google.com/citations?view_op=medium_photo&user=4Q9xIP0AAAAJ,21718,69,40,140,78,0,1
133171,University of Minnesota,@umn.edu,65335,zTkLS_gAAAAJ,{'indices'},Computational Biology|Machine Learning|Bioinformatics,Dan Knights,https://scholar.google.com/citations?view_op=medium_photo&user=zTkLS_gAAAAJ,51600,54,53,100,98,0,1
133172,Heidelberg Institute for Theoretical Studies and Karlsruhe Institute of Technology,@h-its.org,65076,WbMNvJwAAAAJ,{'indices'},Algorithms|Parallel Computing|Bioinformatics|Phylogenetics|Evolutionary Biology,Alexandros Stamatakis,https://scholar.google.com/citations?view_op=medium_photo&user=WbMNvJwAAAAJ,40412,60,50,149,102,0,1
133173,"Emeritus Professor of Biochemistry, University of Cambridge",@cam.ac.uk,62606,MKr0KQoAAAAJ,{'indices'},Structural biology|Bioinformatics|Biochemistry|Drug Discovery,Tom L Blundell,https://scholar.google.com/citations?view_op=medium_photo&user=MKr0KQoAAAAJ,14967,118,55,434,234,0,1
133174,"Institute of Computational Health Sciences,UCSF School of Medicine",@ucsf.edu,61724,3TQ5YmMAAAAJ,{'indices'},Bioinformatics|Data Mining,Sanchita Bhattacharya,https://scholar.google.com/citations?view_op=medium_photo&user=3TQ5YmMAAAAJ,43292,87,73,459,371,0,1
133175,"Professor of Bioinformatics, DBB Stockholm University, Science for Life Laboratory",@scilifelab.se,61599,p8d8870AAAAJ,{'indices'},Bioinformatics|Systems biology|Protein function prediction|Machine learning|Network inference,Erik Sonnhammer,https://scholar.google.com/citations?view_op=medium_photo&user=p8d8870AAAAJ,19486,65,37,130,86,0,1
133176,"Associate Professor, Dept. of Systems Pharmacology and Translational Therapeutics, Dept …",@pennmedicine.upenn.edu,61575,FexB61cAAAAJ,{'indices'},Statistical Genetics|Population Genetics|Human Genetics|Evolution|Bioinformatics,Benjamin F. Voight,https://scholar.google.com/citations?view_op=medium_photo&user=FexB61cAAAAJ,28392,77,67,105,100,0,1
133177,Wellcome Trust Sanger Institute,@sanger.ac.uk,61412,CwrPdi8AAAAJ,{'indices'},Bioinformatics|Genomics|Cancer,Jon Teague,https://scholar.google.com/citations?view_op=medium_photo&user=CwrPdi8AAAAJ,32570,69,59,88,79,0,1
133178,"Institute for Machine Learning, Johannes Kepler University Linz",@ml.jku.at,61221,tvUH3WMAAAAJ,{'indices'},Machine Learning|Deep Learning|Artificial Intelligence|Neural Networks|Bioinformatics,Sepp Hochreiter,https://scholar.google.com/citations?view_op=medium_photo&user=tvUH3WMAAAAJ,56355,41,36,86,68,0,1
133179,University of Copenhagen,@cpr.ku.dk,61040,zXAyIo0AAAAJ,{'indices'},bioinformatics|computational biology|systems biology|text mining,Lars Juhl Jensen,https://scholar.google.com/citations?view_op=medium_photo&user=zXAyIo0AAAAJ,36357,90,66,209,169,0,1
133180,Van Andel Research Institute,@vai.org,59988,qoUvCvgAAAAJ,{'indices'},Epigenetics|Cancer Biology|Bioinformatics|DNA Methylation,Hui Shen,https://scholar.google.com/citations?view_op=medium_photo&user=qoUvCvgAAAAJ,48146,68,68,87,86,0,1
133181,"Computation Biology Center, Memorial Sloan-Kettering Cancer Center",@cbio.mskcc.org,59587,88ga38YAAAAJ,{'indices'},cancer genomics|molecular evolution|bioinformatics|protein folding,Boris Reva,https://scholar.google.com/citations?view_op=medium_photo&user=88ga38YAAAAJ,41251,47,43,68,53,0,1
