Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
32493,Director of Science TNO Energy Transition Distinguished Professor Energy System Analysis …,@rug.nl,43413,Lr7JucQAAAAJ,{'indices'},energy|environmental science|engineering|renewable_energy|bioenergy,André PC Faaij,https://scholar.google.com/citations?view_op=medium_photo&user=Lr7JucQAAAAJ,19828,104,73,341,263,0,1
32494,Dalian Polytechnic Univ;Beijing Forestry Univ.;South China Univ. of Technol.;Univ. of Wales …,,40998,8iIQg20AAAAJ,{'indices'},Pulp and paper industry|Agriculture|Materials|Energy|Wood Chemistry,Runcang Sun,https://scholar.google.com/citations?view_op=medium_photo&user=8iIQg20AAAAJ,25200,98,70,725,619,0,1
32495,"Department of Mechanical Engineering, Faculty of Engineering, University of Malaya, 50603 …",@um.edu.my,38453,rhTE-e8AAAAJ,{'indices'},energy,MASJUKI HASSAN,https://scholar.google.com/citations?view_op=medium_photo&user=rhTE-e8AAAAJ,26812,108,87,450,385,0,1
32496,"Professor of Geophysics, Stanford University",@stanford.edu,38418,-xtxRgUAAAAJ,{'indices'},Geophysics|Earthquakes|Energy,Mark Zoback,https://scholar.google.com/citations?view_op=medium_photo&user=-xtxRgUAAAAJ,15022,100,57,328,206,0,1
32497,Northwestern University,@northwestern.edu,37500,BRslTkEAAAAJ,{'indices'},Molecular modeling|nanoporous materials|energy,Randall Snurr,https://scholar.google.com/citations?view_op=medium_photo&user=BRslTkEAAAAJ,20285,93,69,246,205,0,1
32498,Pacific Northwest National Laboratory,@pnnl.gov,35947,DZsd7B8AAAAJ,{'indices'},Global change|energy|technology|carbon cycle|climate,Jae Edmonds,https://scholar.google.com/citations?view_op=medium_photo&user=DZsd7B8AAAAJ,19175,74,52,212,123,0,1
32499,Massachusetts Institute of Technology,@mit.edu,35548,cp5X0a0AAAAJ,{'indices'},Industrial Organization|Energy|Environment|Antitrust,Richard Schmalensee,https://scholar.google.com/citations?view_op=medium_photo&user=cp5X0a0AAAAJ,7576,85,40,176,97,0,1
32500,"Professor of Materials Science and Engineering, MIT",@mit.edu,35247,P_TWq9UAAAAJ,{'indices'},materials|energy|batteries,Yet-Ming Chiang,https://scholar.google.com/citations?view_op=medium_photo&user=P_TWq9UAAAAJ,13501,88,58,313,213,0,1
32501,Distinguished Professor of Chemistry and Materials,@binghamton.edu,34892,df-6g6kAAAAJ,{'indices'},Energy|Materials,Stanley Whittingham,https://scholar.google.com/citations?view_op=medium_photo&user=df-6g6kAAAAJ,13231,80,45,288,173,0,1
32502,"Professor of Catalysis Engineering, ETH Zurich",@chem.ethz.ch,34494,mgjVjH8AAAAJ,{'indices'},Catalysis|Reactor Engineering|Energy|Environment,Javier Perez-Ramirez,https://scholar.google.com/citations?view_op=medium_photo&user=mgjVjH8AAAAJ,19590,95,72,379,305,0,1
32503,Massachusetts Institute of Technology,@mit.edu,34210,LS8ZyFQAAAAJ,{'indices'},Chemical Engineering|Energy|Environment|Nanoparticles|Colloids,T. Alan Hatton,https://scholar.google.com/citations?view_op=medium_photo&user=LS8ZyFQAAAAJ,11325,96,53,364,224,0,1
32504,"Research Scholar, International Institute for Applied Systems Analysis (IIASA), Laxenburg …",@iiasa.ac.at,34021,letMf0MAAAAJ,{'indices'},Air quality|Climate|Energy,Zbigniew Klimont,https://scholar.google.com/citations?view_op=medium_photo&user=letMf0MAAAAJ,20039,68,53,179,131,0,1
32505,Universitat de Lleida,@diei.udl.cat,33910,h9Ev4vYAAAAJ,{'indices'},energy,Luisa F. Cabeza,https://scholar.google.com/citations?view_op=medium_photo&user=h9Ev4vYAAAAJ,23249,81,70,334,304,0,1
32506,CNRS Research Director at CIRIMAT,@univ-tlse3.fr,33619,ulHc5sMAAAAJ,{'indices'},Electrochemistry|Material science|Energy|Surface,Pierre-Louis TABERNA,https://scholar.google.com/citations?view_op=medium_photo&user=ulHc5sMAAAAJ,21448,64,57,132,125,0,1
32507,Paul A. Elfers Professor; Chemical & Biological Engineering; University of Wisconsin …,@engr.wisc.edu,32518,es2I3m0AAAAJ,{'indices'},catalysis|energy|surface science|sensors,Manos Mavrikakis,https://scholar.google.com/citations?view_op=medium_photo&user=es2I3m0AAAAJ,15578,78,59,190,170,0,1
32508,Stanford University,@stanford.edu,32096,f0efcBgAAAAJ,{'indices'},Climate|pollution|energy,Mark Jacobson,https://scholar.google.com/citations?view_op=medium_photo&user=f0efcBgAAAAJ,13807,80,49,176,131,0,1
32509,"Chair Professor, University of Hong Kong",@eee.hku.hk,31898,jk3NXWcAAAAJ,{'indices'},energy|control|learning|networks|stability,David John HILL,https://scholar.google.com/citations?view_op=medium_photo&user=jk3NXWcAAAAJ,13007,80,54,321,205,0,1
32510,IREC and University of Barcelona,@irec.cat,31109,YveIO48AAAAJ,{'indices'},materials|energy|nanomaterials|sensors|catalytsis,JR Morante,https://scholar.google.com/citations?view_op=medium_photo&user=YveIO48AAAAJ,11260,93,52,483,268,0,1
32511,"Professor of Materials Science and Engineering, University of Illinois at Urbana-Champaign",@illinois.edu,30320,61oXNbsAAAAJ,{'indices'},materials|nanoscience|nanotechnology|energy,Paul V. Braun,https://scholar.google.com/citations?view_op=medium_photo&user=61oXNbsAAAAJ,14141,82,60,249,205,0,1
32512,ETH Zurich,@ethz.ch,29587,RQZI4r0AAAAJ,{'indices'},Energy|Nanotechnology|Thermodynamics|Interfacial Phenomena and Surface Science|Biofluidics,Dimos Poulikakos,https://scholar.google.com/citations?view_op=medium_photo&user=RQZI4r0AAAAJ,13185,89,56,373,256,0,1
32513,"Professor of Electrochemistry, EPFL",@epfl.ch,29086,YFQwyXEAAAAJ,{'indices'},Physical & Analytical Electrochemistry|Energy,Hubert Girault,https://scholar.google.com/citations?view_op=medium_photo&user=YFQwyXEAAAAJ,8859,86,39,473,246,0,1
32514,Microsoft Research,@alum.mit.edu,28324,4C46Y8EAAAAJ,{'indices'},sensor network|mobile|wireless|energy|embedded,Feng Zhao,https://scholar.google.com/citations?view_op=medium_photo&user=4C46Y8EAAAAJ,10003,70,43,368,179,0,1
32515,"Professor, Chemical Engineering, University of Birmin gham",@bham.ac.uk,26933,3jZig-oAAAAJ,{'indices'},fuel cells|adhesion|materials|energy|nanoparticles,kevin kendall,https://scholar.google.com/citations?view_op=medium_photo&user=3jZig-oAAAAJ,7109,65,32,202,94,0,1
32516,"Professor Emeritus of Mechanical Engineering, University of Nevada, Reno",@adu.edu.tr,26589,YTLDuc8AAAAJ,{'indices'},thermodynamics|heat transfer|energy|exergy|education,YUNUS ÇENGEL,https://scholar.google.com/citations?view_op=medium_photo&user=YTLDuc8AAAAJ,13342,32,24,56,41,0,1
32517,EPFL and CSEM,@epfl.ch,26505,VHureMkAAAAJ,{'indices'},Solar cells|Photovoltaics|energy|building|storage,Christophe Ballif,https://scholar.google.com/citations?view_op=medium_photo&user=VHureMkAAAAJ,15981,84,57,342,266,0,1
32518,"ARC Australian Laureate Professor, University of Tasmania",@utas.edu.au,26293,-NjjXUYAAAAJ,{'indices'},ecological dynamics|evolution|conservation biology|global change|energy,Barry W. Brook,https://scholar.google.com/citations?view_op=medium_photo&user=-NjjXUYAAAAJ,12342,76,50,232,179,0,1
32519,CNR-ITAE,@itae.cnr.it,26291,GVZVdM0AAAAJ,{'indices'},Energy|Electrochemistry|Materials science,Antonino Salvatore Arico',https://scholar.google.com/citations?view_op=medium_photo&user=GVZVdM0AAAAJ,10166,69,41,244,184,0,1
32520,"President, University of Vermont; Distinguished Professor Emeritus, Purdue University",@purdue.edu,26198,RPCP3ysAAAAJ,{'indices'},heat transfer|energy|sustainable and renewable energy|micro nano engineering|thermal sciences,Suresh Garimella,https://scholar.google.com/citations?view_op=medium_photo&user=RPCP3ysAAAAJ,11657,88,57,339,251,0,1
32521,"Professor, Mechanical Engineering, Colorado State University",@illinois.edu,26164,sKnE4z8AAAAJ,{'indices'},Energy|Air Quality|Climate|Environment|Health,Tami C. Bond,https://scholar.google.com/citations?view_op=medium_photo&user=sKnE4z8AAAAJ,12490,55,46,95,80,0,1
32522,Oxford University,@ouce.ox.ac.uk,25915,_Pt8VegAAAAJ,{'indices'},Transport|cities|environment|energy,David Banister,https://scholar.google.com/citations?view_op=medium_photo&user=_Pt8VegAAAAJ,11528,73,51,192,117,0,1
32523,Washington University in St. Louis,@wustl.edu,25665,tyYtUNIAAAAJ,{'indices'},Chemical Engineering|Environmental Engineering|Aerosol Science and Technology|Energy|Nanotechnology,Pratim Biswas,https://scholar.google.com/citations?view_op=medium_photo&user=tyYtUNIAAAAJ,12261,79,52,335,237,0,1
32524,LSCE - IPSL CNRS Senior Scientist,@lsce.ipsl.fr,25239,Z8auW5gAAAAJ,{'indices'},Regional climate|Climate Change|Extreme Events|Energy|Air pollution,Robert Vautard,https://scholar.google.com/citations?view_op=medium_photo&user=Z8auW5gAAAAJ,12471,74,55,212,163,0,1
32525,"Professor of Mechanical Engineering, University of Delaware",@udel.edu,23265,h3PRws8AAAAJ,{'indices'},composites|fuel cells|energy|heat transfer|rheology,Suresh G Advani,https://scholar.google.com/citations?view_op=medium_photo&user=h3PRws8AAAAJ,7968,81,42,329,210,0,1
32526,The University of Texas at Arlington,@uta.edu,23100,QPzaSSsAAAAJ,{'indices'},Materials Chemistry|Photoelectrochemistry|Energy,Krishnan Rajeshwar,https://scholar.google.com/citations?view_op=medium_photo&user=QPzaSSsAAAAJ,7046,70,38,288,117,0,1
32527,"Chairman, Munasinghe Inst. for Development",@mindlanka.org,23075,IGxv8ZsAAAAJ,{'indices'},sustainable development|energy|environment|economics|water,Mohan Munasinghe,https://scholar.google.com/citations?view_op=medium_photo&user=IGxv8ZsAAAAJ,8224,60,23,197,65,0,1
32528,student,,22982,3wKKLscAAAAJ,{'indices'},aerospace|asteroids|nuclear energy|energy|storage of power,sidharth s nair,https://scholar.google.com/citations?view_op=medium_photo&user=3wKKLscAAAAJ,14345,77,60,256,229,0,1
32529,"Institute of Social Ecology, University of Natural Resources and Life Sciences, Vienna …",@boku.ac.at,22770,SF459NAAAAAJ,{'indices'},Human ecology|social ecology|land use|energy|long-term socio-ecological research,Helmut Haberl,https://scholar.google.com/citations?view_op=medium_photo&user=SF459NAAAAAJ,12554,79,60,165,134,0,1
32530,Bar Ilan University,@biu.ac.il,22703,rVjwadIAAAAJ,{'indices'},material science|energy,Arie Zaban,https://scholar.google.com/citations?view_op=medium_photo&user=rVjwadIAAAAJ,7833,74,50,157,122,0,1
32531,Assistant professor of Mechanical engineering,@cgc.edu.in,22490,cEmtQbQAAAAJ,{'indices'},Finishing|Energy,Swarn Singh,https://scholar.google.com/citations?view_op=medium_photo&user=cEmtQbQAAAAJ,13263,57,42,438,269,0,1
32532,Columbia University,@columbia.edu,22241,ACGFTpQAAAAJ,{'indices'},Egypt|Middle East|colonialism|political economy|energy,Timothy P Mitchell,https://scholar.google.com/citations?view_op=medium_photo&user=ACGFTpQAAAAJ,8703,34,28,44,34,0,1
32533,Georgia Institute of Technology,@isye.gatech.edu,22106,GxFQz-4AAAAJ,{'indices'},Artificial Intelligence|Data Science|Operations Research|Mobility|Energy,Pascal Van Hentenryck,https://scholar.google.com/citations?view_op=medium_photo&user=GxFQz-4AAAAJ,5628,66,36,294,134,0,1
32534,Fudan University,@fudan.edu.cn,21943,y0a-SAcAAAAJ,{'indices'},Fiber electronics|Bioelectronics|Polymer|Energy,Huisheng Peng (彭慧胜),https://scholar.google.com/citations?view_op=medium_photo&user=y0a-SAcAAAAJ,17444,83,74,230,212,0,1
32535,Georgia Institute of Technology,@chbe.gatech.edu,21711,nvMAHY8AAAAJ,{'indices'},Materials|Nanotechnology|Energy|Environment|Health,Nian Liu,https://scholar.google.com/citations?view_op=medium_photo&user=nvMAHY8AAAAJ,17311,55,52,75,70,0,1
32536,"The Australian National University. Deputy Dean, College of Engineering & Computer …",@anu.edu.au,21579,FwGbEOAAAAAJ,{'indices'},Materials design|Alloys|Additive manufacturing|Corrosion Science|Energy,Nick Birbilis,https://scholar.google.com/citations?view_op=medium_photo&user=FwGbEOAAAAAJ,15405,77,64,281,257,0,1
32537,Cranfield University,@cranfield.ac.uk,21360,-epyR0IAAAAJ,{'indices'},Energy|CCS|FBC|Gasification,Edward Anthony,https://scholar.google.com/citations?view_op=medium_photo&user=-epyR0IAAAAJ,10419,69,47,249,172,0,1
32538,"Director & Global Innovation Chair Professor for Adv. Nanomater., University of Newcastle …",@newcastle.edu.au,21332,L_ZXTPQAAAAJ,{'indices'},Mesoporous|nanoporous|Energy|Environment|CO2 Capture,"Professor Ajayan Vinu, FRSC, FRACI, FWAC, FWAAS, FFMAS, FAPAM",https://scholar.google.com/citations?view_op=medium_photo&user=L_ZXTPQAAAAJ,9031,75,46,286,192,0,1
32539,"Dean of Engineering, Imperial College London",@imperial.ac.uk,20912,57ud_ucAAAAJ,{'indices'},electrochemistry|energy|fuel cells|hydrogen|batteries,Nigel Brandon,https://scholar.google.com/citations?view_op=medium_photo&user=57ud_ucAAAAJ,10645,78,49,266,227,0,1
32540,"Centre for Advanced Macromolecular Design, Australian Centre for NanoMedicine, UNSW …",@unsw.edu.au,20639,epj5YnwAAAAJ,{'indices'},Polymer science|Macromolecular engineering|NanoMedicine|Energy,Cyrille Boyer,https://scholar.google.com/citations?view_op=medium_photo&user=epj5YnwAAAAJ,13695,82,64,250,229,0,1
32541,The Ohio State University,@chemistry.ohio-state.edu,20248,62cpTvMAAAAJ,{'indices'},Materials Chemistry|Solid-State Chemistry|Energy|Medicine,Josh Goldberger,https://scholar.google.com/citations?view_op=medium_photo&user=62cpTvMAAAAJ,8108,41,34,69,63,0,1
32542,University of Maryland,@atmos.umd.edu,20050,ehKRVx8AAAAJ,{'indices'},Climate|Carbon cycle|Energy,Ning Zeng,https://scholar.google.com/citations?view_op=medium_photo&user=ehKRVx8AAAAJ,12084,62,45,113,104,0,1
32543,"UC Santa Barbara, Harvard University, UC San Diego, NEEM Scientific",@neem-scientific.com,20029,xLrHo5UAAAAJ,{'indices'},Nanotechnology|sensor|energy|environment|digital health,Deli Wang,https://scholar.google.com/citations?view_op=medium_photo&user=xLrHo5UAAAAJ,6032,52,35,85,68,0,1
32544,epmt,@iastate.edu,20026,39GbF5MAAAAJ,{'indices'},energy|artificial intelligence|computationoal economics,Gerald B Sheble,https://scholar.google.com/citations?view_op=medium_photo&user=39GbF5MAAAAJ,5568,40,21,84,31,0,1
32545,"Professor Mechanical Engineering Department, Instituto Superior Tecnico",@europarl.europa.eu,19685,9whnIEcAAAAJ,{'indices'},Energy|combustion|heat transfer|mathematical modeling|climate,Graça Carvalho,https://scholar.google.com/citations?view_op=medium_photo&user=9whnIEcAAAAJ,7587,69,41,344,188,0,1
32546,"Vice Chair, IPCC",@southcentre.org,19594,6FYIdSQAAAAJ,{'indices'},energy|sustainable development|climate change,Youba SOKONA,https://scholar.google.com/citations?view_op=medium_photo&user=6FYIdSQAAAAJ,11685,34,27,55,39,0,1
32547,International Food Policy Research Institute (IFPRI),@cgiar.org,19407,4vRelREAAAAJ,{'indices'},Micro and rural finance|energy|poverty,Shahidur R. Khandker,https://scholar.google.com/citations?view_op=medium_photo&user=4vRelREAAAAJ,7986,55,38,117,76,0,1
32548,"Professor of Engineering, University of British Columbia",@chbe.ubc.ca,19393,HGC2d7QAAAAJ,{'indices'},energy|water|catalysts|electrochemistry|chemical engineering,David P Wilkinson,https://scholar.google.com/citations?view_op=medium_photo&user=HGC2d7QAAAAJ,8091,65,40,199,112,0,1
32549,"Lanzhou Univ. ,Nanjing Univ. of Aeronautics and Astronautics, The University of Tennessee …",@lzu.edu.cn,19218,NxC-ebMAAAAJ,{'indices'},Electrochemistry. nanometermaterials|energy|Electroanalytical Chemistry|库仑分析 inclusion,HL Li,https://scholar.google.com/citations?view_op=medium_photo&user=NxC-ebMAAAAJ,4994,80,36,248,123,0,1
32550,"Sêr Cymru Chair, Energy Safety Research Institute,  Swansea University",@swansea.ac.uk,19192,5qyXpx4AAAAJ,{'indices'},Chemistry|Nanotechnology|Materials Science|Energy|Environmental Science,Andrew R. Barron,https://scholar.google.com/citations?view_op=medium_photo&user=5qyXpx4AAAAJ,5848,72,36,354,155,0,1
32551,"Professor Energy, Resources & Technological Change, Utrecht University",@uu.nl,19121,6OhNnsYAAAAJ,{'indices'},Energy|resources,Ernst Worrell,https://scholar.google.com/citations?view_op=medium_photo&user=6OhNnsYAAAAJ,9471,73,49,254,182,0,1
32552,"Professor of Department of Energy Systems Engineering, Faculty of Engineering, Yasar …",@yasar.edu.tr,19063,AbiMzAMAAAAJ,{'indices'},energy|… analyses and assessments of energy-related …|energy/exergy efficiency and management,"Arif Hepbasli, Ph. D., Certified Energy Manager/(Non Certified) Exergy Manager",https://scholar.google.com/citations?view_op=medium_photo&user=AbiMzAMAAAAJ,9076,78,50,277,204,0,1
32553,"Najran University, Najran, Kingdom of Saudi Arabia",@nu.edu.sa,18832,_bNbebAAAAAJ,{'indices'},Nanoscience and Nanotechnology|Sensors|Catalysis|Energy|Electronic Devices,Ahmad Umar,https://scholar.google.com/citations?view_op=medium_photo&user=_bNbebAAAAAJ,13011,69,57,346,289,0,1
32554,"Distinguished Professor of Engineering and Distinguished Dean Emeritus,University of …",@uconn.edu,18608,oaHNpJEAAAAJ,{'indices'},Heat Transfer|Multiphase|Heat Pipes|Energy|Fuel Cells,Amir Faghri,https://scholar.google.com/citations?view_op=medium_photo&user=oaHNpJEAAAAJ,6767,71,39,214,127,0,1
32555,NTNU - Norwegian University of Science and Technology,@ntnu.no,18560,UbNe2UoAAAAJ,{'indices'},environment|climate|energy,Edgar Hertwich,https://scholar.google.com/citations?view_op=medium_photo&user=UbNe2UoAAAAJ,10727,68,53,182,149,0,1
32556,"Professor of Chemical Physics, Imperial College London",,18433,UU6vixUAAAAJ,{'indices'},theoretical chemical physics|biophysics|electrochemistry|photonics|energy,Alexei Kornyshev,https://scholar.google.com/citations?view_op=medium_photo&user=UU6vixUAAAAJ,6903,68,38,223,117,0,1
32557,"Professor of Environmental Studies and Atmospheric and Oceanic Sciences, University of …",@wisc.edu,18201,moOlnnUAAAAJ,{'indices'},air quality|modeling|energy|satellites,TRACEY HOLLOWAY,https://scholar.google.com/citations?view_op=medium_photo&user=moOlnnUAAAAJ,8988,36,24,57,48,0,1
32558,Technical University of Berlin,@iet.tu-berlin.de,18195,_Dea3ZQAAAAJ,{'indices'},Energy,George Tsatsaronis,https://scholar.google.com/citations?view_op=medium_photo&user=_Dea3ZQAAAAJ,8589,54,41,154,125,0,1
32559,Research Professor-CSIC,@icb.csic.es,18041,KtPORRUAAAAJ,{'indices'},Chemical engineering|CO2 capture|Chemical Looping Combustion|Energy|Circulating fludized bed combustion,Juan Adanez,https://scholar.google.com/citations?view_op=medium_photo&user=KtPORRUAAAAJ,8947,72,48,208,163,0,1
32560,Resources for the Future,@rff.org,17991,EwWAkHYAAAAJ,{'indices'},energy|environment|economics|policy,Richard G Newell,https://scholar.google.com/citations?view_op=medium_photo&user=EwWAkHYAAAAJ,7136,53,38,107,86,0,1
32561,University College London,@ucl.ac.uk,17775,1Fp2oo0AAAAJ,{'indices'},Energy|economics|climate change|innovation|electricity,Michael Grubb,https://scholar.google.com/citations?view_op=medium_photo&user=1Fp2oo0AAAAJ,5119,61,34,167,73,0,1
32562,"Tsinghua University, China",@mails.tsinghua.edu.cn,17740,5kidFf8AAAAJ,{'indices'},Energy|Materials,Xin-Bing Cheng,https://scholar.google.com/citations?view_op=medium_photo&user=5kidFf8AAAAJ,17256,63,61,91,90,0,1
32563,ICREA Research Professor at ICIQ,@iciq.es,17678,GczuZ1oAAAAJ,{'indices'},energy|solar cells|nanomaterials|photochemistry|photo-induced charge transfer,Emilio Palomares,https://scholar.google.com/citations?view_op=medium_photo&user=GczuZ1oAAAAJ,6321,66,42,189,144,0,1
32564,UFRJ,@ppe.ufrj.br,17635,NHVxCnwAAAAJ,{'indices'},energy,Marco Aurelio dos Santos,https://scholar.google.com/citations?view_op=medium_photo&user=NHVxCnwAAAAJ,7560,48,38,309,171,0,1
32565,University of South Carolina,@cec.sc.edu,17476,F_geHzUAAAAJ,{'indices'},Materials|Energy,Fanglin Chen,https://scholar.google.com/citations?view_op=medium_photo&user=F_geHzUAAAAJ,9261,57,40,370,250,0,1
32566,"Professor/Director, University of Maryland",@umd.edu,17408,OfPwvEEAAAAJ,{'indices'},nanoscience|nanotechnology|energy|biomaterials,Gary Rubloff,https://scholar.google.com/citations?view_op=medium_photo&user=OfPwvEEAAAAJ,7093,67,41,244,108,0,1
32567,North Carolina State University,@ncsu.edu,17373,w2oFrqcAAAAJ,{'indices'},Energy|Power|Control|Mechatronics|Smart Grids,Mo-Yuen Chow,https://scholar.google.com/citations?view_op=medium_photo&user=w2oFrqcAAAAJ,7661,63,39,202,120,0,1
32568,Cyber-Physical Systems Leader at Baker Hughes,@mail.utexas.edu,16959,bVqgNTwAAAAJ,{'indices'},Energy|AI|XR|Materials|Energy Storage,Jeff Potts,https://scholar.google.com/citations?view_op=medium_photo&user=bVqgNTwAAAAJ,10875,16,16,18,16,0,1
32569,CSIRO Oceans and Atmosphere,@csiro.au,16894,T5azjDYAAAAJ,{'indices'},Atmospheric composition|climate|ice sheets|energy,David Etheridge,https://scholar.google.com/citations?view_op=medium_photo&user=T5azjDYAAAAJ,5099,42,27,80,58,0,1
32570,Royal Institute of Technology,@kth.se,16846,aAPb9F0AAAAJ,{'indices'},nanomaterials|energy|environment|nanomedicine,Mamoun Muhammed,https://scholar.google.com/citations?view_op=medium_photo&user=aAPb9F0AAAAJ,6803,66,47,215,133,0,1
32571,NIST,@nist.gov,16254,LrSoOEUAAAAJ,{'indices'},neutron scattering|structure|dynamics|energy|materials,Craig Brown,https://scholar.google.com/citations?view_op=medium_photo&user=LrSoOEUAAAAJ,8717,58,48,148,112,0,1
32572,Professor of Animal Science,@uoguelph.ca,16150,xH0-RX8AAAAJ,{'indices'},swine|nutrition|energy|amino acids|physiology,Cornelis (Kees) de Lange,https://scholar.google.com/citations?view_op=medium_photo&user=xH0-RX8AAAAJ,5713,51,30,150,89,0,1
32573,"Distinguished Professor of Mechanical Engineering, National Chiao Tung University",@mail.nctu.edu.tw,15985,QlIdSPIAAAAJ,{'indices'},Heat Transfer|Energy,Chi-Chuan Wang (王啟川),https://scholar.google.com/citations?view_op=medium_photo&user=QlIdSPIAAAAJ,6698,62,39,242,163,0,1
