Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
625483,Professor in Marine System Management,,12062.0,X-ntHJ4AAAAJ,{'indices'},Marine Ecology|eutrophication|climate change|coastal ecosystems,Jacob Carstensen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=X-ntHJ4AAAAJ&citpid=4,7110.0,51,41,119,96,0,0
625484,"Bournemouth University, UK",,3887.0,k7IIiF8AAAAJ,{'indices'},coasts|sea-level rise|impacts|adaptation,Sally Brown,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=X-ntHJ4AAAAJ&citpid=4,3181.0,30,28,42,40,0,0
625485,University of Exeter,,1472.0,vARIotQAAAAJ,{'indices'},,Hywel Williams,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DiCOJ64AAAAJ&citpid=2,1050.0,21,15,26,19,0,0
625486,"Jet Propulsion Laboratory, California Institute of Technology",,2041.0,ri-kHGYAAAAJ,{'indices'},Biodiversity|Carbon Cycle|Imaging Spectroscopy|Global Ecology,Ryan Pavlick,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ri-kHGYAAAAJ&citpid=3,1697.0,21,18,22,21,0,0
625487,University of Mississippi Medical Center,,4461.0,G6-UEdgAAAAJ,{'indices'},Immunology,Eva Bengten,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ri-kHGYAAAAJ&citpid=3,1178.0,37,18,61,37,0,0
625488,"Department of Biological Sciences, University of Alberta",,2282.0,AlpLxqMAAAAJ,{'indices'},Comparative Immunology|Innate Immunity|Immunotoxicology,James L Stafford,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ri-kHGYAAAAJ&citpid=3,984.0,26,17,41,34,0,0
625489,"Professor, School of Fisheries, Aquaculture, and Aquatic Sciences, Auburn University",,6694.0,TSfgqt8AAAAJ,{'indices'},Fish and shellfish genetics|Genetics|Immunology|Aquaculture,Eric Peatman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TSfgqt8AAAAJ&citpid=5,3113.0,50,32,104,88,0,0
625490,"Associate Scientific Director, Janssen",,415.0,xMNTO70AAAAJ,{'indices'},Comparative Immunology|Molecular Evolution|Immunogenetics|MHC|NK cells,Ana Goyos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xMNTO70AAAAJ&citpid=4,243.0,13,8,13,7,0,0
625491,Associate Professor of Kyoto University,,2669.0,hFw1odUAAAAJ,{'indices'},Coevolution|Community ecology|Biodiversity|Networks|Species interactions,Hirokazu Toju,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hFw1odUAAAAJ&citpid=6,2004.0,27,22,42,39,0,0
625492,"Graduate School of Life Sciences, Tohoku University",,2310.0,2EH-7ekAAAAJ,{'indices'},Evolutionary Biology|Phylogenetics|Biodiversity|Ecology|Bioinformatics,Akifumi S. Tanabe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=hFw1odUAAAAJ&citpid=6,1690.0,21,20,25,25,0,0
625493,Tokyo Metropolitan University,,3172.0,k2tf7nAAAAAJ,{'indices'},Botany|Taxonomy|Systematics|Pteridology|Evolutionary Biology,Noriaki Murakami,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=k2tf7nAAAAAJ&citpid=1,1053.0,29,16,72,36,0,0
625494,"Director, National Institute for Basic Biology",,11745.0,a8-cU30AAAAJ,{'indices'},Regeneration|brain evolution|planarian|newt,Kiyokazu Agata,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=a8-cU30AAAAJ&citpid=1,4051.0,64,35,161,113,0,0
625495,"Professor and Chair of Environmental Studies, University of California Santa Cruz",,7996.0,rXp07VMAAAAJ,{'indices'},Evolutionary Ecology|Plant Disease|Forest Ecology,Gregory S Gilbert,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rXp07VMAAAAJ&citpid=2,3501.0,41,27,66,47,0,0
625496,Kyoto University,,2096.0,8MZ0lroAAAAJ,{'indices'},Ecology|Evolutionary biology|Entomology|Metabarcoding,Satoshi Yamamoto,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rXp07VMAAAAJ&citpid=2,1817.0,22,20,24,24,0,0
625497,"Professor of Plant Ecology, Center  for Ecological Research, Kyoto University",,2679.0,ak0sXbYAAAAJ,{'indices'},Plant Ecology|Molecular Ecology|Evolutinary Ecology|Population Biology,Hiroshi Kudoh,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=rXp07VMAAAAJ&citpid=2,1511.0,31,20,63,46,0,0
625498,"Center for the study of CO* Design, Osaka University,",,91.0,Wm0aWiIAAAAJ,{'indices'},Primatology|Ecology|Socio-ecology|Animal behavior|Conservation Biology,Yosuke Otani,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Wm0aWiIAAAAJ&citpid=2,73.0,6,6,4,3,0,0
625499,大阪市立自然史博物館,,189.0,V-tPWQ8AAAAJ,{'indices'},菌類学　保全生物学　博物館学,佐久間大輔,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Wm0aWiIAAAAJ&citpid=2,87.0,8,5,7,1,0,0
625500,Kyoto University,,417.0,oVA8UGcAAAAJ,{'indices'},Community ecology|microbial ecology|entomology,Kohmei Kadowaki,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Wm0aWiIAAAAJ&citpid=2,274.0,12,7,12,7,0,0
625501,"Director, Center for Biodiversity; Carnell Professor, Temple University",,31029.0,tIpAgQkAAAAJ,{'indices'},Evolution|Biodiversity|Biogeography|Conservation|Systematics,S. Blair Hedges,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=tIpAgQkAAAAJ&citpid=4,9854.0,83,44,220,124,0,0
625502,"Assistant Professor, Muséum National d'Histoire Naturelle",,5352.0,IMDlHYIAAAAJ,{'indices'},Evolution|herpetology|phylogeny|reptile|systematics,Nicolas Vidal,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=IMDlHYIAAAAJ&citpid=2,1972.0,35,24,52,38,0,0
625503,South Australian Museum,,10423.0,OgUw_RYAAAAJ,{'indices'},Evolutionary Biology,Stephen Donnellan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OgUw_RYAAAAJ&citpid=3,3672.0,46,27,134,79,0,0
625504,"Director, iGEM, Carnell Professor, Temple University",,210758.0,G5zYeD8AAAAJ,{'indices'},Molecular Evolution|Phylogenetics|Bioinformatics|Genomics|Medicine,Sudhir Kumar,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G5zYeD8AAAAJ&citpid=5,100158.0,77,45,150,122,0,0
625505,Temple University,,1577.0,2mV4jaIAAAAJ,{'indices'},,Michael Suleski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=DiCOJ64AAAAJ&citpid=2,1517.0,4,4,4,4,0,0
625506,Oakland University,,2172.0,6mr6eWQAAAAJ,{'indices'},Evolution|Astrobiology,Fabia Ursula Battistuzzi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=G5zYeD8AAAAJ&citpid=5,1281.0,15,14,17,15,0,0
625507,"Curator of Herpetology, Western Australian Museum",,3697.0,RpUDy9IAAAAJ,{'indices'},Herpetology|evolution|ecology,Paul Doughty,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RpUDy9IAAAAJ&citpid=1,1310.0,34,20,83,50,0,0
625508,"Professor for Evolutionary Biology, Technische Universität Braunschweig",,23961.0,N5WBppcAAAAJ,{'indices'},Amphibian biology|evolution|systematics|taxonomy|biogeography,Miguel Vences,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=N5WBppcAAAAJ&citpid=2,10584.0,71,45,407,223,0,0
625509,South Australian Museum,,4241.0,B3uMOE0AAAAJ,{'indices'},Herpetology|paleontology|reptile evolution|speciation,Mark Hutchinson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=B3uMOE0AAAAJ&citpid=3,1543.0,33,19,87,41,0,0
625510,"Research Fellow, Naturalis Biodiversity Center",,2943.0,Nz5_uSEAAAAJ,{'indices'},Evolutionary Biology,Freek J. Vonk,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Nz5_uSEAAAAJ&citpid=3,1743.0,20,17,29,27,0,0
625511,"Dr. & Prof. of Animal Genetics and Breeding, Sichuan Agricultural University, China",,3518.0,0Swgl84AAAAJ,{'indices'},Pig Genetics & Genomics,Ming-zhou Li,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=0Swgl84AAAAJ&citpid=2,2736.0,26,24,77,73,0,0
625512,"Associate Professor of Biology, Sichuan Agricultural University",,1726.0,YFn5yIoAAAAJ,{'indices'},biology,Qianzi Tang,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=YFn5yIoAAAAJ&citpid=14,1499.0,17,17,31,30,0,0
625513,Novogene,,75357.0,ciGVDX8AAAAJ,{'indices'},Genomics|Bioinformatics,Ruiqiang Li,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ciGVDX8AAAAJ&citpid=2,34289.0,96,69,358,234,0,0
625514,"Professor of Biostatistics, University of Pennsylvania School of Medicine",,71332.0,u1YSFOsAAAAJ,{'indices'},Statistical Genomics|Computational Biology|Age-related Macular Degeneration|Alzheimer's Disease|Cardiometabolic Disease,Mingyao Li,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=u1YSFOsAAAAJ&citpid=11,39892.0,94,73,989,662,0,0
625515,"Group Leader, Institute for Research in Biomedicine (IRB) and Barcelona Supercomputing Centre (BSC)",,21763.0,f5qDizoAAAAJ,{'indices'},Evolution|Phylogenomics|Bioinformatics|Phylogenetics|Genomics,Toni Gabaldon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=f5qDizoAAAAJ&citpid=3,15505.0,70,55,177,159,0,0
625516,"University of Szeged, Department of Microbiology",,3485.0,l9_1WtkAAAAJ,{'indices'},Host-pathogen interactions|Immunology of Fungal Infections,Attila Gacser,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=f5qDizoAAAAJ&citpid=3,1899.0,29,23,59,48,0,0
625517,"Professor of Biochemistry, Comenius University in Bratislava, Slovakia",,2456.0,VzDSjLcAAAAJ,{'indices'},molecular and cell biology|comparative genomics|yeasts|mitochondria|telomeres,Jozef Nosek,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VzDSjLcAAAAJ&citpid=2,895.0,28,16,57,31,0,0
625518,"Group Leader at CBGP (UPM-INIA), Madrid, Spain",,19214.0,lUCR9rIAAAAJ,{'indices'},Phylogenomics|Phylogenetics|Evolution|Computational Biology|Metagenomics,Jaime Huerta-Cepas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lUCR9rIAAAAJ&citpid=17,16733.0,38,28,50,47,0,0
625519,Barcelona Supercomputing Centre (BSC),,8241.0,sCFo5z4AAAAJ,{'indices'},benchmarking|phylogenomics|phylogenetics|multiple sequence alignmnets|evolution,Salvador Capella-Gutiérrez,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=sCFo5z4AAAAJ&citpid=4,6613.0,23,23,29,29,0,0
625520,BSC,,4449.0,pIvgqLcAAAAJ,{'indices'},Bioinformatics|fungi|phylogeny|evolution,Marina Marcet-Houben,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=pIvgqLcAAAAJ&citpid=2,3095.0,32,28,40,39,0,0
625521,"Professor of Genetics, Comenius University in Bratislava",,2404.0,Un79e18AAAAJ,{'indices'},genetics|cell and molecular biology|evolution,Lubomir Tomaska,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Un79e18AAAAJ&citpid=2,896.0,27,16,58,31,0,0
625522,Scientific associate at SibFU,,241.0,wMKl1GsAAAAJ,{'indices'},biophysics|bioinformatics|softmatter,Ivan A. Denisov,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=wMKl1GsAAAAJ&citpid=8,109.0,6,6,1,1,0,0
625523,Professor in Infectious Diseases and Director of the Institute of Microbiology & Infection,,7909.0,PwzsyYsAAAAJ,{'indices'},Infection & Immunity,Robin C. May,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PwzsyYsAAAAJ&citpid=3,3849.0,47,37,80,73,0,0
625524,"Centre of Expertise in Mycology Nijmegen NL, Federal University Parana, Curitiba, Brazil",,37762.0,mL4OlQkAAAAJ,{'indices'},Clinical Microbiology|Aspergillus|Molecular Typing|Cryptococcus|Candida sp. (e.g. auris),"Jacques F. Meis, Consultant",https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mL4OlQkAAAAJ&citpid=2,19082.0,98,66,496,338,0,0
625525,Group Leader / Medical Molecular Microbiologist,,15351.0,Ct7f_voAAAAJ,{'indices'},Medical Mycology|Molecular Epidemiology,Ferry Hagen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ct7f_voAAAAJ&citpid=5,10373.0,56,45,163,152,0,0
625526,CBS Fungal Biodiversity Centre,,33935.0,owrs4WAAAAAJ,{'indices'},mycology|ecology|medical mycology|yeasts,teun boekhout,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ct7f_voAAAAJ&citpid=5,17280.0,86,58,324,248,0,0
625527,"Professor of Genomic Evolution, University College Dublin",,53719.0,FZC1zwoAAAAJ,{'indices'},Comparative genomics|Yeast genetics|Bioinformatics,Kenneth H. Wolfe,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ct7f_voAAAAJ&citpid=5,13320.0,78,45,143,104,0,0
625528,,,228.0,E0-QhAsAAAAJ,{'indices'},,Ewa Ksiezopolska,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=E0-QhAsAAAAJ&citpid=1,225.0,5,5,5,5,0,0
625529,"PostDoc position, Bioinformatics and Genomics Program, Centre for Genomic Regulation (CRG)",,111.0,veZOiDMAAAAJ,{'indices'},Metagenomics|Comparative Genomics|Procaryotes|Next Generation Sequencing|Transcriptomics,Pedro González-Torres,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=E0-QhAsAAAAJ&citpid=1,106.0,7,6,5,4,0,0
625530,"post-doctoral fellow, Université de Montréal, Canada",,523.0,Vw0v3gMAAAAJ,{'indices'},mitochondrial genome evolution|gene expression|RNA processing|yeast and protist evolution,Matus Valach,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Vw0v3gMAAAAJ&citpid=3,312.0,13,12,16,14,0,0
625531,diego@ifrec.osaka-u.ac.jp,,7991.0,m8yoviIAAAAJ,{'indices'},Immunology|Big Data|Genomics|Bioinformatics,Diego Miranda-Saavedra,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m8yoviIAAAAJ&citpid=3,3777.0,37,30,50,42,0,0
625532,Institute of Genetics and Molecular and Cellular Biology - IGBMC,,1424.0,L7DZOpMAAAAJ,{'indices'},cell division|chromosome segregation|nuclear organisation,Manuel Mendoza,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=L7DZOpMAAAAJ&citpid=2,434.0,12,11,13,12,0,0
625533,Warsaw University of Life Sciences,,798.0,N-xKuQwAAAAJ,{'indices'},Cucurbits genetics and genomics|mitochondrial genome|plant-pathogen interaction,Grzegorz Bartoszewski,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=N-xKuQwAAAAJ&citpid=2,379.0,16,12,22,15,0,0
625534,"Member, Department of Immunology, St. Jude Children's Research Hospital",,11067.0,Te5Y-AQAAAAJ,{'indices'},Immunology|Influenza|Viral immunity|T cell repertoire|innate immune cells,Paul G. Thomas,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Te5Y-AQAAAAJ&citpid=3,7330.0,56,43,142,132,0,0
625535,St. Jude Children’s Research Hospital,,544.0,4VNY2aoAAAAJ,{'indices'},Immunology|Cancer Immunotherapy|Viral Immunology,Anthony E. Zamora,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Te5Y-AQAAAAJ&citpid=3,478.0,13,12,13,13,0,0
625536,Fred Hutchinson Cancer Research Center,,9219.0,-s4m56YAAAAJ,{'indices'},computational biology|protein design|protein-DNA interactions|immune repertoires,Philip Bradley,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Te5Y-AQAAAAJ&citpid=3,4302.0,40,30,58,46,0,0
625537,"Kite Pharma, a Gilead company",,3000.0,38P0hS0AAAAJ,{'indices'},Immunology|Immunotherapy of cancer,Pradyot Dash,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=38P0hS0AAAAJ&citpid=6,2026.0,23,21,29,28,0,0
625538,"Department of Immunology, Microbiology and Genetics",,4661.0,HfGUt6AAAAAJ,{'indices'},Computational Immunology|vaccine design|influenza|systems immunology,Tomer Hertz,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=HfGUt6AAAAAJ&citpid=3,1863.0,33,21,45,31,0,0
625539,"Institut des Sciences de l'Evolution, Montpellier",,3338.0,PUiN-SMAAAAJ,{'indices'},Behavioral ecology|primatology|kin selection|mandrills,Marie Charpentier,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PUiN-SMAAAAJ&citpid=1,1604.0,31,24,50,44,0,0
625540,Postdoctoral Research Associate at St. Jude Children's Research Hospital,,2577.0,fHQD__4AAAAJ,{'indices'},Mitochondrial Physiology|Mechanisms of Cell Death,QUARATO GIOVANNI,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fHQD__4AAAAJ&citpid=2,1914.0,23,20,29,24,0,0
625541,Monash University,,4774.0,qpuWe8cAAAAJ,{'indices'},Immunology,Nicole La Gruta,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=fHQD__4AAAAJ&citpid=2,2390.0,40,25,61,45,0,0
625542,St. Jude Children's Research Hospital,,37262.0,Ar0hdf0AAAAJ,{'indices'},Innate Immunity|Inflammation|Inflammasome,Thirumala-Devi Kanneganti,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Ar0hdf0AAAAJ&citpid=3,23405.0,93,73,214,208,0,0
625543,"Veterinary Pathology Core Laboratory, St Jude Children's Research Hospital",,16156.0,l7zCFUcAAAAJ,{'indices'},Pathology|Animal Models,Peter Vogel,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=l7zCFUcAAAAJ&citpid=3,10260.0,66,48,177,152,0,0
625544,University of Pittsburgh; UPMC,,2767.0,v8tzjjAAAAAJ,{'indices'},Immunology and Cell biology,Yi-Nan Gong,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=l7zCFUcAAAAJ&citpid=3,1903.0,12,12,12,12,0,0
625545,Santa Rosa Junior College,,289.0,hVEidC8AAAAJ,{'indices'},Morphology|Mammalogy|Evolutionary Biology|Climate Change Biology|Geometric Morphometrics,Michael Holmes,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=l7zCFUcAAAAJ&citpid=3,239.0,6,6,5,5,0,0
625546,Oklahoma State University,,4081.0,dgIcUD4AAAAJ,{'indices'},Evolutionary biology|Genomics|Global change biology|Herps & Birds,Guin Wogan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dgIcUD4AAAAJ&citpid=3,2798.0,15,14,18,17,0,0
625547,"post doc, Australian National University",,755.0,7zGsRY4AAAAJ,{'indices'},Genomica|evolucao|adaptacao,Felipe de Mello Martins,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dgIcUD4AAAAJ&citpid=3,453.0,14,11,15,12,0,0
625548,"Researcher, Institute for Conservation Research San Diego Zoo Global",,412.0,LhIk55IAAAAJ,{'indices'},Behavioral ecology|stress|conservation biology|disease ecology|physiological ecology,Talisin T. Hammond,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LhIk55IAAAAJ&citpid=1,382.0,7,7,5,5,0,0
625549,Stanford University,,394.0,oTXvBscAAAAJ,{'indices'},Speciation genetics|gene regulation|population genetics,Katya L. Mack,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oTXvBscAAAAJ&citpid=5,392.0,7,7,7,7,0,0
625550,"Professor, Department of Ecology and Evolutionary Biology,University of Arizona",,14412.0,GAOlOs4AAAAJ,{'indices'},Population genetics,Michael W. Nachman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=oTXvBscAAAAJ&citpid=5,5470.0,67,41,120,95,0,0
625551,San Francisco Bay Bird Observatory,,260.0,UHMieuYAAAAJ,{'indices'},behavioral ecology|life history|animal communication|ornithology,Katie LaBarbera,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=UHMieuYAAAAJ&citpid=9,214.0,5,5,5,5,0,0
625552,"Professor Visitante, FMRP-USP",,2485.0,Qh5U_4AAAAAJ,{'indices'},,Larissa D Cunha,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=E0-QhAsAAAAJ&citpid=1,2137.0,17,17,24,18,0,0
625553,St. Jude Children's Research Hospital,,7833.0,9Jdj2IkAAAAJ,{'indices'},,Emilio Boada-Romero,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9Jdj2IkAAAAJ&citpid=2,5777.0,9,9,9,9,0,0
625554,"1) Università del Salento, DISTEBA; 2) CONISMA",,5027.0,lvo1n-kAAAAJ,{'indices'},Zoology|Marine Biodiversity|Ecology|Evolution|Systematics,Stefano Piraino,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=lvo1n-kAAAAJ&citpid=1,3010.0,40,30,100,73,0,0
625555,Smithsonian Tropical Research Institute,,3003.0,MJhYekAAAAAJ,{'indices'},Evolution|Marine Biology|Larval Biology|Invertebrates,Rachel Collin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MJhYekAAAAAJ&citpid=3,1301.0,29,19,59,43,0,0
625556,Museum of Natural History of Geneva,,4214.0,-xVjNzkAAAAJ,{'indices'},Systematics and taxonomy of Hydrozoa (Cnidaria),Peter Schuchert,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MJhYekAAAAAJ&citpid=3,1601.0,35,20,57,38,0,0
625557,Duke University,,12090.0,n2jGmJIAAAAJ,{'indices'},biology|evolution,Clifford Cunningham,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MJhYekAAAAAJ&citpid=3,2228.0,49,25,57,46,0,0
625558,University of California Los Angeles,,3692.0,C3y5LlsAAAAJ,{'indices'},systematics|paleontology|phylogenetics|macroevolution|ichthyology,Francesco Santini,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=C3y5LlsAAAAJ&citpid=3,1975.0,26,20,37,33,0,0
625559,"Professor, University of Kansas",,2975.0,iRIXrf4AAAAJ,{'indices'},Evolutionary Biology|Invertebrate Zoology|Cnidaria|Phylogenetics|Evolutionary Developmental Biology,Paulyn Cartwright,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=iRIXrf4AAAAJ&citpid=3,1310.0,26,19,37,29,0,0
625560,"Senior Scientist, Smithsonian Tropical Research Institute",,10508.0,ZZ3vrKwAAAAJ,{'indices'},Evolution,Harilaos Lessios,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=iRIXrf4AAAAJ&citpid=3,3583.0,51,25,88,66,0,0
625561,"Assistant Professor of Finance, Texas A&M",,353.0,ocLMr3sAAAAJ,{'indices'},Empirical Asset Pricing|Corporate Bonds|Liquidity,Marco Rossi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ocLMr3sAAAAJ&citpid=2,269.0,8,7,7,6,0,0
