,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
116060,"Professor of chemistry, stanford university",@stanford.edu,212257,yWdvb8YAAAAJ,{'indices'},chemistry|materials science|physics|nanotechnology,Hongjie Dai,https://scholar.google.com/citations?view_op=medium_photo&user=yWdvb8YAAAAJ,73915,197,133,468,384,0,0
116061,,,209751,Z-EXYCkAAAAJ,{'indices'},Physics,Edward Witten,https://scholar.google.com/citations?view_op=medium_photo&user=Z-EXYCkAAAAJ,38182,192,100,319,269,0,0
116062,Karlsruhe Institute of Technology,@kit.edu,197213,bCxu3lMAAAAJ,{'indices'},physics|computer science,Joerg Meyer,https://scholar.google.com/citations?view_op=medium_photo&user=bCxu3lMAAAAJ,87716,172,119,1575,924,0,0
116063,CNRS,@lpnhe.in2p3.fr,197123,WKWkQzkAAAAJ,{'indices'},Physics,Francesco Crescioli,https://scholar.google.com/citations?view_op=medium_photo&user=WKWkQzkAAAAJ,120409,187,150,1152,977,0,0
116064,"Politecnico di Bari - Dipartimento di Fisica ""M. Merlin"" and INFN, Bari, Italy",@ba.infn.it,195355,75HImZgAAAAJ,{'indices'},physics|engineering,Giuseppe Eugenio  Bruno,https://scholar.google.com/citations?view_op=medium_photo&user=75HImZgAAAAJ,125160,208,164,1218,1111,0,0
116065,Korea University,@korea.ac.kr,193254,UxQc9v0AAAAJ,{'indices'},Physics,Byungsik Hong,https://scholar.google.com/citations?view_op=medium_photo&user=UxQc9v0AAAAJ,111699,194,148,1118,989,0,0
116066,CERN,@cern.ch,187769,hqseP_YAAAAJ,{'indices'},Physics|Distributed computing|Large Scale Storage,Xavier Espinal Curull,https://scholar.google.com/citations?view_op=medium_photo&user=hqseP_YAAAAJ,112232,185,149,929,763,0,0
116067,Physics Georgia Tech ,@physics.gatech.edu,186504,UadnFGIAAAAJ,{'indices'},physics,John L Wood,https://scholar.google.com/citations?view_op=medium_photo&user=UadnFGIAAAAJ,105463,199,148,1157,906,0,0
116068,University of British Columbia,@astro.ubc.ca,185831,WSR8vAgAAAAJ,{'indices'},Cosmology|Astronomy|Physics,Douglas Scott,https://scholar.google.com/citations?view_op=medium_photo&user=WSR8vAgAAAAJ,78350,137,95,567,446,0,0
116069,"Professor of Physics, Centro Brasileiro de Pesquisas Fisicas",@cbpf.br,184625,ZzJYJvsAAAAJ,{'indices'},Physics|Particle Physics|High Energy Physics,Gilvan Augusto Alves,https://scholar.google.com/citations?view_op=medium_photo&user=ZzJYJvsAAAAJ,95861,185,135,1011,747,0,0
116070,"Dirigente di Ricerca, INFN",@pi.infn.it,184157,cXJfkhwAAAAJ,{'indices'},Physics|Particle Physics|Silicon sensors|Trigger|Tracking,Fabrizio Palla,https://scholar.google.com/citations?view_op=medium_photo&user=cXJfkhwAAAAJ,96872,184,141,1002,710,0,0
116071,University of Minnesota,@umn.edu,182357,1gaf87YAAAAJ,{'indices'},Chemistry|Physics|Computation,Donald Truhlar,https://scholar.google.com/citations?view_op=medium_photo&user=1gaf87YAAAAJ,66868,177,100,1288,645,0,0
116072,Dirigente di Riceca at INFN Sezione di Pisa,@pi.infn.it,181984,Zqs5VogAAAAJ,{'indices'},Physics|Experimental High Energy Physics|Physics in Society,giorgio chiarelli,https://scholar.google.com/citations?view_op=medium_photo&user=Zqs5VogAAAAJ,84975,188,123,1084,698,0,0
116073,"Director Detector Projects, OPPO, Brookhaven National Laboratory",@bnl.gov,180432,cb0D0U4AAAAJ,{'indices'},Physics|particle physics|nuclear physics,Chamizo Llatas Maria,https://scholar.google.com/citations?view_op=medium_photo&user=cb0D0U4AAAAJ,106143,197,150,1039,898,0,0
116074,Riverside,@ucr.edu,179801,s-P5q2cAAAAJ,{'indices'},physics,J Ellison,https://scholar.google.com/citations?view_op=medium_photo&user=s-P5q2cAAAAJ,89443,184,134,964,679,0,0
116075,"Research Associate Professor, Boston University",@bu.edu,178729,E32pwxsAAAAJ,{'indices'},Physics|Mathematics|Computing,Saul Youssef,https://scholar.google.com/citations?view_op=medium_photo&user=E32pwxsAAAAJ,90921,156,119,708,526,0,0
116076,"Universidad Andrés Bello, Santiago, Chile",@cern.ch,178301,rSW5suMAAAAJ,{'indices'},physics,Sergey Kuleshov,https://scholar.google.com/citations?view_op=medium_photo&user=rSW5suMAAAAJ,101722,169,135,856,710,0,0
116077,Brookhaven National Laboratory,@bnl.gov,178016,CAIzkM4AAAAJ,{'indices'},Physics|Education and Outreach,KA Assamagan,https://scholar.google.com/citations?view_op=medium_photo&user=CAIzkM4AAAAJ,111095,189,155,891,787,0,0
116078,Sapienza Università di Roma,@lpnhe.in2p3.fr,176473,775UehEAAAAJ,{'indices'},Physics,Sandro De Cecco,https://scholar.google.com/citations?view_op=medium_photo&user=775UehEAAAAJ,93869,174,125,879,644,0,0
116079,"Professor of Physics, Michigan State University",@pa.msu.edu,176245,6IavpZkAAAAJ,{'indices'},Physics,Carl Bromberg,https://scholar.google.com/citations?view_op=medium_photo&user=6IavpZkAAAAJ,64262,177,95,887,489,0,0
116080,"Professor of Physics, Carleton University",@cern.ch,174310,8Dz6dZ0AAAAJ,{'indices'},Physics|Experimental High Energy Physics|Neutrinos|Higgs|Detector Development,Thomas Koffas,https://scholar.google.com/citations?view_op=medium_photo&user=8Dz6dZ0AAAAJ,114270,165,143,925,842,0,0
116081,"Principal investigator, Laboratori Nazionali di Frascati dell'INFN",@lnf.infn.it,172841,x5kWh54AAAAJ,{'indices'},Physics,Paolo Laurelli,https://scholar.google.com/citations?view_op=medium_photo&user=x5kWh54AAAAJ,90141,165,125,818,555,0,0
116082,CERN,@cern.ch,170944,RxJ_l1QAAAAJ,{'indices'},Physics,Tiziano Camporesi,https://scholar.google.com/citations?view_op=medium_photo&user=RxJ_l1QAAAAJ,97095,172,140,931,645,0,0
116083,"Professor of Physics, University of Zurich",@physik.uzh.ch,170552,udbzx3gAAAAJ,{'indices'},Physics|High Energy Physics|Collider|LHC,Florencia Canelli,https://scholar.google.com/citations?view_op=medium_photo&user=udbzx3gAAAAJ,87580,170,120,973,740,0,0
116084,senior researcher infn,@cern.ch,165955,aEW1KFQAAAAJ,{'indices'},physics,Lucia Silvestris,https://scholar.google.com/citations?view_op=medium_photo&user=aEW1KFQAAAAJ,91284,178,138,838,625,0,0
116085,"Professor of Physics, University of Bologna",@unibo.it,165311,DR6Ccx8AAAAJ,{'indices'},Physics,francesco navarria,https://scholar.google.com/citations?view_op=medium_photo&user=DR6Ccx8AAAAJ,92222,175,137,898,622,0,0
116086,"Research Fellow, ZINK Imaging",@zink.com,164661,nUGraTEAAAAJ,{'indices'},physics|numerical methods|modeling and simulation,William T. Vetterling,https://scholar.google.com/citations?view_op=medium_photo&user=nUGraTEAAAAJ,20734,42,19,91,31,0,0
116087,"Professor of Physics, University of Wisconsin-Madison",@hep.wisc.edu,164634,UGpiOJ8AAAAJ,{'indices'},Physics|High Energy Physics|Particle Physics|CMS|D0,Tulika,https://scholar.google.com/citations?view_op=medium_photo&user=UGpiOJ8AAAAJ,94271,179,135,978,771,0,0
116088,CERN,,164177,Bd9KX0oAAAAJ,{'indices'},Physics|Quantum Mechanics|Quantum Information|Quantum Information Theory,John S. Bell,https://scholar.google.com/citations?view_op=medium_photo&user=Bd9KX0oAAAAJ,47259,102,54,632,257,0,0
116089,"Professor of Materials Science and NanoEngineering, Rice University",@rice.edu,162703,S5oLGEgAAAAJ,{'indices'},Materials Science|Nanotechnology|Chemistry|Physics,Ajayan PM,https://scholar.google.com/citations?view_op=medium_photo&user=S5oLGEgAAAAJ,77824,191,138,893,747,0,0
116090,Université de Genève,@unige.ch,161843,B9QRdCgAAAAJ,{'indices'},Physics|HEP|Detectors|DAQ,Domenico della Volpe,https://scholar.google.com/citations?view_op=medium_photo&user=B9QRdCgAAAAJ,96653,160,132,687,578,0,0
116091,"Professor of Physics, Simon Fraser University",@sfu.ca,160035,8slR20EAAAAJ,{'indices'},physics,Dugan O'Neil,https://scholar.google.com/citations?view_op=medium_photo&user=8slR20EAAAAJ,91145,166,132,773,614,0,0
116092,,@rmki.kfki.hu,157885,4bYN9TAAAAAJ,{'indices'},Physics,Dezso Horvath,https://scholar.google.com/citations?view_op=medium_photo&user=4bYN9TAAAAAJ,93290,172,135,923,658,0,0
116093,"Professor in Physics and Superconductivity, University of Twente, Enschede, The …",,155902,snIzmeUAAAAJ,{'indices'},physics|superconductivity|superconductors|magnets,HHJ ten Kate,https://scholar.google.com/citations?view_op=medium_photo&user=snIzmeUAAAAJ,96776,153,134,811,634,0,0
116094,,@pizero.colorado.edu,155544,dNAMqVQAAAAJ,{'indices'},Physics,SL Zang,https://scholar.google.com/citations?view_op=medium_photo&user=dNAMqVQAAAAJ,85278,168,120,1265,831,0,0
116095,Pisa INFN,@pi.infn.it,155099,Mepm19cAAAAJ,{'indices'},physics,Sandra Leone,https://scholar.google.com/citations?view_op=medium_photo&user=Mepm19cAAAAJ,75745,186,123,1032,688,0,0
116096,"Professor (Hoogleraar) of Physics, Vrije Universiteit Brussel",@vub.ac.be,154410,B147kE0AAAAJ,{'indices'},Particle Physics|Physics|High Energy Physics|CMS|D0,Freya Blekman,https://scholar.google.com/citations?view_op=medium_photo&user=B147kE0AAAAJ,89926,172,135,790,655,0,0
116097,"National Institute of Chemical Physics and Biophysics, Tallinn",@cern.ch,153232,0VIRqYsAAAAJ,{'indices'},physics|astroparticle physics|cosmology,Martti Raidal,https://scholar.google.com/citations?view_op=medium_photo&user=0VIRqYsAAAAJ,96667,172,139,757,674,0,0
116098,CERN researcher,@cern.ch,151593,BCSg_bIAAAAJ,{'indices'},Physics|High Energy Physics|Nuclear physics,Nuno Leonardo,https://scholar.google.com/citations?view_op=medium_photo&user=BCSg_bIAAAAJ,90247,176,135,754,617,0,0
116099,Universita' degli Studi di Padova,@cern.ch,151340,WeKlyWIAAAAJ,{'indices'},physics|hep|particle physics,Mia Tosi,https://scholar.google.com/citations?view_op=medium_photo&user=WeKlyWIAAAAJ,97692,176,141,725,667,0,0
116100,"Bari, INFN ",@ba.infn.it,151047,PkrOszgAAAAJ,{'indices'},physics,gabriella pugliese,https://scholar.google.com/citations?view_op=medium_photo&user=PkrOszgAAAAJ,96325,168,138,784,691,0,0
116101,LIP and Universidade do Minho,@fisica.uminho.pt,148988,tiPVEV8AAAAJ,{'indices'},Physics|High Energy Physics|New Physics Searches|Top Quark Physics|Machine Learning,Nuno Castro,https://scholar.google.com/citations?view_op=medium_photo&user=tiPVEV8AAAAJ,90893,157,133,633,568,0,0
116102,"Professor of Physics, Yale University",@yale.edu,147720,WvaolBUAAAAJ,{'indices'},Physics,John W. Harris,https://scholar.google.com/citations?view_op=medium_photo&user=WvaolBUAAAAJ,60455,170,112,942,616,0,0
116103,"Scientific researcher, Università degli Studi e INFN Milano",@mi.infn.it,146541,GzTF9zMAAAAJ,{'indices'},Physics|computing,Miguel Villaplana,https://scholar.google.com/citations?view_op=medium_photo&user=GzTF9zMAAAAJ,90928,153,128,593,531,0,0
116104,"Associate Professor, University of Bari",@uniba.it,146462,7aRsoIAAAAAJ,{'indices'},Physics,Marcello Abbrescia,https://scholar.google.com/citations?view_op=medium_photo&user=7aRsoIAAAAAJ,93701,186,149,781,700,0,0
116105,ATLAS,,145560,tSQn8vUAAAAJ,{'indices'},Physics,Wei-Cheng Wong,https://scholar.google.com/citations?view_op=medium_photo&user=tSQn8vUAAAAJ,71746,121,74,934,502,0,0
116106,CERN,@cern.ch,144503,HkVNjfYAAAAJ,{'indices'},Physics,Roberto Di Nardo,https://scholar.google.com/citations?view_op=medium_photo&user=HkVNjfYAAAAJ,91831,150,130,536,512,0,0
116107,"Director General, National Centre for Physics, Islamabad - Pakistan",@ncp.edu.pk,144223,MpFgxTYAAAAJ,{'indices'},Physics|Instruments and Instrumentation,Hafeez R. Hoorani,https://scholar.google.com/citations?view_op=medium_photo&user=MpFgxTYAAAAJ,88162,168,135,800,607,0,0
116108,Professor at Lappeenranta University of Technology,@lut.fi,141736,GpztXVAAAAAJ,{'indices'},Physics|sensors|readout electronics,Tuure Tuuva,https://scholar.google.com/citations?view_op=medium_photo&user=GpztXVAAAAAJ,84643,166,133,721,589,0,0
116109,"Associate Professor of Physics, National and Kapodistrian University of Athens",@phys.uoa.gr,139143,_0TlUeEAAAAJ,{'indices'},Physics|High Energy Physics|Phenomenology|Particle Physics,Konstantinos Theofilatos,https://scholar.google.com/citations?view_op=medium_photo&user=_0TlUeEAAAAJ,90720,179,145,816,771,0,0
116110,"Cosylab, INFN, NYU, CERN, FHNW, UCL, U.Birmingham",@fhnw.ch,138566,keKdtdMAAAAJ,{'indices'},Physics,Diego Casadei,https://scholar.google.com/citations?view_op=medium_photo&user=keKdtdMAAAAJ,85497,153,128,530,486,0,0
116111,"School of Particles and Accelerators, IPM",@cern.ch,137020,h4u6hVYAAAAJ,{'indices'},Physics,Mojtaba Mohammadi Najafabadi,https://scholar.google.com/citations?view_op=medium_photo&user=h4u6hVYAAAAJ,90431,166,138,637,599,0,0
116112,"Institute of Advanced Studies, Princeton",,136742,qc6CJjYAAAAJ,{'indices'},Physics,Albert Einstein,https://scholar.google.com/citations?view_op=medium_photo&user=qc6CJjYAAAAJ,35855,113,62,386,208,0,0
116113,"Staff Memeber Physics Department, CERN",@cern.ch,136533,5Wc7UWoAAAAJ,{'indices'},Physics|Particle Physics|HEP|IT,Gianluca Cerminara,https://scholar.google.com/citations?view_op=medium_photo&user=5Wc7UWoAAAAJ,88692,166,135,617,579,0,0
116114,Caltech,@caltech.edu,135755,BdKfRdIAAAAJ,{'indices'},Physics,Adi Bornheim,https://scholar.google.com/citations?view_op=medium_photo&user=BdKfRdIAAAAJ,80054,179,138,945,821,0,0
116115,Milli Savunma university,@cern.ch,134136,fAM6tYwAAAAJ,{'indices'},physics|high energy physics|detector and data analyse,Ozlem Kaya,https://scholar.google.com/citations?view_op=medium_photo&user=fAM6tYwAAAAJ,88031,162,135,633,592,0,0
116116,INFN Padova,@pd.infn.it,133054,wBy5nVsAAAAJ,{'indices'},Physics,Stefano Lacaprara,https://scholar.google.com/citations?view_op=medium_photo&user=wBy5nVsAAAAJ,86177,167,135,615,552,0,0
116117,Ricercatore INFN Milano Bicocca,@cern.ch,131804,rHBi6tUAAAAJ,{'indices'},Physics,Simone Gennai,https://scholar.google.com/citations?view_op=medium_photo&user=rHBi6tUAAAAJ,86561,167,136,618,580,0,0
116118,CSIC,@ifca.unican.es,129959,LnBGQ3QAAAAJ,{'indices'},Physics|Data Science,Lara Lloret Iglesias,https://scholar.google.com/citations?view_op=medium_photo&user=LnBGQ3QAAAAJ,83478,177,142,727,680,0,0
116119,STFC Rutherford Appleton Laboratory,@stfc.ac.uk,128999,CgAC6iIAAAAJ,{'indices'},Physics,David Newbold,https://scholar.google.com/citations?view_op=medium_photo&user=CgAC6iIAAAAJ,82783,175,140,855,798,0,0
116120,"Researcher, INFN Bari",@ba.infn.it,128641,31t2snsAAAAJ,{'indices'},physics,Piet Verwilligen,https://scholar.google.com/citations?view_op=medium_photo&user=31t2snsAAAAJ,84057,177,141,832,781,0,0
116121,The University of Iowa,@uiowa.edu,127815,h3yRwUoAAAAJ,{'indices'},Physics,James Wetzel,https://scholar.google.com/citations?view_op=medium_photo&user=h3yRwUoAAAAJ,85713,161,133,621,592,0,0
116122,"University of Oxford, University of Liverpool, University of Cagliari, INFN ",@cern.ch,125295,HcbxKJwAAAAJ,{'indices'},Physics|Astronomy|Computing,giulia manca,https://scholar.google.com/citations?view_op=medium_photo&user=HcbxKJwAAAAJ,58576,149,94,813,597,0,0
116123,The University of Texas at El Paso,@utep.edu,124010,fU64jtMAAAAJ,{'indices'},Physics,Roy Montalvo,https://scholar.google.com/citations?view_op=medium_photo&user=fU64jtMAAAAJ,84288,159,133,630,610,0,0
116124,Associate Professor - UFRGS,@cern.ch,123639,cioSIRYAAAAJ,{'indices'},Physics|Particle Physics|High-Energy Physics|Experimental High-Energy Physics,César A. Bernardes,https://scholar.google.com/citations?view_op=medium_photo&user=cioSIRYAAAAJ,85573,173,145,670,647,0,0
116125,"Collège de France, Ecole de Physique et Chimie",,121003,ZynkcNEAAAAJ,{'indices'},Soft matter|physics|polymer physics|statistical physics,Pierre-Gilles de Gennes,https://scholar.google.com/citations?view_op=medium_photo&user=ZynkcNEAAAAJ,19734,119,51,340,163,0,0
116126,Pos-doc Reseacher at LIP ,@lip.pt,120824,wMw8ECwAAAAJ,{'indices'},Computing|Physics,Pina J.,https://scholar.google.com/citations?view_op=medium_photo&user=wMw8ECwAAAAJ,65745,134,106,300,268,0,0
116127,CERN,,119457,6LJItH0AAAAJ,{'indices'},Physics,Michele de gruttola,https://scholar.google.com/citations?view_op=medium_photo&user=6LJItH0AAAAJ,75614,172,137,697,646,0,0
116128,"PhD, Skobeltsyn Institute of Nuclear Physics, Lomonosov Moscow State University",@cern.ch,117490,aq9BiXcAAAAJ,{'indices'},Physics|High Energy Physics,Vyacheslav Klyukhin,https://scholar.google.com/citations?view_op=medium_photo&user=aq9BiXcAAAAJ,73898,164,134,766,674,0,0
116129,The Swiss AI Lab IDSIA / USI & SUPSI,@idsia.ch,116888,gLnCTgIAAAAJ,{'indices'},computer science|artificial intelligence|reinforcement learning|neural networks|physics,Juergen Schmidhuber,https://scholar.google.com/citations?view_op=medium_photo&user=gLnCTgIAAAAJ,97992,102,78,361,226,0,0
116130,"Professor of Theoretical Physics, Radboud University Nijmegen",@science.ru.nl,113649,MGcJlikAAAAJ,{'indices'},Physics|Materials Science|Theoretical Physics|Nanoscience|Condensed Matter Theory,Mikhail Katsnelson,https://scholar.google.com/citations?view_op=medium_photo&user=MGcJlikAAAAJ,50405,118,85,569,417,0,0
116131,"Professor of Physics, University of California at Berkeley",@berkeley.edu,113618,m0u9N18AAAAJ,{'indices'},Physics|Theoretical Physics|Condensed Matter Theory|Materials Science|Nanoscience,Steven G. Louie,https://scholar.google.com/citations?view_op=medium_photo&user=m0u9N18AAAAJ,38228,159,85,563,369,0,0
116132,"researcher, Scuola Normale Superiore of Pisa, Italy",@sns.it,112560,xwUC-YAAAAAJ,{'indices'},Physics,Alberto Lusiani,https://scholar.google.com/citations?view_op=medium_photo&user=xwUC-YAAAAAJ,51238,145,83,889,533,0,0
116133,"Chair of Experimental Physics, University of Padova. INFN and INAF Padova, IST Lisboa",@unipd.it,108671,lD0LQz8AAAAJ,{'indices'},Physics|Astrophysics,alessandro de angelis,https://scholar.google.com/citations?view_op=medium_photo&user=lD0LQz8AAAAJ,39684,158,95,834,469,0,0
116134,"SLAC National Accelerator Laboratory, Stanford University",@slac.stanford.edu,105588,5YAIGe0AAAAJ,{'indices'},Physics|Electronics,Per Hansson Adrian,https://scholar.google.com/citations?view_op=medium_photo&user=5YAIGe0AAAAJ,43366,126,69,318,212,0,0
116135,"University of Colorado ,Boulder,Colorado.Renewable and Sustainable Energy Institute",@colorado.edu,104391,9I1Ner8AAAAJ,{'indices'},Physics|Material Science|nano science|photovoltaics,Alex Zunger,https://scholar.google.com/citations?view_op=medium_photo&user=9I1Ner8AAAAJ,26336,149,71,666,356,0,0
116136,PIC/CIEMAT,@pic.es,103636,d1Hu-88AAAAJ,{'indices'},Data-driven research|Distributed High Throughput Computing|Physics,G Merino,https://scholar.google.com/citations?view_op=medium_photo&user=d1Hu-88AAAAJ,49980,162,107,478,361,0,0
116137,MPA&IKI,@mpa-garching.mpg.de,103346,XMMMENAAAAAJ,{'indices'},cosmology|high energy astrophysics|astrophysics|physics|space research,"Rashid Sunyaev, RA Sunyaev, R Syunyaev, R Siuniaev, Рашид Сюняев",https://scholar.google.com/citations?view_op=medium_photo&user=XMMMENAAAAAJ,47230,120,69,632,309,0,0
116138,"Institute of Advanced Studies, Princeton",,136742,qc6CJjYAAAAJ,{'indices'},Physics,Albert Einstein,https://scholar.google.com/citations?view_op=medium_photo&user=qc6CJjYAAAAJ,35855,113,62,386,208,0,0
116139,"Research assistant, Vinca Institute of Nuclear Sciences",@cern.ch,99378,JsteQd4AAAAJ,{'indices'},physics|electronics engineering|computer sciences,Predrag Cirkovic,https://scholar.google.com/citations?view_op=medium_photo&user=JsteQd4AAAAJ,70026,146,129,600,588,0,0
116140,Max Planck Institut,@fkf.mpg.de,97719,WWXbcK8AAAAJ,{'indices'},Materials Science|Physics,Manuel Cardona,https://scholar.google.com/citations?view_op=medium_photo&user=WWXbcK8AAAAJ,14125,134,48,964,241,0,0
116141,,@cern.ch,96158,NMMyQ2gAAAAJ,{'indices'},physics,mazzoni maria alessandra,https://scholar.google.com/citations?view_op=medium_photo&user=NMMyQ2gAAAAJ,40895,154,104,782,499,0,0
116142,Universidad de Morelia,@udemorelia.edu.mx,95631,zyRy7ngAAAAJ,{'indices'},Physics,Luis M. Villasenor Cendejas,https://scholar.google.com/citations?view_op=medium_photo&user=zyRy7ngAAAAJ,44817,158,99,441,374,0,0
116143,"Professor of Physics, Nikhef",@nikhef.nl,95349,N0B4HroAAAAJ,{'indices'},Physics,Jo van den Brand,https://scholar.google.com/citations?view_op=medium_photo&user=N0B4HroAAAAJ,62971,133,91,453,334,0,0
116144,"AnomalousDL, ChiSquare  LLC",@chisquare.info,95345,2SWy_wQAAAAJ,{'indices'},AI/ML/DL|Quantum Tech|Physics,Rishiraj Pravahan,https://scholar.google.com/citations?view_op=medium_photo&user=2SWy_wQAAAAJ,46005,144,101,308,261,0,0
116145,Juelich Center for Neutron Science,@fz-juelich.de,94599,zWxqzzAAAAAJ,{'indices'},Physics|C++|Python,Gennady Pospelov,https://scholar.google.com/citations?view_op=medium_photo&user=zWxqzzAAAAAJ,43463,105,62,206,162,0,0
116146,"Liquid Crystal Institute, Kent State University",@kent.edu,94235,my0M21kAAAAJ,{'indices'},Physics|Liquid Crystal,Young-Ki Kim,https://scholar.google.com/citations?view_op=medium_photo&user=my0M21kAAAAJ,39249,125,80,1621,813,0,0
116147,"University of Naples ""Federico II""",@na.infn.it,94205,LmlN90sAAAAJ,{'indices'},Physics|Electronics|FPGAs,Raffaele Giordano,https://scholar.google.com/citations?view_op=medium_photo&user=LmlN90sAAAAJ,50454,128,97,525,425,0,0
116148,Michigan State University,@msu.edu,92687,VWRRrpUAAAAJ,{'indices'},High Energy Particle Physics|Physics,Andrew Chegwidden,https://scholar.google.com/citations?view_op=medium_photo&user=VWRRrpUAAAAJ,78210,146,141,480,478,0,0
116149,"Professor of Physics, University of Texas Rio Grande Valley",@utrgv.edu,92473,KKz2jHYAAAAJ,{'indices'},Physics|Gravitational Waves,SOMA MUKHERJEE,https://scholar.google.com/citations?view_op=medium_photo&user=KKz2jHYAAAAJ,62577,137,106,1198,845,0,0
116150,Oxford University,@cern.ch,91959,QiG22Z4AAAAJ,{'indices'},Physics|LHC|DAQ Expert|Detector Design|Silicon Strip & LArTPC,Babak ABI,https://scholar.google.com/citations?view_op=medium_photo&user=QiG22Z4AAAAJ,46700,110,76,196,171,0,0
116151,INFN,@le.infn.it,90912,U_6VnTkAAAAJ,{'indices'},Physics,Roberto Perrino,https://scholar.google.com/citations?view_op=medium_photo&user=U_6VnTkAAAAJ,44227,118,79,270,212,0,0
116152,CERN/ITEP/TSU/CEA Saclay,@cern.ch,89188,igAwRToAAAAJ,{'indices'},hep|big science|physics|knowledge transfer|accelerator physics,Irina Shreyber,https://scholar.google.com/citations?view_op=medium_photo&user=igAwRToAAAAJ,28348,153,74,527,319,0,0
116153,"Professor of Computational Physics,  Ain Shams University",@cern.ch,88898,gR7u6gcAAAAJ,{'indices'},Physics|Computer Science.,Amr Radi,https://scholar.google.com/citations?view_op=medium_photo&user=gR7u6gcAAAAJ,54766,127,106,263,238,0,0
116154,Middle East Technical University,@metu.edu.tr,88677,UHeeSJwAAAAJ,{'indices'},Physics,Bilge Demirkoz,https://scholar.google.com/citations?view_op=medium_photo&user=UHeeSJwAAAAJ,41896,108,68,186,151,0,0
116155,Associate Professor (L. 240/2010),@unipi.it,88388,MifxHQgAAAAJ,{'indices'},Physics|Astrophysics|Gravitational Waves|High-Energy Astrophysics|Astrparticle Physics,Massimiliano Razzano,https://scholar.google.com/citations?view_op=medium_photo&user=MifxHQgAAAAJ,61082,132,99,328,303,0,0
116156,Harvard University,@seas.harvard.edu,88379,CmpEzW8AAAAJ,{'indices'},physics|optics and photonics|nanotechnology|QED,Federico Capasso,https://scholar.google.com/citations?view_op=medium_photo&user=CmpEzW8AAAAJ,37184,140,84,689,373,0,0
116157,University of Glasgow,@finlaggan.co.uk,87580,o2kzZtUAAAAJ,{'indices'},Physics|gravitational wave detection|lasers|optics,Angus S Bell,https://scholar.google.com/citations?view_op=medium_photo&user=o2kzZtUAAAAJ,82748,124,120,564,537,0,0
116158,"CNRS, IMPMC, UPMC (Université Paris 6)",@impmc.upmc.fr,86253,2jL6qk0AAAAJ,{'indices'},physics|condensed matter,michele lazzeri,https://scholar.google.com/citations?view_op=medium_photo&user=2jL6qk0AAAAJ,44069,54,40,103,90,0,0
