Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
42561,"Professor of Biology and Math & Statistics, McMaster University",@mcmaster.ca,52733,46PlMvwAAAAJ,{'indices'},ecology|evolution|epidemiology|statistics|theoretical biology,Ben Bolker,https://scholar.google.com/citations?view_op=medium_photo&user=46PlMvwAAAAJ,41680,58,40,110,89,0,1
42562,"Professor of Computational Biology, University of Zurich and Swiss Institute of Bioinformatics",@imls.uzh.ch,52721,Av-VeeEAAAAJ,{'indices'},Computational Biology|Bioinformatics|Protein Networks|Evolution|Microbial Ecology,Christian von Mering,https://scholar.google.com/citations?view_op=medium_photo&user=Av-VeeEAAAAJ,29779,69,53,110,97,0,1
42563,Patricia and Phillip Frost Museum of Science,@frostscience.org,51874,OCgnnb0AAAAJ,{'indices'},Evolution,Eldredge Bermingham,https://scholar.google.com/citations?view_op=medium_photo&user=OCgnnb0AAAAJ,9167,90,41,211,154,0,1
42564,"UBC, BC Cancer Agency, Vancouver",@bccrc.ca,50903,CDzkouoAAAAJ,{'indices'},genetics|genomics|evolution|cancer biology|molecular pathology,Samuel Aparicio,https://scholar.google.com/citations?view_op=medium_photo&user=CDzkouoAAAAJ,26863,89,65,181,157,0,1
42565,"Chair of Cancer Imaging and Metabolism, H. Lee Moffitt Cancer Center",@moffitt.org,50143,ayvBFWUAAAAJ,{'indices'},cancer|imaging|physiology|evolution,Robert Gillies,https://scholar.google.com/citations?view_op=medium_photo&user=ayvBFWUAAAAJ,28306,103,76,378,272,0,1
42566,University of North Carolina,@email.unc.edu,49723,ysE8SHsAAAAJ,{'indices'},evolution|new genes|genomics|RNA|Drosophila,Corbin Jones,https://scholar.google.com/citations?view_op=medium_photo&user=ysE8SHsAAAAJ,39306,79,68,150,127,0,1
42567,Harvard University,@fas.harvard.edu,47842,nxb5xhMAAAAJ,{'indices'},chemistry|evolution|genome editing|DNA|RNA,David R. Liu,https://scholar.google.com/citations?view_op=medium_photo&user=nxb5xhMAAAAJ,29259,96,71,289,221,0,1
42568,"Professor of Integrative Biology, University of Texas at Austin",@austin.utexas.edu,47043,5CH2x_YAAAAJ,{'indices'},Evolution|microbiology|symbiosis|genomics|entomology,Nancy A. Moran,https://scholar.google.com/citations?view_op=medium_photo&user=5CH2x_YAAAAJ,19714,117,78,247,203,0,1
42569,"Professor of Zoology, University of British Columbia",@zoology.ubc.ca,46969,ESm6OYYAAAAJ,{'indices'},Evolution|Ecology|Genetics,Dolph Schluter,https://scholar.google.com/citations?view_op=medium_photo&user=ESm6OYYAAAAJ,14932,92,61,168,134,0,1
42570,"Professor, Biological Sciences, University of Cape Town",@uct.ac.za,46341,8vuc6rIAAAAJ,{'indices'},Ecology|evolution,William Bond,https://scholar.google.com/citations?view_op=medium_photo&user=8vuc6rIAAAAJ,20378,97,62,271,194,0,1
42571,university  of Derby,@derby.ac.uk,46144,OzD3PaoAAAAJ,{'indices'},compassion|clinical psychology|evolution|self-compassion,Paul Gilbert,https://scholar.google.com/citations?view_op=medium_photo&user=OzD3PaoAAAAJ,22656,109,80,264,226,0,1
42572,"University Killam Professor, University of British Columbia",@mail.ubc.ca,46002,XMYqW4oAAAAJ,{'indices'},Evolutionary Biology|Evolution|Plant Evolution|Plant Biology|Evolutionary Genetics,Loren Rieseberg,https://scholar.google.com/citations?view_op=medium_photo&user=XMYqW4oAAAAJ,16900,113,60,334,244,0,1
42573,University of Southern Denmark,@biology.sdu.dk,45624,XEgOot4AAAAJ,{'indices'},oxygen|evolution|oceanography|geobiology|biogeochemistry,Donald E. Canfield,https://scholar.google.com/citations?view_op=medium_photo&user=XEgOot4AAAAJ,17548,102,72,214,187,0,1
42574,"Centre for GeoGenetics, University of Copenhagen",@snm.ku.dk,45402,SLVtfioAAAAJ,{'indices'},evolution|genomics|population genetics|ancient DNA|environmental DNA,Eske Willerslev,https://scholar.google.com/citations?view_op=medium_photo&user=SLVtfioAAAAJ,29153,118,90,280,260,0,1
42575,Heidelberg University,@uni-heidelberg.de,44896,3XcNK4UAAAAJ,{'indices'},Medicinal plants|pharmacology|evolution|ornithology,Michael Wink,https://scholar.google.com/citations?view_op=medium_photo&user=3XcNK4UAAAAJ,17820,94,56,834,459,0,1
42576,Uppsala University,@ebc.uu.se,44321,mMF6tLkAAAAJ,{'indices'},Evolution|genetics|genomics,Hans Ellegren,https://scholar.google.com/citations?view_op=medium_photo&user=mMF6tLkAAAAJ,13641,107,51,319,219,0,1
42577,"Professor of Computer Science & Computational Biology & Bioinformatics, TUM, Munich",@in.tum.de,44005,BP3ofxcAAAAJ,{'indices'},computational biology|bioinformatics|machine learning|evolution|protein prediction and sequence analysis,Burkhard Rost,https://scholar.google.com/citations?view_op=medium_photo&user=BP3ofxcAAAAJ,10685,98,49,231,152,0,1
42578,Flathead Lake Biological Station of the U of Montana,@umontana.edu,43618,4FVc21wAAAAJ,{'indices'},ecology|evolution|ecological stoichiometry|limnology,James Elser,https://scholar.google.com/citations?view_op=medium_photo&user=4FVc21wAAAAJ,19378,94,61,249,188,0,1
42579,UCSD Professor,@ucsd.edu,42561,zPXbwJgAAAAJ,{'indices'},social networks|evolution|politics|genetics|big data,James H. Fowler,https://scholar.google.com/citations?view_op=medium_photo&user=zPXbwJgAAAAJ,22104,79,66,145,133,0,1
42580,Univ. of California,@berkeley.edu,42217,RC2lURgAAAAJ,{'indices'},Plant ecology|evolution|climate change|conservation,David D ACKERLY,https://scholar.google.com/citations?view_op=medium_photo&user=RC2lURgAAAAJ,20696,78,52,155,133,0,1
42581,"NCBI, NIH",@ncbi.nlm.nih.gov,41899,VFwH26kAAAAJ,{'indices'},biology|evolution,Kira Makarova,https://scholar.google.com/citations?view_op=medium_photo&user=VFwH26kAAAAJ,23710,94,68,188,164,0,1
42582,"Professor of Biology, University of St Andrews",@st-andrews.ac.uk,41716,TXcWAw0AAAAJ,{'indices'},Evolution|animal behaviour|social learning|cultural evolution|evolutionary biology,Kevin Laland,https://scholar.google.com/citations?view_op=medium_photo&user=TXcWAw0AAAAJ,18512,101,71,224,185,0,1
42583,American. Mus. Nat. Hist.; Harvard Univ.; Univ. Arizona,@hku.hk,41206,XL8Aff4AAAAJ,{'indices'},Evolution|Paleontology|Biogeography,George Gaylord Simpson (1902-1984),https://scholar.google.com/citations?view_op=medium_photo&user=XL8Aff4AAAAJ,5685,79,29,349,89,0,1
42584,University of Lausanne,@unil.ch,41127,MGzRFIoAAAAJ,{'indices'},Evolution|genetics|social life,laurent keller,https://scholar.google.com/citations?view_op=medium_photo&user=MGzRFIoAAAAJ,11419,92,47,319,192,0,1
42585,"Institut Pasteur of Shanghai, CAS",@ips.ac.cn,40872,LgLHmjEAAAAJ,{'indices'},epidemiology|infetious diseases|evolution,Zhang Chiyu,https://scholar.google.com/citations?view_op=medium_photo&user=LgLHmjEAAAAJ,36833,99,96,572,522,0,1
42586,University of Vermont,@uvm.edu,40771,DgJL-y4AAAAJ,{'indices'},Ecology|Evolution|Conservation Biology|Community Ecology,Nicholas J. Gotelli,https://scholar.google.com/citations?view_op=medium_photo&user=DgJL-y4AAAAJ,17145,82,54,189,159,0,1
42587,University of Wisconsin-Madison,@biochem.wisc.edu,40727,DGccDXMAAAAJ,{'indices'},DNA repair|DNA|recombination|evolution|bacteria,Michael M. Cox,https://scholar.google.com/citations?view_op=medium_photo&user=DGccDXMAAAAJ,11016,78,33,217,119,0,1
42588,Ecology and Evolutionary Biology- UCLA,@g.ucla.edu,40686,uTb0WJkAAAAJ,{'indices'},evolution|conservation|genomics,ROBERT WAYNE,https://scholar.google.com/citations?view_op=medium_photo&user=uTb0WJkAAAAJ,12835,102,57,252,197,0,1
42589,University of Oxford / Royal Veterinary College,@zoo.ox.ac.uk,40507,X9jrBKMAAAAJ,{'indices'},Evolution|Epidemiology|Virology|Genomics|Phylodynamics,Oliver Pybus,https://scholar.google.com/citations?view_op=medium_photo&user=X9jrBKMAAAAJ,21078,96,66,274,244,0,1
42590,"Group Leader, Biochemistry I, Medical Faculty, University of Cologne",@uni-koeln.de,40013,MmELJFEAAAAJ,{'indices'},genomics|evolution|regulatory circuits|protists,Gernot Glöckner,https://scholar.google.com/citations?view_op=medium_photo&user=MmELJFEAAAAJ,10523,45,30,95,69,0,1
42591,"Professor of Life Sciences, Fudan University",@fudan.edu.cn,39918,K5vhwUAAAAAJ,{'indices'},Evolution|Evolutionary Biology|Phylogenetics|Molecular Evolution,Masami Hasegawa,https://scholar.google.com/citations?view_op=medium_photo&user=K5vhwUAAAAAJ,7295,82,32,211,88,0,1
42592,Miami University,@miamioh.edu,38971,Ef3qHvoAAAAJ,{'indices'},Ecology|Evolution|Ethnobotany,MHH Stevens,https://scholar.google.com/citations?view_op=medium_photo&user=Ef3qHvoAAAAJ,26979,38,23,63,42,0,1
42593,Centre National de la Recherche Scientifique,@univ-tlse3.fr,38789,W6GiXPQAAAAJ,{'indices'},ecology|evolution|environment|tropical forests,Jerome Chave,https://scholar.google.com/citations?view_op=medium_photo&user=W6GiXPQAAAAJ,21730,85,69,183,166,0,1
42594,Harvard School of Public Helath,,37741,1sKE-CUAAAAJ,{'indices'},Evolution|Ecology|Dialectics|Health|Agriculture,Richard Levins,https://scholar.google.com/citations?view_op=medium_photo&user=1sKE-CUAAAAJ,8087,56,29,159,61,0,1
42595,University of Arizona,@ag.arizona.edu,36896,X5SvHVUAAAAJ,{'indices'},Genetics|Epigenetics|Genomics|Evolution|Chromatin,Richard Jorgensen,https://scholar.google.com/citations?view_op=medium_photo&user=X5SvHVUAAAAJ,7752,46,21,65,28,0,1
42596,University of Georgia,@uga.edu,36377,FQjJtEsAAAAJ,{'indices'},ecology|evolution|mammals|conservation,John Gittleman,https://scholar.google.com/citations?view_op=medium_photo&user=FQjJtEsAAAAJ,13817,78,48,129,96,0,1
42597,EMBL-European Bioinformatics Institute,@ebi.ac.uk,35547,nblpP5sAAAAJ,{'indices'},genome analysis|evolution|EMBL-EBI-Research-Group,Nick Goldman,https://scholar.google.com/citations?view_op=medium_photo&user=nblpP5sAAAAJ,9787,57,36,103,72,0,1
42598,Professor of Evolutionary Biology,@reading.ac.uk,35319,ddDQGCYAAAAJ,{'indices'},evolution|phylogenetics|comparative methods|evolutionary biology|language,Mark Pagel,https://scholar.google.com/citations?view_op=medium_photo&user=ddDQGCYAAAAJ,9353,78,40,156,91,0,1
42599,"Professor, Animal Ecology, University of Goettingen",@gwdg.de,35167,bqvhJ3wAAAAJ,{'indices'},Ecology|Zoology|Evolution,Stefan Scheu,https://scholar.google.com/citations?view_op=medium_photo&user=bqvhJ3wAAAAJ,16322,100,61,420,363,0,1
42600,"Associate Professor of Applied Physics, Universitat Politecnica de Catalunya, Spain",@upc.edu,35128,Cd8kFioAAAAJ,{'indices'},Statistical mechanics|complex networks|stochastic systems|evolution,Romualdo Pastor-Satorras,https://scholar.google.com/citations?view_op=medium_photo&user=Cd8kFioAAAAJ,13623,58,44,121,88,0,1
42601,Dalhousie University,@dal.ca,35106,EBLCjRN1xl4C,{'indices'},Evolution|genomics|microbiology|philosophy,W. Ford Doolittle,https://scholar.google.com/citations?view_op=medium_photo&user=EBLCjRN1xl4C,6166,92,39,274,120,0,1
42602,San Jose State Univ Forensic Science Justice,@sjsu.edu,34448,LtMQmfYAAAAJ,{'indices'},molecular biology|forensic DNA|MPS|genetics|evolution,Steven Lee,https://scholar.google.com/citations?view_op=medium_photo&user=LtMQmfYAAAAJ,13706,13,8,13,7,0,1
42603,Newcastle University and University of Copenhagen; University of Manchester; National …,@ncl.ac.uk,34299,M6kYR7kAAAAJ,{'indices'},Ageing|Longevity|Evolution|Senescence|Systems Biology,Tom Kirkwood,https://scholar.google.com/citations?view_op=medium_photo&user=M6kYR7kAAAAJ,12067,87,52,294,190,0,1
42604,"Lucille P. Markey Distinguished Professor of Arts and Sciences, Washington Univ. in St …",@wustl.edu,33779,nXJkAnAAAAAJ,{'indices'},photosynthesis|reaction center|antenna|evolution,Robert E. Blankenship,https://scholar.google.com/citations?view_op=medium_photo&user=nXJkAnAAAAAJ,11665,81,41,322,169,0,1
42605,"Professor of Biology, University of California",@ucr.edu,33334,xQlXXWQAAAAJ,{'indices'},Evolutionary ecology|Evolution|Conservation biology|Quantitative genetics|life history,Derek Roff,https://scholar.google.com/citations?view_op=medium_photo&user=xQlXXWQAAAAJ,6876,75,36,213,114,0,1
42606,"Professor of Ecology, Evolution and Marine Biology",@lifesci.ucsb.edu,32317,OtbhlmIAAAAJ,{'indices'},evolution|genetics|ecology|biometry|statistics,William R Rice,https://scholar.google.com/citations?view_op=medium_photo&user=OtbhlmIAAAAJ,6093,59,33,96,65,0,1
42607,"University of California, Santa Barbara",@lifesci.ucsb.edu,32112,EnWAN9gAAAAJ,{'indices'},evolution|behavior|ecology|conservation,Robert Warner,https://scholar.google.com/citations?view_op=medium_photo&user=EnWAN9gAAAAJ,8811,76,39,145,101,0,1
42608,Université de Montréal,@umontreal.ca,32094,LC7IwaEAAAAJ,{'indices'},Evolution|Phylogenomics|Phylogenetics|Bioinformatics,Hervé Philippe,https://scholar.google.com/citations?view_op=medium_photo&user=LC7IwaEAAAAJ,10105,93,47,166,117,0,1
42609,"Associate Professor of Pharmacology, Northwestern Feinberg School of Medicine",@northwestern.edu,31666,vQwDZR8AAAAJ,{'indices'},genomics|evolution|transcription|epigenetics|transcriptomics,Barbara Stranger,https://scholar.google.com/citations?view_op=medium_photo&user=vQwDZR8AAAAJ,12517,49,43,80,75,0,1
42610,"Distinguished Prof. & Curator Emeritus, University of Kansas; Member, National Academy of …",@ku.edu,31443,Ghd2jRQAAAAJ,{'indices'},Systematics & biology of bees|sociobiology|evolution,Charles D. Michener (1918-2015),https://scholar.google.com/citations?view_op=medium_photo&user=Ghd2jRQAAAAJ,7229,62,26,241,68,0,1
