,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
515498,"Dept of Microbiology, College of Med, Korea University",@korea.ac.kr,9316,K5Y7i1QAAAAJ,{'indices'},Virus|Influenza|Newcastle disease|glycosylation|NS1,Man-Seong Park,https://scholar.google.com/citations?view_op=medium_photo&user=K5Y7i1QAAAAJ,4569,41,31,164,101,0,0
515499,"IPO,Portuguese Institute of Oncology of Porto",@ipoporto.min-saude.pt,8622,m2tZ6eYAAAAJ,{'indices'},Oncology|Cancer|Virus|Polymorphism|Pharmacogenomics,"Dr. Rui Medeiros, PhD, Professor",https://scholar.google.com/citations?view_op=medium_photo&user=m2tZ6eYAAAAJ,4158,48,27,221,142,0,0
515500,"Reserch Professor, retired, UNMC",,8546,ClKulesAAAAJ,{'indices'},Drug delivery|nano medicine|protein conjugate|oligonucleotide|virus,Serguei Vinogradov,https://scholar.google.com/citations?view_op=medium_photo&user=ClKulesAAAAJ,2558,42,22,75,44,0,0
515501,"University of Cape Town, South Africa",@uct.ac.za,8383,Gh2B4ooAAAAJ,{'indices'},Virus|vaccine,Anna-Lise Williamson,https://scholar.google.com/citations?view_op=medium_photo&user=Gh2B4ooAAAAJ,2776,49,26,183,106,0,0
515502,University of Murcia,@um.es,7246,adtUWGMAAAAJ,{'indices'},Fish Immunology|Virus|Vaccines|Toxicology,Alberto Cuesta,https://scholar.google.com/citations?view_op=medium_photo&user=adtUWGMAAAAJ,4055,49,36,121,105,0,0
515503,"INRAE, Chercheur, Directeur de recherche, CARRTEL, Thonon",@inrae.fr,7044,OXW6tLcAAAAJ,{'indices'},écologie microbienne|virus|bactéries|phytoplancton|plongée,Stéphan JACQUET,https://scholar.google.com/citations?view_op=medium_photo&user=OXW6tLcAAAAJ,2616,47,28,90,70,0,0
515504,"Institute of Integrative Biology, University of Liverpool",@liverpool.ac.uk,6901,WWNXoPgAAAAJ,{'indices'},Epistasis|Experimental Evolution|Phylogenetics|Microbe|Virus,Jonathan P. Bollback,https://scholar.google.com/citations?view_op=medium_photo&user=WWNXoPgAAAAJ,2200,23,18,30,22,0,0
515505,KAIST,@kaist.ac.kr,6322,J-Z3G_AAAAAJ,{'indices'},immunology|virus,Eui-Cheol Shin,https://scholar.google.com/citations?view_op=medium_photo&user=J-Z3G_AAAAAJ,3823,44,33,118,93,0,0
515506,University of North Carolina at Chapel Hill,@email.unc.edu,6258,5x0RKqUAAAAJ,{'indices'},Virus|Virology|Viral Pathogenesis|Genetics,Timothy Sheahan,https://scholar.google.com/citations?view_op=medium_photo&user=5x0RKqUAAAAJ,5057,30,29,45,40,0,0
515507,Associate Professor,@uam.es,5699,0p9Dye4AAAAJ,{'indices'},Atomic Force Microscopy|molecular electronics|virus|biophysics|protein shells,Pedro J. de Pablo,https://scholar.google.com/citations?view_op=medium_photo&user=0p9Dye4AAAAJ,1824,42,26,76,47,0,0
515508,"Professor, Institute for Glycomics, Griffith University",@griffith.edu.au,5651,zzOq6-4AAAAJ,{'indices'},virus,Johnson Mak,https://scholar.google.com/citations?view_op=medium_photo&user=zzOq6-4AAAAJ,1704,40,23,72,50,0,0
515509,"Research director INSERM, University Strassbourg, France",@inserm.fr,5341,rwiWyh8AAAAJ,{'indices'},Cancer|inflammation|extracellular matrix|virus|methylation,Gertraud Orend,https://scholar.google.com/citations?view_op=medium_photo&user=rwiWyh8AAAAJ,2029,34,25,53,40,0,0
515510,"CNRS, Institut de Biologie Intégrative de la Cellule (I2BC), Gif sur Yvette, France",@i2bc.paris-saclay.fr,5073,8FpX0WMAAAAJ,{'indices'},Virus|Biologie structurale,Yves Gaudin,https://scholar.google.com/citations?view_op=medium_photo&user=8FpX0WMAAAAJ,1395,38,21,54,37,0,0
515511,Tohoku University,,5052,fDT5K7AAAAAJ,{'indices'},iPSC|regenerative medicine|virus|immunology|cancer,Noemi Fusaki,https://scholar.google.com/citations?view_op=medium_photo&user=fDT5K7AAAAAJ,2409,26,17,33,20,0,0
515512,The University of Queensland & Royal Children's Hospital,@uq.edu.au,4958,hDMUgU4AAAAJ,{'indices'},virus|herpesvirus|chemokine receptor homologues,Nick Davis-Poynter,https://scholar.google.com/citations?view_op=medium_photo&user=hDMUgU4AAAAJ,1348,36,20,64,38,0,0
515513,"UMR BGPI, INRA-CIRAD-SupAgro, CIRAD TA-A54/K, Campus International de Baillarguet …",@supagro.inra.fr,4805,RlTbQ4IAAAAJ,{'indices'},virus|Vector transmission|evolution|plant,Stéphane Blanc,https://scholar.google.com/citations?view_op=medium_photo&user=RlTbQ4IAAAAJ,1874,41,26,75,50,0,0
515514,"Professor Associado do Departamento de Clínica Médica, Faculdade de Medicina de …",@fmrp.usp.br,4788,8XB73AoAAAAJ,{'indices'},dengue|virus|infectious diseases,Benedito Fonseca,https://scholar.google.com/citations?view_op=medium_photo&user=8XB73AoAAAAJ,2233,38,22,83,45,0,0
515515,Universidad Autonoma de Nuevo Leon,@uanl.edu.mx,4767,28eDjawAAAAJ,{'indices'},mosquitoes|virus|dengue|zika|chikungunya,Ildefonso Fernandez-Salas,https://scholar.google.com/citations?view_op=medium_photo&user=28eDjawAAAAJ,2626,33,23,72,44,0,0
515516,Exeter University & Plymouth Marine Laboratory,@pml.ac.uk,4298,CT7QJOwAAAAJ,{'indices'},virus|algae|genomics|marine|photobioreactors,Michael (Mike) Allen,https://scholar.google.com/citations?view_op=medium_photo&user=CT7QJOwAAAAJ,1897,29,21,62,44,0,0
515517,University of Pittsburgh,@pitt.edu,4071,G1ovILwAAAAJ,{'indices'},Innate Immunity|virus|Interferon,Saumendra N Sarkar,https://scholar.google.com/citations?view_op=medium_photo&user=G1ovILwAAAAJ,1851,34,25,56,43,0,0
515518,"Research Plant Pathologist, USDA ARS",@usda.gov,3803,1mZtRpYAAAAJ,{'indices'},virus|HLB,Satyanarayana Tatineni or Tatineni Satyanarayana or T. Satyanarayana,https://scholar.google.com/citations?view_op=medium_photo&user=1mZtRpYAAAAJ,1445,35,23,64,50,0,0
515519,UNESP-IBILCE,,3688,OpQ9v2YAAAAJ,{'indices'},Virus|Cancer,Paula Rahal,https://scholar.google.com/citations?view_op=medium_photo&user=OpQ9v2YAAAAJ,1863,35,22,82,57,0,0
515520,UNIVERSIDAD DE ALICANTE,@ua.es,3415,hfH4UP4AAAAJ,{'indices'},EVOLUTION|METAGENOMICS|MARINE PROKARYOTES|PHAGE|VIRUS,Martin-Cuadrado AB,https://scholar.google.com/citations?view_op=medium_photo&user=hfH4UP4AAAAJ,1629,29,23,39,39,0,0
515521,"Professor in Molecular Plant Pathology, University of Greenwich",@gre.ac.uk,3254,5czCi6oAAAAJ,{'indices'},Cassava|whitefly|virus|Geminivirus|Ipomovirus,Maruthi MN Gowda,https://scholar.google.com/citations?view_op=medium_photo&user=5czCi6oAAAAJ,1807,32,25,59,50,0,0
515522,Professor Adjunto Universidade Federal do Rio Grande do Sul,@ufrgs.br,3181,2siRZLEAAAAJ,{'indices'},Fitopatologia|Microbiologia|virus,Edson Bertolini,https://scholar.google.com/citations?view_op=medium_photo&user=2siRZLEAAAAJ,1199,29,20,49,27,0,0
515523,Cincinnati Children's Hospital Medical Center,@cchmc.org,3110,ngaDneIAAAAJ,{'indices'},lupus|vaccine|virus,Stephen Waggoner,https://scholar.google.com/citations?view_op=medium_photo&user=ngaDneIAAAAJ,1527,21,18,24,21,0,0
515524,Seoul National University,@snu.ac.kr,3079,w4sVZMUAAAAJ,{'indices'},Transcriptome|Virus|Virome|Prunus|Grape,Won Kyong Cho,https://scholar.google.com/citations?view_op=medium_photo&user=w4sVZMUAAAAJ,1695,27,19,53,43,0,0
515525,"Associate Professor, University of Ottawa, Ottawa Hospital Research Institute",@uottawa.ca,3035,EfiMVkQAAAAJ,{'indices'},neuroscience|metabolism|immunity|virus|cardiovascular diseases,Hsiao-Huei Chen,https://scholar.google.com/citations?view_op=medium_photo&user=EfiMVkQAAAAJ,772,30,17,40,25,0,0
515526,"Head, Protein Structure-Function and Engineering Lab, Fundación Instituto Leloir-CONICET …",@leloir.org.ar,3034,RVSPoisAAAAJ,{'indices'},Virus|biomolecular condensates|intrinsically disordered proteins|protein folding|assembly and interactions,Gonzalo de Prat Gay,https://scholar.google.com/citations?view_op=medium_photo&user=RVSPoisAAAAJ,614,33,11,78,19,0,0
515527,"University of Tennessee Health Science Center, Huazhong Agricultural University",@mail.hzau.edu.cn,2786,vIXj148AAAAJ,{'indices'},virus,Dang Wang,https://scholar.google.com/citations?view_op=medium_photo&user=vIXj148AAAAJ,2028,30,27,62,59,0,0
515528,Institut Pasteur,@pasteur.fr,2718,rkIXctIAAAAJ,{'indices'},virus|evolution|host-pathogen interactions,Etienne Simon-Loriere,https://scholar.google.com/citations?view_op=medium_photo&user=rkIXctIAAAAJ,2168,25,23,38,37,0,0
515529,University of liverpool,@liv.ac.uk,2695,mamp4f0AAAAJ,{'indices'},cancer|cell biology|molecular|p53|virus,Mark T Boyd,https://scholar.google.com/citations?view_op=medium_photo&user=mamp4f0AAAAJ,622,26,15,40,26,0,0
515530,,@jidc.org,2682,YrDtpFsAAAAJ,{'indices'},influenza|cell biology|cancer cell biology|CHIKV|virus,Alyson Kelvin,https://scholar.google.com/citations?view_op=medium_photo&user=YrDtpFsAAAAJ,1534,27,22,41,33,0,0
515531,Viroclinics,,2626,lMufBCwAAAAJ,{'indices'},Virologie|immunologie|infectieziekten|virus|vaccin,Koert Stittelaar,https://scholar.google.com/citations?view_op=medium_photo&user=lMufBCwAAAAJ,819,31,17,48,28,0,0
515532,"CNRS, Laboratoire Evolution Genomes Spéciation, Gif-sur-Yvette",@legs.cnrs-gif.fr,2617,l3HVBhgAAAAJ,{'indices'},Evolution|Virus|Transposon,Jonathan Filée,https://scholar.google.com/citations?view_op=medium_photo&user=l3HVBhgAAAAJ,842,22,16,27,23,0,0
515533,"UR UPJV 4294, Agents Infectieux, Résistance et Chimiothérapie, Université de Picardie …",@u-picardie.fr,2530,3xB2P9gAAAAJ,{'indices'},virus,François HELLE,https://scholar.google.com/citations?view_op=medium_photo&user=3xB2P9gAAAAJ,930,23,19,33,28,0,0
515534,Okayama University of Science,@vet.ous.ac.jp,2417,G8ZvtiAAAAAJ,{'indices'},Food hygeine|Disinfection|Sterilization|Virus|Prion,Akikazu Sakudo,https://scholar.google.com/citations?view_op=medium_photo&user=G8ZvtiAAAAAJ,1033,27,15,75,34,0,0
515535,assistant hospitalo universitaire université paris 7,@inserm.fr,2395,WJ-ucjAAAAAJ,{'indices'},immunologie|inflammation|chikungunya|virus|dendritic cells,clémentine Schilte,https://scholar.google.com/citations?view_op=medium_photo&user=WJ-ucjAAAAAJ,1277,10,10,10,10,0,0
515536,"Wuhan Institute of Virology, Chinese Academy of Sciences",@wh.iov.cn,2388,8TwP4n8AAAAJ,{'indices'},virus|virus-based nanoparticle|assembly|nanoparticle|protein cage,Feng Li,https://scholar.google.com/citations?view_op=medium_photo&user=8TwP4n8AAAAJ,1685,17,17,20,20,0,0
515537,universitat pompeu fabra,@upf.edu,2325,bq4jU1cAAAAJ,{'indices'},virus,JUANA MARÍA DÍEZ ANTÓN,https://scholar.google.com/citations?view_op=medium_photo&user=bq4jU1cAAAAJ,695,26,14,46,26,0,0
515538,MeasureMeNow,@measuremenow.com,2325,52AQVl0AAAAJ,{'indices'},Metabolomics|Proteomics|Mass Spectrometry|MRI|virus,Lars Liepold,https://scholar.google.com/citations?view_op=medium_photo&user=52AQVl0AAAAJ,695,18,15,19,16,0,0
515539,"J. Craig Venter Institute, Scripps Institution of Oceanography",@jcvi.org,2307,GrwfhvUAAAAJ,{'indices'},Genomics|Ecology|Marine|Virus|Microbes,Lisa Zeigler Allen,https://scholar.google.com/citations?view_op=medium_photo&user=GrwfhvUAAAAJ,1207,18,18,21,20,0,0
515540,"Green cross veterinary products co., ltd.",@gcvp.co.kr,2094,0FM9fscAAAAJ,{'indices'},virus|vaccine,Hyoung Joon Moon,https://scholar.google.com/citations?view_op=medium_photo&user=0FM9fscAAAAJ,1138,25,18,44,28,0,0
515541,Instituto Español de Oceanografia,,2050,CnqZlBcAAAAJ,{'indices'},microbial ecology|marine|bacteria|virus|flagellate,Eva Sintes,https://scholar.google.com/citations?view_op=medium_photo&user=CnqZlBcAAAAJ,1202,24,20,46,41,0,0
515542,James Madison University,@jmu.edu,2015,TcOmEisAAAAJ,{'indices'},bioinformatics|virus|bacteriophage|genomics,Steven Cresawn,https://scholar.google.com/citations?view_op=medium_photo&user=TcOmEisAAAAJ,1277,19,16,22,19,0,0
515543,Instituto de Biología Molecular y Celular de Plantas (IBMCP),@ibmcp.upv.es,1962,C7hKHPQAAAAJ,{'indices'},RNA Silencing|amiRNA|AGO|Virus|Viroid,Alberto Carbonell,https://scholar.google.com/citations?view_op=medium_photo&user=C7hKHPQAAAAJ,1352,22,19,26,26,0,0
515544,International Vaccine Institute,@ivi.int,1947,T-Eg5r0AAAAJ,{'indices'},virus|vaccine,ManKi Song,https://scholar.google.com/citations?view_op=medium_photo&user=T-Eg5r0AAAAJ,990,26,18,44,32,0,0
515545,Assistant Professor Ecole Normale Supérieure de Lyon,@ens-lyon.fr,1889,t_C1zm4AAAAJ,{'indices'},Biophysics|Atomic Force Microscopy|Virus|Chromatin|Microtubules,Cendrine Moskalenko,https://scholar.google.com/citations?view_op=medium_photo&user=t_C1zm4AAAAJ,530,22,13,29,18,0,0
515546,"University Clinic Heidelberg, Department of Infectious Diseases",@med.uni-heidelberg.de,1884,JMtmD5QAAAAJ,{'indices'},cell nucleus|chromatin|nuclear architecture|epigenetics|virus,Marina Lusic,https://scholar.google.com/citations?view_op=medium_photo&user=JMtmD5QAAAAJ,960,20,16,24,22,0,0
515547,"Sanggyepaik Hospital, Inje University  College of Medicine",@paik.ac.kr,1871,UWcNv2kAAAAJ,{'indices'},virus|gastroenterology|Pediatrics,Ju-Young Chung,https://scholar.google.com/citations?view_op=medium_photo&user=UWcNv2kAAAAJ,609,26,15,45,29,0,0
515548,"Associate Professor of Pathogen Biology, Hainan Medical University",@adelaide.edu.au,1778,NKOxbCkAAAAJ,{'indices'},virus|virome|animal-borne infectious diseases,Jiang Du,https://scholar.google.com/citations?view_op=medium_photo&user=NKOxbCkAAAAJ,1288,21,18,28,25,0,0
515549,University of Georgia,@uga.edu,1775,rK_VJtsAAAAJ,{'indices'},Structure Based Drug Discovery|innate immune response|structural biology|virus|bacteria,Scott Pegan,https://scholar.google.com/citations?view_op=medium_photo&user=rK_VJtsAAAAJ,993,23,19,35,33,0,0
515550,"Assistant Professor, National University of Singapore",@nus.edu.sg,1700,ESs0hTEAAAAJ,{'indices'},virus|microbiology|evolution,October Sessions,https://scholar.google.com/citations?view_op=medium_photo&user=ESs0hTEAAAAJ,1246,20,19,31,29,0,0
515551,"Murdoch University, Perth, Australia",@murdoch.edu.au,1699,mmVB02oAAAAJ,{'indices'},virus,Steve J Wylie,https://scholar.google.com/citations?view_op=medium_photo&user=mmVB02oAAAAJ,929,21,17,44,28,0,0
515552,Investigadora del Centro de Astrobiología (CSIC-INTA),@cab.inta-csic.es,1681,Tmw1g4sAAAAJ,{'indices'},evolución|virus|evolución molecular|origen de la vida,Ester Lázaro,https://scholar.google.com/citations?view_op=medium_photo&user=Tmw1g4sAAAAJ,368,22,12,28,15,0,0
515553,Stanford University Pediatric Department,@stanford.edu,1681,__n1luIAAAAJ,{'indices'},virus|immunology|autoimmune diseases|stem cells|bone marrow transplantation,Nan Wang,https://scholar.google.com/citations?view_op=medium_photo&user=__n1luIAAAAJ,942,17,11,27,13,0,0
515554,"Merck, Millipore, DRDO, ICGEB, NRDI, OUAT",@merckgroup.com,1667,O5ZbowUAAAAJ,{'indices'},Vaccine|Bioprocess|Purification|Biologics|Virus,Priyabrata Pattnaik,https://scholar.google.com/citations?view_op=medium_photo&user=O5ZbowUAAAAJ,567,20,13,31,15,0,0
515555,Sichuan Academy of Medical Sciences,@traumabank.org,1657,-AhyCB4AAAAJ,{'indices'},metabolomics|nutrition|medicine|virus|HIV,hua jiang,https://scholar.google.com/citations?view_op=medium_photo&user=-AhyCB4AAAAJ,822,21,15,47,23,0,0
515556,Wuhan University,@whu.edu.cn,1546,BCHFjaeURxUC,{'indices'},Virus|Hepatitis|Immune system|Liver cancer,Yuchen Xia,https://scholar.google.com/citations?view_op=medium_photo&user=BCHFjaeURxUC,1316,14,12,15,14,0,0
515557,New York Blood Center,@nybc.org,1545,TfPtqa4AAAAJ,{'indices'},virus,Wanbo Tai,https://scholar.google.com/citations?view_op=medium_photo&user=TfPtqa4AAAAJ,1541,15,15,19,19,0,0
515558,"PhD            SPECIALISTA IN MICROBIOLOGIA E VIROLOGIA, INMI SPALLANZANI",@inmi.it,1493,qOzuUUAAAAAJ,{'indices'},HIV|VIRUS|SEQUENZIAMENTO|RESISTENZE,Caterina Gori,https://scholar.google.com/citations?view_op=medium_photo&user=qOzuUUAAAAAJ,535,24,14,38,18,0,0
515559,"Dottore Biologia, Istituto Superiore di Sanità, CNCF",@iss.it,1457,QtgCCigAAAAJ,{'indices'},plasmaderivati|sangue|sicurezza|virus|VEQ,Giulio Pisani,https://scholar.google.com/citations?view_op=medium_photo&user=QtgCCigAAAAJ,574,20,12,45,19,0,0
515560,Amberstone Biosciences,@amberstonebio.com,1452,GTq_bkMAAAAJ,{'indices'},Immunotherapeutics|antibodies|single cell assays|microfluidics|virus,George G. Wu,https://scholar.google.com/citations?view_op=medium_photo&user=GTq_bkMAAAAJ,479,20,14,22,17,0,0
515561,"Mexican Institute of Social Security, East Biomedical Research Center",@imss.gob.mx,1381,1c4HK-AAAAAJ,{'indices'},immune evasion|immunopathology|virus|dengue|influenza,Julio Reyes-Leyva,https://scholar.google.com/citations?view_op=medium_photo&user=1c4HK-AAAAAJ,730,21,15,49,27,0,0
515562,Boston University,@hq.dhs.gov,1335,trNoJAMAAAAJ,{'indices'},Microbiology|Virus|Emerging Infectious Diseases,Andrew Hickey,https://scholar.google.com/citations?view_op=medium_photo&user=trNoJAMAAAAJ,506,15,11,16,13,0,0
515563,Investigador / Researcher,@inia.es,1314,wzy0RUAAAAAJ,{'indices'},Virus|vaccines|antibodies|antiviral,Belen Borrego Rivero,https://scholar.google.com/citations?view_op=medium_photo&user=wzy0RUAAAAAJ,532,20,13,30,17,0,0
515564,,,1294,V5JGMJsAAAAJ,{'indices'},virus,xiaoyu pan,https://scholar.google.com/citations?view_op=medium_photo&user=V5JGMJsAAAAJ,667,13,11,17,13,0,0
515565,"Lecturer, The University of Tokyo",@iam.u-tokyo.ac.jp,1280,ZvpQg_gAAAAJ,{'indices'},microRNA|siRNA|Virus|RNA silencing,Hiro-oki Iwakawa,https://scholar.google.com/citations?view_op=medium_photo&user=ZvpQg_gAAAAJ,928,15,10,16,11,0,0
515566,"HKU, Pasteur, Université Paris Descartes",@hku.hk,1242,VjcBu2gAAAAJ,{'indices'},immunology|vaccines|virus,Niloufar Kavian,https://scholar.google.com/citations?view_op=medium_photo&user=VjcBu2gAAAAJ,770,21,18,30,26,0,0
515567,Associate Professor at Michigan State University,@msu.edu,1218,eyzG-EUAAAAJ,{'indices'},bird|virus|disease|migration|condition,Jen C. Owen,https://scholar.google.com/citations?view_op=medium_photo&user=eyzG-EUAAAAJ,573,19,14,26,17,0,0
515568,Professor,@fca.unesp.br,1186,94sZJt8AAAAJ,{'indices'},virology|bemisia tabaci|virus|phytopathology,REnate KRause Sakate,https://scholar.google.com/citations?view_op=medium_photo&user=94sZJt8AAAAJ,654,20,12,32,18,0,0
515569,Instituto de Investigaciones Biomédicas en Retrovirus y SIDA (INBIRS). Universidad de …,@fmed.uba.ar,1184,7EH8kk4AAAAJ,{'indices'},Human|Immunology|Children|T cells|Virus,Lourdes Arruvito,https://scholar.google.com/citations?view_op=medium_photo&user=7EH8kk4AAAAJ,503,16,13,19,16,0,0
515570,University of Nottingham,@nottingham.ac.uk,1174,xq18890AAAAJ,{'indices'},virus,C. Patrick McClure,https://scholar.google.com/citations?view_op=medium_photo&user=xq18890AAAAJ,720,19,15,26,20,0,0
515571,UQ Faculty of Medicine,@uq.edu.au,1168,jzNXn2cAAAAJ,{'indices'},Virus|Diagnostics|Infectious disease.,Greg Hafner,https://scholar.google.com/citations?view_op=medium_photo&user=jzNXn2cAAAAJ,295,17,10,17,12,0,0
515572,Institut Pasteur,@pasteur.fr,1128,wfkFt14AAAAJ,{'indices'},Evolution|Virus|Deep sequencing|immunology,Antonio V Borderia,https://scholar.google.com/citations?view_op=medium_photo&user=wfkFt14AAAAJ,678,17,14,20,15,0,0
515573,"Department of Microbiology, The University of Hong Kong",@hku.hk,1106,5w4pSpQAAAAJ,{'indices'},infectious disease|virus|pathogenesis,Andrew CY Lee,https://scholar.google.com/citations?view_op=medium_photo&user=5w4pSpQAAAAJ,1085,12,12,14,14,0,0
515574,Helmholtz Zentrum Muenchen,@helmholtz-muenchen.de,1066,TymR51UAAAAJ,{'indices'},Virus|phage|virus-host interactions|microecology,Li Deng,https://scholar.google.com/citations?view_op=medium_photo&user=TymR51UAAAAJ,735,14,14,15,15,0,0
515575,chungnam national university,@cnu.ac.kr,1060,pbNKjoMAAAAJ,{'indices'},porcine epidemic diarrhea virus|virus|bacteriophages,Hyun-Jin Shin,https://scholar.google.com/citations?view_op=medium_photo&user=pbNKjoMAAAAJ,460,18,12,26,15,0,0
515576,University of Waterloo,@uwaterloo.ca,1033,Fibc5XYAAAAJ,{'indices'},Chemical Engineering|Animal Cell Culture|Virus|Metabolomics,Marc Aucoin,https://scholar.google.com/citations?view_op=medium_photo&user=Fibc5XYAAAAJ,604,20,15,29,22,0,0
515577,"Department of Neurosurgery, University of California, San Francisco",@ucsf.edu,1030,1y_wWJIAAAAJ,{'indices'},epidemiology|computational biology|cancer|metagenome|virus,"Stephen Starko Francis, MS, PhD",https://scholar.google.com/citations?view_op=medium_photo&user=1y_wWJIAAAAJ,571,13,12,14,12,0,0
515578,Harvard University,@hms.harvard.edu,1029,5hTJ6UoAAAAJ,{'indices'},Cryo-EM|cilia|virus,miao gui,https://scholar.google.com/citations?view_op=medium_photo&user=5hTJ6UoAAAAJ,1025,9,9,9,9,0,0
515579,North Carolina State University,@ncsu.edu,1006,ea-35lIAAAAJ,{'indices'},Plant|Fungi|Virus|Maize|Pepper,Saet-Byul Kim,https://scholar.google.com/citations?view_op=medium_photo&user=ea-35lIAAAAJ,844,10,10,11,10,0,0
515580,IBMB - CSIC,@ibmb.csic.es,995,ZTOiRMYAAAAJ,{'indices'},DNA topology|Chromatin & derived regulation processes|Epigenomics|miRNAs|virus,Belén Martínez García,https://scholar.google.com/citations?view_op=medium_photo&user=ZTOiRMYAAAAJ,451,15,10,17,10,0,0
515581,Hacettepe Üniversitesi Tıp Fakültesi Çocuk Enfeksiyon Hastalıkları Bilim Dalı,,986,YoSg2xQAAAAJ,{'indices'},Mikrobiyoloji|Virus,Yasemin Ozsurekci,https://scholar.google.com/citations?view_op=medium_photo&user=YoSg2xQAAAAJ,815,17,16,31,29,0,0
