Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
184088,Cardiocentro Ticino,,87687,Px-XBoEAAAAJ,{'indices'},,Marco Valgimigli,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=1uRrhUIAAAAJ&citpid=2,61834,111,79,404,325,0,0
184089,Deutsches Herzzentrum München,,114642,QOklaeQAAAAJ,{'indices'},,Adnan Kastrati,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QOklaeQAAAAJ&citpid=2,53930,146,79,601,419,0,0
184090,"Kardiologian professori, Turun yliopisto",,27308,SWOt4ksAAAAJ,{'indices'},,juhani airaksinen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=SWOt4ksAAAAJ&citpid=2,9722,74,44,278,186,0,0
184091,"Centro Nacional de Investigaciones Cardiovasculares (CNIC). Hospital 12 de Octubre, Madrid",,132392,Dkww48EAAAAJ,{'indices'},Translational CV research. ACS. Heart Failure. CV Ageing,"Héctor Bueno, MD, PhD",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Dkww48EAAAAJ&citpid=6,103468,85,70,286,235,0,0
184092,"Director, AHRC, St. Michael's Hospital, and Professor of Medicine, University of Toronto",,116972,9CS0ysIAAAAJ,{'indices'},Clinical Epidemiology|Cardiology|Rheumatology|Clinical Trials|Meta-Analysis,Peter Jüni,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9CS0ysIAAAAJ&citpid=6,80369,126,102,381,340,0,0
184093,"University of Eastern Finland, Kuopio and Turku PET Centre, Turku",,10817,n0XTfAcAAAAJ,{'indices'},Adipose tissue function|Obesity,Kirsi Virtanen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=n0XTfAcAAAAJ&citpid=1,6357,38,31,79,69,0,0
184094,"Professor of Cardiology, Sorbonne Université_Inserm 1166, Institut de Cardiologie, Groupe",,305078,ZDT5QYEAAAAJ,{'indices'},CARDIOLOGIE,jean-philippe COLLET,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZDT5QYEAAAAJ&citpid=1,191534,185,134,1061,826,0,0
184095,,,135175,I2-yU3IAAAAJ,{'indices'},MEDICINE,PER ANTON SIRNES,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ZDT5QYEAAAAJ&citpid=1,71195,47,40,72,61,0,0
184096,Uppsala University,,92317,V577MRQAAAAJ,{'indices'},Cardiology,Stefan James,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=V577MRQAAAAJ&citpid=1,52389,104,83,358,308,0,0
184097,"Kliinisen kemian professori, Tampereen yliopisto",,140546,bSU8pFkAAAAJ,{'indices'},Genetiikka|epigenetiikka,Lehtimaki T,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=bSU8pFkAAAAJ&citpid=4,94543,132,105,812,582,0,0
184098,"Professeur de Physiologie et de Biochimie, Université de Liège",,175099,jfRSKJ4AAAAJ,{'indices'},cardiovascular system|guidelines|physiology|medical informatics,Kolh p,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jfRSKJ4AAAAJ&citpid=2,117622,69,60,169,121,0,0
184099,Tampere University,,9462,9yNmEzoAAAAJ,{'indices'},Signal processing,Ulla Ruotsalainen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=jfRSKJ4AAAAJ&citpid=2,1360,53,19,107,47,0,0
184100,National and Kapodistrian University of Athens,,115682,j4nTm0EAAAAJ,{'indices'},cardiology|echocardiography|imaging,Petros Nihoyannopoulos,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=j4nTm0EAAAAJ&citpid=2,68802,96,60,290,184,0,0
184101,"Professor & Chair, Department of Nuclear Medicine, University Hospital Zurich, University of Zurich",,34528,ij1fVaQAAAAJ,{'indices'},Nuclear Medicine|Nuclear Cardiology|(CT/MRI/SPECT/PET)|Cardiac Imaging|Hybrid Imaging,"Philipp A Kaufmann, MD",https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ij1fVaQAAAAJ&citpid=2,12556,85,52,325,255,0,0
184102,University of Liege,,164994,4NwFa6wAAAAJ,{'indices'},Cardiology,Patrizio Lancellotti,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=ij1fVaQAAAAJ&citpid=2,126283,111,96,360,314,0,0
184103,"Bispebjerg Hospital, University of Copenhagen",,51446,GyhjPPEAAAAJ,{'indices'},,eva prescott,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=GyhjPPEAAAAJ&citpid=1,33488,77,56,213,187,0,0
184104,''Gr.T.Popa'' University of Medicine and Pharmacy,,1251,6l_bwtkAAAAJ,{'indices'},Life Sciences,Alexandru Gratian Naum,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6l_bwtkAAAAJ&citpid=2,467,13,10,16,10,0,0
184105,"University Heart and Vascular Center UKE Hamburg, Germany, and University of Birmingham Institute of",,196990,PcqjCQQAAAAJ,{'indices'},atrial fibrillation|sudden death|heart failure|cardiomyopathy|electrophysiology,Paulus Kirchhof,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PcqjCQQAAAAJ&citpid=9,131464,106,86,328,271,0,0
184106,"Dermatologist, Kings College ",,8934,rdWrZQQAAAAJ,{'indices'},Melanoma,Veronique Bataille,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PcqjCQQAAAAJ&citpid=9,4056,50,32,94,73,0,0
184107,Senior Scientist at GNS Healthcare,,9964,m9RYf7AAAAAJ,{'indices'},Statistical Genetics|Genetic Epidemiology,So-Youn Shin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=PcqjCQQAAAAJ&citpid=9,6036,34,30,41,41,0,0
184108,"Professor of Psychiatry & Behavioral Sciences, Johns Hopkins University",,35347,E0eVAhgAAAAJ,{'indices'},neuropsychology|dementia|memory disorders,Jason Brandt,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=E0eVAhgAAAAJ&citpid=4,9001,105,46,308,195,0,0
184109,Florida State University,,2544,CxQpwZUAAAAJ,{'indices'},Category Learning|ERP|fMRI|Cognitive Neuroscience|Object Recognition,Jonathan Folstein,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CxQpwZUAAAAJ&citpid=3,1356,13,10,14,12,0,0
184110,University of Sheffield,,47424,n1jOWmYAAAAJ,{'indices'},,Eugene McCloskey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CxQpwZUAAAAJ&citpid=3,21921,100,66,338,238,0,0
184111,"Gothenburg, Melbourne, Sheffield",,27750,ADQ9BwwAAAAJ,{'indices'},frakturer,Helena Johansson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CxQpwZUAAAAJ&citpid=3,12738,70,50,170,151,0,0
184112,"Southampton, Oxford, Mayo Clinic",,206910,kdV3bzcAAAAJ,{'indices'},osteoporosis|osteoarthritis|epidemiology|development,Cyrus Cooper,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=CxQpwZUAAAAJ&citpid=3,106600,217,142,1273,961,0,0
184113,PROFESSEUR DE SANTE PUBLIQUE UNIVERSITE DE LIEGE,,73965,4vY5FkAAAAAJ,{'indices'},VIEILLISSEMENT MUSCULOSQUELETTIQUE,JEAN YVES REGINSTER,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4vY5FkAAAAAJ&citpid=1,27689,124,75,660,421,0,0
184114,MRC Southampton,,17549,rAkPjTkAAAAJ,{'indices'},,Nicholas C Harvey,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=4vY5FkAAAAAJ&citpid=1,11605,66,54,196,184,0,0
184115,oxford university,,38516,TBBUl_8AAAAJ,{'indices'},bone,graham russell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TBBUl_8AAAAJ&citpid=2,6262,93,35,375,105,0,0
184116,"Professor of Musculoskeletal Health, Oxford University",,147110,_doSQzAAAAAJ,{'indices'},musculoskeletal disease,alan silman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TBBUl_8AAAAJ&citpid=2,48856,186,92,1086,688,0,0
184117,Garvan Insitute,,65828,9loiFxMAAAAJ,{'indices'},,John A/ Eisman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TBBUl_8AAAAJ&citpid=2,16340,135,62,408,231,0,0
184118,Karolinska Institutet,,3535,D4PFtXoAAAAJ,{'indices'},Epidemiology|Health Economics|Dermatology|Osteoporosis,Axel Svedbom,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TBBUl_8AAAAJ&citpid=2,2857,19,18,28,28,0,0
184119,University of Manitoba,,15427,-kWGLS0AAAAJ,{'indices'},biostatistics|health services research methods,Lisa Lix,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=-kWGLS0AAAAJ&citpid=2,8506,61,50,255,211,0,0
184120,"Professor, överläkare geriatrik, Göteborgs universitet",,23846,9P8M8IEAAAAJ,{'indices'},Osteoporos|frakturer,Mattias Lorentzon,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9P8M8IEAAAAJ&citpid=2,14022,67,49,169,148,0,0
184121,Royal Perth Hospital,,6237,PRhpRxwAAAAJ,{'indices'},Bone|Clinical Biochemistry,Samuel Vasikaran,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9P8M8IEAAAAJ&citpid=2,2229,39,23,77,41,0,0
184122,"Professor of Medicine, Oregon Health & Science University",,43663,aiO5L7AAAAAJ,{'indices'},Osteoporosis|proteomics|genomics|men,Eric Orwoll,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9P8M8IEAAAAJ&citpid=2,15786,116,64,419,316,0,0
184123,University of Aberdeen,,86961,6GHzto0AAAAJ,{'indices'},Rheumatic Disease|osteoporosis,David M Reid,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=9P8M8IEAAAAJ&citpid=2,31924,109,50,347,187,0,0
184124,"Professor, Göteborgs Universitet, Sahlgrenska Akademin, Sweden",,63960,RcHgovUAAAAJ,{'indices'},Bone metabolism|Endocrinology|bone|osteoporosis|growth,claes.ohlsson@medic.gu.se,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RcHgovUAAAAJ&citpid=4,28192,109,71,516,391,0,0
184125,"associate professor of Medicine, McGill University",,7698,glmlRIIAAAAJ,{'indices'},Medicine,Suzanne Morin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=RcHgovUAAAAJ&citpid=4,5193,42,31,99,86,0,0
184126,"York Trials Unit, Department of Health Sciences, University of York",,31976,6BOtcgIAAAAJ,{'indices'},Randomised trial methods|musculoskeletal disease|social science trials,David Torgerson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=6BOtcgIAAAAJ&citpid=2,11208,91,54,311,202,0,0
184127,"Professor für Geriatrie, Universität Heidelberg",,31666,At0gOzgAAAAJ,{'indices'},Geriatrie,Jürgen Bauer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=At0gOzgAAAAJ&citpid=1,23619,51,45,106,89,0,0
184128,"James J Carroll Professor, Geisel School of Medicine at Dartmouth",,39154,T_9k968AAAAJ,{'indices'},decision sciences|comparative effectiveness research|women's health|musculoskeletal diseases|cancer,Anna N. A. Tosteson,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=At0gOzgAAAAJ&citpid=1,13673,93,54,238,177,0,0
184129,Università Cattolica del Sacro Cuore,,41292,yu5HtB0AAAAJ,{'indices'},,Francesco Landi,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=At0gOzgAAAAJ&citpid=1,26266,93,72,296,246,0,0
184130,Universidad de Chile,,3535,MJ8rA_8AAAAJ,{'indices'},Nutrition|Public Health|Growth,Camila Corvalan,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=At0gOzgAAAAJ&citpid=1,2760,31,29,67,60,0,0
184131,London School of Hygiene & Tropical Medicine,,8898,VaKAzAUAAAAJ,{'indices'},,Alan Dangour,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=VaKAzAUAAAAJ&citpid=2,5131,43,34,97,74,0,0
184132,"Chief Scientific and Executive Officer, Retina Foundation of the Southwest",,22794,xvks_GMAAAAJ,{'indices'},Retina|Vision,David Birch,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xvks_GMAAAAJ&citpid=3,6498,81,44,238,151,0,0
184133,Retina Foundation of the Southwest,,22226,TyorWxcAAAAJ,{'indices'},,Eileen E Birch,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xvks_GMAAAAJ&citpid=3,6221,85,42,203,145,0,0
184134,"LMU - Ludwig-Maximilians-Universität Munich, Dr von Hauner Children's Hospital",,56252,a3uREUMAAAAJ,{'indices'},,Berthold Koletzko,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=xvks_GMAAAAJ&citpid=3,22653,117,72,680,451,0,0
184135,"Professor of International Nutrition, Emory University",,80357,vhXPe28AAAAJ,{'indices'},Nutrition|child growth and development|maternal and child nutrition|micronutrients|nutrition transition,Reynaldo Martorell,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vhXPe28AAAAJ&citpid=4,38309,106,60,387,234,0,0
184136,"Academic of Institute o Nutrition and Food Technology, University of Chile",,1684,cIVIirsAAAAJ,{'indices'},epidemiology|cancer|diabetes,MARIA LUISA Garmendia,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vhXPe28AAAAJ&citpid=4,1186,23,18,40,33,0,0
184137,"INTA, Universidad de Chile",,4338,qabycucAAAAJ,{'indices'},Validación de instrumentos|modelación|análisis multivariados|envejecimiento,Lydia Lera,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=vhXPe28AAAAJ&citpid=4,2121,36,25,91,69,0,0
184138,"Centre for Global Child Health,Toronto, Canada and Center of Excellence in Women & Child Health",,199159,m39BqMwAAAAJ,{'indices'},Global Health|Child Survival|Public Health Nutrition,Zulfiqar Bhutta,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=m39BqMwAAAAJ&citpid=3,140846,169,135,829,696,0,0
184139,Pontificia Universidad Católica de Chile,,2806,7rz4dCsAAAAJ,{'indices'},DOHaD|maternal obesity|nutrition|placenta|fetal immune,Paola Casanello,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7rz4dCsAAAAJ&citpid=7,1396,34,22,56,48,0,0
184140,Friedman School of Nutrition Science & Policy,,170381,vO-AtYoAAAAJ,{'indices'},Global Health|Diet & Lifestyle|Cardiometabolic Disease|Policy,Dariush Mozaffarian,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7rz4dCsAAAAJ&citpid=7,108585,141,110,398,369,0,0
184141,Johns Hopkins Bloomberg School of Public Health,,143098,qCaTuJsAAAAJ,{'indices'},Child nutrition and infectious diseases,Robert Black,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=7rz4dCsAAAAJ&citpid=7,58511,174,98,824,544,0,0
184142,"Assistant Professor, Instituto de Ciencias de la Salud, Universidad de O'Higgins, Rancagua, Chile",,1404,QrbzbSIAAAAJ,{'indices'},epigenetics|early life stress|vascular physiology|immune function|chronic diseases,Bernardo J Krause,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QrbzbSIAAAAJ&citpid=7,939,22,18,35,31,0,0
184143,World Health Organization,,56105,KQNmG1kAAAAJ,{'indices'},,Mercedes de Onis,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=QrbzbSIAAAAJ&citpid=7,27600,76,48,141,109,0,0
184144,"International Center for Equity in Health, Universidade Federal de Pelotas",,109396,TdRzT8kAAAAJ,{'indices'},Child Health|Inequalities in Health|Evaluation,Cesar Victora,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=TdRzT8kAAAAJ&citpid=3,52425,157,95,788,524,0,0
184145,University of Sydney,,34611,qiG4KbwAAAAJ,{'indices'},obesity|obesity prevention|obesity treatment|child|adolescent,Louise Baur,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=qiG4KbwAAAAJ&citpid=2,13870,92,57,318,253,0,0
184146,"The Framingham Heart Study, Boston University",,257143,Xbwuw8gAAAAJ,{'indices'},Atrial fibrillation|Cardiovascular epidemiology|inflammation|vascular function,Emelia J. Benjamin,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xbwuw8gAAAAJ&citpid=2,121731,186,126,661,583,0,0
184147,"USDA, ARS Western Human Nutrition Research Center",,34885,xAKd7XIAAAAJ,{'indices'},,Lindsay Allen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=Xbwuw8gAAAAJ&citpid=2,12820,87,49,249,161,0,0
184148,"Universidad de Granada, Departamento de Bioquímica y Biología Molecular II",,46696,cL_TePcAAAAJ,{'indices'},Nutrition|biochemistry|molecular biology|gastroenterology,Angel Gil Hernández,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=cL_TePcAAAAJ&citpid=3,20326,96,63,790,410,0,0
184149,"Associate Professor,coordinator of Excellence center for Nutrition and Feeding Difficulties Pensi",,8469,LayvtFsAAAAJ,{'indices'},obesity|feeding difficulties|anemia|adolescents,Mauro Fisberg,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LayvtFsAAAAJ&citpid=2,3072,45,29,152,86,0,0
184150,,,23572,MU6BdMoAAAAJ,{'indices'},,Drazen Prelec,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LayvtFsAAAAJ&citpid=2,8610,43,30,66,48,0,0
184151,"Professor of Medicine and Health Care Management, University of Pennsylvania",,45191,LWX5tyAAAAAJ,{'indices'},behavioral economics|health policy,Kevin Volpp,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=LayvtFsAAAAJ&citpid=2,27947,66,52,193,157,0,0
184152,Robert Kirby Professor of Behavioral Economics,,113199,8udO65kAAAAJ,{'indices'},economics|game theory|neuroscience,Colin Camerer,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=8udO65kAAAAJ&citpid=2,40378,123,87,286,223,0,0
184153,"Harvard Business School, Harvard University",,41179,NGKWT4gAAAAJ,{'indices'},negotiation|ethics|decision making|behavioral ethics|leadership,Max Bazerman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NGKWT4gAAAAJ&citpid=4,12156,97,57,232,158,0,0
184154,Carnegie Mellon University,,26859,2XCryp4AAAAJ,{'indices'},privacy|economics|behavioral economics|social networks|social media,Alessandro Acquisti,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NGKWT4gAAAAJ&citpid=4,15189,68,57,135,115,0,0
184155,"Professor of Economics, Cornell University",,21096,5uHt_HsAAAAJ,{'indices'},Behavioral Economics,Ted O'Donoghue,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NGKWT4gAAAAJ&citpid=4,7918,32,28,36,33,0,0
184156,"Professor of Psychology, Co-Director of Princeton Neuroscience Institute, Princeton University",,160469,NCkkQAMAAAAJ,{'indices'},Cognitive Neuroscience|Cognitive Psychology|Computational Neuroscience|Cognitive Control|Prefrontal Cortex,Jonathan D. Cohen,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=NCkkQAMAAAAJ&citpid=3,53587,147,94,576,369,0,0
184157,"Associate Professor of Business Administration, Harvard Business School",,5183,BFufdsQAAAAJ,{'indices'},Behavioral decision research|privacy and disclosure|health behavior change|dishonesty,Leslie K. John,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=BFufdsQAAAAJ&citpid=4,3562,20,19,29,29,0,0
184158,"Associate Professor of Marketing, University of Michigan",,3786,OH4r24sAAAAJ,{'indices'},Decision Making|Consumer Behavior|Marketing,Scott Rick,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=OH4r24sAAAAJ&citpid=5,1677,15,14,18,16,0,0
184159,Yale School of Management,,4147,MTwVFZAAAAAJ,{'indices'},Behavioral Ethics|Ethical Decision Making|Conflicts of Interest|Judgment and Decision Making|Overconfidence,Daylian Cain (D.M. Cain),https://scholar.googleusercontent.com/citations?view_op=view_photo&user=MTwVFZAAAAAJ&citpid=4,1980,17,15,18,18,0,0
184160,"Professor of Psychology and Neuroscience, University of Colorado Boulder",,8768,H7Qxla8AAAAJ,{'indices'},Social psychology|judgment and decision making|affective science|political psychology|environmental psychology,Leaf Van Boven,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H7Qxla8AAAAJ&citpid=2,4377,40,34,63,50,0,0
184161,warwick business school,,9126,uhMoc_8AAAAJ,{'indices'},behavioral economics,Daniel Read,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=H7Qxla8AAAAJ&citpid=2,3446,38,29,62,52,0,0
184162,Professor of Marketing,,22012,dANuS64AAAAJ,{'indices'},Psychometrics|Decision Theory|Time Preference|Risk Preference,Shane Frederick,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=dANuS64AAAAJ&citpid=1,9946,30,25,38,32,0,0
184163,"Professor of Marketing and Psychology, University of Pennsylvania",,9871,EqDZugoAAAAJ,{'indices'},Decision Making|Emotion|Prosocial Behavior|Consumer Behavior,Deborah Small,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EqDZugoAAAAJ&citpid=4,4839,34,30,45,38,0,0
184164,"Department of Social and Decision Sciences, Carnegie Mellon University",,1248,Ey6Eh3kAAAAJ,{'indices'},Behavioral Economics|Complex Adaptive Systems|Decision Theory|Game Theory|Mathematical Modeling,Russell Golman,https://scholar.googleusercontent.com/citations?view_op=view_photo&user=EqDZugoAAAAJ&citpid=4,1007,16,13,21,17,0,0
