,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
227923,"Professor Emeritus, Mechanical Engineering, University of Adelaide",@adelaide.edu.au,14087,dF-RPdwAAAAJ,{'indices'},acoustics|noise|vibration|control|signal processing,Colin Hansen,https://scholar.google.com/citations?view_op=medium_photo&user=dF-RPdwAAAAJ,4070,49,26,173,66,0,0
227924,"Institute of Sound and Vibration, Hefei University of Technology",@hfut.edu.cn,13465,6DRMNrcAAAAJ,{'indices'},Acoustics|Vibration|Dynamic Testing,Jiazhu Li,https://scholar.google.com/citations?view_op=medium_photo&user=6DRMNrcAAAAJ,9170,61,47,205,142,0,0
227925,"professor, unesp, ilha solteira, brazil",@dem.feis.unesp.br,13002,Jkl9uR0AAAAJ,{'indices'},vibration|structural dynamics|acoustics|energy_harvesting|wave_propagation,Michael Brennan,https://scholar.google.com/citations?view_op=medium_photo&user=Jkl9uR0AAAAJ,6168,58,37,193,122,0,0
227926,"Canada Research Chair professor, McGill University, Montreal, Canada",@mcgill.ca,12439,m-tvN9kAAAAJ,{'indices'},Vibrations|vibration|nonlinear vibrations|shells|vascular biomechanics,Marco Amabili,https://scholar.google.com/citations?view_op=medium_photo&user=m-tvN9kAAAAJ,7042,63,44,190,169,0,0
227927,"Associate Professor of Mechanical Engineering, NIT Rourkela",@nitrkl.ac.in,12191,kJZGPDYAAAAJ,{'indices'},Vibration|Composite|Robotics,Rabindra Kumar Behera,https://scholar.google.com/citations?view_op=medium_photo&user=kJZGPDYAAAAJ,6727,48,33,258,175,0,0
227928,Samuel Langley Distinguished Professor of Engineering at Virginia Tech and NIA,@vt.edu,11425,Z-nvSGcAAAAJ,{'indices'},acoustics|vibration|active noise control|meta materials|sensing,Chris Fuller,https://scholar.google.com/citations?view_op=medium_photo&user=Z-nvSGcAAAAJ,1679,52,17,164,40,0,0
227929,"Professor of Mechanical Engineering, Georgia Institute of Technology",@gatech.edu,11025,Fjn0XsMAAAAJ,{'indices'},controls|dynamics|vibration,William Singhose,https://scholar.google.com/citations?view_op=medium_photo&user=Fjn0XsMAAAAJ,3517,51,30,184,89,0,0
227930,"Professor in Structural Engineering, Chongqing University",@cqu.edu.cn,10963,rnZb4PUAAAAJ,{'indices'},Structural Engineering|Bridge Engineering|Vibration|Tunnel,YB Yang,https://scholar.google.com/citations?view_op=medium_photo&user=rnZb4PUAAAAJ,4536,53,35,129,95,0,0
227931,Indian Institute of Science,,10947,Jd7yh_YAAAAJ,{'indices'},vibration|aerospace|structural dynamics,Anuj Pratap Singh,https://scholar.google.com/citations?view_op=medium_photo&user=Jd7yh_YAAAAJ,5997,41,29,274,155,0,0
227932,"Professor of Mechanical Engineering, University of Utah",@utah.edu,10834,BlBg8LEAAAAJ,{'indices'},vibration|dynamics|mechanical systems|mechanics|gear,Robert G. Parker,https://scholar.google.com/citations?view_op=medium_photo&user=BlBg8LEAAAAJ,4702,50,36,113,86,0,0
227933,Shanghai University,@staff.shu.edu.cn,10298,DPsJrA8AAAAJ,{'indices'},vibration|dynamics|control,Li-Qun Chen,https://scholar.google.com/citations?view_op=medium_photo&user=DPsJrA8AAAAJ,4472,48,33,268,134,0,0
227934,"Professor of Mechanical Sciences, Akdeniz University",@akdeniz.edu.tr,10209,M4qVpSMAAAAJ,{'indices'},Solid mechanics|computational mechanics|plates and shells|vibration|nano mechanics,ömer civalek,https://scholar.google.com/citations?view_op=medium_photo&user=M4qVpSMAAAAJ,7378,64,53,139,114,0,0
227935,"Professor of Mechanical Engineering, Penn State University",@psu.edu,8977,YLWB5A0AAAAJ,{'indices'},Mechatronics|Robotics|Vibration|Energy Storage|CAV,Christopher D. Rahn,https://scholar.google.com/citations?view_op=medium_photo&user=YLWB5A0AAAAJ,4709,45,32,107,64,0,0
227936,Hong Kong Polytechnic University/Université Laval/Sherbrooke University/INSA-Lyon …,@polyu.edu.hk,8972,etTLoQUAAAAJ,{'indices'},Acoustics|Vibration|Noise control|Vibro-acoustics|Structural Health Monitoring,Li Cheng (成利）,https://scholar.google.com/citations?view_op=medium_photo&user=etTLoQUAAAAJ,4846,47,32,220,140,0,0
227937,"Professor of Biomedical Engineering, University of Iowa",@uiowa.edu,8756,sUy4tcUAAAAJ,{'indices'},spine|ergonomics|vibration|posture|standards,David Wilder,https://scholar.google.com/citations?view_op=medium_photo&user=sUy4tcUAAAAJ,1257,42,21,72,32,0,0
227938,"Professor of Applied Dynamics, Aberdeen University",@abdn.ac.uk,7281,e7fUTGoAAAAJ,{'indices'},Vibration|Nonlinear dynamics|Chaos|Mechanics,Marian Wiercigroch,https://scholar.google.com/citations?view_op=medium_photo&user=e7fUTGoAAAAJ,3677,47,31,154,114,0,0
227939,"Distinguished University Professor Emeritus, Auburn University",@auburn.edu,6810,RCUZG2UAAAAJ,{'indices'},acoustics|noise control|vibration,Malcolm J Crocker,https://scholar.google.com/citations?view_op=medium_photo&user=RCUZG2UAAAAJ,1967,34,16,91,30,0,0
227940,UNSW  Canberra,@adfa.edu.au,6682,1TKnNagAAAAJ,{'indices'},Fluid mechanics|acoustics|vibration|power generation|signal processing,Joseph Lai,https://scholar.google.com/citations?view_op=medium_photo&user=1TKnNagAAAAJ,3207,39,29,104,66,0,0
227941,"Prof. of Mechanical Engineering, University of",@engr.uconn.edu,6483,o6FP7rzY7I4C,{'indices'},Controls|Dynamics|Time Delayed Systems|Vibration|Thermoacoustic Instability,"Nejat Olgac, Dr.Eng.Sci. Columbia Uni. 1976, Dr. Hon.Causa Czech Tech. Uni. 2019",https://scholar.google.com/citations?view_op=medium_photo&user=o6FP7rzY7I4C,2179,43,24,107,65,0,0
227942,BMS college of Engineering,@bmsce.ac.in,6230,x4ht5D0AAAAJ,{'indices'},Vibration|tension Buckling|dynamic stability|damping  stiffness|MR fluids,RAVI KUMAR L,https://scholar.google.com/citations?view_op=medium_photo&user=x4ht5D0AAAAJ,4310,20,18,194,122,0,0
227943,"Emeritus Professor of Acoustics and Vibration, Loughborough University",@lboro.ac.uk,6227,FDI6_lQAAAAJ,{'indices'},Acoustics|Vibration|Ultrasonics|Wave propagation,Victor V Krylov,https://scholar.google.com/citations?view_op=medium_photo&user=FDI6_lQAAAAJ,2597,36,24,102,53,0,0
227944,University of Liverpool,@liverpool.ac.uk,6009,rI3jiNgAAAAJ,{'indices'},vibration|noise|mechanics|control|inverse analysis,H Ouyang (full professor),https://scholar.google.com/citations?view_op=medium_photo&user=rI3jiNgAAAAJ,3564,40,28,149,121,0,0
227945,"Professor, Nanyang Technological University",@ntu.edu.sg,5754,Z8_fQ_AAAAAJ,{'indices'},Vibration|Dynamics|Nonlinear vibration|Molecular Dynamics|Fractional Vibration Systems,Rongming Lin,https://scholar.google.com/citations?view_op=medium_photo&user=Z8_fQ_AAAAAJ,1716,33,18,83,40,0,0
227946,National Institute of Technology,@nitrkl.ac.in,5735,tgzS0gQAAAAJ,{'indices'},Artificial Intelligence|Robotics|Vibration|Mechatronics,Dayal R. Parhi,https://scholar.google.com/citations?view_op=medium_photo&user=tgzS0gQAAAAJ,4878,41,35,192,192,0,0
227947,Hanyang University,@hanyang.ac.kr,5556,cAAUUpsAAAAJ,{'indices'},Vibration|Dynamics|Noise,Jintai Chung,https://scholar.google.com/citations?view_op=medium_photo&user=cAAUUpsAAAAJ,2336,30,21,65,43,0,0
227948,Professor of University of Kashan,@kashanu.ac.ir,5119,3el4hdwAAAAJ,{'indices'},Nano mechanic|vibration|stability|FGM|Piezoelectric,Ali Ghorbanpour Arani,https://scholar.google.com/citations?view_op=medium_photo&user=3el4hdwAAAAJ,3894,39,33,138,129,0,0
227949,"Professor of mechanical Engineering, University of Tehran",@ut.ac.ir,5046,vFxZl-8AAAAJ,{'indices'},Vibration|Dynamic systems|machine vision|electronic nose and electronic tongue,seyed saeid mohtasebi,https://scholar.google.com/citations?view_op=medium_photo&user=vFxZl-8AAAAJ,3401,40,35,111,94,0,0
227950,"Professor of Mechanical Engineering, Iran University of Science and Technology",@iust.ac.ir,4984,Gvw42MUAAAAJ,{'indices'},Vibration|Continuum Mechanics|Acoustics,Shahrokh Hosseini Hashemi,https://scholar.google.com/citations?view_op=medium_photo&user=Gvw42MUAAAAJ,3472,40,34,115,99,0,0
227951,"Professor, Ecole Centrale de Lyon & Institut Universitaire de France",@ec-lyon.fr,4490,afYvFMEAAAAJ,{'indices'},vibration|friction-induced vibration|uncertainty quantification|nonlinear dynamical systems|rotordynamics,Jean-Jacques Sinou,https://scholar.google.com/citations?view_op=medium_photo&user=afYvFMEAAAAJ,2459,39,30,91,67,0,0
227952,RV College of Engineering,@rvce.edu.in,4467,BfIeuyYAAAAJ,{'indices'},Vibration|FEA|Composites,RAMESH S SHARMA,https://scholar.google.com/citations?view_op=medium_photo&user=BfIeuyYAAAAJ,2113,29,20,100,43,0,0
227953,Rutgers University,@soe.rutgers.edu,4330,0c2rjFoAAAAJ,{'indices'},structural dynamics|vibration|space settlement|lunar settlement|probabilistic mechanics,haym benaroya,https://scholar.google.com/citations?view_op=medium_photo&user=0c2rjFoAAAAJ,1670,26,14,68,27,0,0
227954,Professor Indian Institute of Technology Madras,@iitm.ac.in,4300,AglK7hUAAAAJ,{'indices'},random vibration|vibration|acoustics|smart structures|chaos,S Narayanan,https://scholar.google.com/citations?view_op=medium_photo&user=AglK7hUAAAAJ,1557,33,21,73,43,0,0
227955,University of Sheffield,@sheffield.ac.uk,4284,BfjvDPUAAAAJ,{'indices'},Vibration|dynamics|control|inerter|digital twin,David J. Wagg,https://scholar.google.com/citations?view_op=medium_photo&user=BfjvDPUAAAAJ,2251,36,25,82,52,0,0
227956,CyMO Research Institute,@cymori.com,4208,oFz4paYAAAAJ,{'indices'},WBV|vibration|exercise|performance|injury prevention,Pedro J. Marin,https://scholar.google.com/citations?view_op=medium_photo&user=oFz4paYAAAAJ,2719,29,25,67,53,0,0
227957,Isfahan University of Technology,@cc.iut.ac.ir,4103,g1pEBswAAAAJ,{'indices'},Vibration|Nanocomposite|nonlinear mechanics,Saeed Ziaei-Rad,https://scholar.google.com/citations?view_op=medium_photo&user=g1pEBswAAAAJ,2659,33,28,102,73,0,0
227958,Basque Foundation of Science,@mondragon.edu,4060,kGTOFDoAAAAJ,{'indices'},Material Science|Physics|Fluid Mechanics|Miscible liquids|vibration,Shevtsova Valentina,https://scholar.google.com/citations?view_op=medium_photo&user=kGTOFDoAAAAJ,2071,36,24,107,73,0,0
227959,The Chinese University of Hong Kong,@ort.cuhk.edu.hk,4002,ikbYghkAAAAJ,{'indices'},Fracture healing|Osteoporotic fracture|Sarcopenia|Vibration|Mechanical stimulation,Wing Hoi Cheung,https://scholar.google.com/citations?view_op=medium_photo&user=ikbYghkAAAAJ,1971,35,27,75,63,0,0
227960,Professor of Dynamics,@nottingham.ac.uk,3872,5mKrHuAAAAAJ,{'indices'},Energy|Vibration|Electrical Machines|rotordynamics,Seamus Garvey,https://scholar.google.com/citations?view_op=medium_photo&user=5mKrHuAAAAAJ,1743,28,17,69,38,0,0
227961,Professeur Ecole Centrale de Lyon,,3736,lbwkFzwAAAAJ,{'indices'},Vibration|structure|dynamique|stabilite|controle,louis Jézéquel,https://scholar.google.com/citations?view_op=medium_photo&user=lbwkFzwAAAAJ,1138,30,16,86,30,0,0
227962,"Professor & Head of Mechanical Engg, IIT Kharagpur",@mech.iitkgp.ernet.in,3660,Lac3uYYAAAAJ,{'indices'},Noise|Vibration|Condition Monitoring|Motor Current|Underwater Acoustics,AR Mohanty,https://scholar.google.com/citations?view_op=medium_photo&user=Lac3uYYAAAAJ,1870,25,20,39,33,0,0
227963,"Professeur, École de Technologie Supérieure",@etsmtl.ca,3644,_gZU9eIAAAAJ,{'indices'},Vibration|modal Analysis|Machinery fault diagnosis,Thomas Marc,https://scholar.google.com/citations?view_op=medium_photo&user=_gZU9eIAAAAJ,1887,31,23,76,49,0,0
227964,University of Wisconsin - Madison,@engr.wisc.edu,3458,kDu2CMgAAAAJ,{'indices'},dynamics|structures|vibration|uncertainty,Daniel Kammer,https://scholar.google.com/citations?view_op=medium_photo&user=kDu2CMgAAAAJ,1076,24,15,49,20,0,0
227965,PSG College of Technology,@gapps.psgtech.ac.in,3394,hTv6OLwAAAAJ,{'indices'},Stability|vibration|soft computing,Dr. Sundaramoorthy Rajasekaran,https://scholar.google.com/citations?view_op=medium_photo&user=hTv6OLwAAAAJ,1368,27,17,55,27,0,0
227966,University Malaysia Sarawak,@feng.unimas.my,3376,1Kf5BxcAAAAJ,{'indices'},wood material|acoustic|vibration,Sinin Hamdan,https://scholar.google.com/citations?view_op=medium_photo&user=1Kf5BxcAAAAJ,2488,27,22,77,60,0,0
227967,"University of Maryland, Baltimore County",@umbc.edu,3370,j2pU3OAAAAAJ,{'indices'},Dynamics|Vibration|Control|Structural Health Monitoring|Renewable Energy,Weidong Zhu,https://scholar.google.com/citations?view_op=medium_photo&user=j2pU3OAAAAAJ,2262,30,25,93,75,0,0
227968,University of Valladolid,@tel.uva.es,3319,cwSV98AAAAAJ,{'indices'},GPs guidance|precision farming|machine learning|machine vision|vibration,Jaime Gomez-Gil,https://scholar.google.com/citations?view_op=medium_photo&user=cwSV98AAAAAJ,2441,17,15,22,20,0,0
227969,University of Wisconsin-Madison,@engr.wisc.edu,3084,A65TGN4AAAAJ,{'indices'},Engineering|Vibration|Dynamics|System Identification|Modal Analysis,Matthew S Allen,https://scholar.google.com/citations?view_op=medium_photo&user=A65TGN4AAAAJ,1930,28,22,85,48,0,0
227970,"Professor, MacEwan University",@macewan.ca,3047,FH7yAKIAAAAJ,{'indices'},Acoustics|Vibration|Signal Processing|Bio-Mechanics|Gait Analysis,Ken Fyfe,https://scholar.google.com/citations?view_op=medium_photo&user=FH7yAKIAAAAJ,1031,19,11,25,12,0,0
227971,Griffith University,@griffith.edu.au,2783,cJSjSjwAAAAJ,{'indices'},Exercise and bone health|vibration|osteoporosis|bone stress injuries,Belinda Beck,https://scholar.google.com/citations?view_op=medium_photo&user=cJSjSjwAAAAJ,1668,29,22,50,43,0,0
227972,"Imperial College, Nanyang Technological University, Monash University",@monash.edu,2769,UahgAI8AAAAJ,{'indices'},Ultrasonics|nondestructive testing|vibration,"Guo Ningqun, Guo N., Guo NQ, Anthony Guo",https://scholar.google.com/citations?view_op=medium_photo&user=UahgAI8AAAAJ,1096,29,17,44,31,0,0
227973,"Professor of Structural Mechanics, University of Southampton",@soton.ac.uk,2592,4tAQTNAAAAAJ,{'indices'},Structures|Elasticity|Vibration,Neil Stephen,https://scholar.google.com/citations?view_op=medium_photo&user=4tAQTNAAAAAJ,891,22,11,42,18,0,0
227974,"School of Mechanical Engineering and Ray W. Herrick Laboratories, Purdue Univ.",@purdue.edu,2573,OHJwR14AAAAJ,{'indices'},Vibration|MEMS|Energetic Materials|Additive Manufacturing|Engineering Education,Jeffrey F. Rhoads,https://scholar.google.com/citations?view_op=medium_photo&user=OHJwR14AAAAJ,1437,25,22,48,38,0,0
227975,Duke University,@duke.edu,2573,NqXEmSsAAAAJ,{'indices'},Aeroelasticity|Unsteady Aerodynamics|Structural Dynamics|Vibration,Robert Kielb,https://scholar.google.com/citations?view_op=medium_photo&user=NqXEmSsAAAAJ,963,27,17,69,36,0,0
227976,"Mechanical Failure Prevention and Reliability Research Centre, Universiti Tun Hussein Onn …",@uthm.edu.my,2479,jFli5k4AAAAJ,{'indices'},Polymer composites|Vibration|Energy harvesting|Structural dynamics|Finite element analysis,Izzuddin Zaman @ Bujang,https://scholar.google.com/citations?view_op=medium_photo&user=jFli5k4AAAAJ,1681,23,20,32,27,0,0
227977,University of South Carolina,@cec.sc.edu,2392,dHzoEVgAAAAJ,{'indices'},Structural Health Monitoring|Ultrasonics|Vibration,Lingyu Yu,https://scholar.google.com/citations?view_op=medium_photo&user=dHzoEVgAAAAJ,1370,26,20,55,38,0,0
227978,"Professor, Laboratoire d'Acoustique de l'Université du Maine LAUM UMR CNRS 6613",@univ-lemans.fr,2387,ydmiV8MAAAAJ,{'indices'},Composites Mécanique|Endommagement|Fatigue|Vibration|Emission Acoustique,EL MAHI,https://scholar.google.com/citations?view_op=medium_photo&user=ydmiV8MAAAAJ,1469,25,20,52,40,0,0
227979,"Professor of Acoustics, Penn State University",@psu.edu,2370,9wGIsh4AAAAJ,{'indices'},Vibration|Acoustics|Noise Control|Flow Noise|CAV,Stephen Hambric,https://scholar.google.com/citations?view_op=medium_photo&user=9wGIsh4AAAAJ,1295,24,17,42,23,0,0
227980,"Mechanical engineering, Kookmin university",@kookmin.ac.kr,2359,_1MQv2kAAAAJ,{'indices'},Rotordynamics|bearing|turbomachinery|vibration|lubrication,Tae Ho Kim,https://scholar.google.com/citations?view_op=medium_photo&user=_1MQv2kAAAAJ,1141,25,19,52,37,0,0
227981,East Tennessee State University ,@etsu.edu,2342,FYjnMgYAAAAJ,{'indices'},sport|strength|cardiovascular|vibration|jump,Michael W Ramsey,https://scholar.google.com/citations?view_op=medium_photo&user=FYjnMgYAAAAJ,1175,21,18,28,24,0,0
227982,Villanova University,@villanova.edu,2340,N0dlRj8AAAAJ,{'indices'},Dynamic systems|diagnostics|machine learning|vibration|nonlinear systems,C. Nataraj,https://scholar.google.com/citations?view_op=medium_photo&user=N0dlRj8AAAAJ,1074,25,17,56,39,0,0
227983,"Professor, Mechanical Engineering,  Amirkabir University of Technology & University of …",@aut.ac.ir,2335,ufZlYwsAAAAJ,{'indices'},System Dynamics and Control|Vibration|Smart Structures|Health Monitoring,Firooz Bakhtiari-Nejad,https://scholar.google.com/citations?view_op=medium_photo&user=ufZlYwsAAAAJ,1451,26,22,57,49,0,0
227984,Curtin University,@curtin.edu.au,2316,j3HgRPEAAAAJ,{'indices'},vibration,Ian Howard,https://scholar.google.com/citations?view_op=medium_photo&user=j3HgRPEAAAAJ,1317,25,19,51,40,0,0
227985,Texas A&M University at Qatar,@qatar.tamu.edu,2312,GAqtfyYAAAAJ,{'indices'},Applied Mechanics|Vibration|Fracture and Contact Mechanics,Sami EL-BORGI,https://scholar.google.com/citations?view_op=medium_photo&user=GAqtfyYAAAAJ,1451,30,24,62,45,0,0
227986,"Professor of Mechanical Engeenring, KNTU University",@kntu.ac.ir,2309,9QAXzD8AAAAJ,{'indices'},Vibration|Plates and Shells|Solid Mechanics,AAJafari,https://scholar.google.com/citations?view_op=medium_photo&user=9QAXzD8AAAAJ,1554,26,19,66,52,0,0
227987,INDIAN INSTITUTE OF TECHNOLOGY GUWAHATI,@iitg.ernet.in,2277,LNTnKtQAAAAJ,{'indices'},vibration|robotics|biomechanics,Santosha K  Dwivedy,https://scholar.google.com/citations?view_op=medium_photo&user=LNTnKtQAAAAJ,1240,23,15,39,25,0,0
227988,Southampton University,@isvr.soton.ac.uk,2260,PmViY98AAAAJ,{'indices'},Vibration|acoustics|pipelines,JM Muggleton,https://scholar.google.com/citations?view_op=medium_photo&user=PmViY98AAAAJ,1068,23,17,38,29,0,0
227989,"Associate Teaching Professor of Mechanical Engineering, Widener University",@widener.edu,2257,LznKQ54AAAAJ,{'indices'},Robotics|Vibration|Mechanical Design,Abbas Fattah,https://scholar.google.com/citations?view_op=medium_photo&user=LznKQ54AAAAJ,718,22,15,32,19,0,0
227990,Wayne state university,@wayne.edu,2180,JtgPXhYAAAAJ,{'indices'},Acoustics|vibration|and noise control,Sean Wu,https://scholar.google.com/citations?view_op=medium_photo&user=JtgPXhYAAAAJ,580,20,11,39,16,0,0
227991,"Associate professor, Occupational and Environmental Medicine, Umeå university",@umu.se,2040,08viJk0AAAAJ,{'indices'},cold exposure|vibration|ergonomics|musculoskeletal disorders|exposure assessment,Jens Wahlström,https://scholar.google.com/citations?view_op=medium_photo&user=08viJk0AAAAJ,1084,21,17,32,28,0,0
227992,"Professor of Vibration Engineering, Loughborough University",@lboro.ac.uk,1971,XH11W_oAAAAJ,{'indices'},vibration|laser vibrometry|laser speckle|acoustics|powertrain,Steve Rothberg,https://scholar.google.com/citations?view_op=medium_photo&user=XH11W_oAAAAJ,777,25,13,53,26,0,0
227993,"Department of Engineering Science, Babeș-Bolyai University, Cluj-Napoca, Romania",@ubbcluj.ro,1942,htoz88QAAAAJ,{'indices'},damage detection|structural health monitoring|vibration|base isolation|signal processing,Gilbert-Rainer Gillich,https://scholar.google.com/citations?view_op=medium_photo&user=htoz88QAAAAJ,1307,26,19,57,44,0,0
227994,"Associate Professor, University of Leeds",@leeds.ac.uk,1942,jzkpu9IAAAAJ,{'indices'},High-Speed Rail|Vibration|Railway track dynamics|transport geotechnics|geotechnical engineering,David P. Connolly,https://scholar.google.com/citations?view_op=medium_photo&user=jzkpu9IAAAAJ,1698,21,21,34,32,0,0
227995,Soonchunhyang university,@sch.ac.kr,1929,od-_Ks4AAAAJ,{'indices'},inkjet|measurement|vibration,Kye-Si Kwon (권계시),https://scholar.google.com/citations?view_op=medium_photo&user=od-_Ks4AAAAJ,1137,21,18,34,25,0,0
227996,Griffith University,@griffith.edu.au,1927,nZf-YokAAAAJ,{'indices'},Manufacturing|Machining technologies|Vibration|Mechatronics,Huaizhong Li,https://scholar.google.com/citations?view_op=medium_photo&user=nZf-YokAAAAJ,1158,23,20,36,33,0,0
227997,Nanyang Technological University,@ntu.edu.sg,1920,z8u_iuwAAAAJ,{'indices'},Finite Elements|Meshless Methods|Meshfree Methods|Vibration,Sellakkutti Rajendran,https://scholar.google.com/citations?view_op=medium_photo&user=z8u_iuwAAAAJ,749,22,16,33,21,0,0
227998,"Associate Professor, Department of Production Engineering, PSG College of Technology",@psgtech.ac.in,1899,mk-jo-QAAAAJ,{'indices'},Machine design|Smart materials|Composites|Vibration,Dr. M. Senthilkumar,https://scholar.google.com/citations?view_op=medium_photo&user=mk-jo-QAAAAJ,1304,21,18,38,30,0,0
227999,"Professor, Istanbul Technical University",@itu.edu.tr,1711,vuYFtqgAAAAJ,{'indices'},Structural dynamics|vibration,Kenan Yuce Sanliturk,https://scholar.google.com/citations?view_op=medium_photo&user=vuYFtqgAAAAJ,601,19,12,31,12,0,0
228000,Brigham young university,@byu.edu,1703,nc3U5u8AAAAJ,{'indices'},vibration|whole-body vibration|stretching|flexibility,J. Brent Feland,https://scholar.google.com/citations?view_op=medium_photo&user=nc3U5u8AAAAJ,651,18,16,21,17,0,0
228001,"Associate Professor DSc, PhD of Machine construction and service and Transport, Silesian …",@polsl.pl,1648,D9k0nJQAAAAJ,{'indices'},Vibration|Vibro-acoustics|Vehicles|Transport|Logistics,Burdzik Rafał,https://scholar.google.com/citations?view_op=medium_photo&user=D9k0nJQAAAAJ,921,19,17,49,31,0,0
228002,"Associate Professor, Department of Mechanical Engineering, Indian Institute of Technology …",@mech.iitkgp.ernet.in,1620,gSZnQGoAAAAJ,{'indices'},Dynamics|Vibration|Control,Goutam Chakraborty,https://scholar.google.com/citations?view_op=medium_photo&user=gSZnQGoAAAAJ,758,21,14,36,22,0,0
228003,National Renewable Energy Laboratory,@osu.edu,1593,LsDbrOwAAAAJ,{'indices'},Wind and Wave Energy|Dynamics|Vibration|Drivetrain|Acoustics,Yi Guo,https://scholar.google.com/citations?view_op=medium_photo&user=LsDbrOwAAAAJ,1138,20,17,33,30,0,0
228004,"Professor of Mechancial Engineering, National Pingtung University of Science and …",@mail.npust.edu.tw,1577,RDAzG_oAAAAJ,{'indices'},Vibration|Acoustics|Modal Testing|Noise|FEA,Bor-Tsuen Wang,https://scholar.google.com/citations?view_op=medium_photo&user=RDAzG_oAAAAJ,319,20,10,26,11,0,0
228005,"Associate Professor of Civil and Environmental Engineering, Stanford University",@stanford.edu,1574,NqsBRwMAAAAJ,{'indices'},Structures as Sensors|Smart Building|Vibration|Structural Health Monitoring|Data Mining,Hae Young Noh,https://scholar.google.com/citations?view_op=medium_photo&user=NqsBRwMAAAAJ,1425,23,21,51,50,0,0
228006,"Professor, Director of Smart Structures and Advanced Materials Lab, University of Zanjan",@znu.ac.ir,1529,hRxR31kAAAAJ,{'indices'},Composites|Nano mechanics|Smart Structures|Sandwich Structures|Vibration,Omid Rahmani,https://scholar.google.com/citations?view_op=medium_photo&user=hRxR31kAAAAJ,1305,21,21,44,42,0,0
228007,Washington State University,@wsu.edu,1458,_FhUvykAAAAJ,{'indices'},Timber Structures|earthquake engineering|vibration|connections|shear walls,J. Daniel Dolan,https://scholar.google.com/citations?view_op=medium_photo&user=_FhUvykAAAAJ,645,20,14,35,20,0,0
228008,Technion,@technion.ac.il,1443,H0P2JhQAAAAJ,{'indices'},Dynamics|Vibration|Rotating structures,Izhak Bucher,https://scholar.google.com/citations?view_op=medium_photo&user=H0P2JhQAAAAJ,633,21,14,38,23,0,0
