,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
189562,"Senior Hydrologist, Statkraft",,1103,_2mMr2sAAAAJ,{'indices'},Snow modeling|hydrology|climate analysis|applied research|winter climate,Dagrun Vikhamar Schuler,https://scholar.google.com/citations?view_op=medium_photo&user=_2mMr2sAAAAJ,665,15,13,23,15,0,0
189563,"Assistant professor, University of Lyon 2, UMR 5600/IRG, France",@univ-lyon2.fr,1101,GKqANZkAAAAJ,{'indices'},hydrology|sediment transport|bankfull discharge|hydraulic geometry|debris flow,Navratil Oldrich,https://scholar.google.com/citations?view_op=medium_photo&user=GKqANZkAAAAJ,652,18,16,24,20,0,0
189564,Ben-Gurion University of the Negev,@bgu.ac.il,1098,yj8rTwsAAAAJ,{'indices'},hydrology|environmental science|stream-groundwater interactions|biogeochemistry,Shai Arnon,https://scholar.google.com/citations?view_op=medium_photo&user=yj8rTwsAAAAJ,756,19,17,27,25,0,0
189565,"Assistant Professor of Civil Engineering, The University of Hong Kong",@hku.hk,1097,M1FZn8oAAAAJ,{'indices'},Hydrology|Water Resources,Ting Fong May CHUI,https://scholar.google.com/citations?view_op=medium_photo&user=M1FZn8oAAAAJ,952,19,18,30,29,0,0
189566,Associated professor of civil water engineering,@gau.ac.ir,1094,PPiyoBcAAAAJ,{'indices'},hydraulic|hydrology|river engineering|scouring,Amir Ahmad Dehghani,https://scholar.google.com/citations?view_op=medium_photo&user=PPiyoBcAAAAJ,743,14,12,34,22,0,0
189567,University of Vermont,@uvm.edu,1093,LUNJ0PAAAAAJ,{'indices'},hydrology,Arne Bomblies,https://scholar.google.com/citations?view_op=medium_photo&user=LUNJ0PAAAAAJ,591,17,15,22,18,0,0
189568,"Hydrologist, D.Sci. (Tech.), Finnish Environment Institute (SYKE)",@ymparisto.fi,1093,TYTUcuUAAAAJ,{'indices'},hydrology|floods|droughts|climate change|scenarios,Noora Veijalainen,https://scholar.google.com/citations?view_op=medium_photo&user=TYTUcuUAAAAJ,647,18,13,30,15,0,0
189569,"Assistant professor, Utrecht University",@uu.nl,1093,-XvfC1EAAAAJ,{'indices'},river management|hydrology|wetland ecology,Menno Straatsma,https://scholar.google.com/citations?view_op=medium_photo&user=-XvfC1EAAAAJ,617,17,12,25,16,0,0
189570,"Soil and water mangement researcher, ARARI",@cornell.edu,1090,-ZJDN5oAAAAJ,{'indices'},Soil mechanics|soil and water conservation|hydrology,Assefa D. Zegeye,https://scholar.google.com/citations?view_op=medium_photo&user=-ZJDN5oAAAAJ,925,17,16,24,23,0,0
189571,Scientist at Los Alamos National Laboratory,@lanl.gov,1089,kaOUJhoAAAAJ,{'indices'},Numerical Modeling|Discrete Fracture Networks|Geophysics|Hydrology,Nataliia Makedonska,https://scholar.google.com/citations?view_op=medium_photo&user=kaOUJhoAAAAJ,911,15,13,22,17,0,0
189572,Met Office,@metoffice.gov.uk,1088,ypWtLyQAAAAJ,{'indices'},climate change|adaptation|hydrology|water resources|soil science,SD Wade,https://scholar.google.com/citations?view_op=medium_photo&user=ypWtLyQAAAAJ,474,14,9,20,9,0,0
189573,Federal University of Paraná,@ufpr.br,1088,Y_YCuGMAAAAJ,{'indices'},micrometeorology|boundary-layer meteorology|turbulence|hydrology,Nelson Luís Dias,https://scholar.google.com/citations?view_op=medium_photo&user=Y_YCuGMAAAAJ,640,16,13,27,15,0,0
189574,"Associate Professor, Department of Water Engineering, Shahrekord University, Shahrekord …",@sku.ac.ir,1084,IU7sKA0AAAAJ,{'indices'},Drought monitoring and forecasting|Water Resources Engineering|Hydrology|Climate Change|System Analysis,Rasoul Mirabbasi,https://scholar.google.com/citations?view_op=medium_photo&user=IU7sKA0AAAAJ,973,18,17,25,24,0,0
189575,SUNY Cortland,@cortland.edu,1084,ZUd4x48AAAAJ,{'indices'},hydrology|water quality modeling|climate change impact,Li Jin,https://scholar.google.com/citations?view_op=medium_photo&user=ZUd4x48AAAAJ,813,20,17,30,26,0,0
189576,"Professor - HAG, NIT Rourkela",@nitrkl.ac.in,1084,lHLd9UQAAAAJ,{'indices'},Hydrology|Hydraulics|River Engineering|Water Quality,KC Patra,https://scholar.google.com/citations?view_op=medium_photo&user=lHLd9UQAAAAJ,641,14,14,23,18,0,0
189577,"University of Bucharest, Faculty of Geography",,1082,Gyc-a9kAAAAJ,{'indices'},Geography|Climate|Water|Hydrology,Pravalie Remus,https://scholar.google.com/citations?view_op=medium_photo&user=Gyc-a9kAAAAJ,973,22,19,27,26,0,0
189578,"professor of hydrology,sapienza rome university",@uniroma1.it,1080,Quf9HtYAAAAJ,{'indices'},hydrology|water resources management|hydraulics.,lucio ubertini,https://scholar.google.com/citations?view_op=medium_photo&user=Quf9HtYAAAAJ,327,17,9,28,8,0,0
189579,"Director, Center for Water Technology, Dept. of Civil Engineering, Kalasalingam Academy of …",@klu.ac.in,1073,kPQuUYcAAAAJ,{'indices'},Artificial Intelligence in Water Resources|Hydrology|Tsunami|Genetic Programming|Water Energy Nexus,Siva Pragasam,https://scholar.google.com/citations?view_op=medium_photo&user=kPQuUYcAAAAJ,480,11,10,14,10,0,0
189580,University of Utah,@utah.edu,1073,_E7rlWYAAAAJ,{'indices'},Biogeochemistry|greenhouse gases|hydrology|urban ecosystems,Rose M. Smith,https://scholar.google.com/citations?view_op=medium_photo&user=_E7rlWYAAAAJ,743,10,9,11,9,0,0
189581,BfG/Federal Institute of Hydrology,@bafg.de,1072,cuBmrzsAAAAJ,{'indices'},remote sensing|hydrology|forecasting|hydro-gravimetry|socio-hydrology,Ben Gouweleeuw,https://scholar.google.com/citations?view_op=medium_photo&user=cuBmrzsAAAAJ,392,12,10,13,10,0,0
189582,"Researcher, Consiglio Nazionale delle Ricerche - Istituto di Ricerca per la Protezione",@irpi.cnr.it,1070,5s8EugQAAAAJ,{'indices'},Engineering Geology|Hydrology|Hydraulic,Oreste Giuseppe Terranova,https://scholar.google.com/citations?view_op=medium_photo&user=5s8EugQAAAAJ,641,16,10,23,15,0,0
189583,"University of Silesia, Institute of Earth Sciences",@us.edu.pl,1070,4iIntR4AAAAJ,{'indices'},geography|hydrology|limnology|environmental protection|tourism,Mariusz Rzętała,https://scholar.google.com/citations?view_op=medium_photo&user=4iIntR4AAAAJ,348,17,8,38,6,0,0
189584,"Researcher of Instituto de Ingeniería, Universidad Autonoma de Baja California",@uabc.edu.mx,1068,XdbuX7cAAAAJ,{'indices'},environmental|hydrology|geohydrology,Jorge Ramírez-Hernández,https://scholar.google.com/citations?view_op=medium_photo&user=XdbuX7cAAAAJ,654,18,14,34,22,0,0
189585,"NSW Office of Water, University of Wollongong",@water.nsw.gov.au,1066,Zr90nW8AAAAJ,{'indices'},Geomorphology|hydrology|environmental flows,Ivars Reinfelds,https://scholar.google.com/citations?view_op=medium_photo&user=Zr90nW8AAAAJ,437,16,12,24,13,0,0
189586,"Associate Professor, California State University Fullerton",@fullerton.edu,1065,t1_fNDwAAAAJ,{'indices'},Hydrology|numerical modeling|analytical modeling|subsurface flow|groundwater flow and transport,Phoolendra Mishra,https://scholar.google.com/citations?view_op=medium_photo&user=t1_fNDwAAAAJ,666,18,15,30,16,0,0
189587,"RED - Risk, Engineering and Development (Pavia, Italy)",@redrisk.com,1065,HC9U0C4AAAAJ,{'indices'},Hydrology|water quality|flood&drought risk,Gianbattista Bussi,https://scholar.google.com/citations?view_op=medium_photo&user=HC9U0C4AAAAJ,1016,20,19,27,25,0,0
189588,Department of Agricultural Sciences - University of Sassari,@uniss.it,1065,gIYn_o4AAAAJ,{'indices'},Hydrology|Environmental Hydraulics|Soil Science,Simone Di Prima,https://scholar.google.com/citations?view_op=medium_photo&user=gIYn_o4AAAAJ,1003,21,21,30,30,0,0
189589,"Czech Technical University, Associate Professor",@fsv.cvut.cz,1065,RO_mOH8AAAAJ,{'indices'},Hydrology,Martin Šanda,https://scholar.google.com/citations?view_op=medium_photo&user=RO_mOH8AAAAJ,635,18,13,27,17,0,0
189590,"Assistant Professor, Department of Geography, University of British Columbia",@ubc.ca,1063,-yNUihgAAAAJ,{'indices'},Micrometeorology|Biogeochemistry|Hydrology|Ecology|Climate Change,Sara Knox,https://scholar.google.com/citations?view_op=medium_photo&user=-yNUihgAAAAJ,983,20,20,26,25,0,0
189591,"Professor emeritus, University of Oslo",@geo.uio.no,1062,lbr4OHwAAAAJ,{'indices'},Hydrology|water resources,Nils Roar Sælthun,https://scholar.google.com/citations?view_op=medium_photo&user=lbr4OHwAAAAJ,317,14,9,20,9,0,0
189592,"Professor of Hydrology and Decision Systems Analysis, Northern Arizona University",@nau.edu,1057,EnlA9boAAAAJ,{'indices'},Hydrology|water resources|multiobjective decision-making|conflict resolution|impacts of forest fire on water quality,Aregai Tecle,https://scholar.google.com/citations?view_op=medium_photo&user=EnlA9boAAAAJ,265,17,9,24,9,0,0
189593,"Deputy Division Leader, Earth and Environmental Sciences Division, Los Alamos National …",@lanl.gov,1053,_T_eMCUAAAAJ,{'indices'},hydrology|earth science|energy|contaminant transport|national security,Andrew Wolfsberg,https://scholar.google.com/citations?view_op=medium_photo&user=_T_eMCUAAAAJ,275,20,12,32,12,0,0
189594,University of Melbourne,@unimelb.edu.au,1052,7N-YnaQAAAAJ,{'indices'},Hydrology|Water Resources|Climate Change|Optimisation,Wenyan Wu,https://scholar.google.com/citations?view_op=medium_photo&user=7N-YnaQAAAAJ,668,18,14,21,19,0,0
189595,"Assistant Professor of Civil and Environmental Engineering, University of Maryland",@umd.edu,1048,PxKbkKkAAAAJ,{'indices'},Hydrology|Satellite-based Remote Sensing|Machine Learning Applications,Barton A. Forman,https://scholar.google.com/citations?view_op=medium_photo&user=PxKbkKkAAAAJ,751,15,13,22,20,0,0
189596,"Professor of Water Resources, Hydraulics, Hydrology Federal University of Pernambuco",@ufpe.br,1048,OcWriaYAAAAJ,{'indices'},Water Resources|Hydraulics|Hydrology|Groundwater|Urban Drainage,Jaime JSP Cabral,https://scholar.google.com/citations?view_op=medium_photo&user=OcWriaYAAAAJ,467,15,11,35,15,0,0
189597,"Associate Professor, Department of Geography, Texas A&M University",@tamu.edu,1047,WQrt7BcAAAAJ,{'indices'},Fluvial geomorphology|Hydrology|Remote sensing,İnci Güneralp,https://scholar.google.com/citations?view_op=medium_photo&user=WQrt7BcAAAAJ,754,16,15,21,18,0,0
189598,Pr.Scientist,@crida.in,1047,31LRP8kAAAAJ,{'indices'},Hydrology|watershed management|climate change,KV Rao,https://scholar.google.com/citations?view_op=medium_photo&user=31LRP8kAAAAJ,700,16,14,28,20,0,0
189599,"University of North Georgia, Gainesville",@ung.edu,1043,mwl0Bi4AAAAJ,{'indices'},Water Resources Management|Remote Sensing|Hydrology|Climate Change,Ali Mehran,https://scholar.google.com/citations?view_op=medium_photo&user=mwl0Bi4AAAAJ,902,12,12,12,12,0,0
189600,Institute of Meteorology and Water Management National Research Institute IMGW-PIB,@imgw.pl,1042,1bZuoG4AAAAJ,{'indices'},environmental engineering|hydrology|water management,"Prof. Bogdan Ozga-Zieliński, Ph.D., D.Sc., M.Sc., P.Eng.",https://scholar.google.com/citations?view_op=medium_photo&user=1bZuoG4AAAAJ,835,13,9,13,9,0,0
189601,University of Zabol,@uoz.ac.ir,1042,BKQkWA0AAAAJ,{'indices'},Artificial Intelligence|Hydrology|water management,Jamshid Piri,https://scholar.google.com/citations?view_op=medium_photo&user=BKQkWA0AAAAJ,733,14,13,14,14,0,0
189602,Universiti Sains Malaysia,@usm.my,1041,PxIfHg8AAAAJ,{'indices'},Hydrology|Climatology|Remote Sensing|GIS,Mou Leong Tan,https://scholar.google.com/citations?view_op=medium_photo&user=PxIfHg8AAAAJ,1024,16,16,17,17,0,0
189603,Professor of Hydraulic Engineering,@ct.ufrn.br,1038,QJKtHkEAAAAJ,{'indices'},Hydraulics|Hydrology|Sedimentology,Lucio Moreira,https://scholar.google.com/citations?view_op=medium_photo&user=QJKtHkEAAAAJ,337,15,8,17,7,0,0
189604,"UHMI, Ukrainian Hydrometeorological Institute",@uhmi.org.ua,1037,_93TXMIAAAAJ,{'indices'},Environmental  Monitoring|Radionuclide Migration|Radiation  Protection|Remediation Strategy|Hydrology,Oleg Voitsekhovych,https://scholar.google.com/citations?view_op=medium_photo&user=_93TXMIAAAAJ,306,17,9,28,8,0,0
189605,Principle Research Fellow,@unisza.edu.my,1036,Q8dlyu8AAAAJ,{'indices'},Environment|hydrology|soil erosion|geology,Muhammad Barzani Gasim,https://scholar.google.com/citations?view_op=medium_photo&user=Q8dlyu8AAAAJ,798,17,15,35,30,0,0
189606,"Institute for Earth and Environmental Sciences, University of Potsdam",@uni-potsdam.de,1033,yZiE01oAAAAJ,{'indices'},Hydrology|Soil Science,Frauke K. Setzer (née Barthold),https://scholar.google.com/citations?view_op=medium_photo&user=yZiE01oAAAAJ,711,14,11,16,11,0,0
189607,"Professor, Institute of Environmental Science and Meteorology, University of the Philippines",@iesm.upd.edu.ph,1033,VCbPbbAAAAAJ,{'indices'},Hydrology|Agricultural engineering|Systems dynamics,Tolentino Moya,https://scholar.google.com/citations?view_op=medium_photo&user=VCbPbbAAAAAJ,231,10,6,11,6,0,0
189608,Professor at Federal University of Pernambuco,@ufpe.br,1029,WRKjfPIAAAAJ,{'indices'},hydrology|greenroof|semiarid region,Sylvana Melo dos Santos,https://scholar.google.com/citations?view_op=medium_photo&user=WRKjfPIAAAAJ,520,18,13,30,15,0,0
189609,"Professor & Head, CAET, OUAT, Bhubaneswar",,1028,uaMQv1kAAAAJ,{'indices'},Irrigation|Drainage|Hydrology|Soil and Water Conservation Engg.,Balram Panigrahi,https://scholar.google.com/citations?view_op=medium_photo&user=uaMQv1kAAAAJ,551,16,13,26,19,0,0
189610,"assitant professor of hydrologic and information engineering, huazhong university of science …",@whu.edu.cn,1027,L3iOO30AAAAJ,{'indices'},hydrology,Huaiwei Sun,https://scholar.google.com/citations?view_op=medium_photo&user=L3iOO30AAAAJ,676,17,12,30,19,0,0
189611,Texas A&M University,@tamu.edu,1026,jKzZGTwAAAAJ,{'indices'},hydrology|agriculture|Upper Blue Nile basin|water harvesting|climate change,Yihun Taddele Dile,https://scholar.google.com/citations?view_op=medium_photo&user=jKzZGTwAAAAJ,944,12,12,15,15,0,0
189612,Researcher at Georgia Institute of Technology,@mail.gatech.edu,1026,MrBukVUAAAAJ,{'indices'},Ecohydrology|Hydrogeology|Hydrology,Mehmet Evren Soylu,https://scholar.google.com/citations?view_op=medium_photo&user=MrBukVUAAAAJ,923,9,8,9,8,0,0
189613,"Department of Geography and Geospatial Sciences, Kansas State University",@ksu.edu,1025,MWXBFn4AAAAJ,{'indices'},Hydrology|Water Resources|Remote Sensing|Climate Change|Human Impacts,Jida Wang,https://scholar.google.com/citations?view_op=medium_photo&user=MWXBFn4AAAAJ,915,19,18,23,22,0,0
189614,City College of New York,@ccny.cuny.edu,1024,mwi5KTkAAAAJ,{'indices'},Hydrology|Hydroinformatics|Sustainable Development|Data Management,Michael Piasecki,https://scholar.google.com/citations?view_op=medium_photo&user=mwi5KTkAAAAJ,305,14,9,19,6,0,0
189615,"Assistant Professor, Dept. Civil & Environmental Engineering, Vanderbilt University",@vanderbilt.edu,1024,n6MzZ7cAAAAJ,{'indices'},Hydrology|groundwater-surface water interactions|flow and transport,Jesus Gomez-Velez,https://scholar.google.com/citations?view_op=medium_photo&user=n6MzZ7cAAAAJ,788,16,15,22,19,0,0
189616,Lawrence Berkeley National Laboratory,@lbl.gov,1024,tVx-vrAAAAAJ,{'indices'},Geophysiscs|Hydrology|Remote sensing|Hydro-biogeochemcial processes,Baptiste Dafflon,https://scholar.google.com/citations?view_op=medium_photo&user=tVx-vrAAAAAJ,733,19,16,25,22,0,0
189617,Alpen-Adria-Universität Klagenfurt,@aau.at,1023,fm5Bba8AAAAJ,{'indices'},geography|hydrology|ecohydrology|socio-hydrology,Glenda Garcia-Santos,https://scholar.google.com/citations?view_op=medium_photo&user=fm5Bba8AAAAJ,681,14,10,16,10,0,0
189618,"Assistant Professor, University of New Orleans, LA",@ce.gatech.edu,1021,B937oMUAAAAJ,{'indices'},Hydrology|Ecohydrology|Climate studies|Coastal Engineering|Environmental Engineering,Satish Bastola,https://scholar.google.com/citations?view_op=medium_photo&user=B937oMUAAAAJ,676,17,15,25,22,0,0
189619,"Research Fellow, Florida State University/GFZ-Potsdam",@fsu.edu,1021,_nt93OIAAAAJ,{'indices'},Biogeochemistry|nutrient cycling|Cryosphere|hydrology,Jon Hawkings,https://scholar.google.com/citations?view_op=medium_photo&user=_nt93OIAAAAJ,936,17,17,21,21,0,0
189620,Dr.,@uba.de,1020,UN1tBM4AAAAJ,{'indices'},hydrology|models|salinization|statistics|ecotoxicology,"Graeff, Thomas",https://scholar.google.com/citations?view_op=medium_photo&user=UN1tBM4AAAAJ,479,13,12,14,13,0,0
189621,"Hiroshima University, Kagawa University, University of Tokyo",@hiroshima-u.ac.jp,1020,OlH9PREAAAAJ,{'indices'},hydraulics|hydrology,Yoshihisa Kawahara,https://scholar.google.com/citations?view_op=medium_photo&user=OlH9PREAAAAJ,299,14,9,22,7,0,0
189622,"Professor of Civil Engineering, Gyeongsang National University",@gnu.ac.kr,1020,49GkpVYAAAAJ,{'indices'},Climate Change|Hydrology|Meteorology|Climatology,Taesam Lee,https://scholar.google.com/citations?view_op=medium_photo&user=49GkpVYAAAAJ,729,17,14,24,20,0,0
189623,Environment and Climate Change Canada,@canada.ca,1019,d9i0RpMAAAAJ,{'indices'},Climate Extremes|Climatic Change|Risk analysis|Hydrology,"Dae Il Jeong, Ph.D., P.Eng",https://scholar.google.com/citations?view_op=medium_photo&user=d9i0RpMAAAAJ,651,19,15,26,22,0,0
189624,USDA-ARS,@ars.usda.gov,1019,Ww6lB0oAAAAJ,{'indices'},water resources|hydrology,Michele Reba,https://scholar.google.com/citations?view_op=medium_photo&user=Ww6lB0oAAAAJ,737,19,17,24,24,0,0
189625,Los Alamos National Laboratory,@lanl.gov,1018,rPzCVjEAAAAJ,{'indices'},applied mathematics|hydrology|computational science|quantum computing,Daniel O'Malley,https://scholar.google.com/citations?view_op=medium_photo&user=rPzCVjEAAAAJ,875,18,16,31,26,0,0
189626,"Professor of Biological Systems Engineering, University of Wisconsin-Madison",@wisc.edu,1018,rO6dL9wAAAAJ,{'indices'},water resources|watersheds|hydrology|erosion,Anita Thompson,https://scholar.google.com/citations?view_op=medium_photo&user=rO6dL9wAAAAJ,568,19,14,24,19,0,0
189627,İstanbul Technical University,,1016,BiVogvoAAAAJ,{'indices'},hydraulics|coastal engineering|hydrology,sedat kabdasli,https://scholar.google.com/citations?view_op=medium_photo&user=BiVogvoAAAAJ,403,20,10,28,12,0,0
189628,University of Bern,@giub.unibe.ch,1015,_KZQLLQAAAAJ,{'indices'},Hydrology|Precipitation downscaling|Analog methods|Climate change|Debris flows,Pascal Horton,https://scholar.google.com/citations?view_op=medium_photo&user=_KZQLLQAAAAJ,595,16,13,20,17,0,0
189629,Politecnico di Milano,@polimi.it,1013,e7GbbvwAAAAJ,{'indices'},hydrology|water resources|remote sensing|flood|irrigation,Chiara Corbari,https://scholar.google.com/citations?view_op=medium_photo&user=e7GbbvwAAAAJ,711,17,14,27,20,0,0
189630,Montana State University,@montana.edu,1011,Wfq4nAYAAAAJ,{'indices'},Hydrology|Ecology|Biogeochemistry,Robert Payn,https://scholar.google.com/citations?view_op=medium_photo&user=Wfq4nAYAAAAJ,615,14,12,17,14,0,0
189631,"Finnish Environment Institute, Fresh Water Center, Water Information Unit",@ymparisto.fi,1010,CBYqE6YAAAAJ,{'indices'},Water quality modelling|Hydrology|Bayesian Inference Sampling and Decision …|Lake and River Basin Management|Water Reso,Olli Malve,https://scholar.google.com/citations?view_op=medium_photo&user=CBYqE6YAAAAJ,333,16,11,25,13,0,0
189632,"Hydrologist, Finnish Environment Institute",@ymparisto.fi,1010,4pf4eroAAAAJ,{'indices'},hydrology|nutrients|water quality,Markus Huttunen,https://scholar.google.com/citations?view_op=medium_photo&user=4pf4eroAAAAJ,405,15,11,28,12,0,0
189633,"Professor of Hydrology, University of Nevada",@unr.edu,1009,pOm5MRgAAAAJ,{'indices'},Hydrology|Microbiology|UAS,Mark Walker,https://scholar.google.com/citations?view_op=medium_photo&user=pOm5MRgAAAAJ,290,16,8,20,8,0,0
189634,NIWA,@niwa.co.nz,1003,rupnUQkAAAAJ,{'indices'},Hydrology|Geomorphology|GIS,Jim Griffiths,https://scholar.google.com/citations?view_op=medium_photo&user=rupnUQkAAAAJ,719,14,13,21,17,0,0
189635,University of California at Davis,@ucdavis.edu,1002,gdMi23sAAAAJ,{'indices'},Water Resources Management|Hydrology|waste management|vadose zone,Majdi Abou Najm,https://scholar.google.com/citations?view_op=medium_photo&user=gdMi23sAAAAJ,709,17,16,32,29,0,0
189636,Oregon State University Cascades,@onid.oregonstate.edu,1000,58UQUYwAAAAJ,{'indices'},Fluvial Geomorphology|Climate Science|Tectonics|Geochemistry|Hydrology,Sam VanLaningham,https://scholar.google.com/citations?view_op=medium_photo&user=58UQUYwAAAAJ,604,15,12,15,12,0,0
189637,Jijel University,@univ-jijel.dz,1000,2pMp_RQAAAAJ,{'indices'},Hydrogeology|Hydrology|Numerical Modelling|Environment,Farès Kessasra,https://scholar.google.com/citations?view_op=medium_photo&user=2pMp_RQAAAAJ,314,17,10,28,11,0,0
189638,APEC Climate Center,@apcc21.org,999,zLyTfVIAAAAJ,{'indices'},Hydrology|Water Quality|Climate Change|Distributed Modeling,Jaepil Cho,https://scholar.google.com/citations?view_op=medium_photo&user=zLyTfVIAAAAJ,560,19,14,27,21,0,0
189639,University of Tasmania,@utas.edu.au,999,4rdFJcIAAAAJ,{'indices'},Soil Science|hydrology,Marcus Hardie,https://scholar.google.com/citations?view_op=medium_photo&user=4rdFJcIAAAAJ,777,14,12,20,16,0,0
189640,University of Wyoming,@uwyo.edu,997,NiEZsYsAAAAJ,{'indices'},water resources|hydrology|soil moisture|erosion,Ginger B. Paige,https://scholar.google.com/citations?view_op=medium_photo&user=NiEZsYsAAAAJ,456,16,11,22,16,0,0
189641,"Emeritus professor, University of Tsukuba",@geoenv.tsukuba.ac.jp,991,gAkNE2QAAAAJ,{'indices'},Hydrology,Norio Tase,https://scholar.google.com/citations?view_op=medium_photo&user=gAkNE2QAAAAJ,318,16,8,22,6,0,0
189642,FAO Representative in Yemen,@fao.org,989,dNyYFSIAAAAJ,{'indices'},Food Security|Water Resources|Hydrology|Climate Change|GIS & Remote Sensing,"Hussein Gadain, PhD",https://scholar.google.com/citations?view_op=medium_photo&user=dNyYFSIAAAAJ,590,14,13,21,14,0,0
189643,CAS,@mails.ucas.ac.cn,987,UCutouYAAAAJ,{'indices'},Hydrology|Meteorology|RS|GIS,Hao Guo,https://scholar.google.com/citations?view_op=medium_photo&user=UCutouYAAAAJ,957,17,16,24,24,0,0
189644,professor of watershed science and engineering (water resources),@cc.iut.ac.ir,986,IHtOW2MAAAAJ,{'indices'},Hydrology|watershed management|climate change|drought,Saeed Soltani,https://scholar.google.com/citations?view_op=medium_photo&user=IHtOW2MAAAAJ,770,16,14,22,20,0,0
189645,"Associate Professor, Nanjing University",@nju.edu.cn,985,P2gn7G4AAAAJ,{'indices'},Hydrology|Hydrometeorology,Long Yang,https://scholar.google.com/citations?view_op=medium_photo&user=P2gn7G4AAAAJ,920,17,17,22,22,0,0
189646,"Professor für Angewandte Physische Geographie, Ruhr-Universität Bochum",@rub.de,985,98qEt3kAAAAJ,{'indices'},geography|hydrology|geomorphology|landscape ecology|urban areas,Harald Zepp,https://scholar.google.com/citations?view_op=medium_photo&user=98qEt3kAAAAJ,317,15,9,21,9,0,0
189647,University of Calabria,@unical.it,984,OhrApj4AAAAJ,{'indices'},Water resources|hydrology|hydrometeorology,Alfonso Senatore,https://scholar.google.com/citations?view_op=medium_photo&user=OhrApj4AAAAJ,693,17,14,22,18,0,0
189648,"College of Arts and Sciences, Western Carolina University",@email.wcu.edu,982,y4Yl-3kAAAAJ,{'indices'},Hydrology,David Kinner,https://scholar.google.com/citations?view_op=medium_photo&user=y4Yl-3kAAAAJ,388,12,8,15,7,0,0
189649,"Professor، Department of Water Engineering, Lahijan branch, Islamic Azad University, Iran",@liau.ac.ir,980,jSezIUAAAAAJ,{'indices'},water Engineering|climate change|modelling|hydrology|soil and water research,Ebrahim Amiri,https://scholar.google.com/citations?view_op=medium_photo&user=jSezIUAAAAAJ,706,17,15,28,19,0,0
189650,University of North Carolina at Charlotte,@uncc.edu,975,DXiLt2AAAAAJ,{'indices'},Hydrogeology|Aqueous Geochemistry|Environmental Geochemistry|Hydrology|Isotope geochemistry,David S. Vinson,https://scholar.google.com/citations?view_op=medium_photo&user=DXiLt2AAAAAJ,620,15,13,16,14,0,0
189651,Universidad Politécnica de Madrid,,973,eRCud6gAAAAJ,{'indices'},geomatics|river restoration|land degradation|movement control|hydrology,Miguel Marchamalo,https://scholar.google.com/citations?view_op=medium_photo&user=eRCud6gAAAAJ,743,17,16,32,26,0,0
189652,"Professor of Center for Technology, Federal University of Alagoas",@ctec.ufal.br,970,bFJ0bKYAAAAJ,{'indices'},Hydrology|Ecological Modelling,Carlos Ruberto Fragoso Jr,https://scholar.google.com/citations?view_op=medium_photo&user=bFJ0bKYAAAAJ,606,13,13,19,16,0,0
189653,"Full Professor, Hydraulic Engineering, Università di Salerno",@unisa.it,970,IKHuCeUAAAAJ,{'indices'},Hydraulic Engineering|Hydrology|Water Resources Management,Paolo VILLANI,https://scholar.google.com/citations?view_op=medium_photo&user=IKHuCeUAAAAJ,493,14,10,18,10,0,0
189654,Hellenic Air Force,@itia.ntua.gr,969,cAOKUGoAAAAJ,{'indices'},hydrology|forecasting|random forests|machine learning|statistical learning,Hristos Tyralis,https://scholar.google.com/citations?view_op=medium_photo&user=cAOKUGoAAAAJ,932,17,17,24,24,0,0
189655,Iowa State University,@iastate.edu,968,s8J2A_wAAAAJ,{'indices'},forecasting|snow|hydrology|sociohydrology,Kristie Franz,https://scholar.google.com/citations?view_op=medium_photo&user=s8J2A_wAAAAJ,540,18,16,22,19,0,0
189656,Programme Leader,@landcareresearch.co.nz,967,CI_SOm4AAAAJ,{'indices'},water|resource management|hydrology|catchment management,Andrew Fenemor,https://scholar.google.com/citations?view_op=medium_photo&user=CI_SOm4AAAAJ,391,16,10,22,11,0,0
189657,University of Colorado Denver,@ucdenver.edu,966,u2fYOKgAAAAJ,{'indices'},civil engineering|hydrology|hydrogeology|environmental engineering,David C. Mays,https://scholar.google.com/citations?view_op=medium_photo&user=u2fYOKgAAAAJ,544,12,10,12,10,0,0
189658,University of Miyazaki,@cc.miyazaki-u.ac.jp,965,WEmlPi4AAAAJ,{'indices'},Hydrology|Erosion Control,Yoshinori Shinohara,https://scholar.google.com/citations?view_op=medium_photo&user=WEmlPi4AAAAJ,658,19,15,28,24,0,0
189659,China Three Gorges University,@whu.edu.cn,963,sUpxDf4AAAAJ,{'indices'},water resources|hydrology|climate change|flood frequency analysis,Jiali Guo,https://scholar.google.com/citations?view_op=medium_photo&user=sUpxDf4AAAAJ,728,16,16,22,18,0,0
189660,USFWS,@fws.gov,963,G4C3_40AAAAJ,{'indices'},remote sensing|floodplains|hydrology|swamps|wetlands,Yvonne Allen,https://scholar.google.com/citations?view_op=medium_photo&user=G4C3_40AAAAJ,242,15,10,18,11,0,0
189661,"Interim Dean, School of Engineering, American University of Ras Al Khaimah",@aurak.ac.ae,960,vASjAZ0AAAAJ,{'indices'},Water Resources|Climate Change adaptation|Disasters|Mass Emergencies|Hydrology,Hamed Assaf,https://scholar.google.com/citations?view_op=medium_photo&user=vASjAZ0AAAAJ,407,14,10,19,10,0,0
