,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
135955,University of Illinois at Urbana-Champaign,@cern.ch,89886,FC5ONVMAAAAJ,{'indices'},Higgs and Top Physics|Deep Learning|Large Scale Distributed Data Analysis|Sports Analytics|Complex Systems,Austin Basye,https://scholar.google.com/citations?view_op=medium_photo&user=FC5ONVMAAAAJ,56090,117,96,244,238,0,0
135956,"Senior Researcher, Zurich University of Applied Sciences (ZHAW)",@zhaw.ch,87863,ZgO3g3QAAAAJ,{'indices'},Particle Physics|Deep Learning|Artificial Intelligence,Frank-Peter Schilling,https://scholar.google.com/citations?view_op=medium_photo&user=ZgO3g3QAAAAJ,38465,146,89,346,275,0,0
135957,Google DeepMind,@google.com,86327,L7lMQkQAAAAJ,{'indices'},Deep Learning,Karen Simonyan,https://scholar.google.com/citations?view_op=medium_photo&user=L7lMQkQAAAAJ,83842,44,42,52,50,0,0
135958,"Research Scientist, Google Brain",@google.com,85175,yyIoQu4AAAAJ,{'indices'},Machine Learning|Deep Learning|Neural Networks|Variational Inference|Identifiability,Diederik P. Kingma,https://scholar.google.com/citations?view_op=medium_photo&user=yyIoQu4AAAAJ,83903,21,21,23,23,0,0
135959,DeepMind,@kavukcuoglu.org,77214,sGFyDIUAAAAJ,{'indices'},deep learning|machine learning|computer vision,koray kavukcuoglu,https://scholar.google.com/citations?view_op=medium_photo&user=sGFyDIUAAAAJ,72446,64,64,80,75,0,0
135960,you.com,@stanford.edu,76329,FaOcyfMAAAAJ,{'indices'},natural language processing|deep learning|machine learning|artificial intelligence|computer vision,Richard Socher,https://scholar.google.com/citations?view_op=medium_photo&user=FaOcyfMAAAAJ,68503,54,54,133,130,0,0
135961,International Rice Research Institute,@ieee.org,68836,4ul1v50AAAAJ,{'indices'},Artificial Intelligence|Deep Learning|Genomics|Gene-editing,Ajay Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=4ul1v50AAAAJ,39097,125,97,1029,848,0,0
135962,"Radiation Therapy Medical Physics Group, Dept. Oncology, University of Oxford",@oncology.ox.ac.uk,68424,4uTfvSQAAAAJ,{'indices'},Particle Physics|Medical Physics|Medical Imaging|Deep Learning,Tom Whyntie,https://scholar.google.com/citations?view_op=medium_photo&user=4uTfvSQAAAAJ,32347,97,63,155,130,0,0
135963,Soar Technology Inc.,@modelbenders.com,66720,zcdFTAMAAAAJ,{'indices'},CTO|surgical robotics|AI|deep learning|simulation,Roger D Smith,https://scholar.google.com/citations?view_op=medium_photo&user=zcdFTAMAAAAJ,24887,95,59,873,374,0,0
135964,"Applied Scientist - Alexa AI, Amazon",@amazon.com,65035,Bz7ww9sAAAAJ,{'indices'},NLP|Machine Learning|Deep Learning|Particle Physics,Rylan Conway,https://scholar.google.com/citations?view_op=medium_photo&user=Bz7ww9sAAAAJ,32669,125,90,248,222,0,0
135965,New York University,@nyu.edu,63597,0RAmmIAAAAAJ,{'indices'},Machine Learning|Deep Learning,Kyunghyun Cho,https://scholar.google.com/citations?view_op=medium_photo&user=0RAmmIAAAAAJ,61686,65,63,147,145,0,0
135966,"Institute for Machine Learning, Johannes Kepler University Linz",@ml.jku.at,60243,tvUH3WMAAAAJ,{'indices'},Machine Learning|Deep Learning|Artificial Intelligence|Neural Networks|Bioinformatics,Sepp Hochreiter,https://scholar.google.com/citations?view_op=medium_photo&user=tvUH3WMAAAAJ,55579,41,36,83,64,0,0
135967,"Millikan fellow, California Institute of Technology",@cern.ch,58848,ZTqZD80AAAAJ,{'indices'},experimental high-energy physics|data science|deep learning|artificial intelligence|FPGAs,Jennifer Ngadiuba,https://scholar.google.com/citations?view_op=medium_photo&user=ZTqZD80AAAAJ,51501,130,122,561,560,0,0
135968,Google Inc.,@google.com,55323,TKvd_Z4AAAAJ,{'indices'},Machine Learning|Deep Learning|Online Advertising,Kai Chen,https://scholar.google.com/citations?view_op=medium_photo&user=TKvd_Z4AAAAJ,48542,32,22,55,44,0,0
135969,"Chief AI Officer, Citadel",@ieee.org,54595,GQWTo4MAAAAJ,{'indices'},Speech and Language Processing|Deep learning|Artificial Intelligence|Signal Processing|Financial Engineering,Li Deng,https://scholar.google.com/citations?view_op=medium_photo&user=GQWTo4MAAAAJ,37569,97,69,404,227,0,0
135970,"Professor, Polytechnique Montréal & Mila, Element AI, Canada CIFAR AI Chair",@polymtl.ca,54288,1ScWJOoAAAAJ,{'indices'},Deep Learning|Computer Vision & Pattern Recognition|Natural Language Processing|Data Mining|AI,Chris Pal,https://scholar.google.com/citations?view_op=medium_photo&user=1ScWJOoAAAAJ,22885,47,39,91,76,0,0
135971,"Hitachi, Ltd.",@hitachi.com,54217,uh1hBKsAAAAJ,{'indices'},Simulation|Mesh generation and application|Deep learning,Zhang Zixian,https://scholar.google.com/citations?view_op=medium_photo&user=uh1hBKsAAAAJ,30102,90,71,1143,696,0,0
135972,"西安交通大学 数学与统计学院 副教授 Xi'an Jiaotong University, School of Mathematics and …",@mail.xjtu.edu.cn,54039,b5KG5awAAAAJ,{'indices'},模式识别、集成学习、深度学习 Pattern …|Ensemble learning|Deep learning,张春霞 Zhang Chun-Xia,https://scholar.google.com/citations?view_op=medium_photo&user=b5KG5awAAAAJ,33655,92,75,1085,744,0,0
135973,"Professor of Statistics, Seoul National University",@snu.ac.kr,50134,ww1zLWEAAAAJ,{'indices'},missing data|machine learning|bandit|deep learning,Myunghee Cho Paik,https://scholar.google.com/citations?view_op=medium_photo&user=ww1zLWEAAAAJ,10236,69,42,131,95,0,0
135974,University of Oslo,@fys.uio.no,47889,0gS6n8IAAAAJ,{'indices'},high energy nuclear physics|particle physics|computing science|machine learning|deep learning,Ionut Cristian Arsene,https://scholar.google.com/citations?view_op=medium_photo&user=0gS6n8IAAAAJ,29887,100,88,247,234,0,0
135975,"Professor, University of California, Irvine",@ics.uci.edu,47283,RhFhIIgAAAAJ,{'indices'},Artificial Intelligence|Deep Learning|Bioinformatics|Physics|Mathematics,Pierre Baldi,https://scholar.google.com/citations?view_op=medium_photo&user=RhFhIIgAAAAJ,19219,107,74,322,243,0,0
135976,"Research Scientist, Google DeepMind",@google.com,46014,jEANvfgAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Deep Learning,Scott Reed,https://scholar.google.com/citations?view_op=medium_photo&user=jEANvfgAAAAJ,44766,23,22,28,25,0,0
135977,Pennsylvania State University,@psu.edu,45808,sAkg9T8AAAAJ,{'indices'},Information extraction|search engines|information retrieval|deep learning|digital libraries,C Lee Giles,https://scholar.google.com/citations?view_op=medium_photo&user=sAkg9T8AAAAJ,13967,102,56,398,239,0,0
135978,"Professor, KU Leuven",@esat.kuleuven.be,43935,WtBmh0UAAAAJ,{'indices'},AI|Machine Learning|Systems and Control|Complex Networks|Deep Learning,Johan Suykens,https://scholar.google.com/citations?view_op=medium_photo&user=WtBmh0UAAAAJ,16257,82,50,347,226,0,0
135979,University of Notre Dame,@nd.edu,43297,xZ0xqDMAAAAJ,{'indices'},Particle Physics|Machine Learning|Deep Learning|CMS Collaboration,Nabarun Dev,https://scholar.google.com/citations?view_op=medium_photo&user=xZ0xqDMAAAAJ,42552,105,104,392,392,0,0
135980,"Research Scientist, Google Brain",@google.com,42838,Vs-MdPcAAAAJ,{'indices'},Machine Learning|Deep Learning|Representation Learning,Samy Bengio,https://scholar.google.com/citations?view_op=medium_photo&user=Vs-MdPcAAAAJ,30084,80,61,234,142,0,0
135981,"Professor of Chemistry, Stanford University",@stanford.edu,42322,cWe_xpUAAAAJ,{'indices'},Biophysics|statistical mechanics|protein folding|computational biology|deep learning,Vijay Pande,https://scholar.google.com/citations?view_op=medium_photo&user=cWe_xpUAAAAJ,19552,105,70,316,229,0,0
135982,"Associate Professor of Computational Biology, Cornell University",@cornell.edu,40615,rS0EX5EAAAAJ,{'indices'},computational genomics|population genetics|statistical genetics|deep learning|human genetics,Alon Keinan,https://scholar.google.com/citations?view_op=medium_photo&user=rS0EX5EAAAAJ,26588,45,38,75,67,0,0
135983,"Staff Scientist, Lawrence Berkeley National Laboratory",@lbl.gov,40342,4CpTP8YAAAAJ,{'indices'},Particle Physics|Deep Learning|Quantum Computing|Solid State Detectors,Benjamin Nachman,https://scholar.google.com/citations?view_op=medium_photo&user=4CpTP8YAAAAJ,27094,61,54,312,284,0,0
135984,"Facebook AI Research; U. Montreal (Professor, Computer Sc. & Op. Res.); MILA; CIFAR",@iro.umontreal.ca,40274,WBCKQMsAAAAJ,{'indices'},Machine Learning|Deep Learning|Artificial Intelligence,Pascal Vincent,https://scholar.google.com/citations?view_op=medium_photo&user=WBCKQMsAAAAJ,31477,44,40,72,63,0,0
135985,GoDaddy,@godaddy.com,39933,JxET15wAAAAJ,{'indices'},Maximum likelihood|Deep learning|Image analysis|Structural biology,Navraj Pannu,https://scholar.google.com/citations?view_op=medium_photo&user=JxET15wAAAAJ,11545,27,19,38,30,0,0
135986,Two Sigma,@twosigma.com,39816,L9lS9_AAAAAJ,{'indices'},machine learning|neural networks|deep learning|reinforcement learning,Mike Schuster,https://scholar.google.com/citations?view_op=medium_photo&user=L9lS9_AAAAAJ,38699,25,21,33,24,0,0
135987,"Senior Research Scientist, Google DeepMind",@google.com,38840,htPVdRMAAAAJ,{'indices'},Machine Learning|Deep Learning|Neuroscience|Reinforcement Learning|Memory,Timothy P. Lillicrap,https://scholar.google.com/citations?view_op=medium_photo&user=htPVdRMAAAAJ,38102,48,47,80,76,0,0
135988,"Professor of Medical Image Analysis, Radboud University",@radboudumc.nl,37947,O1j6_MsAAAAJ,{'indices'},Medical Image Analysis|Medical Imaging|Deep Learning|Computer-Aided Diagnosis|Machine Learning,Bram van Ginneken,https://scholar.google.com/citations?view_op=medium_photo&user=O1j6_MsAAAAJ,24622,84,66,308,248,0,0
135989,Cornell University,@cornell.edu,37656,8RVWMycAAAAJ,{'indices'},machine learning|deep learning|metric learning|computer vision,Kilian Weinberger,https://scholar.google.com/citations?view_op=medium_photo&user=8RVWMycAAAAJ,30905,66,55,128,113,0,0
135990,Adobe | MIT | UC Berkeley,@cs.berkeley.edu,37606,-ltRSM0AAAAJ,{'indices'},computer vision|machine learning|deep learning,Evan Shelhamer,https://scholar.google.com/citations?view_op=medium_photo&user=-ltRSM0AAAAJ,35738,14,14,14,14,0,0
135991,Google Inc.,@google.com,37170,EemUE4gAAAAJ,{'indices'},Distributed Systems|Machine Learning|Artificial Intelligence|Natural Language Processing|Deep Learning,Zhifeng Chen,https://scholar.google.com/citations?view_op=medium_photo&user=EemUE4gAAAAJ,35498,32,30,38,37,0,0
135992,"Vice President/Distinguished Scientist at Amazon, and Professor, Computer Science, UT …",@cs.utexas.edu,36964,xBv5ZfkAAAAJ,{'indices'},Machine Learning|Deep Learning|Big Data Analytics|Numerical Linear Algebra|Computational Mathematics,Inderjit S. Dhillon,https://scholar.google.com/citations?view_op=medium_photo&user=xBv5ZfkAAAAJ,16652,87,64,203,168,0,0
135993,"Stanford, CERN, LHCb, NIO, Athena Robotics, BORGWARD",@syr.edu,36920,l5SGbzEAAAAJ,{'indices'},Physics|Science|Deep Learning|AI|Autonomous Driving,Dr. Zhou Xing,https://scholar.google.com/citations?view_op=medium_photo&user=l5SGbzEAAAAJ,22594,104,77,269,258,0,0
135994,Global Head of AI,@sanofi.com,36510,bxYKdmYAAAAJ,{'indices'},Machine Learning|Deep Learning|Natural Language Processing|Drug Design|Control Theory,Reza Olfati-Saber,https://scholar.google.com/citations?view_op=medium_photo&user=bxYKdmYAAAAJ,14913,43,29,54,43,0,0
135995,Element AI,@iro.umontreal.ca,36399,Nq0dVMcAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Deep Learning,Dzmitry Bahdanau,https://scholar.google.com/citations?view_op=medium_photo&user=Nq0dVMcAAAAJ,35501,16,16,17,17,0,0
135996,"Research Scientist, Google",@google.com,36336,0nPi5YYAAAAJ,{'indices'},Deep Learning|Computer Vision|Robotics|Self-Supervised Learning,Pierre Sermanet,https://scholar.google.com/citations?view_op=medium_photo&user=0nPi5YYAAAAJ,33628,22,18,29,24,0,0
135997,"Product Lead for Pathology, Google AI",@google.com,35790,5ZzCzlAAAAAJ,{'indices'},Pathology|Deep Learning|Genomics,Craig Mermel,https://scholar.google.com/citations?view_op=medium_photo&user=5ZzCzlAAAAAJ,21361,37,35,46,41,0,0
135998,Google DeepMind,@google.com,35413,17fLjgQAAAAJ,{'indices'},Protein structure prediction|Machine Learning|Deep Learning|Speech recognition|Computer Vision,Andrew Senior,https://scholar.google.com/citations?view_op=medium_photo&user=17fLjgQAAAAJ,25525,71,53,168,129,0,0
135999,"Professor of AI, Imperial College London & University of Augsburg & CSO, audEERING",@imperial.ac.uk,35206,TxKNCSoAAAAJ,{'indices'},AI|Deep Learning|Digital Health|Audio|Affective Computing,Björn Schuller,https://scholar.google.com/citations?view_op=medium_photo&user=TxKNCSoAAAAJ,23921,86,72,482,366,0,0
136000,,,34574,TbyFKKMAAAAJ,{'indices'},Artificial Intelligence|Machine Learning|Deep Learning,Vikas Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=TbyFKKMAAAAJ,20358,81,57,678,516,0,0
136001,LG AI Research / U. Michigan,@umich.edu,33839,fmSHtE8AAAAJ,{'indices'},Machine Learning|Deep Learning|Reinforcement Learning|Computer Vision|Artificial Intelligence,Honglak Lee,https://scholar.google.com/citations?view_op=medium_photo&user=fmSHtE8AAAAJ,26030,68,63,109,107,0,0
136002,"Research Scientist, OpenAI",@google.com,32616,6dskOSUAAAAJ,{'indices'},Machine Learning|Deep Learning,Christopher Olah,https://scholar.google.com/citations?view_op=medium_photo&user=6dskOSUAAAAJ,32227,19,19,25,25,0,0
136003,Headroom,@goheadroom.com,32445,yOcNQVgAAAAJ,{'indices'},AI|deep learning|computer vision|machine learning|computational gastronomy,Andrew Rabinovich,https://scholar.google.com/citations?view_op=medium_photo&user=yOcNQVgAAAAJ,30091,27,21,39,33,0,0
136004,"Technical Fellow, Microsoft Azure",@microsoft.com,32125,5JtQbw0AAAAJ,{'indices'},Computer architecture|cloud and datacenter design|deep learning,Doug Burger,https://scholar.google.com/citations?view_op=medium_photo&user=5JtQbw0AAAAJ,11818,70,46,229,161,0,0
136005,University of Calgary; Montreal Neurological Institute,@mcgill.ca,31633,-E-eCLcAAAAJ,{'indices'},Neural Networks|Deep Learning|Multiple Sclerosis|Medical Imaging,Robert A Brown,https://scholar.google.com/citations?view_op=medium_photo&user=-E-eCLcAAAAJ,13717,81,54,533,332,0,0
136006,"Research Scientist, Google DeepMind, and Professor of Computer Science, UCL",@ucl.ac.uk,31601,PNH24toAAAAJ,{'indices'},Machine Learning|Reinforcement Learning|Deep Learning|Multi-Agent Learning,Thore Graepel,https://scholar.google.com/citations?view_op=medium_photo&user=PNH24toAAAAJ,24839,61,43,146,109,0,0
136007,KIST,@kist.re.kr,30707,mkpLT20AAAAJ,{'indices'},Deep Learning|Computer Graphics|Computer Vision|Image Processing,Ig-Jae Kim,https://scholar.google.com/citations?view_op=medium_photo&user=mkpLT20AAAAJ,17707,52,45,1003,584,0,0
136008,Facebook AI Research,@nyu.edu,29979,36ofBJgAAAAJ,{'indices'},Artificial Intelligence|Deep Learning|Machine Learning|Computer Vision,Soumith Chintala,https://scholar.google.com/citations?view_op=medium_photo&user=36ofBJgAAAAJ,29385,26,24,28,28,0,0
136009,"PhD Student, U. Montreal",@umontreal.ca,29658,O7MZStwAAAAJ,{'indices'},machine learning|deep learning|artificial intelligence|probabilistic programming,Sherjil Ozair,https://scholar.google.com/citations?view_op=medium_photo&user=O7MZStwAAAAJ,29223,13,12,15,14,0,0
136010,"Microsoft Research, Redmond",@microsoft.com,28749,CQ1cqKkAAAAJ,{'indices'},natural language processing|information retrieval|machine learning|deep learning,Jianfeng Gao,https://scholar.google.com/citations?view_op=medium_photo&user=CQ1cqKkAAAAJ,22443,76,58,252,199,0,0
136011,University of Chicago,@uchicago.edu,28059,1IMZAgIAAAAJ,{'indices'},imaging|computer-aided diagnosis|radiomics|deep learning,Maryellen Giger,https://scholar.google.com/citations?view_op=medium_photo&user=1IMZAgIAAAAJ,7668,99,42,330,178,0,0
136012,"Assistant Managing Director, Microsoft Research Asia; IEEE Fellow, ACM Distinguished …",@microsoft.com,27919,Nh832fgAAAAJ,{'indices'},machine learning|deep learning|NLP|reinforcement learning|computational advertising,Tie-Yan Liu,https://scholar.google.com/citations?view_op=medium_photo&user=Nh832fgAAAAJ,17528,63,49,445,305,0,0
136013,Rensselaer Polytechnic Institute,@rpi.edu,27835,pjK2mQwAAAAJ,{'indices'},X-ray computed tomography|optical molecular tomography|interior tomography|multimodality fusion|deep learning,Ge Wang,https://scholar.google.com/citations?view_op=medium_photo&user=pjK2mQwAAAAJ,12651,76,49,527,286,0,0
136014,"Professor of the Graduate School, EECS, University of California, Berkeley",@berkeley.edu,27596,ID9QePIAAAAJ,{'indices'},artificial intelligence systems|deep learning|efficient computation,Kurt Keutzer,https://scholar.google.com/citations?view_op=medium_photo&user=ID9QePIAAAAJ,10281,77,38,219,101,0,0
136015,"Professor of Information Science, University of Arkansas at Little Rock",@ualr.edu,27509,7McohLsAAAAJ,{'indices'},Machine Learning|Deep Learning|Text Mining|Computer Vision,Xiaowei Xu,https://scholar.google.com/citations?view_op=medium_photo&user=7McohLsAAAAJ,14220,32,21,51,38,0,0
136016,"Research scientist, Facebook AI Research",@fb.com,27480,tJ_PrzgAAAAJ,{'indices'},Speech Recognition|Deep Learning|Language Understanding,Abdelrahman Mohamed,https://scholar.google.com/citations?view_op=medium_photo&user=tJ_PrzgAAAAJ,23096,34,32,48,48,0,0
136017,Research Assistant,@ualberta.ca,27093,ldReBBcAAAAJ,{'indices'},NLP|Deep Learning|Algorithms|Underwater Sensor Networks|Graph Theory,Md Asadul Islam,https://scholar.google.com/citations?view_op=medium_photo&user=ldReBBcAAAAJ,15115,64,46,639,392,0,0
136018,Beijing Institute of Technology,@bit.edu.cn,27090,CJwLwzQAAAAJ,{'indices'},NLP|Deep Learning|Summarization|Text Extraction and Generation,Yang Gao,https://scholar.google.com/citations?view_op=medium_photo&user=CJwLwzQAAAAJ,18369,64,53,710,514,0,0
136019,Google Brain,@cs.toronto.edu,26540,ghbWy-0AAAAJ,{'indices'},Machine Learning|Computer science|Artificial Intelligence|Deep Learning|Acoustic Modeling,George E. Dahl,https://scholar.google.com/citations?view_op=medium_photo&user=ghbWy-0AAAAJ,21935,31,30,37,36,0,0
136020,"ENPC ParisTech, TU Graz",@enpc.fr,26019,h0a5q3QAAAAJ,{'indices'},Computer Science|Deep Learning|Computer Vision|Augmented Reality,Vincent Lepetit,https://scholar.google.com/citations?view_op=medium_photo&user=h0a5q3QAAAAJ,14591,67,53,143,118,0,0
136021,National Institutes of Health,@nih.gov,25377,j4cvq80AAAAJ,{'indices'},deep learning|radiology|large-scale clinical image databases,"Ronald M. Summers, MD, PhD",https://scholar.google.com/citations?view_op=medium_photo&user=j4cvq80AAAAJ,14209,71,46,309,183,0,0
136022,Research Scientist at Google DeepMind,@google.com,24496,eSPY8LwAAAAJ,{'indices'},Machine Learning|Artificial Intelligence|Recurrent Neural Networks|Deep Learning|Reinforcement Learning,Razvan Pascanu,https://scholar.google.com/citations?view_op=medium_photo&user=eSPY8LwAAAAJ,22272,50,49,70,69,0,0
136023,Expedition Technology,@exptechinc.com,24407,Kfb7EPcAAAAJ,{'indices'},deep learning|computer vision|digital signal processing,Stephen Johnson,https://scholar.google.com/citations?view_op=medium_photo&user=Kfb7EPcAAAAJ,4415,65,32,91,61,0,0
136024,"Professor and WF James Research Chair, St Francis Xavier University, Canada",@stfx.ca,24300,a39Yz5cAAAAJ,{'indices'},Parallel and Distributed Computing|Big Data|Cyber-Physical-Social Systems|Deep Learning|Fault Tolerance in IoT,"Laurence T. Yang, FCAE, FEIC, FIEEE, FIET",https://scholar.google.com/citations?view_op=medium_photo&user=a39Yz5cAAAAJ,17638,76,65,416,309,0,0
136025,Robert Bosch LLC,@us.bosch.com,24284,9JzOPv0AAAAJ,{'indices'},data science|deep learning|machine learning|cosmology|astrophysics,Carlos  E Cunha,https://scholar.google.com/citations?view_op=medium_photo&user=9JzOPv0AAAAJ,16615,64,61,169,163,0,0
136026,Google Inc.,@google.com,23961,wsGvgA8AAAAJ,{'indices'},Deep Learning,Noam Shazeer,https://scholar.google.com/citations?view_op=medium_photo&user=wsGvgA8AAAAJ,22829,33,27,49,42,0,0
136027,"Founder&CEO of Horizon Robotics , Founder of Baidu IDL and Baidu Autonomous Driving",@hobot.cc,23955,y5zkBeMAAAAJ,{'indices'},Deep Learning|Computer Vision|Speech Recognition|Language Understanding|Robotics,Kai Yu,https://scholar.google.com/citations?view_op=medium_photo&user=y5zkBeMAAAAJ,13935,51,38,90,67,0,0
136028,"Google, Inc.",@google.com,23789,PggaADkAAAAJ,{'indices'},Machine Learning|Computer Vision|Deep Learning,Shumeet Baluja,https://scholar.google.com/citations?view_op=medium_photo&user=PggaADkAAAAJ,7047,63,38,169,107,0,0
136029,Google Brain,@google.com,23777,cn_FoswAAAAJ,{'indices'},Deep learning|artificial intelligence|high-energy physics,Jeffrey Pennington,https://scholar.google.com/citations?view_op=medium_photo&user=cn_FoswAAAAJ,22182,25,23,32,30,0,0
136030,"AI Lab, JD.COM (京东AI研究院); IEEE/CAAI Fellow",@ieee.org,23759,W5WbqgoAAAAJ,{'indices'},deep learning|natural language processing|speech recognition|computer vision|vision and language,Xiaodong He (何晓冬),https://scholar.google.com/citations?view_op=medium_photo&user=W5WbqgoAAAAJ,21229,60,52,133,111,0,0
136031,"Professor, Cognitive Science, Computer Science&Engineering, UC San Diego",@ucsd.edu,23378,9oz-dvgAAAAJ,{'indices'},Computer Vision|Machine Learning|Deep Learning|Neural Computation,Zhuowen Tu,https://scholar.google.com/citations?view_op=medium_photo&user=9oz-dvgAAAAJ,15875,59,47,98,85,0,0
136032,University of Chicago,@uchicago.edu,23174,HXowq5YAAAAJ,{'indices'},Computer Vision|Deep Learning,Michael Maire,https://scholar.google.com/citations?view_op=medium_photo&user=HXowq5YAAAAJ,18841,26,22,31,28,0,0
136033,OpenAI,@openai.com,23031,dOad5HoAAAAJ,{'indices'},Deep Learning|Machine Learning,Alec Radford,https://scholar.google.com/citations?view_op=medium_photo&user=dOad5HoAAAAJ,22869,18,18,19,19,0,0
136034,DeepMind,@google.com,22833,Jq8ZS5kAAAAJ,{'indices'},Artificial Intelligence|Deep Learning|Computer Vision|Natural Language Processing|Reinforcement Learning,Simon Osindero,https://scholar.google.com/citations?view_op=medium_photo&user=Jq8ZS5kAAAAJ,17794,26,23,36,32,0,0
136035,,,22589,CWTr1NwAAAAJ,{'indices'},digtal rock|porous media|deep learning|generative|physical,zhang fan,https://scholar.google.com/citations?view_op=medium_photo&user=CWTr1NwAAAAJ,18231,76,69,345,324,0,0
