,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
166103,"Douglas Provostial Professor, Stanford University",@stanford.edu,94006,G3NBUzwAAAAJ,{'indices'},biogeochemistry|ecology|environmental science|climate change|ecohydrology,Robert B. Jackson,https://scholar.google.com/citations?view_op=medium_photo&user=G3NBUzwAAAAJ,46406,130,93,355,306,0,0
166104,"Institute of Plant Protection, Chinese Academy of Agricultural Sciences 中国农业科学院植物 …",,90442,so6XWBIAAAAJ,{'indices'},Risk assessment of GM plants|ecology|plant-Insect Interactions - chemical ecology|entomology,Dr. Yunhe Li-李云河,https://scholar.google.com/citations?view_op=medium_photo&user=so6XWBIAAAAJ,50463,109,86,1227,901,0,0
166105,"MBL, Distinguished Scientist",@mbl.edu,87599,05UuCNQAAAAJ,{'indices'},Ecology|Environmental Science,Jerry M. Melillo,https://scholar.google.com/citations?view_op=medium_photo&user=05UuCNQAAAAJ,21962,139,68,342,239,0,0
166106,"Professor of Ecology and Evolutionary Biology, Princeton University",@princeton.edu,87378,7PeekG0AAAAJ,{'indices'},Ecology|evolution|mathematical biology|ecological economics|applied mathematics,Simon Levin,https://scholar.google.com/citations?view_op=medium_photo&user=7PeekG0AAAAJ,29919,130,76,489,308,0,0
166107,"Professor of Ecology and Evolutionary Biology, University of Tennessee",@utk.edu,86595,ErbigE0AAAAJ,{'indices'},Conservation Biology|Ecology|Invasion Biology|Biogeography,Daniel Simberloff,https://scholar.google.com/citations?view_op=medium_photo&user=ErbigE0AAAAJ,23527,126,66,373,242,0,0
166108,"Prof. Environmental System Analysis, Wageningen University",@WUR.NL,84760,mMriBwgAAAAJ,{'indices'},ecology|global change|integrated assessment|biogeochemical cycles|biodiversity,Rik Leemans,https://scholar.google.com/citations?view_op=medium_photo&user=mMriBwgAAAAJ,32756,77,49,205,132,0,0
166109,"Director, Centre for Biodiversity Genomics, University of Guelph",@uoguelph.ca,83298,VScbxfoAAAAJ,{'indices'},Biodiversity Science|Evolution|Genetics|Ecology|DNA barcoding,Paul DN Hebert,https://scholar.google.com/citations?view_op=medium_photo&user=VScbxfoAAAAJ,34699,119,75,461,299,0,0
166110,Australian Institute of Marine Science,@aims.gov.au,82457,u-jUoeAAAAAJ,{'indices'},zooplankton|ecology|ocean acidification|coral reefs,Joy Smith,https://scholar.google.com/citations?view_op=medium_photo&user=u-jUoeAAAAAJ,43757,95,54,665,392,0,0
166111,"Professor of Infectious Disease Epidemiology, Imperial College London",@imperial.ac.uk,81584,gHxPulIAAAAJ,{'indices'},infectious disease|ecology|mathematical biology|Alzheimer's disease,Roy Anderson,https://scholar.google.com/citations?view_op=medium_photo&user=gHxPulIAAAAJ,20088,125,59,443,238,0,0
166112,"Department of Zoology, University of Cambridge",@cam.ac.uk,78567,HT49wfsAAAAJ,{'indices'},Animal Behaviour|Ecology|Evolution,Tim Clutton-Brock,https://scholar.google.com/citations?view_op=medium_photo&user=HT49wfsAAAAJ,20333,136,69,423,321,0,0
166113,"Asian School for the Environment, Nanyang Technological University, Singapore",@ntu.edu.sg,76392,Nvu7BxYAAAAJ,{'indices'},ecology|biological invasions|community ecology|biodiversity|forest ecology,David A. Wardle,https://scholar.google.com/citations?view_op=medium_photo&user=Nvu7BxYAAAAJ,35343,110,75,325,275,0,0
166114,Columbia University,@columbia.edu,75617,XG6aM5EAAAAJ,{'indices'},ecology|biodiversity|conservation|extinction|global change,Shahid Naeem,https://scholar.google.com/citations?view_op=medium_photo&user=XG6aM5EAAAAJ,28566,70,50,145,98,0,0
166115,"Professor and Canada Research Chair in Environmental Toxicology, University of …",@usask.ca,75431,vt-PMP8AAAAJ,{'indices'},Ecotoxicology|Environmental Chemistry|Aquatic Toxicology|Ecology|Environmental Toxicology,John Giesy,https://scholar.google.com/citations?view_op=medium_photo&user=vt-PMP8AAAAJ,25633,129,66,946,618,0,0
166116,"Associate Professor, Environmental System Analysis Group, Wageningen University",@wur.nl,73394,4YZF12kAAAAJ,{'indices'},ecosystems|ecosystem services|biodiversity|ecology|ecological economics,Dolf de Groot,https://scholar.google.com/citations?view_op=medium_photo&user=4YZF12kAAAAJ,32919,72,54,167,127,0,0
166117,"University Distinguished Professor, Biodiversity Institute; http://orcid.org/0000-0003-0243 …",@ku.edu,73078,uRZIRj0AAAAJ,{'indices'},biodiversity|geography|ecology|disease,A. Townsend Peterson,https://scholar.google.com/citations?view_op=medium_photo&user=uRZIRj0AAAAJ,30064,109,67,472,345,0,0
166118,University of Utah,@utah.edu,70650,90FEwyoAAAAJ,{'indices'},ecology|stable isotopes|climate change|forensics,James Ehleringer,https://scholar.google.com/citations?view_op=medium_photo&user=90FEwyoAAAAJ,19468,132,64,486,316,0,0
166119,"Professor of Ecology and Conservation Biology, The Australian National University",@anu.edu.au,70337,4a2XbLwAAAAJ,{'indices'},Conservation Biology|Ecology|Forest Ecology,David Lindenmayer,https://scholar.google.com/citations?view_op=medium_photo&user=4a2XbLwAAAAJ,31042,128,78,733,542,0,0
166120,"NASA-GISS Goddard Institute for Space Studies, GSFC, Code 611",,70059,eBnigv0AAAAJ,{'indices'},climate|climate change|climate impacts|global environment|ecology,Cynthia Rosenzweig,https://scholar.google.com/citations?view_op=medium_photo&user=eBnigv0AAAAJ,30445,103,62,271,199,0,0
166121,"Professor of Urology, Oncology, Pharmacology and Molecular Sciences, Johns Hopkins …",@jhmi.edu,69856,qrZ788cAAAAJ,{'indices'},tumor biology|metastasis|ecology|evolution|cancer treatment,Kenneth Pienta,https://scholar.google.com/citations?view_op=medium_photo&user=qrZ788cAAAAJ,27223,130,76,444,313,0,0
166122,ARC Centre of Excellence for Coral Reef Studies,@jcu.edu.au,69780,MhJ2LfsAAAAJ,{'indices'},Coral Reefs|climate change|resilience|ecology,Terry Hughes,https://scholar.google.com/citations?view_op=medium_photo&user=MhJ2LfsAAAAJ,30501,89,63,137,121,0,0
166123,Cary Institute of Ecosystem Studies,@caryinstitute.org,69670,34tjQjEAAAAJ,{'indices'},Biogeochemistry|Ecosystem Science|Ecology,William H. Schlesinger,https://scholar.google.com/citations?view_op=medium_photo&user=34tjQjEAAAAJ,19804,105,58,253,168,0,0
166124,"Professor of Environmental Engineering, University of Washington",@u.washington.edu,69019,yGoUMzYAAAAJ,{'indices'},Microbiology|Ecology|Evolution,David A. Stahl,https://scholar.google.com/citations?view_op=medium_photo&user=yGoUMzYAAAAJ,17610,106,54,265,179,0,0
166125,"Dept Plant and Microbial Biology, Univ. Cal. Berkeley",@berkeley.edu,68141,9i2wHgMAAAAJ,{'indices'},mycology|fungal ecology|ecology|systematics|mycorrhizae,"Bruns, Thomas D",https://scholar.google.com/citations?view_op=medium_photo&user=9i2wHgMAAAAJ,27307,83,49,169,137,0,0
166126,"Senior Scientist, Laboratoire d'Ecologie Alpine, CNRS, Univ. Grenoble Alpes, France",@univ-grenoble-alpes.fr,66637,9zAZ0hgAAAAJ,{'indices'},Ecology|biogeography|community ecology|macroecology|functional ecology,Wilfried Thuiller,https://scholar.google.com/citations?view_op=medium_photo&user=9zAZ0hgAAAAJ,34324,121,92,302,281,0,0
166127,"Professor of Biology, Macquarie University",@mq.edu.au,65689,lc5qpkUAAAAJ,{'indices'},conservation|evolution|ecology|evolutionary ecology,Richard Shine,https://scholar.google.com/citations?view_op=medium_photo&user=lc5qpkUAAAAJ,20851,123,58,886,595,0,0
166128,"Macquarie University, Sydney",@mq.edu.au,64923,2PXSnHsAAAAJ,{'indices'},ecology|evolution|vegetation,Mark Westoby,https://scholar.google.com/citations?view_op=medium_photo&user=2PXSnHsAAAAJ,26451,112,65,266,177,0,0
166129,"IAS Distinguished Fellow, School of Plant Biology, University of Western Australia",@uwa.edu.au,64397,m7Z1yI0AAAAJ,{'indices'},Ecology|Restoration Ecology|Conservation Biology|Landscape Ecology,Richard J Hobbs,https://scholar.google.com/citations?view_op=medium_photo&user=m7Z1yI0AAAAJ,20651,108,64,420,239,0,0
166130,Regents Professor & Fesler-Lampert Professor of Ecol/Env Economics University of …,@umn.edu,64180,_4Q9rtUAAAAJ,{'indices'},economics|ecology|environmental science|conservation biology,Stephen Polasky,https://scholar.google.com/citations?view_op=medium_photo&user=_4Q9rtUAAAAJ,33247,104,81,233,190,0,0
166131,Research Professor - MNCN-CSIC OR Évora OR Copenhagen OR Imperial OR Oxford OR …,@mncn.csic.es,62105,saFkj6cAAAAJ,{'indices'},Biogeography|Conservation Science|Ecology|Global Change|Macroecology,Miguel Bastos Araújo,https://scholar.google.com/citations?view_op=medium_photo&user=saFkj6cAAAAJ,28067,94,74,198,178,0,0
166132,"Dept Zoology, University of Oxford",@zoo.ox.ac.uk,61442,LdXKr6wAAAAJ,{'indices'},evolution|behaviour|ecology,Paul Harvey,https://scholar.google.com/citations?view_op=medium_photo&user=LdXKr6wAAAAJ,10924,106,45,262,121,0,0
166133,University of Lausanne,@unil.ch,61265,89DB5TMAAAAJ,{'indices'},Ecology|Biogeography|Environment|Species distribution modelling,Antoine Guisan,https://scholar.google.com/citations?view_op=medium_photo&user=89DB5TMAAAAJ,29381,86,71,237,213,0,0
166134,"Theoretical and Experimental Ecology Station, CNRS",@sete.cnrs.fr,60291,eQNM6tAAAAAJ,{'indices'},Ecology|Biodiversity|Ecosystems|Sustainability|Theory,Michel Loreau,https://scholar.google.com/citations?view_op=medium_photo&user=eQNM6tAAAAAJ,27451,93,66,274,211,0,0
166135,"Department of Earth & Environment, Boston University, USA",@bu.edu,59421,NczWU8AAAAAJ,{'indices'},Remote Sensing|Climate Change|Biogeosciences|Geosciences|Ecology,Ranga Myneni,https://scholar.google.com/citations?view_op=medium_photo&user=NczWU8AAAAAJ,25913,118,78,310,244,0,0
166136,"Center for Biodiversity Dynamics, NTNU, Trondheim, Norway",@imperial.ac.uk,59022,9zQR3rsAAAAJ,{'indices'},evolution|ecology|conservation,Russell Lande,https://scholar.google.com/citations?view_op=medium_photo&user=9zQR3rsAAAAJ,13479,93,49,184,141,0,0
166137,Research Director at Centre National de la Recherche Scientifique,@anaee.eu,56990,zVmAtFYAAAAJ,{'indices'},Astrophysics|environmental sciences|high energy astrophysics|ecology,Michel Boer,https://scholar.google.com/citations?view_op=medium_photo&user=zVmAtFYAAAAJ,46543,84,69,313,211,0,0
166138,"The University of Manchester, Manchester,  UK",@manchester.ac.uk,56020,MMd0MnQAAAAJ,{'indices'},soil|soil ecology|ecosystem ecology|ecology|biodiversity,Richard Bardgett,https://scholar.google.com/citations?view_op=medium_photo&user=MMd0MnQAAAAJ,28092,117,77,305,262,0,0
166139,"Climate and Global Dynamics Laboratory, National Center for Atmospheric Research",@ucar.edu,54455,EC3Our8AAAAJ,{'indices'},ecology|climate,Gordon B. Bonan,https://scholar.google.com/citations?view_op=medium_photo&user=EC3Our8AAAAJ,23558,93,62,175,135,0,0
166140,University of St Andrews,@st-and.ac.uk,53949,rsQ9ZV4AAAAJ,{'indices'},ecology|evolution|StACBD|SOI-USTAN,Anne E. Magurran,https://scholar.google.com/citations?view_op=medium_photo&user=rsQ9ZV4AAAAJ,17583,76,42,202,144,0,0
166141,Arts & Sciences Professor of Statistical Science & Mathematics,@duke.edu,53830,KwEOawwAAAAJ,{'indices'},Bayesian statistics|machine learning|biostatistics|ecology|neuroscience,David Dunson,https://scholar.google.com/citations?view_op=medium_photo&user=KwEOawwAAAAJ,24303,80,60,295,221,0,0
166142,McGill University,@mcgill.ca,53704,x0BXM00AAAAJ,{'indices'},ecology|ecosystem services|phosphorus,Elena M. Bennett,https://scholar.google.com/citations?view_op=medium_photo&user=x0BXM00AAAAJ,30705,59,50,142,124,0,0
166143,"Professor of Biology and Math & Statistics, McMaster University",@mcmaster.ca,53038,46PlMvwAAAAJ,{'indices'},ecology|evolution|epidemiology|statistics|theoretical biology,Ben Bolker,https://scholar.google.com/citations?view_op=medium_photo&user=46PlMvwAAAAJ,41941,58,40,111,91,0,0
166144,Cary Institute of Ecosystem Studies,@caryinstitute.org,51423,1mUdFY4AAAAJ,{'indices'},Ecology|Urban Ecosystems|Plant Succession,Steward TA Pickett,https://scholar.google.com/citations?view_op=medium_photo&user=1mUdFY4AAAAJ,14357,107,56,257,185,0,0
166145,Arizona State University,@asu.edu,51151,q6uqJdEAAAAJ,{'indices'},Ecology,Osvaldo Sala,https://scholar.google.com/citations?view_op=medium_photo&user=q6uqJdEAAAAJ,16864,94,55,215,152,0,0
166146,Angoss Software Corporation,@utoronto.ca,51057,NGPGek4AAAAJ,{'indices'},data science|ecology|community ecology|statistics|theoretical ecology,Steve Walker,https://scholar.google.com/citations?view_op=medium_photo&user=NGPGek4AAAAJ,42457,18,13,20,16,0,0
166147,"Professor, University of York",@york.ac.uk,51015,0Jlh2vQAAAAJ,{'indices'},Biodiversity|ecology|conservation|climate change|conservation biology,Chris D Thomas,https://scholar.google.com/citations?view_op=medium_photo&user=0Jlh2vQAAAAJ,17491,103,56,241,177,0,0
166148,Oregon State University,@oregonstate.edu,49960,DR25bTwAAAAJ,{'indices'},ecology|environmental science|conservation science|marine science|sustainability science,Jane Lubchenco,https://scholar.google.com/citations?view_op=medium_photo&user=DR25bTwAAAAJ,16117,76,49,127,94,0,0
166149,"Professor, University of Washington School of Aquatic and Fishery Sciences",@uw.edu,49411,7vpKH6IAAAAJ,{'indices'},fisheries|population dynamics|ecosystem modelling|Conservation|ecology,Ray Hilborn,https://scholar.google.com/citations?view_op=medium_photo&user=7vpKH6IAAAAJ,15552,95,61,348,221,0,0
166150,"Professor of Biology, Carleton University",@carleton.ca,48473,Htef610AAAAJ,{'indices'},landscape ecology|conservation biology|ecology|road ecology,Lenore Fahrig,https://scholar.google.com/citations?view_op=medium_photo&user=Htef610AAAAJ,19450,92,61,211,176,0,0
166151,University of Oklahoma,@ou.edu,48473,4ho6TVUAAAAJ,{'indices'},ecology|microbiology|genomic sciences,Jizhong Zhou,https://scholar.google.com/citations?view_op=medium_photo&user=4ho6TVUAAAAJ,23196,115,73,498,436,0,0
166152,"State Key Laboratory of Marine Environmental Science, Xiamen University",,48361,zlI25AUAAAAJ,{'indices'},Phytoplankton|ecology|global change|algae,Yahe Li,https://scholar.google.com/citations?view_op=medium_photo&user=zlI25AUAAAAJ,29838,86,72,554,421,0,0
166153,"Professor of Entomology, Ecology, Wageningen University, The Netherlands",@wur.nl,47920,VpMlC1YAAAAJ,{'indices'},Plant biology|Ecology|Plant-Insect Interactions|Chemical ecology|Entomology,Marcel Dicke,https://scholar.google.com/citations?view_op=medium_photo&user=VpMlC1YAAAAJ,16701,112,63,436,331,0,0
166154,"Professor of Zoology, University of British Columbia",@zoology.ubc.ca,47073,ESm6OYYAAAAJ,{'indices'},Evolution|Ecology|Genetics,Dolph Schluter,https://scholar.google.com/citations?view_op=medium_photo&user=ESm6OYYAAAAJ,15023,92,61,168,134,0,0
166155,Department of Environmental Science and Policy UC Davis,@ucdavis.edu,46989,JuUGLo-w4LMC,{'indices'},Cultural evolution|ecology,Peter Richerson,https://scholar.google.com/citations?view_op=medium_photo&user=JuUGLo-w4LMC,14928,85,52,208,132,0,0
166156,"Professor, Biological Sciences, University of Cape Town",@uct.ac.za,46425,8vuc6rIAAAAJ,{'indices'},Ecology|evolution,William Bond,https://scholar.google.com/citations?view_op=medium_photo&user=8vuc6rIAAAAJ,20443,98,62,271,194,0,0
166157,"Professor Emeritus, University of Washington, Seatle",@u.washington.edu,45923,5TAXX10AAAAJ,{'indices'},fisheries|ornithology|ecology|conservation biology|water quality,James R. Karr,https://scholar.google.com/citations?view_op=medium_photo&user=5TAXX10AAAAJ,8231,87,40,156,91,0,0
166158,NASA Ames Research Center,@nasa.gov,44710,AZoQ20oAAAAJ,{'indices'},remote sensing|climate|hydrology|ecology,Ramakrishna Nemani,https://scholar.google.com/citations?view_op=medium_photo&user=AZoQ20oAAAAJ,16385,89,59,200,156,0,0
166159,"Professor of Ecology, University of Alaska Fairbanks",@alaska.edu,44486,sS-1Mp0AAAAJ,{'indices'},Global Change|Ecology|Carbon Cycle|Modeling,Anthony David McGuire,https://scholar.google.com/citations?view_op=medium_photo&user=sS-1Mp0AAAAJ,18620,100,61,231,186,0,0
166160,University of Georgia,@uga.edu,44108,QK0HZTIAAAAJ,{'indices'},Biological Control|Entomology|Ecology|Invasive species,Yanzhuo Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=QK0HZTIAAAAJ,29621,109,86,717,568,0,0
166161,Flathead Lake Biological Station of the U of Montana,@umontana.edu,43698,4FVc21wAAAAJ,{'indices'},ecology|evolution|ecological stoichiometry|limnology,James Elser,https://scholar.google.com/citations?view_op=medium_photo&user=4FVc21wAAAAJ,19443,94,61,249,188,0,0
166162,"senior scientist, World Agroforestry CIFOR-ICRAF, Kenya; Forests, Trees and Agroforestry …",@CGIAR.org,43469,A2NaTjoAAAAJ,{'indices'},agroforestry|ecology|biogeography|biodiversity|climate change,"Kindt, Roeland",https://scholar.google.com/citations?view_op=medium_photo&user=A2NaTjoAAAAJ,30812,41,33,166,119,0,0
166163,IUCN,@iucn.org,42672,xwlBqaMAAAAJ,{'indices'},Conservation Biology|Biodiversity|Extinction|Ecology|Ornithology,Thomas Brooks,https://scholar.google.com/citations?view_op=medium_photo&user=xwlBqaMAAAAJ,19146,79,56,169,134,0,0
166164,Scripps Institution of Oceanography,@ucsd.edu,42470,24c0aqUAAAAJ,{'indices'},ecology,paul k. dayton,https://scholar.google.com/citations?view_op=medium_photo&user=24c0aqUAAAAJ,9993,85,43,138,100,0,0
166165,"Assistant Professor, The Islamia University of Bahawalpur, Pakistan.",@iub.edu.pk,41950,ByAexSYAAAAJ,{'indices'},Biological Control of Insects|Ecology,Muhammad Akbar Zafar Khan,https://scholar.google.com/citations?view_op=medium_photo&user=ByAexSYAAAAJ,31513,61,47,546,375,0,0
166166,"Senior Scientist, Smithsonian Tropical Research Institute",@si.edu,41352,icJpxpMAAAAJ,{'indices'},Ecology|Tropical Forests|Plant Ecology,S. Joseph Wright,https://scholar.google.com/citations?view_op=medium_photo&user=icJpxpMAAAAJ,18398,107,66,280,230,0,0
166167,University of Vermont,@uvm.edu,40859,DgJL-y4AAAAJ,{'indices'},Ecology|Evolution|Conservation Biology|Community Ecology,Nicholas J. Gotelli,https://scholar.google.com/citations?view_op=medium_photo&user=DgJL-y4AAAAJ,17228,82,54,189,159,0,0
166168,"Dept of Mathematical Sciences and CBD, NTNU",@ntnu.no,40672,OpCdJIEAAAAJ,{'indices'},Ecology|evolutionary biology|statistics|JEBED|CBD,Bob O'Hara,https://scholar.google.com/citations?view_op=medium_photo&user=OpCdJIEAAAAJ,27515,53,40,153,118,0,0
166169,"Institute Professor, Massachusetts Institute of Technology",@mit.edu,40642,Y8FpsToAAAAJ,{'indices'},Oceanography|Microbiology|Ecology,Sallie W Chisholm,https://scholar.google.com/citations?view_op=medium_photo&user=Y8FpsToAAAAJ,10936,100,58,194,142,0,0
166170,"IoES, UCLA",@ioes.ucla.edu,40370,JP8-tNAAAAAJ,{'indices'},ecology|conservation biology,peter kareiva,https://scholar.google.com/citations?view_op=medium_photo&user=JP8-tNAAAAAJ,13361,94,53,220,129,0,0
166171,"Professor of Ecology and Evolutionary Biology, University of Arizona",@email.arizona.edu,40273,mAbA6EoAAAAJ,{'indices'},Macroecology|Ecology|Ecophysiology|Plant Ecology|Scaling,Brian J. Enquist | PDFs available for free at brianjenquist.wordpress.com |,https://scholar.google.com/citations?view_op=medium_photo&user=mAbA6EoAAAAJ,20008,82,68,204,179,0,0
166172,The University of Sydney,@sydney.edu.au,39792,a9R1BVAAAAAJ,{'indices'},nutrition|entomology|ecology|metabolism|aging,Stephen J. Simpson,https://scholar.google.com/citations?view_op=medium_photo&user=a9R1BVAAAAAJ,17071,100,67,365,281,0,0
166173,Florida Institute for Conservation Science,@segrasslands.org,39725,_D_vKWgAAAAJ,{'indices'},Natural history|ecology|conservation,Reed Noss,https://scholar.google.com/citations?view_op=medium_photo&user=_D_vKWgAAAAJ,8807,79,45,170,103,0,0
166174,"University of California, Santa Cruz",@ucsc.edu,39697,6eRw62UAAAAJ,{'indices'},Ecology|Evolutionary Biology|Conservation,James Estes,https://scholar.google.com/citations?view_op=medium_photo&user=6eRw62UAAAAJ,14849,82,48,177,122,0,0
166175,University of California at Davis,@ucdavis.edu,39328,LRAdECcAAAAJ,{'indices'},ecology|animal behavior,Andrew Sih,https://scholar.google.com/citations?view_op=medium_photo&user=LRAdECcAAAAJ,14794,92,59,208,156,0,0
166176,University of Michigan ,@umich.edu,39292,XlxrmysAAAAJ,{'indices'},ecology|fresh water|conservation biology|rivers|lakes,J David Allan,https://scholar.google.com/citations?view_op=medium_photo&user=XlxrmysAAAAJ,12163,68,40,121,81,0,0
166177,Senior Scientist: US Geological Survey - Ecology,@usgs.gov,39227,53SGwowAAAAJ,{'indices'},ecology|statistical ecology|plant ecology|wetland ecology|structural equation modeling,James B Grace,https://scholar.google.com/citations?view_op=medium_photo&user=53SGwowAAAAJ,15648,80,46,181,127,0,0
166178,Miami University,@miamioh.edu,39170,Ef3qHvoAAAAJ,{'indices'},Ecology|Evolution|Ethnobotany,MHH Stevens,https://scholar.google.com/citations?view_op=medium_photo&user=Ef3qHvoAAAAJ,27156,38,23,63,41,0,0
166179,Centre National de la Recherche Scientifique,@univ-tlse3.fr,38922,W6GiXPQAAAAJ,{'indices'},ecology|evolution|environment|tropical forests,Jerome Chave,https://scholar.google.com/citations?view_op=medium_photo&user=W6GiXPQAAAAJ,21852,85,70,184,167,0,0
166180,"Professor of Ecology, Department of Plant Sciences, University of Oxford",@plants.ox.ac.uk,38568,PcHRsjIAAAAJ,{'indices'},Ecology|Biodiversity|Ecological analysis,Andy Hector,https://scholar.google.com/citations?view_op=medium_photo&user=PcHRsjIAAAAJ,18748,72,57,137,118,0,0
166181,"Peking University; Institute of Botany,CAS",@urban.pku.edu.cn,38403,SMbKJwwAAAAJ,{'indices'},ecology,Jingyun Fang,https://scholar.google.com/citations?view_op=medium_photo&user=SMbKJwwAAAAJ,21244,89,69,293,235,0,0
166182,Emory University,@emory.edu,37798,_SbFV-4AAAAJ,{'indices'},Environmental sciences|policy|ecology,Lance Gunderson,https://scholar.google.com/citations?view_op=medium_photo&user=_SbFV-4AAAAJ,14636,61,42,116,85,0,0
166183,Harvard School of Public Helath,,37772,1sKE-CUAAAAJ,{'indices'},Evolution|Ecology|Dialectics|Health|Agriculture,Richard Levins,https://scholar.google.com/citations?view_op=medium_photo&user=1sKE-CUAAAAJ,8107,56,29,158,61,0,0
166184,"professor of hydrology, Princeton University",@princeton.edu,37357,GSyUS9wAAAAJ,{'indices'},hydrology|ecohydrology|statistics|water resources|ecology,Ignacio Rodriguez-Iturbe,https://scholar.google.com/citations?view_op=medium_photo&user=GSyUS9wAAAAJ,11156,99,53,275,192,0,0
166185,University of Toronto,@utoronto.ca,36697,tI-9Q9kAAAAJ,{'indices'},Landscape ecology|landscape genetics|conservation|multivariate and spatial statistics|ecology,Helene H. Wagner,https://scholar.google.com/citations?view_op=medium_photo&user=tI-9Q9kAAAAJ,25861,43,32,74,67,0,0
166186,University of Georgia,@uga.edu,36479,FQjJtEsAAAAJ,{'indices'},ecology|evolution|mammals|conservation,John Gittleman,https://scholar.google.com/citations?view_op=medium_photo&user=FQjJtEsAAAAJ,13897,78,48,129,97,0,0
166187,Vimix Solutions Private Limited,@vihanti.com,36468,zYtx1HcAAAAJ,{'indices'},Forest Biotechnology|Molecular Biology|Ecology|Plant-Microbe Interactions|Bio-fertilizers,Solomon das,https://scholar.google.com/citations?view_op=medium_photo&user=zYtx1HcAAAAJ,19530,86,58,580,408,0,0
166188,"Professor, Southern Illinois University Edwardsville",@siue.edu,35919,zvDrhNAAAAAJ,{'indices'},Ecology|Conservation Biology|Restoration Ecology,Peter R Minchin,https://scholar.google.com/citations?view_op=medium_photo&user=zvDrhNAAAAAJ,23396,29,22,42,32,0,0
166189,University College London & University of Leeds,@leeds.ac.uk,35901,ubMrtRIAAAAJ,{'indices'},ecology,Simon L Lewis,https://scholar.google.com/citations?view_op=medium_photo&user=ubMrtRIAAAAJ,22269,77,64,145,135,0,0
166190,Australian National University,@anu.edu.au,35267,jCorRtoAAAAJ,{'indices'},sustainability|ecology|climate change|conflict|infectious diseases,Hon Prof Colin D Butler,https://scholar.google.com/citations?view_op=medium_photo&user=jCorRtoAAAAJ,15797,36,23,80,43,0,0
166191,"Professor, Animal Ecology, University of Goettingen",@gwdg.de,35196,bqvhJ3wAAAAJ,{'indices'},Ecology|Zoology|Evolution,Stefan Scheu,https://scholar.google.com/citations?view_op=medium_photo&user=bqvhJ3wAAAAJ,16355,100,61,421,363,0,0
