Unnamed: 0,affiliation,email_domain,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
1337,"Professor Emeritus, Amsterdam University of Applied Science; Professor, University of Amsterdam",,12012,qU1NHTwAAAAJ,{'indices'},,Ben Krose,,4148,53,31,159,80,1,1
1338,"Professor emeritus, University of Amsterdam",,6243,e2JmeJUAAAAJ,{'indices'},,Frans Groen,,1250,37,16,112,28,1,1
1339,Hochschule Zittau Görlitz,,705,f89BorsAAAAJ,{'indices'},,Marko Modsching,,261,11,8,11,7,1,1
1340,"Senior Fellow, University of Southern California",,20169,tKpD51MAAAAJ,{'indices'},,Ulrike Gretzel,,13231,62,54,174,146,1,1
1341,"Grand Professor, cfAED, TU Dresden",,18024,120B2eYAAAAJ,{'indices'},,Heinrich Meyr,,2023,60,18,235,43,1,1
1342,"Professor of Computer and Communication Sciences, EPFL",,20320,ifU81ikAAAAJ,{'indices'},,Karl Aberer,,6089,68,37,306,135,1,1
1343,Full professor TU Berlin and managing director Fraunhofer FOKUS,,12178,WwjTJ3YAAAAJ,{'indices'},,Manfred Hauswirth,,3905,52,26,139,63,1,1
1344,Zayed University,,6319,V1ADQtIAAAAJ,{'indices'},,Zakaria Maamar,,1699,42,21,158,55,1,1
1345,"Professor, Computer science, Lyon 1 University",,3402,VQXU5TcAAAAJ,{'indices'},,Djamal BENSLIMANE,,920,28,14,85,24,1,1
1346,University of Dubai,,584,LboZwd0AAAAJ,{'indices'},,wathiq mansoor,,179,12,7,14,4,1,1
1347,University of Texas at Austin,,5500,vae65B0AAAAJ,{'indices'},,Michael Orshansky,,1842,32,18,67,29,1,1
1348,"Texas A&M University; Colorado State University; Ecoexist; Okavango Research Institute, Botswana",,5142,fDUITwgAAAAJ,{'indices'},,Amanda Stronza,,2516,31,23,54,38,1,1
1349,"Professor, William Paterson University",,4047,XykHfU0AAAAJ,{'indices'},,Kyung-Hyan (Angie) Yoo,,2549,21,19,25,22,1,1
1350,University of South Carolina,,9509,EzMcFXIAAAAJ,{'indices'},,Ercan Sirakaya Turk,,4641,36,29,56,48,1,1
1351,Dong-A University,,1943,72PpZ98AAAAJ,{'indices'},,Yeong-Hyeon Hwang,,808,22,15,31,18,1,1
1352,Research Associate; University of Applied Sciences Zittau/Görlitz,,35,R93HS08AAAAJ,{'indices'},,Markus Ullrich,,32,3,3,1,1,1,1
1353,Northeastern University,,14887,LkoaA0gAAAAJ,{'indices'},,Stacy Marsella,,5118,64,36,167,101,1,1
1354,Embody Digital,,1709,3plYmtsAAAAJ,{'indices'},,Ari Shapiro,,1066,21,16,31,24,1,1
1355,"CTO - Embodied, Inc.",,5311,rbGxNYwAAAAJ,{'indices'},,Stefan Scherer,,3961,38,28,96,75,1,1
1356,Linkurious,,667,KK1NlcgAAAAJ,{'indices'},,Margot Lhommet,,548,9,9,7,6,1,1
1357,"Associate professor,  Carnegie Mellon University",,16329,APgaFK0AAAAJ,{'indices'},,Louis-Philippe Morency,,11332,67,54,194,161,1,1
1358,USC-ICT,,2098,r2OOH4cAAAAJ,{'indices'},,Giota Asensio (Stratou),,1699,21,20,28,26,1,1
1359,"University of California, Davis",,621,xZ8OqxMAAAAJ,{'indices'},,Angela Nazarian,,528,8,5,7,5,1,1
1360,University of Southern California Institute for Creative Technologies,,20203,cTZ7Bg8AAAAJ,{'indices'},,Albert Skip Rizzo,,9564,74,51,217,163,1,1
1361,"UC Merced; EON Reality, Inc.",,401,lWyTFm4AAAAJ,{'indices'},,Yazhou Huang,,290,12,9,14,9,1,1
1362,University of California at Santa Cruz,,3969,SwzKJ0kAAAAJ,{'indices'},,Magy Seif El-Nasr,,1836,28,18,78,49,1,1
1363,Northeastern University,,219,LjZLn2MAAAAJ,{'indices'},,Zhengxing Chen,,215,8,8,8,8,1,1
1364,"CNRS - ISIR, Sorbonne University",,12262,n9ZNrsEAAAAJ,{'indices'},,Catherine Pelachaud,,3642,53,29,199,109,1,1
1365,"Advanced Computer Scientist, SRI International",,480,p5jXWHgAAAAJ,{'indices'},,Pedro Sequeira,,283,12,9,14,8,1,1
1366,"Research Assistant Professor, Institute for Creative Technologies",,2725,8f9jTNcAAAAJ,{'indices'},,Anton Leuski,,990,28,16,56,27,1,1
1367,Independent,,2267,ozX4oVoAAAAJ,{'indices'},,Marcus Thiebaux,,520,18,10,23,11,1,1
1368,"Professor, Khoury College of Computer Sciences, Northeastern University",,8230,-spRnaQAAAAJ,{'indices'},,Javed Aslam,,2238,42,26,89,51,1,1
1369,JNTUH,,206,45sBOQsAAAAJ,{'indices'},,Sammulal Porika,,166,9,8,6,4,1,1
1370,Stanley College of Engineering & Technology for Women,,1131,CwNpNpAAAAAJ,{'indices'},,A. Vinaya Babu,,569,17,13,37,18,1,1
1371,"Faculty - Management Studies, Sri Sairam Engineering College",,8,FD_QhhEAAAAJ,{'indices'},,Dinesh Kumar S,,8,2,2,0,0,1,1
1372,"Professor of Computer Science, Georgia Tech",,12816,mHwonDEAAAAJ,{'indices'},,Jun Xu,,5190,37,23,312,163,1,1
1373,"Principal Inventive Scientist, AT&T Labs - Research",,1357,AvwFJgwAAAAJ,{'indices'},,Ajay Mahimkar,,519,17,14,20,16,1,1
1374,Google,,5145,z6xMjrsAAAAJ,{'indices'},,Seungjoon Lee,,2135,34,19,47,30,1,1
1375,The University of Texas at Austin,,55530,DSEH8XsAAAAJ,{'indices'},,Yin Zhang (章寅),,28179,99,69,1212,828,1,1
1376,Denison University,,937,PwwVdbgAAAAJ,{'indices'},,Ashwin Lall,,487,16,14,21,16,1,1
1377,"Professor of ECE, Georgia Tech",,6916,-JthyRYAAAAJ,{'indices'},,Xiaoli Ma,,2379,40,24,123,62,1,1
1378,"VP of Engineering, Algorithm & Distinguished Scientist at Instacart",,20428,Q1mcglAAAAAJ,{'indices'},,Haixun Wang,,8177,71,47,239,146,1,1
1379,University of Miami,,12698,vdMVIH4AAAAJ,{'indices'},,Mitsunori Ogihara,,2846,53,28,137,56,1,1
1380,"Software Engineer, Google",,25694,gv8xteIAAAAJ,{'indices'},,Abhishek Kumar,,12409,75,47,522,313,1,1
1381,"Lead Inventive Scientist, IEEE Fellow, AT&T Labs - Research",,13013,dWmFNAoAAAAJ,{'indices'},,Jia Wang,,3994,52,32,102,69,1,1
1382,Peking University,,2801,eOhSVi8AAAAJ,{'indices'},,Xuanzhe Liu,,1785,29,22,65,45,1,1
1383,Microsoft Research,,15672,FksnFr0AAAAJ,{'indices'},,Yongguang Zhang,,6000,50,37,115,75,1,1
1384,"Tencent Professor of Engineering, Chair Prof. of Dept. of CSE, HKUST, HK",,24489,XTlaQMkAAAAJ,{'indices'},,Qian Zhang,,7773,81,43,368,189,1,1
1385,"PostDoc, Peking University",,388,1hnJ3TgAAAAJ,{'indices'},,Yun Ma,,363,13,12,13,12,1,1
1386,"Professor of Computer Science, Yale University",,10855,hJPN-G8AAAAJ,{'indices'},,Lin Zhong,,5688,55,40,123,87,1,1
1387,peking university,,3560,5FxmC14AAAAJ,{'indices'},,Gang Huang,,1533,32,19,88,38,1,1
1388,"Assistant Professor, Beijing University of Posts and Telecommunications",,215,hFmJwKQAAAAJ,{'indices'},,Mengwei Xu,,215,7,7,7,7,1,1
1389,"IEEE Fellow, Professor of Computer Science, College of William & Mary",,11363,hHKC6FEAAAAJ,{'indices'},,Qun Li,,5569,53,36,102,87,1,1
1390,Bytedance,,10137,bM44mNEAAAAJ,{'indices'},,Chuanxiong Guo,,5160,40,33,73,59,1,1
1391,University of Cambridge and Samsung AI,,15856,IleoLUgAAAAJ,{'indices'},,Nicholas Lane,,8591,50,42,97,84,1,1
1392,Arizona State University,,1190,CsBZyd0AAAAJ,{'indices'},,Robert LiKamWa,,922,8,8,8,8,1,1
1393,Microsoft,,7871,qQfkXxcAAAAJ,{'indices'},,Haitao Wu,,2666,32,18,46,25,1,1
1394,"Chair Professor, Department of Computer Science and Technology, Peking University",,14573,DhhH9J4AAAAJ,{'indices'},,Tao Xie,,6999,65,43,214,159,1,1
1395,"Zepp Labs, Inc.",,6790,egm70s0AAAAJ,{'indices'},,Guobin Shen,,3825,47,34,96,62,1,1
1396,Microsoft Research Asia,,11669,BSa0rkwAAAAJ,{'indices'},,Lintao Zhang,,2841,31,20,74,36,1,1
1397,Microsoft Research,,28306,4C46Y8EAAAAJ,{'indices'},,Feng Zhao,,9988,70,43,365,177,1,1
1398,Distinguished McKnight University Professor and Qwest Chair Professor,,15614,2X6fAZgAAAAJ,{'indices'},,Zhi-Li Zhang,,5050,68,37,209,118,1,1
1399,"Department of Computer Science, Tsinghua Univerisity",,20660,7t2jzpgAAAAJ,{'indices'},,Wenwu Zhu,,9567,68,45,275,143,1,1
1400,University of Virginia -- See my home page for papers. Google seems not to do well 😏,,1341,f6FFhS8AAAAJ,{'indices'},,Felix Xiaozhu Lin,,975,21,18,29,26,1,1
1401,"Senior Scientist at Intelligent Automation, Inc.",,770,80_y6KEAAAAJ,{'indices'},,"Hao Han, Ph.D.",,393,12,10,12,10,1,1
1402,"Professor of Computer Science, UMass Amherst",,13586,cbTB5-EAAAAJ,{'indices'},,Deepak Ganesan,,3582,47,33,82,68,1,1
1403,Tsinghua University,,766,UJrlw1cAAAAJ,{'indices'},,Fengli Xu,,763,13,13,13,13,1,1
1404,Stanford University,,1294,rIi4rn8AAAAJ,{'indices'},,Pan Hu,,1144,14,14,16,16,1,1
1405,"Depts of EE & CS, Stanford University",,22954,cc4Qi_IAAAAJ,{'indices'},,Sachin Katti,,11986,55,46,98,85,1,1
1406,Assistant Professor of ECE at UCSD,,6978,5SjaXJsAAAAJ,{'indices'},,Dinesh Bharadia,,5540,26,24,31,31,1,1
1407,"Department of Electronic Engineering, Tsinghua University",,567,PNbioq0AAAAJ,{'indices'},,Huandong Wang,,558,11,11,11,11,1,1
1408,Stanford University,,1674,W7HIfQ4AAAAJ,{'indices'},,Kiran Joshi,,1570,12,11,12,11,1,1
1409,"Department Of Electronic Engineering, Tsinghua University, China",,210,b7kj2bYAAAAJ,{'indices'},,Zhen Tu,,210,7,7,6,6,1,1
1410,"PhD Candidate, CICS department, UMass Amherst",,225,TpopfLMAAAAJ,{'indices'},,Mohammad Rostami,,225,3,3,3,3,1,1
1411,Peking University,,2094,IFX5C-cAAAAJ,{'indices'},,Chenren Xu (许辰人),,1826,19,17,24,24,1,1
1412,Harbin Institute of Technology (Shenzhen),,16304,AJKK2ikAAAAJ,{'indices'},,Jie Liu,,6449,65,43,167,119,1,1
1413,"Researcher, Microsoft",,10911,Nn5I5qcAAAAJ,{'indices'},,Matthai Philipose,,4126,45,30,91,64,1,1
1414,"Electrical Engineering, Stanford University",,56,sWnjlj0AAAAJ,{'indices'},,Colleen Josephson,,56,2,2,1,1,1,1
1415,"PhD student at CSAIL, MIT",,123,AUOr90cAAAAJ,{'indices'},,Lei Yang,,123,4,4,2,2,1,1
1416,Hardware Engineer at Apple,,554,cqtpVYkAAAAJ,{'indices'},,Saman Naderiparizi,,548,9,9,9,9,1,1
1417,Stanford University,,1305,Uln2F-AAAAAJ,{'indices'},,Manikanta Kotaru,,1287,6,6,6,6,1,1
1418,"Assistant Professor, University of Illinois at Urbana-Champaign",,3235,-DfTtxgAAAAJ,{'indices'},,Gang Wang,,2626,28,27,51,49,1,1
1419,Tsinghua University,,187,_TAJECAAAAAJ,{'indices'},,Jingtao Ding,,185,7,7,5,5,1,1
1420,University of California San Diego,,112,2IrtUS4AAAAJ,{'indices'},,Renjie Zhao,,112,5,5,5,5,1,1
1421,MIT media lab/Alibaba Group,,451,tWda9dcAAAAJ,{'indices'},,Yunfei Ma,,433,9,9,9,9,1,1
1422,University of Limoges,,3598,apkwtuIAAAAJ,{'indices'},,Raymond Quéré,,1049,26,15,104,29,1,1
1423,"Professeur, Université de Limoges",,1324,5I4DzOYAAAAJ,{'indices'},,Denis BARATAUD,,406,20,11,41,12,1,1
1424,"Professor of RF Electronics, Limoges University",,1503,At365m0AAAAJ,{'indices'},,Jean-Pierre Teyssier,,444,21,9,43,9,1,1
1425,xlim,,469,CPZV6SsAAAAJ,{'indices'},,neveux,,164,11,6,15,3,1,1
1426,University of Colorado Boulder,,13260,kSy41dkAAAAJ,{'indices'},,Zoya (Zorana) Popovic,,5279,52,33,218,116,1,1
1427,,,1422,g6uvyLMAAAAJ,{'indices'},,JC Jacquet,,606,19,13,35,16,1,1
1428,Keysight Technologies,,563,f9JGe3kAAAAJ,{'indices'},,Fabien De Groote,,206,12,5,12,3,1,1
1429,TESA Laboratory,,1165,jiM-jW4AAAAJ,{'indices'},,Jacques Sombrin,,325,19,11,32,13,1,1
1430,docteur en Physique (PhD),,731,GG8k3QcAAAAJ,{'indices'},,Raphael Aubry,,284,16,10,29,10,1,1
1431,"Research associate, National Institute of Standards and Technology",,154,2y4BUVgAAAAJ,{'indices'},,Jerome Cheron,,113,7,7,5,2,1,1
1432,Université de Limoges,,743,ypCPAhQAAAAJ,{'indices'},,Raphael SOMMET,,226,14,7,22,5,1,1
1433,"Xlim, University of Limoges, Fr",,915,JB6p7rQAAAAJ,{'indices'},,Cyril Decroze,,585,15,11,27,15,1,1
1434,"Keysight Technologies, EEsof EDA",,258,P2_p4eYAAAAJ,{'indices'},,Arnaud Soury,,39,10,4,10,0,1,1
1435,Infineon Technologies,,131,rrb5GCEAAAAJ,{'indices'},,David Sardin,,70,7,5,5,4,1,1
1436,"Maître de conférences, Université de Bretagne Occidentale",,1371,EbDcJ-wAAAAJ,{'indices'},,Mattei,,567,18,14,32,20,1,1
1437,Qorvo,,752,v8cgynoAAAAJ,{'indices'},,Michael Roberg,,432,11,9,12,9,1,1
1438,université de limoges,,2252,dDHan-0AAAAJ,{'indices'},,marc thevenot,,629,20,12,44,15,1,1
1439,PhD,,58,q3UbQDcAAAAJ,{'indices'},,Wilfried DEMENITROUX,,21,4,3,3,0,1,1
1440,The Ohio State University,,2711,0brpyf0AAAAJ,{'indices'},,patrick roblin,,1137,27,19,72,32,1,1
1441,The Ohio State University,,281,ZQttmYAAAAAJ,{'indices'},,Haedong Jang,,227,10,8,10,7,1,1
1442,Institut de Robòtica i Informàtica Industrial,,2441,YnAwTgcAAAAJ,{'indices'},,Maria Serra,,1077,27,17,55,33,1,1
1443,"Researcher, Univ. Politècnica de Catalunya, CSIC",,1632,wsRvo9sAAAAJ,{'indices'},,jordi riera colomer,,892,23,17,31,22,1,1
1444,Postdoctoral researcher,,137,6HqXq3oAAAAJ,{'indices'},,Julio Alberto Luna Pacho,,130,5,5,5,5,1,1
1445,"Professor, FI-Universidad Nacional de La Plata (UNLP) - Researcher, CONICET",,3006,n9wD3d8AAAAJ,{'indices'},,Paul Puleston,,1269,26,18,41,26,1,1
1446,"Lead Systems Architect, Valeo-Siemens eAutomotive",,899,DP-SE6kAAAAJ,{'indices'},,Cristian Kunusch,,513,15,12,18,14,1,1
1447,"Full Professor of Automatic Control, Universitat Politècnica de Catalunya (UPC)",,9914,4-3lbhoAAAAJ,{'indices'},,Vicenç Puig,,6348,47,38,255,177,1,1
1448,Universitat Politècnica de Catalunya (UPC),,12045,9GbmQrAAAAAJ,{'indices'},,joseba quevedo,,4149,35,24,93,53,1,1
1449,"Profesor Titular, Facultad de Ingeniería, Universidad Nacional de La Plata. Inv. Superior, CICpBA.",,1434,fU--dBEAAAAJ,{'indices'},,Miguel Angel Mayosky,,482,16,11,25,13,1,1
1450,University of Cagliari,,7931,L83WOVcAAAAJ,{'indices'},,Elio USAI,,3153,40,27,103,63,1,1
1451,"Professor of Thermodynamics, FESB University of Split",,8582,cilw8V8AAAAJ,{'indices'},,Frano Barbir,,3257,35,24,66,37,1,1
1452,EIFER,,2428,I83c1BcAAAAJ,{'indices'},,Nadia Yousfi Steiner,,1604,23,21,30,28,1,1
1453,"Full Professor,  Franche-Comte University",,2230,iaMmkOMAAAAJ,{'indices'},,JEMEI Samir,,1669,23,23,35,28,1,1
1454,Battery modeling and aging specialist at Northvolt AB,,260,VOmWR_oAAAAJ,{'indices'},,Manik Mayur,,236,7,6,6,4,1,1
1455,"Research assistant. University of Split, unist.hr, Faculty of Electrical Engineering, Mechanical Engineering and Naval Architecture",,262,RCqdn1cAAAAJ,{'indices'},,Dario Bezmalinović,,193,8,8,6,6,1,1
1456,LRCS - Université de Picardie Jules Verne / CNRS & Institut Universitaire de France - ERC Grantee,,2909,tzx61H8AAAAJ,{'indices'},,Prof.Alejandro A. Franco,,1645,30,25,64,46,1,1
1457,"Professor in Hydrogen-Energy and Fuel Cell Systems, University of Franche-Comte, FEMTO-ST",,9253,C0YhMpsAAAAJ,{'indices'},,Daniel Hissel,,5551,53,41,177,122,1,1
1458,"Profesor de Electrónica Industrial A, Facultad de Ingeniería, Universidad Nacional de La Plata / Investigador Asistente, Consejo Nacional de Investigaciones Científicas y Técnicas / Instituto LEICI",,177,pe8fSFQAAAAJ,{'indices'},,Jerónimo Moré,,87,5,4,5,2,1,1
1459,Researcher (CONICET-UNR),,903,YMb3AJ0AAAAJ,{'indices'},,Diego Feroldi,,530,13,12,18,15,1,1
1460,"Associate Professor, Delft University of Technology",,3070,JydqDdEAAAAJ,{'indices'},,Javier Alonso-Mora,,2819,30,30,49,45,1,1
1461,Universitat Politècnica de Catalunya,,2167,X74Gij8AAAAJ,{'indices'},,Ramon Costa-Castelló,,1045,24,18,42,27,1,1
1462,"Professor of Computer Science, Yale University",,10855,hJPN-G8AAAAJ,{'indices'},,Lin Zhong,,5688,55,40,123,87,1,1
1463,University of Virginia -- See my home page for papers. Google seems not to do well 😏,,1341,f6FFhS8AAAAJ,{'indices'},,Felix Xiaozhu Lin,,975,21,18,29,26,1,1
1464,Amazon,,6546,e_0sAVEAAAAJ,{'indices'},,Bratin Saha,,2391,47,27,87,61,1,1
1465,,,880,SRjy6wkAAAAJ,{'indices'},,Mohan Rajagopalan,,226,14,8,21,7,1,1
1466,"Electrical Engineering and Computer Science, Technion,",,3898,PiREobkAAAAJ,{'indices'},,Avi Mendelson,,1472,34,21,67,41,1,1
1467,PhD student at UC Berkeley,,16656,7OTD-LEAAAAJ,{'indices'},,Zhuang Liu,,16601,14,14,14,14,1,1
1468,"Senior Staff Engineer/Director, Ant Group",,3641,n44GlFcAAAAJ,{'indices'},,Jianguo Li,,2915,27,21,50,38,1,1
1469,"Technion, Haifa, Israel; EE department",,4594,DdgLjsoAAAAJ,{'indices'},,Ronny Ronen,,1281,35,19,81,48,1,1
1470,"National Cancer Institute, NIH",,4744,A53hnN0AAAAJ,{'indices'},,Brian Lewis,,1563,27,18,36,32,1,1
1471,"Chair Professor, Department of Computer Science and Technology, Peking University",,14573,DhhH9J4AAAAJ,{'indices'},,Tao Xie,,6999,65,43,214,159,1,1
1472,"Research Institute of Information Technology, Tsinghua University",,1156,KHBw0QoAAAAJ,{'indices'},,Yong Zhang,,643,18,12,34,19,1,1
1473,Intel Corporation,,16,A1nvvk4AAAAJ,{'indices'},,Cornelius Buerkle,,14,2,2,0,0,1,1
1474,Intel,,1263,f9YnyKYAAAAJ,{'indices'},,Fabian Oboril,,1085,20,18,35,32,1,1
1475,Intel,,912,l1K01NMAAAAJ,{'indices'},,John Jack Weast,,385,14,11,19,12,1,1
1476,Intel Corporation,,609,-_u_0_sAAAAJ,{'indices'},,Ignacio Alvarez,,501,10,10,12,10,1,1
1477,"Associate Professor, Shanghai Jiao Tong University",,1173,jHYNM6QAAAAJ,{'indices'},,Yubin Xia,,951,19,18,23,19,1,1
1478,Intel Labs,,654,uZIel-4AAAAJ,{'indices'},,Mona Vij,,521,11,11,11,11,1,1
1479,"Professor of ECE and CS, University of Illinois at Urbana Champaign (UIUC)",,13903,dq2wG-AAAAAJ,{'indices'},,Romit Roy Choudhury,,6717,55,42,128,102,1,1
1480,University of South Carolina,,4176,wEaHHWIAAAAJ,{'indices'},,Srihari Nelakuditi,,1325,32,21,53,30,1,1
1481,KAIST,,8529,Sc2pBzYAAAAJ,{'indices'},,UICHIN LEE,,4213,47,34,93,78,1,1
1482,"Bell Labs, Nokia",,2167,dmdSxSgAAAAJ,{'indices'},,Ivica Rimac,,1151,25,18,43,31,1,1
1483,University of Colorado Boulder,,1699,oClUuAkAAAAJ,{'indices'},,Yifei Jiang,,1190,15,12,21,18,1,1
1484,"EPFL, Google",,2529,a9CvX4kAAAAJ,{'indices'},,Zhixian Yan,,1479,23,18,29,25,1,1
1485,"Assistant Professor of Computer Science, Purdue University",,1846,sFIgGN0AAAAJ,{'indices'},,He Wang,,1376,13,13,14,13,1,1
1486,Google,,1411,wCkI3_AAAAAJ,{'indices'},,Deguang Kong,,1107,18,14,27,20,1,1
1487,Microsoft Research,,15783,FWDKUMUAAAAJ,{'indices'},,Aman Kansal,,6020,54,39,120,86,1,1
1488,Microsoft Research,,14247,DVml6kMAAAAJ,{'indices'},,Alec Wolman,,5637,53,37,107,84,1,1
1489,"Google, University of Illinois Urbana-Champaign",,3384,MDRALDkAAAAJ,{'indices'},,David Chu,,1492,25,19,41,29,1,1
1490,"Technical Fellow & CTO Azure For Operators, Microsoft Corporation",,54231,BBKfx4oAAAAJ,{'indices'},,Victor Bahl,,17959,101,59,282,205,1,1
1491,Google,,174,qsl3l3MAAAAJ,{'indices'},,Songchun Fan,,146,6,6,5,5,1,1
1492,"Software Engineer, Google",,1686,J0ky7jAAAAAJ,{'indices'},,Bin Liu,,1167,18,15,21,18,1,1
1493,"Professor of Computer Science and Engineering, Pennsylvania State University; Professor of Electrical Engineering, Pennsylvania ",,7108,g-WedwYAAAAJ,{'indices'},,George Kesidis,,2178,39,22,136,59,1,1
1494,"Assistant Professor, Duke University",,2490,t6uCsYoAAAAJ,{'indices'},,Neil Zhenqiang Gong,,2107,26,25,42,40,1,1
1495,Carnegie Mellon University,,1097,vU6bKxEAAAAJ,{'indices'},,Wolfgang Richter,,866,12,9,12,9,1,1
1496,"Carnegie Group Professor of Computer Science, Carnegie Mellon University",,37034,0y6JDD4AAAAJ,{'indices'},,Mahadev Satyanarayanan,,11453,81,50,198,102,1,1
1497,"Professor of Computer Science, Yale University",,10855,hJPN-G8AAAAJ,{'indices'},,Lin Zhong,,5688,55,40,123,87,1,1
1498,"University of California, Irvine",,564,WA9DXAwAAAAJ,{'indices'},,Ardalan Amiri Sani,,393,12,11,13,12,1,1
1499,"Professor and J.P. Imlay, Jr. Chair in Software, School of Computer Science, Georgia Tech",,20260,Vbv-JEwAAAAJ,{'indices'},,Calton Pu,,4478,66,35,289,113,1,1
1500,"Assistant Professor, Louisiana State University",,1023,QXut2nIAAAAJ,{'indices'},,Qingyang Wang,,677,20,15,28,24,1,1
1501,Microsoft.,,1311,CU-06KYAAAAJ,{'indices'},,Deepal Jayasinghe,,623,20,13,26,18,1,1
1502,Georgia Institute of Technology,,1321,z-_AotwAAAAJ,{'indices'},,Jack Li,,538,15,13,20,17,1,1
1503,Georgia Institute of Technology,,150,1wGyI6IAAAAJ,{'indices'},,Chien-An Lai,,128,8,7,7,7,1,1
1504,Louisiana State University,,33,ovmcuwcAAAAJ,{'indices'},,Shungeng Zhang,,33,3,3,1,1,1,1
1505,Tech lead manager,,1588,Y3czz-kAAAAJ,{'indices'},,Pengcheng Xiong,,641,21,16,25,19,1,1
1506,Michigan State University,,237,Su5LJVQAAAAJ,{'indices'},,Junhee Park,,146,7,7,6,4,1,1
1507,Tokyo Institute of Technology,,1608,Ay2F2N0AAAAJ,{'indices'},,Haruo Yokota,,177,21,7,49,5,1,1
1508,"PhD Student, Computer Science, Georgia Institute of Technology",,97,h62J5I4AAAAJ,{'indices'},,Zero Cho,,53,6,5,5,2,1,1
1509,"Research Associate, Institute of Industrial Science, The University of Tokyo",,457,FRf1xt0AAAAJ,{'indices'},,Daisaku Yokoyama,,188,10,8,11,7,1,1
1510,Florida International University,,739,jG2EBooAAAAJ,{'indices'},,Liting Hu,,282,10,8,10,6,1,1
1511,Louisiana State University,,47,9GF9OrMAAAAJ,{'indices'},,Huasong Shan,,47,3,3,2,2,1,1
1512,"Professor of Electrical and Computer Engineering, Purdue University",,49614,to4P8KgAAAAJ,{'indices'},,Kaushik Roy,,19399,105,64,719,386,1,1
1513,University of Florida,,9373,z9Lyyf4AAAAJ,{'indices'},,Swarup Bhunia,,5695,44,36,176,123,1,1
1514,"Professor of Electrical Engineering, Georgia Institute of Technology",,10923,5KRtMEkAAAAJ,{'indices'},,Saibal Mukhopadhyay,,4005,44,28,175,103,1,1
1515,Qualcomm Inc,,2565,gjhXMCkAAAAJ,{'indices'},,"PR ""Chidi"" Chidambaram",,800,25,14,58,19,1,1
1516,Korea Advanced Institute of Science and Technology,,1404,zl-BHGMAAAAJ,{'indices'},,Yoosik Kim,,778,18,14,20,18,1,1
