,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
147972,Technische Universität Darmstadt,@freunde.tu-darmstadt.de,6896,e7TOw3kAAAAJ,{'indices'},Alzheimer|Parkinson|Proteasom|Angiotensin|Chemistry,Boris Schmidt,https://scholar.google.com/citations?view_op=medium_photo&user=e7TOw3kAAAAJ,2381,47,26,131,65,0,0
147973,Professor of Ege University,@ege.edu.tr,6895,pG_JnUUAAAAJ,{'indices'},Chemistry|Chemical Engineering|Environmental Engineering,Nalan Kabay,https://scholar.google.com/citations?view_op=medium_photo&user=pG_JnUUAAAAJ,3206,47,30,129,95,0,0
147974,"Dept. of Chemistry, Seoul National University",@snu.ac.kr,6890,-iP6j2wAAAAJ,{'indices'},chemistry,Tae-Lim Choi,https://scholar.google.com/citations?view_op=medium_photo&user=-iP6j2wAAAAJ,2919,38,30,94,79,0,0
147975,"Professor of Chemistry, Washington State University",@wsu.edu,6889,Qh8YWRcAAAAJ,{'indices'},Chemistry|Physics|Materials Science|Geophysics|High pressure,Choong-Shik  Yoo,https://scholar.google.com/citations?view_op=medium_photo&user=Qh8YWRcAAAAJ,2210,47,27,105,68,0,0
147976,CSIRO,@csiro.au,6887,AqyrPiUAAAAJ,{'indices'},chemistry|polymer,Raju Adhikai,https://scholar.google.com/citations?view_op=medium_photo&user=AqyrPiUAAAAJ,3786,38,31,66,57,0,0
147977,University Science and Technology of China,@ustc.edu.cn,6883,_-7clK0AAAAJ,{'indices'},Chemistry|Polymers|Biomedical Engineering,Yucai Wang,https://scholar.google.com/citations?view_op=medium_photo&user=_-7clK0AAAAJ,4276,47,36,66,62,0,0
147978,University of Cambridge,@cam.ac.uk,6877,QQEr33oAAAAJ,{'indices'},Chemistry|Materials Science|Crystallography,Andrew D. Bond,https://scholar.google.com/citations?view_op=medium_photo&user=QQEr33oAAAAJ,2463,43,24,174,83,0,0
147979,Process Engineer at Intel Corporation,@chem.umass.edu,6872,ZWf-g6YAAAAJ,{'indices'},Chemistry|Nano-biotechnology|Nanotoxicology,Krishnendu Saha,https://scholar.google.com/citations?view_op=medium_photo&user=ZWf-g6YAAAAJ,4938,23,22,31,29,0,0
147980,University of South Carolina,@mail.chem.sc.edu,6871,jjmqVTkAAAAJ,{'indices'},Chemistry|polymers|supramolecular chemistry|molecularly imprinted polymers|physical organic chemistry,Ken D. Shimizu,https://scholar.google.com/citations?view_op=medium_photo&user=jjmqVTkAAAAJ,1891,44,25,81,42,0,0
147981,Universidade Federal do Rio Grande do Sul,@if.ufrgs.br,6868,idCEVWcAAAAJ,{'indices'},Physics|Chemistry|Materials Science|Engeneering,Sergio Ribeiro Teixeira,https://scholar.google.com/citations?view_op=medium_photo&user=idCEVWcAAAAJ,2622,41,30,106,73,0,0
147982,Bezmialem Vakif University,@bezmialem.edu.tr,6864,AVKetaQAAAAJ,{'indices'},pharmacy|pharmacognosy|chemistry|phytotherapy|drug discovery,Prof. Dr. Gulacti Topcu,https://scholar.google.com/citations?view_op=medium_photo&user=AVKetaQAAAAJ,2687,44,25,148,80,0,0
147983,University of Birmingham,@bham.ac.uk,6861,jK91PMQAAAAJ,{'indices'},Chemistry,John S. Fossey,https://scholar.google.com/citations?view_op=medium_photo&user=jK91PMQAAAAJ,3961,47,30,99,72,0,0
147984,"Associate Professor of Chemistry, National University of Singapore",@nus.edu.sg,6854,SLwrJbEAAAAJ,{'indices'},Chemistry,Wee Han Ang,https://scholar.google.com/citations?view_op=medium_photo&user=SLwrJbEAAAAJ,3344,43,33,79,71,0,0
147985,Research Centre for Natural Sciences Budapest,@ttk.mta.hu,6819,r5KBrtIAAAAJ,{'indices'},chemistry|reaction mechanism,Imre Papai,https://scholar.google.com/citations?view_op=medium_photo&user=r5KBrtIAAAAJ,2481,45,25,98,57,0,0
147986,"Assistant Professor, University of Central Florida",@ucf.edu,6818,yMKPXSgAAAAJ,{'indices'},Chemistry,Xia Xiaohu,https://scholar.google.com/citations?view_op=medium_photo&user=yMKPXSgAAAAJ,4857,37,34,50,48,0,0
147987,"Emeritus Professor of Chemistry, Washington University in St. Louis",@wustl.edu,6816,xOR563EAAAAJ,{'indices'},Chemistry,Tien-Sung Lin,https://scholar.google.com/citations?view_op=medium_photo&user=xOR563EAAAAJ,1689,33,16,77,29,0,0
147988,Hebei Normal Univerisity,@mail.hebtu.edu.cn,6809,FgKnRhQAAAAJ,{'indices'},Chemistry,Zhan-Hui Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=FgKnRhQAAAAJ,3365,55,32,111,85,0,0
147989,University of New South Wales,@unsw.edu.au,6805,OjZqveQAAAAJ,{'indices'},chemistry|electron microscopy|crystallography|nanoparticles,Richard D Tilley,https://scholar.google.com/citations?view_op=medium_photo&user=OjZqveQAAAAJ,3577,42,33,105,88,0,0
147990,"Professor of Chemistry, University of California, Irvine",@uci.edu,6798,LWWEwDwAAAAJ,{'indices'},Chemistry,James S. Nowick,https://scholar.google.com/citations?view_op=medium_photo&user=LWWEwDwAAAAJ,2006,49,24,97,61,0,0
147991,"Dept. of Industrial Chemistry ""Toso Montanari""",@unibo.it,6776,Gj6LPA4AAAAJ,{'indices'},chemistry,Andrea Mazzanti,https://scholar.google.com/citations?view_op=medium_photo&user=Gj6LPA4AAAAJ,2559,42,29,144,79,0,0
147992,"Geology, Bergen University",@geo.uib.no,6768,Jzd_lfgAAAAJ,{'indices'},speleology|geochronology|chemistry|geomorphology,Stein-Erik Lauritzen,https://scholar.google.com/citations?view_op=medium_photo&user=Jzd_lfgAAAAJ,1914,35,18,91,39,0,0
147993,Rice University,,6764,TmgIG7UAAAAJ,{'indices'},Materials Science|Chemistry|Nanotechlogy|Composites,Jay Lomeda,https://scholar.google.com/citations?view_op=medium_photo&user=TmgIG7UAAAAJ,2840,15,14,17,15,0,0
147994,"Associate Professor of Chemistry, Nanyang Technological University",@ntu.edu.sg,6761,aSOg_i4AAAAJ,{'indices'},Chemistry,Richard D. Webster,https://scholar.google.com/citations?view_op=medium_photo&user=aSOg_i4AAAAJ,4112,45,35,146,97,0,0
147995,Yeungnam University,@ynu.ac.kr,6745,JHrp3gcAAAAJ,{'indices'},Energy|Environmental|Materials|Catalysis|Chemistry,Misook Kang,https://scholar.google.com/citations?view_op=medium_photo&user=JHrp3gcAAAAJ,3668,43,30,180,131,0,0
147996,"ISOF, Consiglio Nazionale delle Ricerche, Via P, Gobetti 101, Bologna 40129, Italy",@uds.anu.edu.au,6731,3D1FVDEAAAAJ,{'indices'},chemistry,Vincent Bowry,https://scholar.google.com/citations?view_op=medium_photo&user=3D1FVDEAAAAJ,735,24,15,32,20,0,0
147997,Institute for Molecular Science,@ims.ac.jp,6716,m-5xXQoAAAAJ,{'indices'},Chemistry,Ning Huang,https://scholar.google.com/citations?view_op=medium_photo&user=m-5xXQoAAAAJ,2944,40,29,101,71,0,0
147998,"President, DJ Augeri Pharma Consulting, LLC",@djapharmaconsulting.com,6713,HlVtCuAAAAAJ,{'indices'},pharmaceutical patent litigation|drug discovery|chemistry|pharmacology|fragment-based discovery,David J. Augeri,https://scholar.google.com/citations?view_op=medium_photo&user=HlVtCuAAAAAJ,1883,27,15,43,22,0,0
147999,Universidade Federal do Paraná,,6709,mrkeQi0AAAAJ,{'indices'},Biochemistry|Chemistry|Phitochemistry|Pharmacology|Biology,Guilherme Lanzi Sassaki,https://scholar.google.com/citations?view_op=medium_photo&user=mrkeQi0AAAAJ,3671,46,33,151,116,0,0
148000,Gebze Technical University,,6702,sW5j7UIAAAAJ,{'indices'},Chemistry,Mahmut Durmuş,https://scholar.google.com/citations?view_op=medium_photo&user=sW5j7UIAAAAJ,3839,40,29,178,148,0,0
148001,"Professor, Kwansei Gakuin University, Executive Scientist, Daihatsu Motor",@kwansei.ac.jp,6681,cNIxVdMAAAAJ,{'indices'},Chemistry|Catalyst|Fuel Cell|Ceramics,Hirohisa Tanaka,https://scholar.google.com/citations?view_op=medium_photo&user=cNIxVdMAAAAJ,2846,38,23,80,48,0,0
148002,University of Pavia,@unipv.it,6678,NL_PokoAAAAJ,{'indices'},Chemistry,Pallavicini Piersandro,https://scholar.google.com/citations?view_op=medium_photo&user=NL_PokoAAAAJ,2165,44,24,111,55,0,0
148003,"Professor of Chemistry, University of Delaware",@Udel.edu,6671,XEAr63gAAAAJ,{'indices'},chemistry,Klaus Theopold,https://scholar.google.com/citations?view_op=medium_photo&user=XEAr63gAAAAJ,1266,48,18,102,42,0,0
148004,"Professor of Pharmaceutical Chemistry, ETH Zurich",@pharma.ethz.ch,6657,jlTTrS4AAAAJ,{'indices'},chemistry|biology|RNA|oligonucleotides,Jonathan Hall,https://scholar.google.com/citations?view_op=medium_photo&user=jlTTrS4AAAAJ,2208,41,25,76,45,0,0
148005,The University of Burdwan,@chem.buruniv.ac.in,6652,oDM5AXOJqNkC,{'indices'},Chemistry|Biochemistry and Pharmacological activity of …,Bimalendu Ray,https://scholar.google.com/citations?view_op=medium_photo&user=oDM5AXOJqNkC,3219,39,28,119,72,0,0
148006,"Professor of Chemistry, Materials Science & Engineering, Biomedical Engineering …",@northwestern.edu,6645,QCHhvXcAAAAJ,{'indices'},Chemistry|Materials Science|Biomedicine,Nathan C. Gianneschi,https://scholar.google.com/citations?view_op=medium_photo&user=QCHhvXcAAAAJ,4713,44,36,101,97,0,0
148007,University of Nantes,,6635,C6gnEKoAAAAJ,{'indices'},Chemistry,Francois-Xavier Felpin,https://scholar.google.com/citations?view_op=medium_photo&user=C6gnEKoAAAAJ,3672,41,31,85,65,0,0
148008,Northwestern University,@chem.northwestern.edu,6629,svCa7D4AAAAJ,{'indices'},Chemistry,Franz M. Geiger,https://scholar.google.com/citations?view_op=medium_photo&user=svCa7D4AAAAJ,3462,45,29,132,86,0,0
148009,"Radiochemistry Division, Bhabha Atomic Research Centre, Mumbai",@barc.gov.in,6622,_LeZQdwAAAAJ,{'indices'},chemistry|chemical engineering|separation|actinides,Prasanta K. Mohapatra,https://scholar.google.com/citations?view_op=medium_photo&user=_LeZQdwAAAAJ,3853,41,29,181,120,0,0
148010,Shaanxi Normal University,@ustc.edu,6604,-miFTTEAAAAJ,{'indices'},Chemistry|Nanomaterials|Mesoscopic solar cell|Secondary battery,Jing Hui Zeng,https://scholar.google.com/citations?view_op=medium_photo&user=-miFTTEAAAAJ,3219,38,30,80,64,0,0
148011,CNR,@pi.iccom.cnr.it,6589,mGqD66cAAAAJ,{'indices'},Chemistry,Fabrizio Santoro,https://scholar.google.com/citations?view_op=medium_photo&user=mGqD66cAAAAJ,2974,42,25,103,74,0,0
148012,"Professor of Chemistry, Queen's University",@chem.queensu.ca,6587,ZdEDqWEAAAAJ,{'indices'},Chemistry,Gang Wu,https://scholar.google.com/citations?view_op=medium_photo&user=ZdEDqWEAAAAJ,1899,45,20,155,64,0,0
148013,,,6577,9lKl8yUAAAAJ,{'indices'},chemistry,Peter Klein,https://scholar.google.com/citations?view_op=medium_photo&user=9lKl8yUAAAAJ,2161,43,26,142,61,0,0
148014,Stanford University,@stanford.edu,6557,GjXWAh8AAAAJ,{'indices'},Biophysics|Chemistry|Physical Chemistry|Neuroscience,Bianxiao Cui,https://scholar.google.com/citations?view_op=medium_photo&user=GjXWAh8AAAAJ,4422,39,31,76,64,0,0
148015,"School of Chemistry, the University of Nottingham",@nottingham.ac.uk,6550,QAphPkQAAAAJ,{'indices'},Chemistry,Peter Licence,https://scholar.google.com/citations?view_op=medium_photo&user=QAphPkQAAAAJ,2988,43,29,103,82,0,0
148016,"Full Professor, Department of Chemistry, Federal University of Paraná",@ufpr.br,6543,LzkCiSYAAAAJ,{'indices'},Chemistry|Nanotechnology|Materials|Carbon Nanostructures (graphene and …|conducting polymers,Aldo Zarbin,https://scholar.google.com/citations?view_op=medium_photo&user=LzkCiSYAAAAJ,3507,45,34,118,87,0,0
148017,"Professor of Physics, Chalmers University of Technology",@chalmers.se,6533,bV94iAsAAAAJ,{'indices'},Physics|Chemistry|Material Science,Göran Wahnström,https://scholar.google.com/citations?view_op=medium_photo&user=bV94iAsAAAAJ,2007,50,26,107,67,0,0
148018,"Department of Chemistry, University of Zurich",@chem.uzh.ch,6530,Cs-q-QUAAAAJ,{'indices'},Chemistry|Photodynamic Therapy|Crystallography|Crystal Growth,Bernhard Spingler,https://scholar.google.com/citations?view_op=medium_photo&user=Cs-q-QUAAAAJ,2501,43,24,121,75,0,0
148019,"Professor KU Leuven, Centre for Membrane Separations, Adsorption, Catalysis, and …",@kuleuven.be,6518,v_eimSUAAAAJ,{'indices'},chemistry|catalysis|materials science|perovskites|photocatalysis,Maarten Roeffaers,https://scholar.google.com/citations?view_op=medium_photo&user=v_eimSUAAAAJ,4427,45,38,101,95,0,0
148020,"Professor, University of Tasmania",@utas.edu.au,6498,lyopeYgAAAAJ,{'indices'},chemistry,Mirek Macka,https://scholar.google.com/citations?view_op=medium_photo&user=lyopeYgAAAAJ,1660,45,19,154,62,0,0
148021,"Professor and Director at CBMR, Lucknow",@cbmr.res.in,6480,b11puHUAAAAJ,{'indices'},Nuclear Magnetic Resonance|Chemistry|Metabolomics,Raja Roy,https://scholar.google.com/citations?view_op=medium_photo&user=b11puHUAAAAJ,2337,37,20,119,46,0,0
148022,Universitat Autònoma de Barcelona,@uab.cat,6477,VmosTY0AAAAJ,{'indices'},chemistry,Gregori Ujaque,https://scholar.google.com/citations?view_op=medium_photo&user=VmosTY0AAAAJ,2202,44,27,104,56,0,0
148023,Constantine The Philosopher University,@ukf.sk,6473,wlqRYUcAAAAJ,{'indices'},Chemistry|medicinal chemistry|toxicology,Klaudia Jomova,https://scholar.google.com/citations?view_op=medium_photo&user=wlqRYUcAAAAJ,4234,21,18,34,28,0,0
148024,"Professor, University of Coimbra",@ci.uc.pt,6448,HuGIjMkAAAAJ,{'indices'},chemistry|photochemistry|photophysics,João Sérgio Seixas de Melo,https://scholar.google.com/citations?view_op=medium_photo&user=HuGIjMkAAAAJ,2022,45,23,136,66,0,0
148025,Professor of Chemistry University of Coimbra,@ci.uc.pt,6448,nYEvOycAAAAJ,{'indices'},Chemistry|Pharmacy|Kinetics|Lasers|Reactivity,Luis Arnaut,https://scholar.google.com/citations?view_op=medium_photo&user=nYEvOycAAAAJ,2546,41,28,107,59,0,0
148026,"Department of Chemistry, Carnegie Mellon University",@andrew.cmu.edu,6438,FRtd8_QAAAAJ,{'indices'},Chemistry|Natural Products|NMR,Roberto R. Gil,https://scholar.google.com/citations?view_op=medium_photo&user=FRtd8_QAAAAJ,2992,47,31,104,70,0,0
148027,"Dipartimento Chimica, Università degli Studi di Milano",@unimi.it,6429,DguktzkAAAAJ,{'indices'},chemistry|heterogenous catalysis|nanoparticles|functionalized carbons,Alberto Villa,https://scholar.google.com/citations?view_op=medium_photo&user=DguktzkAAAAJ,3757,46,33,104,96,0,0
148028,"Professor of Inorganic Chemistry, University of Ljubljana",@guest.arnes.si,6414,tXbzjDQAAAAJ,{'indices'},Chemistry|bioinorganic chemistry|ruthenium|metal complex|metal based drugs,Iztok Turel,https://scholar.google.com/citations?view_op=medium_photo&user=tXbzjDQAAAAJ,2902,46,32,106,83,0,0
148029,Inter University Accelerator Centre,@iuac.res.in,6412,0OizJrsAAAAJ,{'indices'},NANOSCIENCE AND TECHNOLOGY|Materials Science|Physics|chemistry,K. Asokan,https://scholar.google.com/citations?view_op=medium_photo&user=0OizJrsAAAAJ,4516,35,28,213,155,0,0
148030,Nanyang Technological University,,6411,xFqAyzgAAAAJ,{'indices'},Chemistry,Yonggui Robin Chi,https://scholar.google.com/citations?view_op=medium_photo&user=xFqAyzgAAAAJ,3862,46,39,85,82,0,0
148031,Lawrence Berkeley National Laboratory,@lbl.gov,6410,l-1_1ucAAAAJ,{'indices'},Metabolic Engineering|Synthetic Biology|Chemistry,Taek Soon Lee,https://scholar.google.com/citations?view_op=medium_photo&user=l-1_1ucAAAAJ,3773,38,35,61,51,0,0
148032,"NCSR ""Demokritos""",@inn.demokritos.gr,6402,9kHByxQAAAAJ,{'indices'},Chemistry|liquid crystals|drug deliver,Constantinos M. Paleos,https://scholar.google.com/citations?view_op=medium_photo&user=9kHByxQAAAAJ,1123,41,17,124,34,0,0
148033,Professor of Chemistry， Renmin University of China,@ruc.edu.cn,6387,8Pmmy9MAAAAJ,{'indices'},Chemistry,Zhi-Xin Guo,https://scholar.google.com/citations?view_op=medium_photo&user=8Pmmy9MAAAAJ,1358,34,20,73,38,0,0
148034,KU Leuven,@kuleuven.be,6385,X4gCDjwAAAAJ,{'indices'},Chemistry|Biochemistry|Nanomaterials,Prof.Dr. Tatjana N. Parac-Vogt,https://scholar.google.com/citations?view_op=medium_photo&user=X4gCDjwAAAAJ,2763,42,26,141,100,0,0
148035,The University of Electro-Communications,@uec.ac.jp,6384,A-v9NbwAAAAJ,{'indices'},chemistry,Takayuki Ishida,https://scholar.google.com/citations?view_op=medium_photo&user=A-v9NbwAAAAJ,2070,43,24,171,63,0,0
148036,University of Parma,@unipr.it,6383,rlVJZmcAAAAJ,{'indices'},chemistry,Stefano Sforza,https://scholar.google.com/citations?view_op=medium_photo&user=rlVJZmcAAAAJ,2999,45,28,145,92,0,0
148037,"School of Chemistry, University of Birmingham",@bham.ac.uk,6368,13be3q8AAAAJ,{'indices'},Chemistry|Nanochemistry|Nanotechhnology,Jon A Preece,https://scholar.google.com/citations?view_op=medium_photo&user=13be3q8AAAAJ,1577,43,20,118,54,0,0
148038,Shenzhen University,@szu.edu.cn,6363,uhsV11MAAAAJ,{'indices'},Chemistry|Materials Science,Yongliang Li,https://scholar.google.com/citations?view_op=medium_photo&user=uhsV11MAAAAJ,4197,36,31,69,67,0,0
148039,"Nicolaus Copernicus University (UMK), Torun, Poland",@chem.umk.pl,6334,vYeJXigAAAAJ,{'indices'},chemistry|polymers|biopolymers|biomaterials|cosmetics,Alina Sionkowska,https://scholar.google.com/citations?view_op=medium_photo&user=vYeJXigAAAAJ,3313,42,29,117,89,0,0
148040,Swinburne University of Technology,@swin.edu.au,6328,q98qfL0AAAAJ,{'indices'},Chemistry|Nanoscience|OFET|Fluorescence,Steven Langford,https://scholar.google.com/citations?view_op=medium_photo&user=q98qfL0AAAAJ,2110,42,23,107,54,0,0
148041,"Professor of Chemistry, Temple University",@temple.edu,6320,bdTuVVMAAAAJ,{'indices'},Chemistry|surfaces & interfaces|nonlinear optics & ultrafast laser spectroscopy|vibrational spectroscopy|scanning probe (STM,ERIC BORGUET,https://scholar.google.com/citations?view_op=medium_photo&user=bdTuVVMAAAAJ,2968,49,31,112,81,0,0
148042,Associate Professor of Physical Chemistry,@urv.cat,6315,rM48qwUAAAAJ,{'indices'},Chemistry,Antonio Rodriguez Fortea,https://scholar.google.com/citations?view_op=medium_photo&user=rM48qwUAAAAJ,2624,42,29,97,77,0,0
148043,Air Force Research Laboratory,@us.af.mil,6313,gJhCIegAAAAJ,{'indices'},physics|materials|chemistry,Gail J Brown,https://scholar.google.com/citations?view_op=medium_photo&user=gJhCIegAAAAJ,2375,39,21,138,64,0,0
148044,Scientist at Empa,@empa.ch,6294,v2XFYeEAAAAJ,{'indices'},physics|chemistry|spectroscopy,Andreas Borgschulte,https://scholar.google.com/citations?view_op=medium_photo&user=v2XFYeEAAAAJ,2630,43,22,108,67,0,0
148045,Wageningen University,@wur.nl,6290,vCodakoAAAAJ,{'indices'},Chemistry,marcelis atm,https://scholar.google.com/citations?view_op=medium_photo&user=vCodakoAAAAJ,2080,44,22,126,44,0,0
148046,"Center for Atmospheric Research, University of Nova Gorica",@ung.si,6275,0cd1B3cAAAAJ,{'indices'},Atmospheric Sciences|Chemistry|Aerosol|Climate Change,Katja Dzepina,https://scholar.google.com/citations?view_op=medium_photo&user=0cd1B3cAAAAJ,2881,16,14,20,14,0,0
148047,"Senior Scientist, Dept. of Growth and Reproduction, Copenhagen University Hospital …",@regionh.dk,6265,OBh0S9UAAAAJ,{'indices'},chemistry|endocrine disruptor|environment health,Hanne Frederiksen,https://scholar.google.com/citations?view_op=medium_photo&user=OBh0S9UAAAAJ,3761,38,33,83,69,0,0
148048,CSIR-National Chemical Laboratory,@ncl.res.in,6265,W2idKx0AAAAJ,{'indices'},chemistry,Chandrashekhar Rode,https://scholar.google.com/citations?view_op=medium_photo&user=W2idKx0AAAAJ,3245,41,29,139,86,0,0
148049,Senior research scientist,@cd-michelin.ch,6263,ji7cc38AAAAJ,{'indices'},Chemistry|biology,Milan Fedurco,https://scholar.google.com/citations?view_op=medium_photo&user=ji7cc38AAAAJ,1929,23,11,32,12,0,0
148050,Associate professor inchemistry,,6259,nJiDVvsAAAAJ,{'indices'},chemistry,Kumar PE,https://scholar.google.com/citations?view_op=medium_photo&user=nJiDVvsAAAAJ,4406,28,24,150,113,0,0
148051,"Matthews Distinguished University Professor of Chemistry & Chemical Biology, Northeastern …",@neu.edu,6228,4dr2JwQAAAAJ,{'indices'},Chemistry|humic substances|sequestered carbon|soils|agriculture,Geoffrey Davies,https://scholar.google.com/citations?view_op=medium_photo&user=4dr2JwQAAAAJ,984,41,15,146,27,0,0
148052,University of Pennsylvania,@sas.upenn.edu,6226,Onstx7gAAAAJ,{'indices'},Chemistry|Materials Science|Physics,Mihai Peterca,https://scholar.google.com/citations?view_op=medium_photo&user=Onstx7gAAAAJ,2163,43,26,63,54,0,0
148053,Ph.D. Biomedical Sciences,@maine.edu,6225,jgYKPJsAAAAJ,{'indices'},Neuroscience|Biomedical Sciences|Chemistry|Biochemistry,Zaid Abbasi,https://scholar.google.com/citations?view_op=medium_photo&user=jgYKPJsAAAAJ,2060,45,24,127,62,0,0
148054,Lawrence Livermore National Laboratory,@llnl.gov,6216,LMA8nSAAAAAJ,{'indices'},Chemistry,Craig Tarver,https://scholar.google.com/citations?view_op=medium_photo&user=LMA8nSAAAAAJ,1966,37,22,109,56,0,0
148055,Shahid Beheshti University,@sbu.ac.ir,6207,1YWs2QYAAAAJ,{'indices'},Chemistry,Hamidreza Khavasi,https://scholar.google.com/citations?view_op=medium_photo&user=1YWs2QYAAAAJ,2796,41,24,179,98,0,0
148056,Universidade de São Paulo,@iq.usp.br,6181,MiAA_VAAAAAJ,{'indices'},Chemistry,Liane Marcia Rossi,https://scholar.google.com/citations?view_op=medium_photo&user=MiAA_VAAAAAJ,2989,44,31,96,83,0,0
148057,chiba university,@faculty.chiba-u.jp,6181,bQrj0mMAAAAJ,{'indices'},chemistry|supramolecular chemistry|self-assembly|organic materials,Shiki Yagai,https://scholar.google.com/citations?view_op=medium_photo&user=bQrj0mMAAAAJ,2757,47,27,98,75,0,0
148058,"Professor, University of British Columbia",@math.ubc.ca,6177,MA1FPokAAAAJ,{'indices'},mathematics|applied mathematics|physics|chemistry|rock mechanics,Anthony Peirce,https://scholar.google.com/citations?view_op=medium_photo&user=MA1FPokAAAAJ,2827,36,26,62,46,0,0
148059,Iran University of Medical Sciences,@tums.ac.ir,6171,7w6-5uAAAAAJ,{'indices'},Chemistry|Mechanic|Electronic|Computer,ali esrafily,https://scholar.google.com/citations?view_op=medium_photo&user=7w6-5uAAAAAJ,4342,43,36,125,116,0,0
148060,CNR-IOM,@iom.cnr.it,6169,BuUyHaMAAAAJ,{'indices'},physics|chemistry|materials science,Giancarlo Panaccione,https://scholar.google.com/citations?view_op=medium_photo&user=BuUyHaMAAAAJ,2717,39,25,120,58,0,0
148061,"Professor of Chemistry, Northeastern University",@neu.edu,6164,SWsJSCEAAAAJ,{'indices'},Chemistry|Synthesis|Carbohydrates|Natural Products|Medicinal Chemistry,George O'Doherty,https://scholar.google.com/citations?view_op=medium_photo&user=SWsJSCEAAAAJ,1962,49,23,119,84,0,0
148062,"Carl William Eisendrath Distinguished Service Professor, University of Chicago",@uchicago.edu,6150,dxUyNuoAAAAJ,{'indices'},Chemistry|Nanoscience|Materials|Chemical Physics|Water,Steven J. Sibener,https://scholar.google.com/citations?view_op=medium_photo&user=dxUyNuoAAAAJ,1279,45,16,123,38,0,0
148063,"Assistant Professor of Department of Physics and Engineering Physics, Tulane University",@tulane.edu,6148,lGwvGO4AAAAJ,{'indices'},Density Functional Theory|Condensed Matter Physics|Chemistry|and Materials Science,Jianwei Sun,https://scholar.google.com/citations?view_op=medium_photo&user=lGwvGO4AAAAJ,5253,32,30,54,52,0,0
148064,"School of Chemical Engineering, Chonnam National University",@jnu.ac.kr,6143,-ZtbJyYAAAAJ,{'indices'},Chemistry|Catalysis|Biomass,Chang Hyun Ko,https://scholar.google.com/citations?view_op=medium_photo&user=-ZtbJyYAAAAJ,1679,30,20,50,33,0,0
148065,"Thapar University, Patiala",@thapar.edu,6137,0_dPQnMAAAAJ,{'indices'},Chemistry,Satnam Singh,https://scholar.google.com/citations?view_op=medium_photo&user=0_dPQnMAAAAJ,3758,30,24,142,87,0,0
148066,,@e.ntu.edu.sg,6135,SLyWFgYAAAAJ,{'indices'},chemistry|nanomaterials,Junze CHEN,https://scholar.google.com/citations?view_op=medium_photo&user=SLyWFgYAAAAJ,5932,29,29,37,37,0,0
148067,Hiroshima University,@hiroshima-u.ac.jp,6126,JS4gWDgAAAAJ,{'indices'},Chemistry,Nobuyoshi Koga,https://scholar.google.com/citations?view_op=medium_photo&user=JS4gWDgAAAAJ,2942,41,26,125,74,0,0
148068,University of Pennsylvania,@sas.upenn.edu,6123,ApwED4UAAAAJ,{'indices'},chemistry|biophysics|proteins|materials|theory,Jeffery G Saven,https://scholar.google.com/citations?view_op=medium_photo&user=ApwED4UAAAAJ,1822,42,25,83,56,0,0
148069,US Geological Survey,,6123,HVbkkkIAAAAJ,{'indices'},Chemistry,Michael M Reddy,https://scholar.google.com/citations?view_op=medium_photo&user=HVbkkkIAAAAJ,1195,38,21,70,32,0,0
148070,"Associate Professor of Chemistry, Ben-Gurion University",@bgu.ac.il,6119,jDqTrbEAAAAJ,{'indices'},Chemistry|DNA Nanotechnology|nanotechnology|bionanotechnology|materials,Yossi Weizmann,https://scholar.google.com/citations?view_op=medium_photo&user=jDqTrbEAAAAJ,1955,37,23,51,37,0,0
148071,Group leader at Karlsruhe Institute of Technology (KIT),@kit.edu,6115,T9eU4K0AAAAJ,{'indices'},Biology|Biochemistry|Chemistry,Gary Davidson,https://scholar.google.com/citations?view_op=medium_photo&user=T9eU4K0AAAAJ,1629,29,16,39,20,0,0
148072,Amateur Radio Emergency Service,@arrl.net,6107,Mr_xqWkAAAAJ,{'indices'},Human Computer Interaction|Chemistry|Physics|Astronomy,Barton A. Smith,https://scholar.google.com/citations?view_op=medium_photo&user=Mr_xqWkAAAAJ,1255,40,16,78,33,0,0
148073,"Faculty of Science and Technology, Keio University",,6101,8cm-WQwAAAAJ,{'indices'},Chemistry,Taku Hasobe,https://scholar.google.com/citations?view_op=medium_photo&user=8cm-WQwAAAAJ,1982,44,24,86,62,0,0
148074,Los Alamos National Laboratory,@lanl.gov,6100,NeNdaAUAAAAJ,{'indices'},spectroscopy|LIBS|Raman|planetary science|chemistry,Samuel Clegg,https://scholar.google.com/citations?view_op=medium_photo&user=NeNdaAUAAAAJ,4249,43,36,89,76,0,0
148075,"Emeritus Professor, Colorado School of Mines",@mines.edu,6099,PbYJLqUAAAAJ,{'indices'},humic substances|Analytical Chemistry|Environmental|Soil|chemistry,Patrick MacCarthy,https://scholar.google.com/citations?view_op=medium_photo&user=PbYJLqUAAAAJ,997,33,16,58,20,0,0
148076,"Professor of Materials Science & Mechanical Engineering, State University of New York at …",@binghamton.edu,6098,aqHhYcwAAAAJ,{'indices'},materials science|physics|chemistry|surface science|chemical engineering,Guangwen Zhou,https://scholar.google.com/citations?view_op=medium_photo&user=aqHhYcwAAAAJ,3118,40,30,123,97,0,0
