,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
216514,"University of California, San Francisco",@ucsf.edu,35752,87q7ShgAAAAJ,{'indices'},medical devices|MEMS|bioartificial kidney|sensors|tissue engineering,Shuvo Roy,https://scholar.google.com/citations?view_op=medium_photo&user=87q7ShgAAAAJ,19287,67,48,992,600,0,0
216515,"Professor of Electrical and Computer Engineering, University of Kentucky",@uky.edu,34132,ePqxjmYAAAAJ,{'indices'},Solar Cells|Nanostructures|Sensors|Electroluminescence|Display Devices,Vijay Singh,https://scholar.google.com/citations?view_op=medium_photo&user=ePqxjmYAAAAJ,15142,79,51,644,348,0,0
216516,Professor,@hhu.de,33815,dTgs0nsAAAAJ,{'indices'},Crop yield|transporters|sensors|signaling,Wolf B. Frommer,https://scholar.google.com/citations?view_op=medium_photo&user=dTgs0nsAAAAJ,11515,109,62,243,186,0,0
216517,Paul A. Elfers Professor; Chemical & Biological Engineering; University of Wisconsin …,@engr.wisc.edu,32576,es2I3m0AAAAJ,{'indices'},catalysis|energy|surface science|sensors,Manos Mavrikakis,https://scholar.google.com/citations?view_op=medium_photo&user=es2I3m0AAAAJ,15690,79,59,192,172,0,0
216518,Cranfield University,@cranfield.ac.uk,31996,SfilpLAAAAAJ,{'indices'},Biosensors|Bioelectronics|Electrochemistry|Sensors|Analytical Chemistry,Anthony Turner,https://scholar.google.com/citations?view_op=medium_photo&user=SfilpLAAAAAJ,10308,87,47,312,179,0,0
216519,IREC and University of Barcelona,@irec.cat,31337,YveIO48AAAAJ,{'indices'},materials|energy|nanomaterials|sensors|catalytsis,JR Morante,https://scholar.google.com/citations?view_op=medium_photo&user=YveIO48AAAAJ,11418,95,53,484,270,0,0
216520,"Harvard Medical School, Brigham and Women's Hospital, Wyss Institute at Harvard …",@bwh.harvard.edu,31062,ghLdM6QAAAAJ,{'indices'},Single molecules|sensors,David Walt,https://scholar.google.com/citations?view_op=medium_photo&user=ghLdM6QAAAAJ,8273,97,46,285,182,0,0
216521,"Distinguished Scientist & Professor, Amity Institute of Renewable and Alternative Energy",@amity.edu,30495,MjznVCoAAAAJ,{'indices'},Photovoltaics|MEMS|Nanomaterials|Nano-Devices|Sensors,Vinod Jain,https://scholar.google.com/citations?view_op=medium_photo&user=MjznVCoAAAAJ,17706,74,56,371,260,0,0
216522,California Institute of Technology,@caltech.edu,28893,xKho3I4AAAAJ,{'indices'},MEMS|BioMEMS|Sensors|Microfluidics|Medical device,YC Tai,https://scholar.google.com/citations?view_op=medium_photo&user=xKho3I4AAAAJ,7560,83,39,425,197,0,0
216523,"Professor of Mechanical Engineering, Stanford University",@cdr.stanford.edu,28427,SQzKCuUAAAAJ,{'indices'},MEMS|Sensors|measurements,Thomas Kenny,https://scholar.google.com/citations?view_op=medium_photo&user=SQzKCuUAAAAJ,8477,79,42,322,168,0,0
216524,"Professor of EECS, University of Michigan",,26553,lZSTLr0AAAAJ,{'indices'},MEMS|Microsystems|Sensors|Integrated Circuits|Electronics,Khalil Najafi,https://scholar.google.com/citations?view_op=medium_photo&user=lZSTLr0AAAAJ,6470,79,37,357,172,0,0
216525,Professor of Materials Science & Engineering at KAUST,@kaust.edu.sa,26463,shnVzdcAAAAJ,{'indices'},Nanomaterials|Energy Storage|Electronics|Sensors,Husam N Alshareef,https://scholar.google.com/citations?view_op=medium_photo&user=shnVzdcAAAAJ,17815,85,69,376,250,0,0
216526,"Shenzhen University, University of Science & Technology, Beijing. University of South …",,24483,TjMa-PAAAAAJ,{'indices'},sensors|clinical diagnostics|analytical chemistry|bioengineering|instrumentation,Xueji Zhang,https://scholar.google.com/citations?view_op=medium_photo&user=TjMa-PAAAAAJ,16847,83,69,388,340,0,0
216527,"Head, Engineering & Technology, Sterlite Technologies",@sterlite.com,23976,U_NcYXAAAAAJ,{'indices'},Functional materials|Additive Manufacturing|Sensors|Thin films,Sarin Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=U_NcYXAAAAAJ,15973,64,49,331,240,0,0
216528,"Professor of Molecular Engineering, University of Chicago and Argonne National Laboratory",@uchicago.edu,23546,eEdKpQgAAAAJ,{'indices'},Nanotechnology & Nanomaterials|Molecular Engineering|Sensors|Nanodevices|Energy & Environment,Junhong Chen,https://scholar.google.com/citations?view_op=medium_photo&user=eEdKpQgAAAAJ,17128,83,70,217,198,0,0
216529,"OEwaves, Inc.",@oewaves.com,22886,ELnrwnQAAAAJ,{'indices'},Photonics|optics|atomic clocks|sensors,lute maleki,https://scholar.google.com/citations?view_op=medium_photo&user=ELnrwnQAAAAJ,8094,78,44,312,164,0,0
216530,University of Massachusetts Lowell,@uml.edu,22287,MgLB2l0AAAAJ,{'indices'},Solar cells|Sensors|Nonlinear Optics|optical and electronic properties of materials|material science,Jayant Kumar,https://scholar.google.com/citations?view_op=medium_photo&user=MgLB2l0AAAAJ,4353,65,27,309,87,0,0
216531,University of Guelph,@uoguelph.ca,21124,cyRDiPMAAAAJ,{'indices'},Robotics|Intelligent Systems|Control Systems|Sensors|Neural Networks,Simon X. Yang,https://scholar.google.com/citations?view_op=medium_photo&user=cyRDiPMAAAAJ,8806,53,36,561,264,0,0
216532,"Professor of Chemistry, University of Bath",@bath.ac.uk,20972,ByrZikwAAAAJ,{'indices'},Fluorescence|Sensors|Boronic acids|Saccharides,Tony D James,https://scholar.google.com/citations?view_op=medium_photo&user=ByrZikwAAAAJ,10181,71,46,264,189,0,0
216533,"Reader in Nanomaterials Engineering, Cambridge Graphene Centre, University of …",@cam.ac.uk,20731,xckQ9LIAAAAJ,{'indices'},2D materials|nanowires|porous materials|printed electronics|sensors,Tawfique Hasan,https://scholar.google.com/citations?view_op=medium_photo&user=xckQ9LIAAAAJ,13155,54,50,108,102,0,0
216534,Georgia Tech,@ece.gatech.edu,20110,zMR4S7EAAAAJ,{'indices'},RF|Electromagnetics|Inkjet Printed Electronics|Sensors|Energy Harvesting,Manos Tentzeris,https://scholar.google.com/citations?view_op=medium_photo&user=zMR4S7EAAAAJ,10596,71,49,416,247,0,0
216535,"Professor of Chemistry, Tel Aviv University",@post.tau.ac.il,20091,OTldzl8AAAAJ,{'indices'},Materials Science|Electrochemistry|Chemistry|Sensors|Nanotechnology,Fernando Patolsky,https://scholar.google.com/citations?view_op=medium_photo&user=OTldzl8AAAAJ,5307,57,33,109,70,0,0
216536,"Professor, MIT Media Lab",@media.mit.edu,20022,-_hcRfgAAAAJ,{'indices'},Sensors|Sensor Networks|Human-Computer Interaction|Ubiquitous Computing|Musical Controllers,Joseph Paradiso,https://scholar.google.com/citations?view_op=medium_photo&user=-_hcRfgAAAAJ,6209,63,37,188,103,0,0
216537,American Scientific Publishers (www.aspbs.com),@mindspring.com,19676,yAmql3MAAAAJ,{'indices'},Nanotechnology|Solar Cells|Sensors|Nonlinear Optics|Conducting Polymers,Dr. Hari Singh Nalwa,https://scholar.google.com/citations?view_op=medium_photo&user=yAmql3MAAAAJ,5414,61,35,125,57,0,0
216538,"Professor of Chemistry, Queens University",@qub.ac.uk,19170,egZhu9kAAAAJ,{'indices'},chemistry|photochemistry|sensors,Andrew Mills,https://scholar.google.com/citations?view_op=medium_photo&user=egZhu9kAAAAJ,5541,59,34,222,120,0,0
216539,Universitat Jaume I,@uji.es,19092,m5jRWqQAAAAJ,{'indices'},Solar energy|water spliting|microbial fuel cell|sensors,Francisco Fabregat-Santiago,https://scholar.google.com/citations?view_op=medium_photo&user=m5jRWqQAAAAJ,9256,59,45,99,87,0,0
216540,"Najran University, Najran, Kingdom of Saudi Arabia",@nu.edu.sa,19064,_bNbebAAAAAJ,{'indices'},Nanoscience and Nanotechnology|Sensors|Catalysis|Energy|Electronic Devices,Ahmad Umar,https://scholar.google.com/citations?view_op=medium_photo&user=_bNbebAAAAAJ,13177,70,57,352,293,0,0
216541,"Professor, Instituto de Química - Universidade Estadual de Campinas, Unicamp",@unicamp.br,18427,8iqVDdQAAAAJ,{'indices'},Analytical Chemistry|Electrochemistry|Bioanalytical|Sensors,Lauro Tatsuo Kubota,https://scholar.google.com/citations?view_op=medium_photo&user=8iqVDdQAAAAJ,6381,72,41,320,173,0,0
216542,"Senior Research Scientist, University of Kentucky",@engr.uky.edu,18381,ii8YEcQAAAAJ,{'indices'},Nanomaterials|Photovoltaics|Sensors|Oxides|Structure-Property Correlations in Materials,Suresh Singh Rajaputra,https://scholar.google.com/citations?view_op=medium_photo&user=ii8YEcQAAAAJ,8784,49,37,340,205,0,0
216543,"Chancellor's Professor, University of California, Irvine",@uci.edu,18303,XyEz9ZQAAAAJ,{'indices'},electrochemistry|nanoscience|sensors|photodetectors|battery electrodes,Reginald M. Penner,https://scholar.google.com/citations?view_op=medium_photo&user=XyEz9ZQAAAAJ,5367,73,37,165,106,0,0
216544,"Professor of Chemistry, Department of Chemistry, Jadavpur University",@chemistry.jdvu.ac.in,18174,JCf_rTsAAAAJ,{'indices'},Inorganic chemistry|material chemistry|organometallics|sensors,Mahammad Ali,https://scholar.google.com/citations?view_op=medium_photo&user=JCf_rTsAAAAJ,10315,54,39,447,277,0,0
216545,"University of Colorado, University of Texas, 3M, AOSense",@google.com,17403,edrXZVwAAAAJ,{'indices'},sensors|fiber bragg gratings|atomic physics|atom interferometry|bose einstein condensation,Michael Matthews,https://scholar.google.com/citations?view_op=medium_photo&user=edrXZVwAAAAJ,3151,19,12,24,13,0,0
216546,"Distinguished Research Professor of Physics, University of Georgia",@uga.edu,17376,nYCk8JQAAAAJ,{'indices'},nanotechnology|sensors|metamaterials|nanomotors|photocatalysts,Yiping Zhao,https://scholar.google.com/citations?view_op=medium_photo&user=nYCk8JQAAAAJ,6618,72,41,246,183,0,0
216547,"Professor of Analytical Chemistry (UCM, Spain)",@ucm.es,16883,Xf2VkgEAAAAJ,{'indices'},Chemistry|Electrochemistry|Sensors,JOSE M. PINGARRON,https://scholar.google.com/citations?view_op=medium_photo&user=Xf2VkgEAAAAJ,7846,62,40,364,249,0,0
216548,"Regents Professor, Oklahoma State University",@okstate.edu,16648,XHKrftkAAAAJ,{'indices'},sensors|nutrient management|nitrogen|plant nutrition|developing world agriculture,William Raun,https://scholar.google.com/citations?view_op=medium_photo&user=XHKrftkAAAAJ,6949,64,43,200,136,0,0
216549,Case Western Reserve University,@case.edu,16287,icLNq84AAAAJ,{'indices'},materials science|polymers|nanomaterials|coatings|sensors,Rigoberto Advincula,https://scholar.google.com/citations?view_op=medium_photo&user=icLNq84AAAAJ,6225,71,35,266,155,0,0
216550,Professor and Director Duke Center for Applied Genomics & Precision Medicine; Director …,@duke.edu,16159,wXK8Z4sAAAAJ,{'indices'},Genomic Medicine|Precision Medicine|Digital Health|Data Analytics|Sensors,Geoffrey S Ginsburg,https://scholar.google.com/citations?view_op=medium_photo&user=wXK8Z4sAAAAJ,7312,69,44,199,153,0,0
216551,"Senior R&D Staff Scientist, Oak Ridge National Laboratory",@ornl.gov,15945,DfinkIcAAAAJ,{'indices'},Materials|Energy Storage|Catalysis|Chemical Separation|Sensors,Chengdu Liang,https://scholar.google.com/citations?view_op=medium_photo&user=DfinkIcAAAAJ,8999,57,42,122,106,0,0
216552,University of Utah,@utah.edu,15937,Y0MyYO0AAAAJ,{'indices'},energy harvesting|sensors|MEMS|microsystems|smart materials and structures,Shad Roundy,https://scholar.google.com/citations?view_op=medium_photo&user=Y0MyYO0AAAAJ,6262,25,23,42,35,0,0
216553,"University of Washington, Washington Research Foundation Endowed Professor, Computer …",@cs.washington.edu,15613,z4S5rC0AAAAJ,{'indices'},Ubiquitous Computing|Human-Computer Interaction|Sensors|Embedded Systems,Shwetak Patel,https://scholar.google.com/citations?view_op=medium_photo&user=z4S5rC0AAAAJ,9349,61,46,179,154,0,0
216554,"Chief Technologist, Small Payloads, NASA Ames Research Center (on assignment from …",@stanford.edu,15440,6bOeFTwAAAAJ,{'indices'},Space technologies|BioMEMS|Diagnostics|Sensors|Integrated microsystems,Antonio J. Ricco,https://scholar.google.com/citations?view_op=medium_photo&user=6bOeFTwAAAAJ,3856,55,27,165,76,0,0
216555,"Distinguished Professor, Director, Laboratory of Electrocatalysis, University of Santiago de …",@usach.cl,15064,vjUabgsAAAAJ,{'indices'},electrochemistry|electrocatalysis|molecular electrochemistry|fuel cells|sensors,José H Zagal  FRSC,https://scholar.google.com/citations?view_op=medium_photo&user=vjUabgsAAAAJ,6005,65,37,285,184,0,0
216556,National University of Singapore & Institute of Materials Research and Engineering,@nus.edu.sg,14897,mJECTT4AAAAJ,{'indices'},Sensors|stretchable electronics|wearable bio-health monitoring|prosthetics|robotics,Dr Benjamin CK Tee,https://scholar.google.com/citations?view_op=medium_photo&user=mJECTT4AAAAJ,11544,30,28,37,36,0,0
216557,"Professor of Computer Science and Engineering, UC Santa Cruz",@soe.ucsc.edu,14893,7YDSuZEAAAAJ,{'indices'},Computer vision|Assistive Technology|Image Processing|Sensors,Roberto Manduchi,https://scholar.google.com/citations?view_op=medium_photo&user=7YDSuZEAAAAJ,5374,39,23,91,50,0,0
216558,Hamad Bin Khalifa University,@hbku.edu.qa,14838,_7w-c7sAAAAJ,{'indices'},Immunoassays|Antibody Engineering|Sensors.,Richard O'Kennedy,https://scholar.google.com/citations?view_op=medium_photo&user=_7w-c7sAAAAJ,5849,60,35,216,127,0,0
216559,"School of Mechatronic System Engineering, Simon Fraser University",@sfu.ca,14257,mQ8isAsAAAAJ,{'indices'},Mechatronics|dynamics|vibration|sensors|actuators,"Golnaraghi, Farid",https://scholar.google.com/citations?view_op=medium_photo&user=mQ8isAsAAAAJ,3369,47,26,100,63,0,0
216560,"Mechanical & Aerospace Engineering, University of California Los Angeles",@ucla.edu,13869,k36VHW8AAAAJ,{'indices'},nanomaterials|heat transfer|energy conversion & storage|sensors,Timothy S Fisher,https://scholar.google.com/citations?view_op=medium_photo&user=k36VHW8AAAAJ,6386,60,41,234,158,0,0
216561,"School of Chemistry, Sambalpur University, ORCID 0000-0002-1048-7946",@suniv.ac.in,13441,Qi4Cy08AAAAJ,{'indices'},Organic semiconductors|Heterocyclic chemistry|Dyes|Photovoltaics|sensors,Amaresh Mishra,https://scholar.google.com/citations?view_op=medium_photo&user=Qi4Cy08AAAAJ,6251,43,32,81,61,0,0
216562,"Professor, Department of Organic Chemistry, Indian Institute of Science",@orgchem.iisc.ernet.in,13435,C_qQGh8AAAAJ,{'indices'},Chemical Biology|Molecular Design & Medicinal Chemistry|Supramolecular Chemistry & Soft Matter|Sensors|Nanoscience,Santanu Bhattacharya,https://scholar.google.com/citations?view_op=medium_photo&user=C_qQGh8AAAAJ,5387,69,37,237,151,0,0
216563,"Professor of Electrical Engineering, Stanford University",@stanford.edu,13367,KW4vFygAAAAJ,{'indices'},Nanophotonics|microscopy|sensors,Olav Solgaard,https://scholar.google.com/citations?view_op=medium_photo&user=KW4vFygAAAAJ,2953,58,28,213,87,0,0
216564,Professor at Ecole Polytechnique de Montreal,@polymtl.ca,13248,_6Jw4UIAAAAJ,{'indices'},Photonics|Optics|Sensors|Nonlinear optics|lasers,"Raman Kashyap, FRSC, FOSA, FSPIE, FIOP, FEIC, FCAE, FOSI",https://scholar.google.com/citations?view_op=medium_photo&user=_6Jw4UIAAAAJ,3578,51,27,227,82,0,0
216565,University of Texas at Dallas,,13234,bJiBc4MAAAAJ,{'indices'},functional nanomaterials|artificial muscles|energy harvesting and storage|elastic conductors|sensors,Shaoli Fang,https://scholar.google.com/citations?view_op=medium_photo&user=bJiBc4MAAAAJ,5621,41,37,75,58,0,0
216566,"Professor of Robotics, Carnegie Mellon university",@andrew.cmu.edu,13014,MhYrLJAAAAAJ,{'indices'},Computer vision|computer graphics|computational photography|sensors|computational imaging,Srinivasa Narasimhan,https://scholar.google.com/citations?view_op=medium_photo&user=MhYrLJAAAAAJ,6656,51,37,93,75,0,0
216567,"Professor of Sensor Technologies, Newcastle University, UK",@ncl.ac.uk,12886,Mh94SyYAAAAJ,{'indices'},Sensors|NDE|SHM,Gui Yun Tian,https://scholar.google.com/citations?view_op=medium_photo&user=Mh94SyYAAAAJ,7782,60,47,245,187,0,0
216568,UMBC,@umbc.edu,12566,TYRC1oUAAAAJ,{'indices'},Sensors|cell culture|bioprocessing|blood gas|glucose,Govind Rao,https://scholar.google.com/citations?view_op=medium_photo&user=TYRC1oUAAAAJ,2615,59,24,174,71,0,0
216569,"USDA-ARS, Columbia, Missouri",@ars.usda.gov,12243,N5UqO8MAAAAJ,{'indices'},agricultural engineering|sensors|precision agriculture,Kenneth A. Sudduth,https://scholar.google.com/citations?view_op=medium_photo&user=N5UqO8MAAAAJ,4450,55,31,171,103,0,0
216570,"Research Soil Scientist, USDA ARS",@ars.usda.gov,12214,QOSqD1AAAAAJ,{'indices'},evapotranspiration|irrigation|soil water|soil physics|sensors,Steven R. Evett,https://scholar.google.com/citations?view_op=medium_photo&user=QOSqD1AAAAAJ,5530,58,40,201,142,0,0
216571,"Professor of Chemistry, University of Coimbra",@ci.uc.pt,12071,JW9NYWcAAAAJ,{'indices'},Electrochemistry|bioelectrochemistry|sensors,Ana Maria Oliveira-Brett,https://scholar.google.com/citations?view_op=medium_photo&user=JW9NYWcAAAAJ,4275,53,29,180,100,0,0
216572,"CNRS, ICMPE",@icmpe.cnrs.fr,11900,MiQDCvgAAAAJ,{'indices'},diazonium salts|surface modification|fillers|nanocomposites|sensors,Mohamed M. Chehimi,https://scholar.google.com/citations?view_op=medium_photo&user=MiQDCvgAAAAJ,4792,56,32,245,154,0,0
216573,Zhengzhou University,@zzu.edu.cn,11662,EgEPzBcAAAAJ,{'indices'},Nanocomposites|polymer processing|sensors|intelligent materials,Chuntai Liu,https://scholar.google.com/citations?view_op=medium_photo&user=EgEPzBcAAAAJ,10929,55,55,218,201,0,0
216574,"Department of Civil and Environmental Engineering, University of Pittsburgh",@pitt.edu,11590,Zp20Gw0AAAAJ,{'indices'},Structural Health Monitoring|Sensors|Multifunctional Structures|Energy Harvesting|Machine Learning,Amir H. Alavi,https://scholar.google.com/citations?view_op=medium_photo&user=Zp20Gw0AAAAJ,8434,50,42,118,101,0,0
216575,"Professor of ECE and CS, University of Utah",@utah.edu,11487,Pq-WxP8AAAAJ,{'indices'},Sensors|microprocessors,Richard B. Brown,https://scholar.google.com/citations?view_op=medium_photo&user=Pq-WxP8AAAAJ,2985,45,21,164,49,0,0
216576,University of Connecticut,@uconn.edu,11331,jjIgKygAAAAJ,{'indices'},Nanotechnology|Materials Science|Catalysis|Sensors,Puxian Gao,https://scholar.google.com/citations?view_op=medium_photo&user=jjIgKygAAAAJ,3486,44,33,99,80,0,0
216577,"Professor, New Energy Science & Engineering, Xiamen University of Malaysia …",@xmu.edu.my,11321,Y1jZrGMAAAAJ,{'indices'},graphene|nanomaterials|solar energy conversion|energy storage|sensors,Huang Nay Ming 范能平,https://scholar.google.com/citations?view_op=medium_photo&user=Y1jZrGMAAAAJ,9006,60,51,224,206,0,0
216578,national institute for materials science,@nims.go.jp,11207,ESnZvK0AAAAJ,{'indices'},Sensors|Power Electronics|Photodetectors|MEMS,Meiyong Liao,https://scholar.google.com/citations?view_op=medium_photo&user=ESnZvK0AAAAJ,6428,54,43,134,103,0,0
216579,"Senior Director, Qualcomm Inc.",@qualcomm.com,11133,mA5l0AMAAAAJ,{'indices'},sensors|algorithms|mobile healthcare|wireless connectivity,M. Ibrahim Sezan,https://scholar.google.com/citations?view_op=medium_photo&user=mA5l0AMAAAAJ,1663,54,20,137,47,0,0
216580,Microsoft security group,@microsoft.com,10956,JYAZl4IAAAAJ,{'indices'},Particle Astrophysics|Sensors,ching-cheng hsu,https://scholar.google.com/citations?view_op=medium_photo&user=JYAZl4IAAAAJ,3115,54,29,85,65,0,0
216581,Imperial College London,@imperial.ac.uk,10764,Jz3reeMAAAAJ,{'indices'},Micro-engineering|energy harvesting|sensors|photonics,Eric M. Yeatman,https://scholar.google.com/citations?view_op=medium_photo&user=Jz3reeMAAAAJ,4201,44,28,125,67,0,0
216582,"Distinguished Professor of Electrical Engineering, Stony Brook University",@stonybrook.edu,10758,PIwdzBcAAAAJ,{'indices'},Semiconductor physics and devices|Optoelectronics|Sensors,Serge Luryi,https://scholar.google.com/citations?view_op=medium_photo&user=PIwdzBcAAAAJ,1662,52,20,191,40,0,0
216583,Directeur de Recherche CNRS,@chimie-paristech.fr,10470,XJgAXB0AAAAJ,{'indices'},Oxides|perovskites|photovoltaics|sensors|photodetectors,Thierry PAUPORTÉ,https://scholar.google.com/citations?view_op=medium_photo&user=XJgAXB0AAAAJ,4273,60,35,139,112,0,0
216584,CITIC - Universidade da Coruña,@udc.es,10389,plU2iAkAAAAJ,{'indices'},Computer Science|Space|BigData|Sensors|Cybersecurity,Carlos Dafonte,https://scholar.google.com/citations?view_op=medium_photo&user=plU2iAkAAAAJ,9919,25,20,37,33,0,0
216585,University of Michigan,@umich.edu,10071,vL8Z884AAAAJ,{'indices'},MEMS|Neurotechnology|Microfluidics|Integrated Circuits|Sensors,Euisik Yoon,https://scholar.google.com/citations?view_op=medium_photo&user=vL8Z884AAAAJ,4830,54,36,196,112,0,0
216586,"Professor of Food Physics, University of Leeds",@food.leeds.ac.uk,9918,qF-f3UkAAAAJ,{'indices'},food|ultrasound|acoustics|sensors|fats,Megan J Povey,https://scholar.google.com/citations?view_op=medium_photo&user=qF-f3UkAAAAJ,3801,48,27,108,54,0,0
216587,Visiting Scholar: MIT; Univ Cambridge; Univ Oxford; Harvard Univ; UCLA; Kyoto Univ; TU …,@tongji.edu.cn,9913,yOyFprsAAAAJ,{'indices'},Conducting polymers|Nanomaterials|Sensors|Adsorbents|Separation membrane & Liquid crystalline …,"Xin-Gui Li 李新贵 Professor, Tongji Univ. Shanghai China",https://scholar.google.com/citations?view_op=medium_photo&user=yOyFprsAAAAJ,2989,55,31,170,72,0,0
216588,"Professor of Materials Science and Engineering, Ohio State University",@osu.edu,9862,ZOxLYxEAAAAJ,{'indices'},ceramics|sensors|nano-structures|thin-films,Sheikh Akbar,https://scholar.google.com/citations?view_op=medium_photo&user=ZOxLYxEAAAAJ,4380,48,32,120,71,0,0
216589,"Professor of Electronic Systems, University of Glasgow",@glasgow.ac.uk,9717,5LDQeFAAAAAJ,{'indices'},Electronics|photonics|sensors,David RS Cumming,https://scholar.google.com/citations?view_op=medium_photo&user=5LDQeFAAAAAJ,4763,49,34,159,102,0,0
216590,"Professor of Chemistry, IIT Roorkee",@iitr.ac.in,9630,k7K_xFEAAAAJ,{'indices'},Sensors|electroanalytical chemistry,Rajendra Goyal,https://scholar.google.com/citations?view_op=medium_photo&user=k7K_xFEAAAAJ,3645,48,33,164,95,0,0
216591,"Professor of Biochemistry, University College Cork",@ucc.ie,9487,aoolua4AAAAJ,{'indices'},Sensors|probes|live cell analysis|phosphorescence|imaging,Papkovsky,https://scholar.google.com/citations?view_op=medium_photo&user=aoolua4AAAAJ,4061,52,32,173,115,0,0
216592,"Department of Chemistry, GCU Lahore",@gcu.edu.pk,9464,uCAIrW4AAAAJ,{'indices'},organic electronics|organic solar cells|sensors|photocatalysis|biodegradable polymers,Raja Shahid Ashraf,https://scholar.google.com/citations?view_op=medium_photo&user=uCAIrW4AAAAJ,6271,45,37,63,58,0,0
216593,"Llyfrgell Bangor, UK; Chuka University, Kenya",@spinne.plus.com,9401,2-aohtIAAAAJ,{'indices'},Sensors|Thin film transistors|Organic Electronics|Fibre Optics,Martin Grell,https://scholar.google.com/citations?view_op=medium_photo&user=2-aohtIAAAAJ,1573,41,20,65,36,0,0
216594,"Associate Professor, Department of Inorganic Chemistry, University of Madras",@unom.ac.in,9393,GK_T8pwAAAAJ,{'indices'},Bioinorganic Chemistry|Catalysis|Photocatalysis|Sensors,Vengidusamy Narayanan,https://scholar.google.com/citations?view_op=medium_photo&user=GK_T8pwAAAAJ,7600,43,35,152,114,0,0
216595,"ex-Associate Director, Physics Group, BARC",@barc.gov.in,9287,CkNttDkAAAAJ,{'indices'},Molecular Magnetism|sensors|Molecular electronics|supercondcutors,jatinder yakhmi,https://scholar.google.com/citations?view_op=medium_photo&user=CkNttDkAAAAJ,2258,50,24,181,58,0,0
216596,University of Kent,,8931,nxARkNwAAAAJ,{'indices'},molecular crystals|sensors|sol-gel,John D. Wright,https://scholar.google.com/citations?view_op=medium_photo&user=nxARkNwAAAAJ,2676,40,22,136,46,0,0
216597,North Carolina State University,@ncsu.edu,8920,pYfvzHAAAAAJ,{'indices'},Wide Band Gap Semiconductors|Power Electronics|Photonics|Sensors|underwater communications,John Muth,https://scholar.google.com/citations?view_op=medium_photo&user=pYfvzHAAAAAJ,3495,47,30,101,64,0,0
