Unnamed: 0,affiliation,email,citedby,scholar_id,filled,interests,name,url_picture,citedby5y,hindex,hindex5y,i10index,i10index5y,got_publications,got_coauthors
18294,"Research Associate II, Icahn School of Medicine at Mount Sinai",@mssm.edu,36.0,42DmIegAAAAJ,{'indices'},Cell|Developmental|and Regenerative Biology,Pieter Martino,https://scholar.google.com/citations?view_op=medium_photo&user=42DmIegAAAAJ,35.0,3,3,2,2,1,1
18295,"Ph.D. Candidate, University of California, Riverside",@ucr.edu,23.0,dDm1Xb4AAAAJ,{'indices'},neuroinflammation|cell|molecular|and behavioral neuroscience|stroke,Jessica Noll,https://scholar.google.com/citations?view_op=medium_photo&user=dDm1Xb4AAAAJ,23.0,3,3,1,1,1,1
18296,Universidade Estadual de Campinas,,20.0,Svj7LhAAAAAJ,{'indices'},microfluidics|nanofluidics|cell therapy|cell|bioprocess,Franciele.Flores Vit,https://scholar.google.com/citations?view_op=medium_photo&user=Svj7LhAAAAAJ,20.0,3,3,1,1,1,1
18297,Sungkyunkwan University,@skku.edu,14.0,iPfXACwAAAAJ,{'indices'},Nanoparticle|Cell|Tissue engineering|Cancer,Gwang-Bum Im,https://scholar.google.com/citations?view_op=medium_photo&user=iPfXACwAAAAJ,14.0,3,3,0,0,1,1
18298,"University of Tehran, ACECR",@ut.ac.ir,12.0,NeFC27wAAAAJ,{'indices'},Molecular biology|Cancer|Cell,Eghbal Jasemi,https://scholar.google.com/citations?view_op=medium_photo&user=NeFC27wAAAAJ,12.0,2,2,0,0,1,1
18299,"Research Trainee, Panjab University",,12.0,TXpaKjkAAAAJ,{'indices'},Cell|Regeneration and Molecular Biology|Pharmaceutical Sciences|Biotechnology,SUSHANT PRAJAPATI,https://scholar.google.com/citations?view_op=medium_photo&user=TXpaKjkAAAAJ,12.0,2,2,0,0,1,1
18300,استاذ مساعد هستولوجى ،جامعة سوهاج,,11.0,Rh0k0S0AAAAJ,{'indices'},cell|immunohistochemistry,Eman NOR-ELDIN,https://scholar.google.com/citations?view_op=medium_photo&user=Rh0k0S0AAAAJ,11.0,2,2,0,0,1,1
18301,Jambi University; Universitas Jambi,@unja.ac.id,10.0,d2nWwRgAAAAJ,{'indices'},Biology|cell|genetics|physiology,Hesti Riany,https://scholar.google.com/citations?view_op=medium_photo&user=d2nWwRgAAAAJ,10.0,2,2,0,0,1,1
18302,"Assistant instructor,Molecular Biology,Imam Al-Kadhim College",@alkadhum-col.edu.iq,3.0,VMZB9_YAAAAJ,{'indices'},Genetic diseases|Microbiology|Cell|Immunity|Enzymes,Hassan fayyad,https://scholar.google.com/citations?view_op=medium_photo&user=VMZB9_YAAAAJ,3.0,1,1,0,0,1,1
18303,Gansu Agricultural University,@st.gsau.edu.cn,3.0,wh_m1d4AAAAJ,{'indices'},Animal reproductive system development|Animal anatomy and physiology|Developmental biology|Reproduction and obstetrics|Cell,SY Afedo,https://scholar.google.com/citations?view_op=medium_photo&user=wh_m1d4AAAAJ,3.0,1,1,0,0,1,1
18304,University of Ilorin,,1.0,cjDNyGMAAAAJ,{'indices'},Cell|Molecular and Developmental Biology,Bature Abdulkabir,https://scholar.google.com/citations?view_op=medium_photo&user=cjDNyGMAAAAJ,1.0,1,1,0,0,1,1
18305,"Imam Abdulrahman Bin Faisal University,college of science,biology department.",@iau.edu.sa,,AKTfleQAAAAJ,{'indices'},histology|cell|biology|cytology,Ibtesam Saad AlDhuayan,https://scholar.google.com/citations?view_op=medium_photo&user=AKTfleQAAAAJ,,0,0,0,0,1,1
18306,Al-Farabi Kazakh National University,@kaznu.kz,,nMIrtAIAAAAJ,{'indices'},microbiology|cell|biology,Nurgul Bektyleuova,https://scholar.google.com/citations?view_op=medium_photo&user=nMIrtAIAAAAJ,,0,0,0,0,1,1
18307,retired senior research fellow MTA (PTE Biofizika),,,d6Y3FcoAAAAJ,{'indices'},biofizika|cell|membrane|water|osmosis,Ferenc (Dénes) Vető dr.,https://scholar.google.com/citations?view_op=medium_photo&user=d6Y3FcoAAAAJ,,0,0,0,0,1,1
18308,"Department of Dental Basic Sciences, University of Duhok, Kurdistan Region, Iraq.",@uod.ac,,lqoJ234AAAAJ,{'indices'},Cell|Biology|Immunology,Akheenk Mustafa Hasan Zewki,https://scholar.google.com/citations?view_op=medium_photo&user=lqoJ234AAAAJ,,0,0,0,0,1,1
18309,"MSc in MedicalBiotechnology, Medical Faculty, Mashhad Univercity of Medical Scince",@mums.ac.ir,,tXgSzOgAAAAJ,{'indices'},Biotechnology|Genetics|Cancer|Virus|Cell,maham doagooyan,https://scholar.google.com/citations?view_op=medium_photo&user=tXgSzOgAAAAJ,,0,0,0,0,1,1
18310,"Research student, Vellore Institute of Technology",@vit.ac.in,,nQpStC8AAAAJ,{'indices'},Cell|molecular and developmental biology,SENTHIL KUMAR Hariom,https://scholar.google.com/citations?view_op=medium_photo&user=nQpStC8AAAAJ,,0,0,0,0,1,1
18311,AL-Furat-AwsatTechnical University-Technical College / Al-Mussaib,,,6u5Uuf8AAAAJ,{'indices'},SCINCE|FUNGI|CELL|PLANT,Alaa  A.Jasim,https://scholar.google.com/citations?view_op=medium_photo&user=6u5Uuf8AAAAJ,,0,0,0,0,1,1
18312,Master of Biotechnology,@tdmu.edu.vn,,xPlnpxQAAAAJ,{'indices'},Cell|Wound healing|cancer,Nguyen minh chanh,https://scholar.google.com/citations?view_op=medium_photo&user=xPlnpxQAAAAJ,,0,0,0,0,1,1
18313,University of Portsmouth,@port.ac.uk,11599.0,n2YDw2QAAAAJ,{'indices'},Engineering|Petroleum|Chemical,Amjad Shah,https://scholar.google.com/citations?view_op=medium_photo&user=n2YDw2QAAAAJ,7353.0,26,23,63,48,1,1
18314,"School of Atmospheric Sciences, Nanjing University",@nju.edu.cn,9143.0,NG9JKWMAAAAJ,{'indices'},Air pollution-weather/climate interaction|Aerosol-PBL Interaction|Tropospheric ozone|Lagrangian dispersion modeling|Chemical,Aijun Ding,https://scholar.google.com/citations?view_op=medium_photo&user=NG9JKWMAAAAJ,7051.0,55,48,123,115,1,1
18315,Sejong University,@sejong.ac.kr,7369.0,jd1htc0AAAAJ,{'indices'},Environmental Sustainable Energy|Chemical,Eilhann E. Kwon,https://scholar.google.com/citations?view_op=medium_photo&user=jd1htc0AAAAJ,6843.0,42,41,169,161,1,1
18316,"Professor emeritus, Public Health, UCLA",@ph.ucla.edu,7189.0,uxN_efQAAAAJ,{'indices'},public health|environment|chemical|children|architecture,Richard J Jackson,https://scholar.google.com/citations?view_op=medium_photo&user=uxN_efQAAAAJ,2026.0,30,20,33,26,1,1
18317,UMBC,@umbc.edu,6651.0,vptJat0AAAAJ,{'indices'},Chemical|Biochemical|and Environmental Engineering,Erin Lavik,https://scholar.google.com/citations?view_op=medium_photo&user=vptJat0AAAAJ,1901.0,35,24,58,46,1,1
18318,ULB,@ulb.ac.be,5744.0,XK0HcrIAAAAJ,{'indices'},pattern|fingering|CO2|chemical|hydrodynamics,Anne De Wit,https://scholar.google.com/citations?view_op=medium_photo&user=XK0HcrIAAAAJ,2387.0,43,26,122,87,1,1
18319,University of Malaya,@um.edu.my,5377.0,gWYcVB4AAAAJ,{'indices'},Environmental|Chemical|Pollution|Life cycle analysis,Nik Meriam Nik Sulaiman,https://scholar.google.com/citations?view_op=medium_photo&user=gWYcVB4AAAAJ,3429.0,37,30,74,62,1,1
18320,Technical University of Lodz,@p.lodz.pl,4810.0,-eWprQwAAAAJ,{'indices'},chemical|biochemical|environmental engineering|environmental biotechnology|chemical technology,Stanislaw Ledakowicz,https://scholar.google.com/citations?view_op=medium_photo&user=-eWprQwAAAAJ,1964.0,34,19,78,43,1,1
18321,Professor at the University of Calgary,@ucalgary.ca,4779.0,iRuFZrwAAAAJ,{'indices'},Nanotechnology|Chemical|Energy and Environment|Oil and Gas,Dr. Nashaat N. Nassar,https://scholar.google.com/citations?view_op=medium_photo&user=iRuFZrwAAAAJ,3629.0,41,35,83,76,1,1
18322,"Kimya Mühendisliği Profesörü, Gazi Universitesi",,4543.0,2fGVm1EAAAAJ,{'indices'},energy|chemical|technology|material science|boron,Metin Guru,https://scholar.google.com/citations?view_op=medium_photo&user=2fGVm1EAAAAJ,2475.0,33,26,85,62,1,1
18323,ETRI,@etri.re.kr,4052.0,oVluT3cAAAAJ,{'indices'},sensors (bio-|chemical-)|biomedical applications,Dae-Sik Lee,https://scholar.google.com/citations?view_op=medium_photo&user=oVluT3cAAAAJ,1626.0,35,22,69,40,1,1
18324,"Researcher, INCAR-CSIC",@incar.csic.es,3270.0,SDzH2vwAAAAJ,{'indices'},Chemical|Engineering|Energy and Fuels,María Antonia Diez,https://scholar.google.com/citations?view_op=medium_photo&user=SDzH2vwAAAAJ,1537.0,32,21,68,40,1,1
18325,Oak Ridge National Lab,,3096.0,tgtF37EAAAAJ,{'indices'},atomic|chemical|laser|surface|high energy physics,Herbert F Krause,https://scholar.google.com/citations?view_op=medium_photo&user=tgtF37EAAAAJ,229.0,34,7,77,5,1,1
18326,"Chemical Engineering Department, College of Engineering, Jazan University",@jazanu.edu.sa,2102.0,5nMmifIAAAAJ,{'indices'},Chemistry|Chemical|Petroleum|Petrochemicals,Dr. Mohammad Ashraf Ali,https://scholar.google.com/citations?view_op=medium_photo&user=5nMmifIAAAAJ,967.0,19,13,36,15,1,1
18327,"Ph.D., Professor",@sjtu.edu.cn,1792.0,gurwxBsAAAAJ,{'indices'},Chemical|halogen-free flame retardant,Ping Wei,https://scholar.google.com/citations?view_op=medium_photo&user=gurwxBsAAAAJ,803.0,26,17,39,24,1,1
18328,NUST,,1666.0,YvzCIuQAAAAJ,{'indices'},Chemical,Muhammad Arslan zahid,https://scholar.google.com/citations?view_op=medium_photo&user=YvzCIuQAAAAJ,1552.0,21,20,49,46,1,1
18329,Research Technician - IRNAS (CSIC),@irnase.csic.es,1631.0,zf00MN8AAAAJ,{'indices'},Chemical|Agriculture,Pilar Burgos,https://scholar.google.com/citations?view_op=medium_photo&user=zf00MN8AAAAJ,663.0,18,15,22,18,1,1
18330,"Department of Chemical and Petroleum Engineering, Chandigarh University",,1580.0,Dvg0ZaQAAAAJ,{'indices'},Chemical|Environment and Energy,Dr. Omprakash Sahu,https://scholar.google.com/citations?view_op=medium_photo&user=Dvg0ZaQAAAAJ,1452.0,20,18,44,40,1,1
18331,Chemical,@hoachat.com.vn,1475.0,JJg8ka8AAAAJ,{'indices'},chemical,VietChem,https://scholar.google.com/citations?view_op=medium_photo&user=JJg8ka8AAAAJ,1395.0,21,21,50,47,1,1
18332,,,1373.0,MOu9WIYAAAAJ,{'indices'},chemical,Mehmet Çopur,https://scholar.google.com/citations?view_op=medium_photo&user=MOu9WIYAAAAJ,535.0,23,13,31,20,1,1
18333,IRCER / UMR CNRS 7315,@unilim.fr,1013.0,lxXbEwIAAAAJ,{'indices'},Laser- and/or plasma-assisted techniques in …|nano- and micro-structures|thin films and multilayers|chemical,Cătălin-Daniel CONSTANTINESCU,https://scholar.google.com/citations?view_op=medium_photo&user=lxXbEwIAAAAJ,632.0,21,14,40,27,1,1
18334,,,935.0,jB7qYCUAAAAJ,{'indices'},nano fibers|cellulose|nano medicine|chemical,Mersedeh yazdan bakhsh,https://scholar.google.com/citations?view_op=medium_photo&user=jB7qYCUAAAAJ,577.0,13,11,21,15,1,1
