id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
29010," Correspondence analysis (CA) and its Detrended form (DCA) produced by the program CANOCO are unstable under reordering of the species and sites in the input data matrix. In CA, the main cause of the instability is the use of insufficiently stringent convergence criteria in the power algorithm used to estimate the eigenvalues. The use of stricter criteria gives results that are acceptably stable. The divisive classification program TWINSPAN uses CA based on a similar algorithm, but with extremely lax convergence criteria, and is thus susceptible to extreme instability. We detected an order‐dependent programming error in the non‐linear rescaling procedure that forms part of DCA. When this bug is corrected, much of the instability in DCA disappears. The stability of DCA solutions is further enhanced by the use of strict convergence criteria. In our trials, much of the instability occurred on axes 3 and 4, but one should …",Jari Oksanen and Peter R Minchin,323,2613608142167520919,Journal of Vegetation Science,3,447-454,Blackwell Publishing Ltd,Instability of ordination results under changes in input data order: explanations and remedies,https://onlinelibrary.wiley.com/doi/abs/10.2307/3237336,8,1997,/scholar?cites=2613608142167520919,2WBRFVIAAAAJ:u-x6o8ySG0sC
29011," 1. Tests of significance of the individual canonical axes in redundancy analysis allow researchers to determine which of the axes represent variation that can be distinguished from random. Variation along the significant axes can be mapped, used to draw biplots or interpreted through subsequent analyses, whilst the nonsignificant axes may be dropped from further consideration. 2. Three methods have been implemented in computer programs to test the significance of the canonical axes; they are compared in this paper. The simultaneous test of all individual canonical axes, which is appealing because of its simplicity, produced incorrect (highly inflated) levels of type I error for the axes following those corresponding to true relationships in the data, so it is invalid. The ‘marginal’ testing method implemented in the ‘vegan’ R package and the ‘forward’ testing method implemented in the program CANOCO were …",Pierre Legendre and Jari Oksanen and Cajo JF ter Braak,321,4013512472814090681,Methods in Ecology and Evolution,3,269-277,Blackwell Publishing Ltd,Testing the significance of canonical axes in redundancy analysis,https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/j.2041-210X.2010.00078.x,2,2011,/scholar?cites=4013512472814090681,2WBRFVIAAAAJ:kNdYIx-mwKoC
29012,"If plants vary in size, then the use of small quadrats of fixed size will show maximum species richness at intermediate biomass. Fewer plants are found in plots of fixed size both if plants increase in size (and biomass therefore increases), or if vegetation becomes sparse (biomass decreases). The supposed response of species richness to biomass is therefore produced as an artefact of varying plant number. Grime derived a humped relationship between species richness and biomass from studies using relatively small quadrats of 50 cm x 50 cm, or 1/4 m2 (Al-Mufti et al. 1977; Grime 1979), and similar patterns have been found in many later studies on terrestrial vegetation (eg Moore & Keddy 1989; Wisheu & Keddy 1989; Wheeler & Shaw 1991; Garcia et al. 1993; Rosenzweig & Abramsky 1993; Abrams 1995). The ecological reason usually proposed to explain the humped relationship is that stress reduces diversity …",Jari Oksanen,300,11565088474545486956,Journal of Ecology,2,293-295,"Wiley, British Ecological Society",Is the humped relationship between species richness and biomass an artefact due to plot size?,https://www.jstor.org/stable/2261364,84,1996,/scholar?cites=11565088474545486956,2WBRFVIAAAAJ:9yKSN-GCB0IC
29013,"Aim  An intensively debated issue in macroecology is whether unicellular organisms show biogeographic patterns different from those of macroorganisms. One aspect of this debate addresses beta diversity, that is, do microbial organisms exhibit distance‐decay patterns similar to those of macroorganisms? And if so, is the decay of community similarity caused by spatially limited dispersal or by niche‐related factors? We studied the community similarity of stream diatoms, macroinvertebrates and bryophytes across the same set of sites in relation to environmental and geographic distance.Location  A geographical gradient of c. 1100 km in Finland.Methods  We first identified the subset of environmental variables that produced the highest correlation with community similarities for each taxonomic group. Based on these variables, we used partial Mantel tests to separate the independent influences of …",Anna Astorga and Jari Oksanen and Miska Luoto and Janne Soininen and Risto Virtanen and Timo Muotka,262,6828286232318279012,Global Ecology and Biogeography,3,365-375,Blackwell Publishing Ltd,Distance decay of similarity in freshwater communities: do macro‐and microorganisms follow the same rules?,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1466-8238.2011.00681.x,21,2012,/scholar?cites=6828286232318279012,2WBRFVIAAAAJ:YOwf2qJgpHMC
29014,"Question:  Are soil properties and topographic variation related with palm (Arecaceae) species composition and distribution patterns? If so, are species distribution patterns consistent across sites?Location:  100–200 m a.s.l, non‐inundated Amazonian rainforest, NE Peru.Methods:  One 0.65‐ha line transect divided into 5 m by 5 m subunits was inventoried for all palm individuals at each site. Soil samples were collected, and topography was measured.Results:  A total of 56 palm taxa were recorded. Floristic similarity among transects clearly corresponded with similarity in soil cation content when species abundances were taken into account, but less so when only presence‐absence data were used. Taxon‐wise distribution analyses were done for the 37 most abundant palm taxa. Quite a few of these taxa proved not to be randomly distributed along the transects, but instead were clearly more abundant in some …",Jaana Vormisto and Hanna Tuomisto and Jari Oksanen,143,12905906987031923955,Journal of Vegetation Science,4,485-494,Blackwell Publishing Ltd,Palm distribution patterns in Amazonian rainforests: What is the role of topographic variation?,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2004.tb02287.x,15,2004,/scholar?cites=12905906987031923955,2WBRFVIAAAAJ:zYLM7Y9cAGgC
29015,"The document describes typical, simple work pathways of vegetation ordination. Unconstrained ordination uses as examples detrended correspondence analysis and non-metric multidimensional scaling, and shows how to interpret their results by fitting environmental vectors and factors or smooth environmental surfaces to the graph. The basic plotting command, and more advanced plotting commands for congested plots are also discussed, as well as adding items such as ellipses, convex hulls, and other items for classes. The constrained ordination uses constrained (canonical) correspondence analysis as an example. It is first shown how a model is defined, then the document discusses model building and signficance tests of the whole analysis, single constraints and axes.",Jari Oksanen,137,2895555638693587830,URL http://cran. r-project. org/web/packages/vegan/vignettes/introvegan. pdf,,19,,Vegan: an introduction to ordination,https://mran.microsoft.com/snapshot/2017-11-17/web/packages/vegan/vignettes/intro-vegan.pdf,8,2015,/scholar?cites=2895555638693587830,2WBRFVIAAAAJ:vV6vV6tmYwMC
29016," Data on floristic composition and environmental variables were collected in floristically homogeneous oligotrophic pine (Pinus sylvestris) forests with heath‐like under‐ storey vegetation in eastern Fennoscandia, and ordinated by non‐linear multidimensional scaling (NMDS) in order to study the effect of lichen grazing by reindeer on the understorey vegetation. The study sites included areas with varying grazing pressure, as well as 50‐yr old grazing exclosures. Sites rich in respectively bryophytes and lichens were placed at opposite ends of the ordination axes, and heavily grazed sites were placed in between them. Reindeer grazing increased the abundance of bryophytes, especially Dicranum spp. and Pleurozium schreberi. Grazing changed the vegetation to the extent that it resembled more mesotrophic sites, but this did not show any relationship with tree volume or other site productivity indicators. This was …",Henry Väre and Rauni Ohtonen and Jari Oksanen,136,12441432119161354589,Journal of Vegetation Science,4,523-530,Blackwell Publishing Ltd,Effects of reindeer grazing on understorey vegetation in dry Pinus sylvestris forests,https://onlinelibrary.wiley.com/doi/abs/10.2307/3236351,6,1995,/scholar?cites=12441432119161354589,2WBRFVIAAAAJ:UeHWp8X0CEIC
29017,"The major physiognomic and ecological categories of the lichen-rich, epigeic communities in the boreal (taiga) and arctic (tundra) zones are defined and their syntaxonomy and ecology in Europe, Asia and North America is reviewed. In the boreal and hemiarctic areas open, dry, acidophytic lichen woodlands are widespread, especially on sandy habitats. Their epigeic lichen synusiae are usually dominated by four fruticoseCladina species, being extremely homogeneous in species composition and structure throughout the boreal zone, while the dominant trees and the other vascular plant flora of the woodlands are geographically more variable. No phytosociological classification system exists that would cover most of these communities over the circumpolar regions. Very similar communities, though much more poorly known, are found on thin soils over Precambrian rock outcrops. Other sites to produce …",Teuvo Ahti and Jari Oksanen,132,3053369340274519326,Vegetatio,1,39-70,Kluwer Academic Publishers,Epigeic lichen communities of taiga and tundra regions,https://link.springer.com/article/10.1007/BF00045134,86,1990,/scholar?cites=3053369340274519326,2WBRFVIAAAAJ:qjMakFHDy7sC
29018," The biodiversity of species‐rich semi‐natural meadows is declining across Europe due to ceased management. In this study we aimed to find out how successfully the local species richness of an overgrown semi‐natural mesic meadow could be restored by sheep grazing after a long period of abandonment. The cover of vascular plant species in grazed plots and ungrazed exclosures was studied for five years and the responses of different functional plant groups were followed (herbs vs grasses, tall vs short species, species differing in flowering time, species representing different Grime's CSR strategies and species indicative of rich vs poor soil). Grazing increased species number by nearly 30%. On grazed plots the litter cover practically disappeared, favouring small herbs such as Rhinanthus minor, Ranunculus acris, Trifolium pratense and the grass Agrostis capillaris. Grazing decreased the cover of the late …",Kalle Hellström and Ari‐Pekka Huhta and Pasi Rautio and Juha Tuomi and Jari Oksanen and Kari Laine,121,10240413715709012973,Applied vegetation science,1,45-52,Blackwell Publishing Ltd,Use of sheep grazing in the restoration of semi‐natural meadows in northern Finland,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-109X.2003.tb00563.x,6,2003,/scholar?cites=10240413715709012973,2WBRFVIAAAAJ:IjCSPb-OGe4C
29019," Reduced weights in reindeer that graze in pastures with high reindeer densities have raised the question if coastal summer pastures are modified by grazing. To evaluate this, the impact of reindeer grazing on standing crop was measured by the plant intercept method inside and outside grazing exclosures in the understorey of a coastal mountain birch forest in northern Norway. The understories of coastal birch forests are dominated by vascular plants and are important summer pastures to reindeer. Based on the literature, we made a priori categorization of the vascular plant species into functional groups of preferred forage, less preferred forage and forage of unknown value to reindeer.Intercept frequency was measured within the same plots on three occasions in the summer of 1996. At the end of the grazing season, total standing crop was 33% lower in open plots compared to plots protected by exclosures …",Kari Anne Bråthen and Jari Oksanen,121,7397244060457624152,Journal of vegetation Science,4,473-480,Blackwell Publishing Ltd,Reindeer reduce biomass of preferred plant species,https://onlinelibrary.wiley.com/doi/abs/10.2307/3236999,12,2001,/scholar?cites=7397244060457624152,2WBRFVIAAAAJ:Tyk-4Ss8FVUC
29020,"In species response modelling, can a hierarchical logistic regression framework compete against GAM in terms of statistical inference? Are bimodal shapes useful to model species responses along ecological gradients?Germany.In hierarchical logistic regression modelling [also known as Huisman, Olff, Fresco (HOF) models], the best model is chosen from a set of predetermined models using statistical information criteria, i.e. a balance between model fit to the data and simplicity of the model. We extended the classical five model types with two bimodal shapes. We improved the model optimization process to inhibit unrealistically steep slopes and abrupt changes. The stability of model choices is safeguarded through bootstrapping. The framework was tested on a data set of 547 vegetation plots of arable land with measured soil pHKCL. The ability to reproduce known shapes was …",Florian Jansen and Jari Oksanen,116,7102046093032710372,Journal of Vegetation Science,6,1108-1117,,How to model species responses along ecological gradients–H uisman–O lff–F resco models revisited,https://onlinelibrary.wiley.com/doi/abs/10.1111/jvs.12050,24,2013,/scholar?cites=7102046093032710372,2WBRFVIAAAAJ:rO6llkc54NcC
29021,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",J Oksanen,114,9650365491748608093,http://CRAN. R-project. org/package= vegan,,,,Vegan: community ecology package. R package ver. 2.0-2,https://ci.nii.ac.jp/naid/20001510490/,,2011,/scholar?cites=9650365491748608093,2WBRFVIAAAAJ:lmc2jWPfTJgC
29022," A main floristic coenocline is extracted from a Danish forest vegetation data set with Detrended Correspondence Analysis. Huisman‐Olff‐Fresco (HOF) modelling of 262 species occurrences relative to site scores along the coenocline is compared with Gaussian and Generalized Linear Modelling. HOF models allow for responses of variously skewed forms, which may result from interspecific interactions. Most species have symmetric (60%) or skewed (29%), and only few species have flat or monotone response curves. This provides evidence for the generality of unimodal plant species response curves, provided the gradient in question comprises a sufficient amount of compositional turnover. The Gaussian niche width is correlated with density of optima and probability of occurrence of the species. Detailed analysis of HOF estimates for 28 woody species indicates that early succession species such as Pinus …",Jonas E Lawesson and Jari Oksanen,109,16564347061514716895,Journal of Vegetation Science,2,279-290,Blackwell Publishing Ltd,Niche characteristics of Danish woody species as derived from coenoclines,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2002.tb02048.x,13,2002,/scholar?cites=16564347061514716895,2WBRFVIAAAAJ:eQOLeE2rZwMC
29023,"Les auteurs ont analysé le contenu en monoterpènes des aiguilles de Picea abies (L.) Karst. clonaux, exposés à la sécheresse et à l'excès d'eau. Chez les arbres soumis au stress hydrique, les quantités de tricyclène, d'α-pinène et de camphène sont significativement plus élevées (p < 0,05). Dans le traitement par la sécheresse, la concentration totale en terpènes est également significativement plus élevée (p < 0,05). L'excès d'eau n'a pas d'effets significatifs sur les terpènes individuels et la concentration totale en terpènes. Cependant, l'analyse multivariée par redondance indique que l'effet des traitements sur tous les composés pris simultanément, n'est pas significatif (p = 0,12). Ces résultats sont discutés quant à leur impact potentiel sur la sélection préférentielle de la plante hôte par les insectes. Mots clés : sécheresse, aiguilles, Picea abies, terpènes, excès d'eau.",P Kainulainen and J Oksanen and V Palomäki and JK Holopainen and T Holopainen,108,3198587597555518277,Canadian Journal of Botany,8,1613-1616,NRC Research Press,Effect of drought and waterlogging stress on needle monoterpenes of Picea abies,https://www.nrcresearchpress.com/doi/abs/10.1139/b92-203,70,1992,/scholar?cites=3198587597555518277,2WBRFVIAAAAJ:Y0pCki6q_DkC
29024,,J Oksanen and F Guillaume Blanchet and R Kindt and P Legendre,101,17641073387090729702,,,,,others (2013) vegan: community ecology package. R package version 2.0-10,http://scholar.google.com/scholar?cluster=17641073387090729702&hl=en&oi=scholarr,,2014,/scholar?cites=17641073387090729702,2WBRFVIAAAAJ:a9-T7VOCCH8C
29025,"Lichen Bryoria fuscescens were treated in the field experiment with heavy metal solutions, containing a mixture of Cu2+ and Ni2+ ions alone or in combination with acidity (H2SO4, pH 3), to study the effects of simulated acid rain and heavy metal deposition on the membrane integrity of lichen. Membrane responses to pollutant treatments were assessed by measurements of the leachate conductivity, the K+ leakage, and the ergosterol concentration. Both Cu and Ni concentrations of lichen were significantly increased by metal treatments. In addition a significant reduction of Ni with acid solution was found. The conductivity of leachate was significantly increased by the acidity but not affected by the metal treatments alone. Increased thallus metal concentrations (>400 μg g−1 Cu, >100 μg g−1 Ni) significantly increased K+ leakage and reduced ergosterol concentration. The results suggest that the differences in the …",S Tarhanen and S Metsärinne and T Holopainen and J Oksanen,101,9211064106982638149,Environmental Pollution,1,121-129,Elsevier,Membrane permeability response of lichen Bryoria fuscescens to wet deposited heavy metals and acid rain,https://www.sciencedirect.com/science/article/pii/S0269749198001572,104,1999,/scholar?cites=9211064106982638149,2WBRFVIAAAAJ:YsMSGLbcyi4C
29026,"Question:  How does the composition and species richness of understorey vegetation associate with changing abundance of deciduous shrub canopies? What are the species‐specific associations between shrubs and understorey plants?Location:  Tundra habitats along an over 1000‐km long range, spanning from NW Fennoscandia to the Yamal Peninsula in northwest Russia.Methods:  The data from 758 vegetation sample plots from 12 sites comprised cover estimates of all plant species, including bryophytes and lichens, and canopy height of deciduous shrubs. The relationships between shrub volume and cover of plant groups and species richness of vegetation were investigated. In addition, species‐specific associations between understorey species and shrub volume were analysed.Results:  Shrub abundance was shown to be associated with the composition of understorey vegetation, and the …",AM Pajunen and J Oksanen and R Virtanen,94,12569626910466356876,Journal of Vegetation Science,5,837-846,Blackwell Publishing Ltd,Impact of shrub canopies on understorey vegetation in western Eurasian tundra,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2011.01285.x,22,2011,/scholar?cites=12569626910466356876,2WBRFVIAAAAJ:HDshCWvjkbEC
29027,,Jari Oksanen and F Guillaume Blanchet and R Kindt and P Legendre and PR Minchin and RB O’hara,87,4433154653878405686,,,,,vegan: community ecology package [Internet]. 2015,http://scholar.google.com/scholar?cluster=4433154653878405686&hl=en&oi=scholarr,,2014,/scholar?cites=4433154653878405686,2WBRFVIAAAAJ:vbGhcppDl1QC
29028,,J Oksanen and F GUILLAUME Blanchet and R Kindt and P Legendre and PR Minchin and RB O’Hara and GL Simpson and P Solymos and MHH Stevens and H Wagner,81,1315502211373092839,,,,,Community ecology package. R package version 2.0-2,http://scholar.google.com/scholar?cluster=1315502211373092839&hl=en&oi=scholarr,,2011,/scholar?cites=1315502211373092839,2WBRFVIAAAAJ:ruyezt5ZtCIC
29029,"We studied long-term (50 years) and short-term (4 years) effects of summer grazing of reindeer on subarctic tundra wetland vegetation. The long-term effects of summer grazing were studied by comparing vegetation on Finnish and Norwegian sides of the fence line separating reindeer grazing regimes. The Finnish side was intensively grazed and trampled throughout the year, whereas the Norwegian side was grazed in winter. Experimental fences were erected to examine short-term effects of grazing exclusion. Both in the long- and short-term, summer grazing decreased the height of Salix lapponum whereas the short-term effects on willow cover were less clear than the long-term effects. In contrast, Carex spp. benefited from grazing. Long-term grazing had little effect on total bryophyte cover. Grazing had negligible effects on the nutrient content of leaves of S. lapponum and Eriophorum angustifolium. We …",Heidi Kitti and Bruce C Forbes and Jari Oksanen,81,17904772425340302711,Polar Biology,2,253-261,Springer-Verlag,Long-and short-term effects of reindeer grazing on tundra wetland vegetation,https://link.springer.com/article/10.1007/s00300-008-0526-9,32,2009,/scholar?cites=17904772425340302711,2WBRFVIAAAAJ:ULOm3_A8WrAC
29030,,J Oksanen and FG Blanchet and R Kindt and P Legendre and PR Minchin and RB O'Hara and GL Simpson and P Solymos and MHH Stevens and H Wagner,77,17997275065136943840,R-project. org/package= vegan,,,,Vegan: community ecology package http://CRAN,http://scholar.google.com/scholar?cluster=17997275065136943840&hl=en&oi=scholarr,,2013,/scholar?cites=17997275065136943840,2WBRFVIAAAAJ:SpbeaW3--B0C
29031," We reconstructed forest development and disturbance events (fire and logging) during the last 1000 yr with tree‐ring data, pollen and charcoal analysis from a semi‐natural Fagus sylvatica‐Picea abies forest (ca. 1 km2) in the hemiboreal zone. According to pollen analysis, Quercus robur together with Pinus sylvestris was abundant in the forest until the turn of the 18th/19th centuries when these species disappeared completely (Quercus) or nearly completely (Pinus) and were replaced by Fagus and Picea. The disappearance of Quercus was corroborated by the remarkable discovery of a single Quercus stump that had been cut in the 18th century and had become overgrown and preserved by a very old Picea. In total 11 fires were dated from 1555 to 1748 from fire scars in several Pinus stumps cut 100 ‐ 200 yr ago. Since the last fire in 1748, no Quercus or Pinus have regenerated in the core of the reserve apart …",Mats Niklasson and Matts Lindbladh and Leif Björkman,77,10397520043169972366,Journal of Vegetation Science,6,765-774,Blackwell Publishing Ltd,"A long‐term record of Quercus decline, logging and fires in a southern Swedish Fagus‐Picea forest",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2002.tb02106.x,13,2002,/scholar?cites=10397520043169972366,2WBRFVIAAAAJ:08ZZubdj9fEC
29032,"Freshwater biodiversity is declining world‐wide as a result of human‐caused degradation of freshwater ecosystems. Declines in species richness are well documented for many taxonomic groups, but less is known about how and why species composition and beta diversity (β) change in response to environmental degradation in freshwater environments.The Mid‐Atlantic Highlands region of the USA (36–42° N, 74–82° E) and Finland in northern Europe (60–68° N, 20–32° E).We used null models, occupancy analyses, ordinations and multitaxon niche models to assess how β of stream macroinvertebrate assemblages in two biogeographically distinct regions responded to environmental alteration and what mechanisms were most likely to have caused the observed differences in β.Macroinvertebrate assemblages at anthropogenically disturbed sites were significantly more …",Charles P Hawkins and Heikki Mykrä and Jari Oksanen and Jacob J Vander Laan,76,14209273556084510794,Global Ecology and Biogeography,4,483-494,,Environmental disturbance can increase beta diversity of stream macroinvertebrate assemblages,https://onlinelibrary.wiley.com/doi/abs/10.1111/geb.12254,24,2015,/scholar?cites=14209273556084510794,2WBRFVIAAAAJ:UxriW0iASnsC
29033,,Jari Oksanen and F Guillaume Blanchet and R Kindt and P Legendre and PR Minchin,74,12505589820845779149,,,,,"O Hara RB, Simpson GL, Solymos P., Stevens MH & Wagner H. 2012: Vegan: Community Ecology Package. R Package Version 2.0-5",http://scholar.google.com/scholar?cluster=12505589820845779149&hl=en&oi=scholarr,,2014,/scholar?cites=12505589820845779149,2WBRFVIAAAAJ:-FonjvnnhkoC
29034,"Question:  How is tundra vegetation related to climatic, soil chemical, geological variables and grazing across a very large section of the Eurasian arctic area? We were particularly interested in broad‐scale vegetation‐environment relationships and how well do the patterns conform to climate‐vegetation schemes.Material and Methods:  We sampled vegetation in 1132 plots from 16 sites from different parts of the Eurasian tundra. Clustering and ordination techniques were used for analysing compositional patterns. Vegetation‐environment relationships were analysed by fitting of environmental vectors and smooth surfaces onto non‐metric multidimensional scaling scattergrams.Results:  Dominant vegetation differentiation was associated with a complex set of environmental variables. A general trend differentiated cold and continental areas from relatively warm and weakly continental areas, and several soil …",Risto Virtanen and Jari Oksanen and Lauri Oksanen and Vladimir Yu Razzhivin,73,14362339144487679839,Journal of Vegetation Science,4,519-528,Blackwell Publishing Ltd,Broad‐scale vegetation‐environment relationships in Eurasian high‐latitude areas,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1654-1103.2006.tb02473.x,17,2006,/scholar?cites=14362339144487679839,2WBRFVIAAAAJ:UebtZRa9Y70C
