id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
9010,"The paper proposes an innovative probabilistic clustering concept for aggregate modeling of wind farms (WFs). The proposed technique determines the number of equivalent turbines that can be used to represent large WF during the year in system studies. Support vector clustering (SVC) technique is used to cluster wind turbines (WTs) based on WF layout and incoming wind. These clusters are then arranged into groups, and finally through analysis of wind at the site, equivalent number of WTs for WF representation is determined. The method is demonstrated on a WF consisting of 49 WTs connected to the grid through two transmission lines. Dynamic responses of the aggregate model of the WF are compared against responses of the full WF model for various wind scenarios.",Muhammad Ali and Irinel-Sorin Ilie and Jovica V Milanovic and Gianfranco Chicco,143,3165206384324530957,IEEE Transactions on Power Systems,1,309-316,IEEE,Wind farm model aggregation using probabilistic clustering,https://ieeexplore.ieee.org/abstract/document/6238339/,28,2012,/scholar?cites=3165206384324530957,ggyoQ3UAAAAJ:tzM49s52ZIMC
9011,"The present experimental investigation focuses on the passive cooling of electronic devices by using phase change material (PCM) based pin-fin heat sinks to increase reliability, to ensure sufficiently lower temperature, to stretch the operating duration and to improve the functionality of installed features. Paraffin wax is used as a PCM and filled in heat sinks made of aluminum. As the thermal conductivity of PCM is very low, aluminum square fins are used as thermal conductivity enhancer (TCE). A volume fraction of TCE is kept constant at 9% and the uniform heat flux is applied to finned and un-finned heat sinks. An un-finned heat sink is used for base line comparison. Fin thicknesses of TCE of 1 mm, 2 mm, and 3 mm with square cross sectional area are investigated with a constant height of 20 mm. Volume fractions of PCM are varied as 0.00, 0.33, 0.66 and 1.00 for each heat sink to determine the thermal …",Adeel Arshad and Hafiz Muhammad Ali and Muzaffar Ali and Shehryar Manzoor,136,13546961828780587511,Applied Thermal Engineering,,143-155,Pergamon,Thermal performance of phase change material (PCM) based pin-finned heat sinks for electronics devices: Effect of pin thickness and PCM volume fraction,https://www.sciencedirect.com/science/article/pii/S1359431116323894,112,2017,/scholar?cites=13546961828780587511,ggyoQ3UAAAAJ:7H_jS4BsgvYC
9012,"To determine the protective efficacy (PE) of three doses of oral B subunit-killed whole cell (BS-WC) or killed whole cell-only (WC) vaccines against cholera, a clinical trial was conducted among 62285 children over 2 years and adult women in rural Bangladesh. During 5 years of follow-up, there were 144 cases of cholera in the BS-WC group (PE=49%; P<0.001), 150 in the WC group (PE=47%; P<0.001), and 283 in the K12 group. Protection by each vaccine was evident only during the first three years of follow-up; long-term protection of young children was observed only against classical but not El Tor cholera; 3-year protection against both cholera biotypes occurred among older persons, but at a higher level against classical cholera.",FPL Van Loon and JD Clemens and J Chakraborty and MR Rao and BA Kay and David Allen Sack and Md Yunus and Md Ali and AM Svennerholm and J Holmgren,134,187784566950258461,Vaccine,2,162-166,Elsevier,Field trial of inactivated oral cholera vaccines in Bangladesh: results from 5 years of follow-up,https://www.sciencedirect.com/science/article/pii/0264410X9500122H,14,1996,/scholar?cites=187784566950258461,ggyoQ3UAAAAJ:LWqeokA2EBkC
9013,"Based on case studies of six small exporting Pakistani enterprises, this preliminary study considers the relevance of models of internationalization to small scale enterprises from developing economies. The results show little support for most existing models, although the importance of contacts and connections in all aspects of internationalization is supportive of network theory. The stability of exporting relationships involving agents/wholesalers/importers is linked to the production orientation of the enterprises. Policy implications concern the need for greater marketing awareness and training in small firms; and for improved links with overseas distributors and with ethnic Pakistani communities abroad.",Mohammad Zafarullah and Mujahid Ali and Stephen Young,133,10173328988033401705,Journal of Global Marketing,3,21-40,Taylor & Francis Group,The internationalization of the small firm in developing countries—exploratory research from Pakistan,https://www.tandfonline.com/doi/abs/10.1300/J042v11n03_03,11,1997,/scholar?cites=10173328988033401705,ggyoQ3UAAAAJ:w0F2JDEymm0C
9014,"Maize silage has become the major forage component in the ration of dairy cows over the last few decades. This review provides information on the mean content and variability in chemical composition, fatty acid (FA) profile and ensiling quality of maize silages, and discusses the major factors which cause these variations. In addition, the effect of the broad range in chemical composition of maize silages on the total tract digestibility of dietary nutrients, milk production and milk composition of dairy cows is quantified and discussed. Finally, the optimum inclusion level of maize silage in the ration of dairy cows for milk production and composition is reviewed. The data showed that the nutritive value of maize silages is highly variable and that most of this variation is caused by large differences in maturity at harvest. Maize silages ensiled at a very early stage (dry matter (DM) < 250 g kg−1) were particularly low in starch …",Nazir A Khan and Peiqiang Yu and Mubarak Ali and John W Cone and Wouter H Hendriks,127,11494465098010663976,Journal of the Science of Food and Agriculture,2,238-252,"John Wiley & Sons, Ltd",Nutritive value of maize silage in relation to dairy cow performance and milk quality,https://onlinelibrary.wiley.com/doi/abs/10.1002/jsfa.6703,95,2015,/scholar?cites=11494465098010663976,ggyoQ3UAAAAJ:45AZ0Vt6gvEC
9015,Off-grid electricity generation using renewable energy technologies has become a more reliable source to fulfill the needs of rural areas at limited level without considering conventional resources. The main purpose of this study was to propose an economical and optimized design for electricity generation using hybrid energy source PV/Biomass for an agricultural farm and a residential community centered in a small village of district Layyah in the Punjab province of Pakistan. The electric load data was collected for the irrigation and residential needs. Hybrid Optimization Model for Electric Renewable (HOMER) was used to design and perform techno-economic analysis to meet the load requirements using PV/biomass hybrid configuration. The solar irradiance data and the available biomass potential on the farm was used in the HOMER software to perform the analysis. Total net present cost (NPC) and cost of …,M Kashif Shahzad and Adeem Zahid and Tanzeel ur Rashid and Mirza Abdullah Rehan and Muzaffar Ali and Mueen Ahmad,125,5334599333087343129,Renewable energy,,264-273,Pergamon,Techno-economic feasibility analysis of a solar-biomass off grid system for the electrification of remote rural areas in Pakistan using HOMER software,https://www.sciencedirect.com/science/article/pii/S0960148117300411,106,2017,/scholar?cites=5334599333087343129,ggyoQ3UAAAAJ:nPTYJWkExTIC
9016,"In this, Part II of a two-part study, the oxidation kinetics in air of the ternary compounds and are reported. For the first two compounds, in the 1000-1100 C temperature range and for short times (≈ 20 h) the oxidation kinetics are parabolic. The parabolic rate constants are for and for At 900 C, the kinetics are quasi-linear, and up to 100 h the outermost layers that form are almost pure rutile, dense, and protective. For the second pair, at short times (< 10 h) the oxidation kinetics are parabolic at all temperatures examined (800-1100 C), but become linear at longer times. The values are for and for In all cases, the scales that form are comprised mainly of a rutile-based solid solution, where and some The oxidation occurs by the inward diffusion of oxygen and the outward diffusion of Al and Ti. The C and N atoms are presumed to also diffuse outward through the oxide layer. At the low oxygen partial pressure side, the ions …",MW Barsoum and N Tzenov and A Procopio and T El-Raghy and M Ali,125,14634752608875526,Journal of The Electrochemical Society,8,C551,IOP Publishing,"Oxidation of Ti n+ 1AlX n (n= 1 3 and X= C, N): II. Experimental Results",https://iopscience.iop.org/article/10.1149/1.1380256/meta,148,2001,/scholar?cites=14634752608875526,ggyoQ3UAAAAJ:8EvVLpklxGMC
9017,"We examined the epidemiology of kala-azar and asymptomatic leishmanial infection measured by serologic and leishmanin skin test results in a Bangladeshi community. In a subset, we measured serum retinol, zinc and C-reactive protein (CRP). Kala-azar and seroconversion incidence were 15.6 and 63.1 per 1,000 person-years, respectively. Proximity to a previous kala-azar case increased the likelihood of both kala-azar and asymptomatic infection. Bed net use protected against kala-azar (rate ratio = 0.35, P < 0.01), but not subclinical infection (rate ratio = 1.1, P = 0.82). Kala-azar patients were younger (P < 0.001) and reported lower red meat consumption (P < 0.01) than asymptomatic seropositive individuals. Retinol and zinc levels were lower in current kala-azar patients and those who later developed kala-azar compared with uninfected and asymptomatically infected subjects. The CRP levels were higher in …",Caryn Bern and Rashidul Haque and Rajib Chowdhury and Mustakim Ali and Katie M Kurkjian and Louise Vaz and Josef Amann and MA Wahed and Yukiko Wagatsuma and Robert F Breiman and John Williamson and W Evan Secor and James H Maguire,115,8828409043093899979,The American journal of tropical medicine and hygiene,5,909-914,The American Society of Tropical Medicine and Hygiene,The epidemiology of visceral leishmaniasis and asymptomatic leishmanial infection in a highly endemic Bangladeshi village,https://www.ajtmh.org/content/journals/10.4269/ajtmh.2007.76.909,76,2007,/scholar?cites=8828409043093899979,ggyoQ3UAAAAJ:ZnWe2zbntUIC
9018,"Ingestion of button batteries has been seen with increasing frequency over the past decade1,2. In a small number of reported cases, their impaction in the esophagus has led to serious, sometimes fatal, complications. The management of these cases has varied from expectant, supportive therapy to early surgical intervention. The authors report 2 pediatric patients in whom esophageal perforation developed after impaction of a disc battery. Both were treated conservatively with successful outcomes.",Lubna Samad and Mohsin Ali and Hasan Ramzi,114,12138599021324949367,Journal of pediatric surgery,10,1527-1531,WB Saunders,Button battery ingestion: hazards of esophageal impaction,https://www.sciencedirect.com/science/article/pii/S0022346899901197,34,1999,/scholar?cites=12138599021324949367,ggyoQ3UAAAAJ:q-HalDI95KYC
9019,"Visceral leishmaniasis, or kala azar (KA), affects the rural poor, causing significant morbidity and mortality. We examined the epidemiologic, social, and economic impact of KA in a village in Bangladesh. A population-based survey among 2,348 people demonstrated a KA incidence of 2% per year from 2000 to 2002, with a case-fatality rate of 19% among adult women, compared with 6–8% among other demographic groups. Kala azar cases were geographically clustered in certain sections of the village. Anti-leishmanial drug shortages and the high cost of diagnosis and treatment caused substantial emotional and economic hardship for affected families. Communities wanted to learn more about KA, and were willing to take collective action to confront the problems it causes. To decrease the KA burden in endemic areas, community efforts should be supplemented with effective treatment programs to ensure access …",Indu B Ahluwalia and Caryn Bern and Cristiane Costa and Tangin Akter and Rajib Chowdhury and Mustakim Ali and Didarul Alam and Eben Kenah and Josef Amann and Meghla Islam and Yukiko Wagatsuma and Rashidul Haque and Robert F Breiman and James H Maguire,112,11853022149335187249,The American journal of tropical medicine and hygiene,6,624-628,The American Society of Tropical Medicine and Hygiene,Visceral leishmaniasis: consequences of a neglected disease in a Bangladeshi community,https://www.ajtmh.org/content/journals/10.4269/ajtmh.2003.69.624,69,2003,/scholar?cites=11853022149335187249,ggyoQ3UAAAAJ:_V0JUKP8578C
9020,"Deltamethrin is a α-cyano pyrethroid insecticide used extensively in pest control. Although initially thought to be least toxic, a number of recent reports showed its toxicity in mammalian and non-mammalian laboratory and wildlife animal species. In fish, it is a potent oxidative stress-inducing agent. We studied the oxidative stress-inducing effect of deltamethrin in mice.Male Swiss albino mice were orally administered 2 doses of deltamethrin viz., 5.6 and 18 mg/kg body weight (bw), for 15 days.Both the doses of deltamethrin significantly induced lipid peroxidation (LPO) in liver and kidney. Along with the induction of LPO, activities of vital antioxidant enzymes such as glutathione peroxidase (GPx), glutathione S-transferase (GST) and catalase (CAT) were also suppressed in both the tissues. Glutathione (GSH) level was also decreased. GSH decrease was more pronounced in kidney than the …",Hasibur Rehman and Mehboob Ali and Fahim Atif and Manpreet Kaur and Kanchan Bhatia and Sheikh Raisuddin,107,11535855479799516906,Clinica Chimica Acta,1,61-65,Elsevier,The modulatory effect of deltamethrin on antioxidants in mice,https://www.sciencedirect.com/science/article/pii/S0009898106000672,369,2006,/scholar?cites=11535855479799516906,ggyoQ3UAAAAJ:vNwWLMROEM0C
9021,"Understanding Muslim Chaplaincy provides a lens through which to explore critical questions relating to contemporary religion in public life, and the institutionalisation of Islam in particular. Providing a rich description of the personnel, practice, and politics of contemporary Muslim chaplaincy, the authors consider the extent to which Muslim chaplaincy might be distinctive in Britain relative to the work of Muslim chaplains in the USA and other countries. This book offers a groundbreaking study in the field of contemporary religion that will stimulate discussion for many years to come about Islam and Muslims in Western societies.",Sophie Gilliat-Ray and Stephen Pattison and Mansur Ali,105,12580368677392538695,,,,Ashgate Publishing Company,Understanding Muslim Chaplaincy,http://books.google.com/books?hl=en&lr=&id=yKjVCQAAQBAJ&oi=fnd&pg=PR9&dq=info:R9xuj6hylq4J:scholar.google.com&ots=e9qnDibsXg&sig=jYBx-hSagenfcmPS9TYaYfV_ozU,,2013,/scholar?cites=12580368677392538695,ggyoQ3UAAAAJ:sJsF-0ZLhtgC
9022," Background: National legislation in Pakistan regulating blood banks has been introduced several times, but has never been passed. To support provincial-level efforts to develop legislation we conducted a study to evaluate blood-banking practices in Karachi, Pakistan, to identify areas that could be improved. Methods: Thirty-seven blood banks were randomly selected from a list of 87 Karachi blood banks. The research team interviewed blood bank personnel, inspected available facilities and equipment, and observed blood collection using structured questionnaires and observation forms. Results: Of the 37 selected facilities, 25 were operational and 24 agreed to participate. Twelve (50%) of the facilities reported regularly utilizing paid blood donors, while only six (25%) actively recruited volunteer donors. During observation only 8% of facilities asked donors about injecting drug …",Stephen Luby and Rafique Khanani and Maliha Zia and Zuleikha Vellani and Mohsin Ali and Abdul Haleem Qureshi and Aamir J Khan and Syed Abdul Mujeeb and Sharaf Ali Shah and Susan Fisher-Hoch,105,14690641820672999882,Health policy and planning,2,217-222,Oxford University Press,"Evaluation of blood bank practices in Karachi, Pakistan, and the government’s response",https://academic.oup.com/heapol/article-abstract/15/2/217/710468,15,2000,/scholar?cites=14690641820672999882,ggyoQ3UAAAAJ:JP7YXuLIOvAC
9023,"Blood lead concentrations were measured in 62 Asian children, of whom 37 had definitely had surma applied to their eyes and 25 were thought not to have done. The mean concentration in those who had not used surma was 0.98 +/- SD 0.42 mumol/1 (20.3 +/- 8.7 microgram/100 ml) compared with 1.65 +/- 0.68 mumol/4 (34.2 +/- 14.1 microgram/100 ml) in those who had. Analysis of 29 different samples of surma showed 23 of them to be composed largely of lead sulphide. We conclude that the use of surma is associated with high blood lead concentrations. In our cases most of it had been obtained abroad, and hence government restrictions might be ineffective in limiting its use: a better method of prevention might be to inform the leaders of Asian communities of the risks.",Aulfat R Ali and OR Smales and Mohamed Aslam,100,17630534007797820675,Br Med J,6142,915-916,British Medical Journal Publishing Group,Surma and lead poisoning.,https://www.bmj.com/content/2/6142/915.abstract,2,1978,/scholar?cites=17630534007797820675,ggyoQ3UAAAAJ:6YFk0eKgftsC
9024,"The World Wide Web such as social networks, forums, review sites and blogs generate enormous heaps of data in the form of users views, emotions, opinions and arguments about different social events, products, brands, and politics. Sentiments of users that are expressed on the web has great influence on the readers, product vendors and politicians. The unstructured form of data from the social media is needed to be analyzed and well-structured and for this purpose, sentiment analysis has recognized significant attention. Sentiment analysis is referred as text organization that is used to classify the expressed mind-set or feelings in different manners such as negative, positive, favorable, unfavorable, thumbs up, thumbs down, etc. The challenge for sentiment analysis is lack of sufficient labeled data in the field of Natural Language Processing (NLP). And to solve this issue, the sentiment analysis and deep learning techniques have been merged because deep learning models are effective due to their automatic learning capability. This Review Paper highlights latest studies regarding the implementation of deep learning models such as deep neural networks, convolutional neural networks and many more for solving different problems of sentiment analysis such as sentiment classification, cross lingual problems, textual and visual analysis and product review analysis, etc.",Qurat Tul Ain and Mubashir Ali and Amna Riaz and Amna Noureen and Muhammad Kamran and Babar Hayat and A Rehman,99,14062286126843284191,Int J Adv Comput Sci Appl,6,424,,Sentiment analysis using deep learning techniques: a review,https://pdfs.semanticscholar.org/8892/24a64a5bc5f9e965f418a63b6768f7164993.pdf,8,2017,/scholar?cites=14062286126843284191,ggyoQ3UAAAAJ:_IwLajd9sWMC
9025,"The interaction of synthesized ionic liquid, 1-butyl-1-methyl-2-oxopyrrolidinium bromide (BMOP) and bovine serum albumin (BSA) was investigated using UV–Vis, FT-IR, steady state and time resolved fluorescence measurements and docking studies. Steady state spectra revealed that BMOP strongly quenched the intrinsic fluorescence of BSA through dynamic quenching mechanism. The corresponding thermodynamic parameters; Gibbs free energy change (ΔG), entropy change (ΔS) and enthalpy change (ΔH) showed that the binding process was spontaneous and entropy driven. It is also indicated that hydrophobic forces play a key role in the binding of BMOP to BSA. The synchronous fluorescence spectroscopy reveals that the conformation of BSA changed in the presence of BMOP. The shift in amide I band of FT-IR spectrum of BSA suggested unfolding of the protein secondary structure upon the addition of …",Meena Kumari and Jitendra Kumar Maurya and Upendra Kumar Singh and Abbul Bashar Khan and Maroof Ali and Prashant Singh and Rajan Patel,99,6847918726880316294,Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy,,349-356,Elsevier,Spectroscopic and docking studies on the interaction between pyrrolidinium based ionic liquid and bovine serum albumin,https://www.sciencedirect.com/science/article/pii/S1386142514000328,124,2014,/scholar?cites=6847918726880316294,ggyoQ3UAAAAJ:DTjSuSUbmXsC
9026,"Quantitative measurement of regional blood flow during cardiac arrest and resuscitation has been confined to large animals. We report on a rodent model utilizing radioactive microspheres during cardiac arrest and resuscitation for investigation of regional blood flow. Ventricular fibrillation was electrically induced in 10 pentobarbital-anesthetized Sprague-Dawley rats. Resuscitation was attempted by precordial compression followed by external direct current countershock. During precordial compression, cardiac output corresponded to 12% of prearrest flow. Similarly low flows were observed in the myocardium and brain. However, much lower flows were observed in the adrenal glands, kidneys, intra-abdominal viscera, skin, and skeletal muscle. Five of ten animals were successfully resuscitated. During precordial compression, resuscitated animals had significantly higher cardiac output (13.1 +/- 4.1 vs. 8.6 +/- 1.46 …",CHANDRESH Duggal and MH Weil and RAUL J Gazmuri and WANCHUN Tang and SHIJIE Sun and FRANK O'Connell and M Ali,96,10238478835223498735,Journal of Applied Physiology,1,147-152,,Regional blood flow during closed-chest cardiac resuscitation in rats,https://journals.physiology.org/doi/abs/10.1152/jappl.1993.74.1.147,74,1993,/scholar?cites=10238478835223498735,ggyoQ3UAAAAJ:artPoR2Yc-kC
