id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
20010,"Objective: To provide state‐level estimates of total, Medicare, and Medicaid obesity‐attributable medical expenditures.Research Methods and Procedures: We developed an econometric model that predicts medical expenditures. We used this model and state‐representative data to quantify obesity‐attributable medical expenditures.Results: Annual U.S. obesity‐attributable medical expenditures are estimated at $75 billion in 2003 dollars, and approximately one‐half of these expenditures are financed by Medicare and Medicaid. State‐level estimates range from $87 million (Wyoming) to $7.7 billion (California). Obesity‐attributable Medicare estimates range from $15 million (Wyoming) to $1.7 billion (California), and Medicaid estimates range from $23 million (Wyoming) to $3.5 billion (New York).Discussion: These estimates of obesity‐attributable medical expenditures present the best available information …",Eric A Finkelstein and Ian C Fiebelkorn and Guijing Wang,830,17333238563711053074,Obesity research,1,18-24,Blackwell Publishing Ltd,State‐level estimates of annual medical expenditures attributable to obesity,https://onlinelibrary.wiley.com/doi/abs/10.1038/oby.2004.4,12,2004,/scholar?cites=17333238563711053074,wzvZQeIAAAAJ:2osOgNQ5qMEC
20011,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",World Health Organization (WHO,817,12127909946346201079,Diagnosis and Classification of Diabetes Mellitus,,1-59,"Department of Noncommunicable Disease Surveillance, World Healthy Organization",Report of a WHO Consultation,https://ci.nii.ac.jp/naid/20001103128/,,1999,/scholar?cites=12127909946346201079,wzvZQeIAAAAJ:bz8QjSJIRt4C
20012,,D Mozaffarian and EJ Benjamin and AS Go and DK Arnett and MJ Blaha and M Cushman and SR Das and S De Ferranti and JP Després and HJ Fullerton and VJ Howard and MD Huffman and CR Isasi and MC Jiménez and SE Judd and BM Kissela and JH Lichtman and LD Lisabeth and S Liu and RH Mackey and DJ Magid and DK McGuire and ER Mohler III and CS Moy and P Muntner and ME Mussolino and K Nasir and RW Neumar and G Nichol and L Palaniappan and DK Pandey and MJ Reeves and CJ Rodriguez and W Rosamond and PD Sorlie and J Stein and A Towfighi and TN Turan and SS Virani and D Woo and RW Yeh and MB Turner and American Heart Association Statistics Committee,652,11208282868211503616,Heart disease and stroke statistics-2016 update: a report from the American Heart Association. Circulation,4,e38-360,,Stroke Statistics Subcommittee,http://scholar.google.com/scholar?cluster=11208282868211503616&hl=en&oi=scholarr,133,2016,/scholar?cites=11208282868211503616,wzvZQeIAAAAJ:a3BOlSfXSfwC
20013,"A deep learning system (DLS) is a machine learning technology with potential for screening diabetic retinopathy and related eye diseases.To evaluate the performance of a DLS in detecting referable diabetic retinopathy, vision-threatening diabetic retinopathy, possible glaucoma, and age-related macular degeneration (AMD) in community and clinic-based multiethnic populations with diabetes.Diagnostic performance of a DLS for diabetic retinopathy and related eye diseases was evaluated using 494 661 retinal images. A DLS was trained for detecting diabetic retinopathy (using 76 370 images), possible glaucoma (125 189 images), and AMD (72 610 images), and performance of DLS was evaluated for detecting diabetic retinopathy (using 112 648 images), possible glaucoma (71 896 images), and AMD (35 948 images). Training of the DLS was …",Daniel Shu Wei Ting and Carol Yim-Lui Cheung and Gilbert Lim and Gavin Siew Wei Tan and Nguyen D Quang and Alfred Gan and Haslina Hamzah and Renata Garcia-Franco and Ian Yew San Yeo and Shu Yen Lee and Edmund Yick Mun Wong and Charumathi Sabanayagam and Mani Baskaran and Farah Ibrahim and Ngiap Chuan Tan and Eric A Finkelstein and Ecosse L Lamoureux and Ian Y Wong and Neil M Bressler and Sobha Sivaprasad and Rohit Varma and Jost B Jonas and Ming Guang He and Ching-Yu Cheng and Gemmy Chui Ming Cheung and Tin Aung and Wynne Hsu and Mong Li Lee and Tien Yin Wong,613,3939061081752469126,Jama,22,2211-2223,American Medical Association,Development and validation of a deep learning system for diabetic retinopathy and related eye diseases using retinal images from multiethnic populations with diabetes,https://jamanetwork.com/journals/jama/article-abstract/2665775,318,2017,/scholar?cites=3939061081752469126,wzvZQeIAAAAJ:anf4URPfarAC
20014,"Background: Standardized methodologies for assessing economic burden of injury at the national or international level do not exist.Objective: To measure national incidence, medical costs, and productivity losses of medically treated injuries using the most recent data available in the United States, as a case study for similarly developed countries undertaking economic burden analyses.Method: The authors combined several data sets to estimate the incidence of fatal and non-fatal injuries in 2000. They computed unit medical and productivity costs and multiplied these costs by corresponding incidence estimates to yield total lifetime costs of injuries occurring in 2000.Main outcome measures: Incidence, medical costs, productivity losses, and total costs for injuries stratified by age group, sex, and mechanism.Results: More than 50 million Americans experienced a medically treated injury in 2000, resulting in lifetime …",Phaedra Corso and E Finkelstein and Ted Miller and I Fiebelkorn and E Zaloshnja,530,291673273437786356,Injury prevention,4,212-218,BMJ Publishing Group Ltd,Incidence and lifetime costs of injuries in the United States,https://injuryprevention.bmj.com/content/12/4/212.short,12,2006,/scholar?cites=291673273437786356,wzvZQeIAAAAJ:Tyk-4Ss8FVUC
20015,"This study provides estimates of the economic cost of intimate partner violence perpetrated against women in the US, including expenditures for medical care and mental health services, and lost productivity from injury and premature death. The analysis uses national survey data, including the National Violence Against Women Survey and the Medical Expenditure Panel Survey, to estimate costs for 1995. Intimate partner violence against women cost $5.8 billion dollars (95% confidence interval: $3.9 to $7.7 billion) in 1995, including $320 million ($136 to $503 million) for rapes, $4.2 billion ($2.4 to $6.1 billion) for physical assault, $342 million ($235 to $449 million) for stalking, and $893 million ($840 to $946 million) for murders. Updated to 2003 dollars, costs would total over $8.3 billion. Intimate partner violence is costly in the US. The potential savings from efforts to reduce this violence are substantial. More …",Wendy Max and Dorothy P Rice and Eric Finkelstein and Robert A Bardwell and Steven Leadbetter,460,7716782146875294203,Violence and victims,3,259-272,Springer,The economic toll of intimate partner violence against women in the United States,https://connect.springerpub.com/content/sgrvv/19/3/259,19,2004,/scholar?cites=7716782146875294203,wzvZQeIAAAAJ:Y0pCki6q_DkC
20016,"Objective: To quantify per capita and aggregate medical expenditures and the value of lost productivity, including absenteeism and presenteeism, because of overweight, and grade I, II, and III obesity among US employees.Methods: Cross-sectional analysis of the 2006 Medical Expenditure Panel Survey and the 2008 National Health and Wellness Survey.Results: Among men, estimates range from− $322 for overweight to $6087 for grade III obese men. For women, estimates range from $797 for overweight to $6694 for grade III. In aggregate, the annual cost attributable to obesity among full-time employees is $73.1 billion. Individuals with a body mass index> 35 represent 37% of the obese population but are responsible for 61% of excess costs.Conclusions: Successful efforts to reduce the prevalence of obesity, especially among those with a body mass index> 35, could result in significant savings to employers.",Eric A Finkelstein and Marco daCosta DiBonaventura and Somali M Burgess and Brent C Hale,430,10835678777734856629,Journal of Occupational and Environmental Medicine,10,971-976,LWW,The costs of obesity in the workplace,https://journals.lww.com/joem/FullText/2010/10000/The_Costs_of_Obesity_in_the_Workplace.4.aspx,52,2010,/scholar?cites=10835678777734856629,wzvZQeIAAAAJ:ufrVoPGSRksC
20017,"Violence-related injuries, including suicide, adversely affect the health and welfare of all Americans through premature death, disability, medical costs, and lost productivity. Estimating the magnitude of the economic burden of violence is critical for understanding the potential amount of resources that can be saved if cost-effective violence prevention efforts can be broadly applied. From 2003 to 2005, the lifetime medical costs and productivity losses associated with medically treated injuries due to interpersonal and self-directed violence occurring in the United States in 2000 were assessed.Several nationally representative data sets were combined to estimate the incidence of fatal and nonfatal injuries due to violence. Unit medical and productivity costs were computed and then multiplied by corresponding incidence estimates to yield total lifetime costs of violence-related injuries occurring in …",Phaedra S Corso and James A Mercy and Thomas R Simon and Eric A Finkelstein and Ted R Miller,407,18075501952764420222,American journal of preventive medicine,6,474-482. e2,Elsevier,Medical costs and productivity losses due to interpersonal and self-directed violence in the United States,https://www.sciencedirect.com/science/article/pii/S0749379707000864,32,2007,/scholar?cites=18075501952764420222,wzvZQeIAAAAJ:W7OEmFMy1HYC
20018,"This study reviews the recent literature on the relationship between obesity and indirect (non‐medical) costs. Medline and Web of Science searches were conducted to identify published studies from 1992 to present that report indirect costs by obesity status; 31 studies were included. The indirect costs were grouped into six categories: costs associated with absenteeism, disability, premature mortality, presenteeism, workers’ compensation, and total indirect costs. Compared with non‐obese workers, obese workers miss more workdays due to illness, injury, or disability. Costs of premature mortality vary substantially across countries. The results for presenteeism and workers’ compensation were mixed. More research is needed to determine obesity's causal role in increasing indirect costs, especially for workers’ compensation and presenteeism. Cohort and longitudinal study designs should be a priority.",JG Trogdon and Eric A Finkelstein and Thomas Hylands and Pam S Dellea and SJ Kamal‐Bahl,391,6913839909479663057,Obesity Reviews,5,489-500,Blackwell Publishing Ltd,Indirect costs of obesity: a review of the current literature,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-789X.2008.00472.x,9,2008,/scholar?cites=6913839909479663057,wzvZQeIAAAAJ:WF5omc3nYNoC
20019,An estimate of the lifetime medical costs of an obese child provides a benchmark of the potential per capita savings that could accrue from successful childhood obesity prevention efforts. We reviewed the literature to identify the best current estimate of the incremental lifetime per capita medical cost of an obese child in the United States today relative to a normal weight child.We searched PubMed and Web of Science for US-based studies published within the 15 years preceding May 2013 from which lifetime medical cost estimates can be extracted or imputed. Two reviewers independently screened search results and extracted data from eligible articles. All estimates were inflated to 2012 dollars and discounted to reflect costs from the perspective of a 10-year-old child today.We identified 6 studies. The incremental lifetime direct medical cost from the …,Eric Andrew Finkelstein and Wan Chen Kang Graham and Rahul Malhotra,333,5311738796554372069,,5,854-862,American Academy of Pediatrics,Lifetime direct medical costs of childhood obesity,https://pediatrics.aappublications.org/content/133/5/854.short,133,2014,/scholar?cites=5311738796554372069,wzvZQeIAAAAJ:WbkHhVStYXYC
20020,"Financially disadvantaged populations are more likely to live in communities that do not support healthy choices. This paper investigates whether certain characteristics of the built environment are associated with obesity or coronary heart disease (CHD) risk among uninsured low-income women.Using a sample of 2001–2002 data from 2692 women enrolled in the WISEWOMAN program of the Centers for Disease Control and Prevention, the study team performed regression analysis (conducted in January–April 2005) to estimate body mass index (BMI) and the log of 10-year CHD risk as a function of the built environment and socioecologic measures.For women living in an environment of maximum mixed land use (i.e., an environment more conducive to healthy living), BMI was lower by 2.60 kg/m2 and CHD risk was lower by 20% than for women living in single-use uniform …",Lee R Mobley and Elisabeth D Root and Eric A Finkelstein and Olga Khavjou and Rosanne P Farris and Julie C Will,320,14477123630351984769,American journal of preventive medicine,4,327-332. e1,Elsevier,"Environment, obesity, and cardiovascular disease risk in low-income women",https://www.sciencedirect.com/science/article/pii/S0749379705005040,30,2006,/scholar?cites=14477123630351984769,wzvZQeIAAAAJ:YsMSGLbcyi4C
20021,"To quantify annual costs attributable to obesity, including both increased medical expenditures and absenteeism, separately for overweight and three categories of obesity (i.e., obesity grades I, II, and III) among men and women with full-time employment.Standard econometric methods were used to separately estimate overweight and obesity-attributable medical expenditures and absenteeism.The civilian noninstitutionalized population of the United States.Two nationally representative and publicly available datasets (with response rates of at least 60%) were restricted to participants 18 to 64 years old and employed fulltime for the entire year. The final datasets used to estimate obesity-attributable medical expenditures and absenteeism included 20,329 and 25,427 adults, respectively.Annual medical expenditures and missed work days due to illness or injury …",Eric Finkelstein and Ian C Fiebelkorn and Guijing Wang,318,6066998093225034118,American Journal of Health Promotion,1,45-51,SAGE Publications,The costs of obesity among full-time employees,https://journals.sagepub.com/doi/abs/10.4278/0890-1171-20.1.45,20,2005,/scholar?cites=6066998093225034118,wzvZQeIAAAAJ:IjCSPb-OGe4C
20022,"The Obesity Society (TOS) commissioned a panel of experts from among its members to undertake a review of the issue of labeling obesity a disease and to examine pertinent evidence and arguments. The panel unanimously and strongly stated that obesity is a complex condition with many causal contributors, including many factors that are largely beyond individuals’ control; that obesity causes much suffering; that obesity causally contributes to ill health, functional impairment, reduced quality of life, serious disease, and greater mortality; that successful treatment, although difficult to achieve, produces many benefits; that obese persons are subject to enormous societal stigma and discrimination; and that obese persons deserve better.",David B Allison and Morgan Downey and Richard L Atkinson and Charles J Billington and George A Bray and Robert H Eckel and Eric A Finkelstein and Michael D Jensen and Angelo Tremblay,299,3777369500133827343,Obesity,6,1161,Blackwell Publishing Ltd.,Obesity as a disease: a white paper on evidence and arguments commissioned by the Council of the Obesity Society,http://www.academia.edu/download/42916001/Obesity_as_a_Disease_A_White_Paper_onEvi20160221-25897-9gm5q2.pdf,16,2008,/scholar?cites=3777369500133827343,wzvZQeIAAAAJ:hqOjcs7Dif8C
20023,"As part of a comprehensive effort to stem the rise in obesity, King County, Washington, enforced a mandatory menu-labeling regulation requiring all restaurant chains with 15 or more locations to disclose calorie information at the point of purchase beginning in January 2009.The purpose of this study is to quantify the impact of the King County regulation on transactions and purchasing behavior at one Mexican fast-food chain with locations within and adjacent to King County.To examine the effect of the King County regulation, a difference-in-difference approach was used to compare total transactions and average calories per transaction between seven King County restaurants and seven control locations focusing on two time periods: one period immediately following the law until the posting of drive-through menu boards (January 2009 to July 2009) and a second period following the …",Eric A Finkelstein and Kiersten L Strombotne and Nadine L Chan and James Krieger,287,12940858461121653278,American journal of preventive medicine,2,122-127,Elsevier,"Mandatory menu labeling in one fast-food chain in King County, Washington",https://www.sciencedirect.com/science/article/pii/S0749379710006124,40,2011,/scholar?cites=12940858461121653278,wzvZQeIAAAAJ:0EnyYjriUFMC
20024,"Internet interventions have a large potential for public health impact, and their efficacy has been established over the past 10–15 years. Cost effectiveness of Internet interventions is one of the most frequently cited reasons for developing such treatments.This paper provides a review of economic evaluations of Internet interventions with specific recommendations for future economic analyses of Internet interventions.A review of PubMed from 1995 through 2008 was conducted.We identified eight studies that reported specific economic indicators associated with an Internet intervention, though many were lacking comprehensive analyses. Issues related to analysis perspective, included costs, type of analysis performed, and appropriate outcomes for …",Deborah F Tate and Eric A Finkelstein and Olga Khavjou and Alison Gustafson,263,13034380258070544464,Annals of Behavioral Medicine,1,40,Springer-Verlag,Cost effectiveness of internet interventions: review and recommendations,https://link.springer.com/content/pdf/10.1007/s12160-009-9131-6.pdf,38,2009,/scholar?cites=13034380258070544464,wzvZQeIAAAAJ:roLk4NBRz8UC
20025,"Despite the increasing popularity of activity trackers, little evidence exists that they can improve health outcomes. We aimed to investigate whether use of activity trackers, alone or in combination with cash incentives or charitable donations, lead to increases in physical activity and improvements in health outcomes.In this randomised controlled trial, employees from 13 organisations in Singapore were randomly assigned (1:1:1:1) with a computer generated assignment schedule to control (no tracker or incentives), Fitbit Zip activity tracker, tracker plus charity incentives, or tracker plus cash incentives. Participants had to be English speaking, full-time employees, aged 21–65 years, able to walk at least ten steps continuously, and non-pregnant. Incentives were tied to weekly steps, and the primary outcome, moderate-to-vigorous physical activity (MVPA) bout min per week, was measured via a …",Eric A Finkelstein and Benjamin A Haaland and Marcel Bilger and Aarti Sahasranaman and Robert A Sloan and Ei Ei Khaing Nang and Kelly R Evenson,228,14347652223395318885,The lancet Diabetes & endocrinology,12,983-995,Elsevier,Effectiveness of activity trackers with and without incentives to increase physical activity (TRIPPA): a randomised controlled trial,https://www.sciencedirect.com/science/article/pii/S2213858716302844,4,2016,/scholar?cites=14347652223395318885,wzvZQeIAAAAJ:M7yex6snE4oC
20026,"One way in which to modify food purchases is to change prices through tax policy, subsidy policy, or both. We reviewed the growing body of experimental research conducted in the laboratory and in the field that investigates the following: the extent to which price changes influence purchases of targeted and nontargeted foods, total energy, or macronutrients purchased; the interaction of price changes with adjunctive interventions; and moderators of sensitivity to price changes. After a brief overview of economic principles and observational research that addresses these issues, we present a targeted review of experimental research. Experimental research suggests that price changes modify purchases of targeted foods, but research on the overall nutritional quality of purchases is mixed because of substitution effects. There is mixed support for combining price changes with adjunctive interventions, and there …",Leonard H Epstein and Noelle Jankowiak and Chantal Nederkoorn and Hollie A Raynor and Simone A French and Eric Finkelstein,215,13993453143853586871,,4,789-809,Oxford University Press,Experimental research on the relation between food price changes and food-purchasing patterns: a targeted review,https://academic.oup.com/ajcn/article-abstract/95/4/789/4576700,95,2012,/scholar?cites=13993453143853586871,wzvZQeIAAAAJ:M3ejUd6NZC8C
20027,"A censored Exact Affine Stone Index incomplete demand system is estimated for 23 packaged foods and beverages and a numéraire good. Instrumental variables are used to control for endogenous prices. A half-cent per ounce increase in sugar-sweetened beverage prices is predicted to reduce total calories from the 23 foods and beverages but increase sodium and fat intakes as a result of product substitution. The predicted decline in calories is larger for low-income households than for high-income households, although welfare loss is also higher for low-income households. Neglecting price endogeneity or estimating a conditional demand model significantly overestimates the calorie reduction.",Chen Zhen and Eric A Finkelstein and James M Nonnemaker and Shawn A Karns and Jessica E Todd,214,12230724391079032034,American journal of agricultural economics,1,1-25,Oxford University Press,Predicting the effects of sugar-sweetened beverage taxes on food and beverage demand in a large demand system,https://academic.oup.com/ajae/article-abstract/96/1/1/97692,96,2014,/scholar?cites=12230724391079032034,wzvZQeIAAAAJ:70eg2SAEIzsC
