id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
13010,"The compact genome of Fugu rubripes has been sequenced to over 95% coverage, and more than 80% of the assembly is in multigene-sized scaffolds. In this 365-megabase vertebrate genome, repetitive DNA accounts for less than one-sixth of the sequence, and gene loci occupy about one-third of the genome. As with the human genome, gene loci are not evenly distributed, but are clustered into sparse and dense regions. Some “giant” genes were observed that had average coding sequence sizes but were spread over genomic lengths significantly larger than those of their human orthologs. Although three-quarters of predicted human proteins have a strong match toFugu, approximately a quarter of the human proteins had highly diverged from or had no pufferfish homologs, highlighting the extent of protein evolution in the 450 million years since teleosts and mammals diverged. Conserved linkages between …",Samuel Aparicio and Jarrod Chapman and Elia Stupka and Nik Putnam and Jer-ming Chia and Paramvir Dehal and Alan Christoffels and Sam Rash and Shawn Hoon and Arian Smit and Maarten D Sollewijn Gelpke and Jared Roach and Tania Oh and Isaac Y Ho and Marie Wong and Chris Detter and Frans Verhoef and Paul Predki and Alice Tay and Susan Lucas and Paul Richardson and Sarah F Smith and Melody S Clark and Yvonne JK Edwards and Norman Doggett and Andrey Zharkikh and Sean V Tavtigian and Dmitry Pruss and Mary Barnstead and Cheryl Evans and Holly Baden and Justin Powell and Gustavo Glusman and Lee Rowen and Leroy Hood and YH Tan and Greg Elgar and Trevor Hawkins and Byrappa Venkatesh and Daniel Rokhsar and Sydney Brenner,1685,890020568819638419,Science,5585,1301-1310,American Association for the Advancement of Science,Whole-genome shotgun assembly and analysis of the genome of Fugu rubripes,https://science.sciencemag.org/content/297/5585/1301.abstract,297,2002,/scholar?cites=890020568819638419,TQ8RcVgAAAAJ:Tyk-4Ss8FVUC
13011,"Development of the body plan is controlled by large networks of regulatory genes. A gene regulatory network that controls the specification of endoderm and mesoderm in the sea urchin embryo is summarized here. The network was derived from large-scale perturbation analyses, in combination with computational methodologies, genomic data, cis-regulatory analysis, and molecular embryology. The network contains over 40 genes at present, and each node can be directly verified at the DNA sequence level by cis-regulatory analysis. Its architecture reveals specific and general aspects of development, such as how given cells generate their ordained fates in the embryo and why the process moves inexorably forward in developmental time.",Eric H Davidson and Jonathan P Rast and Paola Oliveri and Andrew Ransick and Cristina Calestani and Chiou-Hwa Yuh and Takuya Minokawa and Gabriele Amore and Veronica Hinman and Cesar Arenas-Mena and Ochan Otim and C Titus Brown and Carolina B Livi and Pei Yun Lee and Roger Revilla and Alistair G Rust and Zheng jun Pan and Maria J Schilstra and Peter JC Clarke and Maria I Arnone and Lee Rowen and R Andrew Cameron and David R McClay and Leroy Hood and Hamid Bolouri,1587,14743191660798812990,,5560,1669-1678,American Association for the Advancement of Science,A genomic regulatory network for development,https://science.sciencemag.org/content/295/5560/1669.abstract,295,2002,/scholar?cites=14743191660798812990,TQ8RcVgAAAAJ:Y0pCki6q_DkC
13012,"An assay for the presence of given DNA sequences has been developed, based on the ability of two oligonucleotides to anneal immediately adjacent to each other on a complementary target DNA molecule. The two oligonucleotides are then joined covalently by the action of a DNA ligase, provided that the nucleotides at the junction are correctly base-paired. Thus single nucleotide substitutions can be distinguished. This strategy permits the rapid and standardized identification of single-copy gene sequences in genomic DNA.",Ulf Landegren and Robert Kaiser and Jane Sanders and Leroy Hood,1456,16326066752407856523,Science,4869,1077-1080,American Association for the Advancement of Science,A ligase-mediated gene detection technique,https://science.sciencemag.org/content/241/4869/1077.abstract,241,1988,/scholar?cites=16326066752407856523,TQ8RcVgAAAAJ:IjCSPb-OGe4C
13013,"Systems approaches to disease are grounded in the idea that disease-perturbed protein and gene regulatory networks differ from their normal counterparts; we have been pursuing the possibility that these differences may be reflected by multiparameter measurements of the blood. Such concepts are transforming current diagnostic and therapeutic approaches to medicine and, together with new technologies, will enable a predictive and preventive medicine that will lead to personalized medicine.",Leroy Hood and James R Heath and Michael E Phelps and Biaoyang Lin,1284,2556896240362742984,Science,5696,640-643,American Association for the Advancement of Science,Systems biology and new technologies enable predictive and preventative medicine,https://science.sciencemag.org/content/306/5696/640.abstract,306,2004,/scholar?cites=2556896240362742984,TQ8RcVgAAAAJ:_FxGoFyzp5QC
13014,"We describe the opioid properties of a tridecapeptide, the sequence of which corresponds to the NH2-terminal sequence of dynorphin, a novel porcine pituitary endorphin. It contains [Leu]enkephalin. In the guinea pig ileum longitudinal muscle preparation it is about 700 times more potent than [Leu]enkephalin. Its effects in this tissue are blocked completely by naloxone, but the apparent affinity of naloxone is 1/13th that for blockade of [Leu]enkephalin or normorphine. In the mouse vas deferens, this peptide is 3 times more potent than [Leu]enkephalin. Well-washed rat brain membranes degrade the peptide rapidly, suggesting the presence of a membrane-bound degradative enzyme. The peptide displays considerable immunoreactivity in assays with antisera that have been used for the immunohistochemical localization of [Leu]enkephalin. The remarkable enhancement of the potency of [Leu]enkephalin by the …",Avram Goldstein and S Tachibana and LI Lowney and M Hunkapiller and L Hood,1243,15019216101047423709,Proceedings of the National Academy of Sciences,12,6666-6670,National Academy of Sciences,"Dynorphin-(1-13), an extraordinarily potent opioid peptide",https://www.pnas.org/content/76/12/6666.short,76,1979,/scholar?cites=15019216101047423709,TQ8RcVgAAAAJ:W7OEmFMy1HYC
13015,The complete sequences of Takifugu Toll-like receptor (TLR) loci and gene predictions from many draft genomes enable comprehensive molecular phylogenetic analysis. Strong selective pressure for recognition of and response to pathogen-associated molecular patterns has maintained a largely unchanging TLR recognition in all vertebrates. There are six major families of vertebrate TLRs. This repertoire is distinct from that of invertebrates. TLRs within a family recognize a general class of pathogen-associated molecular patterns. Most vertebrates have exactly one gene ortholog for each TLR family. The family including TLR1 has more species-specific adaptations than other families. A major family including TLR11 is represented in humans only by a pseudogene. Coincidental evolution plays a minor role in TLR evolution. The sequencing phase of this study produced finished genomic sequences for the 12 …,Jared C Roach and Gustavo Glusman and Lee Rowen and Amardeep Kaur and Maureen K Purcell and Kelly D Smith and Leroy E Hood and Alan Aderem,1195,1303832411131548300,Proceedings of the National Academy of Sciences,27,9577-9582,National Academy of Sciences,The evolution of vertebrate Toll-like receptors,https://www.pnas.org/content/102/27/9577.short,102,2005,/scholar?cites=1303832411131548300,TQ8RcVgAAAAJ:KlAtU1dfN6UC
13016,"Alagille syndrome is an autosomal dominant disorder characterized by abnormal development of liver, heart, skeleton, eye, face and, less frequently, kidney. Analyses of many patients with cytogenetic deletions or rearrangements have mapped the gene to chromosome 20p12, although deletions are found in a relatively small proportion of patients (< 7%). We have mapped the human Jagged1 gene (JAG1), encoding a ligand for the developmentally important Notch transmembrane receptor, to the Alagille syndrome critical region within 20p12. The Notch intercellular signalling pathway has been shown to mediate cell fate decisions during development in invertebrates and vertebrates. We demonstrate four distinct coding mutations in JAG1 from four Alagille syndrome families, providing evidence that it is the causal gene for Alagille syndrome. All four mutations lie within conserved regions of the gene and cause …",Linheng Li and Ian D Krantz and Yu Deng and Anna Genin and Amy B Banta and Colin C Collins and Ming Qi and Barbara J Trask and Wen Lin Kuo and Joanne Cochran and Teresa Costa and Mary Ella M Pierpont and Elizabeth B Rand and David A Piccoli and Leroy Hood and Nancy B Spinner,1195,6139014773739222851,Nature genetics,3,243-251,Nature Publishing Group,"Alagille syndrome is caused by mutations in human Jagged1, which encodes a ligand for Notch1",https://www.nature.com/articles/ng0797-243,16,1997,/scholar?cites=6139014773739222851,TQ8RcVgAAAAJ:qCaWouos7ogC
13017,"Drug-induced liver injury is a frequent side effect of many drugs, constitutes a significant threat to patient health and has an enormous economic impact on health care expenditures. Numerous efforts have been made to identify reliable and predictive markers to detect the early signs of drug-induced injury to the liver, one of the most vulnerable organs in the body. These studies have, however, not delivered any more informative candidates than the serum aminotransferase markers that have been available for ≈30 years. Using acetaminophen overdose-induced liver injury in the mouse as a model system, we have observed highly significant differences in the spectrum and levels of microRNAs in both liver tissues and in plasma between control and overdosed animals. Based on our survey of microRNA expression among normal tissues, some of the microRNAs, like messenger RNAs, display restricted tissue …",Kai Wang and Shile Zhang and Bruz Marzolf and Pamela Troisch and Amy Brightman and Zhiyuan Hu and Leroy E Hood and David J Galas,1180,8277862521338612048,Proceedings of the National Academy of Sciences,11,4402-4407,National Academy of Sciences,"Circulating microRNAs, potential biomarkers for drug-induced liver injury",https://www.pnas.org/content/106/11/4402.short,106,2009,/scholar?cites=8277862521338612048,TQ8RcVgAAAAJ:-f6ydRqryjwC
13018,"(NRC) Committee on the Mapping and Sequencing of the Human Genome, on which the present authors served, recommended a staged mapping and sequencing project with early emphases on physical mapping of human DNA, mapping and sequencing of the genomes of model organisms, and the development of sequencing technology (1). As the Committee’s recommendations on physical mapping are beginning to be implemented on a substantial scale, it is timely to review these recommendations in the light of recent technical advances. In particular, the polymerase chain reaction (PCR)(2), a method that has only come into widespread use during the past 2 years, seems to us to offer a path toward a physical map that largely circumvents two problems that were prominent in the NRC Committee’s discussions. One of these was the difficulty of merging mapping data gathered by diverse methods in different laboratories into a consensus physical map. The second was the logistics and expense of managing the huge collections of cloned segments on which the mapping data would depend almost absolutely. By allowing short DNA sequences to be detected easily with high specificity and sensitivity, PCR makes practical the use of DNA sequence itself to define the basic landmarks on the physical map. We advocate the use of short tracts of single-copy DNA sequence (that is, sequences that occur only once in the genome) that can be easily recovered at any time by PCR as the landmarks that define position on the physical map. Construction of a physical map would then be seen as the determination of the order and spacing of DNA …",Maynard Olson and Leroy Hood and Charles Cantor and David Botstein,1148,7184472215191582646,Science,4925,1434-1435,,A common language for physical mapping of the human genome,https://pdfs.semanticscholar.org/873d/57defdd02ea23777900ae497d122e487341a.pdf,245,1989,/scholar?cites=7184472215191582646,TQ8RcVgAAAAJ:gnsKu8c89wgC
13019,"Materials and MethodsChemicals. Acrylamide, N, N'-methylene bisacrylamide, N, N, N', N'-tetramethylenediamine, ammonium persulfate, 2-mercaptoethanol, Bromphenol Blue, and SDS were purchased from Bio-Rad (Richmond, California) as electrophoresis purity reagents; glycine (reagent grade), tris (hydroxymethyl) aminomethane (Tris, reagent grade), and sodium thioglycolate, from Sigma (St. Louis, Missouri); methanol, isopropyl alcohol, glycerol, and NH4HCO3, from Mallinckrodt (St. Louis, Missouri) as reagent grade chemicals; acetic acid (aldehyde-free reagent), from JT Baker (Phillipsburg, New Jersey); ethanol (reagent grade), from US Industrial Chemicals (New York, New York); and Coomassie Brilliant Blue R-250 (research grade), from Serva (Garden City Park, New York). Water was deionized and glass-distilled. SDS Purification. The Bio-Rad SDS is purified by crystallization from ethanol-water. Add …",Michael W Hunkapiller and Eva Lujan and Frank Ostrander and Leroy E Hood,1109,7037706819632599842,,,227-236,Academic Press,[17] Isolation of microgram quantities of proteins from polyacrylamide gels for amino acid sequence analysis,https://www.sciencedirect.com/science/article/pii/S0076687983910194,91,1983,/scholar?cites=7037706819632599842,TQ8RcVgAAAAJ:YsMSGLbcyi4C
13020,"We analyzed the whole-genome sequences of a family of four, consisting of two siblings and their parents. Family-based sequencing allowed us to delineate recombination sites precisely, identify 70% of the sequencing errors (resulting in > 99.999% accuracy), and identify very rare single-nucleotide polymorphisms. We also directly estimated a human intergeneration mutation rate of ~1.1 × 10−8 per position per haploid genome. Both offspring in this family have two recessive disorders: Miller syndrome, for which the gene was concurrently identified, and primary ciliary dyskinesia, for which causative genes have been previously identified. Family-based genome analysis enabled us to narrow the candidate genes for both of these Mendelian disorders to only four. Our results demonstrate the value of complete genome sequencing in families.",Jared C Roach and Gustavo Glusman and Arian FA Smit and Chad D Huff and Robert Hubley and Paul T Shannon and Lee Rowen and Krishna P Pant and Nathan Goodman and Michael Bamshad and Jay Shendure and Radoje Drmanac and Lynn B Jorde and Leroy Hood and David J Galas,1097,2347298324711789456,Science,5978,636-639,American Association for the Advancement of Science,Analysis of genetic inheritance in a family quartet by whole-genome sequencing,https://science.sciencemag.org/content/328/5978/636.abstract,328,2010,/scholar?cites=2347298324711789456,TQ8RcVgAAAAJ:4DMP91E08xMC
13021,"We have determined the sequences of separate germline genetic elements which encode two parts of a mouse immunoglobulin heavy chain variable region. These elements, termed gene segments, are heavy chain counterparts of the variable (V) and joining (J) gene segments of immunoglobulin light chains. The VH gene segment encodes amino acids l-101 and the JH gene segment encodes amino acids 107-l 23 of the S107 phosphorylcholine-binding V,, region. This J,, gene segment and two other J,, gene segments are located 5’to the p constant region gene (C,) in germline DNA. We have also determined the sequence of a rearranged VH gene encoding a complete VH region, M603, which is closely related to S107. In addition, we have partially determined the VH coding sequences of the S107 and Ml 67 heavy chain mRNAs. By comparing these sequences to the germline gene segments, we conclude that …",Philip Early and Henry Huang and M Davis and K Calame and L Hood,1023,11692899835423859574,Cell,4,981-992,Cell Press,"An immunoglobulin heavy chain variable region gene is generated from three segments of DNA: VH, D and JH",https://www.cell.com/cell/pdf/0092-8674(80)90089-6.pdf,19,1980,/scholar?cites=11692899835423859574,TQ8RcVgAAAAJ:eQOLeE2rZwMC
13022,"We have developed a general two-step method for obtaining peptide fragments for sequence analysis from picomole quantities of proteins separated by gel electrophoresis. After separation by one- or two-dimensional polyacrylamide gel electrophoresis, proteins are electrophoretically transferred (electroblotted) onto nitrocellulose, the protein-containing regions are detected by reversible staining and are cut out, and each protein is digested in situ by proteolytic enzymes such as trypsin or staphylococcal V-8 protease. The resulting peptide fragments are separated by narrow-bore reverse-phase HPLC, collected, and sequenced in a gas-phase sequenator. Excellent peptide recoveries and the absence of extraneous contaminants in the separation of the peptide fragment mixture allow the generation of extensive internal sequence information from picomole amounts of protein. The method thus overcomes the …",Ruedi H Aebersold and John Leavitt and Raul A Saavedra and Leroy E Hood and SB Kent,927,10412680443855468612,Proceedings of the National Academy of Sciences,20,6970-6974,National Academy of Sciences,Internal amino acid sequence analysis of proteins separated by one-or two-dimensional gel electrophoresis after in situ protease digestion on nitrocellulose,https://www.pnas.org/content/84/20/6970.short,84,1987,/scholar?cites=10412680443855468612,TQ8RcVgAAAAJ:WF5omc3nYNoC
13023,"As shown in the accompanying paper, μ chains of the membrane-bound (μm) and secreted (μs) forms of IgM are encoded by two species of mRNA. Cloned cDNAs produced from the two μ mRNAs of M104E mouse myeloma tumors differ only at their 3′ ends, which encode either the μm or μs C terminus. In this paper, we show that both μm and μs mRNAs are produced from transcripts of a single μ gene. The last 187 nucleotides of μs mRNA are derived from DNA contiguous with the 3′ end of the sequence encoding the Cμ4 domain. The μm cDNA clone does not include these 187 nucleotides, but instead contains 392 nucleotides derived from two exons located 1850 bp 3′ to the Cμ4 sequence. Comparison of genomic and cDNA sequences show that in μm mRNA, an RNA splice of 1850 nucleotides joins a site in the coding sequence at the end of Cμ4 with a site at the beginning of the first membrane-specific …",P Early and J Rogers and M Davis and K Calame and M Bond and R Wall and L Hood,923,12376801686034422072,Cell,2,313-319,Cell Press,Two mRNAs can be produced from a single immunoglobulin μ gene by alternative RNA processing pathways,https://www.sciencedirect.com/science/article/pii/0092867480906170,20,1980,/scholar?cites=12376801686034422072,TQ8RcVgAAAAJ:LkGwnXOMwfcC
