id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
27025,"We will show (1) that the newly pro? posed statistical test for geographic origin is not appropriate for the questions being addressed and (2) that these new data pro? vide no more support for an African origin than for a non-African origin. As in an earlier paper (Maddison, 1991b), our goal is not to examine the total evidence for or against an African origin, nor do we intend to make any claim for or against an African origin. Instead, we will evaluate only the strength of the evidence provided by Vigi? lant et al/s (1991) phylogenetic analyses of mitochondrial control region sequences in the hope that future efforts directed at this problem will be placed on a sounder log? ical foundation.",David R Maddison and Maryellen Ruvolovo and David L Swofford,229,5652599546166660354,Systematic Biology,1,111-124,"Oxford University Press, Society of Systematic Biologists",Geographic origins of human mitochondrial DNA: phylogenetic evidence from control region sequences,https://www.jstor.org/stable/2992510,41,1992,/scholar?cites=5652599546166660354,H1jbCPkAAAAJ:KlAtU1dfN6UC
27026,"have a higher frequency of occurrence (for example, transitions) are given less weight. Conditions do exist where parsimony will fail with certainty, but under these same conditions most"" statistical methods"" will also fail more often than not for sequences of even thousands of bases. Among statistical methods, maximum likelihood (which performed well in both simulations) is clearly preferable as aSIR~ The exchange between Stewartl. 2 and Sidow3 on the use of parsimony versus model-based methods for phylogenetic inference highlights a surprisingly underappreciated consideration in the choice of methods: the tradeoff between consistencl and efficiency (or power5). Although Sidow correctly notes that distance methods need not equate raw similarity with closeness of relationship, his argument for the superiority of modelbased methods deserves closer scrutiny. Specifically, knowing that a method will correctly …",David M Hillis and John P Huelsenbeck and David L Swofford,216,13054774322746657278,Nature,6479,363-364,Nature Publishing Group,Hobgoblin of phylogenetics?,https://www.nature.com/articles/369363a0,369,1994,/scholar?cites=13054774322746657278,H1jbCPkAAAAJ:kNdYIx-mwKoC
27027,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",DL Swofford,213,1724563078463919760,PAUP^*. Phylogenetic Analysis Using Parsimony (^* and Other Methods),,,"Sinauer Associates, Sunderland",Version 4,https://ci.nii.ac.jp/naid/10013120652/,,2000,/scholar?cites=1724563078463919760,H1jbCPkAAAAJ:e84hm74t-eoC
27028,,DL Swofford,210,9825366882066431669,"Illinois Natural History Survey, Champaign",,,,PAUP*: phylogenetic analysis using parsimony. v. 4.0 b10,http://scholar.google.com/scholar?cluster=9825366882066431669&hl=en&oi=scholarr,,2002,/scholar?cites=9825366882066431669,H1jbCPkAAAAJ:Oo1CbQkBAzEC
27029,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
",DL Swofford,197,4166852769091726689,Journal of General Physiology,,A9,,PAUP-a computer-program for phylogenetic inference using maximum parsimony,https://ci.nii.ac.jp/naid/10029771459/,102,1993,/scholar?cites=4166852769091726689,H1jbCPkAAAAJ:SGW5VrABaM0C
27030,,DL Swofford,186,6990025604403828174,Advances in cladistics,,25-44,Annals of the New York Botanical Gardens New York,On the utility of the distance Wagner procedure,http://scholar.google.com/scholar?cluster=6990025604403828174&hl=en&oi=scholarr,1,1981,/scholar?cites=6990025604403828174,H1jbCPkAAAAJ:u_35RYKgDlwC
27031,"2000). For example, we know that sites do not truly evolve independently, that the substitu-tion process is not completely homogeneous across sites and through time, and that simple stochastic models fail to adequately represent the complexity of the nucleotide substitution process. Many advances have been made in an effort to model sequence evolution more realistically, including allowance for unequal base composition (Felsenstein, 1981), complex substitution patterns (eg, Tavare, 1986; Yang, 1994), among-site rate variation (Yang, 1993), compensatory base substitution (Sch6niger and Von Haeseler, 1994), and heterogeneity of the substitution process across the tree (Galtier and Gouy, 1998). Nevertheless, even with these im-provements, there is no reason to believe that even the most general and parameter-rich evolutionary models currently available cap-ture all the nuances of the processes that have …",Jack Sullivan and David L Swofford,180,6376296323534714721,Systematic Biology,5,723-729,"Oxford University Press, Society of Systematic Biologists",Should we use model-based methods for phylogenetic inference when we know that assumptions about among-site rate variation and nucleotide substitution pattern are violated?,https://www.jstor.org/stable/3070810,50,2001,/scholar?cites=6376296323534714721,H1jbCPkAAAAJ:YOwf2qJgpHMC
27032,"Several recent reviews and critiques have emphasized the need to incorporate phylogenetic information when evaluating hypotheses concerning adaptation, behavioral ecology, functional morphology, and other evolutionary phenomena (Lauder, 1981, 1982, 1988, 1990; Ridley, 1983, 1989; Cheverud et al., 1985; Felsenstein, 1985; Greene, 1986; Huey, 1987; Coddington, 1988, 1990; Pagel and Harvey, 1988; Burt, 1989; Donoghue, 1989; Funk and Brooks, 1990; Wanntorp et al., 1990; Brooks and McLennan, 1991, Chapter 3; Harvey and Pagel, 1991). This increasing attention to phylogeny stems from a renewed awareness that correlations between characters may simply be historical artifacts, a possibility considered even by Darwin:We may often falsely attribute to correlated variation structures which are common to whole groups of species, and which in truth are simply due to inheritance; for an ancient progenitor may have acqUired through natural selection some one modification of structure, and, after thousands of generations, some other and independent modification; and these two modifications, haVing been transmitted to a whole group of descendants with diverse habits, would naturally be thought to be in some necessary manner correlated.(Darwin, 1872: 138-139)",David L Swofford and Wayne P Maddison,169,4635958523559728182,"Systematics, historical ecology, and North American freshwater fishes",,,Stanford University Press,"Parsimony, character-state reconstructions, and evolutionary inferences",https://www.researchgate.net/profile/Wayne_Maddison/publication/237812638_Parsimony_Character-State_Reconstructions_and_Evolutionary_Inferences/links/0deec5388b9cd01aaf000000/Parsimony-Character-State-Reconstructions-and-Evolutionary-Inferences.pdf,1,1992,/scholar?cites=4635958523559728182,H1jbCPkAAAAJ:qxL8FJ1GzNcC
27033,,DL Swofford,167,6867269225933374448,SwoffordPAUP: Phylogenetic Analysis Using Parsimony1993,,,,"PAUP: Phylogenetic Analysis Using Parsimony (Illinois Natural History Survey, Champaign, IL)",http://scholar.google.com/scholar?cluster=6867269225933374448&hl=en&oi=scholarr,,1993,/scholar?cites=6867269225933374448,H1jbCPkAAAAJ:cB__R-XWw9UC
27034,"Although long-branch attraction (LBA) is frequently cited as the cause of anomalous phylogenetic groupings, few examples of LBA involving real sequence data are known. We have found several cases of probable LBA by analyzing subsamples from an alignment of 18S rDNA sequences for 133 metazoans. In one example, maximum parsimony analysis of sequences from two rotifers, a ctenophore, and a polychaete annelid resulted in strong support for a tree grouping two “long-branch taxa” (a rotifer and the ctenophore). Maximum-likelihood analysis of the same sequences yielded strong support for a more biologically reasonable “rotifer monophyly” tree. Attempts to break up long branches for problematic subsamples through increased taxon sampling reduced, but did not eliminate, LBA problems. Exhaustive analyses of all quartets for a subset of 50 sequences were performed in order to compare the …",Frank E Anderson and David L Swofford,164,10752283424744682667,Molecular phylogenetics and evolution,2,440-451,Academic Press,Should we be worried about long-branch attraction in real data sets? Investigations using metazoan 18S rDNA,https://www.sciencedirect.com/science/article/pii/S1055790304002052,33,2004,/scholar?cites=10752283424744682667,H1jbCPkAAAAJ:Wp0gIr-vW9MC
27035,"As maximum-likelihood approaches to the study of molecular systematics and evolution become both more flexible and more accessible, the importance of understanding the statistical properties of parameter estimation becomes critical. Using variation in NADH-2 sequences for 40 species of requiem sharks, we illustrate that estimates of rate heterogeneity parameters are highly sensitive to taxon sampling when the data are best explained by a mixeddistribution model of among-site rate variation (invariable sites plus gamma distribution [I]). Using computer simulation, we attempt to differentiate two possible causes of this sensitivity. While the possibility of nonstationarity cannot be definitively rejected, our results suggest that sampling error alone provides an adequate explanation for the pattern of uncertainty observed in estimates from the real data. Furthermore, we illustrate that two parameters estimated under the I model (the proportion of sites not free to change and the gamma distribution shape parameter) are highly correlated and that the likelihood surface across the rate heterogeneity parameter space can be poorly behaved when only a small number of sequences (taxa) are considered.",Jack Sullivan and David L Swofford and Gavin JP Naylor,163,3721659174632295898,Molecular Biology and Evolution,10,1347-1347,Oxford University Press,The effect of taxon sampling on estimating rate heterogeneity parameters of maximum-likelihood models,https://webpages.uidaho.edu/~jacks/SullSwoffNayl.pdf,16,1999,/scholar?cites=3721659174632295898,H1jbCPkAAAAJ:aqlVkmm33-oC
27036,We have developed a rapid parsimony method for reconstructing ancestral nucleotide states that allows calculation of initial branch lengths that are good approximations to optimal maximum-likelihood estimates under several commonly used substitution models. Use of these approximate branch lengths (rather than fixed arbitrary values) as starting points significantly reduces the time required for iteration to a solution that maximizes the likelihood of a tree. These branch lengths are close enough to the optimal values that they can be used without further iteration to calculate approximate maximum-likelihood scores that are very close to the “exact” scores found by iteration. Several strategies are described for using these approximate scores to substantially reduce times needed for maximum-likelihood tree searches.,James S Rogers and David L Swofford,161,6894747663201205875,Systematic biology,1,77-89,Society of Systematic Zoology,A fast method for approximating maximum likelihoods of phylogenetic trees from nucleotide sequences,https://academic.oup.com/sysbio/article-abstract/47/1/77/1623572,47,1998,/scholar?cites=6894747663201205875,H1jbCPkAAAAJ:4DMP91E08xMC
27037,"Methods for inferring evolutionary trees can be divided into two broad categories: those that operate on a matrix of discrete characters that assigns one or more attributes or character states to each taxon (ie, sequence or gene-family member); and those that operate on a matrix of pairwise distances between taxa, with each distance representing an estimate of the amount of divergence between two taxa since they last shared a common ancestor (see Chapter 1). The most commonly employed discrete-character methods used in molecular phylogenetics are parsimony and maximum-likelihood methods. For molecular data, the character-state matrix is typically an aligned set of DNA or protein sequences, in which the states are the nucleotides A, C, G, and T (ie, DNA sequences) or symbols representing the 20 common amino acids (ie, protein sequences); however, other forms of discrete data such as restriction-site presence/absence and gene-order information also may be used.Parsimony, maximum-likelihood, and some distance methods are examples of a broader class of phylogenetic methods that rely on the use of optimality criteria. Methods in this class all operate by explicitly defining an objective function that returns a score for any input tree topology. This tree score thus allows any two or more trees to be ranked according to the chosen optimality criterion. Ordinarily, phylogenetic inference under criterion-based methods couples the selection of a suitable optimality criterion with a search for an optimal tree topology under that criterion. Because the number of tree topologies grows exponentially with the number of taxa (see Table 1.3 …",David L Swofford and Jack Sullivan,140,8618301306290607822,"The Phylogenetic Handbook: A Practical Approach to DNA and Protein Phylogeny, cáp",,160-206,,Phylogeny inference based on parsimony and other methods using PAUP*,http://books.google.com/books?hl=en&lr=&id=Kq6xk_M5dVEC&oi=fnd&pg=PA160&dq=info:zpa8WGBbmncJ:scholar.google.com&ots=dIn-rxWnG7&sig=6FWIi_dtFc_W-jCFkvzR_FqxG80,7,2003,/scholar?cites=8618301306290607822,H1jbCPkAAAAJ:7PzlFSSx8tAC
27038,,David L Swofford,135,4997333280795688585,,,,Sinauer Ass.,PAUP 4.0: Software,http://scholar.google.com/scholar?cluster=4997333280795688585&hl=en&oi=scholarr,,2000,/scholar?cites=4997333280795688585,H1jbCPkAAAAJ:q1zXlPLtbUIC
27039,"Almost all studies that estimate phylogenies from DNA sequence data under the maximum-likelihood (ML) criterion employ an approximate approach. Most commonly, model parameters are estimated on some initial phylogenetic estimate derived using a rapid method (neighbor-joining or parsimony). Parameters are then held constant during a tree search, and ideally, the procedure is repeated until convergence is achieved. However, the effectiveness of this approximation has not been formally assessed, in part because doing so requires computationally intensive, full-optimization analyses. Here, we report both indirect and direct evaluations of the effectiveness of successive approximations. We obtained an indirect evaluation by comparing the results of replicate runs on real data that use random trees to provide initial parameter estimates. For six real data sets taken from the literature, all replicate iterative …",Jack Sullivan and Zaid Abdo and Paul Joyce and David L Swofford,128,11672756085700687980,Molecular Biology and Evolution,6,1386-1392,Oxford University Press,Evaluating the performance of a successive-approximations approach to parameter optimization in maximum-likelihood phylogeny estimation,https://academic.oup.com/mbe/article-abstract/22/6/1386/1111782,22,2005,/scholar?cites=11672756085700687980,H1jbCPkAAAAJ:M3ejUd6NZC8C
